date,MAR,MAR_EPS,PE Ratio
2003-04-25,16.27,1.83,8.89071038251366
2003-04-28,16.55,1.83,9.043715846994536
2003-04-29,16.73,1.83,9.142076502732241
2003-04-30,16.74,1.83,9.147540983606556
2003-05-01,16.61,1.83,9.076502732240437
2003-05-02,16.93,0.37,45.75675675675676
2003-05-05,17.24,0.37,46.59459459459459
2003-05-06,17.67,0.37,47.756756756756765
2003-05-07,17.58,0.37,47.51351351351351
2003-05-08,17.25,0.37,46.62162162162162
2003-05-09,17.42,0.37,47.08108108108109
2003-05-12,17.79,0.37,48.08108108108108
2003-05-13,17.67,0.37,47.756756756756765
2003-05-14,17.37,0.37,46.94594594594595
2003-05-15,17.48,0.37,47.24324324324324
2003-05-16,17.4,0.37,47.027027027027025
2003-05-19,17.09,0.37,46.189189189189186
2003-05-20,17.05,0.37,46.08108108108108
2003-05-21,16.97,0.37,45.86486486486486
2003-05-22,17.04,0.37,46.05405405405405
2003-05-23,17.04,0.37,46.05405405405405
2003-05-27,17.59,0.37,47.54054054054054
2003-05-28,17.93,0.37,48.45945945945946
2003-05-29,17.82,0.37,48.16216216216216
2003-05-30,18.22,0.37,49.24324324324324
2003-06-02,18.2,0.37,49.189189189189186
2003-06-03,18.04,0.37,48.75675675675676
2003-06-04,18.23,0.37,49.270270270270274
2003-06-05,18.37,0.37,49.64864864864865
2003-06-06,18.55,0.37,50.13513513513514
2003-06-09,18.16,0.37,49.08108108108108
2003-06-10,18.31,0.37,49.486486486486484
2003-06-11,18.36,0.37,49.62162162162162
2003-06-12,18.32,0.37,49.513513513513516
2003-06-13,18.08,0.37,48.86486486486486
2003-06-16,18.48,0.37,49.94594594594595
2003-06-17,18.28,0.37,49.40540540540541
2003-06-18,18.16,0.37,49.08108108108108
2003-06-19,17.72,0.37,47.89189189189189
2003-06-20,17.88,0.37,48.32432432432432
2003-06-23,17.69,0.37,47.810810810810814
2003-06-24,17.83,0.37,48.189189189189186
2003-06-25,17.72,0.37,47.89189189189189
2003-06-26,17.98,0.37,48.5945945945946
2003-06-27,17.88,0.37,48.32432432432432
2003-06-30,17.91,0.37,48.4054054054054
2003-07-01,17.93,0.37,48.45945945945946
2003-07-02,18.0,0.37,48.64864864864865
2003-07-03,17.99,0.37,48.62162162162162
2003-07-07,18.29,0.37,49.43243243243243
2003-07-08,18.5,0.37,50.0
2003-07-09,18.6,0.37,50.270270270270274
2003-07-10,18.29,0.37,49.43243243243243
2003-07-11,18.49,0.37,49.97297297297297
2003-07-14,18.4,0.37,49.729729729729726
2003-07-15,18.51,0.37,50.02702702702703
2003-07-16,18.38,0.37,49.67567567567567
2003-07-17,17.82,0.37,48.16216216216216
2003-07-18,18.1,0.37,48.918918918918926
2003-07-21,17.81,0.37,48.13513513513513
2003-07-22,18.21,0.54,33.72222222222222
2003-07-23,18.2,0.54,33.7037037037037
2003-07-24,18.41,0.54,34.09259259259259
2003-07-25,19.01,0.54,35.2037037037037
2003-07-28,19.1,0.54,35.370370370370374
2003-07-29,18.89,0.54,34.98148148148148
2003-07-30,18.75,0.54,34.72222222222222
2003-07-31,19.16,0.54,35.48148148148148
2003-08-01,19.18,0.54,35.51851851851852
2003-08-04,19.03,0.54,35.24074074074074
2003-08-05,18.66,0.54,34.55555555555555
2003-08-06,18.64,0.54,34.51851851851852
2003-08-07,19.18,0.54,35.51851851851852
2003-08-08,19.14,0.54,35.44444444444444
2003-08-11,18.77,0.54,34.75925925925926
2003-08-12,18.84,0.54,34.888888888888886
2003-08-13,18.74,0.54,34.703703703703695
2003-08-14,18.83,0.54,34.87037037037037
2003-08-15,18.76,0.54,34.74074074074074
2003-08-18,18.92,0.54,35.03703703703704
2003-08-19,18.95,0.54,35.09259259259259
2003-08-20,19.11,0.54,35.388888888888886
2003-08-21,19.25,0.54,35.648148148148145
2003-08-22,19.18,0.54,35.51851851851852
2003-08-25,19.11,0.54,35.388888888888886
2003-08-26,18.98,0.54,35.148148148148145
2003-08-27,18.95,0.54,35.09259259259259
2003-08-28,18.97,0.54,35.129629629629626
2003-08-29,19.03,0.54,35.24074074074074
2003-09-02,19.22,0.54,35.59259259259259
2003-09-03,19.13,0.54,35.425925925925924
2003-09-04,18.99,0.54,35.166666666666664
2003-09-05,18.91,0.54,35.01851851851852
2003-09-08,18.95,0.54,35.09259259259259
2003-09-09,18.77,0.54,34.75925925925926
2003-09-10,18.52,0.54,34.29629629629629
2003-09-11,18.72,0.54,34.666666666666664
2003-09-12,18.76,0.54,34.74074074074074
2003-09-15,18.7,0.54,34.629629629629626
2003-09-16,18.99,0.54,35.166666666666664
2003-09-17,18.97,0.54,35.129629629629626
2003-09-18,19.7,0.54,36.48148148148148
2003-09-19,19.99,0.54,37.01851851851851
2003-09-22,19.81,0.54,36.68518518518518
2003-09-23,21.03,0.54,38.94444444444444
2003-09-24,20.6,0.54,38.148148148148145
2003-09-25,20.3,0.54,37.59259259259259
2003-09-26,20.32,0.54,37.629629629629626
2003-09-29,20.39,0.54,37.75925925925926
2003-09-30,20.06,0.54,37.148148148148145
2003-10-01,20.63,0.54,38.2037037037037
2003-10-02,20.48,0.54,37.925925925925924
2003-10-03,20.81,0.54,38.53703703703703
2003-10-06,20.74,0.54,38.407407407407405
2003-10-07,20.95,0.54,38.79629629629629
2003-10-08,20.85,0.54,38.611111111111114
2003-10-09,20.09,0.54,37.2037037037037
2003-10-10,19.82,0.54,36.7037037037037
2003-10-13,20.59,0.54,38.129629629629626
2003-10-14,20.5,0.54,37.96296296296296
2003-10-15,20.28,0.54,37.55555555555556
2003-10-16,20.32,0.54,37.629629629629626
2003-10-17,20.19,1.31,15.412213740458016
2003-10-20,20.36,1.31,15.541984732824426
2003-10-21,20.32,1.31,15.511450381679388
2003-10-22,20.07,1.31,15.320610687022901
2003-10-23,20.3,1.31,15.49618320610687
2003-10-24,20.22,1.31,15.435114503816793
2003-10-27,20.23,1.31,15.442748091603054
2003-10-28,20.45,1.31,15.610687022900763
2003-10-29,20.53,1.31,15.67175572519084
2003-10-30,20.41,1.31,15.580152671755725
2003-10-31,20.14,1.31,15.374045801526718
2003-11-03,20.23,1.31,15.442748091603054
2003-11-04,20.02,1.31,15.282442748091603
2003-11-05,20.08,1.31,15.328244274809158
2003-11-06,21.04,1.31,16.061068702290076
2003-11-07,21.18,1.31,16.16793893129771
2003-11-10,21.12,1.31,16.12213740458015
2003-11-11,21.67,1.31,16.541984732824428
2003-11-12,21.8,1.31,16.641221374045802
2003-11-13,21.7,1.31,16.564885496183205
2003-11-14,21.5,1.31,16.412213740458014
2003-11-17,21.5,1.31,16.412213740458014
2003-11-18,20.94,1.31,15.984732824427482
2003-11-19,20.98,1.31,16.015267175572518
2003-11-20,20.74,1.31,15.832061068702288
2003-11-21,20.93,1.31,15.977099236641221
2003-11-24,21.16,1.31,16.15267175572519
2003-11-25,21.32,1.31,16.27480916030534
2003-11-26,21.26,1.31,16.229007633587788
2003-11-28,21.36,1.31,16.30534351145038
2003-12-01,21.41,1.31,16.34351145038168
2003-12-02,21.11,1.31,16.114503816793892
2003-12-03,21.46,1.31,16.38167938931298
2003-12-04,21.6,1.31,16.48854961832061
2003-12-05,21.3,1.31,16.259541984732824
2003-12-08,21.39,1.31,16.328244274809162
2003-12-09,21.26,1.31,16.229007633587788
2003-12-10,21.25,1.31,16.221374045801525
2003-12-11,21.28,1.31,16.244274809160306
2003-12-12,21.3,1.31,16.259541984732824
2003-12-15,21.37,1.31,16.31297709923664
2003-12-16,21.32,1.31,16.27480916030534
2003-12-17,21.21,1.31,16.19083969465649
2003-12-18,21.5,1.31,16.412213740458014
2003-12-19,21.3,1.31,16.259541984732824
2003-12-22,21.53,1.31,16.435114503816795
2003-12-23,21.48,1.31,16.396946564885496
2003-12-24,21.42,1.31,16.35114503816794
2003-12-26,21.45,1.31,16.374045801526716
2003-12-29,21.52,1.31,16.427480916030532
2003-12-30,21.53,1.31,16.435114503816795
2003-12-31,21.53,1.31,16.435114503816795
2004-01-02,21.51,1.31,16.419847328244277
2004-01-05,21.63,1.31,16.51145038167939
2004-01-06,21.52,1.31,16.427480916030532
2004-01-07,21.51,1.31,16.419847328244277
2004-01-08,21.73,1.31,16.587786259541986
2004-01-09,21.51,1.31,16.419847328244277
2004-01-12,21.62,1.31,16.50381679389313
2004-01-13,21.53,1.31,16.435114503816795
2004-01-14,21.69,1.31,16.557251908396946
2004-01-15,21.77,1.31,16.61832061068702
2004-01-16,21.67,1.31,16.541984732824428
2004-01-20,21.64,1.31,16.519083969465647
2004-01-21,21.64,1.31,16.519083969465647
2004-01-22,21.48,1.31,16.396946564885496
2004-01-23,21.34,1.31,16.290076335877863
2004-01-26,21.24,1.31,16.213740458015266
2004-01-27,21.11,1.31,16.114503816793892
2004-01-28,20.64,1.31,15.755725190839694
2004-01-29,21.13,1.31,16.12977099236641
2004-01-30,20.69,1.31,15.793893129770993
2004-02-02,20.73,1.31,15.82442748091603
2004-02-03,20.77,1.31,15.854961832061068
2004-02-04,20.77,1.31,15.854961832061068
2004-02-05,21.1,1.31,16.106870229007633
2004-02-06,21.32,1.31,16.27480916030534
2004-02-09,21.24,1.31,16.213740458015266
2004-02-10,20.82,1.31,15.893129770992365
2004-02-11,20.79,1.31,15.870229007633586
2004-02-12,20.82,1.31,15.893129770992365
2004-02-13,20.76,1.31,15.84732824427481
2004-02-17,20.69,1.31,15.793893129770993
2004-02-18,20.5,1.31,15.648854961832061
2004-02-19,20.79,1.31,15.870229007633586
2004-02-20,20.72,1.31,15.81679389312977
2004-02-23,20.84,1.145,18.200873362445414
2004-02-24,21.06,1.145,18.39301310043668
2004-02-25,20.97,1.145,18.314410480349345
2004-02-26,20.85,1.145,18.209606986899566
2004-02-27,20.8,1.145,18.16593886462882
2004-03-01,20.88,1.145,18.235807860262007
2004-03-02,20.74,1.145,18.113537117903928
2004-03-03,20.79,1.145,18.157205240174672
2004-03-04,20.97,1.145,18.314410480349345
2004-03-05,21.17,1.145,18.489082969432317
2004-03-08,21.38,1.145,18.67248908296943
2004-03-09,21.01,1.145,18.34934497816594
2004-03-10,20.71,1.145,18.087336244541486
2004-03-11,20.19,1.145,17.633187772925766
2004-03-12,20.33,1.145,17.75545851528384
2004-03-15,19.55,1.145,17.074235807860262
2004-03-16,19.58,1.145,17.100436681222707
2004-03-17,19.86,1.145,17.344978165938866
2004-03-18,19.62,1.145,17.135371179039304
2004-03-19,19.31,1.145,16.864628820960696
2004-03-22,19.01,1.145,16.602620087336245
2004-03-23,19.07,1.145,16.655021834061134
2004-03-24,19.14,1.145,16.716157205240176
2004-03-25,19.3,1.145,16.85589519650655
2004-03-26,19.45,1.145,16.986899563318776
2004-03-29,19.62,1.145,17.135371179039304
2004-03-30,19.61,1.145,17.12663755458515
2004-03-31,19.83,1.145,17.318777292576417
2004-04-01,20.36,1.145,17.781659388646286
2004-04-02,20.75,1.145,18.12227074235808
2004-04-05,20.88,1.145,18.235807860262007
2004-04-06,20.81,1.145,18.17467248908297
2004-04-07,20.7,1.145,18.078602620087334
2004-04-08,20.82,1.145,18.183406113537117
2004-04-12,20.87,1.145,18.227074235807862
2004-04-13,20.64,1.145,18.026200873362445
2004-04-14,20.74,1.145,18.113537117903928
2004-04-15,20.76,1.145,18.131004366812228
2004-04-16,20.88,1.145,18.235807860262007
2004-04-19,20.96,1.145,18.305676855895197
2004-04-20,20.57,1.145,17.965065502183407
2004-04-21,20.68,1.145,18.061135371179038
2004-04-22,22.31,1.145,19.484716157205238
2004-04-23,22.07,1.145,19.275109170305676
2004-04-26,22.14,1.145,19.336244541484717
2004-04-27,22.37,1.145,19.53711790393013
2004-04-28,22.25,1.145,19.43231441048035
2004-04-29,22.09,1.145,19.292576419213972
2004-04-30,21.98,1.145,19.19650655021834
2004-05-03,22.31,1.145,19.484716157205238
2004-05-04,22.35,1.145,19.519650655021834
2004-05-05,22.49,0.318,70.72327044025157
2004-05-06,22.28,0.318,70.062893081761
2004-05-07,21.76,0.318,68.42767295597484
2004-05-10,21.45,0.318,67.45283018867924
2004-05-11,21.79,0.318,68.52201257861635
2004-05-12,21.93,0.318,68.9622641509434
2004-05-13,21.9,0.318,68.86792452830188
2004-05-14,22.06,0.318,69.37106918238993
2004-05-17,21.52,0.318,67.67295597484276
2004-05-18,22.14,0.318,69.62264150943396
2004-05-19,22.21,0.318,69.84276729559748
2004-05-20,22.32,0.318,70.18867924528301
2004-05-21,22.63,0.318,71.16352201257861
2004-05-24,22.76,0.318,71.57232704402516
2004-05-25,23.12,0.318,72.70440251572327
2004-05-26,22.98,0.318,72.26415094339623
2004-05-27,23.0,0.318,72.32704402515724
2004-05-28,22.99,0.318,72.29559748427673
2004-06-01,22.97,0.318,72.23270440251572
2004-06-02,23.36,0.318,73.45911949685534
2004-06-03,23.27,0.318,73.17610062893081
2004-06-04,23.54,0.318,74.0251572327044
2004-06-07,23.84,0.318,74.96855345911949
2004-06-08,23.86,0.318,75.0314465408805
2004-06-09,23.67,0.318,74.43396226415095
2004-06-10,23.34,0.318,73.39622641509433
2004-06-14,23.42,0.318,73.64779874213836
2004-06-15,23.52,0.318,73.9622641509434
2004-06-16,23.4,0.318,73.58490566037736
2004-06-17,23.3,0.318,73.27044025157232
2004-06-18,23.27,0.318,73.17610062893081
2004-06-21,23.19,0.318,72.9245283018868
2004-06-22,23.24,0.318,73.0817610062893
2004-06-23,23.3,0.318,73.27044025157232
2004-06-24,23.29,0.318,73.23899371069182
2004-06-25,23.18,0.318,72.89308176100629
2004-06-28,23.31,0.318,73.30188679245282
2004-06-29,23.27,0.318,73.17610062893081
2004-06-30,23.25,0.318,73.11320754716981
2004-07-01,23.35,0.318,73.42767295597484
2004-07-02,23.2,0.318,72.95597484276729
2004-07-06,23.23,0.318,73.0503144654088
2004-07-07,23.27,0.318,73.17610062893081
2004-07-08,22.69,0.318,71.35220125786164
2004-07-09,22.81,0.318,71.72955974842766
2004-07-12,22.96,0.318,72.20125786163523
2004-07-13,23.24,0.318,73.0817610062893
2004-07-14,23.12,0.318,72.70440251572327
2004-07-15,22.96,0.318,72.20125786163523
2004-07-16,22.99,0.318,72.29559748427673
2004-07-19,23.03,0.318,72.42138364779875
2004-07-20,23.09,0.318,72.61006289308176
2004-07-21,23.15,0.281,82.38434163701066
2004-07-22,22.52,0.281,80.14234875444839
2004-07-23,22.53,0.281,80.17793594306049
2004-07-26,22.57,0.281,80.3202846975089
2004-07-27,22.61,0.281,80.46263345195729
2004-07-28,22.75,0.281,80.96085409252669
2004-07-29,22.7,0.281,80.78291814946618
2004-07-30,22.75,0.281,80.96085409252669
2004-08-02,22.69,0.281,80.74733096085409
2004-08-03,22.46,0.281,79.92882562277579
2004-08-04,21.86,0.281,77.79359430604981
2004-08-05,21.77,0.281,77.47330960854092
2004-08-06,21.34,0.281,75.94306049822063
2004-08-09,21.2,0.281,75.44483985765123
2004-08-10,21.32,0.281,75.87188612099644
2004-08-11,21.22,0.281,75.51601423487543
2004-08-12,21.03,0.281,74.83985765124555
2004-08-13,21.01,0.281,74.76868327402136
2004-08-16,21.37,0.281,76.04982206405694
2004-08-17,21.74,0.281,77.36654804270461
2004-08-18,21.83,0.281,77.6868327402135
2004-08-19,21.68,0.281,77.15302491103202
2004-08-20,21.79,0.281,77.54448398576511
2004-08-23,21.7,0.281,77.22419928825622
2004-08-24,21.86,0.281,77.79359430604981
2004-08-25,22.12,0.281,78.7188612099644
2004-08-26,22.1,0.281,78.6476868327402
2004-08-27,22.04,0.281,78.4341637010676
2004-08-30,21.97,0.281,78.1850533807829
2004-08-31,22.12,0.281,78.7188612099644
2004-09-01,22.13,0.281,78.7544483985765
2004-09-02,22.33,0.281,79.46619217081849
2004-09-03,22.37,0.281,79.6085409252669
2004-09-07,22.55,0.281,80.24911032028469
2004-09-08,22.49,0.281,80.03558718861208
2004-09-09,22.45,0.281,79.89323843416369
2004-09-10,22.51,0.281,80.1067615658363
2004-09-13,22.67,0.281,80.67615658362989
2004-09-14,22.92,0.281,81.56583629893238
2004-09-15,22.83,0.281,81.24555160142347
2004-09-16,22.94,0.281,81.63701067615658
2004-09-17,23.18,0.281,82.49110320284697
2004-09-20,23.06,0.281,82.06405693950177
2004-09-21,23.3,0.281,82.91814946619216
2004-09-22,23.28,0.281,82.84697508896797
2004-09-23,23.27,0.281,82.81138790035587
2004-09-24,23.29,0.281,82.88256227758006
2004-09-27,23.17,0.281,82.45551601423487
2004-09-28,23.31,0.281,82.95373665480426
2004-09-29,23.52,0.281,83.70106761565836
2004-09-30,24.22,0.281,86.19217081850533
2004-10-01,24.58,0.281,87.47330960854092
2004-10-04,24.9,0.281,88.6120996441281
2004-10-05,24.87,0.281,88.50533807829181
2004-10-06,25.09,0.281,89.288256227758
2004-10-07,24.71,0.281,87.93594306049822
2004-10-08,24.77,0.281,88.1494661921708
2004-10-11,24.97,0.281,88.8612099644128
2004-10-12,24.8,0.281,88.25622775800711
2004-10-13,24.55,0.281,87.36654804270462
2004-10-14,24.47,0.281,87.08185053380781
2004-10-15,24.76,0.281,88.11387900355872
2004-10-18,25.03,0.898,27.873051224944323
2004-10-19,25.05,0.898,27.89532293986637
2004-10-20,25.01,0.898,27.850779510022274
2004-10-21,25.03,0.898,27.873051224944323
2004-10-22,25.12,0.898,27.97327394209354
2004-10-25,24.98,0.898,27.817371937639198
2004-10-26,25.14,0.898,27.99554565701559
2004-10-27,25.25,0.898,28.118040089086858
2004-10-28,25.52,0.898,28.41870824053452
2004-10-29,25.4,0.898,28.285077951002226
2004-11-01,25.42,0.898,28.307349665924278
2004-11-02,25.37,0.898,28.251670378619153
2004-11-03,25.78,0.898,28.70824053452116
2004-11-04,26.56,0.898,29.576837416481066
2004-11-05,27.07,0.898,30.14476614699332
2004-11-08,27.01,0.898,30.077951002227174
2004-11-09,26.83,0.898,29.87750556792873
2004-11-10,26.6,0.898,29.621380846325167
2004-11-11,26.68,0.898,29.71046770601336
2004-11-12,26.85,0.898,29.89977728285078
2004-11-15,26.79,0.898,29.832962138084632
2004-11-16,26.41,0.898,29.4097995545657
2004-11-17,26.31,0.898,29.298440979955455
2004-11-18,26.41,0.898,29.4097995545657
2004-11-19,26.04,0.898,28.997772828507795
2004-11-22,26.45,0.898,29.4543429844098
2004-11-23,26.54,0.898,29.554565701559017
2004-11-24,26.54,0.898,29.554565701559017
2004-11-26,26.57,0.898,29.587973273942094
2004-11-29,26.54,0.898,29.554565701559017
2004-11-30,26.5,0.898,29.51002227171492
2004-12-01,26.98,0.898,30.044543429844097
2004-12-02,26.95,0.898,30.011135857461024
2004-12-03,27.17,0.898,30.256124721603566
2004-12-06,26.99,0.898,30.05567928730512
2004-12-07,27.02,0.898,30.089086859688194
2004-12-08,27.5,0.898,30.62360801781737
2004-12-09,28.09,0.898,31.280623608017816
2004-12-10,28.08,0.898,31.26948775055679
2004-12-13,28.78,0.898,32.04899777282851
2004-12-14,28.9,0.898,32.1826280623608
2004-12-15,28.91,0.898,32.193763919821826
2004-12-16,29.16,0.898,32.47216035634744
2004-12-17,29.54,0.898,32.89532293986637
2004-12-20,29.39,0.898,32.728285077951
2004-12-21,29.41,0.898,32.75055679287305
2004-12-22,29.46,0.898,32.806236080178174
2004-12-23,29.48,0.898,32.82850779510022
2004-12-27,29.27,0.898,32.59465478841871
2004-12-28,29.62,0.898,32.98440979955457
2004-12-29,29.39,0.898,32.728285077951
2004-12-30,29.45,0.898,32.795100222717146
2004-12-31,29.36,0.898,32.69487750556793
2005-01-03,29.15,0.898,32.46102449888641
2005-01-04,28.7,0.898,31.95991091314031
2005-01-05,28.72,0.898,31.982182628062358
2005-01-06,28.99,0.898,32.28285077951002
2005-01-07,28.95,0.898,32.238307349665924
2005-01-10,28.82,0.898,32.093541202672604
2005-01-11,28.43,0.898,31.65924276169265
2005-01-12,28.49,0.898,31.726057906458795
2005-01-13,28.95,0.898,32.238307349665924
2005-01-14,29.52,0.898,32.87305122494432
2005-01-18,29.87,0.898,33.26280623608018
2005-01-19,29.77,0.898,33.15144766146993
2005-01-20,29.47,0.898,32.817371937639194
2005-01-21,29.13,0.898,32.43875278396436
2005-01-24,28.86,0.898,32.1380846325167
2005-01-25,28.91,0.898,32.193763919821826
2005-01-26,29.15,0.898,32.46102449888641
2005-01-27,29.7,0.898,33.07349665924276
2005-01-28,29.68,0.898,33.05122494432071
2005-01-31,29.45,0.898,32.795100222717146
2005-02-01,29.47,0.898,32.817371937639194
2005-02-02,29.6,0.898,32.96213808463252
2005-02-03,29.89,0.898,33.28507795100223
2005-02-04,30.55,0.898,34.02004454342985
2005-02-07,31.0,0.898,34.521158129175944
2005-02-08,30.64,0.898,34.12026726057906
2005-02-09,30.09,0.898,33.507795100222715
2005-02-10,29.87,0.898,33.26280623608018
2005-02-11,30.35,0.898,33.797327394209354
2005-02-14,30.3,0.898,33.74164810690423
2005-02-15,30.28,0.898,33.71937639198218
2005-02-16,30.2,0.898,33.630289532293986
2005-02-17,29.8,0.898,33.18485523385301
2005-02-18,29.72,0.898,33.095768374164805
2005-02-22,29.21,0.898,32.52783964365256
2005-02-23,29.13,1.247,23.360064153969525
2005-02-24,29.17,1.247,23.39214113873296
2005-02-25,29.89,1.247,23.969526864474737
2005-02-28,29.88,1.247,23.96150761828388
2005-03-01,30.13,1.247,24.16198877305533
2005-03-02,30.51,1.247,24.466720128307937
2005-03-03,30.67,1.247,24.595028067361667
2005-03-04,31.18,1.247,25.004009623095428
2005-03-07,31.59,1.247,25.332798716920607
2005-03-08,31.21,1.247,25.028067361668
2005-03-09,30.83,1.247,24.723336006415394
2005-03-10,30.79,1.247,24.691259021651963
2005-03-11,30.8,1.247,24.69927826784282
2005-03-14,31.19,1.247,25.012028869286286
2005-03-15,31.39,1.247,25.172413793103445
2005-03-16,31.07,1.247,24.915797914995988
2005-03-17,30.7,1.247,24.61908580593424
2005-03-18,30.41,1.247,24.386527666399356
2005-03-21,30.28,1.247,24.282277465918202
2005-03-22,30.11,1.247,24.145950280673613
2005-03-23,30.35,1.247,24.33841218925421
2005-03-24,30.39,1.247,24.370489174017642
2005-03-28,30.28,1.247,24.282277465918202
2005-03-29,30.06,1.247,24.105854049719323
2005-03-30,31.05,1.247,24.899759422614274
2005-03-31,31.16,1.247,24.98797113071371
2005-04-01,30.75,1.247,24.65918203688853
2005-04-04,30.74,1.247,24.651162790697672
2005-04-05,31.25,1.247,25.060144346431432
2005-04-06,31.11,1.247,24.94787489975942
2005-04-07,31.48,1.247,25.24458700882117
2005-04-08,31.44,1.247,25.21251002405774
2005-04-11,31.62,1.247,25.356856455493183
2005-04-12,31.85,1.247,25.541299117882918
2005-04-13,31.45,1.247,25.220529270248594
2005-04-14,30.96,1.247,24.82758620689655
2005-04-15,29.88,1.247,23.96150761828388
2005-04-18,29.29,1.247,23.48837209302325
2005-04-19,29.2,1.247,23.41619887730553
2005-04-20,28.99,1.247,23.247794707297512
2005-04-21,29.54,1.247,23.688853247794704
2005-04-22,29.77,1.247,23.87329591018444
2005-04-25,30.27,1.247,24.274258219727344
2005-04-26,30.69,1.247,24.61106655974338
2005-04-27,30.71,1.247,24.6271050521251
2005-04-28,29.54,1.247,23.688853247794704
2005-04-29,29.25,1.247,23.456295108259823
2005-05-02,28.57,1.247,22.910986367281474
2005-05-03,28.37,0.346,81.9942196531792
2005-05-04,28.95,0.346,83.67052023121387
2005-05-05,28.95,0.346,83.67052023121387
2005-05-06,28.87,0.346,83.43930635838151
2005-05-09,29.2,0.346,84.39306358381504
2005-05-10,28.74,0.346,83.0635838150289
2005-05-11,28.88,0.346,83.46820809248555
2005-05-12,28.58,0.346,82.60115606936417
2005-05-13,28.34,0.346,81.90751445086705
2005-05-16,28.84,0.346,83.35260115606937
2005-05-17,29.14,0.346,84.21965317919076
2005-05-18,30.04,0.346,86.82080924855492
2005-05-19,30.39,0.346,87.83236994219654
2005-05-20,30.3,0.346,87.57225433526013
2005-05-23,30.68,0.346,88.67052023121389
2005-05-24,31.23,0.346,90.26011560693642
2005-05-25,31.03,0.346,89.6820809248555
2005-05-26,31.36,0.346,90.63583815028902
2005-05-27,31.43,0.346,90.83815028901735
2005-05-31,31.48,0.346,90.98265895953757
2005-06-01,31.6,0.346,91.32947976878614
2005-06-02,32.54,0.346,94.04624277456648
2005-06-03,32.41,0.346,93.67052023121387
2005-06-06,32.31,0.346,93.38150289017342
2005-06-07,32.26,0.346,93.23699421965318
2005-06-08,32.07,0.346,92.68786127167631
2005-06-09,32.46,0.346,93.81502890173411
2005-06-10,31.98,0.346,92.42774566473989
2005-06-13,31.79,0.346,91.87861271676302
2005-06-14,32.14,0.346,92.89017341040463
2005-06-15,32.04,0.346,92.60115606936417
2005-06-16,32.16,0.346,92.9479768786127
2005-06-17,32.29,0.346,93.32369942196532
2005-06-20,32.32,0.346,93.41040462427746
2005-06-21,32.07,0.346,92.68786127167631
2005-06-22,32.18,0.346,93.00578034682081
2005-06-23,31.79,0.346,91.87861271676302
2005-06-24,31.64,0.346,91.44508670520231
2005-06-27,31.57,0.346,91.242774566474
2005-06-28,31.91,0.346,92.22543352601157
2005-06-29,31.85,0.346,92.0520231213873
2005-06-30,31.8,0.346,91.90751445086705
2005-07-01,32.02,0.346,92.54335260115609
2005-07-05,32.21,0.346,93.09248554913296
2005-07-06,32.08,0.346,92.71676300578035
2005-07-07,31.97,0.346,92.39884393063585
2005-07-08,32.39,0.346,93.61271676300579
2005-07-11,32.87,0.346,95.0
2005-07-12,32.76,0.346,94.6820809248555
2005-07-13,32.81,0.346,94.82658959537574
2005-07-14,31.65,0.346,91.47398843930637
2005-07-15,31.63,0.346,91.41618497109828
2005-07-18,31.3,0.346,90.46242774566475
2005-07-19,31.51,0.346,91.06936416184972
2005-07-20,31.9,0.346,92.19653179190752
2005-07-21,31.74,0.346,91.73410404624278
2005-07-22,31.97,0.335,95.43283582089552
2005-07-25,31.84,0.335,95.04477611940298
2005-07-26,32.22,0.335,96.17910447761193
2005-07-27,31.88,0.335,95.1641791044776
2005-07-28,32.44,0.335,96.83582089552237
2005-07-29,31.91,0.335,95.25373134328358
2005-08-01,31.95,0.335,95.3731343283582
2005-08-02,32.17,0.335,96.02985074626865
2005-08-03,32.25,0.335,96.26865671641791
2005-08-04,32.07,0.335,95.73134328358208
2005-08-05,31.88,0.335,95.1641791044776
2005-08-08,31.79,0.335,94.89552238805969
2005-08-09,31.88,0.335,95.1641791044776
2005-08-10,32.13,0.335,95.91044776119404
2005-08-11,31.98,0.335,95.46268656716417
2005-08-12,31.6,0.335,94.32835820895522
2005-08-15,31.6,0.335,94.32835820895522
2005-08-16,31.55,0.335,94.17910447761194
2005-08-17,31.53,0.335,94.11940298507463
2005-08-18,31.46,0.335,93.91044776119402
2005-08-19,31.48,0.335,93.97014925373134
2005-08-22,31.13,0.335,92.92537313432835
2005-08-23,31.21,0.335,93.16417910447761
2005-08-24,31.08,0.335,92.77611940298506
2005-08-25,31.03,0.335,92.6268656716418
2005-08-26,30.66,0.335,91.52238805970148
2005-08-29,30.34,0.335,90.56716417910447
2005-08-30,29.18,0.335,87.1044776119403
2005-08-31,29.46,0.335,87.94029850746269
2005-09-01,28.61,0.335,85.40298507462686
2005-09-02,28.58,0.335,85.31343283582089
2005-09-06,29.16,0.335,87.04477611940298
2005-09-07,29.82,0.335,89.01492537313432
2005-09-08,29.09,0.335,86.83582089552239
2005-09-09,29.36,0.335,87.64179104477611
2005-09-12,29.02,0.335,86.62686567164178
2005-09-13,29.36,0.335,87.64179104477611
2005-09-14,29.19,0.335,87.13432835820895
2005-09-15,28.91,0.335,86.29850746268656
2005-09-16,28.67,0.335,85.58208955223881
2005-09-19,28.39,0.335,84.74626865671641
2005-09-20,28.13,0.335,83.97014925373134
2005-09-21,27.96,0.335,83.46268656716418
