date,SYF,SYF_EPS,PE Ratio
,,0.74,
2014-07-31,23.0,0.74,31.08108108108108
2014-08-01,23.0,0.74,31.08108108108108
2014-08-04,23.0,0.74,31.08108108108108
2014-08-05,23.0,0.74,31.08108108108108
2014-08-06,22.98,0.74,31.054054054054056
2014-08-07,22.93,0.74,30.986486486486488
2014-08-08,22.95,0.74,31.013513513513512
2014-08-11,22.93,0.74,30.986486486486488
2014-08-12,23.0,0.74,31.08108108108108
2014-08-13,23.18,0.74,31.324324324324323
2014-08-14,23.01,0.74,31.094594594594597
2014-08-15,23.0,0.74,31.08108108108108
2014-08-18,23.17,0.74,31.310810810810814
2014-08-19,24.41,0.74,32.986486486486484
2014-08-20,25.19,0.74,34.04054054054054
2014-08-21,25.39,0.74,34.310810810810814
2014-08-22,25.36,0.74,34.27027027027027
2014-08-25,25.12,0.74,33.94594594594595
2014-08-26,25.05,0.74,33.851351351351354
2014-08-27,25.47,0.74,34.41891891891892
2014-08-28,25.69,0.74,34.71621621621622
2014-08-29,25.79,0.74,34.85135135135135
2014-09-02,25.79,0.74,34.85135135135135
2014-09-03,25.79,0.74,34.85135135135135
2014-09-04,25.7,0.74,34.729729729729726
2014-09-05,25.77,0.74,34.82432432432432
2014-09-08,24.84,0.74,33.567567567567565
2014-09-09,25.04,0.74,33.83783783783784
2014-09-10,24.7,0.74,33.37837837837838
2014-09-11,24.65,0.74,33.31081081081081
2014-09-12,24.5,0.74,33.108108108108105
2014-09-15,24.15,0.74,32.63513513513514
2014-09-16,24.31,0.74,32.85135135135135
2014-09-17,24.55,0.74,33.17567567567568
2014-09-18,24.67,0.74,33.33783783783784
2014-09-19,25.41,0.74,34.33783783783784
2014-09-22,24.84,0.74,33.567567567567565
2014-09-23,24.58,0.74,33.21621621621622
2014-09-24,24.92,0.74,33.67567567567568
2014-09-25,24.63,0.74,33.28378378378378
2014-09-26,24.77,0.74,33.472972972972975
2014-09-29,24.7,0.74,33.37837837837838
2014-09-30,24.55,0.74,33.17567567567568
2014-10-01,24.22,0.74,32.729729729729726
2014-10-02,24.58,0.74,33.21621621621622
2014-10-03,24.83,0.74,33.55405405405405
2014-10-06,25.0,0.74,33.78378378378378
2014-10-07,24.85,0.74,33.58108108108108
2014-10-08,25.02,0.74,33.810810810810814
2014-10-09,24.55,0.74,33.17567567567568
2014-10-10,24.2,0.74,32.7027027027027
2014-10-13,24.46,0.74,33.054054054054056
2014-10-14,24.85,0.74,33.58108108108108
2014-10-15,24.52,0.74,33.13513513513514
2014-10-16,24.6,0.74,33.24324324324324
2014-10-17,24.78,0.74,33.48648648648649
2014-10-20,24.71,0.74,33.391891891891895
2014-10-21,25.17,0.74,34.013513513513516
2014-10-22,25.38,0.74,34.2972972972973
2014-10-23,25.81,0.74,34.87837837837838
2014-10-24,26.11,0.74,35.28378378378378
2014-10-27,26.53,0.74,35.851351351351354
2014-10-28,26.85,0.74,36.28378378378379
2014-10-29,27.0,0.74,36.486486486486484
2014-10-30,26.79,0.74,36.2027027027027
2014-10-31,27.02,0.7,38.6
2014-11-03,27.34,0.7,39.05714285714286
2014-11-04,27.01,0.7,38.58571428571429
2014-11-05,27.47,0.7,39.24285714285714
2014-11-06,27.58,0.7,39.4
2014-11-07,28.15,0.7,40.214285714285715
2014-11-10,28.77,0.7,41.1
2014-11-11,29.11,0.7,41.58571428571429
2014-11-12,29.03,0.7,41.471428571428575
2014-11-13,28.99,0.7,41.41428571428572
2014-11-14,29.05,0.7,41.50000000000001
2014-11-17,29.13,0.7,41.614285714285714
2014-11-18,28.95,0.7,41.35714285714286
2014-11-19,28.94,0.7,41.34285714285715
2014-11-20,29.24,0.7,41.77142857142857
2014-11-21,29.17,0.7,41.67142857142858
2014-11-24,28.97,0.7,41.385714285714286
2014-11-25,28.66,0.7,40.94285714285714
2014-11-26,28.8,0.7,41.142857142857146
2014-11-28,29.01,0.7,41.44285714285715
2014-12-01,28.88,0.7,41.25714285714286
2014-12-02,29.05,0.7,41.50000000000001
2014-12-03,29.0,0.7,41.42857142857143
2014-12-04,29.15,0.7,41.642857142857146
2014-12-05,29.25,0.7,41.78571428571429
2014-12-08,29.51,0.7,42.157142857142865
2014-12-09,29.52,0.7,42.17142857142857
2014-12-10,29.65,0.7,42.35714285714286
2014-12-11,29.52,0.7,42.17142857142857
2014-12-12,29.0,0.7,41.42857142857143
2014-12-15,28.63,0.7,40.9
2014-12-16,28.44,0.7,40.62857142857143
2014-12-17,28.9,0.7,41.285714285714285
2014-12-18,29.75,0.7,42.5
2014-12-19,30.0,0.7,42.85714285714286
2014-12-22,29.85,0.7,42.642857142857146
2014-12-23,30.0,0.7,42.85714285714286
2014-12-24,30.11,0.7,43.01428571428572
2014-12-26,30.5,0.7,43.57142857142858
2014-12-29,30.46,0.7,43.51428571428572
2014-12-30,30.0,0.7,42.85714285714286
2014-12-31,29.75,0.7,42.5
2015-01-02,29.48,0.7,42.11428571428572
2015-01-05,29.25,0.7,41.78571428571429
2015-01-06,28.85,0.7,41.21428571428572
2015-01-07,29.2,0.7,41.714285714285715
2015-01-08,29.98,0.7,42.82857142857143
2015-01-09,29.7,0.7,42.42857142857143
2015-01-12,29.53,0.7,42.18571428571429
2015-01-13,29.71,0.7,42.44285714285715
2015-01-14,29.15,0.7,41.642857142857146
2015-01-15,28.52,0.7,40.74285714285715
2015-01-16,28.99,0.7,41.41428571428572
2015-01-20,29.1,0.7,41.57142857142858
2015-01-21,29.18,0.7,41.68571428571429
2015-01-22,29.05,0.7,41.50000000000001
2015-01-23,30.97,0.7,44.24285714285715
2015-01-26,31.33,0.7,44.75714285714286
2015-01-27,31.32,0.7,44.74285714285715
2015-01-28,31.25,0.7,44.642857142857146
2015-01-29,31.23,0.7,44.61428571428572
2015-01-30,30.86,0.7,44.08571428571429
2015-02-02,31.16,0.7,44.51428571428572
2015-02-03,31.13,0.7,44.471428571428575
2015-02-04,31.25,0.7,44.642857142857146
2015-02-05,32.0,0.7,45.714285714285715
2015-02-06,32.14,0.7,45.91428571428572
2015-02-09,32.4,0.7,46.285714285714285
2015-02-10,33.11,0.7,47.300000000000004
2015-02-11,33.55,0.7,47.92857142857143
2015-02-12,33.61,0.7,48.01428571428572
2015-02-13,32.8,0.7,46.857142857142854
2015-02-17,31.92,0.7,45.60000000000001
2015-02-18,31.91,0.7,45.58571428571429
2015-02-19,31.88,0.7,45.542857142857144
2015-02-20,32.59,0.7,46.557142857142864
2015-02-23,32.62,0.63,51.77777777777777
2015-02-24,32.36,0.63,51.36507936507937
2015-02-25,32.29,0.63,51.25396825396825
2015-02-26,32.45,0.63,51.50793650793651
2015-02-27,31.95,0.63,50.714285714285715
2015-03-02,31.96,0.63,50.730158730158735
2015-03-03,32.14,0.63,51.01587301587302
2015-03-04,31.89,0.63,50.61904761904762
2015-03-05,31.96,0.63,50.730158730158735
2015-03-06,31.2,0.63,49.523809523809526
2015-03-09,31.98,0.63,50.76190476190476
2015-03-10,31.1,0.63,49.36507936507937
2015-03-11,31.55,0.63,50.07936507936508
2015-03-12,31.89,0.63,50.61904761904762
2015-03-13,31.82,0.63,50.507936507936506
2015-03-16,31.95,0.63,50.714285714285715
2015-03-17,32.23,0.63,51.15873015873015
2015-03-18,31.92,0.63,50.66666666666667
2015-03-19,32.37,0.63,51.38095238095238
2015-03-20,32.25,0.63,51.19047619047619
2015-03-23,31.78,0.63,50.44444444444444
2015-03-24,31.65,0.63,50.238095238095234
2015-03-25,30.92,0.63,49.07936507936508
2015-03-26,30.61,0.63,48.58730158730159
2015-03-27,30.06,0.63,47.714285714285715
2015-03-30,30.29,0.63,48.079365079365076
2015-03-31,30.35,0.63,48.17460317460318
2015-04-01,30.41,0.63,48.26984126984127
2015-04-02,30.61,0.63,48.58730158730159
2015-04-06,29.84,0.63,47.36507936507937
2015-04-07,29.76,0.63,47.23809523809524
2015-04-08,29.97,0.63,47.57142857142857
2015-04-09,30.14,0.63,47.84126984126984
2015-04-10,30.59,0.63,48.55555555555556
2015-04-13,30.64,0.63,48.63492063492063
2015-04-14,30.52,0.63,48.44444444444444
2015-04-15,30.68,0.63,48.698412698412696
2015-04-16,30.77,0.63,48.84126984126984
2015-04-17,30.52,0.63,48.44444444444444
2015-04-20,30.9,0.63,49.047619047619044
2015-04-21,31.2,0.63,49.523809523809526
2015-04-22,31.04,0.63,49.269841269841265
2015-04-23,30.96,0.63,49.142857142857146
2015-04-24,30.82,0.63,48.92063492063492
2015-04-27,30.62,0.63,48.6031746031746
2015-04-28,30.66,0.63,48.666666666666664
2015-04-29,30.74,0.63,48.79365079365079
2015-04-30,31.15,0.63,49.44444444444444
2015-05-01,31.52,0.66,47.75757575757576
2015-05-04,31.71,0.66,48.04545454545455
2015-05-05,31.94,0.66,48.39393939393939
2015-05-06,32.09,0.66,48.621212121212125
2015-05-07,32.65,0.66,49.46969696969696
2015-05-08,33.2,0.66,50.303030303030305
2015-05-11,32.89,0.66,49.83333333333333
2015-05-12,33.12,0.66,50.18181818181817
2015-05-13,32.9,0.66,49.848484848484844
2015-05-14,32.77,0.66,49.651515151515156
2015-05-15,31.81,0.66,48.196969696969695
2015-05-18,31.84,0.66,48.24242424242424
2015-05-19,32.06,0.66,48.57575757575758
