date,RF,RF_EPS,PE Ratio
1980-12-30,2.39,0.17,14.058823529411764
1980-12-31,2.37,0.17,13.941176470588236
1981-01-02,2.37,0.17,13.941176470588236
1981-01-05,2.37,0.17,13.941176470588236
1981-01-06,2.37,0.17,13.941176470588236
1981-01-07,2.3,0.17,13.52941176470588
1981-01-08,2.3,0.17,13.52941176470588
1981-01-09,2.3,0.17,13.52941176470588
1981-01-12,2.32,0.17,13.64705882352941
1981-01-13,2.32,0.17,13.64705882352941
1981-01-14,2.35,0.17,13.823529411764705
1981-01-15,2.35,0.17,13.823529411764705
1981-01-16,2.44,0.17,14.352941176470587
1981-01-19,2.46,0.17,14.470588235294116
1981-01-20,2.46,0.17,14.470588235294116
1981-01-21,2.44,0.17,14.352941176470587
1981-01-22,2.39,0.17,14.058823529411764
1981-01-23,2.39,0.17,14.058823529411764
1981-01-26,2.39,0.17,14.058823529411764
1981-01-27,2.39,0.17,14.058823529411764
1981-01-28,2.35,0.17,13.823529411764705
1981-01-29,2.35,0.17,13.823529411764705
1981-01-30,2.32,0.17,13.64705882352941
1981-02-02,2.32,0.17,13.64705882352941
1981-02-03,2.32,0.17,13.64705882352941
1981-02-04,2.35,0.17,13.823529411764705
1981-02-05,2.36,0.17,13.88235294117647
1981-02-06,2.36,0.17,13.88235294117647
1981-02-09,2.37,0.17,13.941176470588236
1981-02-10,2.37,0.17,13.941176470588236
1981-02-11,2.37,0.17,13.941176470588236
1981-02-12,2.37,0.17,13.941176470588236
1981-02-13,2.37,0.17,13.941176470588236
1981-02-17,2.39,0.17,14.058823529411764
1981-02-18,2.39,0.17,14.058823529411764
1981-02-19,2.35,0.17,13.823529411764705
1981-02-20,2.35,0.17,13.823529411764705
1981-02-23,2.35,0.17,13.823529411764705
1981-02-24,2.37,0.17,13.941176470588236
1981-02-25,2.37,0.17,13.941176470588236
1981-02-26,2.37,0.17,13.941176470588236
1981-02-27,2.37,0.17,13.941176470588236
1981-03-02,2.37,0.17,13.941176470588236
1981-03-03,2.37,0.17,13.941176470588236
1981-03-04,2.35,0.17,13.823529411764705
1981-03-05,2.35,0.17,13.823529411764705
1981-03-06,2.35,0.17,13.823529411764705
1981-03-09,2.35,0.17,13.823529411764705
1981-03-10,2.35,0.17,13.823529411764705
1981-03-11,2.35,0.17,13.823529411764705
1981-03-12,2.35,0.17,13.823529411764705
1981-03-13,2.36,0.17,13.88235294117647
1981-03-16,2.37,0.17,13.941176470588236
1981-03-17,2.39,0.17,14.058823529411764
1981-03-18,2.42,0.17,14.235294117647058
1981-03-19,2.42,0.17,14.235294117647058
1981-03-20,2.46,0.17,14.470588235294116
1981-03-23,2.49,0.17,14.647058823529411
1981-03-24,2.49,0.17,14.647058823529411
1981-03-25,2.51,0.17,14.764705882352938
1981-03-26,2.53,0.17,14.88235294117647
1981-03-27,2.53,0.17,14.88235294117647
1981-03-30,2.53,0.17,14.88235294117647
1981-03-31,2.53,0.17,14.88235294117647
1981-04-01,2.55,0.17,14.999999999999998
1981-04-02,2.58,0.17,15.176470588235293
1981-04-03,2.58,0.17,15.176470588235293
1981-04-06,2.58,0.17,15.176470588235293
1981-04-07,2.55,0.17,14.999999999999998
1981-04-08,2.55,0.17,14.999999999999998
1981-04-09,2.55,0.17,14.999999999999998
1981-04-10,2.55,0.17,14.999999999999998
1981-04-13,2.53,0.17,14.88235294117647
1981-04-14,2.51,0.17,14.764705882352938
1981-04-15,2.51,0.17,14.764705882352938
1981-04-16,2.53,0.17,14.88235294117647
1981-04-20,2.53,0.17,14.88235294117647
1981-04-21,2.55,0.17,14.999999999999998
1981-04-22,2.55,0.17,14.999999999999998
1981-04-23,2.58,0.17,15.176470588235293
1981-04-24,2.58,0.17,15.176470588235293
1981-04-27,2.58,0.17,15.176470588235293
1981-04-28,2.58,0.17,15.176470588235293
1981-04-29,2.58,0.17,15.176470588235293
1981-04-30,2.55,0.17,14.999999999999998
1981-05-01,2.55,0.17,14.999999999999998
1981-05-04,2.55,0.17,14.999999999999998
1981-05-05,2.55,0.17,14.999999999999998
1981-05-06,2.55,0.17,14.999999999999998
1981-05-07,2.55,0.17,14.999999999999998
1981-05-08,2.58,0.17,15.176470588235293
1981-05-11,2.62,0.17,15.411764705882353
1981-05-12,2.62,0.17,15.411764705882353
1981-05-13,2.62,0.17,15.411764705882353
1981-05-14,2.62,0.17,15.411764705882353
1981-05-15,2.63,0.17,15.470588235294116
1981-05-18,2.65,0.17,15.588235294117645
1981-05-19,2.65,0.17,15.588235294117645
1981-05-20,2.65,0.17,15.588235294117645
1981-05-21,2.65,0.17,15.588235294117645
1981-05-22,2.65,0.17,15.588235294117645
1981-05-26,2.65,0.17,15.588235294117645
1981-05-27,2.65,0.17,15.588235294117645
1981-05-28,2.67,0.17,15.705882352941176
1981-05-29,2.67,0.17,15.705882352941176
1981-06-01,2.67,0.17,15.705882352941176
1981-06-02,2.67,0.17,15.705882352941176
1981-06-03,2.67,0.17,15.705882352941176
1981-06-04,2.67,0.17,15.705882352941176
1981-06-05,2.67,0.17,15.705882352941176
1981-06-08,2.67,0.17,15.705882352941176
1981-06-09,2.67,0.17,15.705882352941176
1981-06-10,2.62,0.17,15.411764705882353
1981-06-11,2.62,0.17,15.411764705882353
1981-06-12,2.62,0.17,15.411764705882353
1981-06-15,2.62,0.17,15.411764705882353
1981-06-16,2.62,0.17,15.411764705882353
1981-06-17,2.67,0.17,15.705882352941176
1981-06-18,2.67,0.17,15.705882352941176
1981-06-19,2.67,0.17,15.705882352941176
1981-06-22,2.69,0.17,15.823529411764705
1981-06-23,2.69,0.17,15.823529411764705
1981-06-24,2.69,0.17,15.823529411764705
1981-06-25,2.69,0.17,15.823529411764705
1981-06-26,2.69,0.17,15.823529411764705
1981-06-29,2.69,0.17,15.823529411764705
1981-06-30,2.72,0.17,16.0
1981-07-01,2.72,0.17,16.0
1981-07-02,2.72,0.17,16.0
1981-07-06,2.72,0.17,16.0
1981-07-07,2.72,0.17,16.0
1981-07-08,2.72,0.17,16.0
1981-07-09,2.72,0.17,16.0
1981-07-10,2.72,0.17,16.0
1981-07-13,2.72,0.17,16.0
1981-07-14,2.72,0.17,16.0
1981-07-15,2.72,0.17,16.0
1981-07-16,2.72,0.17,16.0
1981-07-17,2.72,0.17,16.0
1981-07-20,2.72,0.17,16.0
1981-07-21,2.69,0.17,15.823529411764705
1981-07-22,2.69,0.17,15.823529411764705
1981-07-23,2.67,0.17,15.705882352941176
1981-07-24,2.69,0.17,15.823529411764705
1981-07-27,2.69,0.17,15.823529411764705
1981-07-28,2.67,0.17,15.705882352941176
1981-07-29,2.65,0.17,15.588235294117645
1981-07-30,2.65,0.17,15.588235294117645
1981-07-31,2.67,0.17,15.705882352941176
1981-08-03,2.67,0.17,15.705882352941176
1981-08-04,2.67,0.17,15.705882352941176
1981-08-05,2.67,0.17,15.705882352941176
1981-08-06,2.67,0.17,15.705882352941176
1981-08-07,2.67,0.17,15.705882352941176
1981-08-10,2.67,0.17,15.705882352941176
1981-08-11,2.69,0.17,15.823529411764705
1981-08-12,2.69,0.17,15.823529411764705
1981-08-13,2.69,0.17,15.823529411764705
1981-08-14,2.69,0.17,15.823529411764705
1981-08-17,2.69,0.17,15.823529411764705
1981-08-18,2.69,0.17,15.823529411764705
1981-08-19,2.69,0.17,15.823529411764705
1981-08-20,2.69,0.17,15.823529411764705
1981-08-21,2.69,0.17,15.823529411764705
1981-08-24,2.67,0.17,15.705882352941176
1981-08-25,2.65,0.17,15.588235294117645
1981-08-26,2.65,0.17,15.588235294117645
1981-08-27,2.62,0.17,15.411764705882353
1981-08-28,2.62,0.17,15.411764705882353
1981-08-31,2.62,0.17,15.411764705882353
1981-09-01,2.6,0.17,15.294117647058822
1981-09-02,2.51,0.17,14.764705882352938
1981-09-03,2.44,0.17,14.352941176470587
1981-09-04,2.42,0.17,14.235294117647058
1981-09-08,2.37,0.17,13.941176470588236
1981-09-09,2.37,0.17,13.941176470588236
1981-09-10,2.37,0.17,13.941176470588236
1981-09-11,2.37,0.17,13.941176470588236
1981-09-14,2.37,0.17,13.941176470588236
1981-09-15,2.39,0.17,14.058823529411764
1981-09-16,2.42,0.17,14.235294117647058
1981-09-17,2.44,0.17,14.352941176470587
1981-09-18,2.46,0.17,14.470588235294116
1981-09-21,2.46,0.17,14.470588235294116
1981-09-22,2.46,0.17,14.470588235294116
1981-09-23,2.46,0.17,14.470588235294116
1981-09-24,2.46,0.17,14.470588235294116
1981-09-25,2.46,0.17,14.470588235294116
1981-09-28,2.46,0.17,14.470588235294116
1981-09-29,2.46,0.17,14.470588235294116
1981-09-30,2.46,0.17,14.470588235294116
1981-10-01,2.49,0.17,14.647058823529411
1981-10-02,2.51,0.17,14.764705882352938
1981-10-05,2.58,0.17,15.176470588235293
1981-10-06,2.58,0.17,15.176470588235293
1981-10-07,2.58,0.17,15.176470588235293
1981-10-08,2.58,0.17,15.176470588235293
1981-10-09,2.58,0.17,15.176470588235293
1981-10-12,2.6,0.17,15.294117647058822
1981-10-13,2.6,0.17,15.294117647058822
1981-10-14,2.6,0.17,15.294117647058822
1981-10-15,2.6,0.17,15.294117647058822
1981-10-16,2.6,0.17,15.294117647058822
1981-10-19,2.6,0.17,15.294117647058822
1981-10-20,2.62,0.17,15.411764705882353
1981-10-21,2.65,0.17,15.588235294117645
1981-10-22,2.62,0.17,15.411764705882353
1981-10-23,2.62,0.17,15.411764705882353
1981-10-26,2.62,0.17,15.411764705882353
1981-10-27,2.62,0.17,15.411764705882353
1981-10-28,2.62,0.17,15.411764705882353
1981-10-29,2.35,0.17,13.823529411764705
1981-10-30,2.35,0.17,13.823529411764705
1981-11-02,2.37,0.17,13.941176470588236
1981-11-03,2.37,0.17,13.941176470588236
1981-11-04,2.46,0.17,14.470588235294116
1981-11-05,2.49,0.17,14.647058823529411
1981-11-06,2.55,0.17,14.999999999999998
1981-11-09,2.55,0.17,14.999999999999998
1981-11-10,2.62,0.17,15.411764705882353
1981-11-11,2.61,0.17,15.352941176470587
1981-11-12,2.62,0.17,15.411764705882353
1981-11-13,2.62,0.17,15.411764705882353
1981-11-16,2.6,0.17,15.294117647058822
1981-11-17,2.6,0.17,15.294117647058822
1981-11-18,2.6,0.17,15.294117647058822
1981-11-19,2.6,0.17,15.294117647058822
1981-11-20,2.6,0.17,15.294117647058822
1981-11-23,2.61,0.17,15.352941176470587
1981-11-24,2.61,0.17,15.352941176470587
1981-11-25,2.62,0.17,15.411764705882353
1981-11-27,2.62,0.17,15.411764705882353
1981-11-30,2.65,0.17,15.588235294117645
1981-12-01,2.65,0.17,15.588235294117645
1981-12-02,2.65,0.17,15.588235294117645
1981-12-03,2.65,0.17,15.588235294117645
1981-12-04,2.65,0.17,15.588235294117645
1981-12-07,2.65,0.17,15.588235294117645
1981-12-08,2.62,0.17,15.411764705882353
1981-12-09,2.62,0.17,15.411764705882353
1981-12-10,2.62,0.17,15.411764705882353
1981-12-11,2.62,0.17,15.411764705882353
1981-12-14,2.58,0.17,15.176470588235293
1981-12-15,2.53,0.17,14.88235294117647
1981-12-16,2.53,0.17,14.88235294117647
1981-12-17,2.53,0.17,14.88235294117647
1981-12-18,2.53,0.17,14.88235294117647
1981-12-21,2.53,0.17,14.88235294117647
1981-12-22,2.53,0.17,14.88235294117647
1981-12-23,2.55,0.17,14.999999999999998
1981-12-24,2.58,0.17,15.176470588235293
1981-12-28,2.6,0.17,15.294117647058822
1981-12-29,2.6,0.17,15.294117647058822
1981-12-30,2.6,0.17,15.294117647058822
1981-12-31,2.67,0.17,15.705882352941176
1982-01-04,2.67,0.17,15.705882352941176
1982-01-05,2.6,0.17,15.294117647058822
1982-01-06,2.53,0.17,14.88235294117647
1982-01-07,2.46,0.17,14.470588235294116
1982-01-08,2.46,0.17,14.470588235294116
1982-01-11,2.46,0.17,14.470588235294116
1982-01-12,2.42,0.17,14.235294117647058
1982-01-13,2.42,0.17,14.235294117647058
1982-01-14,2.42,0.17,14.235294117647058
1982-01-15,2.42,0.17,14.235294117647058
1982-01-18,2.39,0.17,14.058823529411764
1982-01-19,2.39,0.17,14.058823529411764
1982-01-20,2.39,0.17,14.058823529411764
1982-01-21,2.39,0.17,14.058823529411764
1982-01-22,2.39,0.17,14.058823529411764
1982-01-25,2.35,0.17,13.823529411764705
1982-01-26,2.37,0.17,13.941176470588236
1982-01-27,2.37,0.17,13.941176470588236
1982-01-28,2.37,0.17,13.941176470588236
1982-01-29,2.39,0.17,14.058823529411764
1982-02-01,2.39,0.17,14.058823529411764
1982-02-02,2.39,0.17,14.058823529411764
1982-02-03,2.42,0.17,14.235294117647058
1982-02-04,2.44,0.17,14.352941176470587
1982-02-05,2.44,0.17,14.352941176470587
1982-02-08,2.44,0.17,14.352941176470587
1982-02-09,2.44,0.17,14.352941176470587
1982-02-10,2.44,0.17,14.352941176470587
1982-02-11,2.46,0.17,14.470588235294116
1982-02-12,2.49,0.17,14.647058823529411
1982-02-16,2.53,0.17,14.88235294117647
1982-02-17,2.53,0.17,14.88235294117647
1982-02-18,2.53,0.17,14.88235294117647
1982-02-19,2.49,0.17,14.647058823529411
1982-02-22,2.49,0.17,14.647058823529411
1982-02-23,2.37,0.17,13.941176470588236
1982-02-24,2.37,0.17,13.941176470588236
1982-02-25,2.37,0.17,13.941176470588236
1982-02-26,2.37,0.17,13.941176470588236
1982-03-01,2.37,0.17,13.941176470588236
1982-03-02,2.39,0.17,14.058823529411764
1982-03-03,2.39,0.17,14.058823529411764
1982-03-04,2.39,0.17,14.058823529411764
1982-03-05,2.39,0.17,14.058823529411764
1982-03-08,2.37,0.17,13.941176470588236
1982-03-09,2.35,0.17,13.823529411764705
1982-03-10,2.35,0.17,13.823529411764705
1982-03-11,2.35,0.17,13.823529411764705
1982-03-12,2.37,0.17,13.941176470588236
1982-03-15,2.37,0.17,13.941176470588236
1982-03-16,2.42,0.17,14.235294117647058
1982-03-17,2.44,0.17,14.352941176470587
1982-03-18,2.44,0.17,14.352941176470587
1982-03-19,2.46,0.17,14.470588235294116
1982-03-22,2.55,0.17,14.999999999999998
1982-03-23,2.55,0.17,14.999999999999998
1982-03-24,2.55,0.17,14.999999999999998
1982-03-25,2.55,0.17,14.999999999999998
1982-03-26,2.44,0.17,14.352941176470587
1982-03-29,2.37,0.17,13.941176470588236
1982-03-30,2.37,0.17,13.941176470588236
1982-03-31,2.37,0.17,13.941176470588236
1982-04-01,2.37,0.17,13.941176470588236
1982-04-02,2.37,0.17,13.941176470588236
1982-04-05,2.37,0.17,13.941176470588236
1982-04-06,2.37,0.17,13.941176470588236
1982-04-07,2.37,0.17,13.941176470588236
1982-04-08,2.37,0.17,13.941176470588236
1982-04-12,2.37,0.17,13.941176470588236
1982-04-13,2.37,0.17,13.941176470588236
1982-04-14,2.37,0.17,13.941176470588236
1982-04-15,2.35,0.17,13.823529411764705
1982-04-16,2.35,0.17,13.823529411764705
1982-04-19,2.32,0.17,13.64705882352941
1982-04-20,2.3,0.17,13.52941176470588
1982-04-21,2.3,0.17,13.52941176470588
1982-04-22,2.3,0.17,13.52941176470588
1982-04-23,2.3,0.17,13.52941176470588
1982-04-26,2.3,0.17,13.52941176470588
1982-04-27,2.3,0.17,13.52941176470588
1982-04-28,2.28,0.17,13.411764705882351
1982-04-29,2.28,0.17,13.411764705882351
1982-04-30,2.28,0.17,13.411764705882351
1982-05-03,2.26,0.17,13.29411764705882
1982-05-04,2.26,0.17,13.29411764705882
1982-05-05,2.26,0.17,13.29411764705882
1982-05-06,2.28,0.17,13.411764705882351
1982-05-07,2.28,0.17,13.411764705882351
1982-05-10,2.28,0.17,13.411764705882351
1982-05-11,2.28,0.17,13.411764705882351
1982-05-12,2.26,0.17,13.29411764705882
1982-05-13,2.26,0.17,13.29411764705882
1982-05-14,2.26,0.17,13.29411764705882
1982-05-17,2.26,0.17,13.29411764705882
1982-05-18,2.26,0.17,13.29411764705882
1982-05-19,2.26,0.17,13.29411764705882
1982-05-20,2.26,0.17,13.29411764705882
1982-05-21,2.23,0.17,13.117647058823529
1982-05-24,2.23,0.17,13.117647058823529
1982-05-25,2.23,0.17,13.117647058823529
1982-05-26,2.23,0.17,13.117647058823529
1982-05-27,2.21,0.17,12.999999999999998
1982-05-28,2.23,0.17,13.117647058823529
1982-06-01,2.19,0.17,12.88235294117647
1982-06-02,2.19,0.17,12.88235294117647
1982-06-03,2.19,0.17,12.88235294117647
1982-06-04,2.19,0.17,12.88235294117647
1982-06-07,2.19,0.17,12.88235294117647
1982-06-08,2.19,0.17,12.88235294117647
1982-06-09,2.16,0.17,12.705882352941176
1982-06-10,2.12,0.17,12.470588235294118
1982-06-11,2.12,0.17,12.470588235294118
1982-06-14,2.07,0.17,12.176470588235292
1982-06-15,2.05,0.17,12.058823529411763
1982-06-16,2.07,0.17,12.176470588235292
1982-06-17,2.05,0.17,12.058823529411763
1982-06-18,2.0,0.17,11.76470588235294
1982-06-21,2.0,0.17,11.76470588235294
1982-06-22,2.0,0.17,11.76470588235294
1982-06-23,2.0,0.17,11.76470588235294
1982-06-24,2.0,0.17,11.76470588235294
1982-06-25,2.0,0.17,11.76470588235294
1982-06-28,2.02,0.17,11.88235294117647
1982-06-29,2.0,0.17,11.76470588235294
1982-06-30,2.0,0.17,11.76470588235294
1982-07-01,1.98,0.17,11.647058823529411
1982-07-02,1.98,0.17,11.647058823529411
1982-07-06,1.96,0.17,11.52941176470588
1982-07-07,1.98,0.17,11.647058823529411
1982-07-08,1.93,0.17,11.352941176470587
1982-07-09,1.93,0.17,11.352941176470587
1982-07-12,1.93,0.17,11.352941176470587
1982-07-13,1.91,0.17,11.235294117647058
1982-07-14,1.91,0.17,11.235294117647058
1982-07-15,1.91,0.17,11.235294117647058
1982-07-16,2.02,0.17,11.88235294117647
1982-07-19,2.02,0.17,11.88235294117647
1982-07-20,2.05,0.17,12.058823529411763
1982-07-21,2.05,0.17,12.058823529411763
1982-07-22,2.05,0.17,12.058823529411763
1982-07-23,2.05,0.17,12.058823529411763
1982-07-26,2.05,0.17,12.058823529411763
1982-07-27,2.05,0.17,12.058823529411763
1982-07-28,2.05,0.17,12.058823529411763
1982-07-29,2.05,0.17,12.058823529411763
1982-07-30,2.05,0.17,12.058823529411763
1982-08-02,2.05,0.17,12.058823529411763
1982-08-03,2.05,0.17,12.058823529411763
1982-08-04,2.05,0.17,12.058823529411763
1982-08-05,2.05,0.17,12.058823529411763
1982-08-06,2.05,0.17,12.058823529411763
1982-08-09,2.05,0.17,12.058823529411763
1982-08-10,2.05,0.17,12.058823529411763
1982-08-11,2.05,0.17,12.058823529411763
1982-08-12,2.05,0.17,12.058823529411763
