date,TFC,TFC_EPS,PE Ratio
2005-11-04,42.7,0.0,inf
2005-11-07,42.93,0.0,inf
2005-11-08,42.84,0.0,inf
2005-11-09,42.87,0.0,inf
2005-11-10,43.38,0.0,inf
2005-11-11,43.49,0.0,inf
2005-11-14,43.25,0.0,inf
2005-11-15,42.76,0.0,inf
2005-11-16,42.46,0.0,inf
2005-11-17,42.98,0.0,inf
2005-11-18,43.2,0.0,inf
2005-11-21,43.46,0.0,inf
2005-11-22,43.77,0.0,inf
2005-11-23,43.52,0.0,inf
2005-11-25,43.68,0.0,inf
2005-11-28,43.23,0.0,inf
2005-11-29,43.2,0.0,inf
2005-11-30,42.55,0.0,inf
2005-12-01,42.85,0.0,inf
2005-12-02,42.75,0.0,inf
2005-12-05,42.53,0.0,inf
2005-12-06,42.37,0.0,inf
2005-12-07,42.06,0.0,inf
2005-12-08,41.78,0.0,inf
2005-12-09,42.41,0.0,inf
2005-12-12,42.37,0.0,inf
2005-12-13,43.08,0.0,inf
2005-12-14,43.17,0.0,inf
2005-12-15,43.05,0.0,inf
2005-12-16,43.38,0.0,inf
2005-12-19,42.83,0.0,inf
2005-12-20,42.72,0.0,inf
2005-12-21,42.71,0.0,inf
2005-12-22,42.8,0.0,inf
2005-12-23,42.9,0.0,inf
2005-12-27,42.58,0.0,inf
2005-12-28,42.55,0.0,inf
2005-12-29,42.24,0.0,inf
2005-12-30,41.91,0.0,inf
2006-01-03,42.31,0.0,inf
2006-01-04,42.64,0.0,inf
2006-01-05,42.64,0.0,inf
2006-01-06,42.53,0.0,inf
2006-01-09,42.63,0.0,inf
2006-01-10,42.58,0.0,inf
2006-01-11,41.94,0.0,inf
2006-01-12,41.36,0.0,inf
2006-01-13,41.87,0.0,inf
2006-01-17,41.67,0.0,inf
2006-01-18,41.75,0.0,inf
2006-01-19,41.08,0.0,inf
2006-01-20,39.63,0.0,inf
2006-01-23,39.59,0.0,inf
2006-01-24,39.39,0.0,inf
2006-01-25,39.3,0.0,inf
2006-01-26,40.03,0.0,inf
2006-01-27,40.04,0.0,inf
2006-01-30,39.58,0.0,inf
2006-01-31,39.04,0.0,inf
2006-02-01,39.03,0.0,inf
2006-02-02,38.37,0.0,inf
2006-02-03,38.63,0.0,inf
2006-02-06,38.58,0.0,inf
2006-02-07,38.43,0.0,inf
2006-02-08,38.88,0.0,inf
2006-02-09,39.02,0.0,inf
2006-02-10,39.29,0.0,inf
2006-02-13,38.91,0.0,inf
2006-02-14,39.59,0.0,inf
2006-02-15,39.41,0.0,inf
2006-02-16,40.08,0.0,inf
2006-02-17,39.73,0.0,inf
2006-02-21,39.62,0.0,inf
2006-02-22,40.48,0.0,inf
2006-02-23,39.94,0.0,inf
2006-02-24,39.94,0.0,inf
2006-02-27,40.04,0.0,inf
2006-02-28,39.53,0.0,inf
2006-03-01,39.7,0.0,inf
2006-03-02,39.45,0.0,inf
2006-03-03,39.1,0.0,inf
2006-03-06,38.93,0.0,inf
2006-03-07,39.34,0.0,inf
2006-03-08,39.62,0.0,inf
2006-03-09,39.26,0.0,inf
2006-03-10,39.49,0.546916,72.20487241185118
2006-03-13,39.71,0.546916,72.60712796846317
2006-03-14,40.38,0.546916,73.8321789817815
2006-03-15,40.55,0.546916,74.14301282098165
2006-03-16,40.34,0.546916,73.75904160785204
2006-03-17,40.57,0.546916,74.17958150794638
2006-03-20,40.6,0.546916,74.23443453839347
2006-03-21,40.1,0.546916,73.32021736427532
2006-03-22,40.19,0.546916,73.48477645561658
2006-03-23,39.82,0.546916,72.80825574676916
2006-03-24,39.7,0.546916,72.58884362498081
2006-03-27,39.88,0.546916,72.91796180766335
2006-03-28,39.39,0.546916,72.02202897702756
2006-03-29,39.58,0.546916,72.36943150319244
2006-03-30,39.2,0.546916,71.67462645086266
2006-03-31,39.2,0.546916,71.67462645086266
2006-04-03,39.49,0.546916,72.20487241185118
2006-04-04,39.79,0.546916,72.75340271632207
2006-04-05,39.89,0.546916,72.93624615114571
2006-04-06,39.62,0.546916,72.4425688771219
2006-04-07,39.61,0.546916,72.42428453363954
2006-04-10,40.19,0.546916,73.48477645561658
2006-04-11,39.61,0.546916,72.42428453363954
2006-04-12,39.25,0.546916,71.76604816827448
2006-04-13,39.59,0.546916,72.38771584667482
2006-04-17,39.28,0.546916,71.82090119872157
2006-04-18,40.42,0.546916,73.90531635571094
2006-04-19,40.1,0.546916,73.32021736427532
2006-04-20,41.69,0.546916,76.22742797797102
2006-04-21,41.93,0.546916,76.66625222154774
2006-04-24,41.88,0.546916,76.57483050413593
2006-04-25,41.71,0.546916,76.26399666493576
2006-04-26,41.98,0.546916,76.75767393895954
2006-04-27,42.45,0.546916,77.61703808263061
2006-04-28,42.94,0.546916,78.51297091326639
2006-05-01,42.65,0.546916,77.98272495227786
2006-05-02,42.69,0.546916,78.05586232620732
2006-05-03,42.75,0.546916,78.1655683871015
2006-05-04,42.88,0.546916,78.40326485237222
2006-05-05,43.15,0.799168195240461,53.99364020863798
2006-05-08,43.12,0.799168195240461,53.956101177206705
2006-05-09,43.15,0.799168195240461,53.99364020863798
2006-05-10,42.82,0.799168195240461,53.580710862894044
2006-05-11,42.6,0.799168195240461,53.30542463239809
2006-05-12,42.22,0.799168195240461,52.82993023426872
2006-05-15,42.57,0.799168195240461,53.26788560096683
2006-05-16,42.5,0.799168195240461,53.180294527627204
2006-05-17,41.88,0.799168195240461,52.40448787804771
2006-05-18,41.76,0.799168195240461,52.254331752322635
2006-05-19,42.02,0.799168195240461,52.57967002472695
2006-05-22,42.2,0.799168195240461,52.80490421331455
2006-05-23,41.75,0.799168195240461,52.24181874184555
2006-05-24,41.85,0.799168195240461,52.36694884661644
2006-05-25,42.05,0.799168195240461,52.61720905615821
2006-05-26,42.07,0.799168195240461,52.64223507711239
2006-05-30,41.32,0.799168195240461,51.703759291330734
2006-05-31,41.57,0.799168195240461,52.01658455325796
2006-06-01,42.3,0.799168195240461,52.930034318085426
2006-06-02,42.31,0.799168195240461,52.942547328562526
2006-06-05,41.76,0.799168195240461,52.254331752322635
2006-06-06,42.01,0.799168195240461,52.56715701424986
2006-06-07,42.42,0.799168195240461,53.0801904438105
2006-06-08,42.81,0.799168195240461,53.56819785241696
2006-06-09,42.76,0.799168195240461,53.50563280003151
2006-06-12,42.5,0.799168195240461,53.180294527627204
2006-06-13,42.23,0.799168195240461,52.84244324474581
2006-06-14,41.99,0.799168195240461,52.542130993295686
2006-06-15,42.78,0.799168195240461,53.53065882098569
2006-06-16,42.18,0.799168195240461,52.779878192360364
2006-06-19,41.92,0.799168195240461,52.45453991995606
2006-06-20,41.86,0.799168195240461,52.379461857093524
2006-06-21,41.88,0.799168195240461,52.40448787804771
2006-06-22,41.64,0.799168195240461,52.10417562659757
2006-06-23,41.06,0.799168195240461,51.37842101892643
2006-06-26,41.31,0.799168195240461,51.69124628085365
2006-06-27,40.68,0.799168195240461,50.902926620797054
2006-06-28,41.06,0.799168195240461,51.37842101892643
2006-06-29,41.96,0.799168195240461,52.50459196186441
2006-06-30,41.59,0.799168195240461,52.041610574212136
2006-07-03,41.82,0.799168195240461,52.32940981518517
2006-07-05,41.33,0.799168195240461,51.71627230180782
2006-07-06,41.28,0.799168195240461,51.65370724942238
2006-07-07,41.1,0.799168195240461,51.42847306083478
2006-07-10,41.06,0.799168195240461,51.37842101892643
2006-07-11,41.25,0.799168195240461,51.61616821799111
2006-07-12,40.4,0.799168195240461,50.552562327438565
2006-07-13,39.89,0.799168195240461,49.91439879310704
2006-07-14,40.36,0.799168195240461,50.502510285530214
2006-07-17,40.69,0.799168195240461,50.91543963127414
2006-07-18,40.91,0.799168195240461,51.19072586177009
2006-07-19,41.92,0.799168195240461,52.45453991995606
2006-07-20,41.74,0.799168195240461,52.22930573136846
2006-07-21,41.97,0.799168195240461,52.5171049723415
2006-07-24,42.2,0.799168195240461,52.80490421331455
2006-07-25,42.28,0.799168195240461,52.90500829713125
2006-07-26,42.11,0.799168195240461,52.69228711902075
2006-07-27,41.58,0.799168195240461,52.02909756373504
2006-07-28,42.46,0.799168195240461,53.13024248571885
2006-07-31,41.99,0.799168195240461,52.542130993295686
2006-08-01,42.29,0.799168195240461,52.91752130760834
2006-08-02,42.01,0.799168195240461,52.56715701424986
2006-08-03,42.44,0.799168195240461,53.10521646476467
2006-08-04,42.67,0.799168195240461,53.39301570573772
2006-08-07,42.77,0.799168195240461,53.51814581050861
2006-08-08,42.66,0.799168195240461,53.380502695260624
2006-08-09,42.26,0.799168195240461,52.879982276177074
2006-08-10,42.65,0.799168195240461,53.36798968478354
2006-08-11,42.4,0.799168195240461,53.055164422856315
2006-08-14,42.25,0.799168195240461,52.86746926569999
2006-08-15,42.95,0.799168195240461,53.743379999096206
2006-08-16,42.8,0.799168195240461,53.555684841939865
2006-08-17,42.92,0.799168195240461,53.70584096766493
2006-08-18,43.01,0.799168195240461,53.81845806195873
2006-08-21,42.96,0.799168195240461,53.75589300957329
2006-08-22,42.93,0.799168195240461,53.71835397814203
2006-08-23,42.79,0.799168195240461,53.54317183146278
2006-08-24,42.87,0.799168195240461,53.64327591527949
2006-08-25,42.72,0.799168195240461,53.455580758123155
2006-08-28,42.96,0.799168195240461,53.75589300957329
2006-08-29,42.78,0.799168195240461,53.53065882098569
2006-08-30,42.96,0.799168195240461,53.75589300957329
2006-08-31,42.8,0.799168195240461,53.555684841939865
2006-09-01,42.91,0.799168195240461,53.69332795718784
2006-09-05,42.89,0.799168195240461,53.66830193623367
2006-09-06,42.9,0.799168195240461,53.680814946710754
2006-09-07,42.48,0.799168195240461,53.155268506673025
2006-09-08,42.66,0.799168195240461,53.380502695260624
2006-09-11,42.69,0.799168195240461,53.41804172669189
2006-09-12,43.13,0.799168195240461,53.968614187683805
2006-09-13,43.26,0.799168195240461,54.13128332388595
2006-09-14,43.42,0.799168195240461,54.33149149151937
2006-09-15,43.51,0.799168195240461,54.44410858581317
2006-09-18,43.32,0.799168195240461,54.20636138674848
2006-09-19,43.48,0.799168195240461,54.4065695543819
2006-09-20,43.94,0.799168195240461,54.982168036327984
2006-09-21,43.87,0.799168195240461,54.89457696298836
2006-09-22,43.89,0.799168195240461,54.919602983942546
2006-09-25,44.33,0.799168195240461,55.47017544493445
2006-09-26,44.21,0.799168195240461,55.320019319209386
2006-09-27,44.11,0.799168195240461,55.1948892144385
2006-09-28,44.09,0.799168195240461,55.169863193484325
2006-09-29,43.78,0.799168195240461,54.78195986869457
2006-10-02,43.74,0.799168195240461,54.73190782678621
2006-10-03,43.86,0.799168195240461,54.882063952511274
2006-10-04,44.1,0.799168195240461,55.18237620396141
2006-10-05,44.02,0.799168195240461,55.0822721201447
2006-10-06,43.84,0.799168195240461,54.8570379315571
2006-10-09,44.12,0.799168195240461,55.20740222491558
2006-10-10,44.23,0.799168195240461,55.34504534016356
2006-10-11,44.12,0.799168195240461,55.20740222491558
2006-10-12,44.09,0.799168195240461,55.169863193484325
2006-10-13,44.03,0.799168195240461,55.09478513062179
2006-10-16,43.87,0.799168195240461,54.89457696298836
2006-10-17,43.88,0.799168195240461,54.90708997346546
2006-10-18,44.0,0.799168195240461,55.05724609919052
2006-10-19,43.46,0.799168195240461,54.38154353342773
2006-10-20,43.26,0.799168195240461,54.13128332388595
2006-10-23,42.99,0.799168195240461,53.79343204100456
2006-10-24,43.08,0.799168195240461,53.90604913529835
2006-10-25,42.93,0.799168195240461,53.71835397814203
2006-10-26,43.23,0.799168195240461,54.09374429245468
2006-10-27,43.03,0.799168195240461,53.843484082912916
2006-10-30,43.39,0.799168195240461,54.29395246008811
2006-10-31,43.52,0.799168195240461,54.45662159629026
2006-11-01,43.38,0.799168195240461,54.28143944961102
2006-11-02,42.99,0.799168195240461,53.79343204100456
2006-11-03,42.79,0.799168195240461,53.54317183146278
2006-11-06,43.0,0.799168195240461,53.80594505148164
2006-11-07,42.98,0.799168195240461,53.780919030527464
2006-11-08,43.17,0.799168195240461,54.01866622959216
2006-11-09,43.06,0.799168195240461,53.88102311434418
2006-11-10,43.06,0.799168195240461,53.88102311434418
2006-11-13,43.21,0.799168195240461,54.06871827150051
2006-11-14,43.42,0.799168195240461,54.33149149151937
2006-11-15,43.57,0.799168195240461,54.519186648675706
2006-11-16,43.92,0.799168195240461,54.95714201537381
2006-11-17,43.77,0.799168195240461,54.769446858217485
2006-11-20,43.72,0.799168195240461,54.70688180583203
2006-11-21,43.39,0.799168195240461,54.29395246008811
2006-11-22,43.39,0.799168195240461,54.29395246008811
2006-11-24,43.17,0.799168195240461,54.01866622959216
2006-11-27,42.63,0.799168195240461,53.342963663829366
2006-11-28,42.61,0.799168195240461,53.31793764287518
2006-11-29,43.04,0.799168195240461,53.85599709339
2006-11-30,43.01,0.799168195240461,53.81845806195873
2006-12-01,43.18,0.799168195240461,54.03117924006924
2006-12-04,43.63,0.799168195240461,54.59426471153824
2006-12-05,43.6,0.799168195240461,54.55672568010697
2006-12-06,43.73,0.799168195240461,54.71939481630912
2006-12-07,43.63,0.799168195240461,54.59426471153824
2006-12-08,43.87,0.799168195240461,54.89457696298836
2006-12-11,43.87,0.799168195240461,54.89457696298836
2006-12-12,44.09,0.799168195240461,55.169863193484325
2006-12-13,43.9,0.799168195240461,54.93211599441963
2006-12-14,44.16,0.799168195240461,55.257454266823935
2006-12-15,44.16,0.799168195240461,55.257454266823935
2006-12-18,44.18,0.799168195240461,55.28248028777812
2006-12-19,44.32,0.799168195240461,55.45766243445736
2006-12-20,44.27,0.799168195240461,55.39509738207192
2006-12-21,44.18,0.799168195240461,55.28248028777812
2006-12-22,43.98,0.799168195240461,55.032220078236335
2006-12-26,44.26,0.799168195240461,55.382584371594824
2006-12-27,44.63,0.799168195240461,55.845565759247116
2006-12-28,44.27,0.799168195240461,55.39509738207192
2006-12-29,43.93,0.799168195240461,54.9696550258509
2007-01-03,44.0,0.799168195240461,55.05724609919052
2007-01-04,43.66,0.799168195240461,54.631803742969495
2007-01-05,43.08,0.799168195240461,53.90604913529835
2007-01-08,42.91,0.799168195240461,53.69332795718784
2007-01-09,42.83,0.799168195240461,53.59322387337114
2007-01-10,42.63,0.799168195240461,53.342963663829366
2007-01-11,42.98,0.799168195240461,53.780919030527464
2007-01-12,42.62,0.799168195240461,53.330450653352266
2007-01-16,42.82,0.799168195240461,53.580710862894044
2007-01-17,42.74,0.799168195240461,53.48060677907734
2007-01-18,43.18,0.799168195240461,54.03117924006924
2007-01-19,42.77,0.799168195240461,53.51814581050861
2007-01-22,42.75,0.799168195240461,53.49311978955443
2007-01-23,42.78,0.799168195240461,53.53065882098569
2007-01-24,43.0,0.799168195240461,53.80594505148164
2007-01-25,42.21,0.799168195240461,52.81741722379164
2007-01-26,42.19,0.799168195240461,52.79239120283745
2007-01-29,42.05,0.799168195240461,52.61720905615821
2007-01-30,42.16,0.799168195240461,52.754852171406185
2007-01-31,42.26,0.799168195240461,52.879982276177074
2007-02-01,42.63,0.799168195240461,53.342963663829366
2007-02-02,42.51,0.799168195240461,53.19280753810429
2007-02-05,42.64,0.799168195240461,53.35547667430645
2007-02-06,42.83,0.799168195240461,53.59322387337114
2007-02-07,42.88,0.799168195240461,53.65578892575658
2007-02-08,42.85,0.799168195240461,53.61824989432532
2007-02-09,42.81,0.799168195240461,53.56819785241696
2007-02-12,43.1,0.799168195240461,53.93107515625253
2007-02-13,43.6,0.799168195240461,54.55672568010697
2007-02-14,43.8,0.799168195240461,54.80698588964874
2007-02-15,43.75,0.799168195240461,54.7444208372633
2007-02-16,43.84,0.799168195240461,54.8570379315571
2007-02-20,44.15,0.799168195240461,55.24494125634685
2007-02-21,44.01,0.799168195240461,55.06975910966761
2007-02-22,43.95,0.799168195240461,54.99468104680508
2007-02-23,43.76,0.799168195240461,54.756933847740385
2007-02-26,43.62,0.799168195240461,54.581751701061144
2007-02-27,42.4,0.0,inf
2007-02-28,42.45,0.0,inf
2007-03-01,42.08,0.0,inf
2007-03-02,41.59,0.0,inf
2007-03-05,40.85,0.0,inf
2007-03-06,41.65,0.0,inf
2007-03-07,41.27,0.0,inf
2007-03-08,41.57,0.0,inf
2007-03-09,41.51,0.0,inf
2007-03-12,41.38,0.0,inf
2007-03-13,40.28,0.0,inf
2007-03-14,40.43,0.0,inf
2007-03-15,40.68,0.0,inf
2007-03-16,40.55,0.0,inf
2007-03-19,41.04,0.0,inf
2007-03-20,41.34,0.0,inf
2007-03-21,42.35,0.0,inf
2007-03-22,41.95,0.0,inf
2007-03-23,41.98,0.0,inf
2007-03-26,41.81,0.0,inf
2007-03-27,41.48,0.0,inf
2007-03-28,40.83,0.0,inf
2007-03-29,41.36,0.0,inf
2007-03-30,41.02,0.0,inf
2007-04-02,40.27,0.0,inf
2007-04-03,40.96,0.0,inf
2007-04-04,40.75,0.0,inf
2007-04-05,40.8,0.0,inf
2007-04-09,40.41,0.0,inf
2007-04-10,40.73,0.0,inf
2007-04-11,39.79,0.0,inf
2007-04-12,39.6,0.0,inf
2007-04-13,39.91,0.0,inf
2007-04-16,40.73,0.0,inf
2007-04-17,40.56,0.0,inf
2007-04-18,41.05,0.0,inf
2007-04-19,41.86,0.0,inf
2007-04-20,42.01,0.0,inf
2007-04-23,41.77,0.0,inf
2007-04-24,41.52,0.0,inf
2007-04-25,41.99,0.0,inf
2007-04-26,41.88,0.0,inf
2007-04-27,42.08,0.0,inf
2007-04-30,41.62,0.0,inf
2007-05-01,42.03,0.0,inf
2007-05-02,42.17,0.0,inf
2007-05-03,42.43,0.0,inf
2007-05-04,42.45,0.7769668892810297,54.635532846555826
2007-05-07,42.74,0.7769668892810297,55.008779125130644
2007-05-08,42.6,0.7769668892810297,54.82859126650832
2007-05-09,42.85,0.7769668892810297,55.150355299762474
2007-05-10,42.14,0.7769668892810297,54.236545445320665
2007-05-11,42.36,0.7769668892810297,54.519697794584324
2007-05-14,42.13,0.7769668892810297,54.223674883990505
2007-05-15,42.27,0.7769668892810297,54.40386274261283
2007-05-16,42.7,0.7769668892810297,54.95729687980998
2007-05-17,42.65,0.7769668892810297,54.89294407315914
2007-05-18,42.86,0.7769668892810297,55.163225861092634
2007-05-21,42.9,0.7769668892810297,55.2147081064133
2007-05-22,42.57,0.7769668892810297,54.789979582517816
2007-05-23,42.41,0.7769668892810297,54.58405060123515
2007-05-24,42.13,0.7769668892810297,54.223674883990505
2007-05-25,42.09,0.7769668892810297,54.17219263866984
2007-05-29,42.05,0.7769668892810297,54.120710393349164
2007-05-30,42.12,0.7769668892810297,54.21080432266033
2007-05-31,42.11,0.7769668892810297,54.19793376133017
2007-06-01,42.38,0.7769668892810297,54.54543891724466
2007-06-04,42.35,0.7769668892810297,54.50682723325416
2007-06-05,42.28,0.7769668892810297,54.416733303943
2007-06-06,41.73,0.7769668892810297,53.70885243078384
2007-06-07,41.04,0.7769668892810297,52.82078369900238
2007-06-08,41.54,0.7769668892810297,53.464311765510686
2007-06-11,41.72,0.7769668892810297,53.69598186945368
2007-06-12,41.15,0.7769668892810297,52.962359873634206
2007-06-13,41.82,0.7769668892810297,53.824687482755344
2007-06-14,41.69,0.7769668892810297,53.65737018546318
2007-06-15,41.74,0.7769668892810297,53.72172299211402
2007-06-18,41.76,0.7769668892810297,53.747464114774345
2007-06-19,42.11,0.7769668892810297,54.19793376133017
2007-06-20,41.79,0.7769668892810297,53.78607579876485
2007-06-21,41.85,0.7769668892810297,53.86329916674585
2007-06-22,41.15,0.7769668892810297,52.962359873634206
2007-06-25,41.02,0.7769668892810297,52.79504257634205
2007-06-26,40.98,0.7769668892810297,52.74356033102137
2007-06-27,41.41,0.7769668892810297,53.29699446821852
2007-06-28,41.12,0.7769668892810297,52.9237481896437
2007-06-29,40.68,0.7769668892810297,52.35744349111639
2007-07-02,41.42,0.7769668892810297,53.309865029548696
2007-07-03,41.8,0.7769668892810297,53.79894636009501
2007-07-05,41.22,0.7769668892810297,53.052453802945365
2007-07-06,41.17,0.7769668892810297,52.98810099629454
2007-07-09,40.9,0.7769668892810297,52.640595840380044
2007-07-10,40.2,0.7769668892810297,51.73965654726841
2007-07-11,40.04,0.7769668892810297,51.53372756598575
2007-07-12,41.17,0.7769668892810297,52.98810099629454
2007-07-13,41.17,0.7769668892810297,52.98810099629454
2007-07-16,41.15,0.7769668892810297,52.962359873634206
2007-07-17,41.14,0.7769668892810297,52.94948931230404
2007-07-18,40.61,0.7769668892810297,52.267349561805226
2007-07-19,40.13,0.7769668892810297,51.64956261795725
2007-07-20,39.2,0.7769668892810297,50.45260041425178
2007-07-23,39.3,0.7769668892810297,50.58130602755344
2007-07-24,38.09,0.7769668892810297,49.02396810660333
2007-07-25,38.81,0.7769668892810297,49.9506485223753
2007-07-26,38.05,0.7769668892810297,48.97248586128266
2007-07-27,37.61,0.7769668892810297,48.406181162755345
2007-07-30,38.03,0.7769668892810297,48.94674473862233
2007-07-31,37.42,0.7769668892810297,48.16164049748219
2007-08-01,38.52,0.7769668892810297,49.57740224380048
2007-08-02,38.51,0.7769668892810297,49.56453168247031
2007-08-03,37.01,0.7769668892810297,47.633947482945366
2007-08-06,39.39,0.7769668892810297,50.69714107952494
2007-08-07,39.81,1.6124416659329048,24.689265255972696
2007-08-08,41.33,1.6124416659329048,25.631935017064844
2007-08-09,40.08,1.6124416659329048,24.856713174061433
2007-08-10,39.31,1.6124416659329048,24.37917651877133
2007-08-13,38.18,1.6124416659329048,23.678375972696244
2007-08-14,37.14,1.6124416659329048,23.033391399317406
2007-08-15,37.36,1.6124416659329048,23.169830443686006
2007-08-16,39.49,1.6124416659329048,24.490808464163823
2007-08-17,40.85,1.6124416659329048,25.334249829351535
2007-08-20,39.9,1.6124416659329048,24.74508122866894
2007-08-21,40.38,1.6124416659329048,25.042766416382253
2007-08-22,40.62,1.6124416659329048,25.191609010238906
2007-08-23,40.17,1.6124416659329048,24.91252914675768
2007-08-24,40.88,1.6124416659329048,25.35285515358362
2007-08-27,40.26,1.6124416659329048,24.96834511945392
2007-08-28,38.94,1.6124416659329048,24.14971085324232
2007-08-29,39.67,1.6124416659329048,24.602440409556316
2007-08-30,39.33,1.6124416659329048,24.391580068259383
2007-08-31,39.73,1.6124416659329048,24.639651058020476
2007-09-04,39.78,1.6124416659329048,24.670659931740616
2007-09-05,39.24,1.6124416659329048,24.335764095563142
2007-09-06,39.75,1.6124416659329048,24.652054607508532
2007-09-07,38.94,1.6124416659329048,24.14971085324232
2007-09-10,39.18,1.6124416659329048,24.298553447098975
2007-09-11,39.92,1.6124416659329048,24.757484778156996
2007-09-12,39.64,1.6124416659329048,24.583835085324232
2007-09-13,40.47,1.6124416659329048,25.098582389078498
2007-09-14,40.69,1.6124416659329048,25.2350214334471
2007-09-17,40.64,1.6124416659329048,25.204012559726962
2007-09-18,42.5,1.6124416659329048,26.35754266211604
2007-09-19,42.76,1.6124416659329048,26.518788805460748
2007-09-20,41.95,1.6124416659329048,26.01644505119454
2007-09-21,41.57,1.6124416659329048,25.7807776109215
2007-09-24,40.68,1.6124416659329048,25.22881965870307
2007-09-25,40.68,1.6124416659329048,25.22881965870307
2007-09-26,40.79,1.6124416659329048,25.29703918088737
2007-09-27,40.99,1.6124416659329048,25.42107467576792
2007-09-28,40.39,1.6124416659329048,25.04896819112628
2007-10-01,41.49,1.6124416659329048,25.731163412969284
2007-10-02,41.66,1.6124416659329048,25.836593583617745
2007-10-03,41.58,1.6124416659329048,25.78697938566553
2007-10-04,42.0,1.6124416659329048,26.047453924914677
2007-10-05,42.13,1.6124416659329048,26.128076996587033
2007-10-08,42.04,1.6124416659329048,26.072261023890785
2007-10-09,42.05,1.6124416659329048,26.07846279863481
2007-10-10,41.35,1.6124416659329048,25.6443385665529
2007-10-11,40.96,1.6124416659329048,25.402469351535835
2007-10-12,40.46,1.6124416659329048,25.09238061433447
2007-10-15,39.9,1.6124416659329048,24.74508122866894
2007-10-16,38.64,1.6124416659329048,23.9636576109215
2007-10-17,38.56,1.6124416659329048,23.914043412969285
2007-10-18,37.15,1.6124416659329048,23.039593174061434
2007-10-19,36.01,1.6124416659329048,22.33259085324232
2007-10-22,36.05,1.6124416659329048,22.357397952218427
2007-10-23,36.77,1.6124416659329048,22.803925733788397
2007-10-24,36.06,1.6124416659329048,22.36359972696246
2007-10-25,36.22,1.6124416659329048,22.462828122866892
2007-10-26,37.25,1.6124416659329048,23.101610921501706
2007-10-29,37.01,1.6124416659329048,22.95276832764505
2007-10-30,36.35,1.6124416659329048,22.54345119453925
2007-10-31,36.97,1.6124416659329048,22.92796122866894
2007-11-01,35.1,1.6124416659329048,21.768229351535837
2007-11-02,34.42,1.6124416659329048,21.34650866894198
2007-11-05,34.06,1.6124416659329048,21.123244778156998
2007-11-06,34.58,2.4187444467601984,14.296673650793652
2007-11-07,32.77,2.4187444467601984,13.54835151927438
2007-11-08,33.52,2.4187444467601984,13.858429750566897
2007-11-09,34.19,2.4187444467601984,14.135432970521544
2007-11-12,34.4,2.4187444467601984,14.222254875283449
2007-11-13,35.74,2.4187444467601984,14.776261315192746
2007-11-14,35.45,2.4187444467601984,14.656364399092974
2007-11-15,34.26,2.4187444467601984,14.164373605442178
2007-11-16,33.71,2.4187444467601984,13.936982902494334
2007-11-19,33.12,2.4187444467601984,13.693054693877553
2007-11-20,33.07,2.4187444467601984,13.672382811791385
2007-11-21,32.8,2.4187444467601984,13.560754648526078
2007-11-23,34.0,2.4187444467601984,14.056879818594107
2007-11-26,32.55,2.4187444467601984,13.45739523809524
2007-11-27,33.58,2.4187444467601984,13.883236009070297
2007-11-28,36.02,2.4187444467601984,14.892023854875287
2007-11-29,35.46,2.4187444467601984,14.660498775510206
2007-11-30,36.08,2.4187444467601984,14.916830113378687
2007-12-03,35.93,2.4187444467601984,14.854814467120184
2007-12-04,35.5,2.4187444467601984,14.67703628117914
2007-12-05,36.15,2.4187444467601984,14.94577074829932
2007-12-06,36.33,2.4187444467601984,15.020189523809526
2007-12-07,36.01,2.4187444467601984,14.887889478458051
2007-12-10,36.92,2.4187444467601984,15.264117732426307
2007-12-11,33.93,2.4187444467601984,14.027939183673471
2007-12-12,33.55,2.4187444467601984,13.870832879818595
2007-12-13,33.59,2.4187444467601984,13.887370385487532
2007-12-14,32.67,2.4187444467601984,13.507007755102043
2007-12-17,32.54,2.4187444467601984,13.453260861678006
2007-12-18,32.13,2.4187444467601984,13.283751428571431
2007-12-19,31.78,2.4187444467601984,13.139048253968257
2007-12-20,30.94,2.4187444467601984,12.791760634920637
2007-12-21,31.94,2.4187444467601984,13.205198276643994
2007-12-24,32.3,2.4187444467601984,13.3540358276644
2007-12-26,32.04,2.4187444467601984,13.246542040816328
2007-12-27,31.15,2.4187444467601984,12.87858253968254
2007-12-28,31.08,2.4187444467601984,12.849641904761906
2007-12-31,30.67,2.4187444467601984,12.680132471655332
2008-01-02,29.55,2.4187444467601984,12.217082312925172
2008-01-03,29.12,2.4187444467601984,12.03930412698413
2008-01-04,27.36,2.4187444467601984,11.311653877551022
2008-01-07,27.77,2.4187444467601984,11.481163310657598
2008-01-08,26.88,2.4187444467601984,11.11320380952381
2008-01-09,27.25,2.4187444467601984,11.266175736961452
2008-01-10,27.61,2.4187444467601984,11.41501328798186
2008-01-11,28.16,2.4187444467601984,11.642403990929708
2008-01-14,28.38,2.4187444467601984,11.733360272108845
2008-01-15,27.32,2.4187444467601984,11.295116371882088
2008-01-16,28.19,2.4187444467601984,11.654807120181408
2008-01-17,28.71,2.4187444467601984,11.869794693877553
2008-01-18,29.42,2.4187444467601984,12.163335419501136
2008-01-22,30.51,2.4187444467601984,12.613982448979595
2008-01-23,34.14,2.4187444467601984,14.114761088435376
2008-01-24,34.93,2.4187444467601984,14.441376825396828
2008-01-25,34.01,2.4187444467601984,14.061014195011339
2008-01-28,35.01,2.4187444467601984,14.474451836734696
