date,TXT,TXT_EPS,PE Ratio
,,0.2,
1989-09-19,6.72,0.2,33.599999999999994
1989-09-20,6.78,0.2,33.9
1989-09-21,6.94,0.2,34.7
1989-09-22,7.0,0.2,35.0
1989-09-25,6.91,0.2,34.55
1989-09-26,6.91,0.2,34.55
1989-09-27,6.84,0.2,34.199999999999996
1989-09-28,6.72,0.2,33.599999999999994
1989-09-29,6.75,0.2,33.75
1989-10-02,6.84,0.2,34.199999999999996
1989-10-03,6.94,0.2,34.7
1989-10-04,6.88,0.2,34.4
1989-10-05,6.91,0.2,34.55
1989-10-06,6.78,0.2,33.9
1989-10-09,6.97,0.2,34.849999999999994
1989-10-10,6.91,0.2,34.55
1989-10-11,6.97,0.2,34.849999999999994
1989-10-12,6.97,0.2,34.849999999999994
1989-10-13,6.13,0.2,30.65
1989-10-16,6.66,0.2,33.3
1989-10-17,6.56,0.2,32.8
1989-10-18,6.56,0.2,32.8
1989-10-19,6.59,0.2,32.949999999999996
1989-10-20,6.47,0.2,32.349999999999994
1989-10-23,6.47,0.2,32.349999999999994
1989-10-24,6.22,0.2,31.099999999999998
1989-10-25,6.38,0.2,31.9
1989-10-26,6.28,0.2,31.4
1989-10-27,6.16,0.2,30.8
1989-10-30,6.13,0.2,30.65
1989-10-31,6.28,0.2,31.4
1989-11-01,6.25,0.2,31.25
1989-11-02,6.13,0.2,30.65
1989-11-03,6.13,0.2,30.65
1989-11-06,6.03,0.2,30.15
1989-11-07,6.0,0.2,30.0
1989-11-08,5.94,0.2,29.7
1989-11-09,6.0,0.2,30.0
1989-11-10,6.13,0.2,30.65
1989-11-13,6.13,0.2,30.65
1989-11-14,6.16,0.2,30.8
1989-11-15,6.09,0.2,30.45
1989-11-16,6.06,0.2,30.299999999999997
1989-11-17,6.09,0.2,30.45
1989-11-20,5.84,0.2,29.2
1989-11-21,5.75,0.2,28.75
1989-11-22,5.91,0.2,29.55
1989-11-24,6.03,0.2,30.15
1989-11-27,6.06,0.2,30.299999999999997
1989-11-28,6.13,0.2,30.65
1989-11-29,6.16,0.2,30.8
1989-11-30,6.25,0.2,31.25
1989-12-01,6.25,0.2,31.25
1989-12-04,6.16,0.2,30.8
1989-12-05,6.03,0.2,30.15
1989-12-06,6.06,0.2,30.299999999999997
1989-12-07,5.94,0.2,29.7
1989-12-08,5.94,0.2,29.7
1989-12-11,5.91,0.2,29.55
1989-12-12,5.97,0.2,29.849999999999998
1989-12-13,6.0,0.2,30.0
1989-12-14,6.06,0.2,30.299999999999997
1989-12-15,6.13,0.2,30.65
1989-12-18,6.09,0.2,30.45
1989-12-19,5.91,0.2,29.55
1989-12-20,6.0,0.2,30.0
1989-12-21,6.03,0.2,30.15
1989-12-22,5.94,0.2,29.7
1989-12-26,5.94,0.2,29.7
1989-12-27,6.03,0.2,30.15
1989-12-28,6.03,0.2,30.15
1989-12-29,6.16,0.2,30.8
1990-01-02,6.25,0.2,31.25
1990-01-03,6.06,0.2,30.299999999999997
1990-01-04,6.09,0.2,30.45
1990-01-05,6.22,0.2,31.099999999999998
1990-01-08,6.03,0.2,30.15
1990-01-09,5.94,0.2,29.7
1990-01-10,5.91,0.2,29.55
1990-01-11,5.94,0.2,29.7
1990-01-12,5.69,0.2,28.45
1990-01-15,5.72,0.2,28.599999999999998
1990-01-16,5.75,0.2,28.75
1990-01-17,5.81,0.2,29.049999999999997
1990-01-18,5.91,0.2,29.55
1990-01-19,5.75,0.2,28.75
1990-01-22,5.59,0.2,27.95
1990-01-23,5.56,0.2,27.799999999999997
1990-01-24,5.53,0.2,27.65
1990-01-25,5.41,0.2,27.05
1990-01-26,5.53,0.2,27.65
1990-01-29,5.53,0.2,27.65
1990-01-30,5.28,0.2,26.4
1990-01-31,5.38,0.2,26.9
1990-02-01,5.44,0.2,27.2
1990-02-02,5.66,0.2,28.3
1990-02-05,5.78,0.2,28.9
1990-02-06,5.66,0.2,28.3
1990-02-07,5.78,0.2,28.9
1990-02-08,5.88,0.2,29.4
1990-02-09,5.84,0.2,29.2
1990-02-12,5.59,0.2,27.95
1990-02-13,5.72,0.2,28.599999999999998
1990-02-14,5.72,0.2,28.599999999999998
1990-02-15,5.66,0.2,28.3
1990-02-16,5.59,0.2,27.95
1990-02-20,5.44,0.2,27.2
1990-02-21,5.31,0.2,26.549999999999997
1990-02-22,5.47,0.2,27.349999999999998
1990-02-23,5.5,0.2,27.5
1990-02-26,5.63,0.2,28.15
1990-02-27,5.69,0.2,28.45
1990-02-28,5.78,0.2,28.9
1990-03-01,5.84,0.2,29.2
1990-03-02,5.97,0.2,29.849999999999998
1990-03-05,5.97,0.2,29.849999999999998
1990-03-06,6.06,0.2,30.299999999999997
1990-03-07,6.09,0.2,30.45
1990-03-08,6.28,0.2,31.4
1990-03-09,6.25,0.2,31.25
1990-03-12,6.25,0.2,31.25
1990-03-13,6.09,0.2,30.45
1990-03-14,5.94,0.2,29.7
1990-03-15,6.0,0.2,30.0
1990-03-16,5.94,0.2,29.7
1990-03-19,5.94,0.2,29.7
1990-03-20,6.0,0.2,30.0
1990-03-21,5.84,0.2,29.2
1990-03-22,5.75,0.2,28.75
1990-03-23,5.84,0.2,29.2
1990-03-26,5.88,0.2,29.4
1990-03-27,5.72,0.2,28.599999999999998
1990-03-28,5.69,0.2,28.45
1990-03-29,5.66,0.2,28.3
1990-03-30,5.66,0.2,28.3
1990-04-02,5.63,0.2,28.15
1990-04-03,5.84,0.2,29.2
1990-04-04,5.84,0.2,29.2
1990-04-05,5.78,0.2,28.9
1990-04-06,5.75,0.2,28.75
1990-04-09,5.81,0.2,29.049999999999997
1990-04-10,5.91,0.2,29.55
1990-04-11,5.88,0.2,29.4
1990-04-12,5.88,0.2,29.4
1990-04-16,5.94,0.2,29.7
1990-04-17,6.0,0.2,30.0
1990-04-18,6.0,0.2,30.0
1990-04-19,5.91,0.2,29.55
1990-04-20,5.78,0.2,28.9
1990-04-23,5.75,0.2,28.75
1990-04-24,5.94,0.2,29.7
1990-04-25,6.03,0.2,30.15
1990-04-26,6.0,0.2,30.0
1990-04-27,6.0,0.2,30.0
1990-04-30,6.0,0.2,30.0
1990-05-01,6.0,0.2,30.0
1990-05-02,6.0,0.2,30.0
1990-05-03,6.03,0.2,30.15
1990-05-04,5.97,0.2,29.849999999999998
1990-05-07,6.0,0.2,30.0
1990-05-08,6.03,0.2,30.15
1990-05-09,6.0,0.2,30.0
1990-05-10,6.06,0.2,30.299999999999997
1990-05-11,6.09,0.2,30.45
1990-05-14,6.19,0.2,30.95
1990-05-15,6.19,0.2,30.95
1990-05-16,6.16,0.2,30.8
1990-05-17,6.09,0.2,30.45
1990-05-18,6.09,0.2,30.45
1990-05-21,5.97,0.2,29.849999999999998
1990-05-22,5.91,0.2,29.55
1990-05-23,6.0,0.2,30.0
1990-05-24,5.97,0.2,29.849999999999998
1990-05-25,5.97,0.2,29.849999999999998
1990-05-29,6.03,0.2,30.15
1990-05-30,6.03,0.2,30.15
1990-05-31,6.13,0.2,30.65
1990-06-01,6.13,0.2,30.65
1990-06-04,6.03,0.2,30.15
1990-06-05,6.09,0.2,30.45
1990-06-06,6.09,0.2,30.45
1990-06-07,6.06,0.2,30.299999999999997
1990-06-08,6.03,0.2,30.15
1990-06-11,6.0,0.2,30.0
1990-06-12,6.06,0.2,30.299999999999997
1990-06-13,6.03,0.2,30.15
1990-06-14,6.0,0.2,30.0
1990-06-15,5.97,0.2,29.849999999999998
1990-06-18,5.88,0.2,29.4
1990-06-19,6.03,0.2,30.15
1990-06-20,6.03,0.2,30.15
1990-06-21,6.06,0.2,30.299999999999997
1990-06-22,6.0,0.2,30.0
1990-06-25,5.91,0.2,29.55
1990-06-26,5.94,0.2,29.7
1990-06-27,5.94,0.2,29.7
1990-06-28,5.91,0.2,29.55
1990-06-29,5.94,0.2,29.7
1990-07-02,5.91,0.2,29.55
1990-07-03,5.91,0.2,29.55
1990-07-05,5.88,0.2,29.4
1990-07-06,5.94,0.2,29.7
1990-07-09,5.97,0.2,29.849999999999998
1990-07-10,5.91,0.2,29.55
1990-07-11,6.06,0.2,30.299999999999997
1990-07-12,6.06,0.2,30.299999999999997
1990-07-13,5.97,0.2,29.849999999999998
1990-07-16,5.94,0.2,29.7
1990-07-17,5.91,0.2,29.55
1990-07-18,5.88,0.2,29.4
1990-07-19,5.84,0.2,29.2
1990-07-20,5.88,0.2,29.4
1990-07-23,5.81,0.2,29.049999999999997
1990-07-24,5.84,0.2,29.2
1990-07-25,5.84,0.2,29.2
1990-07-26,5.78,0.2,28.9
1990-07-27,5.66,0.2,28.3
1990-07-30,5.72,0.2,28.599999999999998
1990-07-31,5.69,0.2,28.45
1990-08-01,5.72,0.2,28.599999999999998
1990-08-02,5.75,0.2,28.75
1990-08-03,5.72,0.2,28.599999999999998
1990-08-06,5.63,0.2,28.15
1990-08-07,5.56,0.2,27.799999999999997
1990-08-08,5.5,0.2,27.5
1990-08-09,5.66,0.2,28.3
1990-08-10,5.44,0.2,27.2
1990-08-13,5.56,0.2,27.799999999999997
1990-08-14,5.56,0.2,27.799999999999997
1990-08-15,5.44,0.2,27.2
1990-08-16,5.38,0.2,26.9
1990-08-17,5.34,0.2,26.7
1990-08-20,5.34,0.2,26.7
1990-08-21,5.34,0.2,26.7
1990-08-22,5.0,0.2,25.0
1990-08-23,4.84,0.2,24.2
1990-08-24,4.97,0.2,24.849999999999998
1990-08-27,4.94,0.2,24.7
1990-08-28,5.16,0.2,25.8
1990-08-29,5.19,0.2,25.95
1990-08-30,5.0,0.2,25.0
1990-08-31,5.03,0.2,25.15
1990-09-04,5.06,0.2,25.299999999999997
1990-09-05,5.19,0.2,25.95
1990-09-06,5.25,0.2,26.25
1990-09-07,5.28,0.2,26.4
1990-09-10,5.25,0.2,26.25
1990-09-11,5.25,0.2,26.25
1990-09-12,5.38,0.2,26.9
1990-09-13,5.13,0.2,25.65
1990-09-14,5.16,0.2,25.8
1990-09-17,5.16,0.2,25.8
1990-09-18,5.38,0.2,26.9
1990-09-19,5.44,0.2,27.2
1990-09-20,5.59,0.2,27.95
1990-09-21,5.41,0.2,27.05
1990-09-24,5.31,0.2,26.549999999999997
1990-09-25,5.34,0.2,26.7
1990-09-26,5.22,0.2,26.099999999999998
1990-09-27,5.16,0.2,25.8
1990-09-28,5.13,0.2,25.65
1990-10-01,5.34,0.2,26.7
1990-10-02,5.47,0.2,27.349999999999998
1990-10-03,5.53,0.2,27.65
1990-10-04,5.72,0.2,28.599999999999998
1990-10-05,5.69,0.2,28.45
1990-10-08,5.63,0.2,28.15
1990-10-09,5.5,0.2,27.5
1990-10-10,5.41,0.2,27.05
1990-10-11,5.34,0.2,26.7
1990-10-12,5.22,0.2,26.099999999999998
1990-10-15,5.06,0.2,25.299999999999997
1990-10-16,4.91,0.2,24.55
1990-10-17,4.94,0.2,24.7
1990-10-18,5.13,0.2,25.65
1990-10-19,5.34,0.2,26.7
1990-10-22,5.41,0.2,27.05
1990-10-23,5.44,0.2,27.2
1990-10-24,5.41,0.2,27.05
1990-10-25,5.56,0.2,27.799999999999997
1990-10-26,5.47,0.2,27.349999999999998
1990-10-29,5.41,0.2,27.05
1990-10-30,5.53,0.2,27.65
1990-10-31,5.59,0.2,27.95
1990-11-01,5.69,0.2,28.45
1990-11-02,5.97,0.2,29.849999999999998
1990-11-05,6.0,0.2,30.0
1990-11-06,5.97,0.2,29.849999999999998
1990-11-07,5.94,0.2,29.7
1990-11-08,5.91,0.2,29.55
1990-11-09,5.94,0.2,29.7
1990-11-12,6.0,0.2,30.0
1990-11-13,5.91,0.2,29.55
1990-11-14,5.91,0.2,29.55
1990-11-15,5.91,0.2,29.55
1990-11-16,5.97,0.2,29.849999999999998
1990-11-19,6.19,0.2,30.95
1990-11-20,5.94,0.2,29.7
1990-11-21,5.91,0.2,29.55
1990-11-23,5.72,0.2,28.599999999999998
1990-11-26,5.81,0.2,29.049999999999997
1990-11-27,5.97,0.2,29.849999999999998
1990-11-28,6.03,0.2,30.15
1990-11-29,6.06,0.2,30.299999999999997
1990-11-30,6.06,0.2,30.299999999999997
1990-12-03,6.31,0.2,31.549999999999997
1990-12-04,6.19,0.2,30.95
1990-12-05,6.25,0.2,31.25
1990-12-06,6.25,0.2,31.25
1990-12-07,6.16,0.2,30.8
1990-12-10,6.28,0.2,31.4
1990-12-11,6.44,0.2,32.2
1990-12-12,6.53,0.2,32.65
1990-12-13,6.44,0.2,32.2
1990-12-14,6.28,0.2,31.4
1990-12-17,6.22,0.2,31.099999999999998
1990-12-18,6.22,0.2,31.099999999999998
1990-12-19,6.28,0.2,31.4
1990-12-20,6.28,0.2,31.4
1990-12-21,6.5,0.2,32.5
1990-12-24,6.44,0.2,32.2
1990-12-26,6.53,0.2,32.65
1990-12-27,6.75,0.2,33.75
1990-12-28,6.88,0.2,34.4
1990-12-31,6.84,0.2,34.199999999999996
1991-01-02,6.47,0.2,32.349999999999994
1991-01-03,6.25,0.2,31.25
1991-01-04,6.38,0.2,31.9
1991-01-07,6.34,0.2,31.7
1991-01-08,6.31,0.2,31.549999999999997
1991-01-09,6.25,0.2,31.25
1991-01-10,6.53,0.2,32.65
1991-01-11,6.66,0.2,33.3
1991-01-14,6.5,0.2,32.5
1991-01-15,6.5,0.2,32.5
1991-01-16,6.56,0.2,32.8
1991-01-17,6.72,0.2,33.599999999999994
1991-01-18,6.66,0.2,33.3
1991-01-21,6.75,0.2,33.75
1991-01-22,6.75,0.2,33.75
1991-01-23,6.81,0.2,34.05
1991-01-24,6.78,0.2,33.9
1991-01-25,6.84,0.2,34.199999999999996
1991-01-28,6.78,0.2,33.9
1991-01-29,6.72,0.2,33.599999999999994
1991-01-30,6.81,0.2,34.05
1991-01-31,6.97,0.2,34.849999999999994
1991-02-01,7.03,0.2,35.15
1991-02-04,7.22,0.2,36.099999999999994
1991-02-05,7.28,0.2,36.4
1991-02-06,7.5,0.2,37.5
1991-02-07,7.44,0.2,37.2
1991-02-08,7.41,0.2,37.05
1991-02-11,7.59,0.2,37.949999999999996
1991-02-12,7.66,0.2,38.3
1991-02-13,7.78,0.2,38.9
1991-02-14,7.72,0.2,38.599999999999994
1991-02-15,7.69,0.2,38.45
1991-02-19,7.59,0.2,37.949999999999996
1991-02-20,7.56,0.2,37.8
1991-02-21,7.44,0.2,37.2
1991-02-22,7.31,0.2,36.55
1991-02-25,7.34,0.2,36.699999999999996
1991-02-26,7.38,0.2,36.9
1991-02-27,7.38,0.2,36.9
1991-02-28,7.34,0.2,36.699999999999996
1991-03-01,7.38,0.2,36.9
1991-03-04,7.31,0.2,36.55
1991-03-05,7.38,0.2,36.9
1991-03-06,7.53,0.2,37.65
1991-03-07,7.63,0.2,38.15
1991-03-08,7.66,0.2,38.3
1991-03-11,7.72,0.2,38.599999999999994
1991-03-12,7.78,0.2,38.9
1991-03-13,7.84,0.2,39.199999999999996
1991-03-14,7.81,0.2,39.05
1991-03-15,7.75,0.2,38.75
1991-03-18,7.78,0.2,38.9
1991-03-19,7.69,0.2,38.45
1991-03-20,7.84,0.2,39.199999999999996
1991-03-21,7.81,0.2,39.05
1991-03-22,7.81,0.2,39.05
1991-03-25,7.81,0.2,39.05
1991-03-26,7.84,0.2,39.199999999999996
1991-03-27,7.84,0.2,39.199999999999996
1991-03-28,7.81,0.2,39.05
1991-04-01,7.72,0.2,38.599999999999994
1991-04-02,7.72,0.2,38.599999999999994
1991-04-03,7.56,0.2,37.8
1991-04-04,7.53,0.2,37.65
1991-04-05,7.53,0.2,37.65
1991-04-08,7.63,0.2,38.15
1991-04-09,7.41,0.2,37.05
1991-04-10,7.59,0.2,37.949999999999996
1991-04-11,7.75,0.2,38.75
1991-04-12,7.88,0.2,39.4
1991-04-15,7.59,0.2,37.949999999999996
1991-04-16,7.78,0.2,38.9
1991-04-17,7.81,0.2,39.05
1991-04-18,7.75,0.2,38.75
1991-04-19,7.75,0.2,38.75
1991-04-22,7.84,0.2,39.199999999999996
1991-04-23,7.84,0.2,39.199999999999996
1991-04-24,7.84,0.2,39.199999999999996
1991-04-25,7.84,0.2,39.199999999999996
1991-04-26,7.81,0.2,39.05
1991-04-29,7.78,0.2,38.9
1991-04-30,7.97,0.2,39.849999999999994
1991-05-01,7.91,0.2,39.55
1991-05-02,8.22,0.2,41.1
1991-05-03,8.19,0.2,40.949999999999996
1991-05-06,8.19,0.2,40.949999999999996
1991-05-07,8.25,0.2,41.25
1991-05-08,8.34,0.2,41.699999999999996
1991-05-09,8.38,0.2,41.9
1991-05-10,8.22,0.2,41.1
1991-05-13,8.28,0.2,41.39999999999999
1991-05-14,8.09,0.2,40.449999999999996
1991-05-15,7.81,0.2,39.05
1991-05-16,8.09,0.2,40.449999999999996
1991-05-17,8.25,0.2,41.25
1991-05-20,8.31,0.2,41.55
1991-05-21,8.19,0.2,40.949999999999996
1991-05-22,8.19,0.2,40.949999999999996
1991-05-23,8.0,0.2,40.0
1991-05-24,8.13,0.2,40.65
1991-05-28,8.28,0.2,41.39999999999999
1991-05-29,8.47,0.2,42.35
1991-05-30,8.56,0.2,42.8
1991-05-31,8.75,0.2,43.75
1991-06-03,8.59,0.2,42.949999999999996
1991-06-04,8.59,0.2,42.949999999999996
1991-06-05,8.56,0.2,42.8
1991-06-06,8.5,0.2,42.5
1991-06-07,8.22,0.2,41.1
1991-06-10,7.91,0.2,39.55
1991-06-11,7.81,0.2,39.05
1991-06-12,7.75,0.2,38.75
1991-06-13,7.84,0.2,39.199999999999996
1991-06-14,7.97,0.2,39.849999999999994
1991-06-17,8.0,0.2,40.0
1991-06-18,8.13,0.2,40.65
1991-06-19,7.97,0.2,39.849999999999994
1991-06-20,7.94,0.2,39.7
1991-06-21,7.91,0.2,39.55
1991-06-24,7.88,0.2,39.4
1991-06-25,7.84,0.2,39.199999999999996
1991-06-26,8.03,0.2,40.14999999999999
1991-06-27,8.09,0.2,40.449999999999996
1991-06-28,8.03,0.2,40.14999999999999
1991-07-01,8.16,0.2,40.8
1991-07-02,8.25,0.2,41.25
1991-07-03,8.03,0.2,40.14999999999999
1991-07-05,8.0,0.2,40.0
1991-07-08,7.84,0.2,39.199999999999996
1991-07-09,7.84,0.2,39.199999999999996
1991-07-10,7.84,0.2,39.199999999999996
1991-07-11,7.97,0.2,39.849999999999994
1991-07-12,7.84,0.2,39.199999999999996
1991-07-15,7.69,0.2,38.45
1991-07-16,7.69,0.2,38.45
1991-07-17,7.69,0.2,38.45
1991-07-18,7.59,0.2,37.949999999999996
1991-07-19,7.69,0.2,38.45
1991-07-22,7.66,0.2,38.3
1991-07-23,7.69,0.2,38.45
1991-07-24,7.94,0.2,39.7
1991-07-25,8.03,0.2,40.14999999999999
1991-07-26,8.25,0.2,41.25
1991-07-29,8.31,0.2,41.55
1991-07-30,8.28,0.2,41.39999999999999
1991-07-31,8.34,0.2,41.699999999999996
1991-08-01,8.31,0.2,41.55
1991-08-02,8.47,0.2,42.35
1991-08-05,8.41,0.2,42.05
1991-08-06,8.41,0.2,42.05
1991-08-07,8.34,0.2,41.699999999999996
1991-08-08,8.25,0.2,41.25
1991-08-09,8.22,0.2,41.1
1991-08-12,8.19,0.2,40.949999999999996
1991-08-13,8.22,0.2,41.1
1991-08-14,8.19,0.2,40.949999999999996
1991-08-15,8.22,0.2,41.1
1991-08-16,8.22,0.2,41.1
1991-08-19,8.13,0.2,40.65
1991-08-20,8.19,0.2,40.949999999999996
1991-08-21,8.38,0.2,41.9
1991-08-22,8.44,0.2,42.199999999999996
1991-08-23,8.47,0.2,42.35
1991-08-26,8.13,0.2,40.65
1991-08-27,8.13,0.2,40.65
1991-08-28,8.34,0.2,41.699999999999996
1991-08-29,8.44,0.2,42.199999999999996
1991-08-30,8.34,0.2,41.699999999999996
1991-09-03,8.31,0.2,41.55
1991-09-04,8.28,0.2,41.39999999999999
1991-09-05,8.31,0.2,41.55
1991-09-06,8.34,0.2,41.699999999999996
1991-09-09,8.47,0.2,42.35
1991-09-10,8.47,0.2,42.35
1991-09-11,8.53,0.2,42.64999999999999
1991-09-12,8.75,0.2,43.75
1991-09-13,8.53,0.2,42.64999999999999
1991-09-16,8.75,0.2,43.75
1991-09-17,8.72,0.2,43.6
1991-09-18,8.75,0.2,43.75
1991-09-19,8.69,0.2,43.449999999999996
1991-09-20,8.72,0.2,43.6
1991-09-23,8.75,0.2,43.75
1991-09-24,8.97,0.2,44.85
1991-09-25,8.84,0.2,44.199999999999996
1991-09-26,8.88,0.2,44.4
1991-09-27,8.63,0.2,43.15
1991-09-30,8.75,0.2,43.75
1991-10-01,8.69,0.2,43.449999999999996
1991-10-02,8.59,0.2,42.949999999999996
1991-10-03,8.5,0.2,42.5
1991-10-04,8.56,0.2,42.8
1991-10-07,8.56,0.2,42.8
1991-10-08,8.66,0.2,43.3
1991-10-09,8.53,0.2,42.64999999999999
1991-10-10,8.5,0.2,42.5
1991-10-11,8.66,0.2,43.3
1991-10-14,8.69,0.2,43.449999999999996
1991-10-15,8.78,0.2,43.89999999999999
1991-10-16,8.81,0.2,44.05
1991-10-17,8.84,0.2,44.199999999999996
1991-10-18,8.88,0.2,44.4
1991-10-21,9.03,0.2,45.14999999999999
1991-10-22,9.03,0.2,45.14999999999999
1991-10-23,9.06,0.2,45.3
1991-10-24,9.19,0.2,45.949999999999996
1991-10-25,9.28,0.2,46.39999999999999
1991-10-28,9.47,0.2,47.35
1991-10-29,9.25,0.2,46.25
1991-10-30,9.13,0.2,45.65
1991-10-31,9.22,0.2,46.1
1991-11-01,9.22,0.2,46.1
1991-11-04,9.09,0.2,45.449999999999996
1991-11-05,9.25,0.2,46.25
1991-11-06,9.22,0.2,46.1
1991-11-07,9.56,0.2,47.8
1991-11-08,9.63,0.2,48.15
1991-11-11,9.63,0.2,48.15
1991-11-12,9.69,0.2,48.449999999999996
1991-11-13,9.81,0.2,49.05
1991-11-14,9.88,0.2,49.4
1991-11-15,9.5,0.2,47.5
1991-11-18,9.34,0.2,46.699999999999996
1991-11-19,9.13,0.2,45.65
1991-11-20,9.13,0.2,45.65
1991-11-21,9.28,0.2,46.39999999999999
1991-11-22,9.0,0.2,45.0
1991-11-25,9.22,0.2,46.1
1991-11-26,9.38,0.2,46.9
1991-11-27,9.38,0.2,46.9
1991-11-29,9.22,0.2,46.1
1991-12-02,9.16,0.2,45.8
1991-12-03,9.28,0.2,46.39999999999999
1991-12-04,9.22,0.2,46.1
1991-12-05,9.22,0.2,46.1
1991-12-06,9.28,0.2,46.39999999999999
1991-12-09,9.16,0.2,45.8
1991-12-10,9.34,0.2,46.699999999999996
1991-12-11,9.25,0.2,46.25
1991-12-12,9.22,0.2,46.1
1991-12-13,9.16,0.2,45.8
1991-12-16,9.31,0.2,46.55
1991-12-17,9.44,0.2,47.199999999999996
1991-12-18,9.38,0.2,46.9
1991-12-19,9.28,0.2,46.39999999999999
1991-12-20,9.38,0.2,46.9
1991-12-23,9.31,0.2,46.55
1991-12-24,9.22,0.2,46.1
1991-12-26,9.31,0.2,46.55
1991-12-27,9.63,0.2,48.15
1991-12-30,9.97,0.2,49.85
1991-12-31,9.91,0.2,49.55
1992-01-02,9.78,0.2,48.89999999999999
1992-01-03,9.91,0.2,49.55
1992-01-06,9.78,0.2,48.89999999999999
1992-01-07,9.56,0.2,47.8
1992-01-08,9.56,0.2,47.8
1992-01-09,9.5,0.2,47.5
1992-01-10,9.53,0.2,47.64999999999999
1992-01-13,9.44,0.2,47.199999999999996
1992-01-14,9.44,0.2,47.199999999999996
1992-01-15,9.88,0.2,49.4
1992-01-16,9.88,0.2,49.4
1992-01-17,9.88,0.2,49.4
1992-01-20,9.5,0.2,47.5
1992-01-21,9.28,0.2,46.39999999999999
1992-01-22,9.38,0.2,46.9
1992-01-23,9.28,0.2,46.39999999999999
1992-01-24,9.28,0.2,46.39999999999999
1992-01-27,9.44,0.2,47.199999999999996
1992-01-28,9.41,0.2,47.05
1992-01-29,9.13,0.2,45.65
1992-01-30,9.06,0.2,45.3
1992-01-31,9.09,0.2,45.449999999999996
1992-02-03,9.03,0.2,45.14999999999999
1992-02-04,8.75,0.2,43.75
1992-02-05,8.91,0.2,44.55
1992-02-06,9.09,0.2,45.449999999999996
1992-02-07,9.16,0.2,45.8
1992-02-10,9.13,0.2,45.65
1992-02-11,9.19,0.2,45.949999999999996
1992-02-12,9.28,0.2,46.39999999999999
1992-02-13,9.13,0.2,45.65
1992-02-14,9.19,0.2,45.949999999999996
1992-02-18,9.09,0.2,45.449999999999996
1992-02-19,8.97,0.2,44.85
1992-02-20,8.94,0.2,44.699999999999996
1992-02-21,8.81,0.2,44.05
1992-02-24,8.78,0.2,43.89999999999999
1992-02-25,8.94,0.2,44.699999999999996
1992-02-26,9.06,0.2,45.3
1992-02-27,9.06,0.2,45.3
1992-02-28,9.06,0.2,45.3
1992-03-02,9.09,0.2,45.449999999999996
1992-03-03,9.34,0.2,46.699999999999996
1992-03-04,9.28,0.2,46.39999999999999
1992-03-05,9.28,0.2,46.39999999999999
1992-03-06,9.28,0.2,46.39999999999999
1992-03-09,9.31,0.2,46.55
1992-03-10,9.34,0.2,46.699999999999996
1992-03-11,9.22,0.2,46.1
1992-03-12,9.09,0.2,45.449999999999996
1992-03-13,9.31,0.2,46.55
1992-03-16,9.44,0.2,47.199999999999996
1992-03-17,9.22,0.2,46.1
1992-03-18,9.22,0.2,46.1
1992-03-19,9.31,0.2,46.55
1992-03-20,9.53,0.2,47.64999999999999
1992-03-23,9.38,0.2,46.9
1992-03-24,9.22,0.2,46.1
1992-03-25,9.16,0.2,45.8
1992-03-26,9.16,0.2,45.8
1992-03-27,9.0,0.2,45.0
1992-03-30,9.0,0.2,45.0
1992-03-31,9.09,0.2,45.449999999999996
1992-04-01,9.0,0.2,45.0
1992-04-02,8.91,0.2,44.55
1992-04-03,8.94,0.2,44.699999999999996
1992-04-06,8.84,0.2,44.199999999999996
1992-04-07,8.88,0.2,44.4
1992-04-08,8.5,0.2,42.5
1992-04-09,8.44,0.2,42.199999999999996
1992-04-10,8.5,0.2,42.5
1992-04-13,8.47,0.2,42.35
1992-04-14,8.59,0.2,42.949999999999996
1992-04-15,8.94,0.2,44.699999999999996
1992-04-16,9.13,0.2,45.65
1992-04-20,9.03,0.2,45.14999999999999
1992-04-21,9.09,0.2,45.449999999999996
1992-04-22,8.91,0.2,44.55
1992-04-23,8.72,0.2,43.6
1992-04-24,8.5,0.2,42.5
1992-04-27,8.59,0.2,42.949999999999996
1992-04-28,8.78,0.2,43.89999999999999
1992-04-29,9.0,0.2,45.0
1992-04-30,9.03,0.2,45.14999999999999
1992-05-01,8.94,0.2,44.699999999999996
1992-05-04,9.31,0.2,46.55
1992-05-05,9.13,0.2,45.65
1992-05-06,9.41,0.2,47.05
1992-05-07,9.53,0.2,47.64999999999999
1992-05-08,9.5,0.2,47.5
1992-05-11,9.34,0.2,46.699999999999996
1992-05-12,9.38,0.2,46.9
1992-05-13,9.41,0.2,47.05
1992-05-14,9.16,0.2,45.8
1992-05-15,9.09,0.2,45.449999999999996
1992-05-18,9.13,0.2,45.65
1992-05-19,9.16,0.2,45.8
1992-05-20,9.13,0.2,45.65
1992-05-21,8.94,0.2,44.699999999999996
1992-05-22,8.91,0.2,44.55
1992-05-26,8.72,0.2,43.6
1992-05-27,8.66,0.2,43.3
1992-05-28,8.94,0.2,44.699999999999996
1992-05-29,8.97,0.2,44.85
1992-06-01,8.78,0.2,43.89999999999999
1992-06-02,8.75,0.2,43.75
1992-06-03,8.66,0.2,43.3
1992-06-04,8.81,0.2,44.05
1992-06-05,8.81,0.2,44.05
1992-06-08,9.06,0.2,45.3
1992-06-09,9.19,0.2,45.949999999999996
1992-06-10,9.28,0.2,46.39999999999999
1992-06-11,9.28,0.2,46.39999999999999
