date,MSCI,MSCI_EPS,PE Ratio
2011-07-22,37.93,0.29,130.79310344827587
2011-07-25,37.73,0.29,130.10344827586206
2011-07-26,37.12,0.29,128.0
2011-07-27,35.45,0.29,122.24137931034484
2011-07-28,35.9,0.29,123.79310344827587
2011-07-29,35.49,0.29,122.3793103448276
2011-08-01,35.79,0.29,123.41379310344828
2011-08-02,34.41,0.29,118.6551724137931
2011-08-03,34.92,0.29,120.41379310344828
2011-08-04,33.96,0.29,117.10344827586208
2011-08-05,32.97,0.37,89.10810810810811
2011-08-08,30.36,0.37,82.05405405405405
2011-08-09,33.69,0.37,91.05405405405405
2011-08-10,32.31,0.37,87.32432432432434
2011-08-11,33.69,0.37,91.05405405405405
2011-08-12,33.63,0.37,90.8918918918919
2011-08-15,35.13,0.37,94.94594594594595
2011-08-16,34.63,0.37,93.5945945945946
2011-08-17,34.05,0.37,92.02702702702702
2011-08-18,32.23,0.37,87.1081081081081
2011-08-19,31.33,0.37,84.67567567567568
2011-08-22,31.43,0.37,84.94594594594595
2011-08-23,33.14,0.37,89.56756756756756
2011-08-24,32.85,0.37,88.78378378378379
2011-08-25,32.66,0.37,88.27027027027026
2011-08-26,33.58,0.37,90.75675675675676
2011-08-29,35.24,0.37,95.24324324324326
2011-08-30,34.46,0.37,93.13513513513514
2011-08-31,34.57,0.37,93.43243243243244
2011-09-01,33.84,0.37,91.45945945945947
2011-09-02,32.49,0.37,87.81081081081082
2011-09-06,31.67,0.37,85.5945945945946
2011-09-07,33.41,0.37,90.29729729729729
2011-09-08,32.44,0.37,87.67567567567568
2011-09-09,31.69,0.37,85.64864864864866
2011-09-12,32.18,0.37,86.97297297297297
2011-09-13,32.4,0.37,87.56756756756756
2011-09-14,33.14,0.37,89.56756756756756
2011-09-15,32.56,0.37,88.00000000000001
2011-09-16,32.61,0.37,88.13513513513513
2011-09-19,31.33,0.37,84.67567567567568
2011-09-20,30.94,0.37,83.62162162162163
2011-09-21,29.67,0.37,80.1891891891892
2011-09-22,29.19,0.37,78.8918918918919
2011-09-23,29.67,0.37,80.1891891891892
2011-09-26,31.61,0.37,85.43243243243244
2011-09-27,32.2,0.37,87.02702702702703
2011-09-28,31.34,0.37,84.70270270270271
2011-09-29,31.89,0.37,86.1891891891892
2011-09-30,30.33,0.37,81.97297297297297
2011-10-03,27.94,0.37,75.51351351351352
2011-10-04,28.85,0.37,77.97297297297298
2011-10-05,29.81,0.37,80.56756756756756
2011-10-06,30.42,0.37,82.21621621621622
2011-10-07,30.0,0.37,81.08108108108108
2011-10-10,30.63,0.37,82.78378378378378
2011-10-11,30.91,0.37,83.54054054054055
2011-10-12,32.27,0.37,87.21621621621622
2011-10-13,32.46,0.37,87.72972972972973
2011-10-14,32.84,0.37,88.75675675675677
2011-10-17,31.48,0.37,85.08108108108108
2011-10-18,32.31,0.37,87.32432432432434
2011-10-19,31.81,0.37,85.97297297297297
2011-10-20,31.98,0.37,86.43243243243244
2011-10-21,32.59,0.37,88.0810810810811
2011-10-24,33.35,0.37,90.13513513513514
2011-10-25,32.31,0.37,87.32432432432434
2011-10-26,32.66,0.37,88.27027027027026
2011-10-27,34.38,0.37,92.91891891891893
2011-10-28,34.06,0.37,92.05405405405406
2011-10-31,33.39,0.37,90.24324324324324
2011-11-01,31.47,0.37,85.05405405405405
2011-11-02,32.94,0.37,89.02702702702702
2011-11-03,34.1,0.37,92.16216216216216
2011-11-04,34.05,0.4,85.12499999999999
2011-11-07,34.53,0.4,86.325
2011-11-08,34.97,0.4,87.425
2011-11-09,33.59,0.4,83.97500000000001
2011-11-10,33.76,0.4,84.39999999999999
2011-11-11,34.42,0.4,86.05
2011-11-14,33.74,0.4,84.35
2011-11-15,34.06,0.4,85.15
2011-11-16,33.0,0.4,82.5
2011-11-17,32.8,0.4,81.99999999999999
2011-11-18,32.6,0.4,81.5
2011-11-21,32.0,0.4,80.0
2011-11-22,31.98,0.4,79.95
2011-11-23,31.4,0.4,78.49999999999999
2011-11-25,31.22,0.4,78.05
2011-11-28,32.44,0.4,81.1
2011-11-29,32.18,0.4,80.44999999999999
2011-11-30,33.75,0.4,84.375
2011-12-01,33.8,0.4,84.49999999999999
2011-12-02,33.9,0.4,84.74999999999999
2011-12-05,33.97,0.4,84.925
2011-12-06,34.0,0.4,85.0
2011-12-07,33.39,0.4,83.475
2011-12-08,32.26,0.4,80.64999999999999
2011-12-09,33.27,0.4,83.175
2011-12-12,33.14,0.4,82.85
2011-12-13,32.59,0.4,81.47500000000001
2011-12-14,31.83,0.4,79.57499999999999
2011-12-15,32.29,0.4,80.725
2011-12-16,32.51,0.4,81.27499999999999
2011-12-19,32.13,0.4,80.325
2011-12-20,33.06,0.4,82.65
2011-12-21,32.86,0.4,82.14999999999999
2011-12-22,32.8,0.4,81.99999999999999
2011-12-23,33.41,0.4,83.52499999999999
2011-12-27,33.41,0.4,83.52499999999999
2011-12-28,32.37,0.4,80.92499999999998
2011-12-29,32.77,0.4,81.925
2011-12-30,32.93,0.4,82.32499999999999
2012-01-03,32.81,0.4,82.025
2012-01-04,32.35,0.4,80.875
2012-01-05,32.72,0.4,81.8
2012-01-06,33.1,0.4,82.75
2012-01-09,32.97,0.4,82.425
2012-01-10,33.52,0.4,83.8
2012-01-11,33.48,0.4,83.69999999999999
2012-01-12,33.44,0.4,83.6
2012-01-13,32.69,0.4,81.725
2012-01-17,32.38,0.4,80.95
2012-01-18,32.18,0.4,80.44999999999999
2012-01-19,32.55,0.4,81.37499999999999
2012-01-20,32.48,0.4,81.19999999999999
2012-01-23,32.39,0.4,80.975
2012-01-24,31.89,0.4,79.725
2012-01-25,32.43,0.4,81.07499999999999
2012-01-26,32.65,0.4,81.62499999999999
2012-01-27,32.86,0.4,82.14999999999999
2012-01-30,32.61,0.4,81.52499999999999
2012-01-31,32.58,0.4,81.44999999999999
2012-02-01,33.56,0.4,83.9
2012-02-02,33.02,0.4,82.55
2012-02-03,34.19,0.4,85.475
2012-02-06,34.43,0.4,86.07499999999999
2012-02-07,34.73,0.4,86.82499999999999
2012-02-08,34.86,0.4,87.14999999999999
2012-02-09,35.33,0.4,88.32499999999999
2012-02-10,34.84,0.4,87.10000000000001
2012-02-13,34.74,0.4,86.85
2012-02-14,34.87,0.4,87.17499999999998
2012-02-15,34.16,0.4,85.39999999999999
2012-02-16,34.64,0.4,86.6
2012-02-17,34.1,0.4,85.25
2012-02-21,34.54,0.4,86.35
2012-02-22,34.61,0.4,86.52499999999999
2012-02-23,34.02,0.4,85.05
2012-02-24,34.43,0.4,86.07499999999999
2012-02-27,35.31,0.4,88.275
2012-02-28,35.21,0.4,88.02499999999999
2012-02-29,35.38,0.37,95.62162162162163
2012-03-01,35.53,0.37,96.02702702702703
2012-03-02,35.08,0.37,94.8108108108108
2012-03-05,35.08,0.37,94.8108108108108
2012-03-06,34.33,0.37,92.78378378378378
2012-03-07,34.8,0.37,94.05405405405405
2012-03-08,36.25,0.37,97.97297297297297
2012-03-09,36.6,0.37,98.91891891891892
2012-03-12,36.52,0.37,98.70270270270271
2012-03-13,37.69,0.37,101.86486486486486
2012-03-14,37.39,0.37,101.05405405405406
2012-03-15,37.81,0.37,102.1891891891892
2012-03-16,37.77,0.37,102.0810810810811
2012-03-19,37.71,0.37,101.91891891891892
2012-03-20,37.78,0.37,102.10810810810811
2012-03-21,37.61,0.37,101.64864864864865
2012-03-22,37.01,0.37,100.02702702702702
2012-03-23,37.2,0.37,100.54054054054055
2012-03-26,37.66,0.37,101.78378378378378
2012-03-27,37.37,0.37,101.0
2012-03-28,37.06,0.37,100.16216216216218
2012-03-29,37.13,0.37,100.35135135135135
2012-03-30,36.81,0.37,99.4864864864865
2012-04-02,37.3,0.37,100.8108108108108
2012-04-03,37.74,0.37,102.0
2012-04-04,37.02,0.37,100.05405405405406
2012-04-05,37.12,0.37,100.32432432432432
2012-04-09,36.76,0.37,99.35135135135134
2012-04-10,35.65,0.37,96.35135135135135
2012-04-11,35.69,0.37,96.45945945945945
2012-04-12,36.42,0.37,98.43243243243244
2012-04-13,35.71,0.37,96.51351351351352
2012-04-16,35.78,0.37,96.70270270270271
2012-04-17,36.29,0.37,98.08108108108108
2012-04-18,35.71,0.37,96.51351351351352
2012-04-19,35.5,0.37,95.94594594594595
2012-04-20,35.42,0.37,95.72972972972974
2012-04-23,35.14,0.37,94.97297297297298
2012-04-24,35.59,0.37,96.1891891891892
2012-04-25,36.09,0.37,97.54054054054055
2012-04-26,36.81,0.37,99.4864864864865
2012-04-27,36.83,0.37,99.54054054054053
2012-04-30,36.59,0.37,98.8918918918919
2012-05-01,36.72,0.37,99.24324324324324
2012-05-02,35.2,0.37,95.13513513513514
2012-05-03,36.22,0.37,97.89189189189189
2012-05-04,35.02,0.35,100.05714285714288
2012-05-07,34.34,0.35,98.11428571428573
2012-05-08,34.36,0.35,98.17142857142858
2012-05-09,34.18,0.35,97.65714285714286
2012-05-10,33.92,0.35,96.91428571428573
2012-05-11,33.88,0.35,96.80000000000001
2012-05-14,32.97,0.35,94.2
2012-05-15,32.84,0.35,93.82857142857145
2012-05-16,32.9,0.35,94.0
2012-05-17,32.38,0.35,92.51428571428573
2012-05-18,32.8,0.35,93.71428571428571
2012-05-21,33.35,0.35,95.28571428571429
2012-05-22,34.07,0.35,97.34285714285716
2012-05-23,33.81,0.35,96.60000000000001
2012-05-24,33.69,0.35,96.25714285714285
2012-05-25,34.1,0.35,97.42857142857144
2012-05-29,34.65,0.35,99.0
2012-05-30,34.2,0.35,97.71428571428572
2012-05-31,33.81,0.35,96.60000000000001
2012-06-01,33.38,0.35,95.37142857142858
2012-06-04,33.13,0.35,94.65714285714287
2012-06-05,33.2,0.35,94.85714285714288
2012-06-06,33.56,0.35,95.8857142857143
2012-06-07,33.52,0.35,95.77142857142859
2012-06-08,33.23,0.35,94.94285714285714
2012-06-11,32.56,0.35,93.02857142857144
2012-06-12,32.21,0.35,92.02857142857144
2012-06-13,31.67,0.35,90.4857142857143
2012-06-14,31.96,0.35,91.31428571428572
2012-06-15,32.15,0.35,91.85714285714286
2012-06-18,31.92,0.35,91.20000000000002
2012-06-19,32.43,0.35,92.65714285714286
2012-06-20,32.84,0.35,93.82857142857145
2012-06-21,32.0,0.35,91.42857142857143
2012-06-22,32.65,0.35,93.28571428571429
2012-06-25,31.6,0.35,90.28571428571429
2012-06-26,31.79,0.35,90.82857142857144
2012-06-27,32.19,0.35,91.97142857142858
2012-06-28,32.69,0.35,93.4
2012-06-29,34.02,0.35,97.20000000000002
2012-07-02,34.28,0.35,97.94285714285715
2012-07-03,34.2,0.35,97.71428571428572
2012-07-05,34.07,0.35,97.34285714285716
2012-07-06,34.27,0.35,97.91428571428573
2012-07-09,33.77,0.35,96.4857142857143
2012-07-10,33.47,0.35,95.62857142857143
2012-07-11,33.08,0.35,94.51428571428572
2012-07-12,33.07,0.35,94.4857142857143
2012-07-13,33.99,0.35,97.11428571428573
2012-07-16,33.5,0.35,95.71428571428572
2012-07-17,33.82,0.35,96.62857142857143
2012-07-18,34.12,0.35,97.48571428571428
2012-07-19,34.35,0.35,98.14285714285715
2012-07-20,33.79,0.35,96.54285714285714
2012-07-23,33.31,0.35,95.17142857142858
2012-07-24,32.61,0.35,93.17142857142858
2012-07-25,32.65,0.35,93.28571428571429
2012-07-26,32.85,0.35,93.85714285714286
2012-07-27,33.47,0.35,95.62857142857143
2012-07-30,33.24,0.35,94.97142857142859
2012-07-31,33.15,0.35,94.71428571428572
2012-08-01,33.3,0.35,95.14285714285714
2012-08-02,32.23,0.35,92.08571428571429
2012-08-03,33.29,0.3,110.96666666666667
2012-08-06,33.41,0.3,111.36666666666666
2012-08-07,34.83,0.3,116.1
2012-08-08,35.08,0.3,116.93333333333334
2012-08-09,35.05,0.3,116.83333333333333
2012-08-10,35.3,0.3,117.66666666666666
2012-08-13,35.33,0.3,117.76666666666667
2012-08-14,35.55,0.3,118.5
2012-08-15,36.01,0.3,120.03333333333333
2012-08-16,36.27,0.3,120.90000000000002
2012-08-17,35.86,0.3,119.53333333333333
2012-08-20,35.29,0.3,117.63333333333334
2012-08-21,35.56,0.3,118.53333333333335
2012-08-22,35.59,0.3,118.63333333333335
2012-08-23,35.09,0.3,116.96666666666668
2012-08-24,35.43,0.3,118.10000000000001
2012-08-27,35.16,0.3,117.19999999999999
2012-08-28,35.04,0.3,116.8
2012-08-29,35.31,0.3,117.70000000000002
2012-08-30,34.9,0.3,116.33333333333333
2012-08-31,35.08,0.3,116.93333333333334
2012-09-04,35.6,0.3,118.66666666666667
2012-09-05,35.82,0.3,119.4
2012-09-06,36.66,0.3,122.19999999999999
2012-09-07,36.69,0.3,122.3
2012-09-10,36.22,0.3,120.73333333333333
2012-09-11,35.66,0.3,118.86666666666666
2012-09-12,36.25,0.3,120.83333333333334
2012-09-13,36.44,0.3,121.46666666666667
2012-09-14,36.73,0.3,122.43333333333332
2012-09-17,36.36,0.3,121.2
2012-09-18,36.16,0.3,120.53333333333333
2012-09-19,36.0,0.3,120.0
2012-09-20,35.98,0.3,119.93333333333332
2012-09-21,36.04,0.3,120.13333333333334
2012-09-24,35.66,0.3,118.86666666666666
2012-09-25,35.09,0.3,116.96666666666668
2012-09-26,35.39,0.3,117.96666666666667
2012-09-27,36.19,0.3,120.63333333333333
2012-09-28,35.79,0.3,119.3
2012-10-01,35.82,0.3,119.4
2012-10-02,26.21,0.3,87.36666666666667
2012-10-03,28.27,0.3,94.23333333333333
2012-10-04,27.34,0.3,91.13333333333334
2012-10-05,26.86,0.3,89.53333333333333
2012-10-08,26.4,0.3,88.0
2012-10-09,26.33,0.3,87.76666666666667
2012-10-10,26.54,0.3,88.46666666666667
2012-10-11,26.41,0.3,88.03333333333333
2012-10-12,25.93,0.3,86.43333333333334
2012-10-15,25.59,0.3,85.3
2012-10-16,27.2,0.3,90.66666666666667
2012-10-17,27.44,0.3,91.46666666666667
2012-10-18,27.37,0.3,91.23333333333333
2012-10-19,27.02,0.3,90.06666666666666
2012-10-22,27.11,0.3,90.36666666666667
2012-10-23,27.15,0.3,90.5
2012-10-24,27.02,0.3,90.06666666666666
2012-10-25,27.05,0.3,90.16666666666667
2012-10-26,27.54,0.3,91.8
2012-10-31,26.94,0.3,89.80000000000001
2012-11-01,27.75,0.3,92.5
2012-11-02,26.88,0.3,89.6
2012-11-05,27.25,0.3,90.83333333333334
2012-11-06,26.1,0.39,66.92307692307692
2012-11-07,26.11,0.39,66.94871794871794
2012-11-08,26.2,0.39,67.17948717948718
2012-11-09,26.21,0.39,67.2051282051282
2012-11-12,26.0,0.39,66.66666666666667
2012-11-13,25.99,0.39,66.64102564102564
2012-11-14,25.99,0.39,66.64102564102564
2012-11-15,25.96,0.39,66.56410256410257
2012-11-16,25.82,0.39,66.2051282051282
2012-11-19,26.24,0.39,67.28205128205127
2012-11-20,26.15,0.39,67.05128205128204
2012-11-21,26.29,0.39,67.41025641025641
2012-11-23,26.75,0.39,68.58974358974359
2012-11-26,27.11,0.39,69.51282051282051
2012-11-27,26.81,0.39,68.74358974358974
2012-11-28,27.31,0.39,70.02564102564102
2012-11-29,28.42,0.39,72.87179487179488
2012-11-30,29.0,0.39,74.35897435897435
2012-12-03,29.09,0.39,74.58974358974359
2012-12-04,29.18,0.39,74.82051282051282
2012-12-05,29.51,0.39,75.66666666666667
2012-12-06,30.17,0.39,77.35897435897436
2012-12-07,29.78,0.39,76.35897435897436
2012-12-10,29.38,0.39,75.33333333333333
2012-12-11,29.49,0.39,75.61538461538461
2012-12-12,29.38,0.39,75.33333333333333
2012-12-13,29.2,0.39,74.87179487179486
2012-12-14,30.16,0.39,77.33333333333333
2012-12-17,30.88,0.39,79.17948717948717
2012-12-18,30.99,0.39,79.46153846153845
2012-12-19,31.06,0.39,79.64102564102564
2012-12-20,31.41,0.39,80.53846153846153
2012-12-21,31.08,0.39,79.69230769230768
2012-12-24,31.15,0.39,79.87179487179486
2012-12-26,30.58,0.39,78.41025641025641
2012-12-27,30.67,0.39,78.64102564102565
2012-12-28,30.82,0.39,79.02564102564102
2012-12-31,30.99,0.39,79.46153846153845
2013-01-02,32.13,0.39,82.38461538461539
2013-01-03,31.97,0.39,81.97435897435896
2013-01-04,31.85,0.39,81.66666666666667
2013-01-07,31.87,0.39,81.71794871794872
2013-01-08,31.79,0.39,81.51282051282051
2013-01-09,31.93,0.39,81.87179487179486
2013-01-10,32.14,0.39,82.41025641025641
2013-01-11,31.97,0.39,81.97435897435896
2013-01-14,31.93,0.39,81.87179487179486
2013-01-15,32.36,0.39,82.97435897435896
2013-01-16,31.97,0.39,81.97435897435896
2013-01-17,31.79,0.39,81.51282051282051
2013-01-18,32.09,0.39,82.28205128205128
2013-01-22,32.9,0.39,84.35897435897435
2013-01-23,33.06,0.39,84.76923076923077
2013-01-24,33.35,0.39,85.51282051282051
2013-01-25,33.66,0.39,86.30769230769229
2013-01-28,34.02,0.39,87.23076923076924
2013-01-29,34.1,0.39,87.43589743589743
2013-01-30,33.79,0.39,86.64102564102564
2013-01-31,33.74,0.39,86.51282051282051
2013-02-01,33.8,0.39,86.66666666666666
2013-02-04,33.23,0.39,85.20512820512819
2013-02-05,33.88,0.39,86.87179487179488
2013-02-06,34.67,0.39,88.8974358974359
2013-02-07,33.48,0.39,85.84615384615384
2013-02-08,33.99,0.39,87.15384615384616
2013-02-11,33.68,0.39,86.35897435897435
2013-02-12,34.03,0.39,87.25641025641026
2013-02-13,33.76,0.39,86.56410256410255
2013-02-14,33.75,0.39,86.53846153846153
2013-02-15,33.41,0.39,85.66666666666666
2013-02-19,33.58,0.39,86.1025641025641
2013-02-20,33.2,0.39,85.12820512820514
2013-02-21,32.99,0.39,84.58974358974359
2013-02-22,33.15,0.39,85.0
2013-02-25,32.74,0.39,83.94871794871796
2013-02-26,32.76,0.39,83.99999999999999
2013-02-27,33.42,0.39,85.6923076923077
2013-02-28,33.13,0.39,84.94871794871796
2013-03-01,33.01,0.44,75.02272727272727
2013-03-04,32.89,0.44,74.75
2013-03-05,33.23,0.44,75.52272727272727
2013-03-06,33.42,0.44,75.95454545454545
2013-03-07,33.32,0.44,75.72727272727273
2013-03-08,33.54,0.44,76.22727272727272
2013-03-11,33.74,0.44,76.68181818181819
2013-03-12,33.31,0.44,75.70454545454545
2013-03-13,33.3,0.44,75.68181818181817
2013-03-14,33.67,0.44,76.52272727272728
2013-03-15,33.71,0.44,76.61363636363636
2013-03-18,33.83,0.44,76.88636363636363
2013-03-19,33.83,0.44,76.88636363636363
2013-03-20,34.0,0.44,77.27272727272727
2013-03-21,33.6,0.44,76.36363636363636
2013-03-22,33.77,0.44,76.75
2013-03-25,33.6,0.44,76.36363636363636
2013-03-26,33.78,0.44,76.77272727272728
2013-03-27,34.04,0.44,77.36363636363636
2013-03-28,33.93,0.44,77.11363636363636
2013-04-01,33.35,0.44,75.79545454545455
2013-04-02,33.13,0.44,75.29545454545455
2013-04-03,32.43,0.44,73.70454545454545
2013-04-04,32.66,0.44,74.22727272727272
2013-04-05,32.34,0.44,73.50000000000001
2013-04-08,32.67,0.44,74.25
2013-04-09,32.51,0.44,73.88636363636363
2013-04-10,33.22,0.44,75.5
2013-04-11,33.57,0.44,76.29545454545455
2013-04-12,33.52,0.44,76.18181818181819
2013-04-15,32.35,0.44,73.52272727272728
2013-04-16,32.9,0.44,74.77272727272727
2013-04-17,32.58,0.44,74.04545454545455
2013-04-18,32.41,0.44,73.6590909090909
2013-04-19,32.82,0.44,74.5909090909091
2013-04-22,32.9,0.44,74.77272727272727
2013-04-23,33.28,0.44,75.63636363636364
2013-04-24,33.23,0.44,75.52272727272727
2013-04-25,33.31,0.44,75.70454545454545
2013-04-26,33.22,0.44,75.5
2013-04-29,33.45,0.44,76.02272727272728
2013-04-30,34.1,0.44,77.5
2013-05-01,33.26,0.44,75.59090909090908
2013-05-02,33.65,0.44,76.47727272727272
2013-05-03,33.32,0.44,75.72727272727273
2013-05-06,33.33,0.44,75.75
2013-05-07,33.56,0.44,76.27272727272728
2013-05-08,34.14,0.44,77.5909090909091
2013-05-09,33.86,0.44,76.95454545454545
2013-05-10,33.95,0.43,78.95348837209303
2013-05-13,33.94,0.43,78.93023255813954
2013-05-14,34.45,0.43,80.11627906976744
2013-05-15,34.26,0.43,79.67441860465117
2013-05-16,34.57,0.43,80.3953488372093
2013-05-17,34.66,0.43,80.60465116279069
2013-05-20,34.53,0.43,80.30232558139535
2013-05-21,34.72,0.43,80.74418604651163
2013-05-22,34.24,0.43,79.62790697674419
2013-05-23,34.49,0.43,80.2093023255814
2013-05-24,34.47,0.43,80.16279069767442
2013-05-28,35.04,0.43,81.48837209302326
2013-05-29,35.22,0.43,81.90697674418604
2013-05-30,35.73,0.43,83.09302325581395
2013-05-31,35.24,0.43,81.95348837209303
2013-06-03,35.17,0.43,81.79069767441861
2013-06-04,34.98,0.43,81.34883720930232
2013-06-05,34.28,0.43,79.72093023255815
2013-06-06,34.8,0.43,80.93023255813954
2013-06-07,34.7,0.43,80.69767441860466
2013-06-10,34.9,0.43,81.16279069767441
2013-06-11,34.58,0.43,80.4186046511628
2013-06-12,34.05,0.43,79.18604651162791
2013-06-13,34.34,0.43,79.86046511627907
2013-06-14,34.16,0.43,79.44186046511628
2013-06-17,34.5,0.43,80.23255813953489
2013-06-18,34.59,0.43,80.44186046511629
2013-06-19,33.98,0.43,79.02325581395348
2013-06-20,33.45,0.43,77.79069767441861
2013-06-21,33.07,0.43,76.90697674418605
2013-06-24,32.8,0.43,76.27906976744185
2013-06-25,32.97,0.43,76.67441860465117
2013-06-26,32.69,0.43,76.02325581395348
2013-06-27,32.8,0.43,76.27906976744185
2013-06-28,33.27,0.43,77.37209302325583
2013-07-01,34.12,0.43,79.34883720930232
2013-07-02,33.9,0.43,78.83720930232558
2013-07-03,34.15,0.43,79.4186046511628
2013-07-05,34.45,0.43,80.11627906976744
2013-07-08,34.54,0.43,80.32558139534883
2013-07-09,34.25,0.43,79.65116279069768
2013-07-10,33.72,0.43,78.4186046511628
2013-07-11,34.4,0.43,80.0
2013-07-12,34.56,0.43,80.37209302325581
2013-07-15,34.67,0.43,80.62790697674419
2013-07-16,34.43,0.43,80.06976744186046
2013-07-17,34.49,0.43,80.2093023255814
2013-07-18,34.7,0.43,80.69767441860466
2013-07-19,34.93,0.43,81.23255813953489
2013-07-22,35.37,0.43,82.25581395348837
2013-07-23,35.25,0.43,81.97674418604652
2013-07-24,35.08,0.43,81.5813953488372
2013-07-25,35.39,0.43,82.30232558139535
2013-07-26,35.13,0.43,81.69767441860466
2013-07-29,34.86,0.43,81.06976744186046
2013-07-30,34.92,0.43,81.2093023255814
2013-07-31,35.05,0.43,81.51162790697674
2013-08-01,36.52,0.43,84.93023255813954
2013-08-02,37.45,0.46,81.41304347826087
2013-08-05,37.78,0.46,82.13043478260869
2013-08-06,37.62,0.46,81.78260869565216
2013-08-07,37.41,0.46,81.32608695652173
2013-08-08,37.83,0.46,82.2391304347826
2013-08-09,37.99,0.46,82.58695652173913
2013-08-12,37.89,0.46,82.3695652173913
2013-08-13,37.92,0.46,82.43478260869566
2013-08-14,37.93,0.46,82.45652173913044
2013-08-15,37.55,0.46,81.63043478260869
2013-08-16,37.44,0.46,81.39130434782608
2013-08-19,38.0,0.46,82.6086956521739
2013-08-20,38.25,0.46,83.15217391304347
2013-08-21,38.08,0.46,82.78260869565217
2013-08-22,38.5,0.46,83.69565217391305
2013-08-23,38.47,0.46,83.63043478260869
2013-08-26,38.6,0.46,83.91304347826087
2013-08-27,37.57,0.46,81.67391304347825
2013-08-28,38.08,0.46,82.78260869565217
2013-08-29,38.16,0.46,82.95652173913042
2013-08-30,37.51,0.46,81.54347826086956
2013-09-03,37.48,0.46,81.4782608695652
2013-09-04,38.17,0.46,82.97826086956522
2013-09-05,38.43,0.46,83.54347826086956
2013-09-06,38.76,0.46,84.26086956521738
2013-09-09,39.46,0.46,85.78260869565217
2013-09-10,39.64,0.46,86.17391304347827
2013-09-11,39.67,0.46,86.23913043478261
2013-09-12,39.65,0.46,86.19565217391303
2013-09-13,39.66,0.46,86.21739130434781
2013-09-16,40.05,0.46,87.06521739130434
2013-09-17,40.64,0.46,88.34782608695652
2013-09-18,41.01,0.46,89.15217391304347
2013-09-19,40.78,0.46,88.65217391304348
2013-09-20,40.32,0.46,87.65217391304347
2013-09-23,40.24,0.46,87.47826086956522
2013-09-24,40.25,0.46,87.5
2013-09-25,40.33,0.46,87.67391304347825
2013-09-26,40.67,0.46,88.41304347826087
2013-09-27,40.23,0.46,87.45652173913042
2013-09-30,40.26,0.46,87.52173913043478
2013-10-01,40.53,0.46,88.1086956521739
2013-10-02,40.07,0.46,87.1086956521739
2013-10-03,39.91,0.46,86.76086956521738
2013-10-04,40.26,0.46,87.52173913043478
2013-10-07,39.63,0.46,86.15217391304348
2013-10-08,38.91,0.46,84.58695652173913
2013-10-09,38.31,0.46,83.28260869565217
2013-10-10,39.19,0.46,85.19565217391303
2013-10-11,39.69,0.46,86.28260869565217
2013-10-14,39.72,0.46,86.34782608695652
2013-10-15,39.54,0.46,85.95652173913042
2013-10-16,39.6,0.46,86.08695652173913
2013-10-17,40.0,0.46,86.95652173913044
2013-10-18,40.35,0.46,87.71739130434783
2013-10-21,40.51,0.46,88.06521739130434
2013-10-22,40.6,0.46,88.26086956521739
2013-10-23,40.93,0.46,88.97826086956522
2013-10-24,41.32,0.46,89.82608695652173
2013-10-25,41.37,0.46,89.93478260869564
2013-10-28,41.34,0.46,89.86956521739131
2013-10-29,41.9,0.46,91.08695652173913
2013-10-30,41.21,0.46,89.58695652173913
2013-10-31,40.77,0.46,88.6304347826087
2013-11-01,40.97,0.41,99.92682926829269
2013-11-04,41.42,0.41,101.02439024390245
2013-11-05,41.38,0.41,100.92682926829269
2013-11-06,41.42,0.41,101.02439024390245
2013-11-07,40.63,0.41,99.09756097560977
2013-11-08,41.62,0.41,101.51219512195122
2013-11-11,41.78,0.41,101.90243902439025
2013-11-12,41.91,0.41,102.21951219512195
2013-11-13,42.38,0.41,103.3658536585366
2013-11-14,43.02,0.41,104.92682926829269
2013-11-15,43.48,0.41,106.04878048780488
2013-11-18,43.02,0.41,104.92682926829269
2013-11-19,43.04,0.41,104.97560975609757
2013-11-20,43.1,0.41,105.1219512195122
2013-11-21,43.86,0.41,106.97560975609757
2013-11-22,44.08,0.41,107.51219512195122
2013-11-25,44.45,0.41,108.41463414634147
2013-11-26,44.57,0.41,108.70731707317074
2013-11-27,44.5,0.41,108.53658536585367
2013-11-29,44.39,0.41,108.26829268292684
2013-12-02,44.71,0.41,109.04878048780489
2013-12-03,44.19,0.41,107.78048780487805
2013-12-04,43.91,0.41,107.09756097560975
2013-12-05,43.87,0.41,107.0
2013-12-06,44.21,0.41,107.82926829268294
2013-12-09,44.15,0.41,107.6829268292683
2013-12-10,43.6,0.41,106.34146341463416
2013-12-11,42.84,0.41,104.48780487804879
2013-12-12,43.47,0.41,106.02439024390245
2013-12-13,43.46,0.41,106.00000000000001
2013-12-16,43.19,0.41,105.34146341463415
2013-12-17,42.67,0.41,104.07317073170732
2013-12-18,42.99,0.41,104.85365853658537
2013-12-19,42.05,0.41,102.5609756097561
2013-12-20,42.6,0.41,103.90243902439025
2013-12-23,43.0,0.41,104.87804878048782
2013-12-24,43.34,0.41,105.70731707317074
2013-12-26,43.39,0.41,105.82926829268294
2013-12-27,43.47,0.41,106.02439024390245
2013-12-30,43.64,0.41,106.43902439024392
2013-12-31,43.72,0.41,106.63414634146342
2014-01-02,43.15,0.41,105.2439024390244
2014-01-03,43.17,0.41,105.29268292682927
2014-01-06,43.1,0.41,105.1219512195122
2014-01-07,43.54,0.41,106.19512195121952
2014-01-08,43.47,0.41,106.02439024390245
