date,XYL,XYL_EPS,PE Ratio
2014-05-15,37.23,0.27,137.88888888888886
2014-05-16,36.9,0.27,136.66666666666666
2014-05-19,37.9,0.27,140.37037037037035
2014-05-20,37.28,0.27,138.07407407407408
2014-05-21,37.82,0.27,140.07407407407408
2014-05-22,37.95,0.27,140.55555555555554
2014-05-23,38.42,0.27,142.2962962962963
2014-05-27,38.54,0.27,142.74074074074073
2014-05-28,38.16,0.27,141.33333333333331
2014-05-29,36.75,0.27,136.11111111111111
2014-05-30,37.3,0.27,138.14814814814812
2014-06-02,37.53,0.27,139.0
2014-06-03,37.23,0.27,137.88888888888886
2014-06-04,36.88,0.27,136.59259259259258
2014-06-05,37.37,0.27,138.4074074074074
2014-06-06,37.75,0.27,139.8148148148148
2014-06-09,38.11,0.27,141.14814814814812
2014-06-10,38.13,0.27,141.22222222222223
2014-06-11,37.96,0.27,140.59259259259258
2014-06-12,37.77,0.27,139.88888888888889
2014-06-13,38.6,0.27,142.96296296296296
2014-06-16,38.47,0.27,142.48148148148147
2014-06-17,38.58,0.27,142.88888888888889
2014-06-18,38.92,0.27,144.14814814814815
2014-06-19,39.34,0.27,145.7037037037037
2014-06-20,39.67,0.27,146.92592592592592
2014-06-23,39.78,0.27,147.33333333333331
2014-06-24,39.23,0.27,145.29629629629628
2014-06-25,39.37,0.27,145.8148148148148
2014-06-26,39.13,0.27,144.92592592592592
2014-06-27,39.25,0.27,145.37037037037035
2014-06-30,39.08,0.27,144.74074074074073
2014-07-01,39.13,0.27,144.92592592592592
2014-07-02,38.65,0.27,143.14814814814812
2014-07-03,39.02,0.27,144.51851851851853
2014-07-07,38.0,0.27,140.74074074074073
2014-07-08,37.36,0.27,138.37037037037035
2014-07-09,37.54,0.27,139.03703703703704
2014-07-10,37.24,0.27,137.92592592592592
2014-07-11,37.1,0.27,137.4074074074074
2014-07-14,37.52,0.27,138.96296296296296
2014-07-15,37.23,0.27,137.88888888888886
2014-07-16,37.59,0.27,139.22222222222223
2014-07-17,36.73,0.27,136.037037037037
2014-07-18,37.45,0.27,138.7037037037037
2014-07-21,37.65,0.27,139.44444444444443
2014-07-22,37.6,0.27,139.25925925925927
2014-07-23,37.33,0.27,138.25925925925924
2014-07-24,37.21,0.27,137.8148148148148
2014-07-25,36.84,0.27,136.44444444444446
2014-07-28,36.46,0.27,135.03703703703704
2014-07-29,37.2,0.47,79.14893617021278
2014-07-30,36.43,0.47,77.51063829787235
2014-07-31,35.29,0.47,75.08510638297872
2014-08-01,34.98,0.47,74.42553191489361
2014-08-04,35.3,0.47,75.1063829787234
2014-08-05,35.63,0.47,75.80851063829788
2014-08-06,35.64,0.47,75.82978723404256
2014-08-07,36.04,0.47,76.68085106382979
2014-08-08,36.06,0.47,76.72340425531915
2014-08-11,36.56,0.47,77.7872340425532
2014-08-12,36.51,0.47,77.68085106382979
2014-08-13,36.74,0.47,78.17021276595746
2014-08-14,36.69,0.47,78.06382978723404
2014-08-15,36.72,0.47,78.12765957446808
2014-08-18,37.4,0.47,79.57446808510639
2014-08-19,37.51,0.47,79.80851063829788
2014-08-20,38.01,0.47,80.87234042553192
2014-08-21,37.78,0.47,80.38297872340426
2014-08-22,37.4,0.47,79.57446808510639
2014-08-25,37.82,0.47,80.46808510638299
2014-08-26,37.65,0.47,80.1063829787234
2014-08-27,37.43,0.47,79.63829787234043
2014-08-28,37.26,0.47,79.27659574468085
2014-08-29,37.26,0.47,79.27659574468085
2014-09-02,38.06,0.47,80.97872340425533
2014-09-03,37.85,0.47,80.53191489361703
2014-09-04,37.88,0.47,80.59574468085107
2014-09-05,37.77,0.47,80.36170212765958
2014-09-08,37.67,0.47,80.14893617021278
2014-09-09,37.37,0.47,79.51063829787233
2014-09-10,37.32,0.47,79.40425531914894
2014-09-11,37.41,0.47,79.59574468085106
2014-09-12,37.15,0.47,79.04255319148936
2014-09-15,37.18,0.47,79.1063829787234
2014-09-16,37.51,0.47,79.80851063829788
2014-09-17,37.4,0.47,79.57446808510639
2014-09-18,37.77,0.47,80.36170212765958
2014-09-19,37.77,0.47,80.36170212765958
2014-09-22,37.33,0.47,79.42553191489361
2014-09-23,37.39,0.47,79.55319148936171
2014-09-24,37.38,0.47,79.53191489361703
2014-09-25,36.51,0.47,77.68085106382979
2014-09-26,36.6,0.47,77.87234042553192
2014-09-29,36.25,0.47,77.12765957446808
2014-09-30,35.49,0.47,75.51063829787235
2014-10-01,34.86,0.47,74.17021276595744
2014-10-02,35.01,0.47,74.48936170212765
2014-10-03,35.07,0.47,74.61702127659575
2014-10-06,35.58,0.47,75.70212765957447
2014-10-07,34.15,0.47,72.65957446808511
2014-10-08,34.63,0.47,73.68085106382979
2014-10-09,33.38,0.47,71.0212765957447
2014-10-10,32.5,0.47,69.14893617021276
2014-10-13,31.91,0.47,67.8936170212766
2014-10-14,32.7,0.47,69.57446808510639
2014-10-15,33.3,0.47,70.85106382978724
2014-10-16,34.04,0.47,72.42553191489363
2014-10-17,34.21,0.47,72.7872340425532
2014-10-20,33.71,0.47,71.72340425531915
2014-10-21,34.51,0.47,73.42553191489361
2014-10-22,34.06,0.47,72.46808510638299
2014-10-23,35.05,0.47,74.57446808510637
2014-10-24,35.34,0.47,75.19148936170214
2014-10-27,35.02,0.47,74.51063829787235
2014-10-28,36.48,0.57,64.0
2014-10-29,35.71,0.57,62.64912280701755
2014-10-30,35.81,0.57,62.82456140350878
2014-10-31,36.36,0.57,63.78947368421053
2014-11-03,36.04,0.57,63.2280701754386
2014-11-04,35.94,0.57,63.05263157894737
2014-11-05,36.39,0.57,63.842105263157904
2014-11-06,37.11,0.57,65.10526315789474
2014-11-07,37.04,0.57,64.98245614035088
2014-11-10,37.28,0.57,65.40350877192984
2014-11-11,37.35,0.57,65.5263157894737
2014-11-12,37.55,0.57,65.87719298245614
2014-11-13,37.45,0.57,65.70175438596492
2014-11-14,37.62,0.57,66.0
2014-11-17,37.73,0.57,66.19298245614036
2014-11-18,38.21,0.57,67.03508771929825
2014-11-19,37.34,0.57,65.50877192982458
2014-11-20,37.46,0.57,65.71929824561404
2014-11-21,38.25,0.57,67.10526315789474
2014-11-24,38.4,0.57,67.36842105263158
2014-11-25,38.39,0.57,67.35087719298247
2014-11-26,38.54,0.57,67.6140350877193
2014-11-28,38.34,0.57,67.26315789473685
2014-12-01,38.44,0.57,67.43859649122807
2014-12-02,38.02,0.57,66.70175438596492
2014-12-03,38.89,0.57,68.2280701754386
2014-12-04,38.57,0.57,67.66666666666667
2014-12-05,38.59,0.57,67.70175438596492
2014-12-08,37.82,0.57,66.35087719298247
2014-12-09,38.12,0.57,66.87719298245614
2014-12-10,36.84,0.57,64.63157894736844
2014-12-11,36.98,0.57,64.87719298245614
2014-12-12,36.2,0.57,63.50877192982457
2014-12-15,36.24,0.57,63.57894736842106
2014-12-16,36.27,0.57,63.63157894736843
2014-12-17,36.91,0.57,64.75438596491227
2014-12-18,38.1,0.57,66.8421052631579
2014-12-19,38.59,0.57,67.70175438596492
2014-12-22,38.74,0.57,67.96491228070177
2014-12-23,38.72,0.57,67.9298245614035
2014-12-24,38.76,0.57,68.0
2014-12-26,38.95,0.57,68.33333333333334
2014-12-29,38.86,0.57,68.17543859649123
2014-12-30,38.43,0.57,67.42105263157896
2014-12-31,38.07,0.57,66.78947368421053
2015-01-02,38.08,0.57,66.80701754385966
2015-01-05,35.71,0.57,62.64912280701755
2015-01-06,35.5,0.57,62.28070175438597
2015-01-07,35.78,0.57,62.77192982456141
2015-01-08,36.05,0.57,63.24561403508772
2015-01-09,35.37,0.57,62.05263157894737
2015-01-12,34.6,0.57,60.70175438596492
2015-01-13,34.68,0.57,60.8421052631579
2015-01-14,34.46,0.57,60.4561403508772
2015-01-15,34.22,0.57,60.03508771929825
2015-01-16,34.47,0.57,60.47368421052632
2015-01-20,34.4,0.57,60.35087719298246
2015-01-21,35.1,0.57,61.57894736842106
2015-01-22,35.33,0.57,61.98245614035088
2015-01-23,35.17,0.57,61.70175438596492
2015-01-26,35.19,0.57,61.73684210526316
2015-01-27,34.74,0.57,60.94736842105264
2015-01-28,34.26,0.57,60.10526315789474
2015-01-29,34.16,0.57,59.92982456140351
2015-01-30,34.1,0.57,59.82456140350878
2015-02-02,34.74,0.57,60.94736842105264
2015-02-03,35.39,0.57,62.087719298245624
2015-02-04,34.89,0.57,61.21052631578948
2015-02-05,34.86,0.57,61.15789473684211
2015-02-06,35.19,0.57,61.73684210526316
2015-02-09,35.11,0.57,61.59649122807018
2015-02-10,35.39,0.57,62.087719298245624
2015-02-11,35.25,0.57,61.8421052631579
2015-02-12,35.61,0.57,62.47368421052632
2015-02-13,36.06,0.57,63.26315789473685
2015-02-17,35.88,0.57,62.947368421052644
2015-02-18,35.83,0.57,62.85964912280702
2015-02-19,35.66,0.57,62.56140350877193
2015-02-20,36.03,0.57,63.21052631578948
2015-02-23,35.81,0.57,62.82456140350878
2015-02-24,35.96,0.57,63.087719298245624
2015-02-25,36.04,0.57,63.2280701754386
2015-02-26,35.77,0.53,67.49056603773585
2015-02-27,35.7,0.53,67.35849056603774
2015-03-02,36.17,0.53,68.24528301886792
2015-03-03,36.1,0.53,68.11320754716981
2015-03-04,35.69,0.53,67.33962264150942
2015-03-05,35.58,0.53,67.1320754716981
2015-03-06,35.17,0.53,66.35849056603773
2015-03-09,35.25,0.53,66.50943396226415
2015-03-10,34.7,0.53,65.47169811320755
2015-03-11,34.58,0.53,65.24528301886792
2015-03-12,35.17,0.53,66.35849056603773
2015-03-13,34.61,0.53,65.30188679245282
2015-03-16,35.03,0.53,66.09433962264151
2015-03-17,34.67,0.53,65.41509433962264
2015-03-18,35.87,0.53,67.67924528301886
2015-03-19,35.54,0.53,67.0566037735849
2015-03-20,35.99,0.53,67.90566037735849
2015-03-23,35.1,0.53,66.22641509433963
2015-03-24,35.07,0.53,66.16981132075472
2015-03-25,34.74,0.53,65.54716981132076
2015-03-26,34.67,0.53,65.41509433962264
2015-03-27,34.97,0.53,65.98113207547169
2015-03-30,35.35,0.53,66.69811320754717
2015-03-31,35.02,0.53,66.0754716981132
2015-04-01,35.41,0.53,66.81132075471697
2015-04-02,35.79,0.53,67.52830188679245
2015-04-06,36.07,0.53,68.0566037735849
2015-04-07,36.07,0.53,68.0566037735849
2015-04-08,35.25,0.53,66.50943396226415
2015-04-09,34.96,0.53,65.9622641509434
2015-04-10,35.2,0.53,66.41509433962264
2015-04-13,35.16,0.53,66.33962264150942
2015-04-14,35.2,0.53,66.41509433962264
2015-04-15,35.49,0.53,66.9622641509434
2015-04-16,35.83,0.53,67.60377358490565
2015-04-17,35.14,0.53,66.30188679245283
2015-04-20,35.46,0.53,66.90566037735849
2015-04-21,35.36,0.53,66.71698113207546
2015-04-22,35.46,0.53,66.90566037735849
2015-04-23,35.9,0.53,67.73584905660377
2015-04-24,35.63,0.53,67.22641509433963
2015-04-27,36.3,0.53,68.49056603773585
2015-04-28,36.37,0.53,68.62264150943395
2015-04-29,36.63,0.53,69.11320754716981
2015-04-30,37.02,0.35,105.77142857142859
2015-05-01,37.14,0.35,106.11428571428573
2015-05-04,36.9,0.35,105.42857142857143
2015-05-05,36.64,0.35,104.6857142857143
2015-05-06,36.53,0.35,104.37142857142858
2015-05-07,36.69,0.35,104.82857142857142
2015-05-08,36.9,0.35,105.42857142857143
2015-05-11,36.81,0.35,105.17142857142858
2015-05-12,36.49,0.35,104.25714285714287
2015-05-13,36.79,0.35,105.11428571428571
2015-05-14,37.09,0.35,105.97142857142859
2015-05-15,36.83,0.35,105.22857142857143
2015-05-18,37.01,0.35,105.74285714285715
2015-05-19,36.78,0.35,105.08571428571429
2015-05-20,36.81,0.35,105.17142857142858
2015-05-21,37.14,0.35,106.11428571428573
2015-05-22,36.99,0.35,105.6857142857143
2015-05-26,36.34,0.35,103.82857142857145
2015-05-27,36.5,0.35,104.28571428571429
2015-05-28,36.7,0.35,104.85714285714288
2015-05-29,36.57,0.35,104.4857142857143
2015-06-01,36.6,0.35,104.57142857142858
2015-06-02,36.69,0.35,104.82857142857142
2015-06-03,36.96,0.35,105.60000000000001
2015-06-04,36.42,0.35,104.05714285714286
2015-06-05,36.38,0.35,103.94285714285715
2015-06-08,36.14,0.35,103.25714285714287
2015-06-09,36.1,0.35,103.14285714285715
2015-06-10,36.52,0.35,104.34285714285716
2015-06-11,36.91,0.35,105.45714285714286
2015-06-12,36.54,0.35,104.4
2015-06-15,36.12,0.35,103.2
2015-06-16,36.45,0.35,104.14285714285715
2015-06-17,36.38,0.35,103.94285714285715
2015-06-18,36.9,0.35,105.42857142857143
2015-06-19,36.44,0.35,104.11428571428571
2015-06-22,37.0,0.35,105.71428571428572
2015-06-23,37.3,0.35,106.57142857142857
2015-06-24,37.25,0.35,106.42857142857143
2015-06-25,36.96,0.35,105.60000000000001
2015-06-26,36.94,0.35,105.54285714285714
2015-06-29,36.26,0.35,103.6
2015-06-30,37.07,0.35,105.91428571428573
2015-07-01,36.81,0.35,105.17142857142858
2015-07-02,36.73,0.35,104.94285714285714
2015-07-06,36.25,0.35,103.57142857142858
2015-07-07,36.38,0.35,103.94285714285715
2015-07-08,35.57,0.35,101.62857142857143
2015-07-09,35.54,0.35,101.54285714285714
2015-07-10,35.39,0.35,101.11428571428573
2015-07-13,36.06,0.35,103.02857142857144
2015-07-14,36.49,0.35,104.25714285714287
2015-07-15,35.95,0.35,102.71428571428572
2015-07-16,36.02,0.35,102.91428571428573
2015-07-17,35.81,0.35,102.31428571428573
2015-07-20,35.77,0.35,102.20000000000002
2015-07-21,35.19,0.35,100.54285714285714
2015-07-22,34.98,0.35,99.94285714285714
2015-07-23,34.67,0.35,99.05714285714286
2015-07-24,34.63,0.35,98.94285714285715
2015-07-27,34.4,0.35,98.28571428571429
2015-07-28,34.78,0.35,99.37142857142858
2015-07-29,35.23,0.35,100.65714285714286
2015-07-30,35.22,0.41,85.90243902439025
2015-07-31,34.53,0.41,84.21951219512196
2015-08-03,33.85,0.41,82.5609756097561
2015-08-04,33.74,0.41,82.29268292682927
2015-08-05,33.89,0.41,82.65853658536587
2015-08-06,33.68,0.41,82.14634146341464
2015-08-07,33.5,0.41,81.70731707317074
2015-08-10,34.09,0.41,83.14634146341464
2015-08-11,33.58,0.41,81.90243902439025
2015-08-12,33.66,0.41,82.09756097560975
2015-08-13,33.49,0.41,81.6829268292683
2015-08-14,33.7,0.41,82.19512195121952
2015-08-17,33.77,0.41,82.3658536585366
2015-08-18,33.41,0.41,81.48780487804878
2015-08-19,33.15,0.41,80.85365853658537
2015-08-20,32.66,0.41,79.65853658536585
2015-08-21,32.07,0.41,78.21951219512195
2015-08-24,30.91,0.41,75.39024390243902
2015-08-25,30.46,0.41,74.29268292682927
2015-08-26,31.38,0.41,76.53658536585365
2015-08-27,32.37,0.41,78.95121951219512
2015-08-28,32.7,0.41,79.75609756097562
2015-08-31,32.45,0.41,79.14634146341464
2015-09-01,31.13,0.41,75.92682926829268
2015-09-02,31.38,0.41,76.53658536585365
2015-09-03,32.35,0.41,78.90243902439025
2015-09-04,31.68,0.41,77.26829268292683
2015-09-08,32.44,0.41,79.1219512195122
2015-09-09,32.11,0.41,78.31707317073172
2015-09-10,32.13,0.41,78.3658536585366
2015-09-11,32.49,0.41,79.2439024390244
2015-09-14,32.22,0.41,78.58536585365854
2015-09-15,33.03,0.41,80.5609756097561
2015-09-16,33.37,0.41,81.39024390243902
2015-09-17,33.08,0.41,80.6829268292683
2015-09-18,32.25,0.41,78.65853658536585
2015-09-21,32.63,0.41,79.58536585365854
2015-09-22,32.4,0.41,79.02439024390245
2015-09-23,31.78,0.41,77.51219512195122
2015-09-24,32.52,0.41,79.31707317073172
2015-09-25,32.47,0.41,79.19512195121952
2015-09-28,32.07,0.41,78.21951219512195
2015-09-29,31.99,0.41,78.02439024390245
2015-09-30,32.85,0.41,80.1219512195122
2015-10-01,32.69,0.41,79.73170731707317
2015-10-02,33.51,0.41,81.73170731707317
2015-10-05,33.56,0.41,81.85365853658537
2015-10-06,33.39,0.41,81.43902439024392
2015-10-07,34.04,0.41,83.02439024390245
2015-10-08,34.99,0.41,85.34146341463416
2015-10-09,34.89,0.41,85.09756097560977
2015-10-12,34.64,0.41,84.48780487804879
2015-10-13,34.33,0.41,83.73170731707317
2015-10-14,33.87,0.41,82.60975609756098
2015-10-15,34.74,0.41,84.73170731707319
2015-10-16,34.74,0.41,84.73170731707319
2015-10-19,34.64,0.41,84.48780487804879
2015-10-20,34.88,0.41,85.07317073170732
2015-10-21,34.72,0.41,84.6829268292683
2015-10-22,35.62,0.41,86.8780487804878
2015-10-23,36.19,0.41,88.26829268292683
2015-10-26,35.91,0.41,87.58536585365853
2015-10-27,35.85,0.41,87.43902439024392
2015-10-28,36.38,0.41,88.73170731707319
2015-10-29,36.34,0.49,74.16326530612245
2015-10-30,36.41,0.49,74.3061224489796
2015-11-02,36.65,0.49,74.79591836734694
2015-11-03,36.58,0.49,74.65306122448979
2015-11-04,36.65,0.49,74.79591836734694
2015-11-05,36.79,0.49,75.08163265306122
2015-11-06,36.92,0.49,75.34693877551021
2015-11-09,36.45,0.49,74.38775510204083
2015-11-10,36.93,0.49,75.36734693877551
2015-11-11,36.97,0.49,75.44897959183673
2015-11-12,35.8,0.49,73.06122448979592
2015-11-13,35.89,0.49,73.24489795918367
2015-11-16,36.6,0.49,74.6938775510204
2015-11-17,37.0,0.49,75.51020408163265
2015-11-18,37.46,0.49,76.44897959183673
2015-11-19,37.67,0.49,76.87755102040816
2015-11-20,37.5,0.49,76.53061224489797
2015-11-23,37.55,0.49,76.63265306122449
2015-11-24,37.48,0.49,76.48979591836734
2015-11-25,37.66,0.49,76.85714285714285
2015-11-27,37.58,0.49,76.6938775510204
2015-11-30,37.32,0.49,76.16326530612245
2015-12-01,37.64,0.49,76.81632653061224
2015-12-02,36.95,0.49,75.40816326530613
2015-12-03,36.74,0.49,74.9795918367347
2015-12-04,37.65,0.49,76.83673469387755
2015-12-07,36.91,0.49,75.3265306122449
2015-12-08,36.28,0.49,74.04081632653062
2015-12-09,36.26,0.49,74.0
2015-12-10,36.7,0.49,74.89795918367348
2015-12-11,36.22,0.49,73.91836734693878
2015-12-14,36.64,0.49,74.77551020408164
2015-12-15,36.7,0.49,74.89795918367348
2015-12-16,37.46,0.49,76.44897959183673
2015-12-17,36.46,0.49,74.40816326530613
2015-12-18,35.84,0.49,73.14285714285715
2015-12-21,36.14,0.49,73.75510204081633
2015-12-22,36.5,0.49,74.48979591836735
2015-12-23,37.13,0.49,75.77551020408164
2015-12-24,37.07,0.49,75.6530612244898
2015-12-28,36.94,0.49,75.38775510204081
2015-12-29,37.1,0.49,75.71428571428572
2015-12-30,36.87,0.49,75.24489795918367
2015-12-31,36.5,0.49,74.48979591836735
2016-01-04,36.08,0.49,73.63265306122449
2016-01-05,36.07,0.49,73.61224489795919
2016-01-06,35.62,0.49,72.6938775510204
2016-01-07,34.7,0.49,70.81632653061226
2016-01-08,34.37,0.49,70.14285714285714
2016-01-11,34.08,0.49,69.55102040816327
2016-01-12,34.27,0.49,69.9387755102041
2016-01-13,33.38,0.49,68.12244897959184
2016-01-14,33.57,0.49,68.51020408163265
2016-01-15,32.98,0.49,67.3061224489796
2016-01-19,32.96,0.49,67.26530612244898
2016-01-20,32.8,0.49,66.93877551020408
2016-01-21,33.23,0.49,67.81632653061224
2016-01-22,34.03,0.49,69.44897959183673
2016-01-25,33.74,0.49,68.85714285714286
2016-01-26,34.55,0.49,70.51020408163265
2016-01-27,34.89,0.49,71.20408163265306
2016-01-28,34.95,0.49,71.32653061224491
2016-01-29,35.95,0.49,73.36734693877551
2016-02-01,35.62,0.49,72.6938775510204
2016-02-02,34.86,0.49,71.14285714285714
2016-02-03,35.67,0.49,72.79591836734694
2016-02-04,37.08,0.49,75.6734693877551
2016-02-05,36.66,0.49,74.81632653061224
2016-02-08,36.22,0.49,73.91836734693878
2016-02-09,36.71,0.49,74.91836734693878
2016-02-10,36.43,0.49,74.34693877551021
2016-02-11,36.21,0.49,73.89795918367348
2016-02-12,37.04,0.49,75.59183673469387
2016-02-16,37.0,0.49,75.51020408163265
2016-02-17,37.66,0.49,76.85714285714285
2016-02-18,37.53,0.49,76.59183673469389
2016-02-19,37.03,0.49,75.57142857142857
2016-02-22,37.64,0.49,76.81632653061224
2016-02-23,37.32,0.49,76.16326530612245
2016-02-24,37.47,0.49,76.46938775510203
2016-02-25,37.56,0.49,76.6530612244898
2016-02-26,37.72,0.63,59.87301587301587
2016-02-29,37.41,0.63,59.38095238095237
2016-03-01,37.94,0.63,60.22222222222222
2016-03-02,38.03,0.63,60.36507936507937
2016-03-03,38.17,0.63,60.58730158730159
2016-03-04,38.22,0.63,60.666666666666664
2016-03-07,38.55,0.63,61.19047619047618
2016-03-08,37.91,0.63,60.17460317460317
2016-03-09,38.15,0.63,60.55555555555555
2016-03-10,37.92,0.63,60.19047619047619
2016-03-11,38.45,0.63,61.03174603174604
2016-03-14,38.07,0.63,60.42857142857143
2016-03-15,38.14,0.63,60.53968253968254
2016-03-16,38.63,0.63,61.31746031746032
2016-03-17,39.01,0.63,61.92063492063492
2016-03-18,39.47,0.63,62.65079365079365
2016-03-21,39.42,0.63,62.57142857142858
2016-03-22,39.4,0.63,62.53968253968254
2016-03-23,39.37,0.63,62.49206349206349
2016-03-24,39.82,0.63,63.20634920634921
2016-03-28,39.9,0.63,63.33333333333333
2016-03-29,40.64,0.63,64.5079365079365
2016-03-30,41.04,0.63,65.14285714285714
2016-03-31,40.9,0.63,64.92063492063492
2016-04-01,41.25,0.63,65.47619047619048
2016-04-04,40.78,0.63,64.73015873015873
2016-04-05,41.01,0.63,65.09523809523809
2016-04-06,41.19,0.63,65.38095238095238
2016-04-07,40.89,0.63,64.90476190476191
2016-04-08,41.22,0.63,65.42857142857143
2016-04-11,41.23,0.63,65.44444444444444
2016-04-12,41.65,0.63,66.11111111111111
2016-04-13,41.84,0.63,66.41269841269842
2016-04-14,41.99,0.63,66.65079365079366
2016-04-15,42.28,0.63,67.11111111111111
2016-04-18,42.61,0.63,67.63492063492063
2016-04-19,42.71,0.63,67.7936507936508
2016-04-20,42.17,0.63,66.93650793650794
2016-04-21,41.84,0.63,66.41269841269842
2016-04-22,42.46,0.63,67.39682539682539
2016-04-25,42.21,0.63,67.0
2016-04-26,42.86,0.63,68.03174603174602
2016-04-27,42.9,0.63,68.09523809523809
2016-04-28,42.17,0.63,66.93650793650794
2016-04-29,41.78,0.63,66.31746031746032
2016-05-02,42.25,0.63,67.06349206349206
2016-05-03,41.88,0.37,113.1891891891892
2016-05-04,41.25,0.37,111.48648648648648
2016-05-05,41.53,0.37,112.24324324324324
2016-05-06,41.89,0.37,113.21621621621622
2016-05-09,41.6,0.37,112.43243243243244
2016-05-10,42.53,0.37,114.94594594594595
2016-05-11,42.88,0.37,115.8918918918919
2016-05-12,43.24,0.37,116.86486486486487
2016-05-13,43.15,0.37,116.62162162162161
2016-05-16,43.43,0.37,117.37837837837839
2016-05-17,43.48,0.37,117.5135135135135
2016-05-18,43.26,0.37,116.91891891891892
2016-05-19,43.07,0.37,116.4054054054054
2016-05-20,43.51,0.37,117.5945945945946
2016-05-23,43.5,0.37,117.56756756756756
2016-05-24,44.46,0.37,120.16216216216216
2016-05-25,44.72,0.37,120.86486486486487
2016-05-26,44.74,0.37,120.91891891891892
2016-05-27,44.57,0.37,120.45945945945947
2016-05-31,44.66,0.37,120.7027027027027
2016-06-01,44.82,0.37,121.13513513513514
2016-06-02,45.21,0.37,122.1891891891892
2016-06-03,45.48,0.37,122.9189189189189
2016-06-06,45.69,0.37,123.48648648648648
2016-06-07,45.98,0.37,124.27027027027026
2016-06-08,46.46,0.37,125.56756756756756
2016-06-09,46.3,0.37,125.13513513513513
2016-06-10,45.92,0.37,124.10810810810811
2016-06-13,45.67,0.37,123.43243243243244
2016-06-14,45.65,0.37,123.37837837837837
2016-06-15,45.59,0.37,123.21621621621622
2016-06-16,45.37,0.37,122.62162162162161
2016-06-17,45.53,0.37,123.05405405405406
2016-06-20,46.1,0.37,124.5945945945946
2016-06-21,45.99,0.37,124.2972972972973
2016-06-22,45.91,0.37,124.08108108108107
2016-06-23,46.35,0.37,125.27027027027027
2016-06-24,44.14,0.37,119.2972972972973
2016-06-27,42.72,0.37,115.45945945945945
2016-06-28,43.06,0.37,116.37837837837839
2016-06-29,43.65,0.37,117.97297297297297
2016-06-30,44.65,0.37,120.67567567567568
2016-07-01,44.87,0.37,121.27027027027026
2016-07-05,44.84,0.37,121.1891891891892
2016-07-06,45.58,0.37,123.1891891891892
2016-07-07,45.63,0.37,123.32432432432434
2016-07-08,46.41,0.37,125.43243243243242
2016-07-11,46.99,0.37,127.0
2016-07-12,47.12,0.37,127.35135135135134
2016-07-13,47.02,0.37,127.0810810810811
2016-07-14,46.83,0.37,126.56756756756756
2016-07-15,47.05,0.37,127.16216216216216
2016-07-18,46.99,0.37,127.0
2016-07-19,47.18,0.37,127.51351351351352
2016-07-20,47.2,0.37,127.56756756756758
2016-07-21,46.74,0.37,126.32432432432434
2016-07-22,46.96,0.37,126.91891891891892
2016-07-25,46.85,0.37,126.62162162162163
2016-07-26,47.78,0.37,129.13513513513513
2016-07-27,47.78,0.37,129.13513513513513
2016-07-28,47.89,0.37,129.43243243243245
2016-07-29,47.81,0.37,129.21621621621622
2016-08-01,47.81,0.37,129.21621621621622
2016-08-02,46.41,0.4,116.02499999999999
2016-08-03,46.23,0.4,115.57499999999999
2016-08-04,46.92,0.4,117.3
2016-08-05,47.35,0.4,118.375
2016-08-08,47.49,0.4,118.725
2016-08-09,47.93,0.4,119.82499999999999
2016-08-10,47.89,0.4,119.725
2016-08-11,48.54,0.4,121.35
2016-08-12,48.45,0.4,121.125
2016-08-15,50.32,0.4,125.8
2016-08-16,50.2,0.4,125.5
2016-08-17,50.34,0.4,125.85000000000001
2016-08-18,50.44,0.4,126.1
2016-08-19,50.8,0.4,126.99999999999999
2016-08-22,51.05,0.4,127.62499999999999
2016-08-23,50.9,0.4,127.24999999999999
2016-08-24,50.66,0.4,126.64999999999999
2016-08-25,50.58,0.4,126.44999999999999
2016-08-26,50.67,0.4,126.675
2016-08-29,50.98,0.4,127.44999999999999
2016-08-30,50.97,0.4,127.425
2016-08-31,50.86,0.4,127.14999999999999
2016-09-01,50.41,0.4,126.02499999999999
2016-09-02,50.92,0.4,127.3
2016-09-06,50.97,0.4,127.425
2016-09-07,50.94,0.4,127.35
2016-09-08,51.05,0.4,127.62499999999999
2016-09-09,48.65,0.4,121.62499999999999
2016-09-12,49.81,0.4,124.525
2016-09-13,49.48,0.4,123.69999999999999
2016-09-14,49.49,0.4,123.725
2016-09-15,50.26,0.4,125.64999999999999
2016-09-16,49.96,0.4,124.89999999999999
2016-09-19,50.53,0.4,126.325
2016-09-20,50.74,0.4,126.85
2016-09-21,51.81,0.4,129.525
2016-09-22,52.62,0.4,131.54999999999998
2016-09-23,51.55,0.4,128.87499999999997
2016-09-26,51.49,0.4,128.725
2016-09-27,52.1,0.4,130.25
2016-09-28,52.21,0.4,130.525
2016-09-29,51.82,0.4,129.54999999999998
2016-09-30,52.45,0.4,131.125
2016-10-03,52.47,0.4,131.17499999999998
2016-10-04,52.26,0.4,130.64999999999998
2016-10-05,51.95,0.4,129.875
2016-10-06,51.83,0.4,129.575
2016-10-07,50.76,0.4,126.89999999999999
2016-10-10,50.38,0.4,125.95
2016-10-11,49.7,0.4,124.25
2016-10-12,50.11,0.4,125.27499999999999
2016-10-13,49.66,0.4,124.14999999999999
2016-10-14,49.47,0.4,123.675
2016-10-17,49.2,0.4,123.0
2016-10-18,49.15,0.4,122.87499999999999
2016-10-19,49.47,0.4,123.675
2016-10-20,48.92,0.4,122.3
