date,NCLH,NCLH_EPS,PE Ratio
2020-05-08,12.43,0.58,21.431034482758623
2020-05-11,11.73,0.58,20.224137931034484
2020-05-12,11.09,0.58,19.120689655172416
2020-05-13,10.31,0.58,17.77586206896552
2020-05-14,10.76,0.58,18.551724137931036
2020-05-15,10.92,-8.8,-1.2409090909090907
2020-05-18,12.88,-8.8,-1.4636363636363636
2020-05-19,12.43,-8.8,-1.4124999999999999
2020-05-20,12.78,-8.8,-1.4522727272727272
2020-05-21,14.03,-8.8,-1.5943181818181815
2020-05-22,13.9,-8.8,-1.5795454545454544
2020-05-26,16.03,-8.8,-1.821590909090909
2020-05-27,17.59,-8.8,-1.9988636363636363
2020-05-28,16.07,-8.8,-1.8261363636363634
2020-05-29,15.66,-8.8,-1.7795454545454543
2020-06-01,17.29,-8.8,-1.9647727272727271
2020-06-02,17.39,-8.8,-1.9761363636363636
2020-06-03,17.98,-8.8,-2.043181818181818
2020-06-04,19.59,-8.8,-2.2261363636363636
2020-06-05,22.43,-8.8,-2.5488636363636363
2020-06-08,26.86,-8.8,-3.052272727272727
2020-06-09,24.13,-8.8,-2.7420454545454542
2020-06-10,20.65,-8.8,-2.3465909090909087
2020-06-11,17.25,-8.8,-1.9602272727272725
2020-06-12,20.5,-8.8,-2.329545454545454
2020-06-15,19.99,-8.8,-2.2715909090909085
2020-06-16,20.959999,-8.8,-2.381818068181818
2020-06-17,19.200001,-8.8,-2.1818182954545455
2020-06-18,19.309999,-8.8,-2.194318068181818
2020-06-19,18.219999,-8.8,-2.070454431818182
2020-06-22,17.09,-8.8,-1.9420454545454544
2020-06-23,18.030001,-8.8,-2.0488637499999998
2020-06-24,15.8,-8.8,-1.7954545454545454
2020-06-25,16.08,-8.8,-1.827272727272727
2020-06-26,15.28,-8.8,-1.736363636363636
2020-06-29,16.559999,-8.8,-1.8818180681818182
2020-06-30,16.43,-8.8,-1.8670454545454545
2020-07-01,16.42,-8.8,-1.865909090909091
2020-07-02,15.97,-8.8,-1.8147727272727272
2020-07-06,16.129999,-8.8,-1.8329544318181819
2020-07-07,15.27,-8.8,-1.7352272727272726
2020-07-08,15.99,-8.8,-1.8170454545454544
2020-07-09,15.2,-8.8,-1.727272727272727
2020-07-10,16.4,-8.8,-1.8636363636363633
2020-07-13,15.6,-8.8,-1.7727272727272725
2020-07-14,15.33,-8.8,-1.7420454545454545
2020-07-15,18.5,-8.8,-2.102272727272727
2020-07-16,15.61,-8.8,-1.7738636363636362
2020-07-17,15.27,-8.8,-1.7352272727272726
2020-07-20,14.89,-8.8,-1.6920454545454544
2020-07-21,14.98,-8.8,-1.7022727272727272
2020-07-22,14.66,-8.8,-1.6659090909090908
2020-07-23,14.41,-8.8,-1.6375
2020-07-24,14.38,-8.8,-1.634090909090909
2020-07-27,13.38,-8.8,-1.5204545454545455
2020-07-28,14.22,-8.8,-1.615909090909091
2020-07-29,14.34,-8.8,-1.6295454545454544
2020-07-30,14.17,-8.8,-1.6102272727272726
2020-07-31,13.64,-8.8,-1.55
2020-08-03,13.06,-8.8,-1.4840909090909091
2020-08-04,13.56,-8.8,-1.5409090909090908
2020-08-05,13.72,-8.8,-1.559090909090909
2020-08-06,14.28,-8.8,-1.6227272727272726
