date,WRB,WRB_EPS,PE Ratio
1990-09-27,1.79,0.07,25.57142857142857
1990-09-28,1.86,0.07,26.57142857142857
1990-10-01,1.87,0.07,26.71428571428571
1990-10-02,1.87,0.07,26.71428571428571
1990-10-03,1.9,0.07,27.14285714285714
1990-10-04,1.87,0.07,26.71428571428571
1990-10-05,1.83,0.07,26.142857142857142
1990-10-08,1.87,0.07,26.71428571428571
1990-10-09,1.83,0.07,26.142857142857142
1990-10-10,1.83,0.07,26.142857142857142
1990-10-11,1.83,0.07,26.142857142857142
1990-10-12,1.85,0.07,26.428571428571427
1990-10-15,1.86,0.07,26.57142857142857
1990-10-16,1.85,0.07,26.428571428571427
1990-10-17,1.83,0.07,26.142857142857142
1990-10-18,1.85,0.07,26.428571428571427
1990-10-19,1.89,0.07,26.999999999999996
1990-10-22,1.87,0.07,26.71428571428571
1990-10-23,1.89,0.07,26.999999999999996
1990-10-24,1.9,0.07,27.14285714285714
1990-10-25,1.9,0.07,27.14285714285714
1990-10-26,1.9,0.07,27.14285714285714
1990-10-29,1.87,0.07,26.71428571428571
1990-10-30,1.87,0.07,26.71428571428571
1990-10-31,1.88,0.07,26.857142857142854
1990-11-01,1.96,0.07,27.999999999999996
1990-11-02,1.95,0.07,27.857142857142854
1990-11-05,1.93,0.07,27.57142857142857
1990-11-06,1.93,0.07,27.57142857142857
1990-11-07,1.92,0.07,27.428571428571423
1990-11-08,1.9,0.07,27.14285714285714
1990-11-09,1.9,0.07,27.14285714285714
1990-11-12,1.95,0.07,27.857142857142854
1990-11-13,1.93,0.07,27.57142857142857
1990-11-14,1.98,0.07,28.28571428571428
1990-11-15,1.98,0.07,28.28571428571428
1990-11-16,1.98,0.07,28.28571428571428
1990-11-19,1.98,0.07,28.28571428571428
1990-11-20,1.98,0.07,28.28571428571428
1990-11-21,1.96,0.07,27.999999999999996
1990-11-23,1.93,0.07,27.57142857142857
1990-11-26,1.99,0.07,28.428571428571427
1990-11-27,2.05,0.07,29.28571428571428
1990-11-28,2.14,0.07,30.57142857142857
1990-11-29,2.11,0.07,30.14285714285714
1990-11-30,2.15,0.07,30.71428571428571
1990-12-03,2.15,0.07,30.71428571428571
1990-12-04,2.12,0.07,30.285714285714285
1990-12-05,2.14,0.07,30.57142857142857
1990-12-06,2.19,0.07,31.28571428571428
1990-12-07,2.24,0.07,32.0
1990-12-10,2.25,0.07,32.14285714285714
1990-12-11,2.19,0.07,31.28571428571428
1990-12-12,2.19,0.07,31.28571428571428
1990-12-13,2.28,0.07,32.57142857142856
1990-12-14,2.27,0.07,32.42857142857142
1990-12-17,2.22,0.07,31.714285714285715
1990-12-18,2.24,0.07,32.0
1990-12-19,2.27,0.07,32.42857142857142
1990-12-20,2.28,0.07,32.57142857142856
1990-12-21,2.3,0.07,32.857142857142854
1990-12-24,2.28,0.07,32.57142857142856
1990-12-26,2.3,0.07,32.857142857142854
1990-12-27,2.27,0.07,32.42857142857142
1990-12-28,2.19,0.07,31.28571428571428
1990-12-31,2.19,0.07,31.28571428571428
1991-01-02,2.18,0.07,31.142857142857142
1991-01-03,2.19,0.07,31.28571428571428
1991-01-04,2.2,0.07,31.428571428571427
1991-01-07,2.21,0.07,31.57142857142857
1991-01-08,2.15,0.07,30.71428571428571
1991-01-09,2.12,0.07,30.285714285714285
1991-01-10,2.14,0.07,30.57142857142857
1991-01-11,2.14,0.07,30.57142857142857
1991-01-14,2.11,0.07,30.14285714285714
1991-01-15,2.06,0.07,29.428571428571427
1991-01-16,2.05,0.07,29.28571428571428
1991-01-17,2.17,0.07,30.999999999999996
1991-01-18,2.22,0.07,31.714285714285715
1991-01-21,2.3,0.07,32.857142857142854
1991-01-22,2.18,0.07,31.142857142857142
1991-01-23,2.19,0.07,31.28571428571428
1991-01-24,2.17,0.07,30.999999999999996
1991-01-25,2.19,0.07,31.28571428571428
1991-01-28,2.15,0.07,30.71428571428571
1991-01-29,2.19,0.07,31.28571428571428
1991-01-30,2.16,0.07,30.857142857142858
1991-01-31,2.18,0.07,31.142857142857142
1991-02-01,2.27,0.07,32.42857142857142
1991-02-04,2.32,0.07,33.14285714285714
1991-02-05,2.34,0.07,33.42857142857142
1991-02-06,2.31,0.07,33.0
1991-02-07,2.36,0.07,33.71428571428571
1991-02-08,2.38,0.07,33.99999999999999
1991-02-11,2.31,0.07,33.0
1991-02-12,2.33,0.07,33.285714285714285
1991-02-13,2.39,0.07,34.14285714285714
1991-02-14,2.45,0.07,35.0
1991-02-15,2.55,0.07,36.42857142857142
1991-02-19,2.63,0.07,37.57142857142857
1991-02-20,2.53,0.07,36.14285714285714
1991-02-21,2.53,0.07,36.14285714285714
1991-02-22,2.58,0.07,36.857142857142854
1991-02-25,2.6,0.07,37.14285714285714
1991-02-26,2.58,0.07,36.857142857142854
1991-02-27,2.6,0.07,37.14285714285714
1991-02-28,2.6,0.07,37.14285714285714
1991-03-01,2.59,0.07,36.99999999999999
1991-03-04,2.57,0.07,36.71428571428571
1991-03-05,2.63,0.07,37.57142857142857
1991-03-06,2.65,0.07,37.857142857142854
1991-03-07,2.68,0.07,38.285714285714285
1991-03-08,2.71,0.07,38.71428571428571
1991-03-11,2.64,0.07,37.714285714285715
1991-03-12,2.55,0.07,36.42857142857142
1991-03-13,2.6,0.07,37.14285714285714
1991-03-14,2.63,0.07,37.57142857142857
1991-03-15,2.58,0.07,36.857142857142854
1991-03-18,2.56,0.07,36.57142857142857
1991-03-19,2.49,0.07,35.57142857142857
1991-03-20,2.47,0.07,35.285714285714285
1991-03-21,2.53,0.07,36.14285714285714
1991-03-22,2.47,0.07,35.285714285714285
1991-03-25,2.53,0.07,36.14285714285714
1991-03-26,2.56,0.07,36.57142857142857
1991-03-27,2.52,0.07,36.0
1991-03-28,2.58,0.07,36.857142857142854
1991-04-01,2.59,0.07,36.99999999999999
1991-04-02,2.66,0.07,38.0
1991-04-03,2.64,0.07,37.714285714285715
1991-04-04,2.62,0.07,37.42857142857142
1991-04-05,2.65,0.07,37.857142857142854
1991-04-08,2.66,0.07,38.0
1991-04-09,2.62,0.07,37.42857142857142
1991-04-10,2.62,0.07,37.42857142857142
1991-04-11,2.63,0.07,37.57142857142857
1991-04-12,2.63,0.07,37.57142857142857
1991-04-15,2.63,0.07,37.57142857142857
1991-04-16,2.63,0.07,37.57142857142857
1991-04-17,2.66,0.07,38.0
1991-04-18,2.62,0.07,37.42857142857142
1991-04-19,2.63,0.07,37.57142857142857
1991-04-22,2.63,0.07,37.57142857142857
1991-04-23,2.58,0.07,36.857142857142854
1991-04-24,2.58,0.07,36.857142857142854
1991-04-25,2.6,0.07,37.14285714285714
1991-04-26,2.58,0.07,36.857142857142854
1991-04-29,2.58,0.07,36.857142857142854
1991-04-30,2.63,0.07,37.57142857142857
1991-05-01,2.63,0.07,37.57142857142857
1991-05-02,2.62,0.07,37.42857142857142
1991-05-03,2.63,0.07,37.57142857142857
1991-05-06,2.68,0.07,38.285714285714285
1991-05-07,2.83,0.07,40.42857142857142
1991-05-08,2.7,0.07,38.57142857142857
1991-05-09,2.66,0.07,38.0
1991-05-10,2.63,0.07,37.57142857142857
1991-05-13,2.61,0.07,37.28571428571428
1991-05-14,2.66,0.07,38.0
1991-05-15,2.72,0.07,38.857142857142854
1991-05-16,2.78,0.07,39.71428571428571
1991-05-17,2.72,0.07,38.857142857142854
1991-05-20,2.79,0.07,39.857142857142854
1991-05-21,2.79,0.07,39.857142857142854
1991-05-22,2.78,0.07,39.71428571428571
1991-05-23,2.77,0.07,39.57142857142857
1991-05-24,2.72,0.07,38.857142857142854
1991-05-28,2.82,0.07,40.28571428571428
1991-05-29,2.82,0.07,40.28571428571428
1991-05-30,2.83,0.07,40.42857142857142
1991-05-31,2.74,0.07,39.14285714285714
1991-06-03,2.74,0.07,39.14285714285714
1991-06-04,2.68,0.07,38.285714285714285
1991-06-05,2.67,0.07,38.14285714285714
1991-06-06,2.61,0.07,37.28571428571428
1991-06-07,2.59,0.07,36.99999999999999
1991-06-10,2.52,0.07,36.0
1991-06-11,2.55,0.07,36.42857142857142
1991-06-12,2.55,0.07,36.42857142857142
1991-06-13,2.7,0.07,38.57142857142857
1991-06-14,2.68,0.07,38.285714285714285
1991-06-17,2.63,0.07,37.57142857142857
1991-06-18,2.61,0.07,37.28571428571428
1991-06-19,2.62,0.07,37.42857142857142
1991-06-20,2.59,0.07,36.99999999999999
1991-06-21,2.59,0.07,36.99999999999999
1991-06-24,2.59,0.07,36.99999999999999
1991-06-25,2.57,0.07,36.71428571428571
1991-06-26,2.56,0.07,36.57142857142857
1991-06-27,2.52,0.07,36.0
1991-06-28,2.59,0.07,36.99999999999999
1991-07-01,2.61,0.07,37.28571428571428
1991-07-02,2.61,0.07,37.28571428571428
1991-07-03,2.56,0.07,36.57142857142857
1991-07-05,2.61,0.07,37.28571428571428
1991-07-08,2.57,0.07,36.71428571428571
1991-07-09,2.66,0.07,38.0
1991-07-10,2.72,0.07,38.857142857142854
1991-07-11,2.72,0.07,38.857142857142854
1991-07-12,2.72,0.07,38.857142857142854
1991-07-15,2.73,0.07,38.99999999999999
1991-07-16,2.74,0.07,39.14285714285714
1991-07-17,2.74,0.07,39.14285714285714
1991-07-18,2.72,0.07,38.857142857142854
1991-07-19,2.72,0.07,38.857142857142854
1991-07-22,2.71,0.07,38.71428571428571
1991-07-23,2.63,0.07,37.57142857142857
1991-07-24,2.61,0.07,37.28571428571428
1991-07-25,2.59,0.07,36.99999999999999
1991-07-26,2.52,0.07,36.0
1991-07-29,2.57,0.07,36.71428571428571
1991-07-30,2.56,0.07,36.57142857142857
1991-07-31,2.45,0.07,35.0
1991-08-01,2.3,0.07,32.857142857142854
1991-08-02,2.43,0.07,34.714285714285715
1991-08-05,2.4,0.07,34.285714285714285
1991-08-06,2.41,0.07,34.42857142857143
1991-08-07,2.38,0.07,33.99999999999999
1991-08-08,2.41,0.07,34.42857142857143
1991-08-09,2.4,0.07,34.285714285714285
1991-08-12,2.37,0.07,33.857142857142854
1991-08-13,2.38,0.07,33.99999999999999
1991-08-14,2.5,0.07,35.71428571428571
1991-08-15,2.44,0.07,34.857142857142854
1991-08-16,2.44,0.07,34.857142857142854
1991-08-19,2.33,0.07,33.285714285714285
1991-08-20,2.39,0.07,34.14285714285714
1991-08-21,2.41,0.07,34.42857142857143
1991-08-22,2.39,0.07,34.14285714285714
1991-08-23,2.34,0.07,33.42857142857142
1991-08-26,2.34,0.07,33.42857142857142
1991-08-27,2.35,0.07,33.57142857142857
1991-08-28,2.35,0.07,33.57142857142857
1991-08-29,2.37,0.07,33.857142857142854
1991-08-30,2.33,0.07,33.285714285714285
1991-09-03,2.26,0.07,32.28571428571428
1991-09-04,2.17,0.07,30.999999999999996
1991-09-05,2.22,0.07,31.714285714285715
1991-09-06,2.25,0.07,32.14285714285714
1991-09-09,2.19,0.07,31.28571428571428
1991-09-10,2.19,0.07,31.28571428571428
1991-09-11,2.22,0.07,31.714285714285715
1991-09-12,2.23,0.07,31.857142857142854
1991-09-13,2.17,0.07,30.999999999999996
1991-09-16,2.17,0.07,30.999999999999996
1991-09-17,2.15,0.07,30.71428571428571
1991-09-18,2.17,0.07,30.999999999999996
1991-09-19,2.19,0.07,31.28571428571428
1991-09-20,2.13,0.07,30.428571428571423
1991-09-23,2.12,0.07,30.285714285714285
1991-09-24,2.13,0.07,30.428571428571423
1991-09-25,2.17,0.07,30.999999999999996
1991-09-26,2.17,0.07,30.999999999999996
1991-09-27,2.13,0.07,30.428571428571423
1991-09-30,2.11,0.07,30.14285714285714
1991-10-01,2.11,0.07,30.14285714285714
1991-10-02,2.15,0.07,30.71428571428571
1991-10-03,2.11,0.07,30.14285714285714
1991-10-04,2.14,0.07,30.57142857142857
1991-10-07,2.13,0.07,30.428571428571423
1991-10-08,2.17,0.07,30.999999999999996
1991-10-09,2.18,0.07,31.142857142857142
1991-10-10,2.19,0.07,31.28571428571428
1991-10-11,2.22,0.07,31.714285714285715
1991-10-14,2.25,0.07,32.14285714285714
1991-10-15,2.29,0.07,32.71428571428571
1991-10-16,2.33,0.07,33.285714285714285
1991-10-17,2.39,0.07,34.14285714285714
1991-10-18,2.39,0.07,34.14285714285714
1991-10-21,2.37,0.07,33.857142857142854
1991-10-22,2.33,0.07,33.285714285714285
1991-10-23,2.38,0.07,33.99999999999999
1991-10-24,2.38,0.07,33.99999999999999
1991-10-25,2.33,0.07,33.285714285714285
1991-10-28,2.3,0.07,32.857142857142854
1991-10-29,2.39,0.07,34.14285714285714
1991-10-30,2.44,0.07,34.857142857142854
1991-10-31,2.44,0.07,34.857142857142854
1991-11-01,2.41,0.07,34.42857142857143
1991-11-04,2.37,0.07,33.857142857142854
1991-11-05,2.3,0.07,32.857142857142854
1991-11-06,2.22,0.07,31.714285714285715
1991-11-07,2.27,0.07,32.42857142857142
1991-11-08,2.25,0.07,32.14285714285714
1991-11-11,2.28,0.07,32.57142857142856
1991-11-12,2.41,0.07,34.42857142857143
1991-11-13,2.5,0.07,35.71428571428571
1991-11-14,2.44,0.07,34.857142857142854
1991-11-15,2.49,0.07,35.57142857142857
1991-11-18,2.47,0.07,35.285714285714285
1991-11-19,2.39,0.07,34.14285714285714
1991-11-20,2.37,0.07,33.857142857142854
1991-11-21,2.39,0.07,34.14285714285714
1991-11-22,2.48,0.07,35.42857142857142
1991-11-25,2.48,0.07,35.42857142857142
1991-11-26,2.41,0.07,34.42857142857143
1991-11-27,2.41,0.07,34.42857142857143
1991-11-29,2.44,0.07,34.857142857142854
1991-12-02,2.39,0.07,34.14285714285714
1991-12-03,2.48,0.07,35.42857142857142
1991-12-04,2.45,0.07,35.0
1991-12-05,2.45,0.07,35.0
1991-12-06,2.41,0.07,34.42857142857143
1991-12-09,2.44,0.07,34.857142857142854
1991-12-10,2.46,0.07,35.14285714285714
1991-12-11,2.41,0.07,34.42857142857143
1991-12-12,2.41,0.07,34.42857142857143
1991-12-13,2.44,0.07,34.857142857142854
1991-12-16,2.41,0.07,34.42857142857143
1991-12-17,2.41,0.07,34.42857142857143
1991-12-18,2.41,0.07,34.42857142857143
1991-12-19,2.41,0.07,34.42857142857143
1991-12-20,2.43,0.07,34.714285714285715
1991-12-23,2.43,0.07,34.714285714285715
1991-12-24,2.43,0.07,34.714285714285715
1991-12-26,2.43,0.07,34.714285714285715
1991-12-27,2.39,0.07,34.14285714285714
1991-12-30,2.44,0.07,34.857142857142854
1991-12-31,2.68,0.07,38.285714285714285
1992-01-02,2.74,0.07,39.14285714285714
1992-01-03,2.77,0.07,39.57142857142857
1992-01-06,2.79,0.07,39.857142857142854
1992-01-07,2.81,0.07,40.14285714285714
1992-01-08,2.79,0.07,39.857142857142854
1992-01-09,2.77,0.07,39.57142857142857
1992-01-10,2.8,0.07,39.99999999999999
1992-01-13,2.77,0.07,39.57142857142857
1992-01-14,2.81,0.07,40.14285714285714
1992-01-15,2.81,0.07,40.14285714285714
1992-01-16,2.78,0.07,39.71428571428571
1992-01-17,2.81,0.07,40.14285714285714
1992-01-20,2.8,0.07,39.99999999999999
1992-01-21,2.79,0.07,39.857142857142854
1992-01-22,2.8,0.07,39.99999999999999
1992-01-23,2.8,0.07,39.99999999999999
1992-01-24,2.82,0.07,40.28571428571428
1992-01-27,2.85,0.07,40.71428571428571
1992-01-28,2.85,0.07,40.71428571428571
1992-01-29,2.85,0.07,40.71428571428571
1992-01-30,2.85,0.07,40.71428571428571
1992-01-31,2.92,0.07,41.71428571428571
1992-02-03,2.9,0.07,41.42857142857142
1992-02-04,3.01,0.07,42.99999999999999
1992-02-05,3.01,0.07,42.99999999999999
1992-02-06,3.01,0.07,42.99999999999999
1992-02-07,3.05,0.07,43.57142857142856
1992-02-10,3.05,0.07,43.57142857142856
1992-02-11,3.12,0.07,44.57142857142857
1992-02-12,3.16,0.07,45.14285714285714
1992-02-13,3.14,0.07,44.857142857142854
1992-02-14,3.12,0.07,44.57142857142857
1992-02-18,3.16,0.07,45.14285714285714
