date,MPC,MPC_EPS,PE Ratio
2017-01-24,50.09,0.27,185.5185185185185
2017-01-25,49.67,0.27,183.96296296296296
2017-01-26,49.44,0.27,183.1111111111111
2017-01-27,49.08,0.27,181.77777777777777
2017-01-30,48.36,0.27,179.1111111111111
2017-01-31,48.05,0.27,177.96296296296293
2017-02-01,47.71,0.27,176.7037037037037
2017-02-02,47.9,0.27,177.4074074074074
2017-02-03,48.16,0.27,178.37037037037035
2017-02-06,48.37,0.27,179.14814814814812
2017-02-07,47.93,0.27,177.5185185185185
2017-02-08,49.12,0.27,181.9259259259259
2017-02-09,49.93,0.27,184.92592592592592
2017-02-10,50.14,0.27,185.7037037037037
2017-02-13,50.28,0.27,186.2222222222222
2017-02-14,50.96,0.27,188.74074074074073
2017-02-15,50.64,0.27,187.55555555555554
2017-02-16,49.96,0.27,185.03703703703704
2017-02-17,50.02,0.27,185.25925925925927
2017-02-21,50.38,0.27,186.59259259259258
2017-02-22,49.81,0.27,184.48148148148147
2017-02-23,50.35,0.27,186.48148148148147
2017-02-24,50.03,0.42,119.11904761904762
2017-02-27,50.76,0.42,120.85714285714286
2017-02-28,49.6,0.42,118.0952380952381
2017-03-01,50.99,0.42,121.40476190476191
2017-03-02,51.04,0.42,121.52380952380953
2017-03-03,51.27,0.42,122.07142857142858
2017-03-06,51.15,0.42,121.78571428571429
2017-03-07,50.15,0.42,119.40476190476191
2017-03-08,50.22,0.42,119.57142857142857
2017-03-09,49.28,0.42,117.33333333333334
2017-03-10,49.87,0.42,118.73809523809524
2017-03-13,50.99,0.42,121.40476190476191
2017-03-14,50.01,0.42,119.07142857142857
2017-03-15,51.56,0.42,122.76190476190477
2017-03-16,51.18,0.42,121.85714285714286
2017-03-17,50.79,0.42,120.92857142857143
2017-03-20,50.5,0.42,120.23809523809524
2017-03-21,49.26,0.42,117.28571428571429
2017-03-22,49.57,0.42,118.02380952380953
2017-03-23,49.3,0.42,117.38095238095238
2017-03-24,48.87,0.42,116.35714285714286
2017-03-27,48.83,0.42,116.26190476190476
2017-03-28,49.03,0.42,116.73809523809524
2017-03-29,50.55,0.42,120.35714285714286
2017-03-30,50.14,0.42,119.3809523809524
2017-03-31,50.54,0.42,120.33333333333334
2017-04-03,49.94,0.42,118.9047619047619
2017-04-04,50.3,0.42,119.76190476190476
2017-04-05,49.44,0.42,117.71428571428571
2017-04-06,49.84,0.42,118.66666666666669
2017-04-07,50.02,0.42,119.0952380952381
2017-04-10,50.14,0.42,119.3809523809524
2017-04-11,50.43,0.42,120.07142857142857
2017-04-12,49.94,0.42,118.9047619047619
2017-04-13,49.24,0.42,117.23809523809524
2017-04-17,49.9,0.42,118.80952380952381
2017-04-18,48.94,0.42,116.52380952380952
2017-04-19,48.19,0.42,114.73809523809524
2017-04-20,48.54,0.42,115.57142857142857
2017-04-21,48.56,0.42,115.61904761904763
2017-04-24,50.19,0.42,119.5
2017-04-25,50.03,0.42,119.11904761904762
2017-04-26,49.6,0.42,118.0952380952381
2017-04-27,51.02,0.42,121.47619047619048
2017-04-28,50.94,0.42,121.28571428571429
2017-05-01,50.86,0.05,1017.1999999999999
2017-05-02,51.42,0.05,1028.3999999999999
2017-05-03,51.24,0.05,1024.8
2017-05-04,49.56,0.05,991.2
2017-05-05,50.66,0.05,1013.1999999999999
2017-05-08,51.34,0.05,1026.8
2017-05-09,51.46,0.05,1029.2
2017-05-10,52.34,0.05,1046.8
2017-05-11,52.51,0.05,1050.1999999999998
2017-05-12,52.67,0.05,1053.3999999999999
2017-05-15,52.99,0.05,1059.8
2017-05-16,52.48,0.05,1049.6
2017-05-17,52.05,0.05,1040.9999999999998
2017-05-18,51.94,0.05,1038.8
2017-05-19,52.78,0.05,1055.6
2017-05-22,52.98,0.05,1059.6
2017-05-23,53.08,0.05,1061.6
2017-05-24,53.13,0.05,1062.6
2017-05-25,52.45,0.05,1049.0
2017-05-26,52.82,0.05,1056.3999999999999
2017-05-30,52.42,0.05,1048.3999999999999
2017-05-31,52.04,0.05,1040.8
2017-06-01,53.13,0.05,1062.6
2017-06-02,52.7,0.05,1054.0
2017-06-05,52.8,0.05,1055.9999999999998
2017-06-06,53.09,0.05,1061.8
2017-06-07,52.97,0.05,1059.3999999999999
2017-06-08,53.43,0.05,1068.6
2017-06-09,54.71,0.05,1094.2
2017-06-12,54.47,0.05,1089.3999999999999
2017-06-13,55.03,0.05,1100.6
2017-06-14,53.35,0.05,1067.0
2017-06-15,52.99,0.05,1059.8
2017-06-16,53.77,0.05,1075.4
2017-06-19,54.29,0.05,1085.8
2017-06-20,52.85,0.05,1057.0
2017-06-21,51.73,0.05,1034.6
2017-06-22,51.17,0.05,1023.4
2017-06-23,51.5,0.05,1030.0
2017-06-26,51.33,0.05,1026.6
2017-06-27,51.85,0.05,1037.0
2017-06-28,52.62,0.05,1052.3999999999999
2017-06-29,51.81,0.05,1036.2
2017-06-30,52.33,0.05,1046.6
2017-07-03,53.1,0.05,1062.0
2017-07-05,52.9,0.05,1058.0
2017-07-06,52.85,0.05,1057.0
2017-07-07,54.07,0.05,1081.3999999999999
2017-07-10,54.08,0.05,1081.6
2017-07-11,54.2,0.05,1084.0
2017-07-12,53.76,0.05,1075.1999999999998
2017-07-13,53.84,0.05,1076.8
2017-07-14,53.81,0.05,1076.2
2017-07-17,54.31,0.05,1086.2
2017-07-18,54.83,0.05,1096.6
2017-07-19,55.55,0.05,1110.9999999999998
2017-07-20,55.4,0.05,1108.0
2017-07-21,55.34,0.05,1106.8
2017-07-24,55.56,0.05,1111.2
2017-07-25,56.02,0.05,1120.4
2017-07-26,55.66,0.05,1113.1999999999998
2017-07-27,56.15,0.05,1123.0
2017-07-28,54.98,0.05,1099.6
2017-07-31,55.99,0.05,1119.8
2017-08-01,56.53,0.05,1130.6
2017-08-02,56.2,0.05,1124.0
2017-08-03,55.89,1.02,54.794117647058826
2017-08-04,55.79,1.02,54.69607843137255
2017-08-07,54.9,1.02,53.8235294117647
2017-08-08,54.44,1.02,53.37254901960784
2017-08-09,52.99,1.02,51.950980392156865
2017-08-10,52.21,1.02,51.18627450980392
2017-08-11,52.16,1.02,51.13725490196078
2017-08-14,52.31,1.02,51.2843137254902
2017-08-15,51.89,1.02,50.872549019607845
2017-08-16,51.06,1.02,50.05882352941177
2017-08-17,49.7,1.02,48.72549019607843
2017-08-18,50.11,1.02,49.127450980392155
2017-08-21,49.45,1.02,48.48039215686275
2017-08-22,49.67,1.02,48.69607843137255
2017-08-23,50.17,1.02,49.18627450980392
2017-08-24,51.13,1.02,50.12745098039216
2017-08-25,51.72,1.02,50.705882352941174
2017-08-28,52.52,1.02,51.490196078431374
2017-08-29,51.43,1.02,50.42156862745098
2017-08-30,52.33,1.02,51.30392156862745
2017-08-31,52.45,1.02,51.42156862745098
2017-09-01,54.28,1.02,53.21568627450981
2017-09-05,51.79,1.02,50.77450980392157
2017-09-06,52.37,1.02,51.343137254901954
2017-09-07,52.63,1.02,51.59803921568628
2017-09-08,53.42,1.02,52.372549019607845
2017-09-11,53.75,1.02,52.69607843137255
2017-09-12,53.77,1.02,52.71568627450981
2017-09-13,53.21,1.02,52.166666666666664
2017-09-14,52.34,1.02,51.313725490196084
2017-09-15,52.96,1.02,51.92156862745098
2017-09-18,53.58,1.02,52.52941176470588
2017-09-19,54.2,1.02,53.13725490196079
2017-09-20,54.43,1.02,53.36274509803921
2017-09-21,54.37,1.02,53.303921568627445
2017-09-22,54.73,1.02,53.65686274509804
2017-09-25,55.53,1.02,54.44117647058823
2017-09-26,55.38,1.02,54.294117647058826
2017-09-27,55.24,1.02,54.15686274509804
2017-09-28,55.47,1.02,54.38235294117647
2017-09-29,56.08,1.02,54.98039215686274
2017-10-02,55.89,1.02,54.794117647058826
2017-10-03,56.14,1.02,55.03921568627451
2017-10-04,56.31,1.02,55.20588235294118
2017-10-05,56.25,1.02,55.14705882352941
2017-10-06,56.02,1.02,54.92156862745098
2017-10-09,56.14,1.02,55.03921568627451
2017-10-10,56.25,1.02,55.14705882352941
2017-10-11,56.22,1.02,55.11764705882353
2017-10-12,56.55,1.02,55.44117647058823
2017-10-13,56.37,1.02,55.264705882352935
2017-10-16,55.72,1.02,54.627450980392155
2017-10-17,56.51,1.02,55.40196078431372
2017-10-18,56.75,1.02,55.63725490196078
2017-10-19,57.1,1.02,55.98039215686275
2017-10-20,57.49,1.02,56.36274509803922
2017-10-23,56.34,1.02,55.23529411764706
2017-10-24,56.99,1.02,55.872549019607845
2017-10-25,56.44,1.02,55.33333333333333
2017-10-26,57.27,1.02,56.14705882352941
2017-10-27,58.47,1.02,57.3235294117647
2017-10-30,59.06,1.78,33.17977528089888
2017-10-31,59.74,1.78,33.56179775280899
2017-11-01,60.89,1.78,34.20786516853933
2017-11-02,62.17,1.78,34.92696629213483
2017-11-03,62.2,1.78,34.943820224719104
2017-11-06,62.35,1.78,35.02808988764045
2017-11-07,63.11,1.78,35.45505617977528
2017-11-08,63.22,1.78,35.51685393258427
2017-11-09,61.66,1.78,34.640449438202246
2017-11-10,61.72,1.78,34.674157303370784
2017-11-13,62.2,1.78,34.943820224719104
2017-11-14,62.87,1.78,35.32022471910112
2017-11-15,61.5,1.78,34.550561797752806
2017-11-16,62.01,1.78,34.83707865168539
2017-11-17,62.27,1.78,34.98314606741573
2017-11-20,61.94,1.78,34.79775280898876
2017-11-21,62.29,1.78,34.99438202247191
2017-11-22,62.01,1.78,34.83707865168539
2017-11-24,62.03,1.78,34.848314606741575
2017-11-27,61.88,1.78,34.764044943820224
2017-11-28,62.22,1.78,34.955056179775276
2017-11-29,61.4,1.78,34.49438202247191
2017-11-30,62.63,1.78,35.18539325842697
2017-12-01,62.84,1.78,35.30337078651686
2017-12-04,63.3,1.78,35.561797752808985
2017-12-05,64.54,1.78,36.258426966292134
2017-12-06,63.46,1.78,35.651685393258425
2017-12-07,64.0,1.78,35.95505617977528
2017-12-08,64.75,1.78,36.37640449438202
2017-12-11,64.46,1.78,36.21348314606741
2017-12-12,64.49,1.78,36.23033707865168
2017-12-13,64.15,1.78,36.039325842696634
2017-12-14,64.66,1.78,36.32584269662921
2017-12-15,65.75,1.78,36.93820224719101
2017-12-18,66.01,1.78,37.08426966292135
2017-12-19,64.75,1.78,36.37640449438202
2017-12-20,65.66,1.78,36.8876404494382
2017-12-21,66.33,1.78,37.264044943820224
2017-12-22,66.36,1.78,37.28089887640449
2017-12-26,66.84,1.78,37.55056179775281
2017-12-27,66.42,1.78,37.31460674157304
2017-12-28,66.4,1.78,37.30337078651686
2017-12-29,65.98,1.78,37.06741573033708
2018-01-02,67.18,1.78,37.741573033707866
2018-01-03,68.61,1.78,38.54494382022472
2018-01-04,68.68,1.78,38.58426966292135
2018-01-05,69.34,1.78,38.95505617977528
2018-01-08,69.39,1.78,38.98314606741573
2018-01-09,69.0,1.78,38.764044943820224
2018-01-10,69.51,1.78,39.05056179775281
2018-01-11,70.25,1.78,39.46629213483146
2018-01-12,71.42,1.78,40.12359550561798
2018-01-16,70.78,1.78,39.764044943820224
2018-01-17,71.98,1.78,40.438202247191015
2018-01-18,71.49,1.78,40.162921348314605
2018-01-19,71.89,1.78,40.3876404494382
2018-01-22,73.16,1.78,41.10112359550561
2018-01-23,73.12,1.78,41.07865168539326
2018-01-24,71.59,1.78,40.21910112359551
2018-01-25,71.08,1.78,39.93258426966292
2018-01-26,71.74,1.78,40.30337078651685
2018-01-29,70.15,1.78,39.41011235955057
2018-01-30,69.13,1.78,38.83707865168539
2018-01-31,69.27,1.78,38.91573033707865
2018-02-01,68.69,1.78,38.58988764044943
2018-02-02,67.41,1.78,37.87078651685393
2018-02-05,64.58,1.78,36.28089887640449
2018-02-06,65.69,1.78,36.90449438202247
2018-02-07,65.09,1.78,36.56741573033708
2018-02-08,62.79,1.78,35.2752808988764
2018-02-09,63.84,1.78,35.86516853932584
2018-02-12,64.77,1.78,36.3876404494382
2018-02-13,66.08,1.78,37.12359550561798
2018-02-14,68.16,1.78,38.29213483146067
2018-02-15,67.8,1.78,38.08988764044943
2018-02-16,67.93,1.78,38.16292134831461
2018-02-20,66.25,1.78,37.21910112359551
2018-02-21,66.27,1.78,37.23033707865168
2018-02-22,66.46,1.78,37.33707865168539
2018-02-23,66.81,1.78,37.53370786516854
2018-02-26,66.29,1.78,37.241573033707866
2018-02-27,65.6,1.78,36.85393258426966
2018-02-28,64.06,1.04,61.59615384615385
2018-03-01,64.79,1.04,62.29807692307693
2018-03-02,65.19,1.04,62.68269230769231
2018-03-05,66.16,1.04,63.61538461538461
2018-03-06,67.39,1.04,64.79807692307692
2018-03-07,67.68,1.04,65.07692307692308
2018-03-08,69.03,1.04,66.375
2018-03-09,70.22,1.04,67.51923076923076
2018-03-12,69.27,1.04,66.60576923076923
2018-03-13,69.24,1.04,66.57692307692307
2018-03-14,69.36,1.04,66.6923076923077
2018-03-15,68.63,1.04,65.99038461538461
2018-03-16,69.68,1.04,67.0
2018-03-19,69.21,1.04,66.54807692307692
2018-03-20,71.46,1.04,68.71153846153845
2018-03-21,73.21,1.04,70.39423076923076
2018-03-22,72.97,1.04,70.16346153846153
2018-03-23,71.28,1.04,68.53846153846153
2018-03-26,73.68,1.04,70.84615384615385
2018-03-27,72.88,1.04,70.07692307692307
2018-03-28,71.82,1.04,69.05769230769229
2018-03-29,73.11,1.04,70.29807692307692
2018-04-02,71.8,1.04,69.03846153846153
2018-04-03,72.6,1.04,69.8076923076923
2018-04-04,72.57,1.04,69.77884615384615
2018-04-05,73.41,1.04,70.58653846153845
2018-04-06,72.45,1.04,69.66346153846153
2018-04-09,71.67,1.04,68.91346153846153
2018-04-10,73.7,1.04,70.86538461538461
2018-04-11,74.02,1.04,71.17307692307692
2018-04-12,74.25,1.04,71.39423076923077
2018-04-13,74.59,1.04,71.72115384615385
2018-04-16,77.52,1.04,74.53846153846153
2018-04-17,78.55,1.04,75.52884615384615
2018-04-18,78.78,1.04,75.75
2018-04-19,79.4,1.04,76.34615384615385
2018-04-20,79.76,1.04,76.6923076923077
2018-04-23,79.85,1.04,76.77884615384615
2018-04-24,79.78,1.04,76.71153846153847
2018-04-25,80.23,1.04,77.14423076923077
2018-04-26,82.93,1.04,79.74038461538461
2018-04-27,81.43,1.04,78.29807692307693
2018-04-30,74.91,0.08,936.3749999999999
2018-05-01,72.9,0.08,911.25
2018-05-02,75.84,0.08,948.0
2018-05-03,77.46,0.08,968.2499999999999
2018-05-04,76.94,0.08,961.75
2018-05-07,76.5,0.08,956.25
2018-05-08,75.31,0.08,941.375
2018-05-09,77.11,0.08,963.875
2018-05-10,77.54,0.08,969.2500000000001
2018-05-11,77.33,0.08,966.625
2018-05-14,78.34,0.08,979.25
2018-05-15,77.29,0.08,966.1250000000001
2018-05-16,76.73,0.08,959.125
2018-05-17,80.71,0.08,1008.8749999999999
2018-05-18,79.53,0.08,994.125
2018-05-21,78.85,0.08,985.6249999999999
2018-05-22,78.49,0.08,981.1249999999999
2018-05-23,78.87,0.08,985.875
2018-05-24,79.11,0.08,988.875
2018-05-25,77.0,0.08,962.5
2018-05-29,77.61,0.08,970.125
2018-05-30,79.55,0.08,994.375
2018-05-31,79.03,0.08,987.875
2018-06-01,81.92,0.08,1024.0
2018-06-04,81.93,0.08,1024.125
2018-06-05,80.33,0.08,1004.125
2018-06-06,78.76,0.08,984.5
2018-06-07,79.15,0.08,989.375
2018-06-08,78.99,0.08,987.3749999999999
2018-06-11,77.77,0.08,972.1249999999999
2018-06-12,75.46,0.08,943.2499999999999
2018-06-13,74.88,0.08,935.9999999999999
2018-06-14,75.19,0.08,939.875
2018-06-15,73.56,0.08,919.5
2018-06-18,74.79,0.08,934.8750000000001
2018-06-19,74.52,0.08,931.4999999999999
2018-06-20,73.82,0.08,922.7499999999999
2018-06-21,72.48,0.08,906.0
2018-06-22,72.62,0.08,907.75
2018-06-25,69.97,0.08,874.625
2018-06-26,70.54,0.08,881.7500000000001
2018-06-27,69.2,0.08,865.0
2018-06-28,69.49,0.08,868.6249999999999
2018-06-29,70.16,0.08,876.9999999999999
2018-07-02,70.27,0.08,878.3749999999999
2018-07-03,70.82,0.08,885.2499999999999
2018-07-05,69.6,0.08,869.9999999999999
2018-07-06,70.2,0.08,877.5
2018-07-09,71.82,0.08,897.7499999999999
2018-07-10,71.87,0.08,898.375
2018-07-11,69.96,0.08,874.4999999999999
2018-07-12,70.51,0.08,881.375
2018-07-13,71.74,0.08,896.7499999999999
2018-07-16,71.42,0.08,892.75
2018-07-17,71.7,0.08,896.25
2018-07-18,72.56,0.08,907.0
2018-07-19,72.86,0.08,910.75
2018-07-20,72.52,0.08,906.4999999999999
2018-07-23,73.0,0.08,912.5
2018-07-24,73.74,0.08,921.7499999999999
2018-07-25,74.72,0.08,934.0
2018-07-26,80.16,0.08,1001.9999999999999
2018-07-27,80.99,0.08,1012.3749999999999
2018-07-30,81.5,0.08,1018.75
2018-07-31,80.83,0.08,1010.375
2018-08-01,80.76,0.08,1009.5
2018-08-02,79.73,0.08,996.625
2018-08-03,79.09,0.08,988.625
2018-08-06,79.84,2.28,35.01754385964913
2018-08-07,81.27,2.28,35.64473684210527
2018-08-08,81.69,2.28,35.828947368421055
2018-08-09,80.75,2.28,35.41666666666667
2018-08-10,80.93,2.28,35.495614035087726
2018-08-13,80.09,2.28,35.127192982456144
2018-08-14,80.11,2.28,35.135964912280706
2018-08-15,77.18,2.28,33.85087719298246
2018-08-16,76.69,2.28,33.635964912280706
2018-08-17,77.11,2.28,33.82017543859649
2018-08-20,78.76,2.28,34.543859649122815
2018-08-21,79.01,2.28,34.65350877192983
2018-08-22,80.21,2.28,35.17982456140351
2018-08-23,81.62,2.28,35.798245614035096
2018-08-24,83.82,2.28,36.76315789473684
2018-08-27,83.68,2.28,36.70175438596492
2018-08-28,83.91,2.28,36.80263157894737
2018-08-29,83.72,2.28,36.719298245614034
2018-08-30,83.12,2.28,36.4561403508772
2018-08-31,82.29,2.28,36.0921052631579
2018-09-04,84.28,2.28,36.96491228070176
2018-09-05,83.94,2.28,36.81578947368421
2018-09-06,82.8,2.28,36.31578947368421
2018-09-07,82.51,2.28,36.188596491228076
2018-09-10,82.43,2.28,36.15350877192983
2018-09-11,83.52,2.28,36.631578947368425
2018-09-12,84.2,2.28,36.929824561403514
2018-09-13,84.09,2.28,36.881578947368425
2018-09-14,84.34,2.28,36.991228070175445
2018-09-17,83.82,2.28,36.76315789473684
2018-09-18,83.97,2.28,36.828947368421055
2018-09-19,80.54,2.28,35.32456140350878
2018-09-20,81.93,2.28,35.934210526315795
2018-09-21,83.37,2.28,36.56578947368421
2018-09-24,85.79,2.28,37.627192982456144
2018-09-25,85.05,2.28,37.30263157894737
2018-09-26,84.53,2.28,37.074561403508774
2018-09-27,83.04,2.28,36.42105263157895
2018-09-28,79.97,2.28,35.074561403508774
2018-10-01,82.43,2.28,36.15350877192983
2018-10-02,83.28,2.28,36.526315789473685
2018-10-03,86.39,2.28,37.890350877192986
2018-10-04,85.27,2.28,37.39912280701755
2018-10-05,84.51,2.28,37.06578947368421
2018-10-08,83.86,2.28,36.780701754385966
2018-10-09,83.76,2.28,36.736842105263165
2018-10-10,80.65,2.28,35.37280701754386
2018-10-11,78.73,2.28,34.53070175438597
2018-10-12,80.08,2.28,35.12280701754386
2018-10-15,77.79,2.28,34.11842105263158
2018-10-16,80.07,2.28,35.11842105263158
2018-10-17,79.15,2.28,34.71491228070176
2018-10-18,78.82,2.28,34.57017543859649
2018-10-19,73.92,2.28,32.42105263157895
2018-10-22,74.13,2.28,32.51315789473684
2018-10-23,72.09,2.28,31.618421052631582
2018-10-24,68.06,2.28,29.85087719298246
2018-10-25,69.96,2.28,30.684210526315788
2018-10-26,68.86,2.28,30.201754385964914
2018-10-29,67.23,2.28,29.48684210526316
2018-10-30,68.8,2.28,30.17543859649123
2018-10-31,70.45,2.28,30.899122807017548
2018-11-01,71.08,2.28,31.17543859649123
2018-11-02,69.49,2.28,30.478070175438596
2018-11-05,69.76,1.62,43.06172839506173
2018-11-06,68.37,1.62,42.2037037037037
2018-11-07,69.82,1.62,43.09876543209876
2018-11-08,67.7,1.62,41.79012345679012
2018-11-09,67.18,1.62,41.46913580246914
2018-11-12,65.9,1.62,40.67901234567901
2018-11-13,64.17,1.62,39.61111111111111
2018-11-14,63.84,1.62,39.407407407407405
2018-11-15,65.36,1.62,40.34567901234568
2018-11-16,65.44,1.62,40.395061728395056
2018-11-19,63.41,1.62,39.14197530864197
2018-11-20,61.89,1.62,38.2037037037037
2018-11-21,63.73,1.62,39.3395061728395
2018-11-23,61.73,1.62,38.10493827160494
2018-11-26,64.18,1.62,39.617283950617285
2018-11-27,63.74,1.62,39.34567901234568
2018-11-28,65.28,1.62,40.2962962962963
2018-11-29,64.9,1.62,40.06172839506173
2018-11-30,65.16,1.62,40.222222222222214
2018-12-03,64.66,1.62,39.913580246913575
2018-12-04,63.34,1.62,39.098765432098766
2018-12-06,63.55,1.62,39.22839506172839
2018-12-07,61.56,1.62,38.0
2018-12-10,60.98,1.62,37.64197530864197
2018-12-11,61.34,1.62,37.864197530864196
2018-12-12,62.04,1.62,38.29629629629629
2018-12-13,62.12,1.62,38.34567901234568
2018-12-14,59.87,1.62,36.956790123456784
2018-12-17,58.84,1.62,36.32098765432099
2018-12-18,58.96,1.62,36.395061728395056
2018-12-19,58.63,1.62,36.191358024691354
2018-12-20,57.42,1.62,35.44444444444444
2018-12-21,56.74,1.62,35.02469135802469
2018-12-24,54.32,1.62,33.53086419753086
2018-12-26,58.35,1.62,36.01851851851852
2018-12-27,59.1,1.62,36.48148148148148
2018-12-28,58.24,1.62,35.95061728395061
2018-12-31,59.01,1.62,36.425925925925924
2019-01-02,59.64,1.62,36.81481481481481
2019-01-03,58.77,1.62,36.27777777777778
2019-01-04,61.65,1.62,38.05555555555555
2019-01-07,62.26,1.62,38.432098765432094
2019-01-08,62.87,1.62,38.80864197530864
2019-01-09,64.22,1.62,39.641975308641975
2019-01-10,63.63,1.62,39.27777777777778
2019-01-11,64.87,1.62,40.04320987654321
2019-01-14,64.88,1.62,40.04938271604938
2019-01-15,64.33,1.62,39.70987654320987
2019-01-16,64.34,1.62,39.71604938271605
2019-01-17,65.79,1.62,40.611111111111114
2019-01-18,66.09,1.62,40.7962962962963
2019-01-22,64.82,1.62,40.01234567901234
2019-01-23,64.85,1.62,40.03086419753086
2019-01-24,63.11,1.62,38.956790123456784
2019-01-25,64.08,1.62,39.55555555555555
2019-01-28,63.72,1.62,39.33333333333333
2019-01-29,64.14,1.62,39.59259259259259
2019-01-30,65.33,1.62,40.32716049382716
2019-01-31,66.26,1.62,40.901234567901234
2019-02-01,65.47,1.62,40.413580246913575
2019-02-04,65.91,1.62,40.68518518518518
2019-02-05,67.18,1.62,41.46913580246914
2019-02-06,66.87,1.62,41.27777777777778
2019-02-07,63.7,1.62,39.32098765432099
2019-02-08,62.72,1.62,38.716049382716044
2019-02-11,61.72,1.62,38.09876543209876
2019-02-12,61.87,1.62,38.191358024691354
2019-02-13,63.65,1.62,39.29012345679012
2019-02-14,64.04,1.62,39.53086419753087
2019-02-15,65.15,1.62,40.21604938271605
2019-02-19,65.01,1.62,40.12962962962963
2019-02-20,65.11,1.62,40.191358024691354
2019-02-21,64.66,1.62,39.913580246913575
2019-02-22,65.02,1.62,40.1358024691358
2019-02-25,64.75,1.62,39.96913580246913
2019-02-26,64.59,1.62,39.87037037037037
2019-02-27,63.4,1.62,39.1358024691358
2019-02-28,62.01,1.57344,39.41046369737645
2019-03-01,62.68,1.57344,39.836282285946716
2019-03-04,62.01,1.57344,39.41046369737645
2019-03-05,60.81,1.57344,38.64780353874314
2019-03-06,59.93,1.57344,38.08851942241204
2019-03-07,58.84,1.57344,37.395769778320116
2019-03-08,57.5,1.57344,36.544132601179584
2019-03-11,59.2,1.57344,37.62456782591011
2019-03-12,58.86,1.57344,37.408480780964005
2019-03-13,59.57,1.57344,37.859721374822044
2019-03-14,59.69,1.57344,37.935987390685376
2019-03-15,60.45,1.57344,38.41900549115314
2019-03-18,62.08,1.57344,39.45495220663006
2019-03-19,62.03,1.57344,39.42317470002034
2019-03-20,62.19,1.57344,39.524862721171445
2019-03-21,62.79,1.57344,39.9061928004881
2019-03-22,61.3,1.57344,38.959223103518404
2019-03-25,61.17,1.57344,38.87660158633313
2019-03-26,61.96,1.57344,39.37868619076673
2019-03-27,62.19,1.57344,39.524862721171445
2019-03-28,60.95,1.57344,38.736780557250356
2019-03-29,59.85,1.57344,38.03767541183649
2019-04-01,61.05,1.57344,38.8003355704698
2019-04-02,59.92,1.57344,38.0821639210901
2019-04-03,60.38,1.57344,38.37451698189953
2019-04-04,61.35,1.57344,38.99100061012813
2019-04-05,63.47,1.57344,40.338366890380314
2019-04-08,63.36,1.57344,40.26845637583893
2019-04-09,62.16,1.57344,39.505796217205614
2019-04-10,63.6,1.57344,40.42098840756559
2019-04-11,63.11,1.57344,40.10956884279032
2019-04-12,61.59,1.57344,39.14353264185479
2019-04-15,60.54,1.57344,38.476205003050644
2019-04-16,60.02,1.57344,38.14571893430954
2019-04-17,60.24,1.57344,38.28553996339232
2019-04-18,59.81,1.57344,38.01225340654871
2019-04-22,61.13,1.57344,38.85117958104536
2019-04-23,61.06,1.57344,38.80669107179175
2019-04-24,59.5,1.57344,37.81523286556844
2019-04-25,60.65,1.57344,38.54611551759203
2019-04-26,60.39,1.57344,38.38087248322148
2019-04-29,60.99,1.57344,38.762202562538135
2019-04-30,60.87,1.57344,38.6859365466748
2019-05-01,59.95,1.57344,38.10123042505593
2019-05-02,58.69,1.57344,37.30043725849095
2019-05-03,59.96,1.57344,38.10758592637787
2019-05-06,59.49,1.57344,37.80887736424649
2019-05-07,59.43,1.57344,37.77074435631483
2019-05-08,55.23,1.57344,35.10143380109823
2019-05-09,52.96,-0.36026,-147.00494087603397
2019-05-10,53.15,-0.36026,-147.53233775606506
2019-05-13,50.72,-0.36026,-140.78720923777271
2019-05-14,51.31,-0.36026,-142.4249153389219
2019-05-15,51.19,-0.36026,-142.09182257258644
2019-05-16,52.86,-0.36026,-146.72736357075445
2019-05-17,51.95,-0.36026,-144.20141009271083
2019-05-20,52.12,-0.36026,-144.673291511686
2019-05-21,53.28,-0.36026,-147.89318825292844
2019-05-22,51.92,-0.36026,-144.11813690112695
2019-05-23,50.14,-0.36026,-139.1772608671515
2019-05-24,50.29,-0.36026,-139.59362682507077
2019-05-28,49.0,-0.36026,-136.01287958696497
2019-05-29,48.99,-0.36026,-135.98512185643702
2019-05-30,47.11,-0.36026,-130.766668517182
2019-05-31,45.99,-0.36026,-127.6578026980514
2019-06-03,47.13,-0.36026,-130.82218397823794
2019-06-04,48.49,-0.36026,-134.5972353300394
2019-06-05,47.69,-0.36026,-132.37661688780324
2019-06-06,48.1,-0.36026,-133.51468383944928
2019-06-07,46.99,-0.36026,-130.43357575084661
2019-06-10,47.68,-0.36026,-132.34885915727529
2019-06-11,47.77,-0.36026,-132.59867873202688
2019-06-12,46.97,-0.36026,-130.37806028979068
2019-06-13,47.9,-0.36026,-132.95952922889023
2019-06-14,47.96,-0.36026,-133.12607561205795
2019-06-17,48.71,-0.36026,-135.20790540165436
2019-06-18,49.64,-0.36026,-137.78937434075388
2019-06-19,49.66,-0.36026,-137.84488980180979
2019-06-20,51.95,-0.36026,-144.20141009271083
2019-06-21,52.66,-0.36026,-146.1722089601954
2019-06-24,51.6,-0.36026,-143.2298895242325
2019-06-25,51.39,-0.36026,-142.6469771831455
2019-06-26,54.21,-0.36026,-150.47465719202796
2019-06-27,54.37,-0.36026,-150.9187808804752
2019-06-28,55.88,-0.36026,-155.11019819019597
2019-07-01,55.12,-0.36026,-153.0006106700716
2019-07-02,54.49,-0.36026,-151.25187364681062
