date,AAL,AAL_EPS,PE Ratio
2018-08-22,39.19,1.22,32.12295081967213
2018-08-23,38.83,1.22,31.827868852459016
2018-08-24,38.82,1.22,31.81967213114754
2018-08-27,39.52,1.22,32.39344262295082
2018-08-28,40.69,1.22,33.35245901639344
2018-08-29,40.5,1.22,33.19672131147541
2018-08-30,40.4,1.22,33.114754098360656
2018-08-31,40.48,1.22,33.18032786885246
2018-09-04,40.77,1.22,33.41803278688525
2018-09-05,39.67,1.22,32.516393442622956
2018-09-06,38.48,1.22,31.540983606557376
2018-09-07,38.43,1.22,31.5
2018-09-10,39.43,1.22,32.31967213114754
2018-09-11,40.18,1.22,32.9344262295082
2018-09-12,39.26,1.22,32.18032786885246
2018-09-13,39.48,1.22,32.36065573770492
2018-09-14,39.74,1.22,32.57377049180328
2018-09-17,40.32,1.22,33.049180327868854
2018-09-18,40.79,1.22,33.4344262295082
2018-09-19,41.6,1.22,34.09836065573771
2018-09-20,41.89,1.22,34.33606557377049
2018-09-21,43.6,1.22,35.73770491803279
2018-09-24,41.98,1.22,34.40983606557377
2018-09-25,40.81,1.22,33.45081967213115
2018-09-26,41.04,1.22,33.63934426229508
2018-09-27,41.5,1.22,34.01639344262295
2018-09-28,41.33,1.22,33.877049180327866
2018-10-01,39.61,1.22,32.467213114754095
2018-10-02,38.5,1.22,31.557377049180328
2018-10-03,38.8,1.22,31.80327868852459
2018-10-04,37.92,1.22,31.081967213114755
2018-10-05,36.44,1.22,29.86885245901639
2018-10-08,35.9,1.22,29.42622950819672
2018-10-09,33.55,1.22,27.5
2018-10-10,31.61,1.22,25.90983606557377
2018-10-11,31.27,1.22,25.63114754098361
2018-10-12,30.91,1.22,25.336065573770494
2018-10-15,31.78,1.22,26.049180327868854
2018-10-16,33.28,1.22,27.278688524590166
2018-10-17,33.57,1.22,27.516393442622952
2018-10-18,32.06,1.22,26.278688524590166
2018-10-19,32.04,1.22,26.262295081967213
2018-10-22,32.16,1.22,26.360655737704917
2018-10-23,32.38,1.22,26.54098360655738
2018-10-24,30.34,1.22,24.868852459016395
2018-10-25,32.37,0.74,43.74324324324324
2018-10-26,32.46,0.74,43.86486486486486
2018-10-29,32.6,0.74,44.054054054054056
2018-10-30,34.66,0.74,46.83783783783783
2018-10-31,35.08,0.74,47.4054054054054
2018-11-01,36.37,0.74,49.148648648648646
2018-11-02,36.33,0.74,49.09459459459459
2018-11-05,35.72,0.74,48.27027027027027
2018-11-06,35.17,0.74,47.52702702702703
2018-11-07,36.97,0.74,49.95945945945946
2018-11-08,36.86,0.74,49.810810810810814
2018-11-09,36.22,0.74,48.945945945945944
2018-11-12,36.86,0.74,49.810810810810814
2018-11-13,37.78,0.74,51.054054054054056
2018-11-14,38.11,0.74,51.5
2018-11-15,37.82,0.74,51.10810810810811
2018-11-16,36.75,0.74,49.66216216216216
2018-11-19,35.82,0.74,48.4054054054054
2018-11-20,35.59,0.74,48.0945945945946
2018-11-21,36.31,0.74,49.06756756756757
2018-11-23,37.95,0.74,51.28378378378379
2018-11-26,38.1,0.74,51.48648648648649
2018-11-27,38.29,0.74,51.74324324324324
2018-11-28,38.94,0.74,52.62162162162162
2018-11-29,38.42,0.74,51.91891891891892
2018-11-30,40.16,0.74,54.27027027027027
2018-12-03,39.65,0.74,53.58108108108108
2018-12-04,36.69,0.74,49.58108108108108
2018-12-06,36.94,0.74,49.91891891891892
2018-12-07,33.57,0.74,45.36486486486486
2018-12-10,33.84,0.74,45.72972972972973
2018-12-11,34.1,0.74,46.08108108108108
2018-12-12,34.35,0.74,46.41891891891892
2018-12-13,32.46,0.74,43.86486486486486
2018-12-14,32.41,0.74,43.79729729729729
2018-12-17,32.04,0.74,43.2972972972973
2018-12-18,33.54,0.74,45.32432432432432
2018-12-19,32.42,0.74,43.810810810810814
2018-12-20,31.89,0.74,43.0945945945946
2018-12-21,30.78,0.74,41.5945945945946
2018-12-24,29.72,0.74,40.16216216216216
2018-12-26,32.29,0.74,43.63513513513514
2018-12-27,32.04,0.74,43.2972972972973
2018-12-28,31.83,0.74,43.01351351351351
2018-12-31,32.11,0.74,43.391891891891895
2019-01-02,32.48,0.74,43.89189189189189
2019-01-03,30.06,0.74,40.62162162162162
2019-01-04,32.04,0.74,43.2972972972973
2019-01-07,32.95,0.74,44.52702702702703
2019-01-08,32.42,0.74,43.810810810810814
2019-01-09,33.42,0.74,45.16216216216217
2019-01-10,32.04,0.74,43.2972972972973
2019-01-11,31.8,0.74,42.972972972972975
2019-01-14,31.71,0.74,42.851351351351354
2019-01-15,32.1,0.74,43.37837837837838
2019-01-16,32.84,0.74,44.378378378378386
2019-01-17,33.58,0.74,45.37837837837838
2019-01-18,33.97,0.74,45.9054054054054
2019-01-22,32.74,0.74,44.24324324324325
2019-01-23,31.65,0.74,42.77027027027027
2019-01-24,33.66,0.74,45.486486486486484
2019-01-25,34.98,0.74,47.27027027027027
2019-01-28,36.57,0.74,49.41891891891892
2019-01-29,36.29,0.74,49.04054054054054
2019-01-30,36.34,0.74,49.10810810810811
2019-01-31,35.77,0.74,48.337837837837846
2019-02-01,36.11,0.74,48.7972972972973
2019-02-04,36.78,0.74,49.7027027027027
2019-02-05,36.93,0.74,49.9054054054054
2019-02-06,36.76,0.74,49.67567567567567
2019-02-07,36.17,0.74,48.87837837837838
2019-02-08,36.0,0.74,48.64864864864865
2019-02-11,36.59,0.74,49.44594594594595
2019-02-12,35.75,0.74,48.310810810810814
2019-02-13,36.21,0.74,48.932432432432435
2019-02-14,36.11,0.74,48.7972972972973
2019-02-15,35.05,0.74,47.36486486486486
2019-02-19,35.47,0.74,47.93243243243243
2019-02-20,35.06,0.74,47.37837837837838
2019-02-21,34.98,0.74,47.27027027027027
2019-02-22,35.49,0.74,47.95945945945946
2019-02-25,35.9,0.69,52.02898550724638
2019-02-26,36.25,0.69,52.536231884057976
2019-02-27,35.69,0.69,51.72463768115942
2019-02-28,35.63,0.69,51.637681159420296
2019-03-01,34.64,0.69,50.20289855072464
2019-03-04,33.72,0.69,48.869565217391305
2019-03-05,33.23,0.69,48.15942028985507
2019-03-06,32.76,0.69,47.47826086956522
2019-03-07,32.22,0.69,46.69565217391305
2019-03-08,31.91,0.69,46.24637681159421
2019-03-11,32.05,0.69,46.44927536231884
2019-03-12,30.92,0.69,44.811594202898554
2019-03-13,31.84,0.69,46.14492753623189
2019-03-14,32.13,0.69,46.56521739130436
2019-03-15,31.43,0.69,45.550724637681164
2019-03-18,31.38,0.69,45.47826086956522
2019-03-19,31.59,0.69,45.78260869565218
2019-03-20,30.96,0.69,44.86956521739131
2019-03-21,31.45,0.69,45.57971014492754
2019-03-22,30.57,0.69,44.30434782608696
2019-03-25,30.21,0.69,43.78260869565218
2019-03-26,30.21,0.69,43.78260869565218
2019-03-27,30.94,0.69,44.84057971014493
2019-03-28,30.9,0.69,44.78260869565217
2019-03-29,31.76,0.69,46.02898550724638
2019-04-01,32.35,0.69,46.8840579710145
2019-04-02,32.99,0.69,47.811594202898554
2019-04-03,33.71,0.69,48.855072463768124
2019-04-04,33.93,0.69,49.173913043478265
2019-04-05,34.06,0.69,49.36231884057972
2019-04-08,33.88,0.69,49.10144927536233
2019-04-09,33.31,0.69,48.275362318840585
2019-04-10,34.02,0.69,49.30434782608697
2019-04-11,34.81,0.69,50.44927536231885
2019-04-12,34.69,0.69,50.27536231884058
2019-04-15,33.75,0.69,48.913043478260875
2019-04-16,34.03,0.69,49.31884057971015
2019-04-17,34.38,0.69,49.82608695652175
2019-04-18,34.37,0.69,49.811594202898554
2019-04-22,33.48,0.69,48.52173913043478
2019-04-23,33.97,0.69,49.231884057971016
2019-04-24,33.99,0.69,49.2608695652174
2019-04-25,33.41,0.69,48.42028985507246
2019-04-26,33.06,0.41,80.63414634146342
2019-04-29,33.77,0.41,82.3658536585366
2019-04-30,34.18,0.41,83.3658536585366
2019-05-01,33.91,0.41,82.70731707317073
2019-05-02,33.95,0.41,82.8048780487805
2019-05-03,34.79,0.41,84.85365853658537
2019-05-06,34.75,0.41,84.75609756097562
2019-05-07,33.91,0.41,82.70731707317073
2019-05-08,33.75,0.41,82.31707317073172
2019-05-09,33.95,0.41,82.8048780487805
2019-05-10,33.99,0.41,82.90243902439025
2019-05-13,32.14,0.41,78.39024390243902
2019-05-14,32.34,0.41,78.87804878048782
2019-05-15,32.16,0.41,78.4390243902439
2019-05-16,32.32,0.41,78.82926829268293
2019-05-17,31.74,0.41,77.41463414634147
2019-05-20,30.96,0.41,75.51219512195122
2019-05-21,31.3,0.41,76.34146341463415
2019-05-22,29.92,0.41,72.97560975609757
2019-05-23,29.5,0.41,71.95121951219512
2019-05-24,29.17,0.41,71.14634146341464
2019-05-28,28.73,0.41,70.07317073170732
2019-05-29,28.41,0.41,69.29268292682927
2019-05-30,28.17,0.41,68.70731707317074
2019-05-31,27.23,0.41,66.41463414634147
2019-06-03,27.2,0.41,66.34146341463415
2019-06-04,29.12,0.41,71.02439024390245
2019-06-05,30.36,0.41,74.04878048780488
2019-06-06,30.38,0.41,74.09756097560975
2019-06-07,30.92,0.41,75.41463414634147
2019-06-10,30.76,0.41,75.02439024390245
2019-06-11,30.58,0.41,74.58536585365853
2019-06-12,31.1,0.41,75.85365853658537
2019-06-13,33.09,0.41,80.70731707317074
2019-06-14,32.68,0.41,79.70731707317074
2019-06-17,32.56,0.41,79.41463414634147
2019-06-18,32.52,0.41,79.31707317073172
2019-06-19,33.21,0.41,81.0
2019-06-20,32.15,0.41,78.41463414634147
2019-06-21,31.57,0.41,77.0
2019-06-24,31.82,0.41,77.60975609756098
2019-06-25,31.26,0.41,76.2439024390244
2019-06-26,31.46,0.41,76.73170731707317
2019-06-27,32.15,0.41,78.41463414634147
2019-06-28,32.61,0.41,79.53658536585367
2019-07-01,32.88,0.41,80.19512195121952
2019-07-02,32.19,0.41,78.51219512195122
2019-07-03,32.72,0.41,79.8048780487805
2019-07-05,32.46,0.41,79.17073170731707
2019-07-08,32.79,0.41,79.97560975609757
2019-07-09,32.36,0.41,78.92682926829269
2019-07-10,32.94,0.41,80.34146341463415
2019-07-11,33.03,0.41,80.5609756097561
2019-07-12,33.78,0.41,82.39024390243904
2019-07-15,33.61,0.41,81.97560975609757
2019-07-16,34.22,0.41,83.46341463414635
2019-07-17,33.26,0.41,81.1219512195122
2019-07-18,33.74,0.41,82.29268292682927
2019-07-19,33.08,0.41,80.6829268292683
2019-07-22,32.9,0.41,80.2439024390244
2019-07-23,33.73,0.41,82.26829268292683
2019-07-24,34.59,0.41,84.3658536585366
2019-07-25,31.67,1.48,21.39864864864865
2019-07-26,31.24,1.48,21.10810810810811
2019-07-29,30.74,1.48,20.77027027027027
2019-07-30,30.71,1.48,20.75
2019-07-31,30.51,1.48,20.614864864864867
2019-08-01,29.84,1.48,20.16216216216216
2019-08-02,29.45,1.48,19.89864864864865
2019-08-05,28.53,1.48,19.277027027027028
2019-08-06,28.36,1.48,19.16216216216216
2019-08-07,28.63,1.48,19.344594594594593
2019-08-08,29.08,1.48,19.64864864864865
2019-08-09,28.78,1.48,19.445945945945947
2019-08-12,27.64,1.48,18.675675675675677
2019-08-13,27.51,1.48,18.58783783783784
2019-08-14,26.1,1.48,17.635135135135137
2019-08-15,25.41,1.48,17.16891891891892
2019-08-16,25.79,1.48,17.425675675675674
2019-08-19,26.1,1.48,17.635135135135137
2019-08-20,25.83,1.48,17.4527027027027
2019-08-21,26.42,1.48,17.851351351351354
2019-08-22,26.53,1.48,17.925675675675677
2019-08-23,25.42,1.48,17.175675675675677
2019-08-26,25.19,1.48,17.02027027027027
2019-08-27,24.45,1.48,16.52027027027027
2019-08-28,25.33,1.48,17.114864864864863
2019-08-29,26.32,1.48,17.783783783783782
2019-08-30,26.31,1.48,17.777027027027028
2019-09-03,26.51,1.48,17.912162162162165
2019-09-04,27.0,1.48,18.243243243243242
2019-09-05,27.69,1.48,18.70945945945946
2019-09-06,27.79,1.48,18.777027027027028
2019-09-09,28.44,1.48,19.216216216216218
2019-09-10,29.12,1.48,19.675675675675677
2019-09-11,29.76,1.48,20.10810810810811
2019-09-12,29.94,1.48,20.22972972972973
2019-09-13,29.95,1.48,20.236486486486488
2019-09-16,27.77,1.48,18.763513513513512
2019-09-17,28.64,1.48,19.35135135135135
2019-09-18,28.6,1.48,19.324324324324326
2019-09-19,28.3,1.48,19.12162162162162
2019-09-20,27.99,1.48,18.91216216216216
2019-09-23,27.5,1.48,18.58108108108108
2019-09-24,27.0,1.48,18.243243243243242
2019-09-25,27.44,1.48,18.54054054054054
2019-09-26,27.19,1.48,18.37162162162162
2019-09-27,27.01,1.48,18.25
2019-09-30,26.97,1.48,18.222972972972972
2019-10-01,26.8,1.48,18.10810810810811
2019-10-02,25.37,1.48,17.14189189189189
2019-10-03,25.27,1.48,17.074324324324323
2019-10-04,25.83,1.48,17.4527027027027
2019-10-07,25.83,1.48,17.4527027027027
2019-10-08,26.26,1.48,17.743243243243246
2019-10-09,27.07,1.48,18.29054054054054
2019-10-10,27.18,1.48,18.364864864864863
2019-10-11,27.36,1.48,18.486486486486488
2019-10-14,27.62,1.48,18.66216216216216
2019-10-15,28.27,1.48,19.10135135135135
2019-10-16,28.05,1.48,18.9527027027027
2019-10-17,27.93,1.48,18.87162162162162
2019-10-18,28.22,1.48,19.06756756756757
2019-10-21,28.62,1.48,19.33783783783784
2019-10-22,28.26,1.48,19.094594594594597
2019-10-23,28.29,1.48,19.114864864864863
2019-10-24,29.41,0.96,30.635416666666668
2019-10-25,30.86,0.96,32.145833333333336
2019-10-28,31.36,0.96,32.666666666666664
2019-10-29,30.92,0.96,32.208333333333336
2019-10-30,30.29,0.96,31.552083333333332
2019-10-31,30.06,0.96,31.3125
2019-11-01,30.56,0.96,31.833333333333332
2019-11-04,30.95,0.96,32.239583333333336
2019-11-05,31.18,0.96,32.479166666666664
2019-11-06,30.96,0.96,32.25
2019-11-07,30.89,0.96,32.177083333333336
2019-11-08,30.76,0.96,32.04166666666667
2019-11-11,30.59,0.96,31.864583333333336
2019-11-12,29.52,0.96,30.75
2019-11-13,28.66,0.96,29.854166666666668
2019-11-14,28.77,0.96,29.96875
2019-11-15,28.86,0.96,30.0625
2019-11-18,28.6,0.96,29.791666666666668
2019-11-19,29.29,0.96,30.510416666666668
2019-11-20,28.23,0.96,29.40625
2019-11-21,27.93,0.96,29.09375
2019-11-22,28.68,0.96,29.875
2019-11-25,28.99,0.96,30.197916666666668
2019-11-26,29.05,0.96,30.260416666666668
2019-11-27,28.95,0.96,30.15625
2019-11-29,28.74,0.96,29.9375
2019-12-02,28.08,0.96,29.25
2019-12-03,27.29,0.96,28.427083333333332
2019-12-04,27.38,0.96,28.520833333333332
2019-12-05,27.24,0.96,28.375
2019-12-06,27.73,0.96,28.885416666666668
2019-12-09,27.49,0.96,28.635416666666668
2019-12-10,27.0,0.96,28.125
2019-12-11,26.86,0.96,27.979166666666668
2019-12-12,27.72,0.96,28.875
2019-12-13,27.48,0.96,28.625
2019-12-16,27.92,0.96,29.083333333333336
2019-12-17,28.28,0.96,29.458333333333336
2019-12-18,28.0,0.96,29.166666666666668
2019-12-19,28.55,0.96,29.739583333333336
2019-12-20,29.04,0.96,30.25
2019-12-23,29.3,0.96,30.520833333333336
2019-12-24,29.18,0.96,30.395833333333336
2019-12-26,29.67,0.96,30.906250000000004
2019-12-27,28.44,0.96,29.625000000000004
2019-12-30,28.3,0.96,29.479166666666668
2019-12-31,28.68,0.96,29.875
2020-01-02,29.09,0.96,30.302083333333336
2020-01-03,27.65,0.96,28.802083333333332
2020-01-06,27.32,0.96,28.458333333333336
2020-01-07,27.22,0.96,28.354166666666668
2020-01-08,27.84,0.96,29.0
2020-01-09,27.95,0.96,29.114583333333332
2020-01-10,27.32,0.96,28.458333333333336
2020-01-13,27.39,0.96,28.53125
2020-01-14,27.53,0.96,28.677083333333336
2020-01-15,27.58,0.96,28.729166666666664
2020-01-16,28.23,0.96,29.40625
2020-01-17,28.4,0.96,29.583333333333332
2020-01-21,27.2,0.96,28.333333333333332
2020-01-22,27.32,0.96,28.458333333333336
2020-01-23,28.8,0.96,30.000000000000004
2020-01-24,27.64,0.96,28.791666666666668
2020-01-27,26.11,0.96,27.197916666666668
2020-01-28,26.9,0.96,28.020833333333332
2020-01-29,26.8,0.96,27.916666666666668
2020-01-30,27.72,0.96,28.875
2020-01-31,26.84,0.96,27.958333333333336
2020-02-03,27.16,0.96,28.291666666666668
2020-02-04,28.43,0.96,29.614583333333336
2020-02-05,29.1,0.96,30.312500000000004
2020-02-06,28.3,0.96,29.479166666666668
2020-02-07,28.38,0.96,29.5625
2020-02-10,28.79,0.96,29.989583333333332
2020-02-11,29.84,0.96,31.083333333333336
2020-02-12,30.47,0.96,31.739583333333332
2020-02-13,30.09,0.96,31.34375
2020-02-14,29.2,0.96,30.416666666666668
2020-02-18,28.63,0.96,29.822916666666668
2020-02-19,28.33,0.95,29.821052631578947
2020-02-20,28.51,0.95,30.010526315789477
2020-02-21,27.82,0.95,29.284210526315793
2020-02-24,25.45,0.95,26.789473684210527
2020-02-25,23.12,0.95,24.33684210526316
2020-02-26,22.31,0.95,23.48421052631579
2020-02-27,20.6,0.95,21.68421052631579
2020-02-28,19.05,0.95,20.05263157894737
2020-03-02,18.86,0.95,19.852631578947367
2020-03-03,17.85,0.95,18.789473684210527
2020-03-04,18.53,0.95,19.50526315789474
2020-03-05,16.04,0.95,16.88421052631579
2020-03-06,15.97,0.95,16.810526315789474
2020-03-09,14.75,0.95,15.526315789473685
2020-03-10,17.0,0.95,17.894736842105264
2020-03-11,16.26,0.95,17.115789473684213
2020-03-12,13.45,0.95,14.157894736842104
2020-03-13,14.31,0.95,15.063157894736843
2020-03-16,15.92,0.95,16.757894736842108
2020-03-17,15.58,0.95,16.400000000000002
2020-03-18,11.65,0.95,12.263157894736842
2020-03-19,10.29,0.95,10.83157894736842
2020-03-20,10.38,0.95,10.926315789473685
2020-03-23,10.25,0.95,10.789473684210527
2020-03-24,13.92,0.95,14.65263157894737
2020-03-25,15.39,0.95,16.200000000000003
2020-03-26,15.66,0.95,16.484210526315792
2020-03-27,14.04,0.95,14.778947368421052
2020-03-30,12.25,0.95,12.894736842105264
2020-03-31,12.19,0.95,12.83157894736842
2020-04-01,10.69,0.95,11.25263157894737
2020-04-02,10.06,0.95,10.589473684210528
2020-04-03,9.39,0.95,9.88421052631579
2020-04-06,9.5,0.95,10.0
2020-04-07,10.22,0.95,10.757894736842106
2020-04-08,11.33,0.95,11.926315789473685
2020-04-09,12.51,0.95,13.16842105263158
2020-04-13,11.56,0.95,12.16842105263158
2020-04-14,11.95,0.95,12.578947368421053
2020-04-15,12.29,0.95,12.936842105263157
2020-04-16,11.07,0.95,11.65263157894737
2020-04-17,11.57,0.95,12.178947368421053
2020-04-20,11.06,0.95,11.642105263157896
2020-04-21,11.0,0.95,11.578947368421053
2020-04-22,10.27,0.95,10.810526315789474
2020-04-23,10.25,0.95,10.789473684210527
2020-04-24,10.31,0.95,10.852631578947369
2020-04-27,10.02,0.95,10.547368421052632
2020-04-28,11.26,0.95,11.852631578947369
2020-04-29,12.63,0.95,13.294736842105264
2020-04-30,12.01,-5.26,-2.2832699619771866
2020-05-01,10.64,-5.26,-2.0228136882129277
2020-05-04,9.82,-5.26,-1.8669201520912548
2020-05-05,9.51,-5.26,-1.8079847908745248
2020-05-06,9.25,-5.26,-1.758555133079848
2020-05-07,9.54,-5.26,-1.8136882129277565
2020-05-08,10.14,-5.26,-1.9277566539923956
2020-05-11,10.1,-5.26,-1.920152091254753
2020-05-12,9.65,-5.26,-1.834600760456274
2020-05-13,9.11,-5.26,-1.7319391634980987
2020-05-14,9.15,-5.26,-1.7395437262357416
2020-05-15,9.04,-5.26,-1.7186311787072241
2020-05-18,9.87,-5.26,-1.876425855513308
2020-05-19,9.64,-5.26,-1.8326996197718632
2020-05-20,9.87,-5.26,-1.876425855513308
2020-05-21,9.89,-5.26,-1.8802281368821294
2020-05-22,9.7,-5.26,-1.8441064638783269
2020-05-26,11.14,-5.26,-2.11787072243346
2020-05-27,11.98,-5.26,-2.2775665399239546
2020-05-28,10.98,-5.26,-2.08745247148289
2020-05-29,10.5,-5.26,-1.9961977186311788
2020-06-01,11.11,-5.26,-2.112167300380228
2020-06-02,11.22,-5.26,-2.1330798479087454
2020-06-03,11.85,-5.26,-2.252851711026616
2020-06-04,16.72,-5.26,-3.178707224334601
2020-06-05,18.59,-5.26,-3.5342205323193916
2020-06-08,20.31,-5.26,-3.8612167300380227
2020-06-09,18.55,-5.26,-3.526615969581749
2020-06-10,17.02,-5.26,-3.23574144486692
2020-06-11,14.38,-5.26,-2.7338403041825097
2020-06-12,16.74,-5.26,-3.182509505703422
2020-06-15,16.7,-5.26,-3.1749049429657794
2020-06-16,17.030001,-5.26,-3.237642775665399
2020-06-17,16.98,-5.26,-3.2281368821292777
2020-06-18,16.49,-5.26,-3.134980988593156
2020-06-19,16.0,-5.26,-3.0418250950570345
2020-06-22,14.92,-5.26,-2.8365019011406845
2020-06-23,14.0,-5.26,-2.661596958174905
2020-06-24,13.04,-5.26,-2.4790874524714828
2020-06-25,13.17,-5.26,-2.5038022813688214
2020-06-26,12.38,-5.26,-2.3536121673003803
2020-06-29,13.32,-5.26,-2.532319391634981
2020-06-30,13.07,-5.26,-2.484790874524715
2020-07-01,12.81,-5.26,-2.4353612167300382
2020-07-02,12.5,-5.26,-2.376425855513308
2020-07-06,12.8,-5.26,-2.4334600760456278
2020-07-07,11.91,-5.26,-2.26425855513308
2020-07-08,11.99,-5.26,-2.279467680608365
2020-07-09,11.18,-5.26,-2.1254752851711025
2020-07-10,11.94,-5.26,-2.2699619771863118
2020-07-13,11.63,-5.26,-2.211026615969582
2020-07-14,11.57,-5.26,-2.199619771863118
2020-07-15,13.44,-5.26,-2.555133079847909
2020-07-16,12.45,-5.26,-2.3669201520912546
2020-07-17,11.91,-5.26,-2.26425855513308
2020-07-20,11.47,-5.26,-2.180608365019012
2020-07-21,11.47,-5.26,-2.180608365019012
2020-07-22,11.36,-5.26,-2.159695817490494
2020-07-23,11.77,-0.01008,-1167.6587301587301
2020-07-24,11.39,-0.01008,-1129.9603174603176
2020-07-27,11.39,-0.01008,-1129.9603174603176
2020-07-28,11.77,-0.01008,-1167.6587301587301
2020-07-29,11.4,-0.01008,-1130.952380952381
2020-07-30,11.18,-0.01008,-1109.126984126984
2020-07-31,11.12,-0.01008,-1103.1746031746031
2020-08-03,11.08,-0.01008,-1099.2063492063492
2020-08-04,11.47,-0.01008,-1137.8968253968253
2020-08-05,12.56,-0.01008,-1246.031746031746
2020-08-06,13.04,-0.01008,-1293.6507936507935
2020-08-07,13.03,-0.01008,-1292.6587301587301
2020-08-10,14.0,-0.01008,-1388.888888888889
2020-08-11,13.73,-0.01008,-1362.1031746031747
2020-08-12,13.54,-0.01008,-1343.2539682539682
2020-08-13,13.3,-0.01008,-1319.4444444444446
2020-08-14,13.33,-0.01008,-1322.420634920635
2020-08-17,12.62,-0.01008,-1251.9841269841268
2020-08-18,12.6,-0.01008,-1250.0
2020-08-19,12.68,-0.01008,-1257.936507936508
2020-08-20,12.5,-0.01008,-1240.079365079365
2020-08-21,12.16,-0.01008,-1206.3492063492063
