date,UNM,UNM_EPS,PE Ratio
1987-04-09,6.19,0.39,15.871794871794872
1987-04-10,6.16,0.39,15.794871794871794
1987-04-13,5.94,0.39,15.230769230769232
1987-04-14,5.75,0.39,14.743589743589743
1987-04-15,5.84,0.39,14.974358974358973
1987-04-16,5.84,0.39,14.974358974358973
1987-04-20,5.88,0.39,15.076923076923077
1987-04-21,5.78,0.39,14.820512820512821
1987-04-22,5.5,0.39,14.102564102564102
1987-04-23,5.44,0.39,13.948717948717949
1987-04-24,5.41,0.39,13.871794871794872
1987-04-27,5.47,0.39,14.025641025641024
1987-04-28,5.34,0.39,13.692307692307692
1987-04-29,5.44,0.39,13.948717948717949
1987-04-30,5.34,0.39,13.692307692307692
1987-05-01,5.25,0.39,13.461538461538462
1987-05-04,5.09,0.39,13.051282051282051
1987-05-05,5.34,0.39,13.692307692307692
1987-05-06,5.28,0.39,13.538461538461538
1987-05-07,5.31,0.39,13.615384615384613
1987-05-08,5.66,0.39,14.512820512820513
1987-05-11,5.69,0.39,14.58974358974359
1987-05-12,5.69,0.39,14.58974358974359
1987-05-13,5.69,0.39,14.58974358974359
1987-05-14,5.75,0.39,14.743589743589743
1987-05-15,5.69,0.39,14.58974358974359
1987-05-18,5.63,0.39,14.435897435897434
1987-05-19,5.63,0.39,14.435897435897434
1987-05-20,5.41,0.39,13.871794871794872
1987-05-21,5.53,0.39,14.179487179487179
1987-05-22,5.53,0.39,14.179487179487179
1987-05-26,5.75,0.39,14.743589743589743
1987-05-27,5.78,0.39,14.820512820512821
1987-05-28,5.84,0.39,14.974358974358973
1987-05-29,5.88,0.39,15.076923076923077
1987-06-01,5.72,0.39,14.666666666666666
1987-06-02,5.56,0.39,14.256410256410255
1987-06-03,5.63,0.39,14.435897435897434
1987-06-04,5.63,0.39,14.435897435897434
1987-06-05,5.66,0.39,14.512820512820513
1987-06-08,5.56,0.39,14.256410256410255
1987-06-09,5.72,0.39,14.666666666666666
1987-06-10,5.78,0.39,14.820512820512821
1987-06-11,5.88,0.39,15.076923076923077
1987-06-12,5.94,0.39,15.230769230769232
1987-06-15,5.97,0.39,15.307692307692307
1987-06-16,5.94,0.39,15.230769230769232
1987-06-17,6.0,0.39,15.384615384615383
1987-06-18,5.97,0.39,15.307692307692307
1987-06-19,6.22,0.39,15.948717948717947
1987-06-22,6.19,0.39,15.871794871794872
1987-06-23,6.0,0.39,15.384615384615383
1987-06-24,6.0,0.39,15.384615384615383
1987-06-25,5.97,0.39,15.307692307692307
1987-06-26,6.0,0.39,15.384615384615383
1987-06-29,5.97,0.39,15.307692307692307
1987-06-30,5.97,0.39,15.307692307692307
1987-07-01,6.0,0.39,15.384615384615383
1987-07-02,6.03,0.39,15.461538461538462
1987-07-06,6.09,0.39,15.615384615384615
1987-07-07,6.0,0.39,15.384615384615383
1987-07-08,6.0,0.39,15.384615384615383
1987-07-09,6.0,0.39,15.384615384615383
1987-07-10,5.97,0.39,15.307692307692307
1987-07-13,6.0,0.39,15.384615384615383
1987-07-14,6.0,0.39,15.384615384615383
1987-07-15,5.91,0.39,15.153846153846153
1987-07-16,5.94,0.39,15.230769230769232
1987-07-17,5.94,0.39,15.230769230769232
1987-07-20,5.91,0.39,15.153846153846153
1987-07-21,5.84,0.39,14.974358974358973
1987-07-22,5.81,0.39,14.897435897435896
1987-07-23,5.75,0.39,14.743589743589743
1987-07-24,5.72,0.39,14.666666666666666
1987-07-27,5.78,0.39,14.820512820512821
1987-07-28,5.75,0.39,14.743589743589743
1987-07-29,5.75,0.39,14.743589743589743
1987-07-30,5.84,0.39,14.974358974358973
1987-07-31,5.91,0.39,15.153846153846153
1987-08-03,5.97,0.39,15.307692307692307
1987-08-04,6.13,0.39,15.717948717948717
1987-08-05,6.16,0.39,15.794871794871794
1987-08-06,6.25,0.39,16.025641025641026
1987-08-07,6.22,0.39,15.948717948717947
1987-08-10,6.63,0.39,17.0
1987-08-11,6.63,0.39,17.0
1987-08-12,6.72,0.39,17.23076923076923
1987-08-13,6.66,0.39,17.076923076923077
1987-08-14,6.38,0.39,16.358974358974358
1987-08-17,6.41,0.39,16.435897435897434
1987-08-18,6.38,0.39,16.358974358974358
1987-08-19,6.25,0.39,16.025641025641026
1987-08-20,6.22,0.39,15.948717948717947
1987-08-21,6.38,0.39,16.358974358974358
1987-08-24,6.44,0.39,16.512820512820515
1987-08-25,6.53,0.39,16.743589743589745
1987-08-26,6.56,0.39,16.820512820512818
1987-08-27,6.56,0.39,16.820512820512818
1987-08-28,6.5,0.39,16.666666666666668
1987-08-31,6.59,0.39,16.897435897435898
1987-09-01,6.5,0.39,16.666666666666668
1987-09-02,6.31,0.39,16.17948717948718
1987-09-03,6.28,0.39,16.102564102564102
1987-09-04,6.28,0.39,16.102564102564102
1987-09-08,6.09,0.39,15.615384615384615
1987-09-09,6.28,0.39,16.102564102564102
1987-09-10,6.25,0.39,16.025641025641026
1987-09-11,6.19,0.39,15.871794871794872
1987-09-14,6.22,0.39,15.948717948717947
1987-09-15,6.06,0.39,15.538461538461537
1987-09-16,6.06,0.39,15.538461538461537
1987-09-17,6.09,0.39,15.615384615384615
1987-09-18,5.94,0.39,15.230769230769232
1987-09-21,5.78,0.39,14.820512820512821
1987-09-22,5.91,0.39,15.153846153846153
1987-09-23,5.91,0.39,15.153846153846153
1987-09-24,5.94,0.39,15.230769230769232
1987-09-25,6.0,0.39,15.384615384615383
1987-09-28,6.0,0.39,15.384615384615383
1987-09-29,5.84,0.39,14.974358974358973
1987-09-30,5.84,0.39,14.974358974358973
1987-10-01,5.88,0.39,15.076923076923077
1987-10-02,5.94,0.39,15.230769230769232
1987-10-05,5.88,0.39,15.076923076923077
1987-10-06,6.0,0.39,15.384615384615383
1987-10-07,5.81,0.39,14.897435897435896
1987-10-08,5.94,0.39,15.230769230769232
1987-10-09,5.94,0.39,15.230769230769232
1987-10-12,6.0,0.39,15.384615384615383
1987-10-13,6.13,0.39,15.717948717948717
1987-10-14,5.97,0.39,15.307692307692307
1987-10-15,5.91,0.39,15.153846153846153
1987-10-16,5.75,0.39,14.743589743589743
1987-10-19,5.13,0.39,13.153846153846153
1987-10-20,5.0,0.39,12.82051282051282
1987-10-21,5.03,0.39,12.897435897435898
1987-10-22,4.88,0.39,12.512820512820513
1987-10-23,4.75,0.39,12.179487179487179
1987-10-26,4.41,0.39,11.307692307692308
1987-10-27,4.5,0.39,11.538461538461538
1987-10-28,4.25,0.39,10.897435897435898
1987-10-29,4.34,0.39,11.128205128205128
1987-10-30,4.75,0.39,12.179487179487179
1987-11-02,4.88,0.39,12.512820512820513
1987-11-03,4.94,0.39,12.666666666666668
1987-11-04,4.97,0.39,12.743589743589743
1987-11-05,4.94,0.39,12.666666666666668
1987-11-06,4.97,0.39,12.743589743589743
1987-11-09,4.75,0.39,12.179487179487179
1987-11-10,4.53,0.39,11.615384615384615
1987-11-11,4.44,0.39,11.384615384615385
1987-11-12,4.5,0.39,11.538461538461538
1987-11-13,4.5,0.39,11.538461538461538
1987-11-16,4.5,0.39,11.538461538461538
1987-11-17,4.44,0.39,11.384615384615385
1987-11-18,4.44,0.39,11.384615384615385
1987-11-19,4.13,0.39,10.58974358974359
1987-11-20,4.22,0.39,10.82051282051282
1987-11-23,4.38,0.39,11.23076923076923
1987-11-24,4.38,0.39,11.23076923076923
1987-11-25,4.44,0.39,11.384615384615385
1987-11-27,4.5,0.39,11.538461538461538
1987-11-30,4.44,0.39,11.384615384615385
1987-12-01,4.41,0.39,11.307692307692308
1987-12-02,4.31,0.39,11.05128205128205
1987-12-03,4.31,0.39,11.05128205128205
1987-12-04,4.16,0.39,10.666666666666666
1987-12-07,3.94,0.39,10.102564102564102
1987-12-08,4.06,0.39,10.410256410256409
1987-12-09,4.19,0.39,10.743589743589745
1987-12-10,4.03,0.39,10.333333333333334
1987-12-11,3.97,0.39,10.179487179487179
1987-12-14,3.97,0.39,10.179487179487179
1987-12-15,4.0,0.39,10.256410256410255
1987-12-16,4.09,0.39,10.487179487179487
1987-12-17,4.31,0.39,11.05128205128205
1987-12-18,4.47,0.39,11.46153846153846
1987-12-21,4.47,0.39,11.46153846153846
1987-12-22,4.44,0.39,11.384615384615385
1987-12-23,4.66,0.39,11.948717948717949
1987-12-24,4.81,0.39,12.333333333333332
1987-12-28,4.63,0.39,11.87179487179487
1987-12-29,4.63,0.39,11.87179487179487
1987-12-30,4.56,0.39,11.692307692307692
1987-12-31,4.63,0.39,11.87179487179487
1988-01-04,4.63,0.39,11.87179487179487
1988-01-05,4.72,0.39,12.102564102564102
1988-01-06,4.75,0.39,12.179487179487179
1988-01-07,4.72,0.39,12.102564102564102
1988-01-08,4.56,0.39,11.692307692307692
1988-01-11,4.66,0.39,11.948717948717949
1988-01-12,4.59,0.39,11.769230769230768
1988-01-13,4.53,0.39,11.615384615384615
1988-01-14,4.59,0.39,11.769230769230768
1988-01-15,4.84,0.39,12.410256410256409
1988-01-18,4.81,0.39,12.333333333333332
1988-01-19,4.88,0.39,12.512820512820513
1988-01-20,4.78,0.39,12.256410256410257
1988-01-21,4.78,0.39,12.256410256410257
1988-01-22,4.84,0.39,12.410256410256409
1988-01-25,4.97,0.39,12.743589743589743
1988-01-26,4.97,0.39,12.743589743589743
1988-01-27,5.03,0.39,12.897435897435898
1988-01-28,5.13,0.39,13.153846153846153
1988-01-29,5.25,0.39,13.461538461538462
1988-02-01,5.22,0.39,13.384615384615383
1988-02-02,5.28,0.39,13.538461538461538
1988-02-03,5.19,0.39,13.307692307692308
1988-02-04,5.06,0.39,12.974358974358973
1988-02-05,5.03,0.39,12.897435897435898
1988-02-08,5.06,0.39,12.974358974358973
1988-02-09,5.16,0.39,13.23076923076923
1988-02-10,5.19,0.39,13.307692307692308
1988-02-11,5.19,0.39,13.307692307692308
1988-02-12,5.31,0.39,13.615384615384613
1988-02-16,5.28,0.39,13.538461538461538
1988-02-17,5.34,0.39,13.692307692307692
1988-02-18,5.38,0.39,13.794871794871794
1988-02-19,5.41,0.39,13.871794871794872
1988-02-22,5.5,0.39,14.102564102564102
1988-02-23,5.63,0.39,14.435897435897434
1988-02-24,5.56,0.39,14.256410256410255
1988-02-25,5.63,0.39,14.435897435897434
1988-02-26,5.63,0.39,14.435897435897434
1988-02-29,5.66,0.39,14.512820512820513
1988-03-01,5.63,0.39,14.435897435897434
1988-03-02,5.56,0.39,14.256410256410255
1988-03-03,5.59,0.39,14.333333333333332
1988-03-04,5.47,0.39,14.025641025641024
1988-03-07,5.5,0.39,14.102564102564102
1988-03-08,5.47,0.39,14.025641025641024
1988-03-09,5.5,0.39,14.102564102564102
1988-03-10,5.47,0.39,14.025641025641024
1988-03-11,5.44,0.39,13.948717948717949
1988-03-14,5.41,0.39,13.871794871794872
1988-03-15,5.41,0.39,13.871794871794872
1988-03-16,5.47,0.39,14.025641025641024
1988-03-17,5.47,0.39,14.025641025641024
1988-03-18,5.38,0.39,13.794871794871794
1988-03-21,5.41,0.39,13.871794871794872
1988-03-22,5.5,0.39,14.102564102564102
1988-03-23,5.47,0.39,14.025641025641024
1988-03-24,5.44,0.39,13.948717948717949
1988-03-25,5.44,0.39,13.948717948717949
1988-03-28,5.41,0.39,13.871794871794872
1988-03-29,5.19,0.39,13.307692307692308
1988-03-30,5.19,0.39,13.307692307692308
1988-03-31,5.25,0.39,13.461538461538462
1988-04-04,5.28,0.39,13.538461538461538
1988-04-05,5.22,0.39,13.384615384615383
1988-04-06,5.38,0.39,13.794871794871794
1988-04-07,5.34,0.39,13.692307692307692
1988-04-08,5.44,0.39,13.948717948717949
1988-04-11,5.38,0.39,13.794871794871794
1988-04-12,5.41,0.39,13.871794871794872
1988-04-13,5.44,0.39,13.948717948717949
1988-04-14,5.38,0.39,13.794871794871794
1988-04-15,5.34,0.39,13.692307692307692
1988-04-18,5.31,0.39,13.615384615384613
1988-04-19,5.31,0.39,13.615384615384613
1988-04-20,5.28,0.39,13.538461538461538
1988-04-21,5.13,0.39,13.153846153846153
1988-04-22,5.13,0.39,13.153846153846153
1988-04-25,5.25,0.39,13.461538461538462
1988-04-26,5.38,0.39,13.794871794871794
1988-04-27,5.31,0.39,13.615384615384613
1988-04-28,5.34,0.39,13.692307692307692
1988-04-29,5.38,0.39,13.794871794871794
1988-05-02,5.38,0.39,13.794871794871794
1988-05-03,5.31,0.39,13.615384615384613
1988-05-04,5.31,0.39,13.615384615384613
1988-05-05,5.28,0.39,13.538461538461538
1988-05-06,5.28,0.39,13.538461538461538
1988-05-09,5.25,0.39,13.461538461538462
1988-05-10,5.31,0.39,13.615384615384613
1988-05-11,5.31,0.39,13.615384615384613
1988-05-12,5.25,0.39,13.461538461538462
1988-05-13,5.25,0.39,13.461538461538462
1988-05-16,5.25,0.39,13.461538461538462
1988-05-17,5.34,0.39,13.692307692307692
1988-05-18,5.25,0.39,13.461538461538462
1988-05-19,5.19,0.39,13.307692307692308
1988-05-20,5.16,0.39,13.23076923076923
1988-05-23,5.13,0.39,13.153846153846153
1988-05-24,5.19,0.39,13.307692307692308
1988-05-25,5.16,0.39,13.23076923076923
1988-05-26,5.13,0.39,13.153846153846153
1988-05-27,5.13,0.39,13.153846153846153
1988-05-31,5.09,0.39,13.051282051282051
1988-06-01,5.34,0.39,13.692307692307692
1988-06-02,5.44,0.39,13.948717948717949
1988-06-03,5.5,0.39,14.102564102564102
1988-06-06,5.47,0.39,14.025641025641024
1988-06-07,5.53,0.39,14.179487179487179
1988-06-08,5.66,0.39,14.512820512820513
1988-06-09,5.75,0.39,14.743589743589743
1988-06-10,5.88,0.39,15.076923076923077
1988-06-13,5.81,0.39,14.897435897435896
1988-06-14,6.03,0.39,15.461538461538462
1988-06-15,6.0,0.39,15.384615384615383
1988-06-16,5.97,0.39,15.307692307692307
1988-06-17,6.06,0.39,15.538461538461537
1988-06-20,6.03,0.39,15.461538461538462
1988-06-21,5.84,0.39,14.974358974358973
1988-06-22,6.0,0.39,15.384615384615383
1988-06-23,5.94,0.39,15.230769230769232
1988-06-24,5.94,0.39,15.230769230769232
1988-06-27,5.94,0.39,15.230769230769232
1988-06-28,5.91,0.39,15.153846153846153
1988-06-29,5.94,0.39,15.230769230769232
1988-06-30,6.0,0.39,15.384615384615383
1988-07-01,6.06,0.39,15.538461538461537
1988-07-05,5.97,0.39,15.307692307692307
1988-07-06,6.13,0.39,15.717948717948717
1988-07-07,6.06,0.39,15.538461538461537
1988-07-08,6.0,0.39,15.384615384615383
1988-07-11,6.0,0.39,15.384615384615383
1988-07-12,6.0,0.39,15.384615384615383
1988-07-13,6.0,0.39,15.384615384615383
1988-07-14,5.94,0.39,15.230769230769232
1988-07-15,6.0,0.39,15.384615384615383
1988-07-18,5.88,0.39,15.076923076923077
1988-07-19,5.91,0.39,15.153846153846153
1988-07-20,5.88,0.39,15.076923076923077
1988-07-21,5.84,0.39,14.974358974358973
1988-07-22,5.81,0.39,14.897435897435896
1988-07-25,5.88,0.39,15.076923076923077
1988-07-26,6.0,0.39,15.384615384615383
1988-07-27,5.81,0.39,14.897435897435896
1988-07-28,5.81,0.39,14.897435897435896
1988-07-29,5.75,0.39,14.743589743589743
1988-08-01,5.81,0.39,14.897435897435896
1988-08-02,6.0,0.39,15.384615384615383
1988-08-03,6.13,0.39,15.717948717948717
1988-08-04,6.19,0.39,15.871794871794872
1988-08-05,6.09,0.39,15.615384615384615
1988-08-08,6.25,0.39,16.025641025641026
1988-08-09,6.13,0.39,15.717948717948717
1988-08-10,6.03,0.39,15.461538461538462
1988-08-11,6.09,0.39,15.615384615384615
1988-08-12,6.22,0.39,15.948717948717947
1988-08-15,6.13,0.39,15.717948717948717
1988-08-16,6.09,0.39,15.615384615384615
1988-08-17,6.22,0.39,15.948717948717947
1988-08-18,6.13,0.39,15.717948717948717
1988-08-19,5.97,0.39,15.307692307692307
1988-08-22,5.94,0.39,15.230769230769232
1988-08-23,5.97,0.39,15.307692307692307
1988-08-24,5.97,0.39,15.307692307692307
1988-08-25,5.84,0.39,14.974358974358973
1988-08-26,5.91,0.39,15.153846153846153
1988-08-29,5.88,0.39,15.076923076923077
1988-08-30,5.88,0.39,15.076923076923077
1988-08-31,5.91,0.39,15.153846153846153
1988-09-01,5.88,0.39,15.076923076923077
1988-09-02,6.06,0.39,15.538461538461537
1988-09-06,6.03,0.39,15.461538461538462
1988-09-07,6.03,0.39,15.461538461538462
1988-09-08,6.25,0.39,16.025641025641026
1988-09-09,6.22,0.39,15.948717948717947
1988-09-12,6.19,0.39,15.871794871794872
1988-09-13,6.31,0.39,16.17948717948718
1988-09-14,6.34,0.39,16.256410256410255
1988-09-15,6.25,0.39,16.025641025641026
1988-09-16,6.25,0.39,16.025641025641026
1988-09-19,6.16,0.39,15.794871794871794
1988-09-20,6.19,0.39,15.871794871794872
1988-09-21,6.13,0.39,15.717948717948717
1988-09-22,6.16,0.39,15.794871794871794
1988-09-23,6.16,0.39,15.794871794871794
1988-09-26,6.25,0.39,16.025641025641026
1988-09-27,6.19,0.39,15.871794871794872
1988-09-28,6.22,0.39,15.948717948717947
1988-09-29,6.25,0.39,16.025641025641026
1988-09-30,6.25,0.39,16.025641025641026
1988-10-03,6.34,0.39,16.256410256410255
1988-10-04,6.28,0.39,16.102564102564102
1988-10-05,6.28,0.39,16.102564102564102
1988-10-06,6.31,0.39,16.17948717948718
1988-10-07,6.38,0.39,16.358974358974358
1988-10-10,6.34,0.39,16.256410256410255
1988-10-11,6.44,0.39,16.512820512820515
1988-10-12,6.31,0.39,16.17948717948718
1988-10-13,6.25,0.39,16.025641025641026
1988-10-14,6.25,0.39,16.025641025641026
1988-10-17,6.28,0.39,16.102564102564102
1988-10-18,6.31,0.39,16.17948717948718
1988-10-19,6.19,0.39,15.871794871794872
1988-10-20,6.25,0.39,16.025641025641026
1988-10-21,6.22,0.39,15.948717948717947
1988-10-24,6.22,0.39,15.948717948717947
1988-10-25,6.28,0.39,16.102564102564102
1988-10-26,6.25,0.39,16.025641025641026
1988-10-27,6.22,0.39,15.948717948717947
1988-10-28,6.22,0.39,15.948717948717947
1988-10-31,6.25,0.39,16.025641025641026
1988-11-01,6.31,0.39,16.17948717948718
1988-11-02,6.38,0.39,16.358974358974358
1988-11-03,6.56,0.39,16.820512820512818
1988-11-04,6.53,0.39,16.743589743589745
1988-11-07,6.5,0.39,16.666666666666668
1988-11-08,6.53,0.39,16.743589743589745
1988-11-09,6.5,0.39,16.666666666666668
1988-11-10,6.47,0.39,16.589743589743588
1988-11-11,6.47,0.39,16.589743589743588
1988-11-14,6.53,0.39,16.743589743589745
1988-11-15,6.5,0.39,16.666666666666668
1988-11-16,6.56,0.39,16.820512820512818
1988-11-17,6.59,0.39,16.897435897435898
1988-11-18,6.56,0.39,16.820512820512818
1988-11-21,6.56,0.39,16.820512820512818
1988-11-22,6.56,0.39,16.820512820512818
1988-11-23,6.63,0.39,17.0
1988-11-25,6.63,0.39,17.0
1988-11-28,6.66,0.39,17.076923076923077
1988-11-29,6.72,0.39,17.23076923076923
1988-11-30,6.81,0.39,17.46153846153846
1988-12-01,6.84,0.39,17.538461538461537
1988-12-02,6.78,0.39,17.384615384615383
1988-12-05,6.66,0.39,17.076923076923077
1988-12-06,6.69,0.39,17.153846153846153
1988-12-07,6.72,0.39,17.23076923076923
1988-12-08,6.66,0.39,17.076923076923077
1988-12-09,6.72,0.39,17.23076923076923
1988-12-12,6.66,0.39,17.076923076923077
1988-12-13,6.66,0.39,17.076923076923077
1988-12-14,6.72,0.39,17.23076923076923
1988-12-15,6.66,0.39,17.076923076923077
1988-12-16,6.69,0.39,17.153846153846153
1988-12-19,6.69,0.39,17.153846153846153
1988-12-20,6.63,0.39,17.0
1988-12-21,6.75,0.39,17.307692307692307
1988-12-22,6.72,0.39,17.23076923076923
1988-12-23,6.69,0.39,17.153846153846153
1988-12-27,6.75,0.39,17.307692307692307
1988-12-28,6.69,0.39,17.153846153846153
1988-12-29,6.66,0.39,17.076923076923077
1988-12-30,6.75,0.39,17.307692307692307
1989-01-03,6.69,0.39,17.153846153846153
1989-01-04,6.72,0.39,17.23076923076923
1989-01-05,6.72,0.39,17.23076923076923
1989-01-06,6.69,0.39,17.153846153846153
1989-01-09,6.69,0.39,17.153846153846153
1989-01-10,6.69,0.39,17.153846153846153
1989-01-11,6.69,0.39,17.153846153846153
1989-01-12,6.72,0.39,17.23076923076923
1989-01-13,6.75,0.39,17.307692307692307
1989-01-16,6.75,0.39,17.307692307692307
1989-01-17,6.69,0.39,17.153846153846153
1989-01-18,6.72,0.39,17.23076923076923
1989-01-19,6.72,0.39,17.23076923076923
1989-01-20,6.72,0.39,17.23076923076923
1989-01-23,6.72,0.39,17.23076923076923
1989-01-24,6.75,0.39,17.307692307692307
1989-01-25,6.75,0.39,17.307692307692307
1989-01-26,6.75,0.39,17.307692307692307
1989-01-27,6.84,0.39,17.538461538461537
1989-01-30,6.81,0.39,17.46153846153846
1989-01-31,6.91,0.39,17.71794871794872
1989-02-01,7.06,0.39,18.102564102564102
1989-02-02,7.06,0.39,18.102564102564102
1989-02-03,7.03,0.39,18.025641025641026
1989-02-06,7.0,0.39,17.94871794871795
1989-02-07,6.97,0.39,17.871794871794872
1989-02-08,7.03,0.39,18.025641025641026
1989-02-09,7.22,0.39,18.51282051282051
1989-02-10,7.31,0.39,18.74358974358974
1989-02-13,7.22,0.39,18.51282051282051
1989-02-14,7.22,0.39,18.51282051282051
1989-02-15,7.25,0.39,18.589743589743588
1989-02-16,7.19,0.39,18.435897435897438
1989-02-17,7.25,0.39,18.589743589743588
1989-02-21,7.28,0.39,18.666666666666668
1989-02-22,7.28,0.39,18.666666666666668
1989-02-23,7.19,0.39,18.435897435897438
1989-02-24,7.16,0.39,18.358974358974358
1989-02-27,7.09,0.39,18.17948717948718
1989-02-28,7.06,0.39,18.102564102564102
1989-03-01,7.19,0.39,18.435897435897438
1989-03-02,7.31,0.39,18.74358974358974
1989-03-03,7.19,0.39,18.435897435897438
1989-03-06,7.19,0.39,18.435897435897438
1989-03-07,7.28,0.39,18.666666666666668
1989-03-08,7.28,0.39,18.666666666666668
1989-03-09,7.22,0.39,18.51282051282051
1989-03-10,7.22,0.39,18.51282051282051
1989-03-13,7.22,0.39,18.51282051282051
1989-03-14,7.25,0.39,18.589743589743588
1989-03-15,7.47,0.39,19.153846153846153
1989-03-16,7.44,0.39,19.076923076923077
1989-03-17,7.41,0.39,19.0
1989-03-20,7.34,0.39,18.82051282051282
1989-03-21,7.44,0.39,19.076923076923077
1989-03-22,7.41,0.39,19.0
1989-03-23,7.5,0.39,19.23076923076923
1989-03-27,7.5,0.39,19.23076923076923
1989-03-28,7.5,0.39,19.23076923076923
1989-03-29,7.75,0.39,19.871794871794872
1989-03-30,7.69,0.39,19.71794871794872
1989-03-31,7.84,0.39,20.102564102564102
1989-04-03,8.06,0.39,20.666666666666668
1989-04-04,7.91,0.39,20.28205128205128
