date,SEE,SEE_EPS,PE Ratio
1980-06-09,0.28,0.26,1.076923076923077
1980-06-10,0.28,0.26,1.076923076923077
1980-06-11,0.28,0.26,1.076923076923077
1980-06-12,0.28,0.26,1.076923076923077
1980-06-13,0.27,0.26,1.0384615384615385
1980-06-16,0.27,0.26,1.0384615384615385
1980-06-17,0.28,0.26,1.076923076923077
1980-06-18,0.28,0.26,1.076923076923077
1980-06-19,0.28,0.26,1.076923076923077
1980-06-20,0.27,0.26,1.0384615384615385
1980-06-23,0.27,0.26,1.0384615384615385
1980-06-24,0.27,0.26,1.0384615384615385
1980-06-25,0.28,0.26,1.076923076923077
1980-06-26,0.28,0.26,1.076923076923077
1980-06-27,0.28,0.26,1.076923076923077
1980-06-30,0.28,0.26,1.076923076923077
1980-07-01,0.28,0.26,1.076923076923077
1980-07-02,0.28,0.26,1.076923076923077
1980-07-03,0.28,0.26,1.076923076923077
1980-07-07,0.29,0.26,1.1153846153846152
1980-07-08,0.29,0.26,1.1153846153846152
1980-07-09,0.3,0.26,1.1538461538461537
1980-07-10,0.3,0.26,1.1538461538461537
1980-07-11,0.3,0.26,1.1538461538461537
1980-07-14,0.32,0.26,1.2307692307692308
1980-07-15,0.33,0.26,1.2692307692307692
1980-07-16,0.34,0.26,1.3076923076923077
1980-07-17,0.33,0.26,1.2692307692307692
1980-07-18,0.33,0.26,1.2692307692307692
1980-07-21,0.33,0.26,1.2692307692307692
1980-07-22,0.33,0.26,1.2692307692307692
1980-07-23,0.33,0.26,1.2692307692307692
1980-07-24,0.33,0.26,1.2692307692307692
1980-07-25,0.34,0.26,1.3076923076923077
1980-07-28,0.34,0.26,1.3076923076923077
1980-07-29,0.35,0.26,1.346153846153846
1980-07-30,0.38,0.26,1.4615384615384615
1980-07-31,0.37,0.26,1.423076923076923
1980-08-01,0.36,0.26,1.3846153846153846
1980-08-04,0.34,0.26,1.3076923076923077
1980-08-05,0.35,0.26,1.346153846153846
1980-08-06,0.35,0.26,1.346153846153846
1980-08-07,0.35,0.26,1.346153846153846
1980-08-08,0.36,0.26,1.3846153846153846
1980-08-11,0.36,0.26,1.3846153846153846
1980-08-12,0.35,0.26,1.346153846153846
1980-08-13,0.34,0.26,1.3076923076923077
1980-08-14,0.36,0.26,1.3846153846153846
1980-08-15,0.36,0.26,1.3846153846153846
1980-08-18,0.35,0.26,1.346153846153846
1980-08-19,0.35,0.26,1.346153846153846
1980-08-20,0.36,0.26,1.3846153846153846
1980-08-21,0.38,0.26,1.4615384615384615
1980-08-22,0.39,0.26,1.5
1980-08-25,0.38,0.26,1.4615384615384615
1980-08-26,0.4,0.26,1.5384615384615385
1980-08-27,0.39,0.26,1.5
1980-08-28,0.39,0.26,1.5
1980-08-29,0.38,0.26,1.4615384615384615
1980-09-02,0.39,0.26,1.5
1980-09-03,0.41,0.26,1.5769230769230769
1980-09-04,0.42,0.26,1.6153846153846152
1980-09-05,0.42,0.26,1.6153846153846152
1980-09-08,0.4,0.26,1.5384615384615385
1980-09-09,0.4,0.26,1.5384615384615385
1980-09-10,0.4,0.26,1.5384615384615385
1980-09-11,0.41,0.26,1.5769230769230769
1980-09-12,0.42,0.26,1.6153846153846152
1980-09-15,0.42,0.26,1.6153846153846152
1980-09-16,0.44,0.26,1.6923076923076923
1980-09-17,0.46,0.26,1.7692307692307692
1980-09-18,0.44,0.26,1.6923076923076923
1980-09-19,0.44,0.26,1.6923076923076923
1980-09-22,0.43,0.26,1.6538461538461537
1980-09-23,0.42,0.26,1.6153846153846152
1980-09-24,0.42,0.26,1.6153846153846152
1980-09-25,0.41,0.26,1.5769230769230769
1980-09-26,0.41,0.26,1.5769230769230769
1980-09-29,0.38,0.26,1.4615384615384615
1980-09-30,0.39,0.26,1.5
1980-10-01,0.38,0.26,1.4615384615384615
1980-10-02,0.39,0.26,1.5
1980-10-03,0.39,0.26,1.5
1980-10-06,0.4,0.26,1.5384615384615385
1980-10-07,0.41,0.26,1.5769230769230769
1980-10-08,0.42,0.26,1.6153846153846152
1980-10-09,0.42,0.26,1.6153846153846152
1980-10-10,0.42,0.26,1.6153846153846152
1980-10-13,0.42,0.26,1.6153846153846152
1980-10-14,0.42,0.26,1.6153846153846152
1980-10-15,0.42,0.26,1.6153846153846152
1980-10-16,0.43,0.26,1.6538461538461537
1980-10-17,0.42,0.26,1.6153846153846152
1980-10-20,0.43,0.26,1.6538461538461537
1980-10-21,0.42,0.26,1.6153846153846152
1980-10-22,0.42,0.26,1.6153846153846152
1980-10-23,0.42,0.26,1.6153846153846152
1980-10-24,0.4,0.26,1.5384615384615385
1980-10-27,0.4,0.26,1.5384615384615385
1980-10-28,0.4,0.26,1.5384615384615385
1980-10-29,0.41,0.26,1.5769230769230769
1980-10-30,0.41,0.26,1.5769230769230769
1980-10-31,0.43,0.26,1.6538461538461537
1980-11-03,0.43,0.26,1.6538461538461537
1980-11-05,0.43,0.26,1.6538461538461537
1980-11-06,0.42,0.26,1.6153846153846152
1980-11-07,0.41,0.26,1.5769230769230769
1980-11-10,0.42,0.26,1.6153846153846152
1980-11-11,0.44,0.26,1.6923076923076923
1980-11-12,0.45,0.26,1.7307692307692308
1980-11-13,0.44,0.26,1.6923076923076923
1980-11-14,0.44,0.26,1.6923076923076923
1980-11-17,0.43,0.26,1.6538461538461537
1980-11-18,0.44,0.26,1.6923076923076923
1980-11-19,0.44,0.26,1.6923076923076923
1980-11-20,0.44,0.26,1.6923076923076923
1980-11-21,0.42,0.26,1.6153846153846152
1980-11-24,0.42,0.26,1.6153846153846152
1980-11-25,0.43,0.26,1.6538461538461537
1980-11-26,0.43,0.26,1.6538461538461537
1980-11-28,0.43,0.26,1.6538461538461537
1980-12-01,0.43,0.26,1.6538461538461537
1980-12-02,0.43,0.26,1.6538461538461537
1980-12-03,0.43,0.26,1.6538461538461537
1980-12-04,0.43,0.26,1.6538461538461537
1980-12-05,0.43,0.26,1.6538461538461537
1980-12-08,0.43,0.26,1.6538461538461537
1980-12-09,0.43,0.26,1.6538461538461537
1980-12-10,0.43,0.26,1.6538461538461537
1980-12-11,0.42,0.26,1.6153846153846152
1980-12-12,0.42,0.26,1.6153846153846152
1980-12-15,0.42,0.26,1.6153846153846152
1980-12-16,0.42,0.26,1.6153846153846152
1980-12-17,0.41,0.26,1.5769230769230769
1980-12-18,0.42,0.26,1.6153846153846152
1980-12-19,0.43,0.26,1.6538461538461537
1980-12-22,0.43,0.26,1.6538461538461537
1980-12-23,0.43,0.26,1.6538461538461537
1980-12-24,0.44,0.26,1.6923076923076923
1980-12-26,0.45,0.26,1.7307692307692308
1980-12-29,0.46,0.26,1.7692307692307692
1980-12-30,0.48,0.26,1.846153846153846
1980-12-31,0.49,0.26,1.8846153846153846
1981-01-02,0.49,0.26,1.8846153846153846
1981-01-05,0.5,0.26,1.923076923076923
1981-01-06,0.49,0.26,1.8846153846153846
1981-01-07,0.46,0.26,1.7692307692307692
1981-01-08,0.45,0.26,1.7307692307692308
1981-01-09,0.45,0.26,1.7307692307692308
1981-01-12,0.48,0.26,1.846153846153846
1981-01-13,0.48,0.26,1.846153846153846
1981-01-14,0.48,0.26,1.846153846153846
1981-01-15,0.47,0.26,1.8076923076923075
1981-01-16,0.47,0.26,1.8076923076923075
1981-01-19,0.48,0.26,1.846153846153846
1981-01-20,0.48,0.26,1.846153846153846
1981-01-21,0.48,0.26,1.846153846153846
1981-01-22,0.48,0.26,1.846153846153846
1981-01-23,0.48,0.26,1.846153846153846
1981-01-26,0.47,0.26,1.8076923076923075
1981-01-27,0.48,0.26,1.846153846153846
1981-01-28,0.47,0.26,1.8076923076923075
1981-01-29,0.47,0.26,1.8076923076923075
1981-01-30,0.47,0.26,1.8076923076923075
1981-02-02,0.47,0.26,1.8076923076923075
1981-02-03,0.46,0.26,1.7692307692307692
1981-02-04,0.48,0.26,1.846153846153846
1981-02-05,0.49,0.26,1.8846153846153846
1981-02-06,0.51,0.26,1.9615384615384615
1981-02-09,0.52,0.26,2.0
1981-02-10,0.52,0.26,2.0
1981-02-11,0.52,0.26,2.0
1981-02-12,0.52,0.26,2.0
1981-02-13,0.52,0.26,2.0
1981-02-17,0.53,0.26,2.0384615384615383
1981-02-18,0.52,0.26,2.0
1981-02-19,0.51,0.26,1.9615384615384615
1981-02-20,0.5,0.26,1.923076923076923
1981-02-23,0.49,0.26,1.8846153846153846
1981-02-24,0.49,0.26,1.8846153846153846
1981-02-25,0.49,0.26,1.8846153846153846
1981-02-26,0.49,0.26,1.8846153846153846
1981-02-27,0.49,0.26,1.8846153846153846
1981-03-02,0.49,0.26,1.8846153846153846
1981-03-03,0.51,0.26,1.9615384615384615
1981-03-04,0.54,0.26,2.076923076923077
1981-03-05,0.56,0.26,2.153846153846154
1981-03-06,0.57,0.26,2.192307692307692
1981-03-09,0.56,0.26,2.153846153846154
1981-03-10,0.52,0.26,2.0
1981-03-11,0.51,0.26,1.9615384615384615
1981-03-12,0.5,0.26,1.923076923076923
1981-03-13,0.5,0.26,1.923076923076923
1981-03-16,0.51,0.26,1.9615384615384615
1981-03-17,0.51,0.26,1.9615384615384615
1981-03-18,0.51,0.26,1.9615384615384615
1981-03-19,0.51,0.26,1.9615384615384615
1981-03-20,0.51,0.26,1.9615384615384615
1981-03-23,0.51,0.26,1.9615384615384615
1981-03-24,0.51,0.26,1.9615384615384615
1981-03-25,0.51,0.26,1.9615384615384615
1981-03-26,0.5,0.26,1.923076923076923
1981-03-27,0.48,0.26,1.846153846153846
1981-03-30,0.48,0.26,1.846153846153846
1981-03-31,0.48,0.26,1.846153846153846
1981-04-01,0.49,0.26,1.8846153846153846
1981-04-02,0.48,0.26,1.846153846153846
1981-04-03,0.48,0.26,1.846153846153846
1981-04-06,0.48,0.26,1.846153846153846
1981-04-07,0.47,0.26,1.8076923076923075
1981-04-08,0.46,0.26,1.7692307692307692
1981-04-09,0.47,0.26,1.8076923076923075
1981-04-10,0.47,0.26,1.8076923076923075
1981-04-13,0.46,0.26,1.7692307692307692
1981-04-14,0.46,0.26,1.7692307692307692
1981-04-15,0.5,0.26,1.923076923076923
1981-04-16,0.51,0.26,1.9615384615384615
1981-04-20,0.51,0.26,1.9615384615384615
1981-04-21,0.52,0.26,2.0
1981-04-22,0.52,0.26,2.0
1981-04-23,0.54,0.26,2.076923076923077
1981-04-24,0.54,0.26,2.076923076923077
1981-04-27,0.53,0.26,2.0384615384615383
1981-04-28,0.51,0.26,1.9615384615384615
1981-04-29,0.5,0.26,1.923076923076923
1981-04-30,0.5,0.26,1.923076923076923
1981-05-01,0.5,0.26,1.923076923076923
1981-05-04,0.48,0.26,1.846153846153846
1981-05-05,0.49,0.26,1.8846153846153846
1981-05-06,0.49,0.26,1.8846153846153846
1981-05-07,0.49,0.26,1.8846153846153846
1981-05-08,0.51,0.26,1.9615384615384615
1981-05-11,0.51,0.26,1.9615384615384615
1981-05-12,0.51,0.26,1.9615384615384615
1981-05-13,0.53,0.26,2.0384615384615383
1981-05-14,0.54,0.26,2.076923076923077
1981-05-15,0.54,0.26,2.076923076923077
1981-05-18,0.55,0.26,2.1153846153846154
1981-05-19,0.54,0.26,2.076923076923077
1981-05-20,0.52,0.26,2.0
1981-05-21,0.51,0.26,1.9615384615384615
1981-05-22,0.51,0.26,1.9615384615384615
1981-05-26,0.52,0.26,2.0
1981-05-27,0.52,0.26,2.0
1981-05-28,0.54,0.26,2.076923076923077
1981-05-29,0.54,0.26,2.076923076923077
1981-06-01,0.58,0.26,2.2307692307692304
1981-06-02,0.56,0.26,2.153846153846154
1981-06-03,0.56,0.26,2.153846153846154
1981-06-04,0.56,0.26,2.153846153846154
1981-06-05,0.57,0.26,2.192307692307692
1981-06-08,0.56,0.26,2.153846153846154
1981-06-09,0.58,0.26,2.2307692307692304
1981-06-10,0.59,0.26,2.269230769230769
1981-06-11,0.59,0.26,2.269230769230769
1981-06-12,0.6,0.26,2.3076923076923075
1981-06-15,0.6,0.26,2.3076923076923075
1981-06-16,0.59,0.26,2.269230769230769
1981-06-17,0.59,0.26,2.269230769230769
1981-06-18,0.55,0.26,2.1153846153846154
1981-06-19,0.54,0.26,2.076923076923077
1981-06-22,0.54,0.26,2.076923076923077
1981-06-23,0.56,0.26,2.153846153846154
1981-06-24,0.56,0.26,2.153846153846154
1981-06-25,0.56,0.26,2.153846153846154
1981-06-26,0.56,0.26,2.153846153846154
1981-06-29,0.55,0.26,2.1153846153846154
1981-06-30,0.55,0.26,2.1153846153846154
1981-07-01,0.53,0.26,2.0384615384615383
1981-07-02,0.53,0.26,2.0384615384615383
1981-07-06,0.53,0.26,2.0384615384615383
1981-07-07,0.53,0.26,2.0384615384615383
1981-07-08,0.52,0.26,2.0
1981-07-09,0.53,0.26,2.0384615384615383
1981-07-10,0.53,0.26,2.0384615384615383
1981-07-13,0.54,0.26,2.076923076923077
1981-07-14,0.53,0.26,2.0384615384615383
1981-07-15,0.52,0.26,2.0
1981-07-16,0.52,0.26,2.0
1981-07-17,0.52,0.26,2.0
1981-07-20,0.52,0.26,2.0
1981-07-21,0.52,0.26,2.0
1981-07-22,0.51,0.26,1.9615384615384615
1981-07-23,0.49,0.26,1.8846153846153846
1981-07-24,0.48,0.26,1.846153846153846
1981-07-27,0.48,0.26,1.846153846153846
1981-07-28,0.48,0.26,1.846153846153846
1981-07-29,0.49,0.26,1.8846153846153846
1981-07-30,0.49,0.26,1.8846153846153846
1981-07-31,0.49,0.26,1.8846153846153846
1981-08-03,0.49,0.26,1.8846153846153846
1981-08-04,0.48,0.26,1.846153846153846
1981-08-05,0.5,0.26,1.923076923076923
1981-08-06,0.5,0.26,1.923076923076923
1981-08-07,0.5,0.26,1.923076923076923
1981-08-10,0.5,0.26,1.923076923076923
1981-08-11,0.5,0.26,1.923076923076923
1981-08-12,0.5,0.26,1.923076923076923
1981-08-13,0.49,0.26,1.8846153846153846
1981-08-14,0.49,0.26,1.8846153846153846
1981-08-17,0.49,0.26,1.8846153846153846
1981-08-18,0.49,0.26,1.8846153846153846
1981-08-19,0.48,0.26,1.846153846153846
1981-08-20,0.48,0.26,1.846153846153846
1981-08-21,0.46,0.26,1.7692307692307692
1981-08-24,0.45,0.26,1.7307692307692308
1981-08-25,0.43,0.26,1.6538461538461537
1981-08-26,0.43,0.26,1.6538461538461537
1981-08-27,0.43,0.26,1.6538461538461537
1981-08-28,0.43,0.26,1.6538461538461537
1981-08-31,0.43,0.26,1.6538461538461537
1981-09-01,0.43,0.26,1.6538461538461537
1981-09-02,0.43,0.26,1.6538461538461537
1981-09-03,0.42,0.26,1.6153846153846152
1981-09-04,0.42,0.26,1.6153846153846152
1981-09-08,0.41,0.26,1.5769230769230769
1981-09-09,0.4,0.26,1.5384615384615385
1981-09-10,0.4,0.26,1.5384615384615385
1981-09-11,0.4,0.26,1.5384615384615385
1981-09-14,0.4,0.26,1.5384615384615385
1981-09-15,0.4,0.26,1.5384615384615385
1981-09-16,0.4,0.26,1.5384615384615385
1981-09-17,0.4,0.26,1.5384615384615385
1981-09-18,0.38,0.26,1.4615384615384615
1981-09-21,0.39,0.26,1.5
1981-09-22,0.39,0.26,1.5
1981-09-23,0.39,0.26,1.5
1981-09-24,0.39,0.26,1.5
1981-09-25,0.39,0.26,1.5
1981-09-28,0.39,0.26,1.5
1981-09-29,0.39,0.26,1.5
1981-09-30,0.4,0.26,1.5384615384615385
1981-10-01,0.41,0.26,1.5769230769230769
1981-10-02,0.42,0.26,1.6153846153846152
1981-10-05,0.42,0.26,1.6153846153846152
1981-10-06,0.42,0.26,1.6153846153846152
1981-10-07,0.43,0.26,1.6538461538461537
1981-10-08,0.44,0.26,1.6923076923076923
1981-10-09,0.44,0.26,1.6923076923076923
1981-10-12,0.44,0.26,1.6923076923076923
1981-10-13,0.43,0.26,1.6538461538461537
1981-10-14,0.43,0.26,1.6538461538461537
1981-10-15,0.41,0.26,1.5769230769230769
1981-10-16,0.4,0.26,1.5384615384615385
1981-10-19,0.4,0.26,1.5384615384615385
1981-10-20,0.4,0.26,1.5384615384615385
1981-10-21,0.39,0.26,1.5
1981-10-22,0.38,0.26,1.4615384615384615
1981-10-23,0.37,0.26,1.423076923076923
1981-10-26,0.37,0.26,1.423076923076923
1981-10-27,0.37,0.26,1.423076923076923
1981-10-28,0.37,0.26,1.423076923076923
1981-10-29,0.36,0.26,1.3846153846153846
1981-10-30,0.36,0.26,1.3846153846153846
1981-11-02,0.35,0.26,1.346153846153846
1981-11-03,0.35,0.26,1.346153846153846
1981-11-04,0.34,0.26,1.3076923076923077
1981-11-05,0.35,0.26,1.346153846153846
1981-11-06,0.36,0.26,1.3846153846153846
1981-11-09,0.37,0.26,1.423076923076923
1981-11-10,0.38,0.26,1.4615384615384615
1981-11-11,0.39,0.26,1.5
1981-11-12,0.4,0.26,1.5384615384615385
1981-11-13,0.4,0.26,1.5384615384615385
1981-11-16,0.39,0.26,1.5
1981-11-17,0.39,0.26,1.5
1981-11-18,0.39,0.26,1.5
1981-11-19,0.41,0.26,1.5769230769230769
1981-11-20,0.41,0.26,1.5769230769230769
1981-11-23,0.41,0.26,1.5769230769230769
1981-11-24,0.41,0.26,1.5769230769230769
1981-11-25,0.41,0.26,1.5769230769230769
1981-11-27,0.41,0.26,1.5769230769230769
1981-11-30,0.41,0.26,1.5769230769230769
1981-12-01,0.41,0.26,1.5769230769230769
1981-12-02,0.41,0.26,1.5769230769230769
1981-12-03,0.4,0.26,1.5384615384615385
1981-12-04,0.39,0.26,1.5
1981-12-07,0.39,0.26,1.5
1981-12-08,0.39,0.26,1.5
1981-12-09,0.39,0.26,1.5
1981-12-10,0.39,0.26,1.5
1981-12-11,0.39,0.26,1.5
1981-12-14,0.38,0.26,1.4615384615384615
1981-12-15,0.38,0.26,1.4615384615384615
1981-12-16,0.38,0.26,1.4615384615384615
1981-12-17,0.38,0.26,1.4615384615384615
1981-12-18,0.38,0.26,1.4615384615384615
1981-12-21,0.41,0.26,1.5769230769230769
1981-12-22,0.4,0.26,1.5384615384615385
1981-12-23,0.41,0.26,1.5769230769230769
1981-12-24,0.42,0.26,1.6153846153846152
1981-12-28,0.42,0.26,1.6153846153846152
1981-12-29,0.42,0.26,1.6153846153846152
1981-12-30,0.42,0.26,1.6153846153846152
1981-12-31,0.42,0.26,1.6153846153846152
1982-01-04,0.43,0.26,1.6538461538461537
1982-01-05,0.43,0.26,1.6538461538461537
1982-01-06,0.43,0.26,1.6538461538461537
1982-01-07,0.43,0.26,1.6538461538461537
1982-01-08,0.44,0.26,1.6923076923076923
1982-01-11,0.42,0.26,1.6153846153846152
1982-01-12,0.41,0.26,1.5769230769230769
1982-01-13,0.4,0.26,1.5384615384615385
1982-01-14,0.39,0.26,1.5
1982-01-15,0.39,0.26,1.5
1982-01-18,0.39,0.26,1.5
1982-01-19,0.39,0.26,1.5
1982-01-20,0.38,0.26,1.4615384615384615
1982-01-21,0.39,0.26,1.5
1982-01-22,0.38,0.26,1.4615384615384615
1982-01-25,0.38,0.26,1.4615384615384615
1982-01-26,0.38,0.26,1.4615384615384615
1982-01-27,0.38,0.26,1.4615384615384615
1982-01-28,0.39,0.26,1.5
1982-01-29,0.4,0.26,1.5384615384615385
1982-02-01,0.41,0.26,1.5769230769230769
1982-02-02,0.41,0.26,1.5769230769230769
1982-02-03,0.41,0.26,1.5769230769230769
1982-02-04,0.41,0.26,1.5769230769230769
1982-02-05,0.41,0.26,1.5769230769230769
1982-02-08,0.41,0.26,1.5769230769230769
1982-02-09,0.42,0.26,1.6153846153846152
1982-02-10,0.42,0.26,1.6153846153846152
1982-02-11,0.42,0.26,1.6153846153846152
1982-02-12,0.42,0.26,1.6153846153846152
1982-02-16,0.42,0.26,1.6153846153846152
1982-02-17,0.43,0.26,1.6538461538461537
1982-02-18,0.42,0.26,1.6153846153846152
1982-02-19,0.42,0.26,1.6153846153846152
1982-02-22,0.41,0.26,1.5769230769230769
1982-02-23,0.41,0.26,1.5769230769230769
1982-02-24,0.41,0.26,1.5769230769230769
1982-02-25,0.42,0.26,1.6153846153846152
1982-02-26,0.43,0.26,1.6538461538461537
1982-03-01,0.42,0.26,1.6153846153846152
1982-03-02,0.43,0.26,1.6538461538461537
1982-03-03,0.43,0.26,1.6538461538461537
1982-03-04,0.42,0.26,1.6153846153846152
1982-03-05,0.42,0.26,1.6153846153846152
1982-03-08,0.42,0.26,1.6153846153846152
1982-03-09,0.41,0.26,1.5769230769230769
1982-03-10,0.41,0.26,1.5769230769230769
1982-03-11,0.41,0.26,1.5769230769230769
1982-03-12,0.42,0.26,1.6153846153846152
1982-03-15,0.42,0.26,1.6153846153846152
1982-03-16,0.41,0.26,1.5769230769230769
1982-03-17,0.42,0.26,1.6153846153846152
1982-03-18,0.44,0.26,1.6923076923076923
1982-03-19,0.45,0.26,1.7307692307692308
1982-03-22,0.46,0.26,1.7692307692307692
1982-03-23,0.47,0.26,1.8076923076923075
1982-03-24,0.47,0.26,1.8076923076923075
1982-03-25,0.47,0.26,1.8076923076923075
1982-03-26,0.46,0.26,1.7692307692307692
1982-03-29,0.45,0.26,1.7307692307692308
1982-03-30,0.46,0.26,1.7692307692307692
1982-03-31,0.45,0.26,1.7307692307692308
1982-04-01,0.45,0.26,1.7307692307692308
1982-04-02,0.45,0.26,1.7307692307692308
1982-04-05,0.45,0.26,1.7307692307692308
1982-04-06,0.45,0.26,1.7307692307692308
1982-04-07,0.45,0.26,1.7307692307692308
1982-04-08,0.46,0.26,1.7692307692307692
1982-04-12,0.45,0.26,1.7307692307692308
1982-04-13,0.45,0.26,1.7307692307692308
1982-04-14,0.45,0.26,1.7307692307692308
1982-04-15,0.46,0.26,1.7692307692307692
1982-04-16,0.47,0.26,1.8076923076923075
1982-04-19,0.46,0.26,1.7692307692307692
1982-04-20,0.47,0.26,1.8076923076923075
1982-04-21,0.46,0.26,1.7692307692307692
1982-04-22,0.46,0.26,1.7692307692307692
1982-04-23,0.47,0.26,1.8076923076923075
1982-04-26,0.48,0.26,1.846153846153846
1982-04-27,0.48,0.26,1.846153846153846
1982-04-28,0.46,0.26,1.7692307692307692
1982-04-29,0.45,0.26,1.7307692307692308
1982-04-30,0.45,0.26,1.7307692307692308
1982-05-03,0.45,0.26,1.7307692307692308
1982-05-04,0.45,0.26,1.7307692307692308
1982-05-05,0.43,0.26,1.6538461538461537
1982-05-06,0.43,0.26,1.6538461538461537
1982-05-07,0.44,0.26,1.6923076923076923
1982-05-10,0.43,0.26,1.6538461538461537
1982-05-11,0.44,0.26,1.6923076923076923
1982-05-12,0.44,0.26,1.6923076923076923
1982-05-13,0.44,0.26,1.6923076923076923
1982-05-14,0.43,0.26,1.6538461538461537
1982-05-17,0.42,0.26,1.6153846153846152
1982-05-18,0.41,0.26,1.5769230769230769
1982-05-19,0.41,0.26,1.5769230769230769
1982-05-20,0.42,0.26,1.6153846153846152
1982-05-21,0.4,0.26,1.5384615384615385
1982-05-24,0.38,0.26,1.4615384615384615
1982-05-25,0.38,0.26,1.4615384615384615
1982-05-26,0.38,0.26,1.4615384615384615
1982-05-27,0.37,0.26,1.423076923076923
1982-05-28,0.37,0.26,1.423076923076923
1982-06-01,0.37,0.26,1.423076923076923
1982-06-02,0.37,0.26,1.423076923076923
1982-06-03,0.36,0.26,1.3846153846153846
1982-06-04,0.35,0.26,1.346153846153846
1982-06-07,0.34,0.26,1.3076923076923077
1982-06-08,0.34,0.26,1.3076923076923077
1982-06-09,0.35,0.26,1.346153846153846
1982-06-10,0.35,0.26,1.346153846153846
1982-06-11,0.35,0.26,1.346153846153846
1982-06-14,0.36,0.26,1.3846153846153846
1982-06-15,0.35,0.26,1.346153846153846
1982-06-16,0.36,0.26,1.3846153846153846
1982-06-17,0.36,0.26,1.3846153846153846
1982-06-18,0.36,0.26,1.3846153846153846
1982-06-21,0.37,0.26,1.423076923076923
1982-06-22,0.37,0.26,1.423076923076923
1982-06-23,0.36,0.26,1.3846153846153846
1982-06-24,0.36,0.26,1.3846153846153846
1982-06-25,0.36,0.26,1.3846153846153846
1982-06-28,0.37,0.26,1.423076923076923
1982-06-29,0.37,0.26,1.423076923076923
1982-06-30,0.36,0.26,1.3846153846153846
1982-07-01,0.36,0.26,1.3846153846153846
1982-07-02,0.35,0.26,1.346153846153846
1982-07-06,0.35,0.26,1.346153846153846
1982-07-07,0.36,0.26,1.3846153846153846
1982-07-08,0.36,0.26,1.3846153846153846
1982-07-09,0.36,0.26,1.3846153846153846
1982-07-12,0.37,0.26,1.423076923076923
1982-07-13,0.39,0.26,1.5
1982-07-14,0.36,0.26,1.3846153846153846
1982-07-15,0.35,0.26,1.346153846153846
1982-07-16,0.36,0.26,1.3846153846153846
1982-07-19,0.36,0.26,1.3846153846153846
1982-07-20,0.36,0.26,1.3846153846153846
1982-07-21,0.36,0.26,1.3846153846153846
1982-07-22,0.36,0.26,1.3846153846153846
1982-07-23,0.36,0.26,1.3846153846153846
1982-07-26,0.36,0.26,1.3846153846153846
1982-07-27,0.35,0.26,1.346153846153846
1982-07-28,0.35,0.26,1.346153846153846
1982-07-29,0.35,0.26,1.346153846153846
