date,FTI,FTI_EPS,PE Ratio
2001-09-18,3.56,1.44,2.4722222222222223
2001-09-19,3.5,1.44,2.430555555555556
2001-09-20,3.56,1.44,2.4722222222222223
2001-09-21,3.5,1.44,2.430555555555556
2001-09-24,3.5,1.44,2.430555555555556
2001-09-25,3.23,1.44,2.243055555555556
2001-09-26,2.88,1.44,2.0
2001-09-27,2.95,1.44,2.048611111111111
2001-09-28,2.89,1.44,2.0069444444444446
2001-10-01,2.84,1.44,1.972222222222222
2001-10-02,2.83,1.44,1.965277777777778
2001-10-03,3.0,1.44,2.0833333333333335
2001-10-04,3.11,1.44,2.1597222222222223
2001-10-05,2.94,1.44,2.0416666666666665
2001-10-08,3.03,1.44,2.1041666666666665
2001-10-09,3.04,1.44,2.111111111111111
2001-10-10,3.18,1.44,2.2083333333333335
2001-10-11,3.43,1.44,2.3819444444444446
2001-10-12,3.28,1.44,2.2777777777777777
2001-10-15,3.16,1.44,2.1944444444444446
2001-10-16,3.15,1.44,2.1875
2001-10-17,3.13,1.44,2.173611111111111
2001-10-18,3.15,1.44,2.1875
2001-10-19,3.16,1.44,2.1944444444444446
2001-10-22,3.23,1.44,2.243055555555556
2001-10-23,3.28,1.44,2.2777777777777777
2001-10-24,3.26,1.44,2.263888888888889
2001-10-25,3.38,1.44,2.3472222222222223
2001-10-26,3.44,1.44,2.388888888888889
2001-10-29,3.4,1.44,2.361111111111111
2001-10-30,3.34,1.44,2.3194444444444446
2001-10-31,3.28,1.44,2.2777777777777777
2001-11-01,3.25,1.44,2.2569444444444446
2001-11-02,3.34,1.44,2.3194444444444446
2001-11-05,3.45,1.44,2.3958333333333335
2001-11-06,3.43,1.44,2.3819444444444446
2001-11-07,3.41,1.44,2.368055555555556
2001-11-08,3.39,1.44,2.354166666666667
2001-11-09,3.43,1.44,2.3819444444444446
2001-11-12,3.41,1.44,2.368055555555556
2001-11-13,3.41,1.44,2.368055555555556
2001-11-14,3.38,1.44,2.3472222222222223
2001-11-15,3.25,1.44,2.2569444444444446
2001-11-16,3.29,1.44,2.2847222222222223
2001-11-19,3.4,1.44,2.361111111111111
2001-11-20,3.31,1.44,2.298611111111111
2001-11-21,3.3,1.44,2.2916666666666665
2001-11-23,3.31,1.44,2.298611111111111
2001-11-26,3.3,1.44,2.2916666666666665
2001-11-27,3.28,1.44,2.2777777777777777
2001-11-28,3.25,1.44,2.2569444444444446
2001-11-29,3.2,1.44,2.2222222222222223
2001-11-30,3.15,1.44,2.1875
2001-12-03,3.13,1.44,2.173611111111111
2001-12-04,3.13,1.44,2.173611111111111
2001-12-05,3.3,1.44,2.2916666666666665
2001-12-06,3.28,1.44,2.2777777777777777
2001-12-07,3.31,1.44,2.298611111111111
2001-12-10,3.3,1.44,2.2916666666666665
2001-12-11,3.33,1.44,2.3125
2001-12-12,3.31,1.44,2.298611111111111
2001-12-13,3.32,1.44,2.3055555555555554
2001-12-14,3.3,1.44,2.2916666666666665
2001-12-17,3.3,1.44,2.2916666666666665
2001-12-18,3.32,1.44,2.3055555555555554
2001-12-19,3.53,1.44,2.451388888888889
2001-12-20,3.86,1.44,2.6805555555555554
2001-12-21,3.83,1.44,2.6597222222222223
2001-12-24,3.86,1.44,2.6805555555555554
2001-12-26,3.9,1.44,2.7083333333333335
2001-12-27,3.97,1.44,2.7569444444444446
2001-12-28,4.06,1.44,2.819444444444444
2001-12-31,4.11,1.44,2.854166666666667
2002-01-02,4.13,1.44,2.868055555555556
2002-01-03,4.25,1.44,2.951388888888889
2002-01-04,4.29,1.44,2.979166666666667
2002-01-07,4.22,1.44,2.9305555555555554
2002-01-08,4.01,1.44,2.7847222222222223
2002-01-09,3.98,1.44,2.763888888888889
2002-01-10,3.94,1.44,2.736111111111111
2002-01-11,3.88,1.44,2.6944444444444446
2002-01-14,3.8,1.44,2.638888888888889
2002-01-15,3.8,1.44,2.638888888888889
2002-01-16,3.74,1.44,2.5972222222222223
2002-01-17,3.62,1.44,2.513888888888889
2002-01-18,3.68,1.44,2.555555555555556
2002-01-22,3.73,1.44,2.5902777777777777
2002-01-23,3.72,1.44,2.5833333333333335
2002-01-24,3.82,1.44,2.6527777777777777
2002-01-25,3.89,1.44,2.7013888888888893
2002-01-28,3.91,1.44,2.715277777777778
2002-01-29,3.91,1.44,2.715277777777778
2002-01-30,3.91,1.44,2.715277777777778
2002-01-31,3.96,1.44,2.75
2002-02-01,4.03,1.44,2.7986111111111116
2002-02-04,4.0,1.44,2.7777777777777777
2002-02-05,4.04,1.44,2.805555555555556
2002-02-06,4.03,1.44,2.7986111111111116
2002-02-07,4.03,1.44,2.7986111111111116
2002-02-08,4.25,1.44,2.951388888888889
2002-02-11,4.39,1.44,3.048611111111111
2002-02-12,4.41,1.44,3.0625
2002-02-13,4.46,1.44,3.0972222222222223
2002-02-14,4.5,1.44,3.125
2002-02-15,4.41,1.44,3.0625
2002-02-19,4.38,1.44,3.0416666666666665
2002-02-20,4.39,1.44,3.048611111111111
2002-02-21,4.34,1.44,3.013888888888889
2002-02-22,4.43,1.44,3.076388888888889
2002-02-25,4.52,1.44,3.138888888888889
2002-02-26,4.55,1.44,3.1597222222222223
2002-02-27,4.66,1.44,3.236111111111111
2002-02-28,4.65,1.44,3.229166666666667
2002-03-01,4.74,1.44,3.291666666666667
2002-03-04,4.95,1.44,3.4375000000000004
2002-03-05,4.86,1.44,3.3750000000000004
2002-03-06,4.9,1.44,3.402777777777778
2002-03-07,5.0,1.44,3.4722222222222223
2002-03-08,5.08,1.44,3.527777777777778
2002-03-11,5.13,1.44,3.5625
2002-03-12,5.05,1.44,3.5069444444444446
2002-03-13,4.98,1.44,3.458333333333334
2002-03-14,4.97,1.44,3.451388888888889
2002-03-15,4.87,1.44,3.3819444444444446
2002-03-18,4.85,1.44,3.3680555555555554
2002-03-19,4.82,1.44,3.3472222222222228
2002-03-20,4.81,1.44,3.3402777777777777
2002-03-21,4.82,1.44,3.3472222222222228
2002-03-22,4.74,1.44,3.291666666666667
2002-03-25,4.71,1.44,3.2708333333333335
2002-03-26,4.73,1.44,3.2847222222222228
2002-03-27,4.99,1.44,3.465277777777778
2002-03-28,4.98,1.44,3.458333333333334
2002-04-01,5.18,1.44,3.5972222222222223
2002-04-02,5.13,1.44,3.5625
2002-04-03,4.99,1.44,3.465277777777778
2002-04-04,4.85,1.44,3.3680555555555554
2002-04-05,4.86,1.44,3.3750000000000004
2002-04-08,5.0,1.44,3.4722222222222223
2002-04-09,5.0,1.44,3.4722222222222223
2002-04-10,5.09,1.44,3.5347222222222223
2002-04-11,5.04,1.44,3.5
2002-04-12,4.92,1.44,3.416666666666667
2002-04-15,4.98,1.44,3.458333333333334
2002-04-16,5.1,1.44,3.5416666666666665
2002-04-17,5.06,1.44,3.513888888888889
2002-04-18,5.17,1.44,3.5902777777777777
2002-04-19,5.19,1.44,3.604166666666667
2002-04-22,5.19,1.44,3.604166666666667
2002-04-23,5.38,1.44,3.736111111111111
2002-04-24,5.38,1.44,3.736111111111111
2002-04-25,5.75,1.44,3.993055555555556
2002-04-26,5.69,1.44,3.9513888888888893
2002-04-29,5.66,1.44,3.930555555555556
2002-04-30,5.69,1.44,3.9513888888888893
2002-05-01,5.78,1.44,4.013888888888889
2002-05-02,5.76,1.44,4.0
2002-05-03,5.74,1.44,3.9861111111111116
2002-05-06,5.48,1.44,3.805555555555556
2002-05-07,5.47,1.44,3.798611111111111
2002-05-08,5.61,1.44,3.8958333333333335
2002-05-09,5.64,1.44,3.9166666666666665
2002-05-10,5.74,1.44,3.9861111111111116
2002-05-13,5.75,1.44,3.993055555555556
2002-05-14,5.9,1.44,4.097222222222222
2002-05-15,5.84,1.44,4.055555555555555
2002-05-16,5.88,1.44,4.083333333333333
2002-05-17,5.71,1.44,3.9652777777777777
2002-05-20,5.44,1.44,3.777777777777778
2002-05-21,5.36,1.44,3.7222222222222228
2002-05-22,5.49,1.44,3.8125000000000004
2002-05-23,5.58,1.44,3.875
2002-05-24,5.56,1.44,3.861111111111111
2002-05-28,5.56,1.44,3.861111111111111
2002-05-29,5.59,1.44,3.8819444444444446
2002-05-30,5.65,1.44,3.9236111111111116
2002-05-31,5.61,1.44,3.8958333333333335
2002-06-03,5.5,1.44,3.8194444444444446
2002-06-04,5.6,1.44,3.888888888888889
2002-06-05,5.52,1.44,3.833333333333333
2002-06-06,5.56,1.44,3.861111111111111
2002-06-07,5.38,1.44,3.736111111111111
2002-06-10,5.36,1.44,3.7222222222222228
2002-06-11,5.13,1.44,3.5625
2002-06-12,5.28,1.44,3.666666666666667
2002-06-13,5.29,1.44,3.673611111111111
2002-06-14,5.37,1.44,3.729166666666667
2002-06-17,5.35,1.44,3.7152777777777777
2002-06-18,5.38,1.44,3.736111111111111
2002-06-19,5.31,1.44,3.6875
2002-06-20,5.25,1.44,3.6458333333333335
2002-06-21,5.11,1.44,3.5486111111111116
2002-06-24,5.15,1.44,3.5763888888888893
2002-06-25,5.13,1.44,3.5625
2002-06-26,5.11,1.44,3.5486111111111116
2002-06-27,5.0,1.44,3.4722222222222223
2002-06-28,5.19,1.44,3.604166666666667
2002-07-01,5.08,1.44,3.527777777777778
2002-07-02,4.73,1.44,3.2847222222222228
2002-07-03,4.9,1.44,3.402777777777778
2002-07-05,4.98,1.44,3.458333333333334
2002-07-08,4.86,1.44,3.3750000000000004
2002-07-09,4.93,1.44,3.423611111111111
2002-07-10,4.9,1.44,3.402777777777778
2002-07-11,4.65,1.44,3.229166666666667
2002-07-12,4.63,1.44,3.2152777777777777
2002-07-15,4.54,1.44,3.152777777777778
2002-07-16,4.56,1.44,3.1666666666666665
2002-07-17,4.49,1.44,3.118055555555556
2002-07-18,4.48,1.44,3.1111111111111116
2002-07-19,4.39,1.44,3.048611111111111
2002-07-22,4.13,1.44,2.868055555555556
2002-07-23,3.88,1.44,2.6944444444444446
2002-07-24,4.18,1.44,2.9027777777777777
2002-07-25,4.34,1.44,3.013888888888889
2002-07-26,4.35,1.44,3.020833333333333
2002-07-29,4.77,1.44,3.3125
2002-07-30,4.75,1.44,3.298611111111111
2002-07-31,4.63,1.44,3.2152777777777777
2002-08-01,4.54,1.44,3.152777777777778
2002-08-02,4.35,1.44,3.020833333333333
2002-08-05,4.24,1.44,2.9444444444444446
2002-08-06,4.45,1.44,3.090277777777778
2002-08-07,4.43,1.44,3.076388888888889
2002-08-08,4.73,1.44,3.2847222222222228
2002-08-09,4.67,1.44,3.243055555555556
2002-08-12,4.99,1.44,3.465277777777778
2002-08-13,4.79,1.44,3.326388888888889
2002-08-14,4.72,1.44,3.2777777777777777
2002-08-15,4.98,1.44,3.458333333333334
2002-08-16,4.96,1.44,3.4444444444444446
2002-08-19,5.08,1.44,3.527777777777778
2002-08-20,4.86,1.44,3.3750000000000004
2002-08-21,4.97,1.44,3.451388888888889
2002-08-22,5.03,1.44,3.493055555555556
2002-08-23,4.78,1.44,3.3194444444444446
2002-08-26,4.95,1.44,3.4375000000000004
2002-08-27,4.73,1.44,3.2847222222222228
2002-08-28,4.49,1.44,3.118055555555556
2002-08-29,4.54,1.44,3.152777777777778
2002-08-30,4.59,1.44,3.1875
2002-09-03,4.35,1.44,3.020833333333333
2002-09-04,4.39,1.44,3.048611111111111
2002-09-05,4.34,1.44,3.013888888888889
2002-09-06,4.52,1.44,3.138888888888889
2002-09-09,4.57,1.44,3.1736111111111116
2002-09-10,4.73,1.44,3.2847222222222228
2002-09-11,4.75,1.44,3.298611111111111
2002-09-12,4.59,1.44,3.1875
2002-09-13,4.62,1.44,3.2083333333333335
2002-09-16,4.63,1.44,3.2152777777777777
2002-09-17,4.5,1.44,3.125
2002-09-18,4.51,1.44,3.131944444444444
2002-09-19,4.47,1.44,3.1041666666666665
2002-09-20,4.38,1.44,3.0416666666666665
2002-09-23,4.36,1.44,3.027777777777778
2002-09-24,4.25,1.44,2.951388888888889
2002-09-25,4.56,1.44,3.1666666666666665
2002-09-26,4.47,1.44,3.1041666666666665
2002-09-27,4.21,1.44,2.923611111111111
2002-09-30,4.19,1.44,2.9097222222222228
2002-10-01,4.27,1.44,2.9652777777777777
2002-10-02,4.41,1.44,3.0625
2002-10-03,4.42,1.44,3.0694444444444446
2002-10-04,4.4,1.44,3.055555555555556
2002-10-07,4.27,1.44,2.9652777777777777
2002-10-08,4.24,1.44,2.9444444444444446
2002-10-09,4.18,1.44,2.9027777777777777
2002-10-10,4.26,1.44,2.9583333333333335
2002-10-11,4.45,1.44,3.090277777777778
2002-10-14,4.58,1.44,3.180555555555556
2002-10-15,4.74,1.44,3.291666666666667
2002-10-16,4.7,1.44,3.2638888888888893
2002-10-17,4.83,1.44,3.354166666666667
2002-10-18,4.8,1.44,3.3333333333333335
2002-10-21,4.79,1.44,3.326388888888889
2002-10-22,4.55,1.44,3.1597222222222223
2002-10-23,4.73,1.44,3.2847222222222228
2002-10-24,4.61,1.44,3.2013888888888893
2002-10-25,4.41,1.44,3.0625
2002-10-28,4.54,1.44,3.152777777777778
2002-10-29,4.56,1.44,3.1666666666666665
2002-10-30,4.63,1.44,3.2152777777777777
2002-10-31,4.63,1.44,3.2152777777777777
2002-11-01,4.77,1.44,3.3125
2002-11-04,4.75,1.44,3.298611111111111
2002-11-05,4.69,1.44,3.2569444444444446
2002-11-06,4.84,1.44,3.361111111111111
2002-11-07,4.7,1.44,3.2638888888888893
2002-11-08,4.64,1.44,3.2222222222222223
2002-11-11,4.49,1.44,3.118055555555556
2002-11-12,4.47,1.44,3.1041666666666665
2002-11-13,4.33,1.44,3.0069444444444446
2002-11-14,4.46,1.44,3.0972222222222223
2002-11-15,4.5,1.44,3.125
2002-11-18,4.66,1.44,3.236111111111111
2002-11-19,4.63,1.44,3.2152777777777777
2002-11-20,4.74,1.44,3.291666666666667
2002-11-21,4.7,1.44,3.2638888888888893
2002-11-22,4.68,1.44,3.25
2002-11-25,4.75,1.44,3.298611111111111
2002-11-26,4.69,1.44,3.2569444444444446
2002-11-27,4.77,1.44,3.3125
2002-11-29,4.82,1.44,3.3472222222222228
2002-12-02,5.01,1.44,3.4791666666666665
2002-12-03,5.04,1.44,3.5
2002-12-04,5.0,1.44,3.4722222222222223
2002-12-05,4.98,1.44,3.458333333333334
2002-12-06,4.97,1.44,3.451388888888889
2002-12-09,4.92,1.44,3.416666666666667
2002-12-10,4.93,1.44,3.423611111111111
2002-12-11,4.94,1.44,3.430555555555556
2002-12-12,4.98,1.44,3.458333333333334
2002-12-13,4.91,1.44,3.4097222222222223
2002-12-16,5.19,1.44,3.604166666666667
2002-12-17,5.14,1.44,3.569444444444444
2002-12-18,4.9,1.44,3.402777777777778
2002-12-19,4.88,1.44,3.388888888888889
2002-12-20,5.01,1.44,3.4791666666666665
2002-12-23,4.98,1.44,3.458333333333334
2002-12-24,4.89,1.44,3.395833333333333
2002-12-26,4.93,1.44,3.423611111111111
2002-12-27,5.15,1.44,3.5763888888888893
2002-12-30,5.0,1.44,3.4722222222222223
2002-12-31,5.11,1.44,3.5486111111111116
2003-01-02,5.18,1.44,3.5972222222222223
2003-01-03,5.15,1.44,3.5763888888888893
2003-01-06,5.13,1.44,3.5625
2003-01-07,4.94,1.44,3.430555555555556
2003-01-08,4.84,1.44,3.361111111111111
2003-01-09,5.01,1.44,3.4791666666666665
2003-01-10,4.84,1.44,3.361111111111111
2003-01-13,4.76,1.44,3.3055555555555554
2003-01-14,4.78,1.44,3.3194444444444446
2003-01-15,5.0,1.44,3.4722222222222223
2003-01-16,5.0,1.44,3.4722222222222223
2003-01-17,4.98,1.44,3.458333333333334
2003-01-21,4.85,1.44,3.3680555555555554
2003-01-22,4.94,1.44,3.430555555555556
2003-01-23,4.94,1.44,3.430555555555556
2003-01-24,4.87,1.44,3.3819444444444446
2003-01-27,4.7,1.44,3.2638888888888893
2003-01-28,4.77,1.44,3.3125
2003-01-29,4.77,1.44,3.3125
2003-01-30,4.89,1.44,3.395833333333333
2003-01-31,4.85,1.44,3.3680555555555554
2003-02-03,4.81,1.44,3.3402777777777777
2003-02-04,4.85,1.44,3.3680555555555554
2003-02-05,4.98,1.44,3.458333333333334
2003-02-06,4.91,1.44,3.4097222222222223
2003-02-07,4.89,1.44,3.395833333333333
2003-02-10,4.93,1.44,3.423611111111111
2003-02-11,4.9,1.44,3.402777777777778
2003-02-12,4.75,1.44,3.298611111111111
2003-02-13,4.69,1.44,3.2569444444444446
2003-02-14,4.75,1.44,3.298611111111111
2003-02-18,4.9,1.44,3.402777777777778
2003-02-19,4.86,1.44,3.3750000000000004
2003-02-20,4.85,1.44,3.3680555555555554
2003-02-21,5.04,1.44,3.5
2003-02-24,5.16,1.44,3.5833333333333335
2003-02-25,5.08,1.44,3.527777777777778
2003-02-26,5.18,1.44,3.5972222222222223
2003-02-27,5.04,1.44,3.5
2003-02-28,4.99,1.44,3.465277777777778
2003-03-03,4.98,1.44,3.458333333333334
2003-03-04,4.99,1.44,3.465277777777778
2003-03-05,4.93,1.44,3.423611111111111
2003-03-06,4.94,1.44,3.430555555555556
2003-03-07,4.91,1.44,3.4097222222222223
2003-03-10,4.82,1.44,3.3472222222222228
2003-03-11,4.64,1.44,3.2222222222222223
2003-03-12,4.54,1.44,3.152777777777778
2003-03-13,4.6,1.44,3.194444444444444
2003-03-14,4.75,1.44,3.298611111111111
2003-03-17,4.75,1.44,3.298611111111111
2003-03-18,4.99,1.44,3.465277777777778
2003-03-19,4.93,1.44,3.423611111111111
2003-03-20,5.01,1.44,3.4791666666666665
2003-03-21,4.84,1.44,3.361111111111111
2003-03-24,4.73,1.44,3.2847222222222228
2003-03-25,4.85,1.44,3.3680555555555554
2003-03-26,4.79,1.44,3.326388888888889
2003-03-27,4.88,1.44,3.388888888888889
2003-03-28,4.91,1.44,3.4097222222222223
2003-03-31,4.8,1.44,3.3333333333333335
2003-04-01,4.85,1.44,3.3680555555555554
2003-04-02,4.91,1.44,3.4097222222222223
2003-04-03,4.76,1.44,3.3055555555555554
2003-04-04,4.75,1.44,3.298611111111111
2003-04-07,4.68,1.44,3.25
2003-04-08,4.69,1.44,3.2569444444444446
2003-04-09,4.79,1.44,3.326388888888889
2003-04-10,4.85,1.44,3.3680555555555554
2003-04-11,4.75,1.44,3.298611111111111
2003-04-14,4.74,1.44,3.291666666666667
2003-04-15,4.75,1.44,3.298611111111111
2003-04-16,4.63,1.44,3.2152777777777777
2003-04-17,4.73,1.44,3.2847222222222228
2003-04-21,4.75,1.44,3.298611111111111
2003-04-22,4.74,1.44,3.291666666666667
2003-04-23,4.75,1.44,3.298611111111111
2003-04-24,4.66,1.44,3.236111111111111
2003-04-25,4.61,1.44,3.2013888888888893
2003-04-28,4.72,1.44,3.2777777777777777
2003-04-29,4.69,1.44,3.2569444444444446
2003-04-30,4.71,1.44,3.2708333333333335
2003-05-01,4.85,1.44,3.3680555555555554
2003-05-02,4.88,1.44,3.388888888888889
2003-05-05,5.0,1.44,3.4722222222222223
2003-05-06,5.04,1.44,3.5
2003-05-07,5.01,1.44,3.4791666666666665
2003-05-08,5.17,1.44,3.5902777777777777
2003-05-09,5.23,1.44,3.631944444444445
2003-05-12,5.24,1.44,3.6388888888888893
2003-05-13,5.3,1.44,3.6805555555555554
2003-05-14,5.31,1.44,3.6875
2003-05-15,5.29,1.44,3.673611111111111
2003-05-16,5.2,1.44,3.611111111111111
2003-05-19,5.07,1.44,3.5208333333333335
2003-05-20,5.13,1.44,3.5625
2003-05-21,5.31,1.44,3.6875
2003-05-22,5.31,1.44,3.6875
2003-05-23,5.43,1.44,3.7708333333333335
2003-05-27,5.62,1.44,3.902777777777778
2003-05-28,5.5,1.44,3.8194444444444446
2003-05-29,5.35,1.44,3.7152777777777777
2003-05-30,5.58,1.44,3.875
2003-06-02,5.58,1.44,3.875
2003-06-03,5.5,1.44,3.8194444444444446
2003-06-04,5.54,1.44,3.8472222222222223
2003-06-05,5.54,1.44,3.8472222222222223
2003-06-06,5.54,1.44,3.8472222222222223
2003-06-09,5.53,1.44,3.840277777777778
2003-06-10,5.5,1.44,3.8194444444444446
2003-06-11,5.65,1.44,3.9236111111111116
2003-06-12,5.49,1.44,3.8125000000000004
2003-06-13,5.27,1.44,3.659722222222222
2003-06-16,5.28,1.44,3.666666666666667
2003-06-17,5.3,1.44,3.6805555555555554
2003-06-18,5.25,1.44,3.6458333333333335
2003-06-19,5.29,1.44,3.673611111111111
2003-06-20,5.24,1.44,3.6388888888888893
2003-06-23,5.16,1.44,3.5833333333333335
2003-06-24,5.22,1.44,3.625
2003-06-25,5.28,1.44,3.666666666666667
2003-06-26,5.23,1.44,3.631944444444445
2003-06-27,5.31,1.44,3.6875
2003-06-30,5.26,1.44,3.6527777777777777
2003-07-01,5.22,1.44,3.625
2003-07-02,5.29,1.44,3.673611111111111
2003-07-03,5.27,1.44,3.659722222222222
2003-07-07,5.16,1.44,3.5833333333333335
2003-07-08,5.28,1.44,3.666666666666667
2003-07-09,5.26,1.44,3.6527777777777777
2003-07-10,5.15,1.44,3.5763888888888893
2003-07-11,5.19,1.44,3.604166666666667
2003-07-14,5.1,1.44,3.5416666666666665
2003-07-15,5.13,1.44,3.5625
2003-07-16,5.13,1.44,3.5625
2003-07-17,5.15,1.44,3.5763888888888893
2003-07-18,5.46,1.44,3.791666666666667
2003-07-21,5.28,1.44,3.666666666666667
2003-07-22,5.31,1.44,3.6875
2003-07-23,5.22,1.44,3.625
2003-07-24,5.34,1.44,3.7083333333333335
2003-07-25,5.42,1.44,3.763888888888889
2003-07-28,5.53,1.44,3.840277777777778
2003-07-29,5.44,1.44,3.777777777777778
2003-07-30,5.56,1.44,3.861111111111111
2003-07-31,5.62,1.44,3.902777777777778
2003-08-01,5.63,1.44,3.9097222222222223
2003-08-04,5.57,1.44,3.868055555555556
2003-08-05,5.55,1.44,3.8541666666666665
2003-08-06,5.54,1.44,3.8472222222222223
2003-08-07,5.67,1.44,3.9375
2003-08-08,5.7,1.44,3.9583333333333335
2003-08-11,5.78,1.44,4.013888888888889
2003-08-12,5.8,1.44,4.027777777777778
2003-08-13,5.81,1.44,4.034722222222222
2003-08-14,5.78,1.44,4.013888888888889
2003-08-15,5.89,1.44,4.090277777777778
2003-08-18,5.93,1.44,4.118055555555555
2003-08-19,5.98,1.44,4.152777777777779
2003-08-20,6.04,1.44,4.194444444444445
2003-08-21,6.13,1.44,4.256944444444445
2003-08-22,5.93,1.44,4.118055555555555
2003-08-25,5.84,1.44,4.055555555555555
2003-08-26,5.77,1.44,4.006944444444445
2003-08-27,5.83,1.44,4.048611111111112
2003-08-28,5.95,1.44,4.131944444444445
2003-08-29,5.92,1.44,4.111111111111112
2003-09-02,5.86,1.44,4.069444444444445
2003-09-03,5.93,1.44,4.118055555555555
2003-09-04,5.81,1.44,4.034722222222222
2003-09-05,5.79,1.44,4.020833333333334
2003-09-08,5.86,1.44,4.069444444444445
2003-09-09,5.69,1.44,3.9513888888888893
2003-09-10,5.69,1.44,3.9513888888888893
2003-09-11,5.66,1.44,3.930555555555556
2003-09-12,5.75,1.44,3.993055555555556
2003-09-15,5.7,1.44,3.9583333333333335
2003-09-16,5.7,1.44,3.9583333333333335
2003-09-17,5.61,1.44,3.8958333333333335
2003-09-18,5.63,1.44,3.9097222222222223
2003-09-19,5.66,1.44,3.930555555555556
2003-09-22,5.53,1.44,3.840277777777778
2003-09-23,5.52,1.44,3.833333333333333
2003-09-24,5.61,1.44,3.8958333333333335
2003-09-25,5.61,1.44,3.8958333333333335
2003-09-26,5.44,1.44,3.777777777777778
2003-09-29,5.45,1.44,3.7847222222222223
2003-09-30,5.36,1.44,3.7222222222222228
2003-10-01,5.58,1.44,3.875
2003-10-02,5.54,1.44,3.8472222222222223
2003-10-03,5.6,1.44,3.888888888888889
2003-10-06,5.63,1.44,3.9097222222222223
2003-10-07,5.52,1.44,3.833333333333333
2003-10-08,5.48,1.44,3.805555555555556
2003-10-09,5.4,1.44,3.7500000000000004
2003-10-10,5.37,1.44,3.729166666666667
2003-10-13,5.33,1.44,3.7013888888888893
2003-10-14,5.3,1.44,3.6805555555555554
2003-10-15,5.23,1.44,3.631944444444445
2003-10-16,5.25,1.44,3.6458333333333335
2003-10-17,5.22,1.44,3.625
2003-10-20,5.22,1.44,3.625
2003-10-21,5.32,1.44,3.6944444444444446
2003-10-22,5.22,1.44,3.625
2003-10-23,5.16,1.44,3.5833333333333335
2003-10-24,5.08,1.44,3.527777777777778
2003-10-27,5.13,1.44,3.5625
2003-10-28,4.86,1.44,3.3750000000000004
2003-10-29,4.9,1.44,3.402777777777778
2003-10-30,4.95,1.44,3.4375000000000004
2003-10-31,5.02,1.44,3.486111111111111
2003-11-03,5.03,1.44,3.493055555555556
2003-11-04,5.09,1.44,3.5347222222222223
2003-11-05,5.02,1.44,3.486111111111111
2003-11-06,5.16,1.44,3.5833333333333335
2003-11-07,5.13,1.44,3.5625
2003-11-10,5.09,1.44,3.5347222222222223
