date,HII,HII_EPS,PE Ratio
2011-06-17,35.95,1.31,27.442748091603054
2011-06-20,35.99,1.31,27.473282442748094
2011-06-21,36.35,1.31,27.748091603053435
2011-06-22,36.15,1.31,27.59541984732824
2011-06-23,35.9,1.31,27.404580152671752
2011-06-24,35.59,1.31,27.167938931297712
2011-06-27,35.2,1.31,26.87022900763359
2011-06-28,35.26,1.31,26.916030534351144
2011-06-29,34.82,1.31,26.580152671755723
2011-06-30,34.5,1.31,26.335877862595417
2011-07-01,34.61,1.31,26.419847328244273
2011-07-05,34.64,1.31,26.442748091603054
2011-07-06,35.25,1.31,26.908396946564885
2011-07-07,34.49,1.31,26.328244274809162
2011-07-08,35.0,1.31,26.717557251908396
2011-07-11,34.84,1.31,26.595419847328245
2011-07-12,34.4,1.31,26.259541984732824
2011-07-13,34.04,1.31,25.98473282442748
2011-07-14,33.55,1.31,25.61068702290076
2011-07-15,33.52,1.31,25.587786259541986
2011-07-18,33.2,1.31,25.34351145038168
2011-07-19,33.31,1.31,25.427480916030536
2011-07-20,33.23,1.31,25.366412213740453
2011-07-21,33.42,1.31,25.51145038167939
2011-07-22,33.91,1.31,25.885496183206104
2011-07-25,34.28,1.31,26.16793893129771
2011-07-26,35.16,1.31,26.839694656488547
2011-07-27,34.2,1.31,26.106870229007633
2011-07-28,34.0,1.31,25.954198473282442
2011-07-29,33.48,1.31,25.557251908396942
2011-08-01,32.84,1.31,25.068702290076338
2011-08-02,32.45,1.31,24.770992366412216
2011-08-03,32.09,1.31,24.49618320610687
2011-08-04,31.6,1.31,24.12213740458015
2011-08-05,31.13,1.31,23.763358778625953
2011-08-08,29.89,1.31,22.81679389312977
2011-08-09,29.72,1.31,22.687022900763356
2011-08-10,28.01,1.31,21.38167938931298
2011-08-11,27.83,-0.94,-29.606382978723403
2011-08-12,28.02,-0.94,-29.808510638297875
2011-08-15,28.59,-0.94,-30.414893617021278
2011-08-16,29.48,-0.94,-31.361702127659576
2011-08-17,29.49,-0.94,-31.372340425531917
2011-08-18,28.64,-0.94,-30.468085106382983
2011-08-19,28.63,-0.94,-30.45744680851064
2011-08-22,28.4,-0.94,-30.21276595744681
2011-08-23,29.25,-0.94,-31.117021276595747
2011-08-24,30.6,-0.94,-32.55319148936171
2011-08-25,29.67,-0.94,-31.563829787234045
2011-08-26,30.25,-0.94,-32.18085106382979
2011-08-29,30.8,-0.94,-32.765957446808514
2011-08-30,30.62,-0.94,-32.57446808510639
2011-08-31,29.94,-0.94,-31.851063829787236
2011-09-01,29.51,-0.94,-31.3936170212766
2011-09-02,27.62,-0.94,-29.382978723404257
2011-09-06,27.59,-0.94,-29.351063829787236
2011-09-07,28.69,-0.94,-30.521276595744684
2011-09-08,27.14,-0.94,-28.872340425531917
2011-09-09,26.73,-0.94,-28.43617021276596
2011-09-12,27.2,-0.94,-28.93617021276596
2011-09-13,27.97,-0.94,-29.75531914893617
2011-09-14,28.4,-0.94,-30.21276595744681
2011-09-15,28.23,-0.94,-30.031914893617024
2011-09-16,28.7,-0.94,-30.53191489361702
2011-09-19,28.28,-0.94,-30.085106382978726
2011-09-20,27.31,-0.94,-29.0531914893617
2011-09-21,27.42,-0.94,-29.17021276595745
2011-09-22,27.1,-0.94,-28.829787234042556
2011-09-23,27.09,-0.94,-28.819148936170215
2011-09-26,26.98,-0.94,-28.70212765957447
2011-09-27,26.96,-0.94,-28.680851063829788
2011-09-28,24.58,-0.94,-26.148936170212767
2011-09-29,24.44,-0.94,-26.000000000000004
2011-09-30,24.33,-0.94,-25.882978723404253
2011-10-03,23.46,-0.94,-24.95744680851064
2011-10-04,23.28,-0.94,-24.765957446808514
2011-10-05,22.85,-0.94,-24.308510638297875
2011-10-06,23.68,-0.94,-25.19148936170213
2011-10-07,23.85,-0.94,-25.372340425531917
2011-10-10,24.41,-0.94,-25.96808510638298
2011-10-11,25.24,-0.94,-26.851063829787233
2011-10-12,25.39,-0.94,-27.010638297872344
2011-10-13,25.62,-0.94,-27.255319148936174
2011-10-14,26.52,-0.94,-28.21276595744681
2011-10-17,26.5,-0.94,-28.19148936170213
2011-10-18,26.47,-0.94,-28.159574468085108
2011-10-19,26.36,-0.94,-28.04255319148936
2011-10-20,26.79,-0.94,-28.5
2011-10-21,27.54,-0.94,-29.29787234042553
2011-10-24,28.73,-0.94,-30.563829787234045
2011-10-25,28.94,-0.94,-30.787234042553195
2011-10-26,28.72,-0.94,-30.5531914893617
2011-10-27,29.26,-0.94,-31.127659574468087
2011-10-28,29.42,-0.94,-31.297872340425535
2011-10-31,29.5,-0.94,-31.382978723404257
2011-11-01,28.45,-0.94,-30.26595744680851
2011-11-02,28.96,-0.94,-30.808510638297875
2011-11-03,29.78,-0.94,-31.68085106382979
2011-11-04,29.76,-0.94,-31.65957446808511
2011-11-07,29.6,-0.94,-31.489361702127663
2011-11-08,30.1,-0.94,-32.02127659574469
2011-11-09,29.17,-0.94,-31.031914893617024
2011-11-10,31.0,-5.07,-6.114398422090729
2011-11-11,30.54,-5.07,-6.023668639053254
2011-11-14,30.34,-5.07,-5.98422090729783
2011-11-15,31.66,-5.07,-6.244575936883629
2011-11-16,31.02,-5.07,-6.118343195266272
2011-11-17,30.26,-5.07,-5.968441814595661
2011-11-18,30.8,-5.07,-6.074950690335306
2011-11-21,29.94,-5.07,-5.905325443786982
2011-11-22,29.6,-5.07,-5.838264299802761
2011-11-23,29.3,-5.07,-5.779092702169625
2011-11-25,29.45,-5.07,-5.8086785009861925
2011-11-28,30.63,-5.07,-6.041420118343194
2011-11-29,31.0,-5.07,-6.114398422090729
2011-11-30,31.75,-5.07,-6.262327416173569
2011-12-01,31.7,-5.07,-6.2524654832347135
2011-12-02,31.2,-5.07,-6.153846153846153
2011-12-05,31.35,-5.07,-6.183431952662722
2011-12-06,31.3,-5.07,-6.173570019723866
2011-12-07,31.52,-5.07,-6.216962524654832
2011-12-08,30.52,-5.07,-6.019723865877712
2011-12-09,30.83,-5.07,-6.080867850098619
2011-12-12,30.12,-5.07,-5.940828402366864
2011-12-13,30.4,-5.07,-5.996055226824457
2011-12-14,30.96,-5.07,-6.106508875739645
2011-12-15,31.05,-5.07,-6.124260355029586
2011-12-16,31.62,-5.07,-6.236686390532544
2011-12-19,31.84,-5.07,-6.28007889546351
2011-12-20,32.18,-5.07,-6.347140039447732
2011-12-21,32.5,-5.07,-6.41025641025641
2011-12-22,32.38,-5.07,-6.386587771203156
2011-12-23,32.34,-5.07,-6.378698224852071
2011-12-27,32.43,-5.07,-6.396449704142012
2011-12-28,31.51,-5.07,-6.214990138067061
2011-12-29,31.94,-5.07,-6.299802761341223
2011-12-30,31.28,-5.07,-6.169625246548323
2012-01-03,32.38,-5.07,-6.386587771203156
2012-01-04,31.8,-5.07,-6.272189349112426
2012-01-05,31.9,-5.07,-6.291913214990138
2012-01-06,32.3,-5.07,-6.370808678500985
2012-01-09,31.86,-5.07,-6.284023668639053
2012-01-10,32.64,-5.07,-6.437869822485207
2012-01-11,33.95,-5.07,-6.6962524654832345
2012-01-12,33.77,-5.07,-6.660749506903353
2012-01-13,33.58,-5.07,-6.6232741617357
2012-01-17,34.2,-5.07,-6.745562130177515
2012-01-18,34.34,-5.07,-6.773175542406312
2012-01-19,34.05,-5.07,-6.715976331360946
2012-01-20,33.74,-5.07,-6.654832347140039
2012-01-23,34.0,-5.07,-6.70611439842209
2012-01-24,34.16,-5.07,-6.737672583826429
2012-01-25,35.1,-5.07,-6.923076923076923
2012-01-26,36.48,-5.07,-7.195266272189348
2012-01-27,37.28,-5.07,-7.353057199211046
2012-01-30,37.07,-5.07,-7.3116370808678495
2012-01-31,37.68,-5.07,-7.431952662721893
2012-02-01,38.83,-5.07,-7.658777120315581
2012-02-02,38.56,-5.07,-7.605522682445759
2012-02-03,38.45,-5.07,-7.5838264299802765
2012-02-06,38.4,-5.07,-7.57396449704142
2012-02-07,37.88,-5.07,-7.4714003944773175
2012-02-08,37.99,-5.07,-7.493096646942801
2012-02-09,37.27,-5.07,-7.351084812623275
2012-02-10,36.59,-5.07,-7.216962524654833
2012-02-13,36.55,-5.07,-7.209072978303746
2012-02-14,36.69,-5.07,-7.236686390532544
2012-02-15,36.6,-5.07,-7.218934911242603
2012-02-16,36.43,-5.07,-7.185404339250493
2012-02-17,36.4,-5.07,-7.179487179487179
2012-02-21,36.29,-5.07,-7.157790927021695
2012-02-22,35.91,-5.07,-7.08284023668639
2012-02-23,36.37,-5.07,-7.173570019723865
2012-02-24,36.37,-5.07,-7.173570019723865
2012-02-27,35.92,-5.07,-7.0848126232741615
2012-02-28,35.51,-5.07,-7.003944773175542
2012-02-29,35.88,-5.07,-7.076923076923077
2012-03-01,36.38,-5.07,-7.175542406311637
2012-03-02,36.07,-5.07,-7.114398422090729
2012-03-05,36.38,-5.07,-7.175542406311637
2012-03-06,36.11,-5.07,-7.122287968441814
2012-03-07,36.14,-5.07,-7.128205128205128
2012-03-08,36.3,-5.07,-7.159763313609466
2012-03-09,37.46,-5.07,-7.388560157790927
2012-03-12,37.84,-5.07,-7.463510848126233
2012-03-13,37.5,-5.07,-7.396449704142012
2012-03-14,37.15,-5.07,-7.327416173570019
2012-03-15,37.5,-5.07,-7.396449704142012
2012-03-16,37.75,-5.07,-7.445759368836291
2012-03-19,38.18,-5.07,-7.5305719921104535
2012-03-20,37.49,-5.07,-7.394477317554241
2012-03-21,37.6,-5.07,-7.4161735700197235
2012-03-22,37.18,-5.07,-7.333333333333333
2012-03-23,37.41,-5.07,-7.37869822485207
2012-03-26,38.1,-5.07,-7.514792899408284
2012-03-27,37.9,-5.07,-7.4753451676528595
2012-03-28,40.46,-5.07,-7.980276134122287
2012-03-29,40.0,1.41,28.368794326241137
2012-03-30,40.24,1.41,28.539007092198585
2012-04-02,39.65,1.41,28.120567375886527
2012-04-03,40.0,1.41,28.368794326241137
2012-04-04,40.33,1.41,28.602836879432626
2012-04-05,39.91,1.41,28.30496453900709
2012-04-09,39.67,1.41,28.134751773049647
2012-04-10,37.9,1.41,26.879432624113477
2012-04-11,39.02,1.41,27.67375886524823
2012-04-12,39.47,1.41,27.99290780141844
2012-04-13,38.73,1.41,27.46808510638298
2012-04-16,38.47,1.41,27.28368794326241
2012-04-17,38.81,1.41,27.524822695035464
2012-04-18,38.66,1.41,27.418439716312054
2012-04-19,38.09,1.41,27.014184397163124
2012-04-20,39.2,1.41,27.801418439716315
2012-04-23,38.86,1.41,27.560283687943265
2012-04-24,38.62,1.41,27.390070921985814
2012-04-25,38.69,1.41,27.43971631205674
2012-04-26,38.95,1.41,27.62411347517731
2012-04-27,39.44,1.41,27.97163120567376
2012-04-30,39.45,1.41,27.978723404255323
2012-05-01,39.4,1.41,27.94326241134752
2012-05-02,39.66,1.41,28.127659574468083
2012-05-03,39.68,1.41,28.141843971631207
2012-05-04,38.74,1.41,27.475177304964543
2012-05-07,39.1,1.41,27.730496453900713
2012-05-08,39.34,1.41,27.90070921985816
2012-05-09,37.1,0.67,55.373134328358205
2012-05-10,36.65,0.67,54.70149253731343
2012-05-11,36.68,0.67,54.74626865671642
2012-05-14,36.43,0.67,54.373134328358205
2012-05-15,36.59,0.67,54.61194029850746
2012-05-16,36.19,0.67,54.014925373134325
2012-05-17,35.9,0.67,53.5820895522388
2012-05-18,35.84,0.67,53.49253731343284
2012-05-21,35.95,0.67,53.65671641791045
2012-05-22,36.22,0.67,54.05970149253731
2012-05-23,36.07,0.67,53.83582089552239
2012-05-24,36.24,0.67,54.08955223880597
2012-05-25,36.42,0.67,54.35820895522388
2012-05-29,37.1,0.67,55.373134328358205
2012-05-30,36.61,0.67,54.64179104477611
2012-05-31,36.78,0.67,54.8955223880597
2012-06-01,36.5,0.67,54.4776119402985
2012-06-04,36.45,0.67,54.40298507462687
2012-06-05,36.13,0.67,53.92537313432836
2012-06-06,36.8,0.67,54.92537313432835
2012-06-07,36.33,0.67,54.22388059701492
2012-06-08,36.23,0.67,54.07462686567163
2012-06-11,36.28,0.67,54.14925373134328
2012-06-12,36.71,0.67,54.7910447761194
2012-06-13,37.08,0.67,55.34328358208955
2012-06-14,37.74,0.67,56.32835820895522
2012-06-15,38.4,0.67,57.31343283582089
2012-06-18,38.75,0.67,57.83582089552238
2012-06-19,39.07,0.67,58.31343283582089
2012-06-20,40.0,0.67,59.70149253731343
2012-06-21,39.29,0.67,58.64179104477611
2012-06-22,39.25,0.67,58.582089552238806
2012-06-25,38.94,0.67,58.11940298507462
2012-06-26,38.92,0.67,58.08955223880597
2012-06-27,39.35,0.67,58.731343283582085
2012-06-28,39.33,0.67,58.70149253731343
2012-06-29,40.24,0.67,60.059701492537314
2012-07-02,40.08,0.67,59.82089552238806
2012-07-03,40.6,0.67,60.59701492537313
2012-07-05,41.13,0.67,61.38805970149254
2012-07-06,41.45,0.67,61.865671641791046
2012-07-09,41.04,0.67,61.253731343283576
2012-07-10,40.39,0.67,60.28358208955223
2012-07-11,40.57,0.67,60.55223880597015
2012-07-12,39.65,0.67,59.179104477611936
2012-07-13,39.84,0.67,59.462686567164184
2012-07-16,39.69,0.67,59.238805970149244
2012-07-17,39.71,0.67,59.26865671641791
2012-07-18,39.62,0.67,59.13432835820895
2012-07-19,39.54,0.67,59.014925373134325
2012-07-20,38.8,0.67,57.91044776119402
2012-07-23,38.58,0.67,57.5820895522388
2012-07-24,38.48,0.67,57.43283582089551
2012-07-25,39.1,0.67,58.35820895522388
2012-07-26,38.74,0.67,57.82089552238806
2012-07-27,38.94,0.67,58.11940298507462
2012-07-30,39.0,0.67,58.208955223880594
2012-07-31,38.99,0.67,58.19402985074627
2012-08-01,38.65,0.67,57.6865671641791
2012-08-02,38.17,0.67,56.97014925373134
2012-08-03,39.17,0.67,58.46268656716418
2012-08-06,38.92,0.67,58.08955223880597
2012-08-07,38.64,0.67,57.67164179104477
2012-08-08,40.23,1.02,39.44117647058823
2012-08-09,41.2,1.02,40.3921568627451
2012-08-10,40.47,1.02,39.67647058823529
2012-08-13,40.34,1.02,39.54901960784314
2012-08-14,40.26,1.02,39.470588235294116
2012-08-15,40.04,1.02,39.25490196078431
2012-08-16,40.39,1.02,39.59803921568628
2012-08-17,40.21,1.02,39.42156862745098
2012-08-20,40.17,1.02,39.38235294117647
2012-08-21,40.18,1.02,39.3921568627451
2012-08-22,40.37,1.02,39.57843137254902
2012-08-23,39.97,1.02,39.18627450980392
2012-08-24,40.06,1.02,39.27450980392157
2012-08-27,40.03,1.02,39.245098039215684
2012-08-28,39.95,1.02,39.16666666666667
2012-08-29,40.0,1.02,39.21568627450981
2012-08-30,39.69,1.02,38.91176470588235
2012-08-31,40.07,1.02,39.28431372549019
2012-09-04,40.4,1.02,39.6078431372549
2012-09-05,40.57,1.02,39.77450980392157
2012-09-06,40.8,1.02,40.0
2012-09-07,40.75,1.02,39.950980392156865
2012-09-10,40.57,1.02,39.77450980392157
2012-09-11,40.55,1.02,39.75490196078431
2012-09-12,40.97,1.02,40.166666666666664
2012-09-13,41.36,1.02,40.549019607843135
2012-09-14,41.93,1.02,41.1078431372549
2012-09-17,41.54,1.02,40.72549019607843
2012-09-18,40.57,1.02,39.77450980392157
2012-09-19,41.44,1.02,40.627450980392155
2012-09-20,41.69,1.02,40.87254901960784
2012-09-21,41.6,1.02,40.78431372549019
2012-09-24,41.23,1.02,40.421568627450974
2012-09-25,41.65,1.02,40.83333333333333
2012-09-26,41.49,1.02,40.6764705882353
2012-09-27,42.27,1.02,41.44117647058824
2012-09-28,42.05,1.02,41.225490196078425
2012-10-01,42.03,1.02,41.205882352941174
2012-10-02,42.72,1.02,41.88235294117647
2012-10-03,41.37,1.02,40.55882352941176
2012-10-04,42.19,1.02,41.36274509803921
2012-10-05,42.54,1.02,41.705882352941174
2012-10-08,42.06,1.02,41.23529411764706
2012-10-09,41.52,1.02,40.70588235294118
2012-10-10,41.67,1.02,40.85294117647059
2012-10-11,42.67,1.02,41.833333333333336
2012-10-12,41.28,1.02,40.470588235294116
2012-10-15,40.71,1.02,39.911764705882355
2012-10-16,40.99,1.02,40.18627450980392
2012-10-17,42.14,1.02,41.31372549019608
2012-10-18,41.99,1.02,41.16666666666667
2012-10-19,42.03,1.02,41.205882352941174
2012-10-22,41.27,1.02,40.46078431372549
2012-10-23,41.82,1.02,41.0
2012-10-24,41.37,1.02,40.55882352941176
2012-10-25,42.48,1.02,41.647058823529406
2012-10-26,41.88,1.02,41.05882352941177
2012-10-31,42.38,1.02,41.54901960784314
2012-11-01,43.49,1.02,42.63725490196079
2012-11-02,43.15,1.02,42.30392156862745
2012-11-05,44.01,1.02,43.147058823529406
2012-11-06,44.96,1.02,44.07843137254902
2012-11-07,43.46,1.02,42.6078431372549
2012-11-08,41.29,0.26,158.8076923076923
2012-11-09,40.2,0.26,154.6153846153846
2012-11-12,39.87,0.26,153.34615384615384
2012-11-13,40.4,0.26,155.3846153846154
2012-11-14,39.95,0.26,153.65384615384616
2012-11-15,40.2,0.26,154.6153846153846
2012-11-16,40.3,0.26,154.99999999999997
2012-11-19,40.59,0.26,156.1153846153846
2012-11-20,40.62,0.26,156.23076923076923
2012-11-21,40.88,0.26,157.23076923076923
2012-11-23,41.0,0.26,157.69230769230768
2012-11-26,41.28,0.26,158.76923076923077
2012-11-27,41.11,0.26,158.1153846153846
2012-11-28,40.91,0.26,157.34615384615384
2012-11-29,41.0,0.26,157.69230769230768
2012-11-30,40.85,0.26,157.1153846153846
2012-12-03,40.11,0.26,154.26923076923077
2012-12-04,40.27,0.26,154.8846153846154
2012-12-05,40.24,0.26,154.76923076923077
2012-12-06,40.1,0.26,154.23076923076923
2012-12-07,40.71,0.26,156.57692307692307
2012-12-10,40.99,0.26,157.65384615384616
2012-12-11,41.04,0.26,157.84615384615384
2012-12-12,41.93,0.26,161.26923076923077
2012-12-13,41.46,0.26,159.46153846153845
2012-12-14,41.48,0.26,159.53846153846152
2012-12-17,41.63,0.26,160.1153846153846
2012-12-18,42.41,0.26,163.11538461538458
2012-12-19,42.28,0.26,162.6153846153846
2012-12-20,43.2,0.26,166.15384615384616
2012-12-21,42.95,0.26,165.1923076923077
2012-12-24,42.79,0.26,164.57692307692307
2012-12-26,42.72,0.26,164.3076923076923
2012-12-27,42.45,0.26,163.26923076923077
2012-12-28,42.14,0.26,162.07692307692307
2012-12-31,43.34,0.26,166.6923076923077
2013-01-02,44.06,0.26,169.46153846153845
2013-01-03,43.85,0.26,168.65384615384616
2013-01-04,44.04,0.26,169.3846153846154
2013-01-07,43.68,0.26,168.0
2013-01-08,43.3,0.26,166.53846153846152
2013-01-09,43.2,0.26,166.15384615384616
2013-01-10,43.46,0.26,167.15384615384616
2013-01-11,43.28,0.26,166.46153846153845
2013-01-14,43.37,0.26,166.8076923076923
2013-01-15,43.76,0.26,168.3076923076923
2013-01-16,43.17,0.26,166.03846153846155
2013-01-17,44.26,0.26,170.23076923076923
2013-01-18,44.62,0.26,171.6153846153846
2013-01-22,45.0,0.26,173.07692307692307
2013-01-23,45.61,0.26,175.4230769230769
2013-01-24,45.57,0.26,175.26923076923077
2013-01-25,45.47,0.26,174.8846153846154
2013-01-28,44.89,0.26,172.65384615384616
2013-01-29,44.75,0.26,172.1153846153846
2013-01-30,44.38,0.26,170.6923076923077
2013-01-31,44.3,0.26,170.38461538461536
2013-02-01,44.53,0.26,171.26923076923077
2013-02-04,44.21,0.26,170.03846153846155
2013-02-05,44.17,0.26,169.8846153846154
2013-02-06,44.39,0.26,170.73076923076923
2013-02-07,44.88,0.26,172.6153846153846
2013-02-08,45.39,0.26,174.57692307692307
2013-02-11,45.23,0.26,173.96153846153845
2013-02-12,45.25,0.26,174.03846153846152
2013-02-13,45.55,0.26,175.19230769230768
2013-02-14,45.2,0.26,173.84615384615384
2013-02-15,45.35,0.26,174.42307692307693
2013-02-19,45.54,0.26,175.15384615384613
2013-02-20,45.44,0.26,174.76923076923075
2013-02-21,44.63,0.26,171.65384615384616
2013-02-22,44.95,0.26,172.8846153846154
2013-02-25,44.29,0.26,170.34615384615384
2013-02-26,45.47,0.26,174.8846153846154
2013-02-27,47.12,1.01,46.65346534653465
2013-02-28,48.04,1.01,47.56435643564356
2013-03-01,47.91,1.01,47.43564356435643
2013-03-04,47.25,1.01,46.78217821782178
2013-03-05,48.07,1.01,47.59405940594059
2013-03-06,49.17,1.01,48.68316831683168
2013-03-07,49.05,1.01,48.56435643564356
2013-03-08,50.56,1.01,50.05940594059406
2013-03-11,50.9,1.01,50.396039603960396
2013-03-12,51.34,1.01,50.831683168316836
2013-03-13,52.85,1.01,52.32673267326733
2013-03-14,54.08,1.01,53.54455445544554
2013-03-15,54.02,1.01,53.48514851485149
2013-03-18,53.64,1.01,53.10891089108911
2013-03-19,52.5,1.01,51.98019801980198
2013-03-20,52.82,1.01,52.2970297029703
2013-03-21,52.05,1.01,51.53465346534653
2013-03-22,52.41,1.01,51.89108910891089
2013-03-25,52.36,1.01,51.84158415841584
2013-03-26,53.2,1.01,52.67326732673268
2013-03-27,52.96,1.01,52.43564356435643
2013-03-28,53.33,1.01,52.8019801980198
2013-04-01,53.78,1.01,53.24752475247525
2013-04-02,52.48,1.01,51.96039603960396
2013-04-03,51.95,1.01,51.43564356435644
2013-04-04,51.91,1.01,51.39603960396039
2013-04-05,51.58,1.01,51.06930693069307
2013-04-08,51.3,1.01,50.792079207920786
2013-04-09,51.08,1.01,50.57425742574257
2013-04-10,51.86,1.01,51.34653465346535
2013-04-11,52.13,1.01,51.613861386138616
2013-04-12,53.65,1.01,53.118811881188115
2013-04-15,51.87,1.01,51.35643564356435
2013-04-16,51.5,1.01,50.99009900990099
2013-04-17,50.63,1.01,50.12871287128713
2013-04-18,50.11,1.01,49.613861386138616
2013-04-19,50.27,1.01,49.772277227722775
2013-04-22,50.12,1.01,49.62376237623762
2013-04-23,50.98,1.01,50.47524752475247
2013-04-24,51.28,1.01,50.772277227722775
2013-04-25,52.48,1.01,51.96039603960396
2013-04-26,51.88,1.01,51.366336633663366
2013-04-29,52.91,1.01,52.386138613861384
2013-04-30,52.9,1.01,52.37623762376237
2013-05-01,51.93,1.01,51.415841584158414
2013-05-02,52.95,1.01,52.42574257425743
2013-05-03,53.34,1.01,52.81188118811882
2013-05-06,53.44,1.01,52.91089108910891
2013-05-07,54.0,1.01,53.46534653465346
2013-05-08,53.52,0.88,60.81818181818182
2013-05-09,53.66,0.88,60.97727272727273
2013-05-10,53.81,0.88,61.14772727272727
2013-05-13,53.51,0.88,60.80681818181818
2013-05-14,54.15,0.88,61.53409090909091
2013-05-15,54.58,0.88,62.02272727272727
2013-05-16,55.17,0.88,62.69318181818182
2013-05-17,55.82,0.88,63.43181818181818
2013-05-20,55.26,0.88,62.79545454545454
2013-05-21,56.0,0.88,63.63636363636363
2013-05-22,55.57,0.88,63.14772727272727
2013-05-23,56.0,0.88,63.63636363636363
2013-05-24,55.34,0.88,62.88636363636364
2013-05-28,55.73,0.88,63.32954545454545
2013-05-29,54.83,0.88,62.30681818181818
2013-05-30,55.29,0.88,62.82954545454545
2013-05-31,55.22,0.88,62.75
2013-06-03,54.46,0.88,61.88636363636364
2013-06-04,54.87,0.88,62.35227272727273
2013-06-05,54.44,0.88,61.86363636363636
2013-06-06,55.2,0.88,62.727272727272734
2013-06-07,56.02,0.88,63.659090909090914
2013-06-10,56.66,0.88,64.38636363636363
2013-06-11,56.03,0.88,63.67045454545455
2013-06-12,55.27,0.88,62.80681818181819
2013-06-13,55.99,0.88,63.625
2013-06-14,56.09,0.88,63.73863636363637
2013-06-17,56.31,0.88,63.98863636363637
2013-06-18,57.64,0.88,65.5
2013-06-19,56.65,0.88,64.375
2013-06-20,55.93,0.88,63.55681818181818
2013-06-21,55.05,0.88,62.55681818181818
2013-06-24,55.04,0.88,62.54545454545455
2013-06-25,54.68,0.88,62.13636363636363
2013-06-26,55.33,0.88,62.875
2013-06-27,56.59,0.88,64.30681818181819
2013-06-28,56.48,0.88,64.18181818181817
2013-07-01,56.92,0.88,64.68181818181819
2013-07-02,56.6,0.88,64.31818181818181
2013-07-03,57.3,0.88,65.11363636363636
2013-07-05,58.05,0.88,65.9659090909091
2013-07-08,57.78,0.88,65.6590909090909
2013-07-09,58.27,0.88,66.2159090909091
2013-07-10,59.16,0.88,67.22727272727272
2013-07-11,60.59,0.88,68.85227272727273
2013-07-12,60.19,0.88,68.39772727272727
2013-07-15,60.87,0.88,69.17045454545455
2013-07-16,60.02,0.88,68.20454545454545
2013-07-17,60.5,0.88,68.75
2013-07-18,61.99,0.88,70.44318181818181
2013-07-19,62.79,0.88,71.35227272727272
2013-07-22,62.93,0.88,71.51136363636364
2013-07-23,63.26,0.88,71.88636363636364
2013-07-24,63.34,0.88,71.97727272727273
2013-07-25,63.09,0.88,71.69318181818183
2013-07-26,62.51,0.88,71.0340909090909
2013-07-29,62.09,0.88,70.55681818181819
2013-07-30,61.93,0.88,70.375
2013-07-31,62.18,0.88,70.6590909090909
