date,close price,APTV_SHE,APTV_TA,APTV_TL,market cap,PB Ratio
2012-11-27,28.02,2406000000.0,9639000000.0,7233000000.0,9058585800.0,3.7649982543640896
2012-11-28,28.16,2406000000.0,9639000000.0,7233000000.0,9103846400.0,3.7838098088113052
2012-11-29,28.47,2406000000.0,9639000000.0,7233000000.0,9204066300.0,3.8254639650872817
2012-11-30,28.49,2406000000.0,9639000000.0,7233000000.0,9210532100.0,3.8281513300083128
2012-12-03,28.08,2406000000.0,9639000000.0,7233000000.0,9077983200.0,3.773060349127182
2012-12-04,28.42,2406000000.0,9639000000.0,7233000000.0,9187901800.0,3.818745552784705
2012-12-05,28.39,2406000000.0,9639000000.0,7233000000.0,9178203100.0,3.814714505403159
2012-12-06,28.44,2406000000.0,9639000000.0,7233000000.0,9194367600.0,3.8214329177057356
2012-12-07,28.47,2406000000.0,9639000000.0,7233000000.0,9204066300.0,3.8254639650872817
2012-12-10,28.54,2406000000.0,9639000000.0,7233000000.0,9226696600.0,3.8348697423108895
2012-12-11,28.69,2406000000.0,9639000000.0,7233000000.0,9275190100.0,3.85502497921862
2012-12-12,28.83,2406000000.0,9639000000.0,7233000000.0,9320450700.0,3.8738365336658354
2012-12-13,28.78,2406000000.0,9639000000.0,7233000000.0,9304286200.0,3.8671181213632586
2012-12-14,28.72,2406000000.0,9639000000.0,7233000000.0,9284888800.0,3.8590560266001663
2012-12-17,28.81,2406000000.0,9639000000.0,7233000000.0,9313984900.0,3.8711491687448047
2012-12-18,28.88,2406000000.0,9639000000.0,7233000000.0,9336615200.0,3.880554945968412
2012-12-19,29.88,2406000000.0,9639000000.0,7233000000.0,9659905200.0,4.01492319201995
2012-12-20,30.21,2406000000.0,9639000000.0,7233000000.0,9766590900.0,4.059264713216957
2012-12-21,30.29,2406000000.0,9639000000.0,7233000000.0,9792454100.0,4.070014172901081
2012-12-24,30.41,2406000000.0,9639000000.0,7233000000.0,9831248900.0,4.086138362427265
2012-12-26,31.2,2406000000.0,9639000000.0,7233000000.0,10086648000.0,4.19228927680798
2012-12-27,31.96,2406000000.0,9639000000.0,7233000000.0,10332348400.0,4.294409143807149
2012-12-28,31.62,2406000000.0,9639000000.0,7233000000.0,10222429800.0,4.248723940149626
2012-12-31,32.06,2406000000.0,9639000000.0,7233000000.0,10364677400.0,4.307845968412303
2013-01-02,32.59,2406000000.0,9639000000.0,7233000000.0,10277582400.000002,4.271646882793018
2013-01-03,32.15,2406000000.0,9639000000.0,7233000000.0,10138824000.0,4.213975062344139
2013-01-04,32.28,2406000000.0,9639000000.0,7233000000.0,10179820800.0,4.231014463840399
2013-01-07,32.01,2406000000.0,9639000000.0,7233000000.0,10094673600.0,4.19562493765586
2013-01-08,32.0,2406000000.0,9639000000.0,7233000000.0,10091520000.0,4.194314214463841
2013-01-09,32.25,2406000000.0,9639000000.0,7233000000.0,10170360000.0,4.227082294264339
2013-01-10,32.53,2406000000.0,9639000000.0,7233000000.0,10258660800.0,4.263782543640898
2013-01-11,31.93,2406000000.0,9639000000.0,7233000000.0,10069444800.0,4.1851391521197
2013-01-14,31.53,2406000000.0,9639000000.0,7233000000.0,9943300800.0,4.1327102244389025
2013-01-15,32.1,2406000000.0,9639000000.0,7233000000.0,10123056000.0,4.20742144638404
2013-01-16,32.12,2406000000.0,9639000000.0,7233000000.0,10129363200.0,4.2100428927680795
2013-01-17,32.69,2406000000.0,9639000000.0,7233000000.0,10309118400.0,4.284754114713217
2013-01-18,32.54,2406000000.0,9639000000.0,7233000000.0,10261814400.0,4.265093266832918
2013-01-22,32.56,2406000000.0,9639000000.0,7233000000.0,10268121600.0,4.267714713216957
2013-01-23,32.4,2406000000.0,9639000000.0,7233000000.0,10217664000.0,4.246743142144639
2013-01-24,32.58,2406000000.0,9639000000.0,7233000000.0,10274428800.0,4.270336159600998
2013-01-25,32.92,2406000000.0,9639000000.0,7233000000.0,10381651200.0,4.314900748129676
2013-01-28,33.36,2406000000.0,9639000000.0,7233000000.0,10520409600.0,4.372572568578554
2013-01-29,33.19,2406000000.0,9639000000.0,7233000000.0,10466798400.0,4.350290274314214
2013-01-30,32.59,2406000000.0,9639000000.0,7233000000.0,10277582400.000002,4.271646882793018
2013-01-31,32.41,2406000000.0,9639000000.0,7233000000.0,10220817599.999998,4.248053865336658
2013-02-01,32.88,2406000000.0,9639000000.0,7233000000.0,10369036800.0,4.309657855361596
2013-02-04,32.53,2406000000.0,9639000000.0,7233000000.0,10258660800.0,4.263782543640898
2013-02-05,32.98,2406000000.0,9639000000.0,7233000000.0,10400572799.999998,4.322765087281795
2013-02-06,32.36,2406000000.0,9639000000.0,7233000000.0,10205049600.0,4.241500249376559
2013-02-07,32.11,2406000000.0,9639000000.0,7233000000.0,10126209600.0,4.20873216957606
2013-02-08,32.29,2406000000.0,9639000000.0,7233000000.0,10182974400.0,4.232325187032419
2013-02-11,32.85,2345000000.0,10176000000.0,7831000000.0,10359576000.0,4.417729637526652
2013-02-12,33.37,2345000000.0,10176000000.0,7831000000.0,10523563200.0,4.487660213219616
2013-02-13,33.49,2345000000.0,10176000000.0,7831000000.0,10561406400.0,4.503798038379531
2013-02-14,33.5,2345000000.0,10176000000.0,7831000000.0,10564560000.0,4.505142857142857
2013-02-15,33.51,2345000000.0,10176000000.0,7831000000.0,10567713600.0,4.506487675906183
2013-02-19,33.33,2345000000.0,10176000000.0,7831000000.0,10510948800.0,4.482280938166311
2013-02-20,32.51,2345000000.0,10176000000.0,7831000000.0,10252353600.0,4.372005799573561
2013-02-21,31.78,2345000000.0,10176000000.0,7831000000.0,10022140800.0,4.273834029850747
2013-02-22,32.16,2345000000.0,10176000000.0,7831000000.0,10141977599.999998,4.324937142857142
2013-02-25,31.96,2345000000.0,10176000000.0,7831000000.0,10078905600.0,4.298040767590618
2013-02-26,33.3,2345000000.0,10176000000.0,7831000000.0,10501488000.0,4.478246481876333
2013-02-27,35.04,2345000000.0,10176000000.0,7831000000.0,11050214400.0,4.712244946695096
2013-02-28,35.08,2345000000.0,10176000000.0,7831000000.0,11062828800.0,4.717624221748401
2013-03-01,35.37,2345000000.0,10176000000.0,7831000000.0,11154283200.0,4.756623965884861
2013-03-04,35.43,2345000000.0,10176000000.0,7831000000.0,11173204800.0,4.764692878464818
2013-03-05,35.62,2345000000.0,10176000000.0,7831000000.0,11233123200.0,4.790244434968017
2013-03-06,35.51,2345000000.0,10176000000.0,7831000000.0,11198433600.0,4.7754514285714285
2013-03-07,35.83,2345000000.0,10176000000.0,7831000000.0,11299348800.0,4.818485628997868
2013-03-08,36.04,2345000000.0,10176000000.0,7831000000.0,11365574400.0,4.846726823027718
2013-03-11,36.21,2345000000.0,10176000000.0,7831000000.0,11419185600.0,4.8695887420042645
2013-03-12,36.07,2345000000.0,10176000000.0,7831000000.0,11375035200.0,4.850761279317697
2013-03-13,36.21,2345000000.0,10176000000.0,7831000000.0,11419185600.0,4.8695887420042645
2013-03-14,36.25,2345000000.0,10176000000.0,7831000000.0,11431800000.0,4.8749680170575695
2013-03-15,36.28,2345000000.0,10176000000.0,7831000000.0,11441260800.0,4.879002473347548
2013-03-18,35.87,2345000000.0,10176000000.0,7831000000.0,11311963200.0,4.823864904051173
2013-03-19,36.14,2345000000.0,10176000000.0,7831000000.0,11397110400.0,4.8601750106609805
2013-03-20,36.33,2345000000.0,10176000000.0,7831000000.0,11457028800.0,4.885726567164179
2013-03-21,36.36,2345000000.0,10176000000.0,7831000000.0,11466489600.0,4.889761023454158
2013-03-22,36.22,2345000000.0,10176000000.0,7831000000.0,11422339200.0,4.8709335607675905
2013-03-25,35.98,2345000000.0,10176000000.0,7831000000.0,11346652799.999998,4.83865791044776
2013-03-26,37.26,2345000000.0,10176000000.0,7831000000.0,11750313600.0,5.010794712153518
2013-03-27,37.32,2345000000.0,10176000000.0,7831000000.0,11769235200.0,5.018863624733475
2013-03-28,37.22,2345000000.0,10176000000.0,7831000000.0,11737699200.0,5.005415437100213
2013-04-01,36.88,2345000000.0,10176000000.0,7831000000.0,11581057600.0,4.938617313432836
2013-04-02,36.97,2345000000.0,10176000000.0,7831000000.0,11609319400.0,4.950669253731343
