date,close price,TPR_SHE,TPR_TA,TPR_TL,market cap,PB Ratio
2006-10-18,36.12,1188734000.0,1626520000.0,437786000.0,13536872999.999998,11.387638445606838
2006-10-19,35.36,1188734000.0,1626520000.0,437786000.0,13252044000.0,11.148031435123418
2006-10-20,35.27,1188734000.0,1626520000.0,437786000.0,13218314250.000002,11.119656920724067
2006-10-23,36.33,1188734000.0,1626520000.0,437786000.0,13615575750.0,11.453845645871995
2006-10-24,39.21,1188734000.0,1626520000.0,437786000.0,14694927750.0,12.361830106651277
2006-10-25,39.95,1188734000.0,1626520000.0,437786000.0,14972261250.000002,12.595131669490401
2006-10-26,39.65,1188734000.0,1626520000.0,437786000.0,14859828750.0,12.50054995482589
2006-10-27,39.01,1188734000.0,1626520000.0,437786000.0,14619972750.0,12.298775630208272
2006-10-30,40.0,1188734000.0,1626520000.0,437786000.0,14991000000.0,12.610895288601151
2006-10-31,39.64,1188734000.0,1626520000.0,437786000.0,14856081000.0,12.49739723100374
2006-11-01,39.65,1188734000.0,1626520000.0,437786000.0,14859828750.0,12.50054995482589
2006-11-02,39.62,1188734000.0,1626520000.0,437786000.0,14848585499.999998,12.491091783359439
2006-11-03,38.61,1188734000.0,1626520000.0,437786000.0,14470062750.0,12.17266667732226
2006-11-06,39.35,1188734000.0,1626520000.0,437786000.0,14747396250.0,12.405968240161382
2006-11-07,39.49,1192112000.0,1676500000.0,484388000.0,14799864750.0,12.414827423933321
2006-11-08,38.98,1192112000.0,1676500000.0,484388000.0,14608729499.999998,12.254494124713112
2006-11-09,38.62,1192112000.0,1676500000.0,484388000.0,14473810499.999998,12.14131767820473
2006-11-10,38.74,1192112000.0,1676500000.0,484388000.0,14518783500.0,12.179043160374192
2006-11-13,39.25,1192112000.0,1676500000.0,484388000.0,14709918750.0,12.339376459594401
2006-11-14,40.4,1192112000.0,1676500000.0,484388000.0,15140910000.0,12.700912330385064
2006-11-15,42.2,1192112000.0,1676500000.0,484388000.0,15815505000.000002,13.266794562926975
2006-11-16,42.34,1192112000.0,1676500000.0,484388000.0,15867973500.000002,13.310807625458013
2006-11-17,42.04,1192112000.0,1676500000.0,484388000.0,15755541000.0,13.21649392003436
2006-11-20,41.8,1192112000.0,1676500000.0,484388000.0,15665594999.999998,13.141042955695436
2006-11-21,42.2,1192112000.0,1676500000.0,484388000.0,15815505000.000002,13.266794562926975
2006-11-22,42.66,1192112000.0,1676500000.0,484388000.0,15987901499.999998,13.411408911243237
2006-11-24,42.78,1192112000.0,1676500000.0,484388000.0,16032874500.0,13.449134393412699
2006-11-27,42.11,1192112000.0,1676500000.0,484388000.0,15781775250.0,13.238500451299878
2006-11-28,41.84,1192112000.0,1676500000.0,484388000.0,15680586000.000002,13.153618116418594
2006-11-29,42.91,1192112000.0,1676500000.0,484388000.0,16081595249.999998,13.490003665762947
2006-11-30,43.21,1192112000.0,1676500000.0,484388000.0,16194027750.0,13.5843173711866
2006-12-01,42.63,1192112000.0,1676500000.0,484388000.0,15976658250.000002,13.401977540700875
2006-12-04,43.33,1192112000.0,1676500000.0,484388000.0,16239000750.0,13.62204285335606
2006-12-05,43.65,1192112000.0,1676500000.0,484388000.0,16358928750.0,13.72264413914129
2006-12-06,43.76,1192112000.0,1676500000.0,484388000.0,16400154000.0,13.757225831129961
2006-12-07,43.56,1192112000.0,1676500000.0,484388000.0,16325199000.0,13.694350027514194
2006-12-08,43.13,1192112000.0,1676500000.0,484388000.0,16164045750.000002,13.559167049740294
2006-12-11,43.0,1192112000.0,1676500000.0,484388000.0,16115325000.0,13.518297777390044
2006-12-12,42.45,1192112000.0,1676500000.0,484388000.0,15909198750.000002,13.345389317446685
2006-12-13,42.42,1192112000.0,1676500000.0,484388000.0,15897955500.0,13.335957946904317
2006-12-14,43.26,1192112000.0,1676500000.0,484388000.0,16212766500.0,13.600036322090542
2006-12-15,43.03,1192112000.0,1676500000.0,484388000.0,16126568250.0,13.527729147932408
2006-12-18,42.03,1192112000.0,1676500000.0,484388000.0,15751793250.0,13.213350129853572
2006-12-19,43.05,1192112000.0,1676500000.0,484388000.0,16134063749.999998,13.534016728293984
2006-12-20,44.28,1192112000.0,1676500000.0,484388000.0,16595037000.0,13.920702920530957
2006-12-21,43.86,1192112000.0,1676500000.0,484388000.0,16437631500.0,13.788663732937845
2006-12-22,43.58,1192112000.0,1676500000.0,484388000.0,16332694500.0,13.70063760787577
2006-12-26,43.43,1192112000.0,1676500000.0,484388000.0,16276478250.0,13.653480755163944
2006-12-27,43.31,1192112000.0,1676500000.0,484388000.0,16231505250.0,13.615755272994484
2006-12-28,43.64,1192112000.0,1676500000.0,484388000.0,16355181000.0,13.7195003489605
2006-12-29,42.96,1192112000.0,1676500000.0,484388000.0,16100334000.0,13.50572261666689
2007-01-03,43.82,1192112000.0,1676500000.0,484388000.0,58543520000.0,49.10907699947656
2007-01-04,45.0,1192112000.0,1676500000.0,484388000.0,60120000000.0,50.431503080247495
2007-01-05,44.0,1192112000.0,1676500000.0,484388000.0,58784000000.0,49.310803011797546
2007-01-08,44.01,1192112000.0,1676500000.0,484388000.0,58797360000.0,49.322010012482046
2007-01-09,44.45,1192112000.0,1676500000.0,484388000.0,59385200000.0,49.81511804260003
2007-01-10,44.45,1192112000.0,1676500000.0,484388000.0,59385200000.0,49.81511804260003
2007-01-11,45.62,1192112000.0,1676500000.0,484388000.0,60948320000.0,51.12633712268646
2007-01-12,45.82,1192112000.0,1676500000.0,484388000.0,61215520000.0,51.35047713637645
2007-01-16,46.34,1192112000.0,1676500000.0,484388000.0,61910240000.00001,51.93324117197042
2007-01-17,45.86,1192112000.0,1676500000.0,484388000.0,61268960000.0,51.39530513911445
2007-01-18,45.05,1192112000.0,1676500000.0,484388000.0,60186800000.0,50.48753808366999
2007-01-19,45.0,1192112000.0,1676500000.0,484388000.0,60120000000.0,50.431503080247495
2007-01-22,43.98,1192112000.0,1676500000.0,484388000.0,58757279999.99999,49.288389010428546
2007-01-23,43.91,1192112000.0,1676500000.0,484388000.0,58663759999.99999,49.20994000563705
2007-01-24,44.8,1192112000.0,1676500000.0,484388000.0,59852800000.0,50.207363066557505
2007-01-25,43.82,1192112000.0,1676500000.0,484388000.0,58543520000.0,49.10907699947656
2007-01-26,43.84,1192112000.0,1676500000.0,484388000.0,58570240000.00001,49.131491000845564
2007-01-29,44.52,1192112000.0,1676500000.0,484388000.0,59478720000.00001,49.89356704739153
2007-01-30,44.82,1192112000.0,1676500000.0,484388000.0,59879520000.0,50.229777067926506
2007-01-31,45.86,1192112000.0,1676500000.0,484388000.0,61268960000.0,51.39530513911445
2007-02-01,46.76,1192112000.0,1676500000.0,484388000.0,62471360000.0,52.403935200719395
2007-02-02,47.11,1192112000.0,1676500000.0,484388000.0,62938960000.0,52.796180224676874
2007-02-05,46.56,1192112000.0,1676500000.0,484388000.0,62204160000.0,52.179795187029406
2007-02-06,47.05,1192112000.0,1676500000.0,484388000.0,62858800000.0,52.72893822056988
2007-02-07,47.44,1192112000.0,1676500000.0,484388000.0,63379840000.0,53.16601124726536
2007-02-08,47.51,1482898000.0,1901196000.0,518001000.0,63473360000.0,42.8035913461344
2007-02-09,46.86,1482898000.0,1901196000.0,518001000.0,62604960000.0,42.2179812772018
2007-02-12,47.21,1482898000.0,1901196000.0,518001000.0,63072560000.0,42.533309775857816
2007-02-13,48.25,1482898000.0,1901196000.0,518001000.0,64462000000.0,43.47028588614996
2007-02-14,49.38,1482898000.0,1901196000.0,518001000.0,65971680000.0,44.488346467525076
2007-02-15,49.29,1482898000.0,1901196000.0,518001000.0,65851440000.0,44.4072619964421
2007-02-16,49.98,1482898000.0,1901196000.0,518001000.0,66773279999.99999,45.02890960807823
2007-02-20,50.83,1482898000.0,1901196000.0,518001000.0,67908880000.0,45.794707390528544
2007-02-21,49.95,1482898000.0,1901196000.0,518001000.0,66733200000.0,45.00188145105058
2007-02-22,49.73,1482898000.0,1901196000.0,518001000.0,66439279999.99999,44.80367496618108
2007-02-23,49.97,1482898000.0,1901196000.0,518001000.0,66759920000.0,45.01990022240235
2007-02-26,48.93,1482898000.0,1901196000.0,518001000.0,65370480000.0,44.082924112110206
2007-02-27,46.01,1482898000.0,1901196000.0,518001000.0,61469360000.0,41.452183494751495
2007-02-28,47.19,1482898000.0,1901196000.0,518001000.0,63045840000.0,42.51529100450604
2007-03-01,48.18,1482898000.0,1901196000.0,518001000.0,64368480000.0,43.407220186418755
2007-03-02,47.66,1482898000.0,1901196000.0,518001000.0,63673759999.99999,42.93873213127268
2007-03-05,46.67,1482898000.0,1901196000.0,518001000.0,62351120000.0,42.04680294935997
2007-03-06,47.83,1482898000.0,1901196000.0,518001000.0,63900880000.0,43.09189168776275
2007-03-07,48.22,1482898000.0,1901196000.0,518001000.0,64421920000.0,43.4432577291223
2007-03-08,49.16,1482898000.0,1901196000.0,518001000.0,65677759999.99999,44.29013998265558
2007-03-09,49.32,1482898000.0,1901196000.0,518001000.0,65891520000.0,44.43429015346976
2007-03-12,50.0,1482898000.0,1901196000.0,518001000.0,66800000000.0,45.04692837943001
2007-03-13,48.74,1482898000.0,1901196000.0,518001000.0,65116640000.0,43.91174578426837
2007-03-14,48.8,1482898000.0,1901196000.0,518001000.0,65196800000.0,43.965802098323685
2007-03-15,49.17,1482898000.0,1901196000.0,518001000.0,65691120000.0,44.29914936833147
2007-03-16,48.77,1482898000.0,1901196000.0,518001000.0,65156720000.00001,43.938773941296034
2007-03-19,49.35,1482898000.0,1901196000.0,518001000.0,65931600000.0,44.46131831049742
2007-03-20,50.0,1482898000.0,1901196000.0,518001000.0,66800000000.0,45.04692837943001
2007-03-21,50.23,1482898000.0,1901196000.0,518001000.0,67107279999.99999,45.25414424997538
2007-03-22,50.79,1482898000.0,1901196000.0,518001000.0,67855440000.0,45.758669847825004
2007-03-23,50.96,1482898000.0,1901196000.0,518001000.0,68082560000.0,45.911829404315064
2007-03-26,50.89,1482898000.0,1901196000.0,518001000.0,67989040000.0,45.84876370458386
2007-03-27,50.65,1482898000.0,1901196000.0,518001000.0,67668400000.0,45.632538448362595
2007-03-28,49.86,1482898000.0,1901196000.0,518001000.0,66612960000.0,44.920796979967605
2007-03-29,49.8,1482898000.0,1901196000.0,518001000.0,66532800000.0,44.86674066591229
2007-03-30,50.05,1482898000.0,1901196000.0,518001000.0,66866800000.0,45.091975307809435
2007-04-02,50.19,1482898000.0,1901196000.0,518001000.0,18939497640.0,12.771949007956042
2007-04-03,50.97,1482898000.0,1901196000.0,518001000.0,19233835320.0,12.970437157511846
2007-04-04,51.64,1482898000.0,1901196000.0,518001000.0,19486663840.0,13.140933388540548
2007-04-05,51.4,1482898000.0,1901196000.0,518001000.0,19396098400.0,13.079860111754146
2007-04-09,51.3,1482898000.0,1901196000.0,518001000.0,19358362800.0,13.054412913093145
2007-04-10,51.44,1482898000.0,1901196000.0,518001000.0,19411192640.0,13.090038991218547
2007-04-11,51.25,1482898000.0,1901196000.0,518001000.0,19339495000.0,13.041689313762646
2007-04-12,52.86,1482898000.0,1901196000.0,518001000.0,19947038160.0,13.45138921220475
2007-04-13,51.99,1482898000.0,1901196000.0,518001000.0,19618738440.0,13.229998583854048
2007-04-16,52.97,1482898000.0,1901196000.0,518001000.0,19988547320.0,13.47938113073185
2007-04-17,52.23,1482898000.0,1901196000.0,518001000.0,19709303880.0,13.291071860640448
2007-04-18,52.74,1482898000.0,1901196000.0,518001000.0,19901755440.0,13.42085257381155
2007-04-19,51.83,1482898000.0,1901196000.0,518001000.0,19558361480.0,13.189283065996447
2007-04-20,53.79,1482898000.0,1901196000.0,518001000.0,20297979240.0,13.688048159752054
2007-04-23,53.35,1482898000.0,1901196000.0,518001000.0,20131942600.0,13.576080485643653
2007-04-24,50.26,1482898000.0,1901196000.0,518001000.0,18965912560.0,12.789762047018742
2007-04-25,50.75,1482898000.0,1901196000.0,518001000.0,19150817000.0,12.914453320457644
2007-04-26,51.28,1482898000.0,1901196000.0,518001000.0,19350815680.0,13.049323473360946
2007-04-27,51.25,1482898000.0,1901196000.0,518001000.0,19339495000.0,13.041689313762646
2007-04-30,48.83,1482898000.0,1901196000.0,518001000.0,18426293480.0,12.42586710616644
2007-05-01,48.1,1482898000.0,1901196000.0,518001000.0,18150823600.0,12.240102555941137
2007-05-02,48.6,1482898000.0,1901196000.0,518001000.0,18339501600.0,12.367338549246139
2007-05-03,47.75,1482898000.0,1901196000.0,518001000.0,18018749000.0,12.151037360627637
2007-05-04,49.14,1705446000.0,2143195000.0,437749000.0,18543273840.0,10.87297624199183
2007-05-07,48.2,1705446000.0,2143195000.0,437749000.0,18188559200.0,10.664986871469399
2007-05-08,48.55,1705446000.0,2143195000.0,437749000.0,18320633800.0,10.742429722195837
2007-05-09,49.33,1705446000.0,2143195000.0,437749000.0,18614971480.0,10.915016646671896
2007-05-10,48.12,1705446000.0,2143195000.0,437749000.0,18158370720.0,10.647285648446212
2007-05-11,47.84,1705446000.0,2143195000.0,437749000.0,18052711040.0,10.585331367865063
2007-05-14,47.36,1705446000.0,2143195000.0,437749000.0,17871580160.0,10.479124029725948
2007-05-15,46.1,1705446000.0,2143195000.0,437749000.0,17396111600.0,10.200329767110773
2007-05-16,47.46,1705446000.0,2143195000.0,437749000.0,17909315760.0,10.50125055850493
2007-05-17,47.9,1705446000.0,2143195000.0,437749000.0,18075352400.0,10.598607285132452
2007-05-18,47.96,1705446000.0,2143195000.0,437749000.0,18097993760.0,10.611883202399842
2007-05-21,48.58,1705446000.0,2143195000.0,437749000.0,18331954480.0,10.749067680829532
2007-05-22,49.23,1705446000.0,2143195000.0,437749000.0,18577235880.0,10.892890117892915
2007-05-23,49.26,1705446000.0,2143195000.0,437749000.0,18588556560.0,10.89952807652661
2007-05-24,48.61,1705446000.0,2143195000.0,437749000.0,18343275160.0,10.755705639463226
2007-05-25,48.66,1705446000.0,2143195000.0,437749000.0,18362142960.0,10.766768903852716
2007-05-29,49.11,1705446000.0,2143195000.0,437749000.0,18531953160.0,10.866338283358136
2007-05-30,51.15,1705446000.0,2143195000.0,437749000.0,19301759400.0,11.317719470449372
2007-05-31,51.36,1705446000.0,2143195000.0,437749000.0,19381004160.0,11.364185180885235
2007-06-01,51.34,1705446000.0,2143195000.0,437749000.0,19373457040.0,11.359759875129438
2007-06-04,51.55,1705446000.0,2143195000.0,437749000.0,19452701800.0,11.4062255855653
2007-06-05,50.34,1705446000.0,2143195000.0,437749000.0,18996101040.0,11.138494587339617
2007-06-06,49.12,1705446000.0,2143195000.0,437749000.0,18535726720.0,10.868550936236035
2007-06-07,47.86,1705446000.0,2143195000.0,437749000.0,18060258160.0,10.58975667362086
2007-06-08,49.02,1705446000.0,2143195000.0,437749000.0,18497991120.0,10.846424407457052
2007-06-11,48.07,1705446000.0,2143195000.0,437749000.0,18139502920.0,10.636222384056722
2007-06-12,47.48,1705446000.0,2143195000.0,437749000.0,17916862880.0,10.505675864260727
2007-06-13,48.89,1705446000.0,2143195000.0,437749000.0,18448934840.0,10.817659920044376
2007-06-14,48.87,1705446000.0,2143195000.0,437749000.0,18441387720.0,10.813234614288579
2007-06-15,48.69,1705446000.0,2143195000.0,437749000.0,18373463640.0,10.77340686248641
2007-06-18,48.63,1705446000.0,2143195000.0,437749000.0,18350822280.0,10.760130945219021
2007-06-19,49.57,1705446000.0,2143195000.0,437749000.0,18705536920.0,10.968120315741453
2007-06-20,48.02,1705446000.0,2143195000.0,437749000.0,18120635120.0,10.62515911966723
2007-06-21,48.03,1705446000.0,2143195000.0,437749000.0,18124408680.0,10.627371772545128
2007-06-22,47.12,1705446000.0,2143195000.0,437749000.0,17781014720.0,10.426020360656391
2007-06-25,46.51,1705446000.0,2143195000.0,437749000.0,17550827560.0,10.2910485351046
2007-06-26,46.62,1705446000.0,2143195000.0,437749000.0,17592336720.0,10.31538771676148
2007-06-27,47.24,1705446000.0,2143195000.0,437749000.0,17826297440.0,10.45257219519117
2007-06-28,47.34,1705446000.0,2143195000.0,437749000.0,17864033040.0,10.474698723970151
2007-06-29,47.39,1705446000.0,2143195000.0,437749000.0,17882900840.0,10.485761988359643
2007-07-02,47.25,1705446000.0,2143195000.0,437749000.0,19278000000.0,11.303787982732963
2007-07-03,47.58,1705446000.0,2143195000.0,437749000.0,19412640000.0,11.382735073406018
2007-07-05,47.9,1705446000.0,2143195000.0,437749000.0,19543200000.0,11.459289827998072
2007-07-06,49.37,1705446000.0,2143195000.0,437749000.0,20142960000.0,11.810963231905319
2007-07-09,49.43,1705446000.0,2143195000.0,437749000.0,20167440000.0,11.82531724839133
2007-07-10,49.14,1705446000.0,2143195000.0,437749000.0,20049120000.0,11.755939502042281
2007-07-11,48.72,1705446000.0,2143195000.0,437749000.0,19877760000.0,11.65546138664021
2007-07-12,50.7,1705446000.0,2143195000.0,437749000.0,20685600000.0,12.129143930678543
2007-07-13,49.84,1705446000.0,2143195000.0,437749000.0,20334720000.0,11.923403027712398
2007-07-16,48.84,1705446000.0,2143195000.0,437749000.0,19926720000.0,11.68416941961223
2007-07-17,49.12,1705446000.0,2143195000.0,437749000.0,20040960000.0,11.751154829880278
2007-07-18,48.97,1705446000.0,2143195000.0,437749000.0,19979760000.0,11.715269788665253
2007-07-19,49.88,1705446000.0,2143195000.0,437749000.0,20351040000.0,11.932972372036406
2007-07-20,48.87,1705446000.0,2143195000.0,437749000.0,19938960000.0,11.691346427855235
2007-07-23,49.05,1705446000.0,2143195000.0,437749000.0,20012400000.0,11.734408477313266
2007-07-24,49.0,1705446000.0,2143195000.0,437749000.0,19992000000.0,11.722446796908258
2007-07-25,48.1,1705446000.0,2143195000.0,437749000.0,19624800000.0,11.507136549618107
2007-07-26,46.83,1705446000.0,2143195000.0,437749000.0,19106640000.0,11.203309867330892
2007-07-27,45.56,1705446000.0,2143195000.0,437749000.0,18588480000.0,10.899483185043678
2007-07-30,47.87,1705446000.0,2143195000.0,437749000.0,19530960000.0,11.452112819755067
2007-07-31,45.46,1705446000.0,2143195000.0,437749000.0,18547680000.0,10.875559824233662
2007-08-01,47.41,1705446000.0,2143195000.0,437749000.0,19343280000.0,11.34206536002899
2007-08-02,47.96,1705446000.0,2143195000.0,437749000.0,19567680000.0,11.473643844484082
2007-08-03,45.96,1705446000.0,2143195000.0,437749000.0,18751680000.0,10.995176628283746
2007-08-06,46.73,1705446000.0,2143195000.0,437749000.0,19065840000.0,11.179386506520874
2007-08-07,48.55,1705446000.0,2143195000.0,437749000.0,19808400000.0,11.614791673263182
2007-08-08,46.28,1705446000.0,2143195000.0,437749000.0,18882240000.0,11.071731382875798
2007-08-09,44.15,1705446000.0,2143195000.0,437749000.0,18013200000.0,10.562163797622441
2007-08-10,44.99,1705446000.0,2143195000.0,437749000.0,18355920000.0,10.76312002842658
2007-08-13,45.89,1705446000.0,2143195000.0,437749000.0,18723120000.0,10.978430275716732
2007-08-14,43.93,1705446000.0,2143195000.0,437749000.0,17923440000.0,10.509532403840403
2007-08-15,43.4,1705446000.0,2143195000.0,437749000.0,17707200000.0,10.382738591547314
2007-08-16,43.42,1705446000.0,2143195000.0,437749000.0,17715360000.0,10.387523263709317
2007-08-17,44.32,1705446000.0,2143195000.0,437749000.0,18082560000.0,10.602833510999469
2007-08-20,44.53,1705446000.0,2143195000.0,437749000.0,18168240000.0,10.653072568700503
2007-08-21,43.79,1705446000.0,2143195000.0,437749000.0,17866320000.0,10.47603969870638
2007-08-22,43.67,1705446000.0,2143195000.0,437749000.0,17817360000.0,10.447331665734358
2007-08-23,44.14,1910354000.0,2449512000.0,539158000.0,18009120000.0,9.427111414952412
2007-08-24,45.0,1910354000.0,2449512000.0,539158000.0,18360000000.0,9.610784179267299
2007-08-27,42.79,1910354000.0,2449512000.0,539158000.0,17458320000.0,9.138787889574393
2007-08-28,41.46,1910354000.0,2449512000.0,539158000.0,16915680000.0,8.854735823831604
2007-08-29,41.88,1910354000.0,2449512000.0,539158000.0,17087040000.000002,8.944436476171433
2007-08-30,43.03,1910354000.0,2449512000.0,539158000.0,17556240000.0,9.190045405197152
2007-08-31,44.53,1910354000.0,2449512000.0,539158000.0,18168240000.0,9.510404877839395
2007-09-04,44.44,1910354000.0,2449512000.0,539158000.0,18131520000.0,9.49118330948086
2007-09-05,45.81,1910354000.0,2449512000.0,539158000.0,18690480000.0,9.783778294494109
2007-09-06,45.95,1910354000.0,2449512000.0,539158000.0,18747600000.0,9.813678511940719
2007-09-07,44.67,1910354000.0,2449512000.0,539158000.0,18225360000.0,9.540305095286005
2007-09-10,43.93,1910354000.0,2449512000.0,539158000.0,17923440000.0,9.382261088782498
2007-09-11,45.88,1910354000.0,2449512000.0,539158000.0,18719040000.0,9.798728403217414
2007-09-12,46.0,1910354000.0,2449512000.0,539158000.0,18768000000.0,9.824357161028793
2007-09-13,47.48,1910354000.0,2449512000.0,539158000.0,19371840000.0,10.140445174035808
2007-09-14,47.94,1910354000.0,2449512000.0,539158000.0,19559520000.0,10.238688745646096
2007-09-17,46.52,1910354000.0,2449512000.0,539158000.0,18980160000.0,9.93541511154477
2007-09-18,47.83,1910354000.0,2449512000.0,539158000.0,19514640000.0,10.21519571765233
2007-09-19,50.07,1910354000.0,2449512000.0,539158000.0,20428560000.0,10.69359919679808
2007-09-20,48.73,1910354000.0,2449512000.0,539158000.0,19881840000.0,10.407411401237676
2007-09-21,48.28,1910354000.0,2449512000.0,539158000.0,19698240000.0,10.311303559445003
2007-09-24,47.67,1910354000.0,2449512000.0,539158000.0,19449360000.0,10.181024040570492
2007-09-25,46.96,1910354000.0,2449512000.0,539158000.0,19159680000.0,10.02938722351983
2007-09-26,46.99,1910354000.0,2449512000.0,539158000.0,19171920000.0,10.035794412972674
2007-09-27,47.6,1910354000.0,2449512000.0,539158000.0,19420800000.0,10.166073931847187
2007-09-28,47.27,1910354000.0,2449512000.0,539158000.0,19286160000.0,10.095594847865893
2007-10-01,47.07,1910354000.0,2449512000.0,539158000.0,51447510000.0,26.93087773260872
2007-10-02,47.2,1910354000.0,2449512000.0,539158000.0,51589600000.0,27.005256617359922
2007-10-03,46.92,1910354000.0,2449512000.0,539158000.0,51283560000.0,26.845055942511177
2007-10-04,45.96,1910354000.0,2449512000.0,539158000.0,50234280000.0,26.29579648588691
2007-10-05,47.42,1910354000.0,2449512000.0,539158000.0,51830060000.0,27.13112857616965
2007-10-08,46.65,1910354000.0,2449512000.0,539158000.0,50988450000.0,26.690576720335603
2007-10-09,45.1,1910354000.0,2449512000.0,539158000.0,49294300000.0,25.803751555994335
2007-10-10,45.31,1910354000.0,2449512000.0,539158000.0,49523830000.0,25.923902062130892
2007-10-11,44.27,1910354000.0,2449512000.0,539158000.0,48387110000.0,25.328870984121266
2007-10-12,43.97,1910354000.0,2449512000.0,539158000.0,48059210000.0,25.157227403926182
2007-10-15,41.74,1910354000.0,2449512000.0,539158000.0,45621820000.0,23.88134345780939
2007-10-16,41.8,1910354000.0,2449512000.0,539158000.0,45687400000.0,23.915672173848407
2007-10-17,43.1,1910354000.0,2449512000.0,539158000.0,47108300000.0,24.65946102136044
2007-10-18,42.7,1910354000.0,2449512000.0,539158000.0,46671100000.0,24.43060291443366
2007-10-19,41.28,1910354000.0,2449512000.0,539158000.0,45119040000.0,23.618156634843594
2007-10-22,41.47,1910354000.0,2449512000.0,539158000.0,45326710000.0,23.726864235633816
2007-10-23,36.6,1910354000.0,2449512000.0,539158000.0,40003800000.0,20.94051678380028
2007-10-24,36.4,1910354000.0,2449512000.0,539158000.0,39785200000.0,20.82608773033689
2007-10-25,35.18,1910354000.0,2449512000.0,539158000.0,38451740000.0,20.128070504210214
2007-10-26,36.16,1910354000.0,2449512000.0,539158000.0,39522880000.0,20.688772866180823
2007-10-29,37.1,1910354000.0,2449512000.0,539158000.0,40550300000.0,21.226589417458754
2007-10-30,35.9,1910354000.0,2449512000.0,539158000.0,39238700000.0,20.540015096678417
2007-10-31,36.56,1910354000.0,2449512000.0,539158000.0,39960080000.0,20.917630973107602
2007-11-01,35.14,1910354000.0,2449512000.0,539158000.0,38408020000.0,20.105184693517536
2007-11-02,35.18,1910354000.0,2449512000.0,539158000.0,38451740000.0,20.128070504210214
2007-11-05,33.93,1910354000.0,2449512000.0,539158000.0,37085490000.0,19.41288892006403
2007-11-06,33.4,1910354000.0,2449512000.0,539158000.0,36506200000.0,19.109651928386047
2007-11-07,33.07,1910354000.0,2449512000.0,539158000.0,36145510000.0,18.920843990171456
2007-11-08,32.3,2679031000.0,2679031000.0,673198000.0,35303900000.0,13.177861697009105
2007-11-09,32.58,2679031000.0,2679031000.0,673198000.0,35609940000.0,13.292097030605468
2007-11-12,33.69,2679031000.0,2679031000.0,673198000.0,36823170000.0,13.744958531648196
2007-11-13,35.94,2679031000.0,2679031000.0,673198000.0,39282420000.0,14.662921033761833
2007-11-14,34.89,2679031000.0,2679031000.0,673198000.0,38134770000.0,14.23453853277547
2007-11-15,34.26,2679031000.0,2679031000.0,673198000.0,37446180000.0,13.97750903218365
2007-11-16,34.32,2679031000.0,2679031000.0,673198000.0,37511760000.0,14.001988032240016
2007-11-19,34.42,2679031000.0,2679031000.0,673198000.0,37621060000.0,14.042786365667288
2007-11-20,35.21,2679031000.0,2679031000.0,673198000.0,38484530000.0,14.365093199742743
2007-11-21,34.83,2679031000.0,2679031000.0,673198000.0,38069190000.0,14.210059532719105
2007-11-23,35.91,2679031000.0,2679031000.0,673198000.0,39249630000.0,14.650681533733652
2007-11-26,34.77,2679031000.0,2679031000.0,673198000.0,38003610000.0,14.185580532662742
2007-11-27,35.0,2679031000.0,2679031000.0,673198000.0,38255000000.0,14.27941669954547
2007-11-28,37.18,2679031000.0,2679031000.0,673198000.0,40637740000.0,15.168820368260016
2007-11-29,35.79,2679031000.0,2679031000.0,673198000.0,39118470000.0,14.601723533620925
2007-11-30,37.14,2679031000.0,2679031000.0,673198000.0,40594020000.0,15.152501034889108
2007-12-03,36.38,2679031000.0,2679031000.0,673198000.0,39763340000.0,14.842433700841834
2007-12-04,35.74,2679031000.0,2679031000.0,673198000.0,39063820000.0,14.581324366907289
2007-12-05,36.34,2679031000.0,2679031000.0,673198000.0,39719620000.0,14.826114367470925
2007-12-06,36.67,2679031000.0,2679031000.0,673198000.0,40080310000.0,14.960748867780925
2007-12-07,36.6,2679031000.0,2679031000.0,673198000.0,40003800000.0,14.932190034381835
2007-12-10,37.37,2679031000.0,2679031000.0,673198000.0,40845410000.0,15.246337201771835
2007-12-11,35.81,2679031000.0,2679031000.0,673198000.0,39140330000.0,14.60988320030638
2007-12-12,35.05,2679031000.0,2679031000.0,673198000.0,38309650000.0,14.299815866259106
2007-12-13,35.23,2679031000.0,2679031000.0,673198000.0,38506390000.0,14.373252866428198
2007-12-14,34.2,2679031000.0,2679031000.0,673198000.0,37380600000.0,13.953030032127288
2007-12-17,32.97,2679031000.0,2679031000.0,673198000.0,36036210000.0,13.451210530971833
2007-12-18,31.13,2679031000.0,2679031000.0,673198000.0,34025090000.0,12.700521195910014
2007-12-19,30.41,2679031000.0,2679031000.0,673198000.0,33238130000.0,12.406773195233649
2007-12-20,31.59,2679031000.0,2679031000.0,673198000.0,34527870000.0,12.888193529675469
2007-12-21,31.47,2679031000.0,2679031000.0,673198000.0,34396710000.0,12.83923552956274
2007-12-24,31.58,2679031000.0,2679031000.0,673198000.0,34516940000.0,12.884113696332742
2007-12-26,30.88,2679031000.0,2679031000.0,673198000.0,33751840000.0,12.598525362341832
2007-12-27,30.93,2679031000.0,2679031000.0,673198000.0,33806490000.0,12.618924529055468
2007-12-28,30.47,2679031000.0,2679031000.0,673198000.0,33303710000.0,12.431252195290014
2007-12-31,30.58,2679031000.0,2679031000.0,673198000.0,33423940000.0,12.476130362060013
