date,RE,RE_SHE,PB Ratio
2003-12-03,641920400000.0,3027072000.0,212.05983868239673
2003-12-04,648150340000.0,3027072000.0,214.1179132838598
2003-12-05,651068160000.0,3027072000.0,215.08182164150705
2003-12-08,652960800000.0,3027072000.0,215.70705949511608
2003-12-09,650279560000.0,3027072000.0,214.82130586916995
2003-12-10,635532740000.0,3027072000.0,209.94966092646624
2003-12-11,639948900000.0,3027072000.0,211.40854925155398
2003-12-12,641131800000.0,3027072000.0,211.79932291005963
2003-12-15,633245800000.0,3027072000.0,209.19416518668865
2003-12-16,640816360000.0,3027072000.0,211.6951166011248
2003-12-17,644995940000.0,3027072000.0,213.0758501945114
2003-12-18,652172200000.0,3027072000.0,215.44654372277898
2003-12-19,660452500000.0,3027072000.0,218.18195933231848
2003-12-22,655799760000.0,3027072000.0,216.64491627552962
2003-12-23,654616860000.0,3027072000.0,216.25414261702397
2003-12-24,654616860000.0,3027072000.0,216.25414261702397
2003-12-26,656430640000.0,3027072000.0,216.8533288933993
2003-12-29,662345140000.0,3027072000.0,218.80719718592752
2003-12-30,665026380000.0,3027072000.0,219.69295081187366
2003-12-31,667155600000.0,3027072000.0,220.3963433971838
2004-01-02,189494410000.0,3027072000.0,62.599901819315825
2004-01-05,188454350000.0,3027072000.0,62.25631567402427
2004-01-06,187640390000.0,3027072000.0,61.98742216901349
2004-01-07,189607460000.0,3027072000.0,62.63724813945621
2004-01-08,187075140000.0,3027072000.0,61.80069056831156
2004-01-09,188838720000.0,3027072000.0,62.38329316250159
2004-01-12,194785150000.0,3027072000.0,64.34770960188591
2004-01-13,192908519999.99997,3027072000.0,63.72776068755549
2004-01-14,192772860000.0,3027072000.0,63.682945103387034
2004-01-15,194219900000.0,3027072000.0,64.16097800118398
2004-01-16,195214740000.0,3027072000.0,64.48962561841938
2004-01-20,195214740000.0,3027072000.0,64.48962561841938
2004-01-21,197814890000.0,3027072000.0,65.34859098164827
2004-01-22,196435680000.0,3027072000.0,64.89296587593556
2004-01-23,196028700000.0,3027072000.0,64.75851912343016
2004-01-26,198402750000.0,3027072000.0,65.54279184637828
2004-01-27,196480900000.0,3027072000.0,64.90790440399171
2004-01-28,192863300000.0,3027072000.0,63.712822159499346
2004-01-29,191280600000.0,3027072000.0,63.189973677533935
2004-01-30,192365880000.0,3027072000.0,63.548498350881644
2004-02-02,193880750000.0,3027072000.0,64.04893904076282
2004-02-03,198063600000.0,3027072000.0,65.43075288595712
2004-02-04,199420200000.0,3027072000.0,65.87890872764176
2004-02-05,199194100000.0,3027072000.0,65.80421608736098
2004-02-06,200121110000.0,3027072000.0,66.11045591251215
2004-02-09,200641140000.0,3027072000.0,66.28224898515793
2004-02-10,197204420000.0,3027072000.0,65.14692085289019
2004-02-11,197950550000.0,3027072000.0,65.39340656581673
2004-02-12,197159200000.0,3027072000.0,65.13198232483403
2004-02-13,195689550000.0,3027072000.0,64.646480163009
2004-02-17,195915650000.0,3027072000.0,64.72117280328978
2004-02-18,194332950000.0,3027072000.0,64.19832432132436
2004-02-19,194242510000.0,3027072000.0,64.16844726521207
2004-02-20,193745090000.0,3027072000.0,64.00412345659436
2004-02-23,192501540000.0,3027072000.0,63.593313935050105
2004-02-24,191257990000.0,3027072000.0,63.18250441350585
2004-02-25,193157230000.00003,3027072000.0,63.80992259186436
2004-02-26,195463450000.0,3027072000.0,64.57178752272823
2004-02-27,197588790000.0,3027072000.0,65.2738983413675
2004-03-01,198606240000.0,3027072000.0,65.61001522263098
2004-03-02,197068760000.0,3027072000.0,65.10210526872171
2004-03-03,198696680000.0,3027072000.0,65.63989227874329
2004-03-04,197046150000.0,3027072000.0,65.09463600469364
2004-03-05,198696680000.0,3027072000.0,65.63989227874329
2004-03-08,197385300000.0,3027072000.0,65.2066749651148
2004-03-09,196548730000.00003,3027072000.0,64.93031219607596
2004-03-10,196051310000.0,3027072000.0,64.76598838745825
2004-03-11,193112010000.0,3027072000.0,63.794984063808194
2004-03-12,196232190000.0,3027072000.0,64.82574249968286
2004-03-15,189471800000.0,3164900000.0,59.86659926064014
2004-03-16,193066790000.0,3164900000.0,61.00249296976208
2004-03-17,194061630000.0,3164900000.0,61.316828335808395
2004-03-18,192207610000.0,3164900000.0,60.73102151726753
2004-03-19,191574530000.0,3164900000.0,60.5309899206926
2004-03-22,189155260000.0,3164900000.0,59.76658346235268
2004-03-23,188363910000.0,3164900000.0,59.51654396663402
2004-03-24,186532500000.0,3164900000.0,58.93788113368511
2004-03-25,189675290000.0,3164900000.0,59.930895130967805
2004-03-26,188183030000.0,3164900000.0,59.45939208189832
2004-03-29,191099720000.0,3164900000.0,60.380966223261396
2004-03-30,191891070000.0,3164900000.0,60.63100571898006
2004-03-31,193179840000.0,3164900000.0,61.038212897721884
2004-04-01,610384030000.0,3164900000.0,192.86044740750103
2004-04-02,607521000000.0,3164900000.0,191.95582798824609
2004-04-05,622464620000.0,3164900000.0,196.67750007899144
2004-04-06,627422550000.0,3164900000.0,198.24403614648173
2004-04-07,624280200000.0,3164900000.0,197.25116117412873
2004-04-08,619322270000.0,3164900000.0,195.68462510663844
2004-04-12,617017880000.0,3164900000.0,194.95651679357957
2004-04-13,608428790000.0,3164900000.0,192.2426585358147
2004-04-14,600747490000.0,3164900000.0,189.8156308256185
2004-04-15,602563070000.0,3164900000.0,190.3892919207558
2004-04-16,608428790000.0,3164900000.0,192.2426585358147
2004-04-19,617646350000.0,3164900000.0,195.15509178805019
2004-04-20,598163780000.0,3164900000.0,188.9992669594616
2004-04-21,598024120000.0,3164900000.0,188.95513918291257
2004-04-22,600887150000.0,3164900000.0,189.85975860216752
2004-04-23,594951600000.0,3164900000.0,187.98432809883408
2004-04-26,592158400000.0,3164900000.0,187.10177256785366
2004-04-27,597744800000.0,3164900000.0,188.86688362981454
2004-04-28,595649900000.0,3164900000.0,188.2049669815792
2004-04-29,595370580000.0,3164900000.0,188.11671142848115
2004-04-30,594811940000.0,3164900000.0,187.94020032228505
2004-05-03,594043810000.0,3164900000.0,187.69749755126546
2004-05-04,592158400000.0,3164900000.0,187.10177256785366
2004-05-05,592856700000.0,3164900000.0,187.32241145059876
2004-05-06,585035740000.0,3164900000.0,184.85125596385353
2004-05-07,571558550000.0,3164900000.0,180.59292552687288
2004-05-10,560525410000.0,3364602000.0,166.59486322602197
2004-05-11,566321300000.0,3364602000.0,168.31747113031497
2004-05-12,562969460000.0,3364602000.0,167.321264149519
2004-05-13,560944390000.0,3364602000.0,166.71938909862146
2004-05-14,562131500000.0,3364602000.0,167.07221240432003
2004-05-17,555078670000.0,3364602000.0,164.97602688222858
2004-05-18,548514650000.0,3364602000.0,163.0251215448365
2004-05-19,544115360000.0,3364602000.0,161.71759988254183
2004-05-20,550958700000.0,3364602000.0,163.75152246833355
2004-05-21,558709830000.0,3364602000.0,166.05525111142418
2004-05-24,561991840000.0,3364602000.0,167.0307037801202
2004-05-25,564226400000.0,3364602000.0,167.6948417673175
2004-05-26,565623000000.0,3364602000.0,168.1099280093158
2004-05-27,564924700000.0,3364602000.0,167.90238488831665
2004-05-28,571558550000.0,3364602000.0,169.87404453780863
2004-06-01,569114500000.0,3364602000.0,169.1476436143116
2004-06-02,579309680000.0,3364602000.0,172.17777318089927
2004-06-03,575818180000.0,3364602000.0,171.14005757590348
2004-06-04,583080500000.0,3364602000.0,173.2985060342947
2004-06-07,594043810000.0,3364602000.0,176.55693303398144
2004-06-08,590831630000.0,3364602000.0,175.60223467738533
2004-06-09,587270300000.0,3364602000.0,174.54376476028963
2004-06-10,580915770000.0,3364602000.0,172.65512235919732
2004-06-14,577494100000.0,3364602000.0,171.63816106630145
2004-06-15,575399200000.0,3364602000.0,171.015531703304
2004-06-16,558640000000.0,3364602000.0,166.03449679932424
2004-06-17,569184330000.0,3364602000.0,169.1683979264115
2004-06-18,570511100000.0,3364602000.0,169.5627298563099
2004-06-21,568067050000.0,3364602000.0,168.83632893281285
2004-06-22,566321300000.0,3364602000.0,168.31747113031497
2004-06-23,566810110000.0,3364602000.0,168.46275131501437
2004-06-24,562829800000.0,3364602000.0,167.2797555253192
2004-06-25,563807420000.0,3364602000.0,167.57031589471802
2004-06-28,558500340000.0,3364602000.0,165.99298817512442
2004-06-29,556684760000.0,3364602000.0,165.45337606052664
2004-06-30,561153880000.0,3364602000.0,166.78165203492122
2004-07-01,570904840000.0,3364602000.0,169.67975409870172
2004-07-02,572341440000.0,3364602000.0,170.10672881963453
2004-07-06,571407650000.0,3364602000.0,169.8291952510282
2004-07-07,571838630000.0,3364602000.0,169.95728766730804
2004-07-08,567887980000.0,3364602000.0,168.7831071847428
2004-07-09,575645620000.0,3364602000.0,171.08877067778002
2004-07-12,577369540000.0,3364602000.0,171.60114034289938
2004-07-13,577154050000.0,3364602000.0,171.53709413475949
2004-07-14,572987910000.0,3364602000.0,170.2988674440543
2004-07-15,570330200000.0,3364602000.0,169.5089642103286
2004-07-16,570617520000.0,3364602000.0,169.59435915451516
2004-07-19,581535680000.0,3364602000.0,172.83936703360456
2004-07-20,536570100000.0,3364602000.0,159.47505826840737
2004-07-21,518109789999.99994,3364602000.0,153.98843310442066
2004-07-22,517535150000.0,3364602000.0,153.81764321604754
2004-07-23,524287169999.99994,3364602000.0,155.82442440443177
2004-07-26,531613830000.00006,3364602000.0,158.00199548118917
2004-07-27,530680039999.99994,3364602000.0,157.7244619125828
2004-07-28,525508280000.0,3364602000.0,156.18735291722467
2004-07-29,530320890000.0,3364602000.0,157.61771823234963
2004-07-30,527806840000.0,3364602000.0,156.8705124707172
2004-08-02,524359000000.0,3364602000.0,155.84577314047843
2004-08-03,520623840000.0,3364602000.0,154.7356388660531
2004-08-04,518037960000.00006,3364602000.0,153.96708436837406
2004-08-05,516098549999.99994,3364602000.0,153.3906684951147
2004-08-06,516098549999.99994,3364769000.0,153.3830554192576
2004-08-09,513728160000.0,3364769000.0,152.67858209582886
2004-08-10,518253450000.00006,3364769000.0,154.02348571328375
2004-08-11,516816850000.0,3364769000.0,153.596532183933
2004-08-12,512363390000.0,3364769000.0,152.27297624294565
2004-08-13,507550780000.0,3364769000.0,150.84268191962065
2004-08-16,514159140000.0,3364769000.0,152.80666815463408
2004-08-17,515595740000.0,3364769000.0,153.23362168398484
2004-08-18,518899919999.99994,3364769000.0,154.21561480149157
2004-08-19,519043580000.00006,3364769000.0,154.25831015442665
2004-08-20,517032340000.0,3364769000.0,153.6605752133356
2004-08-23,511142280000.0,3364769000.0,151.91006574299752
2004-08-24,507838100000.0,3364769000.0,150.92807262549078
2004-08-25,511214110000.0,3364769000.0,151.93141341946506
2004-08-26,504964900000.0,3364769000.0,150.07416556678928
2004-08-27,505036730000.0,3364769000.0,150.09551324325682
2004-08-30,502738169999.99994,3364769000.0,149.4123875962956
2004-08-31,503959280000.0,3364769000.0,149.77529809624374
2004-09-01,505539539999.99994,3364769000.0,150.24494697852955
2004-09-02,522778740000.0,3364769000.0,155.3683893307386
2004-09-03,519402730000.0,3364769000.0,154.36504853676433
2004-09-07,527160370000.0,3364769000.0,156.67059759525839
2004-09-08,519690049999.99994,3364769000.0,154.45043924263447
2004-09-09,514805610000.0,3364769000.0,152.99879724284193
2004-09-10,510567640000.0,3364769000.0,151.7392843312572
2004-09-13,516816850000.0,3364769000.0,153.596532183933
2004-09-14,513512669999.99994,3364769000.0,152.61453906642623
2004-09-15,521629460000.00006,3364769000.0,155.02682650725802
2004-09-16,534415200000.00006,3364769000.0,158.8267129184797
2004-09-17,534415200000.00006,3364769000.0,158.8267129184797
2004-09-20,530608210000.00006,3364769000.0,157.69528606570023
2004-09-21,537216570000.00006,3364769000.0,159.65927230071367
2004-09-22,535708140000.0,3364769000.0,159.21097109489537
2004-09-23,531901150000.0,3364769000.0,158.07954424211587
2004-09-24,532044809999.99994,3364769000.0,158.12223959505093
2004-09-27,531972980000.0,3364769000.0,158.10089191858341
2004-09-28,532763110000.0,3364769000.0,158.33571635972632
2004-09-29,531039190000.00006,3364769000.0,157.82337212450545
2004-09-30,533912390000.0,3364769000.0,158.67727918320693
2004-10-01,542316500000.0,3364769000.0,161.17495732990884
2004-10-04,549355840000.0,3364769000.0,163.26702962372752
2004-10-05,543968590000.0,3364769000.0,161.6659538886622
2004-10-06,545692510000.0,3364769000.0,162.1782981238831
2004-10-07,543393950000.00006,3364769000.0,161.4951724769219
2004-10-08,541382710000.00006,3364769000.0,160.89743753583085
2004-10-11,540520750000.0,3364769000.0,160.6412654182204
2004-10-12,540233429999.99994,3364769000.0,160.55587471235023
2004-10-13,549499500000.0,3364769000.0,163.30972497666258
2004-10-14,532332130000.0,3364769000.0,158.2076303009211
2004-10-15,544112250000.0,3364769000.0,161.70864924159727
2004-10-18,543034799999.99994,3364769000.0,161.3884340945842
2004-10-19,542819309999.99994,3364769000.0,161.32439106518157
2004-10-20,545117870000.0,3364769000.0,162.0075167121428
2004-10-21,545117870000.0,3364769000.0,162.0075167121428
2004-10-22,544112250000.0,3364769000.0,161.70864924159727
2004-10-25,546841789999.99994,3364769000.0,162.51986094736367
2004-10-26,564009160000.0,3364769000.0,167.62195562310518
2004-10-27,568462620000.0,3364769000.0,168.9455115640925
2004-10-28,571623140000.0,3364769000.0,169.88480932866418
2004-10-29,570114710000.0,3364769000.0,169.43650812284588
2004-11-01,570689350000.0,3364769000.0,169.6072895345862
2004-11-02,576363920000.0,3364769000.0,171.29375597552163
2004-11-03,577225880000.0,3364769000.0,171.5499280931321
2004-11-04,588503190000.0,3364769000.0,174.9015132985355
2004-11-05,591448220000.0,3364769000.0,175.77676803370454
2004-11-08,588646850000.0,3364769000.0,174.94420865147057
2004-11-09,587497570000.0,3533766000.0,166.25253907587543
2004-11-10,592310180000.0,3533766000.0,167.6144317422263
2004-11-11,591160900000.0,3533766000.0,167.2892036427992
2004-11-12,591807370000.0,3533766000.0,167.47214444872694
2004-11-15,591951030000.0,3533766000.0,167.51279796115531
2004-11-16,588359530000.0,3533766000.0,166.49646015044573
2004-11-17,596979130000.0,3533766000.0,168.93567089614876
2004-11-18,598990370000.0,3533766000.0,169.50482007014614
2004-11-19,594321420000.0,3533766000.0,168.18358091622366
2004-11-22,603156510000.0,3533766000.0,170.68377193056926
2004-11-23,597553770000.0,3533766000.0,169.0982849458623
2004-11-24,596691810000.0,3533766000.0,168.85436387129198
2004-11-26,596189000000.0,3533766000.0,168.71207657779266
2004-11-29,591520050000.0,3533766000.0,167.39083742387018
2004-11-30,605311410000.0,3533766000.0,171.29357461699502
2004-12-01,620467540000.0,3533766000.0,175.5825201781895
2004-12-02,617738000000.0,3533766000.0,174.8101034420502
2004-12-03,622047800000.0,3533766000.0,176.0297088149017
2004-12-06,620826690000.0,3533766000.0,175.68415395926047
2004-12-07,620898520000.0,3533766000.0,175.70448071547466
2004-12-08,624202700000.0,3533766000.0,176.6395115013275
2004-12-09,629877270000.0,3533766000.0,178.24532524224864
2004-12-10,629949100000.0,3533766000.0,178.26565199846283
2004-12-13,631673020000.0,3533766000.0,178.75349414760345
2004-12-14,635264520000.0,3533766000.0,179.76983195831303
2004-12-15,632104000000.0,3533766000.0,178.87545468488858
2004-12-16,634977200000.0,3533766000.0,179.68852493345625
2004-12-17,640364450000.0,3533766000.0,181.21303164952064
2004-12-20,638281380000.0,3533766000.0,180.62355571930908
2004-12-21,640292620000.0,3533766000.0,181.19270489330646
2004-12-22,643381310000.0,3533766000.0,182.06675541051672
2004-12-23,643955950000.0,3533766000.0,182.22936946023026
2004-12-27,639143340000.0,3533766000.0,180.8674767938794
2004-12-28,647116470000.0,3533766000.0,183.12374673365468
2004-12-29,646900980000.0,3533766000.0,183.06276646501212
2004-12-30,647403790000.0,3533766000.0,183.20505375851147
2004-12-31,643309480000.0,3533766000.0,182.04642865430253
2005-01-03,263465280000.0,3533766000.0,74.55651562667137
2005-01-04,260995200000.0,3533766000.0,73.85752197513926
2005-01-05,257691840000.0,3533766000.0,72.92272323634333
2005-01-06,258435840000.0,3533766000.0,73.1332634928289
2005-01-07,258019200000.0,3533766000.0,73.01536094919697
2005-01-10,260876160000.0,3533766000.0,73.82383553410158
2005-01-11,260161920000.0,3533766000.0,73.62171688787542
2005-01-12,261947520000.0,3533766000.0,74.1270135034408
2005-01-13,260072640000.0,3533766000.0,73.59645205709715
2005-01-14,265012800000.0,3533766000.0,74.99443936016137
2005-01-18,270220800000.0,3533766000.0,76.46822115556039
2005-01-19,264834240000.0,3533766000.0,74.94390969860483
2005-01-20,262185599999.99997,3533766000.0,74.19438638551618
2005-01-21,255995520000.0,3533766000.0,72.44269145155621
2005-01-24,253584959999.99997,3533766000.0,71.76054102054295
2005-01-25,259507200000.0,3533766000.0,73.43644146216812
2005-01-26,262542720000.0,3533766000.0,74.29544570862926
2005-01-27,256680000000.0,3533766000.0,72.63638848752294
2005-01-28,255162240000.0,3533766000.0,72.20688636429237
2005-01-31,258614400000.00003,3533766000.0,73.18379315438544
2005-02-01,256233599999.99997,3533766000.0,72.51006433363159
2005-02-02,252989760000.0,3533766000.0,71.59210881535449
2005-02-03,255727680000.00003,3533766000.0,72.36689695922142
2005-02-04,259060800000.0,3533766000.0,73.31011730827677
2005-02-07,260340480000.0,3533766000.0,73.67224654943196
2005-02-08,262155840000.0,3533766000.0,74.18596477525676
2005-02-09,262632000000.0,3533766000.0,74.32071053940753
2005-02-10,264417599999.99997,3533766000.0,74.8260071549729
2005-02-11,266590080000.0,3533766000.0,75.44078470391078
2005-02-14,266471040000.00003,3533766000.0,75.4070982628731
2005-02-15,265012800000.0,3533766000.0,74.99443936016137
2005-02-16,265965120000.0,3533766000.0,75.26393088846291
2005-02-17,266352000000.0,3533766000.0,75.3734118218354
2005-02-18,265667520000.0,3533766000.0,75.17971478586867
2005-02-22,258078720000.0,3533766000.0,73.03220416971583
2005-02-23,259804800000.0,3533766000.0,73.52065756476236
2005-02-24,259507200000.0,3533766000.0,73.43644146216812
2005-02-25,261144000000.0,3533766000.0,73.89963002643638
2005-02-28,258525120000.0,3533766000.0,73.15852832360717
2005-03-01,258912000000.0,3533766000.0,73.26800925697967
2005-03-02,259864319999.99997,3533766000.0,73.5375007852812
2005-03-03,257304959999.99997,3533766000.0,72.81324230297082
2005-03-04,261382080000.0,3533766000.0,73.96700290851177
2005-03-07,262126080000.0,3533766000.0,74.17754316499735
2005-03-08,261739200000.0,3533766000.0,74.06806223162485
2005-03-09,262007040000.00003,3533766000.0,74.14385672395966
2005-03-10,263346240000.0,3533766000.0,74.52282918563368
2005-03-11,264149760000.0,3533766000.0,74.7502126626381
2005-03-14,267869760000.0,3533766000.0,75.80291394506597
2005-03-15,266976959999.99997,3712518000.0,71.91263719125402
2005-03-16,264804480000.0,3712518000.0,71.32746023049586
2005-03-17,262126080000.0,3712518000.0,70.60600918298577
2005-03-18,259656000000.0,3712518000.0,69.94067099472649
2005-03-21,260310720000.0,3712518000.0,70.11702569522895
2005-03-22,257394240000.0,3712518000.0,69.33144566571798
2005-03-23,255876480000.0,3712518000.0,68.92262340546228
2005-03-24,254180160000.0,3712518000.0,68.4657044087059
2005-03-28,258673920000.0,3712518000.0,69.6761389439728
2005-03-29,256947840000.0,3712518000.0,69.21120382446631
2005-03-30,255816959999.99997,3712518000.0,68.90659115996205
2005-03-31,253287360000.0,3712518000.0,68.22522072620254
2005-04-01,537682820000.0,3712518000.0,144.82968702104608
2005-04-04,545009600000.0,3712518000.0,146.8032208867405
2005-04-05,544688250000.0,3712518000.0,146.71666238385916
2005-04-06,544881060000.0,3712518000.0,146.76859748558795
2005-04-07,552336380000.0,3712518000.0,148.77675475243487
2005-04-08,548801530000.0,3712518000.0,147.82461122074022
2005-04-11,548030290000.0,3712518000.0,147.61687081382502
2005-04-12,557735060000.0,3712518000.0,150.23093760084126
2005-04-13,544688250000.0,3712518000.0,146.71666238385916
2005-04-14,544302630000.0,3712518000.0,146.61279218040156
2005-04-15,542824419999.99994,3712518000.0,146.21462306714741
2005-04-18,552850540000.0,3712518000.0,148.91524835704502
2005-04-19,540574970000.0,3712518000.0,145.6087135469781
2005-04-20,532862570000.0,3712518000.0,143.5313094778261
2005-04-21,530548850000.0,3712518000.0,142.9080882570805
2005-04-22,540960590000.0,3712518000.0,145.7125837504357
2005-04-25,542181720000.0,3712518000.0,146.04150606138475
2005-04-26,529713340000.0,3712518000.0,142.68303614958904
2005-04-27,531063010000.0,3712518000.0,143.04658186169064
2005-04-28,528749290000.0,3712518000.0,142.42336064094505
2005-04-29,528299400000.0,3712518000.0,142.30217873691117
2005-05-02,538196979999.99994,3712518000.0,144.9681806256562
2005-05-03,534854940000.0,3712518000.0,144.06797219569037
2005-05-04,545845110000.00006,3755679000.0,145.33859523138162
2005-05-05,549894120000.0,3755679000.0,146.4166985517133
2005-05-06,553686050000.0,3755679000.0,147.42635086757946
2005-05-09,559727430000.0,3755679000.0,149.0349494725188
2005-05-10,557542250000.0,3755679000.0,148.45311593456202
2005-05-11,563712170000.0,3755679000.0,150.09594004173414
2005-05-12,556835280000.0,3755679000.0,148.2648756722819
2005-05-13,549379960000.0,3755679000.0,146.27979654278226
2005-05-16,550793900000.0,3755679000.0,146.65627706734256
2005-05-17,552722000000.0,3755679000.0,147.16965960083382
2005-05-18,557799330000.0,3755679000.0,148.52156693902754
2005-05-19,561655530000.0,3755679000.0,149.5483320060101
2005-05-20,562683850000.0,3755679000.0,149.8221360238721
2005-05-23,566025890000.0,3755679000.0,150.71199908192366
2005-05-24,574123910000.0,3755679000.0,152.86820572258705
2005-05-25,568982310000.0,3755679000.0,151.49918563327697
2005-05-26,570074900000.0,3755679000.0,151.79010240225537
2005-05-27,571810190000.0,3755679000.0,152.25214668239752
2005-05-31,575152230000.0,3755679000.0,153.14200974044905
2005-06-01,581579230000.0,3755679000.0,154.85328485208666
2005-06-02,583635870000.0,3755679000.0,155.4008928878107
2005-06-03,583700140000.0,3755679000.0,155.41800563892707
2005-06-06,587684880000.0,3755679000.0,156.47899620814238
2005-06-07,593404910000.0,3755679000.0,158.00203105749986
2005-06-08,584664190000.0,3755679000.0,155.6746969056727
2005-06-09,578108650000.0,3755679000.0,153.92919629180236
2005-06-10,572067270000.0,3755679000.0,152.320597686863
2005-06-13,575473580000.0,3755679000.0,153.22757349603094
2005-06-14,577144600000.0,3755679000.0,153.67250502505672
2005-06-15,577465950000.0,3755679000.0,153.7580687806386
2005-06-16,588520390000.0,3755679000.0,156.70146197265527
2005-06-17,590962650000.0,3755679000.0,157.35174651507756
2005-06-20,589355900000.0,3755679000.0,156.92392773716816
2005-06-21,594626040000.0,3755679000.0,158.327173328711
2005-06-22,593340640000.0,3755679000.0,157.9849183063835
2005-06-23,584728460000.0,3755679000.0,155.6918096567891
2005-06-24,585949590000.0,3755679000.0,156.01695192800022
2005-06-27,585371160000.0,3755679000.0,155.86293716795285
2005-06-28,594754580000.0,3755679000.0,158.36139883094376
2005-06-29,597325380000.0,3755679000.0,159.0459088755988
2005-06-30,597711000000.0,3755679000.0,159.14858538229706
2005-07-01,-93623138407.65,3755679000.0,-24.928418644844246
2005-07-05,-94104955781.25,3755679000.0,-25.056708994898127
2005-07-06,-93843971370.54999,3755679000.0,-24.98721838861894
2005-07-07,-94315750882.2,3755679000.0,-25.112836023046697
2005-07-08,-94054766471.5,3755679000.0,-25.043345416767515
2005-07-11,-94867833289.45001,3755679000.0,-25.259835382483438
2005-07-12,-95419915696.7,3755679000.0,-25.406834741920168
2005-07-13,-95550407902.05,3755679000.0,-25.441580045059762
2005-07-14,-96122566033.20001,3755679000.0,-25.593924835748744
2005-07-15,-96182793204.9,3755679000.0,-25.609961129505475
2005-07-18,-96283171824.40001,3755679000.0,-25.636688285766706
2005-07-19,-97076162918.45,3755679000.0,-25.847832820230376
2005-07-20,-97417450224.75,3755679000.0,-25.93870515151854
2005-07-21,-96514042649.25,3755679000.0,-25.698160745167517
2005-07-22,-96012149551.75,3755679000.0,-25.564524963861395
2005-07-25,-95038476942.6,3755679000.0,-25.305271548127518
2005-07-26,-98862902345.54999,3755679000.0,-26.323576201680172
2005-07-27,-97829002564.7,3755679000.0,-26.04828649218956
2005-07-28,-97839040426.65,3755679000.0,-26.050959207815684
2005-07-29,-97768775393.0,3755679000.0,-26.032250198432827
2005-08-01,-97296995881.35,3755679000.0,-25.906632564005072
2005-08-02,-98039797665.65001,3755679000.0,-26.104413520338134
2005-08-03,-98250592766.59999,3755679000.0,-26.160540548486704
2005-08-04,-97377298776.95001,3755679000.0,-25.928014289014055
2005-08-05,-96263096100.5,3755679000.0,-25.631342854514457
2005-08-08,-95580521487.9,3755679000.0,-25.449598191938126
2005-08-09,-95008363356.75,4081535000.0,-23.277605939125845
2005-08-10,-94657038188.5,4081535000.0,-23.191529213518933
2005-08-11,-95018401218.7,4081535000.0,-23.280065274143183
2005-08-12,-94958174047.0,4081535000.0,-23.265309264039143
2005-08-15,-95329574939.15,4081535000.0,-23.35630465968073
2005-08-16,-94887909013.35,4081535000.0,-23.24809391891776
2005-08-17,-94988287632.84999,4081535000.0,-23.27268726909116
2005-08-18,-95028439080.65001,4081535000.0,-23.282524609160525
