date,close price,GPC_SHE,GPC_TA,GPC_TL,market cap,PB Ratio
1980-05-08,4.0,941000000.0,1266000000.0,326000000.0,,
1980-05-09,3.95,941000000.0,1266000000.0,326000000.0,,
1980-05-12,3.95,941000000.0,1266000000.0,326000000.0,,
1980-05-13,4.15,941000000.0,1266000000.0,326000000.0,,
1980-05-14,4.3,941000000.0,1266000000.0,326000000.0,,
1980-05-15,4.54,941000000.0,1266000000.0,326000000.0,,
1980-05-16,4.52,941000000.0,1266000000.0,326000000.0,,
1980-05-19,4.54,941000000.0,1266000000.0,326000000.0,,
1980-05-20,4.57,941000000.0,1266000000.0,326000000.0,,
1980-05-21,4.57,941000000.0,1266000000.0,326000000.0,,
1980-05-22,4.54,941000000.0,1266000000.0,326000000.0,,
1980-05-23,4.47,941000000.0,1266000000.0,326000000.0,,
1980-05-27,4.54,941000000.0,1266000000.0,326000000.0,,
1980-05-28,4.59,941000000.0,1266000000.0,326000000.0,,
1980-05-29,4.54,941000000.0,1266000000.0,326000000.0,,
1980-05-30,4.52,941000000.0,1266000000.0,326000000.0,,
1980-06-02,4.47,941000000.0,1266000000.0,326000000.0,,
1980-06-03,4.57,941000000.0,1266000000.0,326000000.0,,
1980-06-04,4.52,941000000.0,1266000000.0,326000000.0,,
1980-06-05,4.57,941000000.0,1266000000.0,326000000.0,,
1980-06-06,4.52,941000000.0,1266000000.0,326000000.0,,
1980-06-09,4.72,941000000.0,1266000000.0,326000000.0,,
1980-06-10,4.74,941000000.0,1266000000.0,326000000.0,,
1980-06-11,4.84,941000000.0,1266000000.0,326000000.0,,
1980-06-12,4.64,941000000.0,1266000000.0,326000000.0,,
1980-06-13,4.62,941000000.0,1266000000.0,326000000.0,,
1980-06-16,4.62,941000000.0,1266000000.0,326000000.0,,
1980-06-17,4.35,941000000.0,1266000000.0,326000000.0,,
1980-06-18,4.57,941000000.0,1266000000.0,326000000.0,,
1980-06-19,4.64,941000000.0,1266000000.0,326000000.0,,
1980-06-20,4.64,941000000.0,1266000000.0,326000000.0,,
1980-06-23,4.74,941000000.0,1266000000.0,326000000.0,,
1980-06-24,4.72,941000000.0,1266000000.0,326000000.0,,
1980-06-25,4.74,941000000.0,1266000000.0,326000000.0,,
1980-06-26,4.74,941000000.0,1266000000.0,326000000.0,,
1980-06-27,4.74,941000000.0,1266000000.0,326000000.0,,
1980-06-30,4.67,941000000.0,1266000000.0,326000000.0,,
1980-07-01,4.69,941000000.0,1266000000.0,326000000.0,,
1980-07-02,4.77,941000000.0,1266000000.0,326000000.0,,
1980-07-03,4.72,941000000.0,1266000000.0,326000000.0,,
1980-07-07,4.94,941000000.0,1266000000.0,326000000.0,,
1980-07-08,4.99,941000000.0,1266000000.0,326000000.0,,
1980-07-09,5.11,941000000.0,1266000000.0,326000000.0,,
1980-07-10,5.11,941000000.0,1266000000.0,326000000.0,,
1980-07-11,5.19,941000000.0,1266000000.0,326000000.0,,
1980-07-14,5.73,941000000.0,1266000000.0,326000000.0,,
1980-07-15,5.43,941000000.0,1266000000.0,326000000.0,,
1980-07-16,5.21,941000000.0,1266000000.0,326000000.0,,
1980-07-17,5.16,941000000.0,1266000000.0,326000000.0,,
1980-07-18,5.14,941000000.0,1266000000.0,326000000.0,,
1980-07-21,5.01,941000000.0,1266000000.0,326000000.0,,
1980-07-22,4.94,941000000.0,1266000000.0,326000000.0,,
1980-07-23,4.96,941000000.0,1266000000.0,326000000.0,,
1980-07-24,4.99,941000000.0,1266000000.0,326000000.0,,
1980-07-25,5.01,941000000.0,1266000000.0,326000000.0,,
1980-07-28,5.01,941000000.0,1266000000.0,326000000.0,,
1980-07-29,4.99,941000000.0,1266000000.0,326000000.0,,
1980-07-30,5.16,941000000.0,1266000000.0,326000000.0,,
1980-07-31,5.26,941000000.0,1266000000.0,326000000.0,,
1980-08-01,5.23,941000000.0,1266000000.0,326000000.0,,
1980-08-04,5.36,941000000.0,1266000000.0,326000000.0,,
1980-08-05,5.33,941000000.0,1266000000.0,326000000.0,,
1980-08-06,5.33,941000000.0,1266000000.0,326000000.0,,
1980-08-07,5.43,941000000.0,1266000000.0,326000000.0,,
1980-08-08,5.38,941000000.0,1266000000.0,326000000.0,,
1980-08-11,5.23,941000000.0,1266000000.0,326000000.0,,
1980-08-12,5.19,941000000.0,1266000000.0,326000000.0,,
1980-08-13,4.91,941000000.0,1266000000.0,326000000.0,,
1980-08-14,5.11,941000000.0,1266000000.0,326000000.0,,
1980-08-15,5.16,941000000.0,1266000000.0,326000000.0,,
1980-08-18,5.09,941000000.0,1266000000.0,326000000.0,,
1980-08-19,5.14,941000000.0,1266000000.0,326000000.0,,
1980-08-20,5.14,941000000.0,1266000000.0,326000000.0,,
1980-08-21,5.14,941000000.0,1266000000.0,326000000.0,,
1980-08-22,5.01,941000000.0,1266000000.0,326000000.0,,
1980-08-25,5.21,941000000.0,1266000000.0,326000000.0,,
1980-08-26,5.31,941000000.0,1266000000.0,326000000.0,,
1980-08-27,5.21,941000000.0,1266000000.0,326000000.0,,
1980-08-28,5.14,941000000.0,1266000000.0,326000000.0,,
1980-08-29,5.04,941000000.0,1266000000.0,326000000.0,,
1980-09-02,5.11,941000000.0,1266000000.0,326000000.0,,
1980-09-03,5.14,941000000.0,1266000000.0,326000000.0,,
1980-09-04,5.21,941000000.0,1266000000.0,326000000.0,,
1980-09-05,5.23,941000000.0,1266000000.0,326000000.0,,
1980-09-08,5.14,941000000.0,1266000000.0,326000000.0,,
1980-09-09,5.28,941000000.0,1266000000.0,326000000.0,,
1980-09-10,5.33,941000000.0,1266000000.0,326000000.0,,
1980-09-11,5.38,941000000.0,1266000000.0,326000000.0,,
1980-09-12,5.38,941000000.0,1266000000.0,326000000.0,,
1980-09-15,5.51,941000000.0,1266000000.0,326000000.0,,
1980-09-16,5.65,941000000.0,1266000000.0,326000000.0,,
1980-09-17,5.68,941000000.0,1266000000.0,326000000.0,,
1980-09-18,5.7,941000000.0,1266000000.0,326000000.0,,
1980-09-19,5.53,941000000.0,1266000000.0,326000000.0,,
1980-09-22,5.58,941000000.0,1266000000.0,326000000.0,,
1980-09-23,5.65,941000000.0,1266000000.0,326000000.0,,
1980-09-24,5.51,941000000.0,1266000000.0,326000000.0,,
1980-09-25,5.48,941000000.0,1266000000.0,326000000.0,,
1980-09-26,5.38,941000000.0,1266000000.0,326000000.0,,
1980-09-29,5.33,941000000.0,1266000000.0,326000000.0,,
1980-09-30,5.38,941000000.0,1266000000.0,326000000.0,,
1980-10-01,5.43,941000000.0,1266000000.0,326000000.0,,
1980-10-02,5.73,941000000.0,1266000000.0,326000000.0,,
1980-10-03,5.73,941000000.0,1266000000.0,326000000.0,,
1980-10-06,5.8,941000000.0,1266000000.0,326000000.0,,
1980-10-07,5.8,941000000.0,1266000000.0,326000000.0,,
1980-10-08,5.78,941000000.0,1266000000.0,326000000.0,,
1980-10-09,5.65,941000000.0,1266000000.0,326000000.0,,
1980-10-10,5.7,941000000.0,1266000000.0,326000000.0,,
1980-10-13,5.53,941000000.0,1266000000.0,326000000.0,,
1980-10-14,5.58,941000000.0,1266000000.0,326000000.0,,
1980-10-15,5.63,941000000.0,1266000000.0,326000000.0,,
1980-10-16,5.56,941000000.0,1266000000.0,326000000.0,,
1980-10-17,5.43,941000000.0,1266000000.0,326000000.0,,
1980-10-20,5.56,941000000.0,1266000000.0,326000000.0,,
1980-10-21,5.53,941000000.0,1266000000.0,326000000.0,,
1980-10-22,5.46,941000000.0,1266000000.0,326000000.0,,
1980-10-23,5.21,941000000.0,1266000000.0,326000000.0,,
1980-10-24,5.19,941000000.0,1266000000.0,326000000.0,,
1980-10-27,5.26,941000000.0,1266000000.0,326000000.0,,
1980-10-28,5.19,941000000.0,1266000000.0,326000000.0,,
1980-10-29,5.23,941000000.0,1266000000.0,326000000.0,,
1980-10-30,5.23,941000000.0,1266000000.0,326000000.0,,
1980-10-31,5.28,941000000.0,1266000000.0,326000000.0,,
1980-11-03,5.31,941000000.0,1266000000.0,326000000.0,,
1980-11-05,5.33,941000000.0,1266000000.0,326000000.0,,
1980-11-06,5.28,941000000.0,1266000000.0,326000000.0,,
1980-11-07,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-10,5.36,941000000.0,1266000000.0,326000000.0,,
1980-11-11,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-12,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-13,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-14,5.48,941000000.0,1266000000.0,326000000.0,,
1980-11-17,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-18,5.46,941000000.0,1266000000.0,326000000.0,,
1980-11-19,5.53,941000000.0,1266000000.0,326000000.0,,
1980-11-20,5.7,941000000.0,1266000000.0,326000000.0,,
1980-11-21,5.9,941000000.0,1266000000.0,326000000.0,,
1980-11-24,5.85,941000000.0,1266000000.0,326000000.0,,
1980-11-25,5.83,941000000.0,1266000000.0,326000000.0,,
1980-11-26,5.63,941000000.0,1266000000.0,326000000.0,,
1980-11-28,5.53,941000000.0,1266000000.0,326000000.0,,
1980-12-01,5.6,941000000.0,1266000000.0,326000000.0,,
1980-12-02,5.48,941000000.0,1266000000.0,326000000.0,,
1980-12-03,5.48,941000000.0,1266000000.0,326000000.0,,
1980-12-04,5.51,941000000.0,1266000000.0,326000000.0,,
1980-12-05,5.48,941000000.0,1266000000.0,326000000.0,,
1980-12-08,5.31,941000000.0,1266000000.0,326000000.0,,
1980-12-09,5.43,941000000.0,1266000000.0,326000000.0,,
1980-12-10,5.51,941000000.0,1266000000.0,326000000.0,,
1980-12-11,5.53,941000000.0,1266000000.0,326000000.0,,
1980-12-12,5.6,941000000.0,1266000000.0,326000000.0,,
1980-12-15,5.6,941000000.0,1266000000.0,326000000.0,,
1980-12-16,5.6,941000000.0,1266000000.0,326000000.0,,
1980-12-17,5.56,941000000.0,1266000000.0,326000000.0,,
1980-12-18,5.33,941000000.0,1266000000.0,326000000.0,,
1980-12-19,5.28,941000000.0,1266000000.0,326000000.0,,
1980-12-22,5.23,941000000.0,1266000000.0,326000000.0,,
1980-12-23,5.23,941000000.0,1266000000.0,326000000.0,,
1980-12-24,5.23,941000000.0,1266000000.0,326000000.0,,
1980-12-26,5.23,941000000.0,1266000000.0,326000000.0,,
1980-12-29,5.19,941000000.0,1266000000.0,326000000.0,,
1980-12-30,5.19,941000000.0,1266000000.0,326000000.0,,
1980-12-31,5.19,941000000.0,1266000000.0,326000000.0,,
1981-01-02,5.26,941000000.0,1266000000.0,326000000.0,,
1981-01-05,5.7,941000000.0,1266000000.0,326000000.0,,
1981-01-06,5.73,941000000.0,1266000000.0,326000000.0,,
1981-01-07,5.68,941000000.0,1266000000.0,326000000.0,,
1981-01-08,5.63,941000000.0,1266000000.0,326000000.0,,
1981-01-09,5.6,941000000.0,1266000000.0,326000000.0,,
1981-01-12,5.65,941000000.0,1266000000.0,326000000.0,,
1981-01-13,5.58,941000000.0,1266000000.0,326000000.0,,
1981-01-14,5.51,941000000.0,1266000000.0,326000000.0,,
1981-01-15,5.56,941000000.0,1266000000.0,326000000.0,,
1981-01-16,5.6,941000000.0,1266000000.0,326000000.0,,
1981-01-19,5.65,941000000.0,1266000000.0,326000000.0,,
1981-01-20,5.63,941000000.0,1266000000.0,326000000.0,,
1981-01-21,5.56,941000000.0,1266000000.0,326000000.0,,
1981-01-22,5.6,941000000.0,1266000000.0,326000000.0,,
1981-01-23,5.63,941000000.0,1266000000.0,326000000.0,,
1981-01-26,5.63,941000000.0,1266000000.0,326000000.0,,
1981-01-27,5.68,941000000.0,1266000000.0,326000000.0,,
1981-01-28,5.63,941000000.0,1266000000.0,326000000.0,,
1981-01-29,5.65,941000000.0,1266000000.0,326000000.0,,
1981-01-30,5.65,941000000.0,1266000000.0,326000000.0,,
1981-02-02,5.6,941000000.0,1266000000.0,326000000.0,,
1981-02-03,5.68,941000000.0,1266000000.0,326000000.0,,
1981-02-04,5.7,941000000.0,1266000000.0,326000000.0,,
1981-02-05,5.7,941000000.0,1266000000.0,326000000.0,,
1981-02-06,5.63,941000000.0,1266000000.0,326000000.0,,
1981-02-09,5.63,941000000.0,1266000000.0,326000000.0,,
1981-02-10,5.6,941000000.0,1266000000.0,326000000.0,,
1981-02-11,5.53,941000000.0,1266000000.0,326000000.0,,
1981-02-12,5.51,941000000.0,1266000000.0,326000000.0,,
1981-02-13,5.33,941000000.0,1266000000.0,326000000.0,,
1981-02-17,5.33,941000000.0,1266000000.0,326000000.0,,
1981-02-18,5.28,941000000.0,1266000000.0,326000000.0,,
1981-02-19,5.33,941000000.0,1266000000.0,326000000.0,,
1981-02-20,5.36,941000000.0,1266000000.0,326000000.0,,
1981-02-23,5.38,941000000.0,1266000000.0,326000000.0,,
1981-02-24,5.38,941000000.0,1266000000.0,326000000.0,,
1981-02-25,5.33,941000000.0,1266000000.0,326000000.0,,
1981-02-26,5.51,941000000.0,1266000000.0,326000000.0,,
1981-02-27,5.48,941000000.0,1266000000.0,326000000.0,,
1981-03-02,5.53,941000000.0,1266000000.0,326000000.0,,
1981-03-03,5.38,941000000.0,1266000000.0,326000000.0,,
1981-03-04,5.6,941000000.0,1266000000.0,326000000.0,,
1981-03-05,5.6,941000000.0,1266000000.0,326000000.0,,
1981-03-06,5.8,941000000.0,1266000000.0,326000000.0,,
1981-03-09,5.85,941000000.0,1266000000.0,326000000.0,,
1981-03-10,5.9,941000000.0,1266000000.0,326000000.0,,
1981-03-11,5.98,941000000.0,1266000000.0,326000000.0,,
1981-03-12,5.98,941000000.0,1266000000.0,326000000.0,,
1981-03-13,6.17,941000000.0,1266000000.0,326000000.0,,
1981-03-16,6.27,941000000.0,1266000000.0,326000000.0,,
1981-03-17,6.32,941000000.0,1266000000.0,326000000.0,,
1981-03-18,6.22,941000000.0,1266000000.0,326000000.0,,
1981-03-19,6.17,941000000.0,1266000000.0,326000000.0,,
1981-03-20,6.27,941000000.0,1266000000.0,326000000.0,,
1981-03-23,6.37,941000000.0,1266000000.0,326000000.0,,
1981-03-24,6.47,941000000.0,1266000000.0,326000000.0,,
1981-03-25,6.49,941000000.0,1266000000.0,326000000.0,,
1981-03-26,6.62,941000000.0,1266000000.0,326000000.0,,
1981-03-27,6.67,941000000.0,1266000000.0,326000000.0,,
1981-03-30,6.81,941000000.0,1266000000.0,326000000.0,,
1981-03-31,6.91,941000000.0,1266000000.0,326000000.0,,
1981-04-01,6.86,941000000.0,1266000000.0,326000000.0,,
1981-04-02,6.84,941000000.0,1266000000.0,326000000.0,,
1981-04-03,6.91,941000000.0,1266000000.0,326000000.0,,
1981-04-06,6.91,941000000.0,1266000000.0,326000000.0,,
1981-04-07,6.79,941000000.0,1266000000.0,326000000.0,,
1981-04-08,6.67,941000000.0,1266000000.0,326000000.0,,
1981-04-09,6.77,941000000.0,1266000000.0,326000000.0,,
1981-04-10,6.72,941000000.0,1266000000.0,326000000.0,,
1981-04-13,6.79,941000000.0,1266000000.0,326000000.0,,
1981-04-14,6.81,941000000.0,1266000000.0,326000000.0,,
1981-04-15,6.74,941000000.0,1266000000.0,326000000.0,,
1981-04-16,6.77,941000000.0,1266000000.0,326000000.0,,
1981-04-20,6.79,941000000.0,1266000000.0,326000000.0,,
1981-04-21,6.81,941000000.0,1266000000.0,326000000.0,,
1981-04-22,6.81,941000000.0,1266000000.0,326000000.0,,
1981-04-23,6.74,941000000.0,1266000000.0,326000000.0,,
1981-04-24,6.79,941000000.0,1266000000.0,326000000.0,,
1981-04-27,6.64,941000000.0,1266000000.0,326000000.0,,
1981-04-28,6.59,941000000.0,1266000000.0,326000000.0,,
1981-04-29,6.52,941000000.0,1266000000.0,326000000.0,,
1981-04-30,6.37,941000000.0,1266000000.0,326000000.0,,
1981-05-01,6.37,941000000.0,1266000000.0,326000000.0,,
1981-05-04,6.47,941000000.0,1266000000.0,326000000.0,,
1981-05-05,6.42,941000000.0,1266000000.0,326000000.0,,
1981-05-06,6.37,941000000.0,1266000000.0,326000000.0,,
1981-05-07,6.32,941000000.0,1266000000.0,326000000.0,,
1981-05-08,6.27,941000000.0,1266000000.0,326000000.0,,
1981-05-11,6.15,941000000.0,1266000000.0,326000000.0,,
1981-05-12,6.22,941000000.0,1266000000.0,326000000.0,,
1981-05-13,6.1,941000000.0,1266000000.0,326000000.0,,
1981-05-14,6.27,941000000.0,1266000000.0,326000000.0,,
1981-05-15,6.32,941000000.0,1266000000.0,326000000.0,,
1981-05-18,6.47,941000000.0,1266000000.0,326000000.0,,
1981-05-19,6.49,941000000.0,1266000000.0,326000000.0,,
1981-05-20,6.52,941000000.0,1266000000.0,326000000.0,,
1981-05-21,6.69,941000000.0,1266000000.0,326000000.0,,
1981-05-22,6.69,941000000.0,1266000000.0,326000000.0,,
1981-05-26,6.79,941000000.0,1266000000.0,326000000.0,,
1981-05-27,6.81,941000000.0,1266000000.0,326000000.0,,
1981-05-28,6.91,941000000.0,1266000000.0,326000000.0,,
1981-05-29,6.81,941000000.0,1266000000.0,326000000.0,,
1981-06-01,6.86,941000000.0,1266000000.0,326000000.0,,
1981-06-02,6.79,941000000.0,1266000000.0,326000000.0,,
1981-06-03,6.69,941000000.0,1266000000.0,326000000.0,,
1981-06-04,6.86,941000000.0,1266000000.0,326000000.0,,
1981-06-05,6.86,941000000.0,1266000000.0,326000000.0,,
1981-06-08,6.89,941000000.0,1266000000.0,326000000.0,,
1981-06-09,6.91,941000000.0,1266000000.0,326000000.0,,
1981-06-10,6.91,941000000.0,1266000000.0,326000000.0,,
1981-06-11,6.96,941000000.0,1266000000.0,326000000.0,,
1981-06-12,6.91,941000000.0,1266000000.0,326000000.0,,
1981-06-15,6.96,941000000.0,1266000000.0,326000000.0,,
1981-06-16,6.89,941000000.0,1266000000.0,326000000.0,,
1981-06-17,6.99,941000000.0,1266000000.0,326000000.0,,
1981-06-18,6.94,941000000.0,1266000000.0,326000000.0,,
1981-06-19,6.96,941000000.0,1266000000.0,326000000.0,,
1981-06-22,6.86,941000000.0,1266000000.0,326000000.0,,
1981-06-23,7.01,941000000.0,1266000000.0,326000000.0,,
1981-06-24,6.91,941000000.0,1266000000.0,326000000.0,,
1981-06-25,6.94,941000000.0,1266000000.0,326000000.0,,
1981-06-26,6.86,941000000.0,1266000000.0,326000000.0,,
1981-06-29,6.72,941000000.0,1266000000.0,326000000.0,,
1981-06-30,6.44,941000000.0,1266000000.0,326000000.0,,
1981-07-01,6.4,941000000.0,1266000000.0,326000000.0,,
1981-07-02,6.42,941000000.0,1266000000.0,326000000.0,,
1981-07-06,6.42,941000000.0,1266000000.0,326000000.0,,
1981-07-07,6.42,941000000.0,1266000000.0,326000000.0,,
1981-07-08,6.49,941000000.0,1266000000.0,326000000.0,,
1981-07-09,6.47,941000000.0,1266000000.0,326000000.0,,
1981-07-10,6.35,941000000.0,1266000000.0,326000000.0,,
1981-07-13,6.44,941000000.0,1266000000.0,326000000.0,,
1981-07-14,6.4,941000000.0,1266000000.0,326000000.0,,
1981-07-15,6.47,941000000.0,1266000000.0,326000000.0,,
1981-07-16,6.52,941000000.0,1266000000.0,326000000.0,,
1981-07-17,6.64,941000000.0,1266000000.0,326000000.0,,
1981-07-20,6.64,941000000.0,1266000000.0,326000000.0,,
1981-07-21,6.67,941000000.0,1266000000.0,326000000.0,,
1981-07-22,6.57,941000000.0,1266000000.0,326000000.0,,
1981-07-23,6.47,941000000.0,1266000000.0,326000000.0,,
1981-07-24,6.4,941000000.0,1266000000.0,326000000.0,,
1981-07-27,6.37,941000000.0,1266000000.0,326000000.0,,
1981-07-28,6.32,941000000.0,1266000000.0,326000000.0,,
1981-07-29,6.25,941000000.0,1266000000.0,326000000.0,,
1981-07-30,6.47,941000000.0,1266000000.0,326000000.0,,
1981-07-31,6.72,941000000.0,1266000000.0,326000000.0,,
1981-08-03,6.79,941000000.0,1266000000.0,326000000.0,,
1981-08-04,6.77,941000000.0,1266000000.0,326000000.0,,
1981-08-05,6.57,941000000.0,1266000000.0,326000000.0,,
1981-08-06,6.49,941000000.0,1266000000.0,326000000.0,,
1981-08-07,6.54,941000000.0,1266000000.0,326000000.0,,
1981-08-10,6.54,941000000.0,1266000000.0,326000000.0,,
1981-08-11,6.62,941000000.0,1266000000.0,326000000.0,,
1981-08-12,6.62,941000000.0,1266000000.0,326000000.0,,
1981-08-13,6.64,941000000.0,1266000000.0,326000000.0,,
1981-08-14,6.69,941000000.0,1266000000.0,326000000.0,,
1981-08-17,6.69,941000000.0,1266000000.0,326000000.0,,
1981-08-18,6.79,941000000.0,1266000000.0,326000000.0,,
1981-08-19,6.79,941000000.0,1266000000.0,326000000.0,,
1981-08-20,6.84,941000000.0,1266000000.0,326000000.0,,
1981-08-21,6.69,941000000.0,1266000000.0,326000000.0,,
1981-08-24,6.57,941000000.0,1266000000.0,326000000.0,,
1981-08-25,6.54,941000000.0,1266000000.0,326000000.0,,
1981-08-26,6.44,941000000.0,1266000000.0,326000000.0,,
1981-08-27,6.44,941000000.0,1266000000.0,326000000.0,,
1981-08-28,6.47,941000000.0,1266000000.0,326000000.0,,
1981-08-31,6.49,941000000.0,1266000000.0,326000000.0,,
1981-09-01,6.35,941000000.0,1266000000.0,326000000.0,,
1981-09-02,6.42,941000000.0,1266000000.0,326000000.0,,
1981-09-03,6.4,941000000.0,1266000000.0,326000000.0,,
1981-09-04,6.35,941000000.0,1266000000.0,326000000.0,,
1981-09-08,6.12,941000000.0,1266000000.0,326000000.0,,
1981-09-09,6.27,941000000.0,1266000000.0,326000000.0,,
1981-09-10,6.37,941000000.0,1266000000.0,326000000.0,,
1981-09-11,6.37,941000000.0,1266000000.0,326000000.0,,
1981-09-14,6.42,941000000.0,1266000000.0,326000000.0,,
1981-09-15,6.37,941000000.0,1266000000.0,326000000.0,,
1981-09-16,6.37,941000000.0,1266000000.0,326000000.0,,
1981-09-17,6.27,941000000.0,1266000000.0,326000000.0,,
1981-09-18,6.27,941000000.0,1266000000.0,326000000.0,,
1981-09-21,6.3,941000000.0,1266000000.0,326000000.0,,
1981-09-22,6.37,941000000.0,1266000000.0,326000000.0,,
1981-09-23,6.22,941000000.0,1266000000.0,326000000.0,,
1981-09-24,5.98,941000000.0,1266000000.0,326000000.0,,
1981-09-25,5.78,941000000.0,1266000000.0,326000000.0,,
1981-09-28,5.68,941000000.0,1266000000.0,326000000.0,,
1981-09-29,5.75,941000000.0,1266000000.0,326000000.0,,
1981-09-30,5.75,941000000.0,1266000000.0,326000000.0,,
1981-10-01,5.65,941000000.0,1266000000.0,326000000.0,,
1981-10-02,5.88,941000000.0,1266000000.0,326000000.0,,
1981-10-05,5.85,941000000.0,1266000000.0,326000000.0,,
1981-10-06,5.85,941000000.0,1266000000.0,326000000.0,,
1981-10-07,5.88,941000000.0,1266000000.0,326000000.0,,
1981-10-08,5.88,941000000.0,1266000000.0,326000000.0,,
1981-10-09,5.9,941000000.0,1266000000.0,326000000.0,,
1981-10-12,5.9,941000000.0,1266000000.0,326000000.0,,
1981-10-13,5.9,941000000.0,1266000000.0,326000000.0,,
1981-10-14,5.9,941000000.0,1266000000.0,326000000.0,,
1981-10-15,5.88,941000000.0,1266000000.0,326000000.0,,
1981-10-16,5.9,941000000.0,1266000000.0,326000000.0,,
1981-10-19,5.85,941000000.0,1266000000.0,326000000.0,,
1981-10-20,5.78,941000000.0,1266000000.0,326000000.0,,
1981-10-21,5.83,941000000.0,1266000000.0,326000000.0,,
1981-10-22,5.83,941000000.0,1266000000.0,326000000.0,,
1981-10-23,5.85,941000000.0,1266000000.0,326000000.0,,
1981-10-26,5.85,941000000.0,1266000000.0,326000000.0,,
1981-10-27,6.02,941000000.0,1266000000.0,326000000.0,,
1981-10-28,5.95,941000000.0,1266000000.0,326000000.0,,
1981-10-29,5.98,941000000.0,1266000000.0,326000000.0,,
1981-10-30,5.98,941000000.0,1266000000.0,326000000.0,,
1981-11-02,6.32,941000000.0,1266000000.0,326000000.0,,
1981-11-03,6.37,941000000.0,1266000000.0,326000000.0,,
1981-11-04,6.72,941000000.0,1266000000.0,326000000.0,,
1981-11-05,6.64,941000000.0,1266000000.0,326000000.0,,
1981-11-06,6.59,941000000.0,1266000000.0,326000000.0,,
1981-11-09,6.67,941000000.0,1266000000.0,326000000.0,,
1981-11-10,6.64,941000000.0,1266000000.0,326000000.0,,
1981-11-11,6.69,941000000.0,1266000000.0,326000000.0,,
1981-11-12,6.69,941000000.0,1266000000.0,326000000.0,,
1981-11-13,6.67,941000000.0,1266000000.0,326000000.0,,
1981-11-16,6.57,941000000.0,1266000000.0,326000000.0,,
1981-11-17,6.59,941000000.0,1266000000.0,326000000.0,,
1981-11-18,6.57,941000000.0,1266000000.0,326000000.0,,
1981-11-19,6.52,941000000.0,1266000000.0,326000000.0,,
1981-11-20,6.54,941000000.0,1266000000.0,326000000.0,,
1981-11-23,6.54,941000000.0,1266000000.0,326000000.0,,
1981-11-24,6.57,941000000.0,1266000000.0,326000000.0,,
1981-11-25,6.62,941000000.0,1266000000.0,326000000.0,,
1981-11-27,6.59,941000000.0,1266000000.0,326000000.0,,
1981-11-30,6.62,941000000.0,1266000000.0,326000000.0,,
1981-12-01,6.62,941000000.0,1266000000.0,326000000.0,,
1981-12-02,6.57,941000000.0,1266000000.0,326000000.0,,
