date,close price,DUK_SHE,DUK_TA,DUK_TL,market cap,PB Ratio
1989-11-13,22.66,4332000000.0,9542000000.0,5211000000.0,,
1989-11-14,22.72,4332000000.0,9542000000.0,5211000000.0,,
1989-11-15,22.83,4332000000.0,9542000000.0,5211000000.0,,
1989-11-16,22.94,4332000000.0,9542000000.0,5211000000.0,,
1989-11-17,22.83,4332000000.0,9542000000.0,5211000000.0,,
1989-11-20,22.66,4332000000.0,9542000000.0,5211000000.0,,
1989-11-21,22.66,4332000000.0,9542000000.0,5211000000.0,,
1989-11-22,22.72,4332000000.0,9542000000.0,5211000000.0,,
1989-11-24,22.83,4332000000.0,9542000000.0,5211000000.0,,
1989-11-27,22.88,4332000000.0,9542000000.0,5211000000.0,,
1989-11-28,22.88,4332000000.0,9542000000.0,5211000000.0,,
1989-11-29,22.99,4332000000.0,9542000000.0,5211000000.0,,
1989-11-30,23.21,4332000000.0,9542000000.0,5211000000.0,,
1989-12-01,23.43,4332000000.0,9542000000.0,5211000000.0,,
1989-12-04,23.37,4332000000.0,9542000000.0,5211000000.0,,
1989-12-05,23.37,4332000000.0,9542000000.0,5211000000.0,,
1989-12-06,23.43,4332000000.0,9542000000.0,5211000000.0,,
1989-12-07,23.48,4332000000.0,9542000000.0,5211000000.0,,
1989-12-08,23.7,4332000000.0,9542000000.0,5211000000.0,,
1989-12-11,23.75,4332000000.0,9542000000.0,5211000000.0,,
1989-12-12,23.97,4332000000.0,9542000000.0,5211000000.0,,
1989-12-13,23.86,4332000000.0,9542000000.0,5211000000.0,,
1989-12-14,23.81,4332000000.0,9542000000.0,5211000000.0,,
1989-12-15,23.97,4332000000.0,9542000000.0,5211000000.0,,
1989-12-18,23.81,4332000000.0,9542000000.0,5211000000.0,,
1989-12-19,23.97,4332000000.0,9542000000.0,5211000000.0,,
1989-12-20,24.3,4332000000.0,9542000000.0,5211000000.0,,
1989-12-21,24.3,4332000000.0,9542000000.0,5211000000.0,,
1989-12-22,24.35,4332000000.0,9542000000.0,5211000000.0,,
1989-12-26,24.41,4332000000.0,9542000000.0,5211000000.0,,
1989-12-27,24.52,4332000000.0,9542000000.0,5211000000.0,,
1989-12-28,24.46,4332000000.0,9542000000.0,5211000000.0,,
1989-12-29,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-01-02,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-01-03,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-01-04,24.3,4332000000.0,9542000000.0,5211000000.0,,
1990-01-05,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-01-08,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-01-09,23.43,4332000000.0,9542000000.0,5211000000.0,,
1990-01-10,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-01-11,23.64,4332000000.0,9542000000.0,5211000000.0,,
1990-01-12,22.77,4332000000.0,9542000000.0,5211000000.0,,
1990-01-15,22.55,4332000000.0,9542000000.0,5211000000.0,,
1990-01-16,22.77,4332000000.0,9542000000.0,5211000000.0,,
1990-01-17,22.55,4332000000.0,9542000000.0,5211000000.0,,
1990-01-18,22.55,4332000000.0,9542000000.0,5211000000.0,,
1990-01-19,22.88,4332000000.0,9542000000.0,5211000000.0,,
1990-01-22,22.88,4332000000.0,9542000000.0,5211000000.0,,
1990-01-23,22.99,4332000000.0,9542000000.0,5211000000.0,,
1990-01-24,23.04,4332000000.0,9542000000.0,5211000000.0,,
1990-01-25,22.99,4332000000.0,9542000000.0,5211000000.0,,
1990-01-26,22.88,4332000000.0,9542000000.0,5211000000.0,,
1990-01-29,22.94,4332000000.0,9542000000.0,5211000000.0,,
1990-01-30,22.99,4332000000.0,9542000000.0,5211000000.0,,
1990-01-31,23.43,4332000000.0,9542000000.0,5211000000.0,,
1990-02-01,23.43,4332000000.0,9542000000.0,5211000000.0,,
1990-02-02,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-02-05,23.48,4332000000.0,9542000000.0,5211000000.0,,
1990-02-06,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-02-07,23.48,4332000000.0,9542000000.0,5211000000.0,,
1990-02-08,23.7,4332000000.0,9542000000.0,5211000000.0,,
1990-02-09,23.64,4332000000.0,9542000000.0,5211000000.0,,
1990-02-12,23.32,4332000000.0,9542000000.0,5211000000.0,,
1990-02-13,23.43,4332000000.0,9542000000.0,5211000000.0,,
1990-02-14,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-02-15,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-02-16,23.37,4332000000.0,9542000000.0,5211000000.0,,
1990-02-20,23.15,4332000000.0,9542000000.0,5211000000.0,,
1990-02-21,23.1,4332000000.0,9542000000.0,5211000000.0,,
1990-02-22,23.04,4332000000.0,9542000000.0,5211000000.0,,
1990-02-23,23.04,4332000000.0,9542000000.0,5211000000.0,,
1990-02-26,23.26,4332000000.0,9542000000.0,5211000000.0,,
1990-02-27,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-02-28,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-03-01,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-03-02,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-03-05,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-03-06,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-03-07,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-03-08,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-03-09,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-03-12,23.75,4332000000.0,9542000000.0,5211000000.0,,
1990-03-13,23.75,4332000000.0,9542000000.0,5211000000.0,,
1990-03-14,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-03-15,24.3,4332000000.0,9542000000.0,5211000000.0,,
1990-03-16,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-03-19,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-03-20,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-03-21,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-03-22,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-03-23,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-03-26,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-03-27,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-03-28,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-03-29,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-03-30,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-04-02,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-04-03,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-04-04,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-04-05,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-04-06,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-04-09,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-04-10,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-04-11,23.75,4332000000.0,9542000000.0,5211000000.0,,
1990-04-12,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-04-16,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-04-17,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-04-18,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-04-19,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-04-20,23.53,4332000000.0,9542000000.0,5211000000.0,,
1990-04-23,23.21,4332000000.0,9542000000.0,5211000000.0,,
1990-04-24,23.32,4332000000.0,9542000000.0,5211000000.0,,
1990-04-25,23.48,4332000000.0,9542000000.0,5211000000.0,,
1990-04-26,23.48,4332000000.0,9542000000.0,5211000000.0,,
1990-04-27,23.1,4332000000.0,9542000000.0,5211000000.0,,
1990-04-30,23.04,4332000000.0,9542000000.0,5211000000.0,,
1990-05-01,22.94,4332000000.0,9542000000.0,5211000000.0,,
1990-05-02,23.1,4332000000.0,9542000000.0,5211000000.0,,
1990-05-03,23.26,4332000000.0,9542000000.0,5211000000.0,,
1990-05-04,23.43,4332000000.0,9542000000.0,5211000000.0,,
1990-05-07,23.7,4332000000.0,9542000000.0,5211000000.0,,
1990-05-08,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-05-09,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-05-10,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-05-11,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-05-14,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-05-15,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-05-16,24.3,4332000000.0,9542000000.0,5211000000.0,,
1990-05-17,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-05-18,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-05-21,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-05-22,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-05-23,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-05-24,24.3,4332000000.0,9542000000.0,5211000000.0,,
1990-05-25,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-05-29,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-05-30,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-05-31,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-06-01,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-06-04,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-06-05,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-06-06,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-06-07,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-06-08,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-06-11,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-06-12,24.3,4332000000.0,9542000000.0,5211000000.0,,
1990-06-13,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-06-14,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-06-15,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-06-18,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-06-19,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-06-20,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-06-21,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-06-22,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-06-25,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-06-26,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-06-27,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-06-28,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-06-29,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-07-02,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-07-03,24.57,4332000000.0,9542000000.0,5211000000.0,,
1990-07-05,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-07-06,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-07-09,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-07-10,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-07-11,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-07-12,24.52,4332000000.0,9542000000.0,5211000000.0,,
1990-07-13,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-07-16,24.46,4332000000.0,9542000000.0,5211000000.0,,
1990-07-17,24.57,4332000000.0,9542000000.0,5211000000.0,,
1990-07-18,24.41,4332000000.0,9542000000.0,5211000000.0,,
1990-07-19,24.35,4332000000.0,9542000000.0,5211000000.0,,
1990-07-20,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-07-23,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-07-24,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-07-25,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-07-26,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-07-27,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-07-30,24.84,4332000000.0,9542000000.0,5211000000.0,,
1990-07-31,25.28,4332000000.0,9542000000.0,5211000000.0,,
1990-08-01,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-08-02,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-08-03,25.55,4332000000.0,9542000000.0,5211000000.0,,
1990-08-06,25.11,4332000000.0,9542000000.0,5211000000.0,,
1990-08-07,25.11,4332000000.0,9542000000.0,5211000000.0,,
1990-08-08,25.44,4332000000.0,9542000000.0,5211000000.0,,
1990-08-09,25.6,4332000000.0,9542000000.0,5211000000.0,,
1990-08-10,25.55,4332000000.0,9542000000.0,5211000000.0,,
1990-08-13,25.06,4332000000.0,9542000000.0,5211000000.0,,
1990-08-14,25.5,4332000000.0,9542000000.0,5211000000.0,,
1990-08-15,25.6,4332000000.0,9542000000.0,5211000000.0,,
1990-08-16,25.55,4332000000.0,9542000000.0,5211000000.0,,
1990-08-17,25.33,4332000000.0,9542000000.0,5211000000.0,,
1990-08-20,25.17,4332000000.0,9542000000.0,5211000000.0,,
1990-08-21,24.95,4332000000.0,9542000000.0,5211000000.0,,
1990-08-22,24.68,4332000000.0,9542000000.0,5211000000.0,,
1990-08-23,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-08-24,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-08-27,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-08-28,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-08-29,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-08-30,23.92,4332000000.0,9542000000.0,5211000000.0,,
1990-08-31,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-09-04,24.19,4332000000.0,9542000000.0,5211000000.0,,
1990-09-05,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-09-06,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-09-07,23.86,4332000000.0,9542000000.0,5211000000.0,,
1990-09-10,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-09-11,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-09-12,24.13,4332000000.0,9542000000.0,5211000000.0,,
1990-09-13,24.08,4332000000.0,9542000000.0,5211000000.0,,
1990-09-14,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-09-17,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-09-18,23.97,4332000000.0,9542000000.0,5211000000.0,,
1990-09-19,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-09-20,23.75,4332000000.0,9542000000.0,5211000000.0,,
1990-09-21,23.81,4332000000.0,9542000000.0,5211000000.0,,
1990-09-24,23.7,4332000000.0,9542000000.0,5211000000.0,,
1990-09-25,23.7,4332000000.0,9542000000.0,5211000000.0,,
1990-09-26,23.75,4332000000.0,9542000000.0,5211000000.0,,
1990-09-27,24.02,4332000000.0,9542000000.0,5211000000.0,,
1990-09-28,24.24,4332000000.0,9542000000.0,5211000000.0,,
1990-10-01,24.84,4332000000.0,9542000000.0,5211000000.0,,
1990-10-02,24.95,4332000000.0,9542000000.0,5211000000.0,,
1990-10-03,24.84,4332000000.0,9542000000.0,5211000000.0,,
1990-10-04,25.17,4332000000.0,9542000000.0,5211000000.0,,
1990-10-05,25.17,4332000000.0,9542000000.0,5211000000.0,,
1990-10-08,25.5,4332000000.0,9542000000.0,5211000000.0,,
1990-10-09,25.5,4332000000.0,9542000000.0,5211000000.0,,
1990-10-10,24.62,4332000000.0,9542000000.0,5211000000.0,,
1990-10-11,24.73,4332000000.0,9542000000.0,5211000000.0,,
1990-10-12,25.6,4332000000.0,9542000000.0,5211000000.0,,
1990-10-15,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-10-16,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-10-17,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-10-18,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-10-19,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-10-22,28.22,4332000000.0,9542000000.0,5211000000.0,,
1990-10-23,27.57,4332000000.0,9542000000.0,5211000000.0,,
1990-10-24,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-10-25,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-10-26,26.37,4332000000.0,9542000000.0,5211000000.0,,
1990-10-29,26.48,4332000000.0,9542000000.0,5211000000.0,,
1990-10-30,27.35,4332000000.0,9542000000.0,5211000000.0,,
1990-10-31,27.78,4332000000.0,9542000000.0,5211000000.0,,
1990-11-01,28.11,4332000000.0,9542000000.0,5211000000.0,,
1990-11-02,27.89,4332000000.0,9542000000.0,5211000000.0,,
1990-11-05,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-11-06,27.13,4332000000.0,9542000000.0,5211000000.0,,
1990-11-07,26.37,4332000000.0,9542000000.0,5211000000.0,,
1990-11-08,26.69,4332000000.0,9542000000.0,5211000000.0,,
1990-11-09,26.48,4332000000.0,9542000000.0,5211000000.0,,
1990-11-12,26.69,4332000000.0,9542000000.0,5211000000.0,,
1990-11-13,26.48,4332000000.0,9542000000.0,5211000000.0,,
1990-11-14,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-11-15,25.82,4332000000.0,9542000000.0,5211000000.0,,
1990-11-16,25.82,4332000000.0,9542000000.0,5211000000.0,,
1990-11-19,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-11-20,25.6,4332000000.0,9542000000.0,5211000000.0,,
1990-11-21,26.04,4332000000.0,9542000000.0,5211000000.0,,
1990-11-23,25.71,4332000000.0,9542000000.0,5211000000.0,,
1990-11-26,25.93,4332000000.0,9542000000.0,5211000000.0,,
1990-11-27,25.93,4332000000.0,9542000000.0,5211000000.0,,
1990-11-28,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-11-29,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-11-30,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-12-03,27.35,4332000000.0,9542000000.0,5211000000.0,,
1990-12-04,27.89,4332000000.0,9542000000.0,5211000000.0,,
1990-12-05,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-12-06,27.02,4332000000.0,9542000000.0,5211000000.0,,
1990-12-07,26.69,4332000000.0,9542000000.0,5211000000.0,,
1990-12-10,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-12-11,26.26,4332000000.0,9542000000.0,5211000000.0,,
1990-12-12,26.59,4332000000.0,9542000000.0,5211000000.0,,
1990-12-13,26.69,4332000000.0,9542000000.0,5211000000.0,,
1990-12-14,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-12-17,26.91,4332000000.0,9542000000.0,5211000000.0,,
1990-12-18,27.67,4332000000.0,9542000000.0,5211000000.0,,
1990-12-19,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-12-20,27.02,4332000000.0,9542000000.0,5211000000.0,,
1990-12-21,27.57,4332000000.0,9542000000.0,5211000000.0,,
1990-12-24,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-12-26,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-12-27,27.46,4332000000.0,9542000000.0,5211000000.0,,
1990-12-28,26.8,4332000000.0,9542000000.0,5211000000.0,,
1990-12-31,26.69,4332000000.0,9542000000.0,5211000000.0,,
1991-01-02,26.48,4332000000.0,9542000000.0,5211000000.0,,
1991-01-03,26.37,4332000000.0,9542000000.0,5211000000.0,,
1991-01-04,26.37,4332000000.0,9542000000.0,5211000000.0,,
1991-01-07,26.26,4332000000.0,9542000000.0,5211000000.0,,
1991-01-08,26.37,4332000000.0,9542000000.0,5211000000.0,,
1991-01-09,26.26,4332000000.0,9542000000.0,5211000000.0,,
1991-01-10,26.48,4332000000.0,9542000000.0,5211000000.0,,
1991-01-11,26.04,4332000000.0,9542000000.0,5211000000.0,,
1991-01-14,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-01-15,25.5,4332000000.0,9542000000.0,5211000000.0,,
1991-01-16,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-01-17,26.15,4332000000.0,9542000000.0,5211000000.0,,
1991-01-18,25.28,4332000000.0,9542000000.0,5211000000.0,,
1991-01-21,25.5,4332000000.0,9542000000.0,5211000000.0,,
1991-01-22,24.3,4332000000.0,9542000000.0,5211000000.0,,
1991-01-23,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-01-24,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-01-25,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-01-28,24.3,4332000000.0,9542000000.0,5211000000.0,,
1991-01-29,24.3,4332000000.0,9542000000.0,5211000000.0,,
1991-01-30,24.08,4332000000.0,9542000000.0,5211000000.0,,
1991-01-31,24.08,4332000000.0,9542000000.0,5211000000.0,,
1991-02-01,23.75,4332000000.0,9542000000.0,5211000000.0,,
1991-02-04,23.86,4332000000.0,9542000000.0,5211000000.0,,
1991-02-05,23.86,4332000000.0,9542000000.0,5211000000.0,,
1991-02-06,24.19,4332000000.0,9542000000.0,5211000000.0,,
1991-02-07,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-02-08,25.17,4332000000.0,9542000000.0,5211000000.0,,
1991-02-11,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-02-12,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-02-13,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-02-14,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-02-15,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-02-19,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-02-20,24.52,4332000000.0,9542000000.0,5211000000.0,,
1991-02-21,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-02-22,24.84,4332000000.0,9542000000.0,5211000000.0,,
1991-02-25,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-02-26,24.52,4332000000.0,9542000000.0,5211000000.0,,
1991-02-27,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-02-28,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-03-01,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-03-04,23.97,4332000000.0,9542000000.0,5211000000.0,,
1991-03-05,23.86,4332000000.0,9542000000.0,5211000000.0,,
1991-03-06,23.43,4332000000.0,9542000000.0,5211000000.0,,
1991-03-07,23.64,4332000000.0,9542000000.0,5211000000.0,,
1991-03-08,23.43,4332000000.0,9542000000.0,5211000000.0,,
1991-03-11,23.64,4332000000.0,9542000000.0,5211000000.0,,
1991-03-12,23.86,4332000000.0,9542000000.0,5211000000.0,,
1991-03-13,24.3,4332000000.0,9542000000.0,5211000000.0,,
1991-03-14,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-03-15,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-03-18,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-03-19,24.52,4332000000.0,9542000000.0,5211000000.0,,
1991-03-20,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-03-21,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-03-22,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-03-25,25.5,4332000000.0,9542000000.0,5211000000.0,,
1991-03-26,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-03-27,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-03-28,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-04-01,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-04-02,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-04-03,25.28,4332000000.0,9542000000.0,5211000000.0,,
1991-04-04,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-04-05,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-04-08,25.39,4332000000.0,9542000000.0,5211000000.0,,
1991-04-09,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-04-10,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-04-11,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-04-12,25.17,4332000000.0,9542000000.0,5211000000.0,,
1991-04-15,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-04-16,24.84,4332000000.0,9542000000.0,5211000000.0,,
1991-04-17,25.06,4332000000.0,9542000000.0,5211000000.0,,
1991-04-18,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-04-19,24.62,4332000000.0,9542000000.0,5211000000.0,,
1991-04-22,24.84,4332000000.0,9542000000.0,5211000000.0,,
1991-04-23,24.95,4332000000.0,9542000000.0,5211000000.0,,
1991-04-24,24.73,4332000000.0,9542000000.0,5211000000.0,,
1991-04-25,24.52,4332000000.0,9542000000.0,5211000000.0,,
1991-04-26,24.41,4332000000.0,9542000000.0,5211000000.0,,
1991-04-29,24.08,4332000000.0,9542000000.0,5211000000.0,,
1991-04-30,24.19,4332000000.0,9542000000.0,5211000000.0,,
