date,close price,ICE_SHE,ICE_TA,ICE_TL,market cap,PB Ratio
2006-01-31,10.16,149000000.0,203000000.0,54000000.0,,
2006-02-01,11.13,149000000.0,203000000.0,54000000.0,,
2006-02-02,11.04,149000000.0,203000000.0,54000000.0,,
2006-02-03,11.1,149000000.0,203000000.0,54000000.0,,
2006-02-06,11.14,149000000.0,203000000.0,54000000.0,,
2006-02-07,10.69,149000000.0,203000000.0,54000000.0,,
2006-02-08,10.7,149000000.0,203000000.0,54000000.0,,
2006-02-09,10.6,149000000.0,203000000.0,54000000.0,,
2006-02-10,10.35,149000000.0,203000000.0,54000000.0,,
2006-02-13,10.55,149000000.0,203000000.0,54000000.0,,
2006-02-14,10.4,149000000.0,203000000.0,54000000.0,,
2006-02-15,10.4,149000000.0,203000000.0,54000000.0,,
2006-02-16,10.31,149000000.0,203000000.0,54000000.0,,
2006-02-17,10.27,149000000.0,203000000.0,54000000.0,,
2006-02-21,9.93,149000000.0,203000000.0,54000000.0,,
2006-02-22,9.85,149000000.0,203000000.0,54000000.0,,
2006-02-23,9.98,149000000.0,203000000.0,54000000.0,,
2006-02-24,10.9,149000000.0,203000000.0,54000000.0,,
2006-02-27,11.37,149000000.0,203000000.0,54000000.0,,
2006-02-28,10.95,149000000.0,203000000.0,54000000.0,,
2006-03-01,11.35,149000000.0,203000000.0,54000000.0,,
2006-03-02,11.87,149000000.0,203000000.0,54000000.0,,
2006-03-03,12.12,149000000.0,203000000.0,54000000.0,,
2006-03-06,12.26,149000000.0,203000000.0,54000000.0,,
2006-03-07,12.0,149000000.0,203000000.0,54000000.0,,
2006-03-08,11.84,149000000.0,203000000.0,54000000.0,,
2006-03-09,12.8,149000000.0,203000000.0,54000000.0,,
2006-03-10,13.43,149000000.0,203000000.0,54000000.0,,
2006-03-13,14.26,149000000.0,203000000.0,54000000.0,,
2006-03-14,13.72,149000000.0,203000000.0,54000000.0,,
2006-03-15,13.86,149000000.0,203000000.0,54000000.0,,
2006-03-16,13.36,149000000.0,203000000.0,54000000.0,,
2006-03-17,13.62,149000000.0,203000000.0,54000000.0,,
2006-03-20,14.23,149000000.0,203000000.0,54000000.0,,
2006-03-21,14.05,149000000.0,203000000.0,54000000.0,,
2006-03-22,13.6,149000000.0,203000000.0,54000000.0,,
2006-03-23,13.41,149000000.0,203000000.0,54000000.0,,
2006-03-24,13.44,149000000.0,203000000.0,54000000.0,,
2006-03-27,13.97,149000000.0,203000000.0,54000000.0,,
2006-03-28,13.72,149000000.0,203000000.0,54000000.0,,
2006-03-29,13.55,149000000.0,203000000.0,54000000.0,,
2006-03-30,14.26,149000000.0,203000000.0,54000000.0,,
2006-03-31,13.81,149000000.0,203000000.0,54000000.0,,
2006-04-03,12.62,149000000.0,203000000.0,54000000.0,,
2006-04-04,13.0,149000000.0,203000000.0,54000000.0,,
2006-04-05,12.57,149000000.0,203000000.0,54000000.0,,
2006-04-06,11.96,149000000.0,203000000.0,54000000.0,,
2006-04-07,10.6,149000000.0,203000000.0,54000000.0,,
2006-04-10,10.91,149000000.0,203000000.0,54000000.0,,
2006-04-11,11.32,149000000.0,203000000.0,54000000.0,,
2006-04-12,11.53,149000000.0,203000000.0,54000000.0,,
2006-04-13,11.75,149000000.0,203000000.0,54000000.0,,
2006-04-17,11.57,149000000.0,203000000.0,54000000.0,,
2006-04-18,13.23,149000000.0,203000000.0,54000000.0,,
2006-04-19,13.86,149000000.0,203000000.0,54000000.0,,
2006-04-20,14.0,149000000.0,203000000.0,54000000.0,,
2006-04-21,13.8,149000000.0,203000000.0,54000000.0,,
2006-04-24,13.45,149000000.0,203000000.0,54000000.0,,
2006-04-25,13.96,149000000.0,203000000.0,54000000.0,,
2006-04-26,14.06,149000000.0,203000000.0,54000000.0,,
2006-04-27,14.32,149000000.0,203000000.0,54000000.0,,
2006-04-28,14.26,149000000.0,203000000.0,54000000.0,,
2006-05-01,13.39,149000000.0,203000000.0,54000000.0,,
2006-05-02,13.54,149000000.0,203000000.0,54000000.0,,
2006-05-03,14.03,149000000.0,203000000.0,54000000.0,,
2006-05-04,13.8,149000000.0,203000000.0,54000000.0,,
2006-05-05,14.84,149000000.0,203000000.0,54000000.0,,
2006-05-08,15.77,149000000.0,203000000.0,54000000.0,,
2006-05-09,15.44,149000000.0,203000000.0,54000000.0,,
2006-05-10,15.56,149000000.0,203000000.0,54000000.0,,
2006-05-11,15.83,149000000.0,203000000.0,54000000.0,,
2006-05-12,15.12,149000000.0,203000000.0,54000000.0,,
2006-05-15,15.28,149000000.0,203000000.0,54000000.0,,
2006-05-16,15.16,149000000.0,203000000.0,54000000.0,,
2006-05-17,14.0,149000000.0,203000000.0,54000000.0,,
2006-05-18,13.59,149000000.0,203000000.0,54000000.0,,
2006-05-19,14.0,149000000.0,203000000.0,54000000.0,,
2006-05-22,11.93,149000000.0,203000000.0,54000000.0,,
2006-05-23,11.79,149000000.0,203000000.0,54000000.0,,
2006-05-24,10.86,149000000.0,203000000.0,54000000.0,,
2006-05-25,11.2,149000000.0,203000000.0,54000000.0,,
2006-05-26,11.49,149000000.0,203000000.0,54000000.0,,
2006-05-30,10.63,149000000.0,203000000.0,54000000.0,,
2006-05-31,11.14,149000000.0,203000000.0,54000000.0,,
2006-06-01,11.15,149000000.0,203000000.0,54000000.0,,
2006-06-02,10.95,149000000.0,203000000.0,54000000.0,,
2006-06-05,10.32,149000000.0,203000000.0,54000000.0,,
2006-06-06,10.07,149000000.0,203000000.0,54000000.0,,
2006-06-07,10.14,149000000.0,203000000.0,54000000.0,,
2006-06-08,9.99,149000000.0,203000000.0,54000000.0,,
2006-06-09,10.17,149000000.0,203000000.0,54000000.0,,
2006-06-12,9.8,149000000.0,203000000.0,54000000.0,,
2006-06-13,9.2,149000000.0,203000000.0,54000000.0,,
2006-06-14,9.4,149000000.0,203000000.0,54000000.0,,
2006-06-15,9.8,149000000.0,203000000.0,54000000.0,,
2006-06-16,10.12,149000000.0,203000000.0,54000000.0,,
2006-06-19,10.03,149000000.0,203000000.0,54000000.0,,
2006-06-20,9.92,149000000.0,203000000.0,54000000.0,,
2006-06-21,10.74,149000000.0,203000000.0,54000000.0,,
2006-06-22,10.6,149000000.0,203000000.0,54000000.0,,
2006-06-23,10.89,149000000.0,203000000.0,54000000.0,,
2006-06-26,10.95,149000000.0,203000000.0,54000000.0,,
2006-06-27,10.71,149000000.0,203000000.0,54000000.0,,
2006-06-28,10.41,149000000.0,203000000.0,54000000.0,,
2006-06-29,11.07,149000000.0,203000000.0,54000000.0,,
2006-06-30,11.59,149000000.0,203000000.0,54000000.0,,
2006-07-03,11.87,149000000.0,203000000.0,54000000.0,,
2006-07-05,11.6,149000000.0,203000000.0,54000000.0,,
2006-07-06,11.51,149000000.0,203000000.0,54000000.0,,
2006-07-07,10.97,149000000.0,203000000.0,54000000.0,,
2006-07-10,10.56,149000000.0,203000000.0,54000000.0,,
2006-07-11,11.1,149000000.0,203000000.0,54000000.0,,
2006-07-12,11.7,149000000.0,203000000.0,54000000.0,,
2006-07-13,11.96,149000000.0,203000000.0,54000000.0,,
2006-07-14,11.92,149000000.0,203000000.0,54000000.0,,
2006-07-17,11.62,149000000.0,203000000.0,54000000.0,,
2006-07-18,11.26,149000000.0,203000000.0,54000000.0,,
2006-07-19,11.76,149000000.0,203000000.0,54000000.0,,
2006-07-20,11.59,149000000.0,203000000.0,54000000.0,,
2006-07-21,11.62,149000000.0,203000000.0,54000000.0,,
2006-07-24,12.15,149000000.0,203000000.0,54000000.0,,
2006-07-25,12.03,149000000.0,203000000.0,54000000.0,,
2006-07-26,11.44,149000000.0,203000000.0,54000000.0,,
2006-07-27,11.4,149000000.0,203000000.0,54000000.0,,
2006-07-28,11.79,149000000.0,203000000.0,54000000.0,,
2006-07-31,11.92,149000000.0,203000000.0,54000000.0,,
2006-08-01,11.82,149000000.0,203000000.0,54000000.0,,
2006-08-02,11.88,149000000.0,203000000.0,54000000.0,,
2006-08-03,11.72,149000000.0,203000000.0,54000000.0,,
2006-08-04,11.89,149000000.0,203000000.0,54000000.0,,
2006-08-07,11.75,149000000.0,203000000.0,54000000.0,,
2006-08-08,11.94,149000000.0,203000000.0,54000000.0,,
2006-08-09,11.96,149000000.0,203000000.0,54000000.0,,
2006-08-10,12.3,149000000.0,203000000.0,54000000.0,,
2006-08-11,12.05,149000000.0,203000000.0,54000000.0,,
2006-08-14,12.01,149000000.0,203000000.0,54000000.0,,
2006-08-15,12.17,149000000.0,203000000.0,54000000.0,,
2006-08-16,12.5,149000000.0,203000000.0,54000000.0,,
2006-08-17,12.77,149000000.0,203000000.0,54000000.0,,
2006-08-18,12.87,149000000.0,203000000.0,54000000.0,,
2006-08-21,12.93,149000000.0,203000000.0,54000000.0,,
2006-08-22,12.48,149000000.0,203000000.0,54000000.0,,
2006-08-23,12.51,149000000.0,203000000.0,54000000.0,,
2006-08-24,12.16,149000000.0,203000000.0,54000000.0,,
2006-08-25,12.42,149000000.0,203000000.0,54000000.0,,
2006-08-28,12.28,149000000.0,203000000.0,54000000.0,,
2006-08-29,12.39,149000000.0,203000000.0,54000000.0,,
2006-08-30,12.72,149000000.0,203000000.0,54000000.0,,
2006-08-31,12.65,149000000.0,203000000.0,54000000.0,,
2006-09-01,12.73,149000000.0,203000000.0,54000000.0,,
2006-09-05,13.04,149000000.0,203000000.0,54000000.0,,
2006-09-06,13.04,149000000.0,203000000.0,54000000.0,,
2006-09-07,12.82,149000000.0,203000000.0,54000000.0,,
2006-09-08,12.81,149000000.0,203000000.0,54000000.0,,
2006-09-11,12.68,149000000.0,203000000.0,54000000.0,,
2006-09-12,12.66,149000000.0,203000000.0,54000000.0,,
2006-09-13,12.94,149000000.0,203000000.0,54000000.0,,
2006-09-14,12.93,149000000.0,203000000.0,54000000.0,,
2006-09-15,14.87,149000000.0,203000000.0,54000000.0,,
2006-09-18,15.23,149000000.0,203000000.0,54000000.0,,
2006-09-19,14.79,149000000.0,203000000.0,54000000.0,,
2006-09-20,14.49,149000000.0,203000000.0,54000000.0,,
2006-09-21,15.38,149000000.0,203000000.0,54000000.0,,
2006-09-22,14.74,149000000.0,203000000.0,54000000.0,,
2006-09-25,13.89,149000000.0,203000000.0,54000000.0,,
2006-09-26,14.0,149000000.0,203000000.0,54000000.0,,
2006-09-27,14.32,149000000.0,203000000.0,54000000.0,,
2006-09-28,14.43,149000000.0,203000000.0,54000000.0,,
2006-09-29,15.01,149000000.0,203000000.0,54000000.0,,
2006-10-02,14.89,149000000.0,203000000.0,54000000.0,,
2006-10-03,15.44,149000000.0,203000000.0,54000000.0,,
2006-10-04,16.25,149000000.0,203000000.0,54000000.0,,
2006-10-05,16.81,149000000.0,203000000.0,54000000.0,,
2006-10-06,17.08,149000000.0,203000000.0,54000000.0,,
2006-10-09,16.98,149000000.0,203000000.0,54000000.0,,
2006-10-10,17.47,149000000.0,203000000.0,54000000.0,,
2006-10-11,17.56,149000000.0,203000000.0,54000000.0,,
2006-10-12,16.78,149000000.0,203000000.0,54000000.0,,
2006-10-13,16.59,149000000.0,203000000.0,54000000.0,,
2006-10-16,15.46,149000000.0,203000000.0,54000000.0,,
2006-10-17,16.33,149000000.0,203000000.0,54000000.0,,
2006-10-18,16.38,149000000.0,203000000.0,54000000.0,,
2006-10-19,16.31,149000000.0,203000000.0,54000000.0,,
2006-10-20,16.36,149000000.0,203000000.0,54000000.0,,
2006-10-23,16.48,149000000.0,203000000.0,54000000.0,,
2006-10-24,16.76,149000000.0,203000000.0,54000000.0,,
2006-10-25,16.71,149000000.0,203000000.0,54000000.0,,
2006-10-26,17.13,149000000.0,203000000.0,54000000.0,,
2006-10-27,16.89,149000000.0,203000000.0,54000000.0,,
2006-10-30,16.43,149000000.0,203000000.0,54000000.0,,
2006-10-31,16.88,149000000.0,203000000.0,54000000.0,,
2006-11-01,16.98,149000000.0,203000000.0,54000000.0,,
2006-11-02,16.66,149000000.0,203000000.0,54000000.0,,
2006-11-03,16.35,149000000.0,203000000.0,54000000.0,,
2006-11-06,16.98,379000000.0,421000000.0,41000000.0,,
2006-11-07,17.42,379000000.0,421000000.0,41000000.0,,
2006-11-08,17.58,379000000.0,421000000.0,41000000.0,,
2006-11-09,16.7,379000000.0,421000000.0,41000000.0,,
2006-11-10,17.02,379000000.0,421000000.0,41000000.0,,
2006-11-13,17.7,379000000.0,421000000.0,41000000.0,,
2006-11-14,19.31,379000000.0,421000000.0,41000000.0,,
2006-11-15,19.13,379000000.0,421000000.0,41000000.0,,
2006-11-16,18.92,379000000.0,421000000.0,41000000.0,,
2006-11-17,20.24,379000000.0,421000000.0,41000000.0,,
2006-11-20,19.54,379000000.0,421000000.0,41000000.0,,
2006-11-21,20.22,379000000.0,421000000.0,41000000.0,,
2006-11-22,20.22,379000000.0,421000000.0,41000000.0,,
2006-11-24,20.82,379000000.0,421000000.0,41000000.0,,
2006-11-27,20.12,379000000.0,421000000.0,41000000.0,,
2006-11-28,20.16,379000000.0,421000000.0,41000000.0,,
2006-11-29,19.42,379000000.0,421000000.0,41000000.0,,
2006-11-30,19.65,379000000.0,421000000.0,41000000.0,,
2006-12-01,19.02,379000000.0,421000000.0,41000000.0,,
2006-12-04,19.8,379000000.0,421000000.0,41000000.0,,
2006-12-05,21.26,379000000.0,421000000.0,41000000.0,,
2006-12-06,21.0,379000000.0,421000000.0,41000000.0,,
2006-12-07,20.97,379000000.0,421000000.0,41000000.0,,
2006-12-08,21.62,379000000.0,421000000.0,41000000.0,,
2006-12-11,22.64,379000000.0,421000000.0,41000000.0,,
2006-12-12,22.0,379000000.0,421000000.0,41000000.0,,
2006-12-13,21.44,379000000.0,421000000.0,41000000.0,,
2006-12-14,20.76,379000000.0,421000000.0,41000000.0,,
2006-12-15,21.27,379000000.0,421000000.0,41000000.0,,
2006-12-18,21.52,379000000.0,421000000.0,41000000.0,,
2006-12-19,21.76,379000000.0,421000000.0,41000000.0,,
2006-12-20,22.0,379000000.0,421000000.0,41000000.0,,
2006-12-21,21.32,379000000.0,421000000.0,41000000.0,,
2006-12-22,20.85,379000000.0,421000000.0,41000000.0,,
2006-12-26,21.09,379000000.0,421000000.0,41000000.0,,
2006-12-27,21.39,379000000.0,421000000.0,41000000.0,,
2006-12-28,21.8,379000000.0,421000000.0,41000000.0,,
2006-12-29,21.58,379000000.0,421000000.0,41000000.0,,
2007-01-03,23.14,379000000.0,421000000.0,41000000.0,,
2007-01-04,24.2,379000000.0,421000000.0,41000000.0,,
2007-01-05,24.91,379000000.0,421000000.0,41000000.0,,
2007-01-08,25.14,379000000.0,421000000.0,41000000.0,,
2007-01-09,24.93,379000000.0,421000000.0,41000000.0,,
2007-01-10,27.05,379000000.0,421000000.0,41000000.0,,
2007-01-11,27.31,379000000.0,421000000.0,41000000.0,,
2007-01-12,26.95,379000000.0,421000000.0,41000000.0,,
2007-01-16,25.84,379000000.0,421000000.0,41000000.0,,
2007-01-17,26.64,379000000.0,421000000.0,41000000.0,,
2007-01-18,25.84,379000000.0,421000000.0,41000000.0,,
2007-01-19,25.38,379000000.0,421000000.0,41000000.0,,
2007-01-22,24.82,379000000.0,421000000.0,41000000.0,,
2007-01-23,25.9,379000000.0,421000000.0,41000000.0,,
2007-01-24,27.28,379000000.0,421000000.0,41000000.0,,
2007-01-25,26.35,379000000.0,421000000.0,41000000.0,,
2007-01-26,27.03,379000000.0,421000000.0,41000000.0,,
2007-01-29,25.98,379000000.0,421000000.0,41000000.0,,
2007-01-30,26.29,379000000.0,421000000.0,41000000.0,,
2007-01-31,26.11,379000000.0,421000000.0,41000000.0,,
2007-02-01,27.11,379000000.0,421000000.0,41000000.0,,
2007-02-02,28.49,379000000.0,421000000.0,41000000.0,,
2007-02-05,28.72,379000000.0,421000000.0,41000000.0,,
2007-02-06,28.57,379000000.0,421000000.0,41000000.0,,
2007-02-07,29.61,379000000.0,421000000.0,41000000.0,,
2007-02-08,30.41,379000000.0,421000000.0,41000000.0,,
2007-02-09,29.87,379000000.0,421000000.0,41000000.0,,
2007-02-12,28.71,379000000.0,421000000.0,41000000.0,,
2007-02-13,30.17,379000000.0,421000000.0,41000000.0,,
2007-02-14,30.33,379000000.0,421000000.0,41000000.0,,
2007-02-15,31.02,379000000.0,421000000.0,41000000.0,,
2007-02-16,31.66,379000000.0,421000000.0,41000000.0,,
2007-02-20,32.52,379000000.0,421000000.0,41000000.0,,
2007-02-21,32.77,379000000.0,421000000.0,41000000.0,,
2007-02-22,32.12,379000000.0,421000000.0,41000000.0,,
2007-02-23,32.39,379000000.0,421000000.0,41000000.0,,
2007-02-26,31.44,379000000.0,421000000.0,41000000.0,,
2007-02-27,28.92,379000000.0,421000000.0,41000000.0,,
2007-02-28,30.15,379000000.0,421000000.0,41000000.0,,
2007-03-01,30.12,379000000.0,421000000.0,41000000.0,,
2007-03-02,27.72,379000000.0,421000000.0,41000000.0,,
2007-03-05,27.42,379000000.0,421000000.0,41000000.0,,
2007-03-06,28.49,379000000.0,421000000.0,41000000.0,,
2007-03-07,25.82,379000000.0,421000000.0,41000000.0,,
2007-03-08,26.27,379000000.0,421000000.0,41000000.0,,
2007-03-09,26.2,379000000.0,421000000.0,41000000.0,,
2007-03-12,26.89,379000000.0,421000000.0,41000000.0,,
2007-03-13,25.8,379000000.0,421000000.0,41000000.0,,
2007-03-14,26.39,379000000.0,421000000.0,41000000.0,,
2007-03-15,25.62,379000000.0,421000000.0,41000000.0,,
2007-03-16,25.28,379000000.0,421000000.0,41000000.0,,
2007-03-19,25.6,379000000.0,421000000.0,41000000.0,,
2007-03-20,25.98,379000000.0,421000000.0,41000000.0,,
2007-03-21,25.95,379000000.0,421000000.0,41000000.0,,
2007-03-22,25.45,379000000.0,421000000.0,41000000.0,,
2007-03-23,24.71,379000000.0,421000000.0,41000000.0,,
2007-03-26,24.17,379000000.0,421000000.0,41000000.0,,
2007-03-27,24.59,379000000.0,421000000.0,41000000.0,,
2007-03-28,24.39,379000000.0,421000000.0,41000000.0,,
2007-03-29,24.59,379000000.0,421000000.0,41000000.0,,
2007-03-30,24.44,379000000.0,421000000.0,41000000.0,,
2007-04-02,25.57,379000000.0,421000000.0,41000000.0,,
2007-04-03,24.73,379000000.0,421000000.0,41000000.0,,
2007-04-04,25.18,379000000.0,421000000.0,41000000.0,,
2007-04-05,25.78,379000000.0,421000000.0,41000000.0,,
2007-04-09,25.7,379000000.0,421000000.0,41000000.0,,
2007-04-10,25.59,379000000.0,421000000.0,41000000.0,,
2007-04-11,25.39,379000000.0,421000000.0,41000000.0,,
2007-04-12,25.33,379000000.0,421000000.0,41000000.0,,
2007-04-13,25.96,379000000.0,421000000.0,41000000.0,,
2007-04-16,26.0,379000000.0,421000000.0,41000000.0,,
2007-04-17,26.24,379000000.0,421000000.0,41000000.0,,
2007-04-18,26.18,379000000.0,421000000.0,41000000.0,,
2007-04-19,25.94,379000000.0,421000000.0,41000000.0,,
2007-04-20,26.77,379000000.0,421000000.0,41000000.0,,
2007-04-23,26.47,379000000.0,421000000.0,41000000.0,,
2007-04-24,26.03,379000000.0,421000000.0,41000000.0,,
2007-04-25,26.1,379000000.0,421000000.0,41000000.0,,
2007-04-26,25.83,379000000.0,421000000.0,41000000.0,,
2007-04-27,25.35,379000000.0,421000000.0,41000000.0,,
2007-04-30,25.4,379000000.0,421000000.0,41000000.0,,
2007-05-01,24.6,379000000.0,421000000.0,41000000.0,,
2007-05-02,25.45,379000000.0,421000000.0,41000000.0,,
2007-05-03,26.95,379000000.0,421000000.0,41000000.0,,
2007-05-04,27.68,1240000000.0,2295000000.0,1055000000.0,,
2007-05-07,27.43,1240000000.0,2295000000.0,1055000000.0,,
2007-05-08,26.94,1240000000.0,2295000000.0,1055000000.0,,
2007-05-09,27.51,1240000000.0,2295000000.0,1055000000.0,,
2007-05-10,26.97,1240000000.0,2295000000.0,1055000000.0,,
2007-05-11,28.11,1240000000.0,2295000000.0,1055000000.0,,
2007-05-14,27.76,1240000000.0,2295000000.0,1055000000.0,,
2007-05-15,27.46,1240000000.0,2295000000.0,1055000000.0,,
2007-05-16,27.56,1240000000.0,2295000000.0,1055000000.0,,
2007-05-17,27.96,1240000000.0,2295000000.0,1055000000.0,,
2007-05-18,27.84,1240000000.0,2295000000.0,1055000000.0,,
2007-05-21,29.22,1240000000.0,2295000000.0,1055000000.0,,
2007-05-22,30.28,1240000000.0,2295000000.0,1055000000.0,,
2007-05-23,29.69,1240000000.0,2295000000.0,1055000000.0,,
2007-05-24,28.43,1240000000.0,2295000000.0,1055000000.0,,
2007-05-25,29.0,1240000000.0,2295000000.0,1055000000.0,,
2007-05-29,29.55,1240000000.0,2295000000.0,1055000000.0,,
2007-05-30,29.74,1240000000.0,2295000000.0,1055000000.0,,
2007-05-31,28.99,1240000000.0,2295000000.0,1055000000.0,,
2007-06-01,28.59,1240000000.0,2295000000.0,1055000000.0,,
2007-06-04,29.93,1240000000.0,2295000000.0,1055000000.0,,
2007-06-05,29.75,1240000000.0,2295000000.0,1055000000.0,,
2007-06-06,30.6,1240000000.0,2295000000.0,1055000000.0,,
2007-06-07,29.34,1240000000.0,2295000000.0,1055000000.0,,
2007-06-08,29.13,1240000000.0,2295000000.0,1055000000.0,,
2007-06-11,29.84,1240000000.0,2295000000.0,1055000000.0,,
2007-06-12,29.8,1240000000.0,2295000000.0,1055000000.0,,
2007-06-13,29.56,1240000000.0,2295000000.0,1055000000.0,,
2007-06-14,30.98,1240000000.0,2295000000.0,1055000000.0,,
2007-06-15,31.4,1240000000.0,2295000000.0,1055000000.0,,
2007-06-18,30.89,1240000000.0,2295000000.0,1055000000.0,,
2007-06-19,31.26,1240000000.0,2295000000.0,1055000000.0,,
2007-06-20,31.62,1240000000.0,2295000000.0,1055000000.0,,
2007-06-21,31.71,1240000000.0,2295000000.0,1055000000.0,,
2007-06-22,31.1,1240000000.0,2295000000.0,1055000000.0,,
2007-06-25,29.85,1240000000.0,2295000000.0,1055000000.0,,
2007-06-26,29.11,1240000000.0,2295000000.0,1055000000.0,,
2007-06-27,30.21,1240000000.0,2295000000.0,1055000000.0,,
2007-06-28,29.76,1240000000.0,2295000000.0,1055000000.0,,
2007-06-29,29.57,1240000000.0,2295000000.0,1055000000.0,,
2007-07-02,29.0,1240000000.0,2295000000.0,1055000000.0,,
2007-07-03,29.78,1240000000.0,2295000000.0,1055000000.0,,
2007-07-05,30.36,1240000000.0,2295000000.0,1055000000.0,,
2007-07-06,31.22,1240000000.0,2295000000.0,1055000000.0,,
2007-07-09,31.36,1240000000.0,2295000000.0,1055000000.0,,
2007-07-10,31.15,1240000000.0,2295000000.0,1055000000.0,,
2007-07-11,33.41,1240000000.0,2295000000.0,1055000000.0,,
2007-07-12,33.8,1240000000.0,2295000000.0,1055000000.0,,
2007-07-13,33.42,1240000000.0,2295000000.0,1055000000.0,,
2007-07-16,34.0,1240000000.0,2295000000.0,1055000000.0,,
2007-07-17,33.37,1240000000.0,2295000000.0,1055000000.0,,
2007-07-18,32.59,1240000000.0,2295000000.0,1055000000.0,,
2007-07-19,32.27,1240000000.0,2295000000.0,1055000000.0,,
2007-07-20,32.05,1240000000.0,2295000000.0,1055000000.0,,
2007-07-23,31.22,1240000000.0,2295000000.0,1055000000.0,,
2007-07-24,29.56,1240000000.0,2295000000.0,1055000000.0,,
2007-07-25,28.75,1240000000.0,2295000000.0,1055000000.0,,
2007-07-26,29.27,1240000000.0,2295000000.0,1055000000.0,,
2007-07-27,30.28,1306000000.0,2548000000.0,1242000000.0,,
2007-07-30,31.28,1306000000.0,2548000000.0,1242000000.0,,
2007-07-31,30.23,1306000000.0,2548000000.0,1242000000.0,,
2007-08-01,30.0,1306000000.0,2548000000.0,1242000000.0,,
2007-08-02,30.44,1306000000.0,2548000000.0,1242000000.0,,
2007-08-03,30.79,1306000000.0,2548000000.0,1242000000.0,,
2007-08-06,30.72,1306000000.0,2548000000.0,1242000000.0,,
2007-08-07,31.37,1306000000.0,2548000000.0,1242000000.0,,
2007-08-08,31.98,1306000000.0,2548000000.0,1242000000.0,,
2007-08-09,30.8,1306000000.0,2548000000.0,1242000000.0,,
2007-08-10,30.21,1306000000.0,2548000000.0,1242000000.0,,
2007-08-13,29.4,1306000000.0,2548000000.0,1242000000.0,,
2007-08-14,28.62,1306000000.0,2548000000.0,1242000000.0,,
2007-08-15,26.8,1306000000.0,2548000000.0,1242000000.0,,
2007-08-16,25.9,1306000000.0,2548000000.0,1242000000.0,,
2007-08-17,26.71,1306000000.0,2548000000.0,1242000000.0,,
2007-08-20,27.53,1306000000.0,2548000000.0,1242000000.0,,
