date,CB,CB_SHE,PB Ratio
2003-03-27,,6388686000.0,
2003-03-31,7845856315768.649,6388686000.0,1228.086075253761
2003-04-01,7954261929803.45,6388686000.0,1245.0544493505315
2003-04-02,8290319333311.33,6388686000.0,1297.6564090505199
2003-04-03,8279478771907.851,6388686000.0,1295.959571640843
2003-04-04,8593855052608.7705,6388686000.0,1345.1678565214772
2003-04-07,8377043824539.17,6388686000.0,1311.2311083279362
2003-04-08,8371623543837.43,6388686000.0,1310.3826896230978
2003-04-09,8290319333311.33,6388686000.0,1297.6564090505199
2003-04-10,8143971754364.351,6388686000.0,1274.74910401988
2003-04-11,8070797964890.86,6388686000.0,1263.2954515045599
2003-04-14,8293029473662.2,6388686000.0,1298.0806184029393
2003-04-15,8455637894714.399,6388686000.0,1323.5331795480947
2003-04-16,8317420736820.03,6388686000.0,1301.8985025747127
2003-04-17,8545072526293.11,6388686000.0,1337.5320881779305
2003-04-21,8585724631556.16,6388686000.0,1343.8952284642194
2003-04-22,9198216350852.78,6388686000.0,1439.7665421109723
2003-04-23,9368955192957.59,6388686000.0,1466.4917313133858
2003-04-24,9108781719274.07,6388686000.0,1425.767633481137
2003-04-25,8862158947344.9,6388686000.0,1387.1645824109842
2003-04-28,9078970175414.5,6388686000.0,1421.101330604525
2003-04-29,8994955824537.53,6388686000.0,1407.9508406795278
2003-04-30,8965144280677.959,6388686000.0,1403.2845378029158
2003-05-01,9087100596467.11,6388686000.0,1422.3739586617826
2003-05-02,9377085614010.201,6388686000.0,1467.764359370644
2003-05-05,9149433824537.12,6388686000.0,1432.1307737674256
2003-05-06,9138593263133.64,6388686000.0,1430.4339363577487
2003-05-07,8902811052607.951,6388686000.0,1393.5277226972732
2003-05-08,8742912771906.619,6388686000.0,1368.4993709045364
2003-05-09,8989535543835.791,6388686000.0,1407.1024219746894
2003-05-12,9290361122782.36,6388686000.0,1454.1896600932273
2003-05-13,9119622280677.549,6702445000000.0,1.3606411213635545
2003-05-14,9306621964887.58,6702445000000.0,1.3885413404940405
2003-05-15,9336433508747.15,6702445000000.0,1.3929892015148428
2003-05-16,9363534912255.85,6702445000000.0,1.3970327115337537
2003-05-19,9171114947344.08,6702445000000.0,1.3683237903994856
2003-05-20,9100651298221.459,6702445000000.0,1.3578106643503167
2003-05-21,9049158631554.93,6702445000000.0,1.3501279953143859
2003-05-22,9059999192958.41,6702445000000.0,1.3517453993219504
2003-05-23,9089810736817.98,6702445000000.0,1.3561932603427527
2003-05-27,9333723368396.28,6702445000000.0,1.3925848505129514
2003-05-28,9458389824536.299,6702445000000.0,1.4111849965999421
2003-05-29,9431288421027.6,6702445000000.0,1.4071414865810312
2003-05-30,9892012280675.5,6702445000000.0,1.4758811569025183
2003-06-02,10027519298219.0,6702445000000.0,1.4960987069970735
2003-06-03,9661650350851.549,6702445000000.0,1.4415113217417748
2003-06-04,9553244736816.75,6702445000000.0,1.4253372816661307
2003-06-05,9835099333307.23,6702445000000.0,1.4673897858628053
2003-06-06,9650809789448.07,6702445000000.0,1.4398939177342105
2003-06-09,9366245052606.72,6702445000000.0,1.397437062535645
2003-06-10,9509882491202.83,6702445000000.0,1.4188676656358732
2003-06-11,9699592315763.73,6702445000000.0,1.4471722357682504
2003-06-12,9737534280675.91,6702445000000.0,1.4528331497947258
2003-06-13,9694172035061.99,6702445000000.0,1.446363533764468
2003-06-16,9962475929798.12,6702445000000.0,1.486394282951687
2003-06-17,9851360175412.451,6702445000000.0,1.4698158918741522
2003-06-18,9813418210500.27,6702445000000.0,1.4641549778476763
2003-06-19,9461099964887.17,6702445000000.0,1.4115893476018333
2003-06-20,9401476877168.03,6702445000000.0,1.4026936255602291
2003-06-23,9339143649098.02,6702445000000.0,1.3933935525167338
2003-06-24,9729403859623.299,6702445000000.0,1.4516200967890522
2003-06-25,9593896842079.799,6702445000000.0,1.431402546694497
2003-06-26,9742954561377.65,6702445000000.0,1.453641851798508
2003-06-27,9442128982431.08,6702445000000.0,1.4087588905885957
2003-06-30,9293071263133.23,6702445000000.0,1.386519585484585
2003-07-01,9505531934841.75,6702445000000.0,1.4182185657385848
2003-07-02,9500019883850.25,6702445000000.0,1.4173961716732102
2003-07-03,9453167450422.5,6702445000000.0,1.4104058221175257
2003-07-07,9588212699714.25,6702445000000.0,1.4305544767192047
2003-07-08,9640577184133.5,6702445000000.0,1.438367220340264
2003-07-09,9574432572235.5,6702445000000.0,1.4284984915557681
2003-07-10,9342926430592.5,6702445000000.0,1.3939579408100327
2003-07-11,9301586048156.25,6702445000000.0,1.3877899853197229
2003-07-14,9500019883850.25,6702445000000.0,1.4173961716732102
2003-07-15,9538604240790.75,6702445000000.0,1.4231529301308328
2003-07-16,9257489640224.25,6702445000000.0,1.3812108327967256
2003-07-17,9136224518411.25,6702445000000.0,1.3631181633584835
2003-07-18,9191345028326.25,6702445000000.0,1.3713421040122298
2003-07-21,9108664263453.75,6702445000000.0,1.3590061930316102
2003-07-22,9023227473085.5,6702445000000.0,1.346259085018303
2003-07-23,8736600821527.5,6702445000000.0,1.3034945936188211
2003-07-24,8681480311612.5,6702445000000.0,1.2952706529650746
2003-07-25,8841329790366.0,6702445000000.0,1.3191200808609396
2003-07-28,8984643116145.0,6702445000000.0,1.3405023265606804
2003-07-29,9067323881017.5,6702445000000.0,1.3528382375413002
2003-07-30,9251977589232.75,6702445000000.0,1.380388438731351
2003-07-31,9092128110479.25,6702445000000.0,1.3565390108354862
2003-08-01,8863377994332.0,6702445000000.0,1.3224096571224382
2003-08-04,8940546708213.0,6702445000000.0,1.3339231740376833
2003-08-05,8860621968836.25,6702445000000.0,1.3219984600897507
2003-08-06,8979131065153.5,6702445000000.0,1.339679932495306
2003-08-07,8786209280451.0,6702445000000.0,1.310896140207193
2003-08-08,9006691320111.0,6702445000000.0,1.343791902822179
2003-08-11,9034251575068.5,6702445000000.0,1.3479038731490522
2003-08-12,9138980543907.0,6702445000000.0,1.3635293603911707
2003-08-13,9025983498581.25,6702445000000.0,1.3466702820509904
2003-08-14,9097640161470.75,8178104000000.0,1.1124387952844266
2003-08-15,9130712467419.75,8178104000000.0,1.116482801810756
2003-08-18,9105908237958.0,8178104000000.0,1.1134497969160089
2003-08-19,9045275677051.5,8178104000000.0,1.1060357849510718
2003-08-20,9268513742207.25,8178104000000.0,1.1333328290037947
2003-08-21,9268513742207.25,8178104000000.0,1.1333328290037947
2003-08-22,9141736569402.75,8178104000000.0,1.117830803986199
2003-08-25,9108664263453.75,8178104000000.0,1.1137867974598696
2003-08-26,9059055804530.25,8178104000000.0,1.1077207876703756
2003-08-27,8984643116145.0,8178104000000.0,1.0986217729861347
2003-08-28,8822037611895.75,8178104000000.0,1.0787387408983489
2003-08-29,8874402096315.0,8178104000000.0,1.0851417512317036
2003-09-02,8901962351272.5,8178104000000.0,1.0885117566703113
2003-09-03,8901962351272.5,8178104000000.0,1.0885117566703113
2003-09-04,8874402096315.0,8178104000000.0,1.0851417512317036
2003-09-05,8954326835691.75,8178104000000.0,1.094914767003666
2003-09-08,9111420288949.5,8178104000000.0,1.1141237980037304
2003-09-09,9031495549572.75,8178104000000.0,1.104350782231768
2003-09-10,9072835932009.0,8178104000000.0,1.1094057903896795
2003-09-11,8896450300281.0,8178104000000.0,1.0878377555825898
2003-09-12,8777941203963.75,8178104000000.0,1.0733467321965764
2003-09-15,8819281586400.0,8178104000000.0,1.078401740354488
2003-09-16,9183076951839.0,8178104000000.0,1.1228858121441108
2003-09-17,9218905283283.75,8178104000000.0,1.1272668192143007
2003-09-18,9320878226626.5,8178104000000.0,1.1397358393371495
2003-09-19,9238197461754.0,8178104000000.0,1.1296258230213263
2003-09-22,9174808875351.75,8178104000000.0,1.1218748105125282
2003-09-23,9290561946173.25,8178104000000.0,1.136028833354681
2003-09-24,9067323881017.5,8178104000000.0,1.108731789301958
2003-09-25,9045275677051.5,8178104000000.0,1.1060357849510718
2003-09-26,8984643116145.0,8178104000000.0,1.0986217729861347
2003-09-29,9254733614728.5,8178104000000.0,1.131647826284491
2003-09-30,9116932339941.0,8178104000000.0,1.114797799091452
2003-10-01,9441541868.59,8178104000000.0,0.0011544903156758585
2003-10-02,9561055056.8,8178104000000.0,0.0011691041171401097
2003-10-03,9727817645.0,8178104000000.0,0.0011894954680204605
2003-10-06,9741714527.349998,8178104000000.0,0.0011911947472604896
2003-10-07,9680568245.01,8178104000000.0,0.0011837179186043611
2003-10-08,9713920762.650002,8178104000000.0,0.0011877961887804315
2003-10-09,9586069445.03,8178104000000.0,0.0011721628197721625
2003-10-10,9455438750.94,8178104000000.0,0.0011561895949158876
2003-10-13,9583290068.56,8178104000000.0,0.0011718229639241565
2003-10-14,9716700139.12,8178104000000.0,0.0011881360446284372
2003-10-15,9786184550.87,8178104000000.0,0.0011966324408285833
2003-10-16,9705582633.24,8178104000000.0,0.0011867766212364137
2003-10-17,9438762492.12,8178104000000.0,0.0011541504598278527
