date,close price,CMG_SHE,CMG_TA,CMG_TL,market cap,PB Ratio
2006-04-19,54.0,309354000.0,392495000.0,83141000.0,1727244000.0,5.583389902829768
2006-04-20,53.16,309354000.0,392495000.0,83141000.0,1700375760.0,5.496537171007971
2006-04-21,53.4,309354000.0,392495000.0,83141000.0,1708052400.0,5.521352237242771
2006-04-24,53.31,309354000.0,392495000.0,83141000.0,1705173660.0,5.512046587404721
2006-04-25,52.15,309354000.0,392495000.0,83141000.0,1668069900.0,5.392107100603193
2006-04-26,51.1,309354000.0,392495000.0,83141000.0,1634484600.0,5.283541185825947
2006-04-27,50.78,309354000.0,392495000.0,83141000.0,1624249080.0,5.250454430846215
2006-04-28,52.19,309354000.0,392495000.0,83141000.0,1669349340.0,5.396242944975659
2006-05-01,51.65,309354000.0,392495000.0,83141000.0,1652076900.0,5.340409045947362
2006-05-02,54.56,309354000.0,392495000.0,83141000.0,1745156160.0,5.641291724044299
2006-05-03,55.01,309354000.0,392495000.0,83141000.0,1759549860.0,5.6878199732345465
2006-05-04,55.61,309354000.0,392495000.0,83141000.0,1778741460.0,5.7498576388215445
2006-05-05,56.9,309354000.0,392495000.0,83141000.0,1820003400.0,5.883238619833588
2006-05-08,59.27,309354000.0,392495000.0,83141000.0,1895810220.0,6.128287398902229
2006-05-09,67.05,407880000.0,513588000.0,105708000.0,2144661300.0,5.258069285083848
2006-05-10,64.85,407880000.0,513588000.0,105708000.0,2074292099.9999998,5.085545013239187
2006-05-11,64.2,407880000.0,513588000.0,105708000.0,2053501200.0,5.034571932921447
2006-05-12,63.27,407880000.0,513588000.0,105708000.0,2023754220.0,4.961641218005296
2006-05-15,62.15,407880000.0,513588000.0,105708000.0,1987929900.0,4.87381067961165
2006-05-16,63.9,407880000.0,513588000.0,105708000.0,2043905400.0,5.011045895851721
2006-05-17,64.16,407880000.0,513588000.0,105708000.0,2052221760.0,5.031435127978817
2006-05-18,62.69,407880000.0,513588000.0,105708000.0,2005202340.0,4.916157546337158
2006-05-19,61.83,407880000.0,513588000.0,105708000.0,1977694380.0,4.848716240070609
2006-05-22,60.82,407880000.0,513588000.0,105708000.0,1945388520.0,4.769511915269197
2006-05-23,60.76,407880000.0,513588000.0,105708000.0,1943469360.0,4.764806707855252
2006-05-24,60.15,407880000.0,513588000.0,105708000.0,1923957900.0,4.716970432480141
2006-05-25,61.25,407880000.0,513588000.0,105708000.0,1959142500.0,4.803232568402471
2006-05-26,60.89,407880000.0,513588000.0,105708000.0,1947627540.0,4.7750013239188
2006-05-30,58.09,407880000.0,513588000.0,105708000.0,1858066740.0,4.5554249779346865
2006-05-31,57.77,407880000.0,513588000.0,105708000.0,1847831220.0,4.530330538393645
2006-06-01,60.0,407880000.0,513588000.0,105708000.0,1919160000.0,4.705207413945278
2006-06-02,60.57,407880000.0,513588000.0,105708000.0,1937392020.0,4.749906884377758
2006-06-05,58.9,407880000.0,513588000.0,105708000.0,1883975400.0,4.618945278022948
2006-06-06,58.16,407880000.0,513588000.0,105708000.0,1860305760.0,4.560914386584289
2006-06-07,58.61,407880000.0,513588000.0,105708000.0,1874699460.0,4.596203442188879
2006-06-08,57.29,407880000.0,513588000.0,105708000.0,1832477940.0,4.492688879082083
2006-06-09,56.25,407880000.0,513588000.0,105708000.0,1799212500.0,4.411131950573698
2006-06-12,57.1,407880000.0,513588000.0,105708000.0,1826400600.0,4.47778905560459
2006-06-13,56.15,407880000.0,513588000.0,105708000.0,1796013900.0,4.403289938217123
2006-06-14,58.15,407880000.0,513588000.0,105708000.0,1859985900.0,4.560130185348632
2006-06-15,61.88,407880000.0,513588000.0,105708000.0,1979293680.0,4.8526372462488965
2006-06-16,61.76,407880000.0,513588000.0,105708000.0,1975455360.0,4.843226831421006
2006-06-19,60.98,407880000.0,513588000.0,105708000.0,1950506280.0,4.7820591350397175
2006-06-20,60.67,407880000.0,513588000.0,105708000.0,1940590620.0,4.757748896734333
2006-06-21,63.0,407880000.0,513588000.0,105708000.0,2015118000.0,4.940467784642542
2006-06-22,62.85,407880000.0,513588000.0,105708000.0,2010320100.0,4.928704766107678
2006-06-23,61.9,407880000.0,513588000.0,105708000.0,1979933400.0,4.854205648720212
2006-06-26,62.75,407880000.0,513588000.0,105708000.0,2007121500.0,4.920862753751103
2006-06-27,61.8,407880000.0,513588000.0,105708000.0,1976734800.0,4.846363636363637
2006-06-28,59.95,407880000.0,513588000.0,105708000.0,1917560700.0,4.7012864077669905
2006-06-29,60.85,407880000.0,513588000.0,105708000.0,1946348100.0,4.7718645189761695
2006-06-30,60.95,407880000.0,513588000.0,105708000.0,1949546700.0,4.779706531332745
2006-07-03,60.39,407880000.0,513588000.0,105708000.0,1950295050.0,4.781541262135923
2006-07-05,59.35,407880000.0,513588000.0,105708000.0,1916708250.0,4.699196454839659
2006-07-06,59.06,407880000.0,513588000.0,105708000.0,1907342700.0,4.676234922035893
2006-07-07,56.0,407880000.0,513588000.0,105708000.0,1808520000.0,4.433951162106502
2006-07-10,53.59,407880000.0,513588000.0,105708000.0,1730689050.0,4.243132906737276
2006-07-11,55.18,407880000.0,513588000.0,105708000.0,1782038100.0,4.369025448661371
2006-07-12,54.3,407880000.0,513588000.0,105708000.0,1753618500.0,4.29934907325684
2006-07-13,55.01,407880000.0,513588000.0,105708000.0,1776547950.0,4.355565239776404
2006-07-14,54.11,407880000.0,513588000.0,105708000.0,1747482450.0,4.284305310385408
2006-07-17,55.5,407880000.0,513588000.0,105708000.0,1792372500.0,4.394362312444836
2006-07-18,53.9,407880000.0,513588000.0,105708000.0,1740700500.0,4.267677993527508
2006-07-19,53.96,407880000.0,513588000.0,105708000.0,1742638200.0,4.272428655486908
2006-07-20,51.13,407880000.0,513588000.0,105708000.0,1651243350.0,4.048355766401883
2006-07-21,49.37,407880000.0,513588000.0,105708000.0,1594404150.0,3.9090030155928215
2006-07-24,50.6,407880000.0,513588000.0,105708000.0,1634127000.0,4.006391585760518
2006-07-25,52.75,407880000.0,513588000.0,105708000.0,1703561250.0,4.176623639305678
2006-07-26,52.35,407880000.0,513588000.0,105708000.0,1690643250.0,4.144952559576346
2006-07-27,50.94,407880000.0,513588000.0,105708000.0,1645107300.0,4.03331200353045
2006-07-28,50.13,407880000.0,513588000.0,105708000.0,1618948350.0,3.9691780670785524
2006-07-31,52.5,407880000.0,513588000.0,105708000.0,1695487500.0,4.156829214474845
2006-08-01,52.0,407880000.0,513588000.0,105708000.0,1679340000.0,4.11724036481318
2006-08-02,52.25,407880000.0,513588000.0,105708000.0,1687413750.0,4.137034789644013
2006-08-03,54.08,407880000.0,513588000.0,105708000.0,1746513600.0,4.2819299794057075
2006-08-04,54.9,407880000.0,513588000.0,105708000.0,1772995500.0,4.346855692850839
2006-08-07,54.4,407880000.0,513588000.0,105708000.0,1756848000.0,4.307266843189173
2006-08-08,53.4,429653000.0,535053000.0,105400000.0,1724553000.0,4.013827437490254
2006-08-09,50.28,429653000.0,535053000.0,105400000.0,1623792600.0,3.779311677097565
2006-08-10,48.67,429653000.0,535053000.0,105400000.0,1571797650.0,3.6582955315103116
2006-08-11,49.29,429653000.0,535053000.0,105400000.0,1591820550.0,3.704898022357577
2006-08-14,49.88,429653000.0,535053000.0,105400000.0,1610874600.0,3.749245553970297
2006-08-15,50.64,429653000.0,535053000.0,105400000.0,1635418800.0,3.806371187912106
2006-08-16,53.5,429653000.0,535053000.0,105400000.0,1727782500.0,4.02134396827207
2006-08-17,53.08,429653000.0,535053000.0,105400000.0,1714218600.0,3.9897745389884394
2006-08-18,51.81,429653000.0,535053000.0,105400000.0,1673203950.0,3.8943145980593643
2006-08-21,51.1,429653000.0,535053000.0,105400000.0,1650274500.0,3.8409472295084637
2006-08-22,50.58,429653000.0,535053000.0,105400000.0,1633481100.0,3.8018612694430156
2006-08-23,50.16,429653000.0,535053000.0,105400000.0,1619917200.0,3.7702918401593846
2006-08-24,49.17,429653000.0,535053000.0,105400000.0,1587945150.0,3.6958781854193967
2006-08-25,48.9,429653000.0,535053000.0,105400000.0,1579225500.0,3.675583552308491
2006-08-28,48.9,429653000.0,535053000.0,105400000.0,1579225500.0,3.675583552308491
2006-08-29,49.8,429653000.0,535053000.0,105400000.0,1608291000.0,3.7432323293448433
2006-08-30,50.26,429653000.0,535053000.0,105400000.0,1623146700.0,3.7778083709412016
2006-08-31,49.34,429653000.0,535053000.0,105400000.0,1593435300.0,3.7086562877484854
2006-09-01,50.69,429653000.0,535053000.0,105400000.0,1637033550.0,3.810129453303014
2006-09-05,50.51,429653000.0,535053000.0,105400000.0,1631220450.0,3.796599697895744
2006-09-06,50.09,429653000.0,535053000.0,105400000.0,1617656550.0,3.7650302686121124
2006-09-07,49.85,429653000.0,535053000.0,105400000.0,1609905750.0,3.746990594735752
2006-09-08,47.92,429653000.0,535053000.0,105400000.0,1547576400.0,3.6019215506466846
2006-09-11,49.1,429653000.0,535053000.0,105400000.0,1585684500.0,3.6906166138721246
2006-09-12,51.47,429653000.0,535053000.0,105400000.0,1662223650.0,3.8687583934011864
2006-09-13,52.07,429653000.0,535053000.0,105400000.0,1681600650.0,3.913857578092088
2006-09-14,50.83,429653000.0,535053000.0,105400000.0,1641554850.0,3.820652596397558
2006-09-15,51.2,429653000.0,535053000.0,105400000.0,1653504000.0,3.8484637602902807
2006-09-18,50.83,429653000.0,535053000.0,105400000.0,1641554850.0,3.820652596397558
2006-09-19,50.33,429653000.0,535053000.0,105400000.0,1625407350.0,3.7830699424884733
2006-09-20,51.04,429653000.0,535053000.0,105400000.0,1648336800.0,3.8364373110393735
2006-09-21,53.21,429653000.0,535053000.0,105400000.0,1718416950.0,3.9995460290048017
2006-09-22,52.12,429653000.0,535053000.0,105400000.0,1683215400.0,3.917615843482997
2006-09-25,53.16,429653000.0,535053000.0,105400000.0,1716802200.0,3.995787763613893
2006-09-26,52.38,429653000.0,535053000.0,105400000.0,1691612100.0,3.9371588235157207
2006-09-27,49.8,429653000.0,535053000.0,105400000.0,1608291000.0,3.7432323293448433
2006-09-28,49.6,429653000.0,535053000.0,105400000.0,1601832000.0,3.7281992677812097
2006-09-29,49.67,429653000.0,535053000.0,105400000.0,1604092650.0,3.7334608393284814
2006-10-02,49.0,429653000.0,535053000.0,105400000.0,1590785000.0,3.702487821567637
2006-10-03,49.5,429653000.0,535053000.0,105400000.0,1607017500.0,3.740268309542817
2006-10-04,50.99,429653000.0,535053000.0,105400000.0,1655390350.0,3.8528541637088534
2006-10-05,50.12,429653000.0,535053000.0,105400000.0,1627145800.0,3.7871161146320405
2006-10-06,51.59,429653000.0,535053000.0,105400000.0,1674869350.0,3.8981907492790695
2006-10-09,55.69,429653000.0,535053000.0,105400000.0,1807975850.0,4.207990750675545
2006-10-10,56.48,429653000.0,535053000.0,105400000.0,1833623200.0,4.26768392167633
2006-10-11,55.4,429653000.0,535053000.0,105400000.0,1798561000.0,4.186078067649941
2006-10-12,57.23,429653000.0,535053000.0,105400000.0,1857971950.0,4.3243546536391
2006-10-13,56.8,429653000.0,535053000.0,105400000.0,1844012000.0,4.291863433980445
2006-10-16,56.05,429653000.0,535053000.0,105400000.0,1819663250.0,4.235192702017675
2006-10-17,55.49,429653000.0,535053000.0,105400000.0,1801482850.0,4.192878555485473
2006-10-18,54.85,429653000.0,535053000.0,105400000.0,1780705250.0,4.1445195308772425
2006-10-19,54.0,429653000.0,535053000.0,105400000.0,1753110000.0,4.080292701319437
2006-10-20,54.96,429653000.0,535053000.0,105400000.0,1784276400.0,4.152831238231783
2006-10-23,56.4,429653000.0,535053000.0,105400000.0,1831026000.0,4.261639043600301
2006-10-24,57.7,429653000.0,535053000.0,105400000.0,1873230500.0,4.359868312335768
2006-10-25,56.95,429653000.0,535053000.0,105400000.0,1848881750.0,4.3031975803729985
2006-10-26,58.5,429653000.0,535053000.0,105400000.0,1899202500.0,4.420317093096057
2006-10-27,58.42,429653000.0,535053000.0,105400000.0,1896605300.0,4.414272215020028
2006-10-30,59.05,429653000.0,535053000.0,105400000.0,1917058250.0,4.4618756298687545
2006-10-31,59.9,429653000.0,535053000.0,105400000.0,1944653500.0,4.526102459426561
2006-11-01,58.22,454166000.0,573224000.0,119058000.0,1890112300.0,4.161721264911948
2006-11-02,56.79,454166000.0,573224000.0,119058000.0,1843687350.0,4.059501041469419
2006-11-03,57.08,454166000.0,573224000.0,119058000.0,1853102200.0,4.080231016852869
2006-11-06,58.26,454166000.0,573224000.0,119058000.0,1891410900.0,4.16458057186139
2006-11-07,58.08,454166000.0,573224000.0,119058000.0,1885567200.0,4.151713690588903
2006-11-08,57.68,454166000.0,573224000.0,119058000.0,1872581200.0,4.12312062109449
2006-11-09,56.58,454166000.0,573224000.0,119058000.0,1836869700.0,4.044489679984851
2006-11-10,57.3,454166000.0,573224000.0,119058000.0,1860244500.0,4.0959572050747965
2006-11-13,56.65,454166000.0,573224000.0,119058000.0,1839142250.0,4.049493467146374
2006-11-14,57.87,454166000.0,573224000.0,119058000.0,1878749550.0,4.136702329104336
2006-11-15,58.84,454166000.0,573224000.0,119058000.0,1910240600.0,4.20604052262829
2006-11-16,58.77,454166000.0,573224000.0,119058000.0,1907968050.0,4.201036735466768
2006-11-17,59.88,454166000.0,573224000.0,119058000.0,1944004200.0,4.280382503313766
2006-11-20,61.86,454166000.0,573224000.0,119058000.0,2008284900.0,4.421918197311116
2006-11-21,61.23,454166000.0,573224000.0,119058000.0,1987831950.0,4.376884112857414
2006-11-22,61.27,454166000.0,573224000.0,119058000.0,1989130550.0,4.3797434198068546
2006-11-24,61.01,454166000.0,573224000.0,119058000.0,1980689650.0,4.361157924635486
2006-11-27,57.81,454166000.0,573224000.0,119058000.0,1876801650.0,4.132413368680174
2006-11-28,57.32,454166000.0,573224000.0,119058000.0,1860893800.0,4.097386858549517
2006-11-29,57.89,454166000.0,573224000.0,119058000.0,1879398850.0,4.138131982579057
2006-11-30,57.95,454166000.0,573224000.0,119058000.0,1881346750.0,4.142420943003219
2006-12-01,57.49,454166000.0,573224000.0,119058000.0,1866412850.0,4.109538913084643
2006-12-04,58.0,454166000.0,573224000.0,119058000.0,1882970000.0,4.145995076690021
2006-12-05,56.85,454166000.0,573224000.0,119058000.0,1845635250.0,4.06379000189358
2006-12-06,57.13,454166000.0,573224000.0,119058000.0,1854725450.0,4.08380515053967
2006-12-07,54.76,454166000.0,573224000.0,119058000.0,1777783400.0,3.914391213785268
2006-12-08,55.3,454166000.0,573224000.0,119058000.0,1795314500.0,3.952991857602727
2006-12-11,54.85,454166000.0,573224000.0,119058000.0,1780705250.0,3.9208246544215113
2006-12-12,54.5,454166000.0,573224000.0,119058000.0,1769342500.0,3.895805718613899
2006-12-13,54.2,454166000.0,573224000.0,119058000.0,1759603000.0,3.8743609164930883
2006-12-14,53.95,454166000.0,573224000.0,119058000.0,1751486750.0,3.85649024805908
2006-12-15,53.1,454166000.0,573224000.0,119058000.0,1723891500.0,3.79572997538345
2006-12-18,53.92,454166000.0,573224000.0,119058000.0,1750512800.0,3.854345767846999
2006-12-19,54.61,454166000.0,573224000.0,119058000.0,1772913650.0,3.9036688127248627
2006-12-20,54.88,454166000.0,573224000.0,119058000.0,1781679200.0,3.922969134633592
2006-12-21,54.45,454166000.0,573224000.0,119058000.0,1767719250.0,3.892231584927097
2006-12-22,55.52,454166000.0,573224000.0,119058000.0,1802456800.0,3.9687180458246543
2006-12-26,56.25,454166000.0,573224000.0,119058000.0,1826156250.0,4.0209003976519595
2006-12-27,56.05,454166000.0,573224000.0,119058000.0,1819663250.0,4.006603862904753
2006-12-28,56.42,454166000.0,573224000.0,119058000.0,1831675300.0,4.033052452187086
2006-12-29,57.0,454166000.0,573224000.0,119058000.0,1850505000.0,4.074512402953986
2007-01-03,56.41,454166000.0,573224000.0,119058000.0,1858878730.0,4.092950000660552
2007-01-04,55.38,454166000.0,573224000.0,119058000.0,1824937140.0,4.018216114812645
2007-01-05,55.0,454166000.0,573224000.0,119058000.0,1812415000.0,3.990644389936719
2007-01-08,56.05,454166000.0,573224000.0,119058000.0,1847015650.0,4.066829419199148
2007-01-09,56.45,454166000.0,573224000.0,119058000.0,1860196850.0,4.095852287489596
2007-01-10,56.21,454166000.0,573224000.0,119058000.0,1852288130.0,4.078438566515327
2007-01-11,57.67,454166000.0,573224000.0,119058000.0,1900399510.0,4.184372035775465
2007-01-12,58.28,454166000.0,573224000.0,119058000.0,1920500840.0,4.2286319099184
2007-01-16,60.46,454166000.0,573224000.0,119058000.0,1992338380.0,4.386806542101346
2007-01-17,60.6,454166000.0,573224000.0,119058000.0,1996951800.0,4.396964546003003
2007-01-18,59.58,454166000.0,573224000.0,119058000.0,1963339740.0,4.322956231862359
2007-01-19,58.97,454166000.0,573224000.0,119058000.0,1943238410.0,4.278696357719424
2007-01-22,58.42,454166000.0,573224000.0,119058000.0,1925114260.0,4.238789913820057
2007-01-23,58.5,454166000.0,573224000.0,119058000.0,1927750500.0,4.244594487478147
2007-01-24,58.0,454166000.0,573224000.0,119058000.0,1911274000.0,4.2083159021150855
2007-01-25,57.48,454166000.0,573224000.0,119058000.0,1894138440.0,4.170586173337502
2007-01-26,57.34,454166000.0,573224000.0,119058000.0,1889525020.0,4.160428169435845
2007-01-29,58.7,454166000.0,573224000.0,119058000.0,1934341100.0,4.259105921623371
2007-01-30,59.6,454166000.0,573224000.0,119058000.0,1963998800.0,4.3244073752768815
2007-01-31,59.42,454166000.0,573224000.0,119058000.0,1958067260.0,4.311347084546179
2007-02-01,59.8,454166000.0,573224000.0,119058000.0,1970589400.0,4.338918809422106
2007-02-02,60.01,454166000.0,573224000.0,119058000.0,1977509530.0,4.354155815274591
2007-02-05,60.44,454166000.0,573224000.0,119058000.0,1991679320.0,4.385355398686824
2007-02-06,60.58,454166000.0,573224000.0,119058000.0,1996292740.0,4.395513402588481
2007-02-07,61.57,454166000.0,573224000.0,119058000.0,2028916210.0,4.467345001607342
2007-02-08,62.09,454166000.0,573224000.0,119058000.0,2046051770.0,4.5050747303849255
2007-02-09,61.91,454166000.0,573224000.0,119058000.0,2040120230.0,4.492014439654223
2007-02-12,60.72,454166000.0,573224000.0,119058000.0,2000906160.0,4.405671406490138
2007-02-13,60.45,454166000.0,573224000.0,119058000.0,1992008850.0,4.386080970394085
2007-02-14,59.69,454166000.0,573224000.0,119058000.0,1966964570.0,4.330937520642232
2007-02-15,61.38,454166000.0,573224000.0,119058000.0,2022655140.0,4.4535591391693785
2007-02-16,65.03,454166000.0,573224000.0,119058000.0,2142933590.0,4.718392812319724
2007-02-20,63.89,454166000.0,573224000.0,119058000.0,2105367170.0,4.635677637691945
2007-02-21,63.58,454166000.0,573224000.0,119058000.0,2095151740.0,4.6131849147668476
2007-02-22,64.42,454166000.0,573224000.0,119058000.0,2122832260.0,4.67413293817679
2007-02-23,64.31,473957000.0,604208000.0,130251000.0,2119207430.0,4.471307375985585
2007-02-26,63.63,473957000.0,604208000.0,130251000.0,2096799390.0,4.424028741003931
2007-02-27,60.25,473957000.0,604208000.0,130251000.0,1985418250.0,4.1890261141833545
2007-02-28,59.99,473957000.0,604208000.0,130251000.0,1976850470.0,4.17094898904331
2007-03-01,61.23,473957000.0,604208000.0,130251000.0,2017712190.0,4.257162970480445
2007-03-02,60.2,473957000.0,604208000.0,130251000.0,1983770600.0,4.185549743964115
2007-03-05,59.05,473957000.0,604208000.0,130251000.0,1945874650.0,4.105593228921611
2007-03-06,60.07,473957000.0,604208000.0,130251000.0,1979486710.0,4.176511181394092
2007-03-07,60.22,473957000.0,604208000.0,130251000.0,1984429660.0,4.18694029205181
2007-03-08,60.09,473957000.0,604208000.0,130251000.0,1980145770.0,4.177901729481788
2007-03-09,60.57,473957000.0,604208000.0,130251000.0,1995963210.0,4.211274883586485
2007-03-12,61.23,473957000.0,604208000.0,130251000.0,2017712190.0,4.257162970480445
2007-03-13,61.01,473957000.0,604208000.0,130251000.0,2010462530.0,4.2418669415157915
2007-03-14,60.59,473957000.0,604208000.0,130251000.0,1996622270.0,4.212665431674181
2007-03-15,61.05,473957000.0,604208000.0,130251000.0,2011780650.0,4.244648037691183
2007-03-16,60.58,473957000.0,604208000.0,130251000.0,1996292740.0,4.211970157630334
2007-03-19,63.1,473957000.0,604208000.0,130251000.0,2079334300.0,4.3871792166799946
2007-03-20,64.23,473957000.0,604208000.0,130251000.0,2116571190.0000002,4.4657451836348026
2007-03-21,64.75,473957000.0,604208000.0,130251000.0,2133706750.0,4.5018994339148914
2007-03-22,64.17,473957000.0,604208000.0,130251000.0,2114594010.0,4.461573539371715
2007-03-23,64.8,473957000.0,604208000.0,130251000.0,2135354400.0,4.505375804134131
2007-03-26,63.59,473957000.0,604208000.0,130251000.0,2095481270.0,4.421247644828539
2007-03-27,62.37,473957000.0,604208000.0,130251000.0,2055278610.0,4.3364242114791
2007-03-28,62.06,473957000.0,604208000.0,130251000.0,2045063180.0,4.314870716119817
2007-03-29,62.2,473957000.0,604208000.0,130251000.0,2049676600.0,4.324604552733687
2007-03-30,62.1,473957000.0,604208000.0,130251000.0,2046381300.0,4.317651812295209
2007-04-02,62.74,473957000.0,604208000.0,130251000.0,2071047400.0,4.369694719141188
2007-04-03,63.95,473957000.0,604208000.0,130251000.0,2110989500.0,4.4539683979770315
2007-04-04,64.75,473957000.0,604208000.0,130251000.0,2137397500.0,4.5096865327445315
2007-04-05,64.91,473957000.0,604208000.0,130251000.0,2142679100.0,4.520830159698032
2007-04-09,65.0,473957000.0,604208000.0,130251000.0,2145650000.0,4.527098449859375
2007-04-10,64.67,473957000.0,604208000.0,130251000.0,2134756700.0,4.504114719267782
2007-04-11,63.78,473957000.0,604208000.0,130251000.0,2105377800.0,4.4421282943389375
2007-04-12,64.16,473957000.0,604208000.0,130251000.0,2117921600.0,4.468594408353501
2007-04-13,64.07,473957000.0,604208000.0,130251000.0,2114950699.9999998,4.4623261181921565
2007-04-16,65.2,473957000.0,604208000.0,130251000.0,2152252000.0,4.541027983551251
2007-04-17,66.54,473957000.0,604208000.0,130251000.0,2196485400.0,4.634355859286813
2007-04-18,66.25,473957000.0,604208000.0,130251000.0,2186912500.0,4.6141580354335945
2007-04-19,65.37,473957000.0,604208000.0,130251000.0,2157863700.0,4.552868087189344
2007-04-20,65.59,473957000.0,604208000.0,130251000.0,2165125900.0,4.568190574250407
2007-04-23,65.51,473957000.0,604208000.0,130251000.0,2162485100.0,4.562618760773657
2007-04-24,65.0,473957000.0,604208000.0,130251000.0,2145650000.0,4.527098449859375
2007-04-25,65.68,473957000.0,604208000.0,130251000.0,2168096800.0,4.57445886441175
2007-04-26,66.94,473957000.0,604208000.0,130251000.0,2209689400.0,4.662214926670563
2007-04-27,66.02,473957000.0,604208000.0,130251000.0,2179320200.0,4.598139071687938
2007-04-30,65.23,473957000.0,604208000.0,130251000.0,2153242300.0,4.543117413605032
2007-05-01,66.26,473957000.0,604208000.0,130251000.0,2187242600.0,4.614854512118188
2007-05-02,78.09,486161000.0,626241000.0,140080000.0,2577750900.0,5.302257688296676
2007-05-03,79.01,486161000.0,626241000.0,140080000.0,2608120100.0,5.364725060216677
2007-05-04,78.37,486161000.0,626241000.0,140080000.0,2586993700.0,5.321269497141893
2007-05-07,76.4,486161000.0,626241000.0,140080000.0,2521964000.0,5.187507842052324
2007-05-08,77.62,486161000.0,626241000.0,140080000.0,2562236200.0,5.270345009163631
2007-05-09,77.69,486161000.0,626241000.0,140080000.0,2564546900.0,5.275097961374936
2007-05-10,80.55,486161000.0,626241000.0,140080000.0,2658955500.0,5.469290008865376
2007-05-11,81.74,486161000.0,626241000.0,140080000.0,2698237400.0,5.550090196457552
2007-05-14,82.7,486161000.0,626241000.0,140080000.0,2729927000.0,5.615273541069728
2007-05-15,81.1,486161000.0,626241000.0,140080000.0,2677111000.0,5.5066346333827685
2007-05-16,82.44,486161000.0,626241000.0,140080000.0,2721344400.0,5.597619718570597
2007-05-17,81.26,486161000.0,626241000.0,140080000.0,2682392600.0,5.517498524151464
2007-05-18,82.0,486161000.0,626241000.0,140080000.0,2706820000.0,5.567744018956683
2007-05-21,81.8,486161000.0,626241000.0,140080000.0,2700218000.0,5.554164155495813
2007-05-22,82.04,486161000.0,626241000.0,140080000.0,2708140400.0,5.570459991648857
2007-05-23,80.7,486161000.0,626241000.0,140080000.0,2663907000.0,5.479474906461029
2007-05-24,82.44,486161000.0,626241000.0,140080000.0,2721344400.0,5.597619718570597
2007-05-25,86.55,486161000.0,626241000.0,140080000.0,2857015500.0,5.876685912691475
2007-05-29,85.65,486161000.0,626241000.0,140080000.0,2827306500.0,5.8155765271175595
2007-05-30,86.06,486161000.0,626241000.0,140080000.0,2840840600.0,5.843415247212343
2007-05-31,86.62,486161000.0,626241000.0,140080000.0,2859326200.0,5.881438864902779
2007-06-01,87.81,486161000.0,626241000.0,140080000.0,2898608100.0,5.962239052494955
2007-06-04,87.52,486161000.0,626241000.0,140080000.0,2889035200.0,5.942548250476694
