date,close price,BBY_SHE,BBY_TA,BBY_TL,market cap,PB Ratio
,,60000000.0,142000000.0,82000000.0,,
1985-04-18,0.17,60000000.0,142000000.0,82000000.0,,
1985-04-19,0.17,60000000.0,142000000.0,82000000.0,,
1985-04-22,0.17,60000000.0,142000000.0,82000000.0,,
1985-04-23,0.16,60000000.0,142000000.0,82000000.0,,
1985-04-24,0.16,60000000.0,142000000.0,82000000.0,,
1985-04-25,0.16,60000000.0,142000000.0,82000000.0,,
1985-04-26,0.15,60000000.0,142000000.0,82000000.0,,
1985-04-29,0.15,60000000.0,142000000.0,82000000.0,,
1985-04-30,0.15,60000000.0,142000000.0,82000000.0,,
1985-05-01,0.14,60000000.0,142000000.0,82000000.0,,
1985-05-02,0.14,60000000.0,142000000.0,82000000.0,,
1985-05-03,0.14,60000000.0,142000000.0,82000000.0,,
1985-05-06,0.15,60000000.0,142000000.0,82000000.0,,
1985-05-07,0.15,60000000.0,142000000.0,82000000.0,,
1985-05-08,0.15,60000000.0,142000000.0,82000000.0,,
1985-05-09,0.16,60000000.0,142000000.0,82000000.0,,
1985-05-10,0.16,60000000.0,142000000.0,82000000.0,,
1985-05-13,0.16,60000000.0,142000000.0,82000000.0,,
1985-05-14,0.16,60000000.0,142000000.0,82000000.0,,
1985-05-15,0.16,60000000.0,142000000.0,82000000.0,,
1985-05-16,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-17,0.18,60000000.0,142000000.0,82000000.0,,
1985-05-20,0.18,60000000.0,142000000.0,82000000.0,,
1985-05-21,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-22,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-23,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-24,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-28,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-29,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-30,0.17,60000000.0,142000000.0,82000000.0,,
1985-05-31,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-03,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-04,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-05,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-06,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-07,0.19,60000000.0,142000000.0,82000000.0,,
1985-06-10,0.19,60000000.0,142000000.0,82000000.0,,
1985-06-11,0.19,60000000.0,142000000.0,82000000.0,,
1985-06-12,0.19,60000000.0,142000000.0,82000000.0,,
1985-06-13,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-14,0.18,60000000.0,142000000.0,82000000.0,,
1985-06-17,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-18,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-19,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-20,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-21,0.16,60000000.0,142000000.0,82000000.0,,
1985-06-24,0.16,60000000.0,142000000.0,82000000.0,,
1985-06-25,0.17,60000000.0,142000000.0,82000000.0,,
1985-06-26,0.16,60000000.0,142000000.0,82000000.0,,
1985-06-27,0.16,60000000.0,142000000.0,82000000.0,,
1985-06-28,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-01,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-02,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-03,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-05,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-08,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-09,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-10,0.16,60000000.0,142000000.0,82000000.0,,
1985-07-11,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-12,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-15,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-16,0.19,60000000.0,142000000.0,82000000.0,,
1985-07-17,0.19,60000000.0,142000000.0,82000000.0,,
1985-07-18,0.19,60000000.0,142000000.0,82000000.0,,
1985-07-19,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-22,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-23,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-24,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-25,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-26,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-29,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-30,0.18,60000000.0,142000000.0,82000000.0,,
1985-07-31,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-01,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-02,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-05,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-06,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-07,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-08,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-09,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-12,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-13,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-14,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-15,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-16,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-19,0.18,60000000.0,142000000.0,82000000.0,,
1985-08-20,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-21,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-22,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-23,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-26,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-27,0.19,60000000.0,142000000.0,82000000.0,,
1985-08-28,0.21,60000000.0,142000000.0,82000000.0,,
1985-08-29,0.21,60000000.0,142000000.0,82000000.0,,
1985-08-30,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-03,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-04,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-05,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-06,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-09,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-10,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-11,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-12,0.22,60000000.0,142000000.0,82000000.0,,
1985-09-13,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-16,0.2,60000000.0,142000000.0,82000000.0,,
1985-09-17,0.2,60000000.0,142000000.0,82000000.0,,
1985-09-18,0.2,60000000.0,142000000.0,82000000.0,,
1985-09-19,0.2,60000000.0,142000000.0,82000000.0,,
1985-09-20,0.2,60000000.0,142000000.0,82000000.0,,
1985-09-23,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-24,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-25,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-26,0.21,60000000.0,142000000.0,82000000.0,,
1985-09-30,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-01,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-02,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-03,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-04,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-07,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-08,0.21,60000000.0,142000000.0,82000000.0,,
1985-10-09,0.22,60000000.0,142000000.0,82000000.0,,
1985-10-10,0.22,60000000.0,142000000.0,82000000.0,,
1985-10-11,0.23,60000000.0,142000000.0,82000000.0,,
1985-10-14,0.23,60000000.0,142000000.0,82000000.0,,
1985-10-15,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-16,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-17,0.25,60000000.0,142000000.0,82000000.0,,
1985-10-18,0.25,60000000.0,142000000.0,82000000.0,,
1985-10-21,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-22,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-23,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-24,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-25,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-28,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-29,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-30,0.24,60000000.0,142000000.0,82000000.0,,
1985-10-31,0.25,60000000.0,142000000.0,82000000.0,,
1985-11-01,0.25,60000000.0,142000000.0,82000000.0,,
1985-11-04,0.25,60000000.0,142000000.0,82000000.0,,
1985-11-05,0.27,60000000.0,142000000.0,82000000.0,,
1985-11-06,0.26,60000000.0,142000000.0,82000000.0,,
1985-11-07,0.28,60000000.0,142000000.0,82000000.0,,
1985-11-08,0.28,60000000.0,142000000.0,82000000.0,,
1985-11-11,0.28,60000000.0,142000000.0,82000000.0,,
1985-11-12,0.28,60000000.0,142000000.0,82000000.0,,
1985-11-13,0.28,60000000.0,142000000.0,82000000.0,,
1985-11-14,0.3,60000000.0,142000000.0,82000000.0,,
1985-11-15,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-18,0.3,60000000.0,142000000.0,82000000.0,,
1985-11-19,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-20,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-21,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-22,0.3,60000000.0,142000000.0,82000000.0,,
1985-11-25,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-26,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-27,0.29,60000000.0,142000000.0,82000000.0,,
1985-11-29,0.3,60000000.0,142000000.0,82000000.0,,
1985-12-02,0.3,60000000.0,142000000.0,82000000.0,,
1985-12-03,0.32,60000000.0,142000000.0,82000000.0,,
1985-12-04,0.34,60000000.0,142000000.0,82000000.0,,
1985-12-05,0.34,60000000.0,142000000.0,82000000.0,,
1985-12-06,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-09,0.36,60000000.0,142000000.0,82000000.0,,
1985-12-10,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-11,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-12,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-13,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-16,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-17,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-18,0.33,60000000.0,142000000.0,82000000.0,,
1985-12-19,0.33,60000000.0,142000000.0,82000000.0,,
1985-12-20,0.32,60000000.0,142000000.0,82000000.0,,
1985-12-23,0.33,60000000.0,142000000.0,82000000.0,,
1985-12-24,0.33,60000000.0,142000000.0,82000000.0,,
1985-12-26,0.33,60000000.0,142000000.0,82000000.0,,
1985-12-27,0.34,60000000.0,142000000.0,82000000.0,,
1985-12-30,0.35,60000000.0,142000000.0,82000000.0,,
1985-12-31,0.36,60000000.0,142000000.0,82000000.0,,
1986-01-02,0.36,60000000.0,142000000.0,82000000.0,,
1986-01-03,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-06,0.4,60000000.0,142000000.0,82000000.0,,
1986-01-07,0.4,60000000.0,142000000.0,82000000.0,,
1986-01-08,0.39,60000000.0,142000000.0,82000000.0,,
1986-01-09,0.38,60000000.0,142000000.0,82000000.0,,
1986-01-10,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-13,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-14,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-15,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-16,0.38,60000000.0,142000000.0,82000000.0,,
1986-01-17,0.39,60000000.0,142000000.0,82000000.0,,
1986-01-20,0.39,60000000.0,142000000.0,82000000.0,,
1986-01-21,0.37,60000000.0,142000000.0,82000000.0,,
1986-01-22,0.38,60000000.0,142000000.0,82000000.0,,
1986-01-23,0.39,60000000.0,142000000.0,82000000.0,,
1986-01-24,0.38,60000000.0,142000000.0,82000000.0,,
1986-01-27,0.39,60000000.0,142000000.0,82000000.0,,
1986-01-28,0.38,60000000.0,142000000.0,82000000.0,,
1986-01-29,0.34,60000000.0,142000000.0,82000000.0,,
1986-01-30,0.34,60000000.0,142000000.0,82000000.0,,
1986-01-31,0.34,60000000.0,142000000.0,82000000.0,,
1986-02-03,0.34,60000000.0,142000000.0,82000000.0,,
1986-02-04,0.34,60000000.0,142000000.0,82000000.0,,
1986-02-05,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-06,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-07,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-10,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-11,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-12,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-13,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-14,0.35,60000000.0,142000000.0,82000000.0,,
1986-02-18,0.36,60000000.0,142000000.0,82000000.0,,
1986-02-19,0.36,60000000.0,142000000.0,82000000.0,,
1986-02-20,0.36,60000000.0,142000000.0,82000000.0,,
1986-02-21,0.37,60000000.0,142000000.0,82000000.0,,
1986-02-24,0.39,60000000.0,142000000.0,82000000.0,,
1986-02-25,0.39,60000000.0,142000000.0,82000000.0,,
1986-02-26,0.4,60000000.0,142000000.0,82000000.0,,
1986-02-27,0.41,60000000.0,142000000.0,82000000.0,,
1986-02-28,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-03,0.44,60000000.0,142000000.0,82000000.0,,
1986-03-04,0.44,60000000.0,142000000.0,82000000.0,,
1986-03-05,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-06,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-07,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-10,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-11,0.41,60000000.0,142000000.0,82000000.0,,
1986-03-12,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-13,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-14,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-17,0.4,60000000.0,142000000.0,82000000.0,,
1986-03-18,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-19,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-20,0.42,60000000.0,142000000.0,82000000.0,,
1986-03-21,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-24,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-25,0.43,60000000.0,142000000.0,82000000.0,,
1986-03-26,0.45,60000000.0,142000000.0,82000000.0,,
1986-03-27,0.46,60000000.0,142000000.0,82000000.0,,
1986-03-31,0.48,60000000.0,142000000.0,82000000.0,,
1986-04-01,0.5,60000000.0,142000000.0,82000000.0,,
1986-04-02,0.54,60000000.0,142000000.0,82000000.0,,
1986-04-03,0.54,60000000.0,142000000.0,82000000.0,,
1986-04-04,0.52,60000000.0,142000000.0,82000000.0,,
1986-04-07,0.52,60000000.0,142000000.0,82000000.0,,
1986-04-08,0.52,60000000.0,142000000.0,82000000.0,,
1986-04-09,0.52,60000000.0,142000000.0,82000000.0,,
1986-04-10,0.51,60000000.0,142000000.0,82000000.0,,
1986-04-11,0.53,60000000.0,142000000.0,82000000.0,,
1986-04-14,0.53,60000000.0,142000000.0,82000000.0,,
1986-04-15,0.54,60000000.0,142000000.0,82000000.0,,
1986-04-16,0.59,60000000.0,142000000.0,82000000.0,,
1986-04-17,0.6,60000000.0,142000000.0,82000000.0,,
1986-04-18,0.6,60000000.0,142000000.0,82000000.0,,
1986-04-21,0.64,60000000.0,142000000.0,82000000.0,,
1986-04-22,0.67,60000000.0,142000000.0,82000000.0,,
1986-04-23,0.65,60000000.0,142000000.0,82000000.0,,
1986-04-24,0.64,60000000.0,142000000.0,82000000.0,,
1986-04-25,0.61,60000000.0,142000000.0,82000000.0,,
1986-04-28,0.59,60000000.0,142000000.0,82000000.0,,
1986-04-29,0.58,60000000.0,142000000.0,82000000.0,,
1986-04-30,0.54,60000000.0,142000000.0,82000000.0,,
1986-05-01,0.57,60000000.0,142000000.0,82000000.0,,
1986-05-02,0.56,60000000.0,142000000.0,82000000.0,,
1986-05-05,0.54,60000000.0,142000000.0,82000000.0,,
1986-05-06,0.57,60000000.0,142000000.0,82000000.0,,
1986-05-07,0.59,60000000.0,142000000.0,82000000.0,,
1986-05-08,0.64,60000000.0,142000000.0,82000000.0,,
1986-05-09,0.63,60000000.0,142000000.0,82000000.0,,
1986-05-12,0.65,60000000.0,142000000.0,82000000.0,,
1986-05-13,0.68,60000000.0,142000000.0,82000000.0,,
1986-05-14,0.71,60000000.0,142000000.0,82000000.0,,
1986-05-15,0.67,60000000.0,142000000.0,82000000.0,,
1986-05-16,0.68,60000000.0,142000000.0,82000000.0,,
1986-05-19,0.66,60000000.0,142000000.0,82000000.0,,
1986-05-20,0.67,60000000.0,142000000.0,82000000.0,,
1986-05-21,0.67,60000000.0,142000000.0,82000000.0,,
1986-05-22,0.66,60000000.0,142000000.0,82000000.0,,
1986-05-23,0.64,60000000.0,142000000.0,82000000.0,,
1986-05-27,0.64,60000000.0,142000000.0,82000000.0,,
1986-05-28,0.65,60000000.0,142000000.0,82000000.0,,
1986-05-29,0.65,60000000.0,142000000.0,82000000.0,,
1986-05-30,0.65,60000000.0,142000000.0,82000000.0,,
1986-06-02,0.65,60000000.0,142000000.0,82000000.0,,
