date,close price,APA_SHE,APA_TA,APA_TL,market cap,PB Ratio
1992-09-09,9.09,-365000000.0,139000000.0,505000000.0,,
1992-09-10,9.04,-365000000.0,139000000.0,505000000.0,,
1992-09-11,8.87,-365000000.0,139000000.0,505000000.0,,
1992-09-14,8.77,-365000000.0,139000000.0,505000000.0,,
1992-09-15,8.6,-365000000.0,139000000.0,505000000.0,,
1992-09-16,8.93,-365000000.0,139000000.0,505000000.0,,
1992-09-17,9.09,-365000000.0,139000000.0,505000000.0,,
1992-09-18,9.15,-365000000.0,139000000.0,505000000.0,,
1992-09-21,9.15,-365000000.0,139000000.0,505000000.0,,
1992-09-22,9.15,-365000000.0,139000000.0,505000000.0,,
1992-09-23,9.31,-365000000.0,139000000.0,505000000.0,,
1992-09-24,9.47,-365000000.0,139000000.0,505000000.0,,
1992-09-25,9.2,-365000000.0,139000000.0,505000000.0,,
1992-09-28,9.2,-365000000.0,139000000.0,505000000.0,,
1992-09-29,9.2,-365000000.0,139000000.0,505000000.0,,
1992-09-30,9.25,-365000000.0,139000000.0,505000000.0,,
1992-10-01,9.15,-365000000.0,139000000.0,505000000.0,,
1992-10-02,9.09,-365000000.0,139000000.0,505000000.0,,
1992-10-05,8.77,-365000000.0,139000000.0,505000000.0,,
1992-10-06,8.44,-365000000.0,139000000.0,505000000.0,,
1992-10-07,8.39,-365000000.0,139000000.0,505000000.0,,
1992-10-08,8.23,-365000000.0,139000000.0,505000000.0,,
1992-10-09,8.23,-365000000.0,139000000.0,505000000.0,,
1992-10-12,8.33,-365000000.0,139000000.0,505000000.0,,
1992-10-13,8.33,-365000000.0,139000000.0,505000000.0,,
1992-10-14,8.28,-365000000.0,139000000.0,505000000.0,,
1992-10-15,8.28,-365000000.0,139000000.0,505000000.0,,
