date,close price,KLAC_SHE,KLAC_TA,KLAC_TL,market cap,PB Ratio
1980-12-03,1.55,113400000.0,164200000.0,50800000.0,,
1980-12-04,1.55,113400000.0,164200000.0,50800000.0,,
1980-12-05,1.53,113400000.0,164200000.0,50800000.0,,
1980-12-08,1.35,113400000.0,164200000.0,50800000.0,,
1980-12-09,1.35,113400000.0,164200000.0,50800000.0,,
1980-12-10,1.38,113400000.0,164200000.0,50800000.0,,
1980-12-11,1.35,113400000.0,164200000.0,50800000.0,,
1980-12-12,1.35,113400000.0,164200000.0,50800000.0,,
1980-12-15,1.34,113400000.0,164200000.0,50800000.0,,
1980-12-16,1.34,113400000.0,164200000.0,50800000.0,,
1980-12-17,1.34,113400000.0,164200000.0,50800000.0,,
1980-12-18,1.34,113400000.0,164200000.0,50800000.0,,
1980-12-19,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-22,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-23,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-24,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-26,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-29,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-30,1.33,113400000.0,164200000.0,50800000.0,,
1980-12-31,1.33,113400000.0,164200000.0,50800000.0,,
1981-01-02,1.33,113400000.0,164200000.0,50800000.0,,
1981-01-05,1.31,113400000.0,164200000.0,50800000.0,,
1981-01-06,1.33,113400000.0,164200000.0,50800000.0,,
1981-01-07,1.23,113400000.0,164200000.0,50800000.0,,
1981-01-08,1.21,113400000.0,164200000.0,50800000.0,,
1981-01-09,1.21,113400000.0,164200000.0,50800000.0,,
1981-01-12,1.26,113400000.0,164200000.0,50800000.0,,
1981-01-13,1.25,113400000.0,164200000.0,50800000.0,,
1981-01-14,1.23,113400000.0,164200000.0,50800000.0,,
1981-01-15,1.23,113400000.0,164200000.0,50800000.0,,
1981-01-16,1.13,113400000.0,164200000.0,50800000.0,,
1981-01-19,1.23,113400000.0,164200000.0,50800000.0,,
1981-01-20,1.19,113400000.0,164200000.0,50800000.0,,
1981-01-21,1.23,113400000.0,164200000.0,50800000.0,,
1981-01-22,1.17,113400000.0,164200000.0,50800000.0,,
1981-01-23,1.19,113400000.0,164200000.0,50800000.0,,
1981-01-26,1.17,113400000.0,164200000.0,50800000.0,,
1981-01-27,1.17,113400000.0,164200000.0,50800000.0,,
1981-01-28,1.17,113400000.0,164200000.0,50800000.0,,
1981-01-29,1.17,113400000.0,164200000.0,50800000.0,,
1981-01-30,1.17,113400000.0,164200000.0,50800000.0,,
1981-02-02,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-03,1.1,113400000.0,164200000.0,50800000.0,,
1981-02-04,1.1,113400000.0,164200000.0,50800000.0,,
1981-02-05,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-06,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-09,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-10,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-11,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-12,1.08,113400000.0,164200000.0,50800000.0,,
1981-02-13,0.96,113400000.0,164200000.0,50800000.0,,
1981-02-17,1.0,113400000.0,164200000.0,50800000.0,,
1981-02-18,1.02,113400000.0,164200000.0,50800000.0,,
1981-02-19,1.1,113400000.0,164200000.0,50800000.0,,
1981-02-20,1.19,113400000.0,164200000.0,50800000.0,,
1981-02-23,1.04,113400000.0,164200000.0,50800000.0,,
1981-02-24,1.05,113400000.0,164200000.0,50800000.0,,
1981-02-25,1.03,113400000.0,164200000.0,50800000.0,,
1981-02-26,1.13,113400000.0,164200000.0,50800000.0,,
1981-02-27,1.15,113400000.0,164200000.0,50800000.0,,
1981-03-02,1.13,113400000.0,164200000.0,50800000.0,,
1981-03-03,1.08,113400000.0,164200000.0,50800000.0,,
1981-03-04,1.08,113400000.0,164200000.0,50800000.0,,
1981-03-05,1.09,113400000.0,164200000.0,50800000.0,,
1981-03-06,1.05,113400000.0,164200000.0,50800000.0,,
1981-03-09,1.02,113400000.0,164200000.0,50800000.0,,
1981-03-10,1.02,113400000.0,164200000.0,50800000.0,,
1981-03-11,1.04,113400000.0,164200000.0,50800000.0,,
1981-03-12,1.04,113400000.0,164200000.0,50800000.0,,
1981-03-13,1.16,113400000.0,164200000.0,50800000.0,,
1981-03-16,1.23,113400000.0,164200000.0,50800000.0,,
1981-03-17,1.27,113400000.0,164200000.0,50800000.0,,
1981-03-18,1.31,113400000.0,164200000.0,50800000.0,,
1981-03-19,1.4,113400000.0,164200000.0,50800000.0,,
1981-03-20,1.48,113400000.0,164200000.0,50800000.0,,
1981-03-23,1.44,113400000.0,164200000.0,50800000.0,,
1981-03-24,1.32,113400000.0,164200000.0,50800000.0,,
1981-03-25,1.43,113400000.0,164200000.0,50800000.0,,
1981-03-26,1.42,113400000.0,164200000.0,50800000.0,,
1981-03-27,1.43,113400000.0,164200000.0,50800000.0,,
1981-03-30,1.44,113400000.0,164200000.0,50800000.0,,
1981-03-31,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-01,1.4,113400000.0,164200000.0,50800000.0,,
1981-04-02,1.4,113400000.0,164200000.0,50800000.0,,
1981-04-03,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-06,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-07,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-08,1.38,113400000.0,164200000.0,50800000.0,,
1981-04-09,1.38,113400000.0,164200000.0,50800000.0,,
1981-04-10,1.35,113400000.0,164200000.0,50800000.0,,
1981-04-13,1.38,113400000.0,164200000.0,50800000.0,,
1981-04-14,1.4,113400000.0,164200000.0,50800000.0,,
1981-04-15,1.44,113400000.0,164200000.0,50800000.0,,
1981-04-16,1.44,113400000.0,164200000.0,50800000.0,,
1981-04-20,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-21,1.4,113400000.0,164200000.0,50800000.0,,
1981-04-22,1.38,113400000.0,164200000.0,50800000.0,,
1981-04-23,1.48,113400000.0,164200000.0,50800000.0,,
1981-04-24,1.48,113400000.0,164200000.0,50800000.0,,
1981-04-27,1.48,113400000.0,164200000.0,50800000.0,,
1981-04-28,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-29,1.42,113400000.0,164200000.0,50800000.0,,
1981-04-30,1.42,113400000.0,164200000.0,50800000.0,,
1981-05-01,1.4,113400000.0,164200000.0,50800000.0,,
1981-05-04,1.38,113400000.0,164200000.0,50800000.0,,
1981-05-05,1.33,113400000.0,164200000.0,50800000.0,,
1981-05-06,1.35,113400000.0,164200000.0,50800000.0,,
1981-05-07,1.35,113400000.0,164200000.0,50800000.0,,
1981-05-08,1.35,113400000.0,164200000.0,50800000.0,,
1981-05-11,1.33,113400000.0,164200000.0,50800000.0,,
1981-05-12,1.31,113400000.0,164200000.0,50800000.0,,
1981-05-13,1.35,113400000.0,164200000.0,50800000.0,,
1981-05-14,1.42,113400000.0,164200000.0,50800000.0,,
1981-05-15,1.42,113400000.0,164200000.0,50800000.0,,
1981-05-18,1.44,113400000.0,164200000.0,50800000.0,,
1981-05-19,1.46,113400000.0,164200000.0,50800000.0,,
1981-05-20,1.52,113400000.0,164200000.0,50800000.0,,
1981-05-21,1.52,113400000.0,164200000.0,50800000.0,,
1981-05-22,1.52,113400000.0,164200000.0,50800000.0,,
1981-05-26,1.54,113400000.0,164200000.0,50800000.0,,
1981-05-27,1.48,113400000.0,164200000.0,50800000.0,,
1981-05-28,1.44,113400000.0,164200000.0,50800000.0,,
1981-05-29,1.46,113400000.0,164200000.0,50800000.0,,
1981-06-01,1.46,113400000.0,164200000.0,50800000.0,,
1981-06-02,1.44,113400000.0,164200000.0,50800000.0,,
1981-06-03,1.38,113400000.0,164200000.0,50800000.0,,
1981-06-04,1.38,113400000.0,164200000.0,50800000.0,,
1981-06-05,1.38,113400000.0,164200000.0,50800000.0,,
1981-06-08,1.33,113400000.0,164200000.0,50800000.0,,
1981-06-09,1.25,113400000.0,164200000.0,50800000.0,,
1981-06-10,1.25,113400000.0,164200000.0,50800000.0,,
1981-06-11,1.38,113400000.0,164200000.0,50800000.0,,
1981-06-12,1.35,113400000.0,164200000.0,50800000.0,,
1981-06-15,1.33,113400000.0,164200000.0,50800000.0,,
1981-06-16,1.27,113400000.0,164200000.0,50800000.0,,
1981-06-17,1.27,113400000.0,164200000.0,50800000.0,,
1981-06-18,1.21,113400000.0,164200000.0,50800000.0,,
1981-06-19,1.22,113400000.0,164200000.0,50800000.0,,
1981-06-22,1.25,113400000.0,164200000.0,50800000.0,,
1981-06-23,1.25,113400000.0,164200000.0,50800000.0,,
1981-06-24,1.21,113400000.0,164200000.0,50800000.0,,
1981-06-25,1.21,113400000.0,164200000.0,50800000.0,,
1981-06-26,1.21,113400000.0,164200000.0,50800000.0,,
1981-06-29,1.19,113400000.0,164200000.0,50800000.0,,
1981-06-30,1.19,113400000.0,164200000.0,50800000.0,,
1981-07-01,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-02,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-06,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-07,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-08,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-09,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-10,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-13,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-14,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-15,1.17,113400000.0,164200000.0,50800000.0,,
1981-07-16,1.15,113400000.0,164200000.0,50800000.0,,
1981-07-17,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-20,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-21,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-22,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-23,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-24,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-27,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-28,1.13,113400000.0,164200000.0,50800000.0,,
1981-07-29,1.1,113400000.0,164200000.0,50800000.0,,
1981-07-30,1.11,113400000.0,164200000.0,50800000.0,,
1981-07-31,1.13,113400000.0,164200000.0,50800000.0,,
1981-08-03,1.14,113400000.0,164200000.0,50800000.0,,
1981-08-04,1.14,113400000.0,164200000.0,50800000.0,,
1981-08-05,1.13,113400000.0,164200000.0,50800000.0,,
1981-08-06,1.16,113400000.0,164200000.0,50800000.0,,
1981-08-07,1.16,113400000.0,164200000.0,50800000.0,,
1981-08-10,1.16,113400000.0,164200000.0,50800000.0,,
1981-08-11,1.16,113400000.0,164200000.0,50800000.0,,
1981-08-12,1.16,113400000.0,164200000.0,50800000.0,,
1981-08-13,1.17,113400000.0,164200000.0,50800000.0,,
1981-08-14,1.18,113400000.0,164200000.0,50800000.0,,
1981-08-17,1.17,113400000.0,164200000.0,50800000.0,,
1981-08-18,1.1,113400000.0,164200000.0,50800000.0,,
1981-08-19,1.13,113400000.0,164200000.0,50800000.0,,
1981-08-20,1.13,113400000.0,164200000.0,50800000.0,,
1981-08-21,1.1,113400000.0,164200000.0,50800000.0,,
1981-08-24,1.02,113400000.0,164200000.0,50800000.0,,
1981-08-25,0.9,113400000.0,164200000.0,50800000.0,,
1981-08-26,0.94,113400000.0,164200000.0,50800000.0,,
1981-08-27,0.96,113400000.0,164200000.0,50800000.0,,
1981-08-28,0.94,113400000.0,164200000.0,50800000.0,,
1981-08-31,0.94,113400000.0,164200000.0,50800000.0,,
1981-09-01,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-02,0.83,113400000.0,164200000.0,50800000.0,,
1981-09-03,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-04,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-08,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-09,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-10,0.9,113400000.0,164200000.0,50800000.0,,
1981-09-11,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-14,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-15,0.88,113400000.0,164200000.0,50800000.0,,
1981-09-16,0.81,113400000.0,164200000.0,50800000.0,,
1981-09-17,0.79,113400000.0,164200000.0,50800000.0,,
1981-09-18,0.7,113400000.0,164200000.0,50800000.0,,
1981-09-21,0.79,113400000.0,164200000.0,50800000.0,,
1981-09-22,0.79,113400000.0,164200000.0,50800000.0,,
1981-09-23,0.74,113400000.0,164200000.0,50800000.0,,
1981-09-24,0.71,113400000.0,164200000.0,50800000.0,,
1981-09-25,0.65,113400000.0,164200000.0,50800000.0,,
1981-09-28,0.71,113400000.0,164200000.0,50800000.0,,
1981-09-29,0.75,113400000.0,164200000.0,50800000.0,,
1981-09-30,0.83,113400000.0,164200000.0,50800000.0,,
1981-10-01,0.83,113400000.0,164200000.0,50800000.0,,
1981-10-02,0.81,113400000.0,164200000.0,50800000.0,,
1981-10-05,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-06,0.84,113400000.0,164200000.0,50800000.0,,
1981-10-07,0.83,113400000.0,164200000.0,50800000.0,,
1981-10-08,0.83,113400000.0,164200000.0,50800000.0,,
1981-10-09,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-12,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-13,0.9,113400000.0,164200000.0,50800000.0,,
1981-10-14,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-15,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-16,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-19,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-20,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-21,0.85,113400000.0,164200000.0,50800000.0,,
1981-10-22,0.88,113400000.0,164200000.0,50800000.0,,
1981-10-23,0.83,113400000.0,164200000.0,50800000.0,,
1981-10-26,0.79,113400000.0,164200000.0,50800000.0,,
1981-10-27,0.77,113400000.0,164200000.0,50800000.0,,
1981-10-28,0.77,113400000.0,164200000.0,50800000.0,,
1981-10-29,0.77,113400000.0,164200000.0,50800000.0,,
1981-10-30,0.75,113400000.0,164200000.0,50800000.0,,
1981-11-02,0.81,113400000.0,164200000.0,50800000.0,,
1981-11-03,0.81,113400000.0,164200000.0,50800000.0,,
1981-11-04,0.81,113400000.0,164200000.0,50800000.0,,
1981-11-05,0.81,113400000.0,164200000.0,50800000.0,,
1981-11-06,0.79,113400000.0,164200000.0,50800000.0,,
1981-11-09,0.79,113400000.0,164200000.0,50800000.0,,
1981-11-10,0.79,113400000.0,164200000.0,50800000.0,,
1981-11-11,0.83,113400000.0,164200000.0,50800000.0,,
1981-11-12,0.83,113400000.0,164200000.0,50800000.0,,
1981-11-13,0.85,113400000.0,164200000.0,50800000.0,,
1981-11-16,0.84,113400000.0,164200000.0,50800000.0,,
1981-11-17,0.83,113400000.0,164200000.0,50800000.0,,
1981-11-18,0.85,113400000.0,164200000.0,50800000.0,,
1981-11-19,0.88,113400000.0,164200000.0,50800000.0,,
1981-11-20,0.85,113400000.0,164200000.0,50800000.0,,
1981-11-23,0.81,113400000.0,164200000.0,50800000.0,,
1981-11-24,0.77,113400000.0,164200000.0,50800000.0,,
1981-11-25,0.79,113400000.0,164200000.0,50800000.0,,
1981-11-27,0.79,113400000.0,164200000.0,50800000.0,,
1981-11-30,0.75,113400000.0,164200000.0,50800000.0,,
1981-12-01,0.77,113400000.0,164200000.0,50800000.0,,
1981-12-02,0.75,113400000.0,164200000.0,50800000.0,,
1981-12-03,0.79,113400000.0,164200000.0,50800000.0,,
1981-12-04,0.83,113400000.0,164200000.0,50800000.0,,
1981-12-07,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-08,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-09,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-10,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-11,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-14,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-15,0.85,113400000.0,164200000.0,50800000.0,,
1981-12-16,0.83,113400000.0,164200000.0,50800000.0,,
1981-12-17,0.83,113400000.0,164200000.0,50800000.0,,
1981-12-18,0.81,113400000.0,164200000.0,50800000.0,,
1981-12-21,0.79,113400000.0,164200000.0,50800000.0,,
1981-12-22,0.79,113400000.0,164200000.0,50800000.0,,
1981-12-23,0.79,113400000.0,164200000.0,50800000.0,,
1981-12-24,0.77,113400000.0,164200000.0,50800000.0,,
1981-12-28,0.77,113400000.0,164200000.0,50800000.0,,
1981-12-29,0.76,113400000.0,164200000.0,50800000.0,,
1981-12-30,0.79,113400000.0,164200000.0,50800000.0,,
1981-12-31,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-04,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-05,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-06,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-07,0.76,113400000.0,164200000.0,50800000.0,,
1982-01-08,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-11,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-12,0.73,113400000.0,164200000.0,50800000.0,,
1982-01-13,0.72,113400000.0,164200000.0,50800000.0,,
1982-01-14,0.73,113400000.0,164200000.0,50800000.0,,
1982-01-15,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-18,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-19,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-20,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-21,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-22,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-25,0.75,113400000.0,164200000.0,50800000.0,,
1982-01-26,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-27,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-28,0.77,113400000.0,164200000.0,50800000.0,,
1982-01-29,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-01,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-02,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-03,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-04,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-05,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-08,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-09,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-10,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-11,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-12,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-16,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-17,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-18,0.76,113400000.0,164200000.0,50800000.0,,
1982-02-19,0.77,113400000.0,164200000.0,50800000.0,,
1982-02-22,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-23,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-24,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-25,0.75,113400000.0,164200000.0,50800000.0,,
1982-02-26,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-01,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-02,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-03,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-04,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-05,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-08,0.65,113400000.0,164200000.0,50800000.0,,
1982-03-09,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-10,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-11,0.6,113400000.0,164200000.0,50800000.0,,
1982-03-12,0.6,113400000.0,164200000.0,50800000.0,,
1982-03-15,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-16,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-17,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-18,0.63,113400000.0,164200000.0,50800000.0,,
1982-03-19,0.65,113400000.0,164200000.0,50800000.0,,
1982-03-22,0.68,113400000.0,164200000.0,50800000.0,,
1982-03-23,0.73,113400000.0,164200000.0,50800000.0,,
1982-03-24,0.73,113400000.0,164200000.0,50800000.0,,
1982-03-25,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-26,0.75,113400000.0,164200000.0,50800000.0,,
1982-03-29,0.76,113400000.0,164200000.0,50800000.0,,
1982-03-30,0.76,113400000.0,164200000.0,50800000.0,,
1982-03-31,0.76,113400000.0,164200000.0,50800000.0,,
1982-04-01,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-02,0.79,113400000.0,164200000.0,50800000.0,,
1982-04-05,0.79,113400000.0,164200000.0,50800000.0,,
1982-04-06,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-07,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-08,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-12,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-13,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-14,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-15,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-16,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-19,0.77,113400000.0,164200000.0,50800000.0,,
1982-04-20,0.75,113400000.0,164200000.0,50800000.0,,
1982-04-21,0.73,113400000.0,164200000.0,50800000.0,,
1982-04-22,0.73,113400000.0,164200000.0,50800000.0,,
1982-04-23,0.73,113400000.0,164200000.0,50800000.0,,
1982-04-26,0.75,113400000.0,164200000.0,50800000.0,,
1982-04-27,0.75,113400000.0,164200000.0,50800000.0,,
1982-04-28,0.75,113400000.0,164200000.0,50800000.0,,
1982-04-29,0.75,113400000.0,164200000.0,50800000.0,,
1982-04-30,0.75,113400000.0,164200000.0,50800000.0,,
1982-05-03,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-04,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-05,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-06,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-07,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-10,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-11,0.78,113400000.0,164200000.0,50800000.0,,
1982-05-12,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-13,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-14,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-17,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-18,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-19,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-20,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-21,0.79,113400000.0,164200000.0,50800000.0,,
1982-05-24,0.77,113400000.0,164200000.0,50800000.0,,
1982-05-25,0.75,113400000.0,164200000.0,50800000.0,,
1982-05-26,0.75,113400000.0,164200000.0,50800000.0,,
1982-05-27,0.75,113400000.0,164200000.0,50800000.0,,
1982-05-28,0.75,113400000.0,164200000.0,50800000.0,,
1982-06-01,0.71,113400000.0,164200000.0,50800000.0,,
1982-06-02,0.71,113400000.0,164200000.0,50800000.0,,
1982-06-03,0.71,113400000.0,164200000.0,50800000.0,,
1982-06-04,0.71,113400000.0,164200000.0,50800000.0,,
1982-06-07,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-08,0.74,113400000.0,164200000.0,50800000.0,,
1982-06-09,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-10,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-11,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-14,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-15,0.73,113400000.0,164200000.0,50800000.0,,
1982-06-16,0.77,113400000.0,164200000.0,50800000.0,,
1982-06-17,0.77,113400000.0,164200000.0,50800000.0,,
1982-06-18,0.77,113400000.0,164200000.0,50800000.0,,
1982-06-21,0.75,113400000.0,164200000.0,50800000.0,,
1982-06-22,0.75,113400000.0,164200000.0,50800000.0,,
1982-06-23,0.75,113400000.0,164200000.0,50800000.0,,
1982-06-24,0.75,113400000.0,164200000.0,50800000.0,,
1982-06-25,0.77,113400000.0,164200000.0,50800000.0,,
1982-06-28,0.79,113400000.0,164200000.0,50800000.0,,
1982-06-29,0.79,113400000.0,164200000.0,50800000.0,,
1982-06-30,0.8,113400000.0,164200000.0,50800000.0,,
1982-07-01,0.83,113400000.0,164200000.0,50800000.0,,
1982-07-02,0.83,113400000.0,164200000.0,50800000.0,,
1982-07-06,0.81,113400000.0,164200000.0,50800000.0,,
1982-07-07,0.79,113400000.0,164200000.0,50800000.0,,
1982-07-08,0.77,113400000.0,164200000.0,50800000.0,,
1982-07-09,0.77,113400000.0,164200000.0,50800000.0,,
1982-07-12,0.77,113400000.0,164200000.0,50800000.0,,
1982-07-13,0.75,113400000.0,164200000.0,50800000.0,,
1982-07-14,0.75,113400000.0,164200000.0,50800000.0,,
1982-07-15,0.77,113400000.0,164200000.0,50800000.0,,
1982-07-16,0.75,113400000.0,164200000.0,50800000.0,,
1982-07-19,0.75,113400000.0,164200000.0,50800000.0,,
