date,close price,EXR_SHE,EXR_TA,EXR_TL,market cap,PB Ratio
2005-01-13,13.05,251016000.0,737600000.0,464600000.0,406767847.5,1.620485735969022
2005-01-14,13.86,251016000.0,737600000.0,464600000.0,432015507.0,1.7210676092360646
2005-01-18,13.25,251016000.0,737600000.0,464600000.0,413001837.5,1.6453207664053286
2005-01-19,13.3,251016000.0,737600000.0,464600000.0,414560335.0,1.6515295240144054
2005-01-20,13.15,251016000.0,737600000.0,464600000.0,409884842.5,1.6329032511871753
2005-01-21,13.18,251016000.0,737600000.0,464600000.0,410819941.0,1.6366285057526213
2005-01-24,13.23,251016000.0,737600000.0,464600000.0,412378438.5,1.642837263361698
2005-01-25,13.11,251016000.0,737600000.0,464600000.0,408638044.5,1.627936245099914
2005-01-26,12.95,251016000.0,737600000.0,464600000.0,403650852.5,1.6080682207508685
2005-01-27,13.0,251016000.0,737600000.0,464600000.0,405209350.0,1.614276978359945
2005-01-28,12.94,251016000.0,737600000.0,464600000.0,403339153.0,1.606826469229053
2005-01-31,12.97,251016000.0,737600000.0,464600000.0,404274251.5,1.610551723794499
2005-02-01,13.05,251016000.0,737600000.0,464600000.0,406767847.5,1.620485735969022
2005-02-02,12.96,251016000.0,737600000.0,464600000.0,403962552.0,1.6093099722726838
2005-02-03,13.0,251016000.0,737600000.0,464600000.0,405209350.0,1.614276978359945
2005-02-04,13.2,251016000.0,737600000.0,464600000.0,411443340.0,1.639112008796252
2005-02-07,13.27,251016000.0,737600000.0,464600000.0,413625236.5,1.6478042694489594
2005-02-08,13.35,251016000.0,737600000.0,464600000.0,416118832.5,1.6577382816234822
2005-02-09,13.29,251016000.0,737600000.0,464600000.0,414248635.5,1.6502877724925902
2005-02-10,13.52,251016000.0,737600000.0,464600000.0,421417724.0,1.678848057494343
2005-02-11,13.84,251016000.0,737600000.0,464600000.0,431392108.0,1.7185841061924338
2005-02-14,13.79,251016000.0,737600000.0,464600000.0,429833610.5,1.7123753485833573
2005-02-15,13.65,251016000.0,737600000.0,464600000.0,425469817.5,1.6949908272779424
2005-02-16,14.03,251016000.0,737600000.0,464600000.0,437314398.5,1.7421773851069255
2005-02-17,14.03,251016000.0,737600000.0,464600000.0,437314398.5,1.7421773851069255
2005-02-18,13.98,251016000.0,737600000.0,464600000.0,435755901.0,1.7359686274978487
2005-02-22,13.71,251016000.0,737600000.0,464600000.0,427340014.5,1.7024413364088344
2005-02-23,13.8,251016000.0,737600000.0,464600000.0,430145310.0,1.7136171001051725
2005-02-24,13.8,251016000.0,737600000.0,464600000.0,430145310.0,1.7136171001051725
2005-02-25,14.0,251016000.0,737600000.0,464600000.0,436379300.0,1.7384521305414795
2005-02-28,13.9,251016000.0,737600000.0,464600000.0,433262305.0,1.726034615323326
2005-03-01,14.0,251016000.0,737600000.0,464600000.0,436379300.0,1.7384521305414795
2005-03-02,14.04,251016000.0,737600000.0,464600000.0,437626098.0,1.7434191366287408
2005-03-03,13.9,251016000.0,737600000.0,464600000.0,433262305.0,1.726034615323326
2005-03-04,14.08,251016000.0,737600000.0,464600000.0,438872896.0,1.7483861427160021
2005-03-07,14.05,251016000.0,737600000.0,464600000.0,437937797.5,1.744660888150556
2005-03-08,14.1,251016000.0,737600000.0,464600000.0,439496295.0,1.7508696457596329
2005-03-09,14.05,251016000.0,737600000.0,464600000.0,437937797.5,1.744660888150556
2005-03-10,13.98,251016000.0,737600000.0,464600000.0,435755901.0,1.7359686274978487
2005-03-11,13.75,251016000.0,737600000.0,464600000.0,428586812.5,1.707408342496096
2005-03-14,13.7,251016000.0,737600000.0,464600000.0,427028315.0,1.7011995848870192
2005-03-15,13.51,243607000.0,748484000.0,483424000.0,421106024.5,1.728628588258958
2005-03-16,13.38,243607000.0,748484000.0,483424000.0,417053931.0,1.7119948564696417
2005-03-17,13.5,243607000.0,748484000.0,483424000.0,420794325.0,1.7273490704290106
2005-03-18,13.61,243607000.0,748484000.0,483424000.0,424223019.5,1.7414237665584322
2005-03-21,13.44,243607000.0,748484000.0,483424000.0,418924128.0,1.7196719634493263
2005-03-22,13.28,243607000.0,748484000.0,483424000.0,413936936.0,1.6991996781701675
2005-03-23,13.06,243607000.0,748484000.0,483424000.0,407079547.0,1.6710502859113243
2005-03-24,12.97,243607000.0,748484000.0,483424000.0,404274251.5,1.6595346254417978
2005-03-28,12.77,243607000.0,748484000.0,483424000.0,398040261.5,1.6339442688428494
2005-03-29,12.8,243607000.0,748484000.0,483424000.0,398975360.0,1.6377828223326916
2005-03-30,13.36,243607000.0,748484000.0,483424000.0,416430532.0,1.7094358208097469
2005-03-31,13.5,243607000.0,748484000.0,483424000.0,420794325.0,1.7273490704290106
2005-04-01,12.99,243607000.0,748484000.0,483424000.0,404897650.5,1.6620936611016925
2005-04-04,12.99,243607000.0,748484000.0,483424000.0,404897650.5,1.6620936611016925
2005-04-05,13.16,243607000.0,748484000.0,483424000.0,410196542.0,1.6838454642107985
2005-04-06,13.19,243607000.0,748484000.0,483424000.0,411131640.5,1.6876840177006407
2005-04-07,13.3,243607000.0,748484000.0,483424000.0,414560335.0,1.7017587138300623
2005-04-08,13.06,243607000.0,748484000.0,483424000.0,407079547.0,1.6710502859113243
2005-04-11,13.01,243607000.0,748484000.0,483424000.0,405521049.5,1.6646526967615873
2005-04-12,13.1,243607000.0,748484000.0,483424000.0,408326345.0,1.6761683572311141
2005-04-13,13.31,243607000.0,748484000.0,483424000.0,414872034.5,1.7030382316600097
2005-04-14,13.28,243607000.0,748484000.0,483424000.0,413936936.0,1.6991996781701675
2005-04-15,13.08,243607000.0,748484000.0,483424000.0,407702946.0,1.673609321571219
2005-04-18,13.13,243607000.0,748484000.0,483424000.0,409261443.5,1.6800069107209563
2005-04-19,13.15,243607000.0,748484000.0,483424000.0,409884842.5,1.682565946380851
2005-04-20,13.12,243607000.0,748484000.0,483424000.0,408949744.0,1.678727392891009
2005-04-21,13.1,243607000.0,748484000.0,483424000.0,408326345.0,1.6761683572311141
2005-04-22,12.82,243607000.0,748484000.0,483424000.0,399598759.0,1.6403418579925864
2005-04-25,13.17,243607000.0,748484000.0,483424000.0,410508241.5,1.685124982040746
2005-04-26,12.94,243607000.0,748484000.0,483424000.0,403339153.0,1.6556960719519553
2005-04-27,13.04,243607000.0,748484000.0,483424000.0,406456148.0,1.6684912502514295
2005-04-28,12.92,243607000.0,748484000.0,483424000.0,402715754.0,1.6531370362920605
2005-04-29,13.0,243607000.0,748484000.0,483424000.0,405209350.0,1.66337317893164
2005-05-02,13.0,243607000.0,748484000.0,483424000.0,405209350.0,1.66337317893164
2005-05-03,13.01,243607000.0,748484000.0,483424000.0,405521049.5,1.6646526967615873
2005-05-04,12.9,243607000.0,748484000.0,483424000.0,402092355.0,1.6505780006321658
2005-05-05,12.89,243607000.0,748484000.0,483424000.0,401780655.5,1.6492984828022184
2005-05-06,12.83,243607000.0,748484000.0,483424000.0,399910458.5,1.6416213758225338
2005-05-09,12.95,243607000.0,748484000.0,483424000.0,403650852.5,1.6569755897819027
2005-05-10,12.9,235876000.0,797153000.0,540501000.0,402092355.0,1.704676842917465
2005-05-11,12.81,235876000.0,797153000.0,540501000.0,399287059.5,1.6927837486645525
2005-05-12,12.62,235876000.0,797153000.0,540501000.0,393364769.0,1.6676761052417373
2005-05-13,12.85,235876000.0,797153000.0,540501000.0,400533857.5,1.6980695683325138
2005-05-16,12.87,235876000.0,797153000.0,540501000.0,401157256.5,1.7007124781664942
2005-05-17,12.92,235876000.0,797153000.0,540501000.0,402715754.0,1.7073197527514457
2005-05-18,13.06,235876000.0,797153000.0,540501000.0,407079547.0,1.7258201215893096
2005-05-19,13.15,235876000.0,797153000.0,540501000.0,409884842.5,1.7377132158422222
2005-05-20,13.21,235876000.0,797153000.0,540501000.0,411755039.5,1.7456419453441638
2005-05-23,13.53,235876000.0,797153000.0,540501000.0,421729423.5,1.7879285026878529
2005-05-24,13.65,235876000.0,797153000.0,540501000.0,425469817.5,1.8037859616917364
2005-05-25,13.62,235876000.0,797153000.0,540501000.0,424534719.0,1.7998215969407654
2005-05-26,13.85,235876000.0,797153000.0,540501000.0,431703807.5,1.830215060031542
2005-05-27,14.18,235876000.0,797153000.0,540501000.0,441989891.0,1.8738230722922213
2005-05-31,14.4,235876000.0,797153000.0,540501000.0,448847280.0,1.9028950804660076
2005-06-01,14.09,235876000.0,797153000.0,540501000.0,439184595.5,1.8619299780393088
2005-06-02,14.08,235876000.0,797153000.0,540501000.0,438872896.0,1.8606085231223186
2005-06-03,14.15,235876000.0,797153000.0,540501000.0,441054792.5,1.8698587075412505
2005-06-06,14.37,235876000.0,797153000.0,540501000.0,447912181.5,1.8989307157150368
2005-06-07,14.45,235876000.0,797153000.0,540501000.0,450405777.5,1.9095023550509589
2005-06-08,14.4,235876000.0,797153000.0,540501000.0,448847280.0,1.9028950804660076
2005-06-09,14.24,235876000.0,797153000.0,540501000.0,443860088.0,1.881751801794163
2005-06-10,14.26,235876000.0,797153000.0,540501000.0,444483487.0,1.8843947116281436
2005-06-13,14.37,235876000.0,797153000.0,540501000.0,447912181.5,1.8989307157150368
2005-06-14,14.41,235876000.0,797153000.0,540501000.0,449158979.5,1.9042165353829978
2005-06-15,14.25,235876000.0,797153000.0,540501000.0,444171787.5,1.8830732567111532
2005-06-16,14.13,235876000.0,797153000.0,540501000.0,440431393.5,1.8672157977072699
2005-06-17,14.1,235876000.0,797153000.0,540501000.0,439496295.0,1.863251432956299
2005-06-20,13.8,235876000.0,797153000.0,540501000.0,430145310.0,1.8236077854465906
2005-06-21,14.14,235876000.0,797153000.0,540501000.0,440743093.0,1.8685372526242603
2005-06-22,14.23,235876000.0,797153000.0,540501000.0,443548388.5,1.8804303468771728
2005-06-23,14.05,235876000.0,797153000.0,540501000.0,437937797.5,1.8566441583713476
2005-06-24,14.46,235876000.0,797153000.0,540501000.0,450717477.0,1.9108238099679493
2005-06-27,14.49,235876000.0,797153000.0,540501000.0,451652575.5,1.9147881747189202
2005-06-28,14.68,235876000.0,797153000.0,540501000.0,457574866.0,1.9398958181417354
2005-06-29,14.63,235876000.0,797153000.0,540501000.0,456016368.5,1.9332885435567841
2005-06-30,14.33,235876000.0,797153000.0,540501000.0,446665383.5,1.8936448960470755
2005-07-01,14.57,235876000.0,797153000.0,540501000.0,488737376.73,2.072009770938968
2005-07-05,14.9,235876000.0,797153000.0,540501000.0,499806926.1,2.118939299038478
2005-07-06,14.55,235876000.0,797153000.0,540501000.0,488066494.95000005,2.0691655571147556
2005-07-07,14.85,235876000.0,797153000.0,540501000.0,498129721.65,2.111828764477946
2005-07-08,15.1,235876000.0,797153000.0,540501000.0,506515743.9,2.147381437280605
2005-07-11,15.83,235876000.0,797153000.0,540501000.0,531002928.87,2.2511952418643695
2005-07-12,15.91,235876000.0,797153000.0,540501000.0,533686455.99,2.2625720971612204
2005-07-13,15.96,235876000.0,797153000.0,540501000.0,535363660.44000006,2.269682631721752
2005-07-14,15.66,235876000.0,797153000.0,540501000.0,525300433.74,2.2270194243585615
2005-07-15,15.71,235876000.0,797153000.0,540501000.0,526977638.19000006,2.2341299589190933
2005-07-18,15.8,235876000.0,797153000.0,540501000.0,529996606.20000005,2.2469289211280503
2005-07-19,16.1,235876000.0,797153000.0,540501000.0,540059832.9000001,2.2895921284912415
2005-07-20,16.56,235876000.0,797153000.0,540501000.0,555490113.8399999,2.3550090464481332
2005-07-21,16.02,235876000.0,797153000.0,540501000.0,537376305.78,2.27821527319439
2005-07-22,16.1,235876000.0,797153000.0,540501000.0,540059832.9000001,2.2895921284912415
2005-07-25,15.96,235876000.0,797153000.0,540501000.0,535363660.44000006,2.269682631721752
2005-07-26,16.15,235876000.0,797153000.0,540501000.0,541737037.3499999,2.2967026630517724
2005-07-27,16.15,235876000.0,797153000.0,540501000.0,541737037.3499999,2.2967026630517724
2005-07-28,16.24,235876000.0,797153000.0,540501000.0,544756005.3599999,2.30950162526073
2005-07-29,16.14,235876000.0,797153000.0,540501000.0,541401596.46,2.2952805561396667
2005-08-01,16.2,235876000.0,797153000.0,540501000.0,543414241.8,2.3038131976123046
2005-08-02,16.2,235876000.0,797153000.0,540501000.0,543414241.8,2.3038131976123046
2005-08-03,16.19,235876000.0,797153000.0,540501000.0,543078800.9100001,2.302391090700199
2005-08-04,15.71,235876000.0,797153000.0,540501000.0,526977638.19000006,2.2341299589190933
2005-08-05,14.98,235876000.0,797153000.0,540501000.0,502490453.22,2.130316154335329
2005-08-08,14.78,235876000.0,797153000.0,540501000.0,495781635.41999996,2.1018740160932015
2005-08-09,14.7,235876000.0,797153000.0,540501000.0,493098108.29999995,2.0904971607963505
2005-08-10,15.41,235876000.0,797153000.0,540501000.0,516914411.49,2.191466751555902
2005-08-11,15.25,235876000.0,797153000.0,540501000.0,511547357.25,2.1687130409622006
2005-08-12,14.8,235876000.0,797153000.0,540501000.0,496452517.20000005,2.1047182299174145
2005-08-15,14.98,308923000.0,901910000.0,572717000.0,502490453.22,1.626588027501999
2005-08-16,15.28,308923000.0,901910000.0,572717000.0,512553679.91999996,1.6591632216442282
2005-08-17,14.9,308923000.0,901910000.0,572717000.0,499806926.1,1.617901309064071
2005-08-18,15.03,308923000.0,901910000.0,572717000.0,504167657.66999996,1.6320172265257036
2005-08-19,14.9,308923000.0,901910000.0,572717000.0,499806926.1,1.617901309064071
2005-08-22,14.8,308923000.0,901910000.0,572717000.0,496452517.20000005,1.6070429110166613
2005-08-23,14.8,308923000.0,901910000.0,572717000.0,496452517.20000005,1.6070429110166613
2005-08-24,14.95,308923000.0,901910000.0,572717000.0,501484130.54999995,1.6233305080877758
2005-08-25,15.11,308923000.0,901910000.0,572717000.0,506851184.78999996,1.6407039449636316
2005-08-26,14.92,308923000.0,901910000.0,572717000.0,500477807.88,1.620072988673553
2005-08-29,15.07,308923000.0,901910000.0,572717000.0,505509421.23,1.636360585744668
2005-08-30,14.99,308923000.0,901910000.0,572717000.0,502825894.11,1.62767386730674
2005-08-31,14.92,308923000.0,901910000.0,572717000.0,500477807.88,1.620072988673553
2005-09-01,14.99,308923000.0,901910000.0,572717000.0,502825894.11,1.62767386730674
2005-09-02,14.94,308923000.0,901910000.0,572717000.0,501148689.65999997,1.622244668283035
2005-09-06,15.76,308923000.0,901910000.0,572717000.0,528654842.64,1.7112835322717959
2005-09-07,15.58,308923000.0,901910000.0,572717000.0,522616906.62,1.6917384157864581
2005-09-08,15.55,308923000.0,901910000.0,572717000.0,521610583.95000005,1.6884808963722353
2005-09-09,15.94,308923000.0,901910000.0,572717000.0,534692778.65999997,1.7308286487571336
2005-09-12,15.75,308923000.0,901910000.0,572717000.0,528319401.75,1.710197692467055
2005-09-13,15.37,308923000.0,901910000.0,572717000.0,515572647.92999995,1.6689357798868971
2005-09-14,15.19,308923000.0,901910000.0,572717000.0,509534711.90999997,1.6493906634015596
2005-09-15,15.25,308923000.0,901910000.0,572717000.0,511547357.25,1.6559057022300054
2005-09-16,15.48,308923000.0,901910000.0,572717000.0,519262497.72,1.6808800177390484
2005-09-19,14.99,308923000.0,901910000.0,572717000.0,502825894.11,1.62767386730674
2005-09-20,15.12,308923000.0,901910000.0,572717000.0,507186625.67999995,1.6417897847683725
2005-09-21,14.95,308923000.0,901910000.0,572717000.0,501484130.54999995,1.6233305080877758
2005-09-22,15.03,308923000.0,901910000.0,572717000.0,504167657.66999996,1.6320172265257036
2005-09-23,15.22,308923000.0,901910000.0,572717000.0,510541034.58000004,1.6526481828157826
2005-09-26,15.31,308923000.0,901910000.0,572717000.0,513560002.59000003,1.6624207410584515
2005-09-27,15.05,308923000.0,901910000.0,572717000.0,504838539.45000005,1.634188906135186
2005-09-28,14.83,308923000.0,901910000.0,572717000.0,497458839.87,1.6103004304308841
2005-09-29,15.15,308923000.0,901910000.0,572717000.0,508192948.35,1.6450473041825957
2005-09-30,15.38,308923000.0,901910000.0,572717000.0,515908088.82000005,1.6700216196916386
2005-10-03,15.2,308923000.0,901910000.0,572717000.0,509870152.79999995,1.6504765032063005
2005-10-04,15.15,308923000.0,901910000.0,572717000.0,508192948.35,1.6450473041825957
2005-10-05,14.96,308923000.0,901910000.0,572717000.0,501819571.44000006,1.624416347892517
2005-10-06,14.98,308923000.0,901910000.0,572717000.0,502490453.22,1.626588027501999
2005-10-07,14.95,308923000.0,901910000.0,572717000.0,501484130.54999995,1.6233305080877758
2005-10-10,14.93,308923000.0,901910000.0,572717000.0,500813248.77,1.6211588284782938
2005-10-11,14.33,308923000.0,901910000.0,572717000.0,480686795.37,1.5560084401938348
2005-10-12,13.91,308923000.0,901910000.0,572717000.0,466598277.99,1.5104031683947132
2005-10-13,13.82,308923000.0,901910000.0,572717000.0,463579309.98,1.5006306101520444
2005-10-14,14.31,308923000.0,901910000.0,572717000.0,480015913.59000003,1.5538367605843528
2005-10-17,14.6,308923000.0,901910000.0,572717000.0,489743699.4,1.5853261149218414
2005-10-18,14.36,308923000.0,901910000.0,572717000.0,481693118.03999996,1.5592659596080576
2005-10-19,14.27,308923000.0,901910000.0,572717000.0,478674150.03,1.5494934013653887
2005-10-20,13.83,308923000.0,901910000.0,572717000.0,463914750.87,1.5017164499567854
2005-10-21,13.9,308923000.0,901910000.0,572717000.0,466262837.1,1.5093173285899724
2005-10-24,14.35,308923000.0,901910000.0,572717000.0,481357677.15,1.5581801198033165
2005-10-25,14.03,308923000.0,901910000.0,572717000.0,470623568.66999996,1.523433246051605
2005-10-26,13.9,308923000.0,901910000.0,572717000.0,466262837.1,1.5093173285899724
2005-10-27,13.94,308923000.0,901910000.0,572717000.0,467604600.65999997,1.513660687808936
2005-10-28,14.54,308923000.0,901910000.0,572717000.0,487731054.05999994,1.5788110760933953
2005-10-31,14.6,308923000.0,901910000.0,572717000.0,489743699.4,1.5853261149218414
2005-11-01,14.32,308923000.0,901910000.0,572717000.0,480351354.48,1.5549226003890937
2005-11-02,14.25,308923000.0,901910000.0,572717000.0,478003268.25,1.5473217217559068
2005-11-03,14.02,308923000.0,901910000.0,572717000.0,470288127.78,1.522347406246864
2005-11-04,13.9,308923000.0,901910000.0,572717000.0,466262837.1,1.5093173285899724
2005-11-07,13.49,308923000.0,901910000.0,572717000.0,452509760.61,1.464797896595592
2005-11-08,13.14,308923000.0,901910000.0,572717000.0,440769329.46000004,1.4267935034296573
2005-11-09,13.72,308923000.0,901910000.0,572717000.0,460224901.08000004,1.4897722121046346
2005-11-10,14.05,308923000.0,901910000.0,572717000.0,471294450.45000005,1.5256049256610873
2005-11-11,14.11,308923000.0,901910000.0,572717000.0,473307095.78999996,1.532119964489533
2005-11-14,14.05,301275000.0,1429555000.0,1091902000.0,471294450.45000005,1.5643330858849889
2005-11-15,14.01,301275000.0,1429555000.0,1091902000.0,469952686.89,1.5598794685586257
2005-11-16,13.81,301275000.0,1429555000.0,1091902000.0,463243869.09000003,1.5376113819268111
2005-11-17,14.14,301275000.0,1429555000.0,1091902000.0,474313418.46000004,1.5743537248693056
2005-11-18,14.42,301275000.0,1429555000.0,1091902000.0,483705763.38,1.605529046153846
2005-11-21,14.52,301275000.0,1429555000.0,1091902000.0,487060172.28,1.6166630894697533
2005-11-22,14.9,301275000.0,1429555000.0,1091902000.0,499806926.1,1.6589724540702018
2005-11-23,15.04,301275000.0,1429555000.0,1091902000.0,504503098.55999994,1.6745601147124718
2005-11-25,15.07,301275000.0,1429555000.0,1091902000.0,505509421.23,1.6779003277072442
2005-11-28,14.49,301275000.0,1429555000.0,1091902000.0,486053849.61,1.6133228764749814
2005-11-29,15.12,301275000.0,1429555000.0,1091902000.0,507186625.67999995,1.6834673493651977
2005-11-30,15.24,301275000.0,1429555000.0,1091902000.0,511211916.36,1.6968282013442868
2005-12-01,15.05,301275000.0,1429555000.0,1091902000.0,504838539.45000005,1.6756735190440628
2005-12-02,14.78,301275000.0,1429555000.0,1091902000.0,495781635.41999996,1.6456116020911127
2005-12-05,14.57,301275000.0,1429555000.0,1091902000.0,488737376.73,1.6222301111277073
2005-12-06,15.02,301275000.0,1429555000.0,1091902000.0,503832216.78,1.6723333060492904
2005-12-07,14.89,301275000.0,1429555000.0,1091902000.0,499471485.21000004,1.657859049738611
2005-12-08,15.03,301275000.0,1429555000.0,1091902000.0,504167657.66999996,1.6734467103808812
2005-12-09,15.15,301275000.0,1429555000.0,1091902000.0,508192948.35,1.6868075623599703
2005-12-12,15.29,301275000.0,1429555000.0,1091902000.0,512889120.80999994,1.7023952230022403
2005-12-13,14.95,301275000.0,1429555000.0,1091902000.0,501484130.54999995,1.664539475728155
2005-12-14,14.9,301275000.0,1429555000.0,1091902000.0,499806926.1,1.6589724540702018
2005-12-15,14.8,301275000.0,1429555000.0,1091902000.0,496452517.20000005,1.6478384107542945
