date,DTE,DTE_SHE,PB Ratio
2001-10-01,0.0,,
2001-10-02,0.0,,
2001-10-03,0.0,,
2001-10-04,0.0,,
2001-10-05,0.0,,
2001-10-08,0.0,,
2001-10-09,0.0,,
2001-10-10,0.0,,
2001-10-11,0.0,,
2001-10-12,0.0,,
2001-10-15,0.0,,
2001-10-16,0.0,,
2001-10-17,0.0,,
2001-10-18,0.0,,
2001-10-19,0.0,,
2001-10-22,0.0,,
2001-10-23,0.0,,
2001-10-24,0.0,,
2001-10-25,0.0,,
2001-10-26,0.0,,
2001-10-29,0.0,,
2001-10-30,0.0,,
2001-10-31,0.0,,
2001-11-01,0.0,,
2001-11-02,0.0,,
2001-11-05,0.0,,
2001-11-06,0.0,,
2001-11-07,0.0,,
2001-11-08,0.0,,
2001-11-09,0.0,,
2001-11-12,0.0,,
2001-11-13,0.0,,
2001-11-14,0.0,18775000000.0,0.0
2001-11-15,0.0,18775000000.0,0.0
2001-11-16,0.0,18775000000.0,0.0
2001-11-19,0.0,18775000000.0,0.0
2001-11-20,0.0,18775000000.0,0.0
2001-11-21,0.0,18775000000.0,0.0
2001-11-23,0.0,18775000000.0,0.0
2001-11-26,0.0,18775000000.0,0.0
2001-11-27,0.0,18775000000.0,0.0
2001-11-28,0.0,18775000000.0,0.0
2001-11-29,0.0,18775000000.0,0.0
2001-11-30,0.0,18775000000.0,0.0
2001-12-03,0.0,18775000000.0,0.0
2001-12-04,0.0,18775000000.0,0.0
2001-12-05,0.0,18775000000.0,0.0
2001-12-06,0.0,18775000000.0,0.0
2001-12-07,0.0,18775000000.0,0.0
2001-12-10,0.0,18775000000.0,0.0
2001-12-11,0.0,18775000000.0,0.0
2001-12-12,0.0,18775000000.0,0.0
2001-12-13,0.0,18775000000.0,0.0
2001-12-14,0.0,18775000000.0,0.0
2001-12-17,0.0,18775000000.0,0.0
2001-12-18,0.0,18775000000.0,0.0
2001-12-19,0.0,18775000000.0,0.0
2001-12-20,0.0,18775000000.0,0.0
2001-12-21,0.0,18775000000.0,0.0
2001-12-24,0.0,18775000000.0,0.0
2001-12-26,0.0,18775000000.0,0.0
2001-12-27,0.0,18775000000.0,0.0
2001-12-28,0.0,18775000000.0,0.0
2001-12-31,0.0,18775000000.0,0.0
2002-01-02,6840457825.71,18775000000.0,0.36433863252782955
2002-01-03,6803325295.62,18775000000.0,0.3623608679424767
2002-01-04,6746819271.57,18775000000.0,0.3593512261821571
2002-01-07,6696771078.839999,18775000000.0,0.35668554348015974
2002-01-08,6569228910.2699995,18775000000.0,0.34989235207829555
2002-01-09,6588602404.2300005,18775000000.0,0.35092422925326233
2002-01-10,6627349392.15,18775000000.0,0.3529879836031957
2002-01-11,6622506018.660001,18775000000.0,0.3527300143094541
2002-01-14,6687084331.860001,18775000000.0,0.35616960489267646
2002-01-15,6782337343.83,18775000000.0,0.36124300100292944
2002-01-16,6777493970.339999,18775000000.0,0.3609850317091877
2002-01-17,6725831319.78,18775000000.0,0.35823335924260985
2002-01-18,6738746982.42,18775000000.0,0.35892127735925433
2002-01-22,6611204813.85,18775000000.0,0.35212808595739015
2002-01-23,6614433729.51,18775000000.0,0.3523000654865513
2002-01-24,6648337343.94,18775000000.0,0.35410585054274296
2002-01-25,6643493970.45,18775000000.0,0.3538478812490013
2002-01-28,6622506018.660001,18775000000.0,0.3527300143094541
2002-01-29,6514337344.05,18775000000.0,0.3469687000825566
2002-01-30,6519180717.54,18775000000.0,0.34722666937629826
2002-01-31,6619277103.0,18775000000.0,0.35255803478029296
2002-02-01,6628963849.9800005,18775000000.0,0.35307397336777635
2002-02-04,6619277103.0,18775000000.0,0.35255803478029296
2002-02-05,6556313247.63,18775000000.0,0.34920443396165113
2002-02-06,6538554211.5,18775000000.0,0.348258546551265
2002-02-07,6619277103.0,18775000000.0,0.35255803478029296
2002-02-08,6591831319.889999,18775000000.0,0.3510962087824234
2002-02-11,6625734934.32,18775000000.0,0.35290199383861515
2002-02-12,6680626500.54,18775000000.0,0.35582564583435417
2002-02-13,6677397584.88,18775000000.0,0.3556536663051931
2002-02-14,6706457825.82,18775000000.0,0.35720148206764313
2002-02-15,6687084331.860001,18775000000.0,0.35616960489267646
2002-02-19,6666096380.07,18775000000.0,0.35505173795312917
2002-02-20,6658024090.92,18775000000.0,0.35462178913022635
2002-02-21,6628963849.9800005,18775000000.0,0.35307397336777635
2002-02-22,6643493970.45,18775000000.0,0.3538478812490013
2002-02-25,6619277103.0,18775000000.0,0.35255803478029296
2002-02-26,6688698789.69,18775000000.0,0.356255594657257
2002-02-27,6711301199.31,18775000000.0,0.35745945136138485
2002-02-28,6687084331.860001,18775000000.0,0.35616960489267646
2002-03-01,6811397584.7699995,18775000000.0,0.36279081676537944
2002-03-04,6898578307.589999,18775000000.0,0.36743426405272966
2002-03-05,7005132524.37,18775000000.0,0.3731095885150466
2002-03-06,7081012042.38,18775000000.0,0.3771511074503329
2002-03-07,7119759030.3,18775000000.0,0.3792148618002663
2002-03-08,7116530114.639999,18775000000.0,0.37904288227110516
2002-03-11,7124602403.79,18775000000.0,0.379472831094008
2002-03-12,7069710837.57,18775000000.0,0.37654917909826896
2002-03-13,7021277102.67,18775000000.0,0.3739694861608522
2002-03-14,7009975897.860001,18775000000.0,0.37336755780878833
2002-03-15,7035807223.139999,18775000000.0,0.3747433940420772
2002-03-18,7027734933.99,18775000000.0,0.3743134452191744
2002-03-19,7124602403.79,18775000000.0,0.379472831094008
2002-03-20,7119759030.3,18775000000.0,0.3792148618002663
2002-03-21,7206939753.12,18775000000.0,0.3838583090876165
2002-03-22,7189180716.99,18775000000.0,0.38291242167723033
2002-03-25,7177879512.18,18775000000.0,0.3823104933251665
2002-03-26,7226313247.08,18775000000.0,0.3848901862625832
2002-03-27,7282819271.13,18775000000.0,0.3878998280229028
2002-03-28,7345783126.5,18775000000.0,0.3912534288415446
2002-03-29,,6843000000.0,
2002-04-01,7328024090.37,6843000000.0,1.0708788675098642
2002-04-02,7355469873.4800005,6843000000.0,1.074889649785182
2002-04-03,7361927704.8,6843000000.0,1.0758333632617274
2002-04-04,7319951801.22,6843000000.0,1.0696992256641824
2002-04-05,7260216861.51,6843000000.0,1.0609698760061377
2002-04-08,7255373488.0199995,6843000000.0,1.0602620908987286
2002-04-09,7187566259.160001,6843000000.0,1.0503530993950023
2002-04-10,7282819271.13,6843000000.0,1.0642728731740465
2002-04-11,7189180716.99,6843000000.0,1.0505890277641385
2002-04-12,7229542162.74,6843000000.0,1.056487236992547
2002-04-15,7161734933.88,6843000000.0,1.0465782454888206
2002-04-16,7310265054.24,6843000000.0,1.0682836554493642
2002-04-17,7358698789.139999,6843000000.0,1.0753615065234545
2002-04-18,7403903608.38,6843000000.0,1.0819675008592722
2002-04-19,7439421680.639999,6843000000.0,1.0871579249802716
2002-04-22,7394216861.4,6843000000.0,1.0805519306444542
2002-04-23,7503999993.839999,6843000000.0,1.0965950597457255
2002-04-24,7597638547.9800005,6843000000.0,1.1102789051556337
2002-04-25,7371614451.78,6843000000.0,1.0772489334765454
2002-04-26,7307036138.58,6843000000.0,1.0678117987110916
2002-04-29,7258602403.68,6843000000.0,1.0607339476370015
2002-04-30,7319951801.22,6843000000.0,1.0696992256641824
2002-05-01,7324795174.71,6843000000.0,1.0704070107715915
2002-05-02,7421662644.51,6843000000.0,1.0845627129197721
2002-05-03,7405518066.21,6843000000.0,1.0822034292284086
2002-05-06,7336096379.5199995,6843000000.0,1.0720585093555457
2002-05-07,7266674692.83,6843000000.0,1.061913589482683
2002-05-08,7265060235.0,6843000000.0,1.0616776611135468
2002-05-09,7218240957.93,6843000000.0,1.0548357384085927
2002-05-10,7176265054.35,6843000000.0,1.048701600811048
2002-05-13,7189180716.99,6843000000.0,1.0505890277641385
2002-05-14,7326409632.54,6843000000.0,1.0706429391407277
2002-05-15,7284433728.96,6843000000.0,1.0645088015431827
2002-05-16,7313493969.9,6843000000.0,1.0687555121876369
2002-05-17,7308650596.410001,6843000000.0,1.068047727080228
2002-05-20,7453951801.110001,6843000000.0,1.089281280302499
2002-05-21,7539518066.1,6843000000.0,1.1017854838667251
2002-05-22,7697734933.44,6843000000.0,1.1249064640420867
2002-05-23,7628313246.75,6843000000.0,1.114761544169224
2002-05-24,7573421680.53,6843000000.0,1.1067399796185884
2002-05-28,7544361439.589999,6843000000.0,1.102493268974134
2002-05-29,7507228909.5,6843000000.0,1.0970669164839983
2002-05-30,7571807222.7,6843000000.0,1.106504051249452
2002-05-31,7555662644.4,6843000000.0,1.1041447675580884
2002-06-03,7411975897.53,6843000000.0,1.083147142704954
2002-06-04,7458795174.6,6843000000.0,1.089989065409908
2002-06-05,7289277102.45,6843000000.0,1.0652165866505918
2002-06-06,7116530114.639999,6843000000.0,1.039972251153003
2002-06-07,7143975897.75,6843000000.0,1.0439830334283209
2002-06-10,7182722885.67,6843000000.0,1.0496453142875932
2002-06-11,7277975897.639999,6843000000.0,1.0635650880666374
2002-06-12,7358698789.139999,6843000000.0,1.0753615065234545
2002-06-13,7405518066.21,6843000000.0,1.0822034292284086
2002-06-14,7022891560.5,6843000000.0,1.0262884057430952
2002-06-17,6909879512.4,6843000000.0,1.009773419903551
2002-06-18,6995445777.389999,6843000000.0,1.0222776234677773
2002-06-19,7047108427.95,6843000000.0,1.0298273312801403
2002-06-20,7127831319.45,6843000000.0,1.0416237497369574
2002-06-21,7281204813.3,6843000000.0,1.06403694480491
2002-06-24,7187566259.160001,6843000000.0,1.0503530993950023
2002-06-25,7095542162.85,6843000000.0,1.0369051823542306
2002-06-26,6982530114.75,6843000000.0,1.0203901965146864
2002-06-27,7030963849.65,6843000000.0,1.0274680475887767
2002-06-28,7206939753.12,6843000000.0,1.0531842398246383
2002-07-01,7173923922.599999,6843000000.0,1.0483594801402893
2002-07-02,7005912516.5,6843000000.0,1.0238071776267719
2002-07-03,6965133049.0,6843000000.0,1.01784788090019
2002-07-05,7005912516.5,6843000000.0,1.0238071776267719
2002-07-08,6955345976.8,6843000000.0,1.0164176496858104
2002-07-09,6679676776.5,6843000000.0,0.9761328038141166
2002-07-10,6456205294.599999,6843000000.0,0.9434758577524477
2002-07-11,6630741415.5,6843000000.0,0.9689816477422183
2002-07-12,6404007576.2,6843000000.0,0.9358479579424229
2002-07-15,6581806054.5,6843000000.0,0.9618304916703201
2002-07-16,6404007576.2,6843000000.0,0.9358479579424229
2002-07-17,6332235713.4,6843000000.0,0.9253595957036387
2002-07-18,6112026588.9,6843000000.0,0.8931793933800964
2002-07-19,5865718605.2,6843000000.0,0.8571852411515417
2002-07-22,5888555107.0,6843000000.0,0.8605224473184276
2002-07-23,5562319367.0,6843000000.0,0.8128480735057724
2002-07-24,6002737616.0,6843000000.0,0.877208478152857
2002-07-25,6200110238.7,6843000000.0,0.9060514743095134
2002-07-26,6103870695.400001,6843000000.0,0.8919875340347801
2002-07-29,6266988565.400001,6843000000.0,0.9158247209411078
2002-07-30,6537764229.599999,6843000000.0,0.9553944512056115
2002-07-31,6681307955.2,6843000000.0,0.9763711756831799
2002-08-01,6570387803.6,6843000000.0,0.9601618885868771
2002-08-02,6568756624.900001,6843000000.0,0.959923516717814
2002-08-05,6651946738.6,6843000000.0,0.9720804820400409
2002-08-06,6810171072.5,6843000000.0,0.9952025533391787
2002-08-07,6890098828.8,6843000000.0,1.0068827749232794
2002-08-08,6952083619.4,6843000000.0,1.0159409059476836
2002-08-09,6852581718.7,6843000000.0,1.001400221934824
2002-08-12,6859106433.5,6843000000.0,1.002353709411077
2002-08-13,6748186281.9,6843000000.0,0.9861444223147742
2002-08-14,6937403011.1,19504000000.0,0.35569129466263333
2002-08-15,6924353581.5,19504000000.0,0.3550222303886382
2002-08-16,6824851680.8,19504000000.0,0.34992061529942575
2002-08-19,6939034189.8,19504000000.0,0.3557749276968827
2002-08-20,6901517079.700001,19504000000.0,0.3538513679091469
2002-08-21,7152718599.5,19504000000.0,0.3667308551835521
2002-08-22,7231015177.099999,19504000000.0,0.3707452408275225
2002-08-23,7092364987.599999,19504000000.0,0.3636364329163248
2002-08-26,7190235709.599999,19504000000.0,0.3686544149712879
2002-08-27,7079315558.0,19504000000.0,0.36296736864232976
2002-08-28,7010806052.599999,19504000000.0,0.3594547812038556
2002-08-29,6968395406.4,19504000000.0,0.3572803223133716
2002-08-30,6999387801.7,19504000000.0,0.3588693499641099
2002-09-03,6839532289.1,19504000000.0,0.35067331260767026
2002-09-04,6854212897.400001,19504000000.0,0.3514260099159147
2002-09-05,6810171072.5,19504000000.0,0.3491679179911813
2002-09-06,6952083619.4,19504000000.0,0.3564439919708777
2002-09-09,6862368790.9,19504000000.0,0.3518441750871616
2002-09-10,6663364989.5,19504000000.0,0.34164094490873664
2002-09-11,6787334570.7,19504000000.0,0.3479970555116899
2002-09-12,6687832670.0,19504000000.0,0.34289544042247744
2002-09-13,6806908715.099999,19504000000.0,0.3490006519226825
2002-09-16,6769391605.0,19504000000.0,0.3470770921349467
2002-09-17,6620954343.3,19504000000.0,0.3394664860182527
2002-09-18,6753079818.0,19504000000.0,0.34624076179245283
2002-09-19,6694357384.8,19504000000.0,0.343229972559475
2002-09-20,6603011377.599999,19504000000.0,0.3385465226415094
