date,close price,COST_SHE,COST_TA,COST_TL,market cap,PB Ratio
2003-02-04,28.56,5835671000.0,11779734000.0,6278840000.0,13667787840.0,2.3421107598423556
2003-02-05,28.7,5835671000.0,11779734000.0,6278840000.0,13734786800.0,2.353591694939622
2003-02-06,28.95,5835671000.0,11779734000.0,6278840000.0,13854427800.0,2.3740933647561695
2003-02-07,28.52,5835671000.0,11779734000.0,6278840000.0,13648645280.0,2.338830492671708
2003-02-10,28.68,5835671000.0,11779734000.0,6278840000.0,13725215520.0,2.3519515613542983
2003-02-11,28.62,5835671000.0,11779734000.0,6278840000.0,13696501680.0,2.347031160598327
2003-02-12,28.76,5835671000.0,11779734000.0,6278840000.0,13763500640.0,2.3585120956955934
2003-02-13,28.3,5835671000.0,11779734000.0,6278840000.0,13543361200.0,2.3207890232331465
2003-02-14,28.92,5835671000.0,11779734000.0,6278840000.0,13840070880.0,2.3716331643781836
2003-02-18,29.84,5835671000.0,11779734000.0,6278840000.0,14298820720.0,2.4502444911647694
2003-02-19,29.37,5835671000.0,11779734000.0,6278840000.0,14073604710.0,2.411651498173903
2003-02-20,29.17,5835671000.0,11779734000.0,6278840000.0,13977768110.0,2.395228947965024
2003-02-21,30.0,5835671000.0,11779734000.0,6278840000.0,14375490000.0,2.4633825313318725
2003-02-24,29.5,5835671000.0,11779734000.0,6278840000.0,14135898500.0,2.4223261558096745
2003-02-25,30.04,5835671000.0,11779734000.0,6278840000.0,14394657320.0,2.4666670413736482
2003-02-26,30.0,5835671000.0,11779734000.0,6278840000.0,14375490000.0,2.4633825313318725
2003-02-27,30.4,5835671000.0,11779734000.0,6278840000.0,14567163200.0,2.496227631749631
2003-02-28,30.52,5835671000.0,11779734000.0,6278840000.0,14624665160.0,2.5060811618749583
2003-03-03,30.53,5835671000.0,11779734000.0,6278840000.0,14629456990.0,2.5069022893854025
2003-03-04,29.3,5835671000.0,11779734000.0,6278840000.0,14040061900.0,2.4059036056007956
2003-03-05,28.75,5835671000.0,11779734000.0,6278840000.0,13776511250.0,2.3607415925263777
2003-03-06,28.75,5835671000.0,11779734000.0,6278840000.0,13776511250.0,2.3607415925263777
2003-03-07,29.15,5835671000.0,11779734000.0,6278840000.0,13968184450.0,2.3935866929441363
2003-03-10,28.36,5835671000.0,11779734000.0,6278840000.0,13589629880.0,2.3287176196190633
2003-03-11,28.08,5835671000.0,11779734000.0,6278840000.0,13455458640.0,2.3057260493266325
2003-03-12,28.57,5835671000.0,11779734000.0,6278840000.0,13690258310.0,2.3459612973383868
2003-03-13,29.99,5835671000.0,11779734000.0,6278840000.0,14370698170.0,2.4625614038214287
2003-03-14,29.59,5835671000.0,11779734000.0,6278840000.0,14179024970.0,2.42971630340367
2003-03-17,30.9,5835671000.0,11779734000.0,6278840000.0,14806754700.0,2.5372840072718286
2003-03-18,30.99,5835671000.0,11779734000.0,6278840000.0,14849881170.0,2.5446741548658243
2003-03-19,31.08,5835671000.0,11779734000.0,6278840000.0,14893007640.0,2.55206430245982
2003-03-20,30.77,5835671000.0,11779734000.0,6278840000.0,14744460910.0,2.526609349636057
2003-03-21,31.23,5835671000.0,11779734000.0,6278840000.0,14964885090.0,2.5643812151164793
2003-03-24,30.1,5835671000.0,11779734000.0,6278840000.0,14423408300.0,2.4715938064363123
2003-03-25,30.98,5835671000.0,11779734000.0,6278840000.0,14845089340.0,2.5438530273553805
2003-03-26,31.22,5835671000.0,11779734000.0,6278840000.0,14960093260.0,2.563560087606035
2003-03-27,30.4,5835671000.0,11779734000.0,6278840000.0,14567163200.0,2.496227631749631
2003-03-28,30.43,6049142000.0,11867890000.0,6170919000.0,14581538690.0,2.410513538944862
2003-03-31,30.03,6049142000.0,11867890000.0,6170919000.0,14389865490.0,2.3788275246307657
2003-04-01,30.41,6049142000.0,11867890000.0,6170919000.0,14571955030.0,2.408929238229157
2003-04-02,31.62,6049142000.0,11867890000.0,6170919000.0,15151766460.0,2.5047794315292977
2003-04-03,31.48,6049142000.0,11867890000.0,6170919000.0,15084680840.0,2.4936893265193643
2003-04-04,31.57,6049142000.0,11867890000.0,6170919000.0,15127807310.0,2.500818679740036
2003-04-07,32.17,6049142000.0,11867890000.0,6170919000.0,15415317110.0,2.54834770121118
2003-04-08,32.84,6049142000.0,11867890000.0,6170919000.0,15736369720.000002,2.6014217751872915
2003-04-09,32.42,6049142000.0,11867890000.0,6170919000.0,15535112860.0,2.56815146015749
2003-04-10,33.79,6049142000.0,11867890000.0,6170919000.0,16191593570.0,2.6766760591832695
2003-04-11,33.15,6049142000.0,11867890000.0,6170919000.0,15884916450.0,2.6259784362807155
2003-04-14,33.75,6049142000.0,11867890000.0,6170919000.0,16172426250.0,2.67350745775186
2003-04-15,34.68,6049142000.0,11867890000.0,6170919000.0,16618066440.0,2.7471774410321332
2003-04-16,34.06,6049142000.0,11867890000.0,6170919000.0,16320972980.000002,2.6980641188452843
2003-04-17,34.6,6049142000.0,11867890000.0,6170919000.0,16579731800.0,2.740840238169314
2003-04-21,34.06,6049142000.0,11867890000.0,6170919000.0,16320972980.000002,2.6980641188452843
2003-04-22,33.82,6049142000.0,11867890000.0,6170919000.0,16205969060.0,2.6790525102568266
2003-04-23,33.84,6049142000.0,11867890000.0,6170919000.0,16215552720.000002,2.6806368109725316
2003-04-24,33.55,6049142000.0,11867890000.0,6170919000.0,16076589649.999998,2.6576644505948113
2003-04-25,33.05,6049142000.0,11867890000.0,6170919000.0,15836998149.999998,2.618056932702191
2003-04-28,34.47,6049142000.0,11867890000.0,6170919000.0,16517438010.0,2.7305422835172326
2003-04-29,34.84,6049142000.0,11867890000.0,6170919000.0,16694735720.000002,2.7598518467577717
2003-04-30,34.61,6049142000.0,11867890000.0,6170919000.0,16584523630.0,2.7416323885271665
2003-05-01,34.33,6049142000.0,11867890000.0,6170919000.0,16450352390.0,2.719452178507299
2003-05-02,34.82,6049142000.0,11867890000.0,6170919000.0,16685152060.0,2.7582675460420667
2003-05-05,34.26,6049142000.0,11867890000.0,6170919000.0,16416809580.0,2.7139071260023324
2003-05-06,34.87,6049142000.0,11867890000.0,6170919000.0,16709111209.999998,2.7622282978313284
2003-05-07,34.34,6049142000.0,11867890000.0,6170919000.0,16455144220.000002,2.7202443288651517
2003-05-08,34.95,6049142000.0,11867890000.0,6170919000.0,16747445850.000002,2.7685655006941485
2003-05-09,35.3,6049142000.0,11867890000.0,6170919000.0,16915159899.999998,2.7962907632189817
2003-05-12,36.2,6049142000.0,11867890000.0,6170919000.0,17351601200.0,2.8684400531513394
2003-05-13,36.2,6049142000.0,11867890000.0,6170919000.0,17351601200.0,2.8684400531513394
2003-05-14,35.91,6049142000.0,11867890000.0,6170919000.0,17212596660.0,2.8454608372559282
2003-05-15,35.39,6049142000.0,11867890000.0,6170919000.0,16963347140.0,2.8042567259951907
2003-05-16,35.52,6049142000.0,11867890000.0,6170919000.0,17025659520.000002,2.814557753810375
2003-05-19,34.2,6049142000.0,11867890000.0,6170919000.0,16392949200.000002,2.7099627021485033
2003-05-20,34.14,6049142000.0,11867890000.0,6170919000.0,16364189640.0,2.705208381618418
2003-05-21,34.62,6049142000.0,11867890000.0,6170919000.0,16594266119.999998,2.7432429458590986
2003-05-22,35.15,6049142000.0,11867890000.0,6170919000.0,16848308900.0,2.7852394438748505
2003-05-23,34.77,6049142000.0,11867890000.0,6170919000.0,16666165020.000002,2.7551287471843118
2003-05-27,35.92,6049142000.0,11867890000.0,6170919000.0,17217389920.0,2.846253224010942
2003-05-28,37.35,6049142000.0,11867890000.0,6170919000.0,17902826100.0,2.9595645299779703
2003-05-29,36.63,6049142000.0,11867890000.0,6170919000.0,17557711380.0,2.9025126836169495
2003-05-30,37.25,6049142000.0,11867890000.0,6170919000.0,17854893500.0,2.9516406624278284
2003-06-02,37.33,6049142000.0,11867890000.0,6170919000.0,17893239580.0,2.957979756467942
2003-06-03,37.36,6049142000.0,11867890000.0,6170919000.0,17907619360.0,2.9603569167329846
2003-06-04,37.43,6049142000.0,11867890000.0,6170919000.0,17941172180.0,2.965903624018084
2003-06-05,36.93,6049142000.0,11867890000.0,6170919000.0,17701509180.0,2.9262842862673746
2003-06-06,35.3,6049142000.0,11867890000.0,6170919000.0,16920207799.999998,2.797125245200063
2003-06-09,34.99,6049142000.0,11867890000.0,6170919000.0,16771616740.0,2.7725612557946233
2003-06-10,35.0,6049142000.0,11867890000.0,6170919000.0,16776410000.0,2.7733536425496377
2003-06-11,35.28,6049142000.0,11867890000.0,6170919000.0,16910621280.0,2.7955404716900345
2003-06-12,35.55,6049142000.0,11867890000.0,6170919000.0,17040039299.999998,2.8169349140754174
2003-06-13,34.87,6049142000.0,11867890000.0,6170919000.0,16714097619.999998,2.7630526147344527
2003-06-16,35.67,6049142000.0,11867890000.0,6170919000.0,17097558420.0,2.826443555135588
2003-06-17,35.8,6049142000.0,11867890000.0,6170919000.0,17159870799.999998,2.836744582950772
2003-06-18,36.24,6049142000.0,11867890000.0,6170919000.0,17370774240.0,2.871609600171396
2003-06-19,35.58,6049142000.0,11867890000.0,6170919000.0,17054419080.0,2.81931207434046
2003-06-20,36.09,6049142000.0,11867890000.0,6170919000.0,17298875340.0,2.8597237988461837
2003-06-23,35.82,6049142000.0,11867890000.0,6170919000.0,17169457320.0,2.8383293564608008
2003-06-24,36.25,6285944000.0,11442975000.0,6188700000.0,17375567500.0,2.7641938108261863
2003-06-25,36.04,6285944000.0,11442975000.0,6188700000.0,17274909040.0,2.748180550128986
2003-06-26,36.3,6285944000.0,11442975000.0,6188700000.0,17399533800.0,2.768006491944567
2003-06-27,36.01,6285944000.0,11442975000.0,6188700000.0,17260529260.0,2.745892941457958
2003-06-30,36.6,6285944000.0,11442975000.0,6188700000.0,17543331600.0,2.790882578654853
2003-07-01,36.51,6285944000.0,11442975000.0,6188700000.0,17500192260.0,2.784019752641767
2003-07-02,36.75,6285944000.0,11442975000.0,6188700000.0,17615230500.0,2.8023206220099954
2003-07-03,36.1,6285944000.0,11442975000.0,6188700000.0,17303668600.0,2.7527557674710432
2003-07-07,37.0,6285944000.0,11442975000.0,6188700000.0,17735062000.0,2.8213840276019004
2003-07-08,36.89,6285944000.0,11442975000.0,6188700000.0,17682336140.0,2.8129961291414625
2003-07-09,36.73,6285944000.0,11442975000.0,6188700000.0,17605643980.0,2.8007955495626433
2003-07-10,36.25,6285944000.0,11442975000.0,6188700000.0,17375567500.0,2.7641938108261863
2003-07-11,36.94,6285944000.0,11442975000.0,6188700000.0,17706302440.0,2.816808810259843
2003-07-14,37.15,6285944000.0,11442975000.0,6188700000.0,17806960900.0,2.832822070957043
2003-07-15,37.14,6285944000.0,11442975000.0,6188700000.0,17802167640.0,2.832059534733367
2003-07-16,36.88,6285944000.0,11442975000.0,6188700000.0,17677542880.0,2.812233592917786
2003-07-17,36.46,6285944000.0,11442975000.0,6188700000.0,17476225960.0,2.780207071523386
2003-07-18,36.61,6285944000.0,11442975000.0,6188700000.0,17548124860.0,2.791645114878529
2003-07-21,36.34,6285944000.0,11442975000.0,6188700000.0,17418706840.0,2.7710566368392717
2003-07-22,36.52,6285944000.0,11442975000.0,6188700000.0,17504985520.0,2.7847822888654434
2003-07-23,36.77,6285944000.0,11442975000.0,6188700000.0,17624817020.0,2.803845694457348
2003-07-24,36.19,6285944000.0,11442975000.0,6188700000.0,17346807940.0,2.759618593484129
2003-07-25,36.53,6285944000.0,11442975000.0,6188700000.0,17509778780.0,2.7855448250891195
2003-07-28,36.89,6285944000.0,11442975000.0,6188700000.0,17682336140.0,2.8129961291414625
2003-07-29,36.87,6285944000.0,11442975000.0,6188700000.0,17672749620.0,2.81147105669411
2003-07-30,36.71,6285944000.0,11442975000.0,6188700000.0,17596057460.0,2.7992704771152908
2003-07-31,36.99,6285944000.0,11442975000.0,6188700000.0,17730268740.0,2.8206214913782244
2003-08-01,36.67,6285944000.0,11442975000.0,6188700000.0,17576884420.0,2.796220332220586
2003-08-04,36.96,6285944000.0,11442975000.0,6188700000.0,17715888960.0,2.8183338827071958
2003-08-05,30.06,6285944000.0,11442975000.0,6188700000.0,14408539560.0,2.292183888370625
2003-08-06,28.89,6285944000.0,11442975000.0,6188700000.0,13847728140.0,2.202967150200511
2003-08-07,29.03,6285944000.0,11442975000.0,6188700000.0,13914833780.0,2.2136426573319774
2003-08-08,29.22,6285944000.0,11442975000.0,6188700000.0,14005905720.0,2.228130845581825
2003-08-11,29.45,6285944000.0,11442975000.0,6188700000.0,14116150700.0,2.2456691787263776
2003-08-12,30.05,6285944000.0,11442975000.0,6188700000.0,14403746300.0,2.2914213521469486
2003-08-13,30.3,6285944000.0,11442975000.0,6188700000.0,14523577800.0,2.3104847577388536
2003-08-14,30.85,6285944000.0,11442975000.0,6188700000.0,14787207100.0,2.352424250041044
2003-08-15,30.95,6285944000.0,11442975000.0,6188700000.0,14835139700.0,2.360049612277806
2003-08-18,30.63,6285944000.0,11442975000.0,6188700000.0,14681755380.0,2.335648453120168
2003-08-19,30.49,6285944000.0,11442975000.0,6188700000.0,14614649740.0,2.324972945988701
2003-08-20,30.5,6285944000.0,11442975000.0,6188700000.0,14619443000.0,2.3257354822123775
2003-08-21,30.74,6285944000.0,11442975000.0,6188700000.0,14734481240.0,2.344036351580606
2003-08-22,30.89,6285944000.0,11442975000.0,6188700000.0,14806380140.0,2.3554743949357486
2003-08-25,31.45,6285944000.0,11442975000.0,6188700000.0,15074802700.0,2.3981764234616154
2003-08-26,31.62,6285944000.0,11442975000.0,6188700000.0,15156288120.0,2.4111395392641106
2003-08-27,31.79,6285944000.0,11442975000.0,6188700000.0,15237773540.0,2.424102655066606
2003-08-28,32.18,6285944000.0,11442975000.0,6188700000.0,15424710680.0,2.453841567789977
2003-08-29,32.25,6285944000.0,11442975000.0,6188700000.0,15458263500.0,2.4591793213557103
2003-09-02,33.13,6285944000.0,11442975000.0,6188700000.0,15913929240.000002,2.5316689490075004
2003-09-03,33.26,6285944000.0,11442975000.0,6188700000.0,15976374479.999998,2.5416030559610454
2003-09-04,32.82,6285944000.0,11442975000.0,6188700000.0,15765021360.0,2.5079799247336596
2003-09-05,32.2,6285944000.0,11442975000.0,6188700000.0,15467205600.000002,2.46060187618598
2003-09-08,31.77,6285944000.0,11442975000.0,6188700000.0,15260655960.0,2.427742907031943
2003-09-09,31.02,6285944000.0,11442975000.0,6188700000.0,14900394960.0,2.3704307515307166
2003-09-10,30.71,6285944000.0,11442975000.0,6188700000.0,14751487080.0,2.3467417272568767
2003-09-11,31.63,6285944000.0,11442975000.0,6188700000.0,15193407240.0,2.4170446380050477
2003-09-12,31.39,6285944000.0,11442975000.0,6188700000.0,15078123720.0,2.398704748244655
2003-09-15,30.91,6285944000.0,11442975000.0,6188700000.0,14847556680.0,2.3620249687238704
2003-09-16,30.98,6285944000.0,11442975000.0,6188700000.0,14881181040.0,2.367374103237318
2003-09-17,31.53,6285944000.0,11442975000.0,6188700000.0,15145372440.0,2.4094030172715506
2003-09-18,31.75,6285944000.0,11442975000.0,6188700000.0,15251049000.0,2.4262145828852435
2003-09-19,32.58,6285944000.0,11442975000.0,6188700000.0,15649737840.0,2.4896400349732675
2003-09-22,32.27,6285944000.0,11442975000.0,6188700000.0,15500829960.000002,2.4659510106994276
2003-09-23,32.79,6285944000.0,11442975000.0,6188700000.0,15750610920.0,2.5056874385136108
2003-09-24,32.0,6285944000.0,11442975000.0,6188700000.0,15371136000.0,2.4453186347189857
2003-09-25,31.8,6285944000.0,11442975000.0,6188700000.0,15275066400.0,2.430035393251992
2003-09-26,31.2,6285944000.0,11442975000.0,6188700000.0,14986857600.0,2.384185668851011
2003-09-29,31.36,6285944000.0,11442975000.0,6188700000.0,15063713280.0,2.396412262024606
2003-09-30,31.15,6285944000.0,11442975000.0,6188700000.0,14962840200.0,2.3803648584842625
2003-10-01,32.3,6285944000.0,11442975000.0,6188700000.0,15515240399.999998,2.468243496919476
2003-10-02,31.94,6285944000.0,11442975000.0,6188700000.0,15342315120.0,2.4407336622788876
2003-10-03,32.26,6285944000.0,11442975000.0,6188700000.0,15496026479.999998,2.465186848626077
2003-10-06,33.04,6285944000.0,11442975000.0,6188700000.0,15870697920.0,2.524791490347353
2003-10-07,33.34,6285944000.0,11442975000.0,6188700000.0,16014802320.000002,2.5477163525478437
2003-10-08,32.93,6285944000.0,11442975000.0,6188700000.0,15817859640.0,2.5163857075405063
2003-10-09,32.99,6285944000.0,11442975000.0,6188700000.0,15846680520.000002,2.520970679980605
2003-10-10,32.87,6285944000.0,11442975000.0,6188700000.0,15789038759.999998,2.5118007351004077
2003-10-13,33.35,6285944000.0,11442975000.0,6188700000.0,16019605800.0,2.548480514621193
2003-10-14,33.47,6285944000.0,11442975000.0,6188700000.0,16077247560.0,2.557650459501389
2003-10-15,33.64,6285944000.0,11442975000.0,6188700000.0,16158906720.0,2.570641214748334
2003-10-16,33.78,6285944000.0,11442975000.0,6188700000.0,16226155440.0,2.5813394837752295
2003-10-17,33.31,6285944000.0,11442975000.0,6188700000.0,16000391880.000002,2.5454238663277944
2003-10-20,33.45,6285944000.0,11442975000.0,6188700000.0,16067640600.000002,2.55612213535469
2003-10-21,33.91,6285944000.0,11442975000.0,6188700000.0,16288600679.999998,2.591273590728775
2003-10-22,33.88,6285944000.0,11442975000.0,6188700000.0,16274190240.000002,2.5889811045087265
2003-10-23,34.06,6285944000.0,11442975000.0,6188700000.0,16360652880.000002,2.6027360218290205
2003-10-24,33.72,6285944000.0,11442975000.0,6188700000.0,16197334560.0,2.5767545113351313
2003-10-27,33.9,6285944000.0,11442975000.0,6188700000.0,16283797200.0,2.5905094286554253
2003-10-28,34.76,6285944000.0,11442975000.0,6188700000.0,16696896479.999998,2.656227366963498
2003-10-29,35.31,6285944000.0,11442975000.0,6188700000.0,16961087880.000002,2.698256280997731
2003-10-30,34.92,6285944000.0,11442975000.0,6188700000.0,16773752160.0,2.6684539601370934
2003-10-31,35.45,6285944000.0,11442975000.0,6188700000.0,17028336600.000002,2.7089545500246266
2003-11-03,35.18,6285944000.0,11442975000.0,6188700000.0,16898642640.0,2.6883221740441847
2003-11-04,35.29,6285944000.0,11442975000.0,6188700000.0,16951480920.0,2.6967279568510314
2003-11-05,34.87,6285944000.0,11442975000.0,6188700000.0,16749734759.999998,2.6646331497703444
2003-11-06,34.99,6285944000.0,11442975000.0,6188700000.0,16807376520.000002,2.673803094650541
2003-11-07,34.49,6285944000.0,11442975000.0,6188700000.0,16567202520.000002,2.635594990983057
2003-11-10,34.45,6285944000.0,11442975000.0,6188700000.0,16547988600.000002,2.6325383426896583
2003-11-11,34.49,6285944000.0,11442975000.0,6188700000.0,16567202520.000002,2.635594990983057
2003-11-12,34.89,6285944000.0,11442975000.0,6188700000.0,16759341720.0,2.666161473917044
2003-11-13,34.29,6285944000.0,11442975000.0,6188700000.0,16471132920.0,2.620311749516063
2003-11-14,34.16,6285944000.0,11442975000.0,6188700000.0,16408687679.999998,2.610377642562517
2003-11-17,33.89,6285944000.0,11442975000.0,6188700000.0,16278993720.0,2.5897452665820757
2003-11-18,33.64,6285944000.0,11442975000.0,6188700000.0,16158906720.0,2.570641214748334
2003-11-19,33.82,6285944000.0,11442975000.0,6188700000.0,16245369360.0,2.584396132068628
2003-11-20,34.14,6285944000.0,11442975000.0,6188700000.0,16399080720.0,2.608849318415818
2003-11-21,34.11,6554980000.0,12671546000.0,6510591000.0,16384670280.0,2.4995759376840203
2003-11-24,35.15,6554980000.0,12671546000.0,6510591000.0,16926025550.0,2.5821628059887294
2003-11-25,35.4,6554980000.0,12671546000.0,6510591000.0,17046409800.0,2.6005281175533717
2003-11-26,35.41,6554980000.0,12671546000.0,6510591000.0,17051225169.999998,2.601262730015957
2003-11-28,35.82,6554980000.0,12671546000.0,6510591000.0,17248655340.0,2.631381840981971
2003-12-01,36.6,6554980000.0,12671546000.0,6510591000.0,17624254200.0,2.6886816130636553
2003-12-02,36.03,6554980000.0,12671546000.0,6510591000.0,17349778110.0,2.6468087026962706
2003-12-03,35.8,6554980000.0,12671546000.0,6510591000.0,17239024600.0,2.6299126160567994
2003-12-04,36.17,6554980000.0,12671546000.0,6510591000.0,17417193290.0,2.6570932771724705
2003-12-05,35.82,6554980000.0,12671546000.0,6510591000.0,17248655340.0,2.631381840981971
2003-12-08,36.14,6554980000.0,12671546000.0,6510591000.0,17402747180.0,2.6548894397847134
2003-12-09,36.0,6554980000.0,12671546000.0,6510591000.0,17335332000.0,2.6446048653085135
2003-12-10,36.1,6554980000.0,12671546000.0,6510591000.0,17383485700.0,2.6519509899343707
2003-12-11,36.14,6554980000.0,12671546000.0,6510591000.0,17402747180.0,2.6548894397847134
2003-12-12,35.91,6554980000.0,12671546000.0,6510591000.0,17291993670.0,2.637993353145242
2003-12-15,35.43,6554980000.0,12671546000.0,6510591000.0,17060855910.0,2.6027319549411287
2003-12-16,35.87,6554980000.0,12671546000.0,6510591000.0,17272732190.0,2.6350549032948996
2003-12-17,35.99,6554980000.0,12671546000.0,6510591000.0,17330516630.0,2.643870252845928
2003-12-18,36.52,6554980000.0,12671546000.0,6510591000.0,17585731240.0,2.68280471336297
2003-12-19,36.59,6554980000.0,12671546000.0,6510591000.0,17619438830.0,2.6879470006010697
2003-12-22,35.84,6554980000.0,12671546000.0,6510591000.0,17258286080.0,2.6328510659071425
2003-12-23,36.25,6554980000.0,12671546000.0,6510591000.0,17455716250.0,2.662970176873156
2003-12-24,36.06,6554980000.0,12671546000.0,6510591000.0,17364224220.0,2.6490125400840276
2003-12-26,36.38,6554980000.0,12671546000.0,6510591000.0,17518316060.0,2.67252013888677
2003-12-29,36.98,6554980000.0,12671546000.0,6510591000.0,17807238260.0,2.716596886641912
2003-12-30,37.29,6554980000.0,12671546000.0,6510591000.0,17956514730.0,2.739369872982069
2003-12-31,37.18,6554980000.0,12671546000.0,6510591000.0,17903545660.0,2.731289135893626
2004-01-02,36.32,6804759000.0,13777100000.0,7461111000.0,17489423840.0,2.5701753493400723
2004-01-05,36.15,6804759000.0,13777100000.0,7461111000.0,17407562550.0,2.558145343574989
2004-01-06,36.56,6804759000.0,13777100000.0,7461111000.0,17604992720.0,2.5871588868907773
2004-01-07,37.08,6804759000.0,13777100000.0,7461111000.0,17855391960.0,2.6239565515839725
2004-01-08,37.26,6804759000.0,13777100000.0,7461111000.0,17942068620.0,2.6366942047470014
2004-01-09,37.96,6804759000.0,13777100000.0,7461111000.0,18279144520.0,2.686229522603225
2004-01-12,37.7,6804759000.0,13777100000.0,7461111000.0,18153944900.0,2.667830690256628
2004-01-13,37.86,6804759000.0,13777100000.0,7461111000.0,18230990820.0,2.6791530486237645
2004-01-14,37.04,6804759000.0,13777100000.0,7461111000.0,17836130480.0,2.6211259619921883
2004-01-15,37.07,6804759000.0,13777100000.0,7461111000.0,17850576590.0,2.6232489041860263
2004-01-16,37.07,6804759000.0,13777100000.0,7461111000.0,17850576590.0,2.6232489041860263
2004-01-20,36.4,6804759000.0,13777100000.0,7461111000.0,17527946800.0,2.5758365285236406
2004-01-21,36.55,6804759000.0,13777100000.0,7461111000.0,17600177350.0,2.5864512394928316
2004-01-22,36.5,6804759000.0,13777100000.0,7461111000.0,17576100500.0,2.5829130025031013
2004-01-23,37.35,6804759000.0,13777100000.0,7461111000.0,17985406950.0,2.643063031328516
2004-01-26,37.12,6804759000.0,13777100000.0,7461111000.0,17874653440.0,2.6267871411757566
2004-01-27,36.69,6804759000.0,13777100000.0,7461111000.0,17667592530.0,2.596358303064076
2004-01-28,36.08,6804759000.0,13777100000.0,7461111000.0,17373854960.0,2.553191811789367
2004-01-29,36.9,6804759000.0,13777100000.0,7461111000.0,17768715300.0,2.6112188984209435
2004-01-30,36.94,6804759000.0,13777100000.0,7461111000.0,17787976780.0,2.6140494880127276
2004-02-02,37.22,6804759000.0,13777100000.0,7461111000.0,17922807140.0,2.6338636151552173
2004-02-03,37.13,6804759000.0,13777100000.0,7461111000.0,17879468810.0,2.6274947885737028
2004-02-04,37.3,6804759000.0,13777100000.0,7461111000.0,17961330100.0,2.6395247943387856
2004-02-05,37.92,6804759000.0,13777100000.0,7461111000.0,18259883040.0,2.683398933011441
2004-02-06,38.14,6804759000.0,13777100000.0,7461111000.0,18365821180.0,2.698967175766254
2004-02-09,38.31,6804759000.0,13777100000.0,7461111000.0,18447682470.0,2.710997181531337
2004-02-10,39.41,6804759000.0,13777100000.0,7461111000.0,18977373170.0,2.7888383953054032
2004-02-11,39.15,6804759000.0,13777100000.0,7461111000.0,18852173550.0,2.770439562958806
2004-02-12,37.75,6804759000.0,13777100000.0,7461111000.0,18178021750.0,2.671368927246358
2004-02-13,37.61,6804759000.0,13777100000.0,7461111000.0,18110606570.0,2.6614618636751133
2004-02-17,37.76,6804759000.0,13777100000.0,7461111000.0,18218633600.0,2.677337081298544
2004-02-18,37.83,6804759000.0,13777100000.0,7461111000.0,18252407550.0,2.6823003650827313
2004-02-19,37.48,6804759000.0,13777100000.0,7461111000.0,18083537800.0,2.6574839461617965
2004-02-20,38.18,6804759000.0,13777100000.0,7461111000.0,18421277300.0,2.7071167840036656
2004-02-23,38.15,6804759000.0,13777100000.0,7461111000.0,18406802750.0,2.7049896623818714
2004-02-24,38.45,6804759000.0,13777100000.0,7461111000.0,18551548250.0,2.726260878599815
2004-02-25,38.69,6804759000.0,13777100000.0,7461111000.0,18667344650.0,2.7432778515741703
2004-02-26,38.6,6804759000.0,13777100000.0,7461111000.0,18623921000.0,2.7368964867087873
2004-02-27,38.86,6804759000.0,13777100000.0,7461111000.0,18749367100.0,2.7553315407643386
2004-03-01,39.94,6804759000.0,13777100000.0,7461111000.0,19270450900.0,2.8319079191489367
2004-03-02,39.71,6804759000.0,13777100000.0,7461111000.0,19159479350.0,2.81559998671518
2004-03-03,38.31,6804759000.0,13777100000.0,7461111000.0,18484000350.0,2.7163343110314413
2004-03-04,38.64,6804759000.0,13777100000.0,7461111000.0,18643220400.0,2.7397326488711795
2004-03-05,38.15,6804759000.0,13777100000.0,7461111000.0,18406802750.0,2.7049896623818714
2004-03-08,37.79,6804759000.0,13777100000.0,7461111000.0,18233108150.0,2.6794642029203386
2004-03-09,37.56,6804759000.0,13777100000.0,7461111000.0,18122136600.0,2.6631562704865814
2004-03-10,37.47,6804759000.0,13777100000.0,7461111000.0,18078712950.0,2.6567749056211984
2004-03-11,37.63,6804759000.0,13777100000.0,7461111000.0,18155910550.0,2.6681195542707683
2004-03-12,38.3,6804759000.0,13777100000.0,7461111000.0,18479175500.0,2.7156252704908432
2004-03-15,37.42,6804759000.0,13777100000.0,7461111000.0,18054588700.0,2.6532297029182077
2004-03-16,37.04,6804759000.0,13777100000.0,7461111000.0,17871244400.0,2.6262861623754787
2004-03-17,37.31,6804759000.0,13777100000.0,7461111000.0,18001515350.0,2.645430256971628
2004-03-18,37.38,6804759000.0,13777100000.0,7461111000.0,18035289300.0,2.650393540755815
2004-03-19,37.23,6804759000.0,13777100000.0,7461111000.0,17962916550.0,2.639757932646843
2004-03-22,36.71,6804759000.0,13777100000.0,7461111000.0,17712024350.0,2.6028878245357405
2004-03-23,36.47,6804759000.0,13777100000.0,7461111000.0,17596227950.0,2.5858708515613853
2004-03-24,36.44,6804759000.0,13777100000.0,7461111000.0,17581753400.0,2.5837437299395907
2004-03-25,36.96,7111791000.0,13702483000.0,7104260000.0,17832645600.0,2.5074760492821007
2004-03-26,36.62,7111791000.0,13702483000.0,7104260000.0,17668600700.0,2.4844094406036397
2004-03-29,37.18,7111791000.0,13702483000.0,7104260000.0,17938792300.0,2.522401501956399
2004-03-30,37.28,7111791000.0,13702483000.0,7104260000.0,17987040800.0,2.5291857986265343
2004-03-31,37.61,7111791000.0,13702483000.0,7104260000.0,18146260850.0,2.5515739776379815
