date,close price,NLSN_SHE,NLSN_TA,NLSN_TL,market cap,PB Ratio
2011-05-03,29.35,4555000000.0,14690000000.0,10124000000.0,10128708890.9,2.2236462987705816
2011-05-04,28.85,4555000000.0,14690000000.0,10124000000.0,9956158483.9,2.1857647604610317
2011-05-05,29.77,4555000000.0,14690000000.0,10124000000.0,10273651232.78,2.255466790950604
2011-05-06,29.83,4555000000.0,14690000000.0,10124000000.0,10294357281.619999,2.2600125755477496
2011-05-09,30.29,4555000000.0,14690000000.0,10124000000.0,10453103656.06,2.2948635907925357
2011-05-10,30.22,4555000000.0,14690000000.0,10124000000.0,10428946599.08,2.2895601754291985
2011-05-11,30.19,4555000000.0,14690000000.0,10124000000.0,10418593574.66,2.2872872831306257
2011-05-12,30.27,4555000000.0,14690000000.0,10124000000.0,10446201639.78,2.2933483292601538
2011-05-13,30.6,4555000000.0,14690000000.0,10124000000.0,10560084908.4,2.3183501445444565
2011-05-16,30.9,4555000000.0,14690000000.0,10124000000.0,10663615152.6,2.341079067530187
2011-05-17,32.06,4555000000.0,14690000000.0,10124000000.0,11063932096.84,2.4289642364083424
2011-05-18,32.03,4555000000.0,14690000000.0,10124000000.0,11053579072.42,2.4266913441097695
2011-05-19,31.7,4555000000.0,14690000000.0,10124000000.0,10939695803.8,2.4016895288254663
2011-05-20,31.94,4555000000.0,14690000000.0,10124000000.0,11022519999.16,2.4198726672140505
2011-05-23,31.45,4555000000.0,14690000000.0,10124000000.0,10853420600.3,2.3827487596706916
2011-05-24,30.61,4555000000.0,14690000000.0,10124000000.0,10563535916.539999,2.3191077753106475
2011-05-25,30.74,4555000000.0,14690000000.0,10124000000.0,10608399022.359999,2.3289569752711303
2011-05-26,31.02,4555000000.0,14690000000.0,10124000000.0,10705027250.28,2.350170636724479
2011-05-27,31.36,4555000000.0,14690000000.0,10124000000.0,10822361527.039999,2.3759300827749725
2011-05-31,31.49,4555000000.0,14690000000.0,10124000000.0,10867224632.859999,2.3857792827354554
2011-06-01,30.83,4555000000.0,14690000000.0,10124000000.0,10639458095.619999,2.3357756521668493
2011-06-02,32.0,4555000000.0,14690000000.0,10124000000.0,11043226048.0,2.4244184518111966
2011-06-03,31.62,4555000000.0,14690000000.0,10124000000.0,10912087738.68,2.3956284826959386
2011-06-06,31.15,4555000000.0,14690000000.0,10124000000.0,10749890356.1,2.3600198366849616
2011-06-07,31.77,4555000000.0,14690000000.0,10124000000.0,10963852860.78,2.406992944188804
2011-06-08,31.44,4555000000.0,14690000000.0,10124000000.0,10849969592.16,2.3819911289045006
2011-06-09,31.49,4555000000.0,14690000000.0,10124000000.0,10867224632.859999,2.3857792827354554
2011-06-10,30.56,4555000000.0,14690000000.0,10124000000.0,10546280875.84,2.3153196214796927
2011-06-13,30.64,4555000000.0,14690000000.0,10124000000.0,10573888940.960001,2.321380667609221
2011-06-14,30.61,4555000000.0,14690000000.0,10124000000.0,10563535916.539999,2.3191077753106475
2011-06-15,29.74,4555000000.0,14690000000.0,10124000000.0,10263298208.359999,2.2531938986520306
2011-06-16,29.13,4555000000.0,14690000000.0,10124000000.0,10052786711.82,2.2069784219143798
2011-06-17,30.28,4555000000.0,14690000000.0,10124000000.0,10449652647.92,2.2941059600263447
2011-06-20,29.54,4555000000.0,14690000000.0,10124000000.0,10194278045.56,2.2380412833282106
2011-06-21,30.55,4555000000.0,14690000000.0,10124000000.0,10542829867.7,2.3145619907135018
2011-06-22,30.01,4555000000.0,14690000000.0,10124000000.0,10356475428.140001,2.273649929339188
2011-06-23,30.75,4555000000.0,14690000000.0,10124000000.0,10611850030.5,2.3297146060373217
2011-06-24,29.97,4555000000.0,14690000000.0,10124000000.0,10342671395.58,2.270619406274424
2011-06-27,29.4,4555000000.0,14690000000.0,10124000000.0,10145963931.6,2.227434452601537
2011-06-28,29.93,4555000000.0,14690000000.0,10124000000.0,10328867363.02,2.26758888320966
2011-06-29,30.5,4555000000.0,14690000000.0,10124000000.0,10525574827.0,2.3107738368825466
2011-06-30,31.16,4555000000.0,14690000000.0,10124000000.0,10753341364.24,2.3607774674511526
2011-07-01,30.84,4555000000.0,14690000000.0,10124000000.0,10791235841.64,2.3690967819187705
2011-07-05,30.9,4555000000.0,14690000000.0,10124000000.0,10812230463.9,2.373705919626784
2011-07-06,30.69,4555000000.0,14690000000.0,10124000000.0,10738749285.99,2.3575739376487377
2011-07-07,31.36,4555000000.0,14690000000.0,10124000000.0,10973189234.56,2.4090426420548847
2011-07-08,30.62,4555000000.0,14690000000.0,10124000000.0,10714255560.02,2.3521966103227223
2011-07-11,30.08,4555000000.0,14690000000.0,10124000000.0,10525303959.68,2.310714370950604
2011-07-12,30.05,4555000000.0,14690000000.0,10124000000.0,10514806648.550001,2.3084098020965973
2011-07-13,30.1,4555000000.0,14690000000.0,10124000000.0,10532302167.1,2.312250750186608
2011-07-14,30.3,4555000000.0,14690000000.0,10124000000.0,10602284241.300001,2.327614542546652
2011-07-15,31.04,4555000000.0,14690000000.0,10124000000.0,10861217915.84,2.3844605742788145
2011-07-18,30.53,4555000000.0,14690000000.0,10124000000.0,10682763626.630001,2.345282903760703
2011-07-19,30.84,4555000000.0,14690000000.0,10124000000.0,10791235841.64,2.3690967819187705
2011-07-20,30.22,4555000000.0,14690000000.0,10124000000.0,10574291411.619999,2.3214690256026342
2011-07-21,30.51,4555000000.0,14690000000.0,10124000000.0,10675765419.210001,2.3437465245246982
2011-07-22,30.94,4555000000.0,14690000000.0,10124000000.0,10826226878.74,2.3767786780987925
2011-07-25,30.38,4555000000.0,14690000000.0,10124000000.0,10630277070.98,2.3337600594906696
2011-07-26,30.29,4555000000.0,14690000000.0,10124000000.0,10598785137.59,2.32684635292865
2011-07-27,30.39,4555000000.0,14690000000.0,10124000000.0,10633776174.69,2.334528249108672
2011-07-28,30.39,4640000000.0,14870000000.0,10230000000.0,10633776174.69,2.2917621066142244
2011-07-29,29.96,4640000000.0,14870000000.0,10230000000.0,10483314715.16,2.2593350679224136
2011-08-01,29.89,4640000000.0,14870000000.0,10230000000.0,10458820989.19,2.254056247670259
2011-08-02,29.0,4640000000.0,14870000000.0,10230000000.0,10147400759.0,2.18693981875
2011-08-03,29.11,4640000000.0,14870000000.0,10230000000.0,10185890899.81,2.1952351077176724
2011-08-04,28.12,4640000000.0,14870000000.0,10230000000.0,9839479632.52,2.120577507008621
2011-08-05,27.65,4640000000.0,14870000000.0,10230000000.0,9675021758.15,2.085133999601293
2011-08-08,26.12,4640000000.0,14870000000.0,10230000000.0,9139658890.52,1.9697540712327588
2011-08-09,27.05,4640000000.0,14870000000.0,10230000000.0,9465075535.550001,2.039886968868535
2011-08-10,26.47,4640000000.0,14870000000.0,10230000000.0,9262127520.369999,1.9961481724935342
2011-08-11,27.43,4640000000.0,14870000000.0,10230000000.0,9598041476.53,2.0685434216659484
2011-08-12,27.05,4640000000.0,14870000000.0,10230000000.0,9465075535.550001,2.039886968868535
2011-08-15,27.88,4640000000.0,14870000000.0,10230000000.0,9755501143.48,2.102478694715517
2011-08-16,27.87,4640000000.0,14870000000.0,10230000000.0,9752002039.77,2.101724577536638
2011-08-17,28.51,4640000000.0,14870000000.0,10230000000.0,9975944677.210001,2.149988076984914
2011-08-18,27.41,4640000000.0,14870000000.0,10230000000.0,9591043269.11,2.0670351873081896
2011-08-19,26.56,4640000000.0,14870000000.0,10230000000.0,9293619453.76,2.0029352271034484
2011-08-22,27.68,4640000000.0,14870000000.0,10230000000.0,9685519069.28,2.087396351137931
2011-08-23,27.44,4640000000.0,14870000000.0,10230000000.0,9601540580.24,2.0692975388448276
2011-08-24,27.75,4640000000.0,14870000000.0,10230000000.0,9710012795.25,2.0926751713900864
2011-08-25,27.52,4640000000.0,14870000000.0,10230000000.0,9629533409.92,2.075330476275862
2011-08-26,28.29,4640000000.0,14870000000.0,10230000000.0,9898964395.59,2.133397499049569
2011-08-29,29.55,4640000000.0,14870000000.0,10230000000.0,10339851463.050001,2.2284162635883624
2011-08-30,29.43,4640000000.0,14870000000.0,10230000000.0,10297862218.53,2.2193668574418104
2011-08-31,29.66,4640000000.0,14870000000.0,10230000000.0,10378341603.86,2.236711552556035
2011-09-01,29.39,4640000000.0,14870000000.0,10230000000.0,10283865803.69,2.216350388726293
2011-09-02,29.51,4640000000.0,14870000000.0,10230000000.0,10325855048.210001,2.2253997948728452
2011-09-06,28.83,4640000000.0,14870000000.0,10230000000.0,10087915995.93,2.1741198267090516
2011-09-07,29.07,4640000000.0,14870000000.0,10230000000.0,10171894484.97,2.192218639002155
2011-09-08,29.13,4640000000.0,14870000000.0,10230000000.0,10192889107.23,2.1967433420754308
2011-09-09,28.33,4640000000.0,14870000000.0,10230000000.0,9912960810.43,2.1364139677650864
2011-09-12,27.8,4640000000.0,14870000000.0,10230000000.0,9727508313.800001,2.096445757284483
2011-09-13,27.61,4640000000.0,14870000000.0,10230000000.0,9661025343.31,2.0821175308857756
2011-09-14,27.06,4640000000.0,14870000000.0,10230000000.0,9468574639.26,2.040641086047414
2011-09-15,27.72,4640000000.0,14870000000.0,10230000000.0,9699515484.119999,2.090412819853448
2011-09-16,28.28,4640000000.0,14870000000.0,10230000000.0,9895465291.880001,2.13264338187069
2011-09-19,28.26,4640000000.0,14870000000.0,10230000000.0,9888467084.460001,2.131135147512931
2011-09-20,27.67,4640000000.0,14870000000.0,10230000000.0,9682019965.57,2.0866422339590516
2011-09-21,28.59,4640000000.0,14870000000.0,10230000000.0,10003937506.89,2.156021014415948
2011-09-22,26.12,4640000000.0,14870000000.0,10230000000.0,9139658890.52,1.9697540712327588
2011-09-23,26.62,4640000000.0,14870000000.0,10230000000.0,9314614076.02,2.0074599301767244
2011-09-26,26.76,4640000000.0,14870000000.0,10230000000.0,9363601527.960001,2.018017570681035
2011-09-27,27.4,4640000000.0,14870000000.0,10230000000.0,9587544165.4,2.0662810701293104
2011-09-28,27.35,4640000000.0,14870000000.0,10230000000.0,9570048646.85,2.062510484234914
2011-09-29,26.75,4640000000.0,14870000000.0,10230000000.0,9360102424.25,2.017263453502155
2011-09-30,26.08,4640000000.0,14870000000.0,10230000000.0,9125662475.68,1.9667376025172414
2011-10-03,25.05,4640000000.0,14870000000.0,10230000000.0,8955423947.7,1.9300482645905175
2011-10-04,25.12,4640000000.0,14870000000.0,10230000000.0,8980449084.48,1.9354416130344827
2011-10-05,26.53,4640000000.0,14870000000.0,10230000000.0,9484526839.62,2.044079060262931
2011-10-06,27.38,4640000000.0,14870000000.0,10230000000.0,9788403500.52,2.1095697199396555
2011-10-07,27.29,4640000000.0,14870000000.0,10230000000.0,9756228324.66,2.1026354147974136
2011-10-10,27.5,4640000000.0,14870000000.0,10230000000.0,9831303735.0,2.1188154601293103
2011-10-11,27.08,4640000000.0,14870000000.0,10230000000.0,9681152914.32,2.0864553694655172
2011-10-12,27.7,4640000000.0,14870000000.0,10230000000.0,9902804125.8,2.134225027112069
2011-10-13,27.95,4640000000.0,14870000000.0,10230000000.0,9992179614.3,2.1534869858405172
2011-10-14,28.22,4640000000.0,14870000000.0,10230000000.0,10088705141.88,2.174289901267241
2011-10-17,28.04,4640000000.0,14870000000.0,10230000000.0,10024354790.16,2.1604212909827587
2011-10-18,28.3,4640000000.0,14870000000.0,10230000000.0,10117305298.2,2.180453728060345
2011-10-19,28.18,4640000000.0,14870000000.0,10230000000.0,10074405063.72,2.1712079878706896
2011-10-20,28.81,4640000000.0,14870000000.0,10230000000.0,10299631294.74,2.2197481238663794
2011-10-21,28.98,4640000000.0,14870000000.0,10230000000.0,10360406626.92,2.232846255801724
2011-10-24,28.78,4640000000.0,14870000000.0,10230000000.0,10288906236.12,2.2174366888189656
2011-10-25,28.18,4640000000.0,14870000000.0,10230000000.0,10074405063.72,2.1712079878706896
2011-10-26,27.39,4640000000.0,14870000000.0,10230000000.0,9791978520.06,2.110340198288793
2011-10-27,29.88,4543000000.0,14498000000.0,9955000000.0,10682158385.52,2.351344570882677
2011-10-28,29.45,4543000000.0,14498000000.0,9955000000.0,10528432545.3,2.31750661353731
2011-10-31,29.35,4543000000.0,14498000000.0,9955000000.0,10492682349.9,2.3096373211314107
2011-11-01,28.74,4543000000.0,14498000000.0,9955000000.0,10274606157.96,2.2616346374554257
2011-11-02,28.7,4543000000.0,14498000000.0,9955000000.0,10260306079.8,2.258486920493066
2011-11-03,28.93,4543000000.0,14498000000.0,9955000000.0,10342531529.22,2.276586293026634
2011-11-04,29.47,4543000000.0,14498000000.0,9955000000.0,10535582584.38,2.3190804720184897
2011-11-07,30.05,4543000000.0,14498000000.0,9955000000.0,10742933717.7,2.3647223679727056
2011-11-08,30.25,4543000000.0,14498000000.0,9955000000.0,10814434108.5,2.3804609527845035
2011-11-09,29.48,4543000000.0,14498000000.0,9955000000.0,10539157603.92,2.31986740125908
2011-11-10,30.01,4543000000.0,14498000000.0,9955000000.0,10728633639.54,2.3615746510103457
2011-11-11,30.31,4543000000.0,14498000000.0,9955000000.0,10835884225.74,2.385182528228043
2011-11-14,30.93,4543000000.0,14498000000.0,9955000000.0,11057535437.22,2.433972141144618
2011-11-15,30.99,4543000000.0,14498000000.0,9955000000.0,11078985554.46,2.4386937165881575
2011-11-16,30.09,4543000000.0,14498000000.0,9955000000.0,10757233795.86,2.367870084935065
2011-11-17,28.88,4543000000.0,14498000000.0,9955000000.0,10324656431.52,2.272651646823685
2011-11-18,28.56,4543000000.0,14498000000.0,9955000000.0,10210255806.24,2.2474699111248073
2011-11-21,28.68,4543000000.0,14498000000.0,9955000000.0,10253156040.72,2.2569130620118862
2011-11-22,29.22,4543000000.0,14498000000.0,9955000000.0,10446207095.88,2.299407241003742
2011-11-23,28.46,4543000000.0,14498000000.0,9955000000.0,10174505610.84,2.2396006187189084
2011-11-25,28.51,4543000000.0,14498000000.0,9955000000.0,10192380708.54,2.243535264921858
2011-11-28,29.02,4543000000.0,14498000000.0,9955000000.0,10374706705.08,2.2836686561919435
2011-11-29,28.65,4543000000.0,14498000000.0,9955000000.0,10242430982.1,2.2545522742901167
2011-11-30,29.05,4543000000.0,14498000000.0,9955000000.0,10385431763.7,2.2860294439137134
2011-12-01,29.37,4543000000.0,14498000000.0,9955000000.0,10499832388.98,2.3112111796125907
2011-12-02,29.86,4543000000.0,14498000000.0,9955000000.0,10675008346.44,2.349770712401497
2011-12-05,29.7,4543000000.0,14498000000.0,9955000000.0,10617808033.8,2.337179844552058
2011-12-06,28.88,4543000000.0,14498000000.0,9955000000.0,10324656431.52,2.272651646823685
2011-12-07,28.85,4543000000.0,14498000000.0,9955000000.0,10313931372.9,2.270290859101915
2011-12-08,28.1,4543000000.0,14498000000.0,9955000000.0,10045804907.4,2.211271166057671
2011-12-09,28.71,4543000000.0,14498000000.0,9955000000.0,10263881099.34,2.259273849733656
2011-12-12,28.72,4543000000.0,14498000000.0,9955000000.0,10267456118.88,2.2600607789742457
2011-12-13,28.5,4543000000.0,14498000000.0,9955000000.0,10188805689.0,2.242748335681268
2011-12-14,27.89,4543000000.0,14498000000.0,9955000000.0,9970729497.06,2.194745652005283
2011-12-15,27.86,4543000000.0,14498000000.0,9955000000.0,9960004438.44,2.1923848642835133
2011-12-16,27.8,4543000000.0,14498000000.0,9955000000.0,9938554321.2,2.187663288839974
2011-12-19,28.35,4543000000.0,14498000000.0,9955000000.0,10135180395.9,2.230944397072419
2011-12-20,29.47,4543000000.0,14498000000.0,9955000000.0,10535582584.38,2.3190804720184897
2011-12-21,29.78,4543000000.0,14498000000.0,9955000000.0,10646408190.12,2.343475278476778
2011-12-22,29.82,4543000000.0,14498000000.0,9955000000.0,10660708268.28,2.3466229954391373
2011-12-23,29.87,4543000000.0,14498000000.0,9955000000.0,10678583365.98,2.350557641642087
2011-12-27,29.74,4543000000.0,14498000000.0,9955000000.0,10632108111.96,2.3403275615144175
2011-12-28,29.54,4543000000.0,14498000000.0,9955000000.0,10560607721.16,2.3245889767026195
2011-12-29,29.65,4543000000.0,14498000000.0,9955000000.0,10599932936.1,2.3332451983491085
2011-12-30,29.69,4543000000.0,14498000000.0,9955000000.0,10614233014.26,2.3363929153114684
2012-01-03,29.93,4543000000.0,14498000000.0,9955000000.0,10946031265.94,2.4094279696103897
2012-01-04,29.29,4543000000.0,14498000000.0,9955000000.0,10711969788.82,2.3579066231168833
2012-01-05,29.35,4543000000.0,14498000000.0,9955000000.0,10733913052.300001,2.3627367493506495
2012-01-06,29.32,4543000000.0,14498000000.0,9955000000.0,10722941420.56,2.360321686233766
2012-01-09,29.24,4543000000.0,14498000000.0,9955000000.0,10693683735.92,2.353881517922078
2012-01-10,29.6,4543000000.0,14498000000.0,9955000000.0,10825343316.800001,2.3828622753246758
2012-01-11,29.58,4543000000.0,14498000000.0,9955000000.0,10818028895.64,2.381252233246753
2012-01-12,29.26,4543000000.0,14498000000.0,9955000000.0,10700998157.08,2.35549156
2012-01-13,28.5,4543000000.0,14498000000.0,9955000000.0,10423050153.0,2.294309961038961
2012-01-17,29.33,4543000000.0,14498000000.0,9955000000.0,10726598631.14,2.361126707272727
2012-01-18,29.36,4543000000.0,14498000000.0,9955000000.0,10737570262.88,2.36354177038961
2012-01-19,28.7,4543000000.0,14498000000.0,9955000000.0,10496194364.6,2.310410381818182
2012-01-20,28.09,4543000000.0,14498000000.0,9955000000.0,10273104519.22,2.2613040984415584
2012-01-23,28.98,4543000000.0,14498000000.0,9955000000.0,10598596260.84,2.3329509709090908
2012-01-24,28.67,4543000000.0,14498000000.0,9955000000.0,10485222732.86,2.3079953187012987
2012-01-25,28.62,4543000000.0,14498000000.0,9955000000.0,10466936679.960001,2.303970213506494
2012-01-26,29.06,4543000000.0,14498000000.0,9955000000.0,10627853945.48,2.339391139220779
2012-01-27,29.18,4543000000.0,14498000000.0,9955000000.0,10671740472.44,2.349051391688312
2012-01-30,29.01,4543000000.0,14498000000.0,9955000000.0,10609567892.58,2.335366034025974
2012-01-31,28.98,4543000000.0,14498000000.0,9955000000.0,10598596260.84,2.3329509709090908
2012-02-01,28.98,4543000000.0,14498000000.0,9955000000.0,10598596260.84,2.3329509709090908
2012-02-02,28.74,4543000000.0,14498000000.0,9955000000.0,10510823206.92,2.313630465974026
2012-02-03,30.22,4543000000.0,14498000000.0,9955000000.0,11052090372.76,2.43277357974026
2012-02-06,28.85,4543000000.0,14498000000.0,9955000000.0,10551052523.300001,2.322485697402598
2012-02-07,28.09,4543000000.0,14498000000.0,9955000000.0,10273104519.22,2.2613040984415584
2012-02-08,28.48,4543000000.0,14498000000.0,9955000000.0,10415735731.84,2.292699918961039
2012-02-09,28.39,4543000000.0,14498000000.0,9955000000.0,10382820836.62,2.28545472961039
2012-02-10,28.47,4543000000.0,14498000000.0,9955000000.0,10412078521.26,2.291894897922078
2012-02-13,27.44,4543000000.0,14498000000.0,9955000000.0,10035385831.52,2.208977730909091
2012-02-14,27.31,4543000000.0,14498000000.0,9955000000.0,9987842093.98,2.198512457402597
2012-02-15,27.82,4543000000.0,14498000000.0,9955000000.0,10174359833.56,2.2395685303896102
2012-02-16,28.44,4543000000.0,14498000000.0,9955000000.0,10401106889.52,2.289479834805195
2012-02-17,28.28,4543000000.0,14498000000.0,9955000000.0,10342591520.24,2.276599498181818
2012-02-21,28.02,4543000000.0,14498000000.0,9955000000.0,10247504045.16,2.2556689511688313
2012-02-22,27.83,4633000000.0,14504000000.0,9871000000.0,10178017044.14,2.196852373006691
2012-02-23,27.94,4633000000.0,14504000000.0,9871000000.0,10218246360.52,2.205535583967192
2012-02-24,27.9,4633000000.0,14504000000.0,9871000000.0,10203617518.199999,2.202378052708828
2012-02-27,28.81,4633000000.0,14504000000.0,9871000000.0,10536423680.98,2.2742118888366067
2012-02-28,29.28,4633000000.0,14504000000.0,9871000000.0,10708312578.24,2.3113128811223826
2012-02-29,29.49,4633000000.0,14504000000.0,9871000000.0,10785114000.42,2.3278899202287935
2012-03-01,29.54,4633000000.0,14504000000.0,9871000000.0,10803400053.32,2.331836834301748
2012-03-02,29.5,4633000000.0,14504000000.0,9871000000.0,10788771211.0,2.3286793030433843
2012-03-05,29.52,4633000000.0,14504000000.0,9871000000.0,10796085632.16,2.3302580686725665
2012-03-06,29.19,4633000000.0,14504000000.0,9871000000.0,10675397683.02,2.304208435791064
2012-03-07,29.19,4633000000.0,14504000000.0,9871000000.0,10675397683.02,2.304208435791064
2012-03-08,29.65,4633000000.0,14504000000.0,9871000000.0,10843629369.699999,2.3405200452622488
2012-03-09,29.49,4633000000.0,14504000000.0,9871000000.0,10785114000.42,2.3278899202287935
2012-03-12,29.53,4633000000.0,14504000000.0,9871000000.0,10799742842.74,2.3310474514871573
2012-03-13,29.78,4633000000.0,14504000000.0,9871000000.0,10891173107.24,2.3507820218519315
2012-03-14,29.81,4633000000.0,14504000000.0,9871000000.0,10902144738.98,2.3531501702957045
2012-03-15,30.15,4633000000.0,14504000000.0,9871000000.0,11026489898.699999,2.3799891859917977
2012-03-16,30.4,4633000000.0,14504000000.0,9871000000.0,11117920163.199999,2.3997237563565723
2012-03-19,30.27,4633000000.0,14504000000.0,9871000000.0,11070376425.66,2.3894617797668896
2012-03-20,30.63,4633000000.0,14504000000.0,9871000000.0,11202036006.539999,2.417879561092165
2012-03-21,30.5,4633000000.0,14504000000.0,9871000000.0,11154492269.0,2.407617584502482
2012-03-22,30.1,4633000000.0,14504000000.0,9871000000.0,11008203845.800001,2.3760422719188434
2012-03-23,30.43,4633000000.0,14504000000.0,9871000000.0,11128891794.94,2.4020919048003453
2012-03-26,30.42,4633000000.0,14504000000.0,9871000000.0,11125234584.36,2.4013025219857544
2012-03-27,30.3,4633000000.0,14504000000.0,9871000000.0,11081348057.4,2.3918299282106625
2012-03-28,29.82,4633000000.0,14504000000.0,9871000000.0,10905801949.56,2.353939553110296
2012-03-29,29.55,4633000000.0,14504000000.0,9871000000.0,10807057263.9,2.3326262171163394
2012-03-30,30.14,4633000000.0,14504000000.0,9871000000.0,11022832688.12,2.3791998031772073
2012-04-02,30.17,4633000000.0,14504000000.0,9871000000.0,11038323544.5,2.3825433940211527
2012-04-03,30.29,4633000000.0,14504000000.0,9871000000.0,11082228046.5,2.3920198675804016
2012-04-04,30.0,4633000000.0,14504000000.0,9871000000.0,10976125500.0,2.3691183898122166
2012-04-05,29.76,4633000000.0,14504000000.0,9871000000.0,10888316496.0,2.350165442693719
2012-04-09,29.63,4633000000.0,14504000000.0,9871000000.0,10840753285.5,2.3398992630045328
2012-04-10,29.18,4633000000.0,14504000000.0,9871000000.0,10676111403.0,2.3043624871573494
2012-04-11,29.18,4633000000.0,14504000000.0,9871000000.0,10676111403.0,2.3043624871573494
2012-04-12,29.43,4633000000.0,14504000000.0,9871000000.0,10767579115.5,2.3241051404057846
2012-04-13,29.19,4633000000.0,14504000000.0,9871000000.0,10679770111.5,2.3051521932872867
2012-04-16,28.96,4633000000.0,14504000000.0,9871000000.0,10595619816.0,2.2869889522987266
2012-04-17,29.13,4633000000.0,14504000000.0,9871000000.0,10657817860.5,2.3004139565076622
2012-04-18,28.91,4633000000.0,14504000000.0,9871000000.0,10577326273.5,2.2830404216490394
2012-04-19,28.71,4633000000.0,14504000000.0,9871000000.0,10504152103.5,2.2672462990502913
2012-04-20,29.24,4633000000.0,14504000000.0,9871000000.0,10698063654.0,2.309100723936974
2012-04-23,28.92,4633000000.0,14504000000.0,9871000000.0,10580984982.0,2.2838301277789768
