date,close price,MA_SHE,MA_TA,MA_TL,market cap,PB Ratio
2006-06-29,4.8,1307707000.0,3710961000.0,2398634000.0,648609600.0,0.49599000387701525
2006-06-30,4.8,1307707000.0,3710961000.0,2398634000.0,648609600.0,0.49599000387701525
2006-07-03,4.73,1307707000.0,3710961000.0,2398634000.0,640025760.0,0.4894259646847497
2006-07-05,4.76,1307707000.0,3710961000.0,2398634000.0,644085120.0,0.49253014627894476
2006-07-06,4.68,1307707000.0,3710961000.0,2398634000.0,633260160.0,0.4842523286944247
2006-07-07,4.61,1307707000.0,3710961000.0,2398634000.0,623788320.0,0.4770092383079696
2006-07-10,4.65,1307707000.0,3710961000.0,2398634000.0,629200800.0,0.48114814710022963
2006-07-11,4.64,1307707000.0,3710961000.0,2398634000.0,627847680.0,0.4801134199021646
2006-07-12,4.56,1307707000.0,3710961000.0,2398634000.0,617022720.0,0.47183560231764454
2006-07-13,4.47,1307707000.0,3710961000.0,2398634000.0,604844640.0,0.46252305753505946
2006-07-14,4.4,1307707000.0,3710961000.0,2398634000.0,595372800.0,0.4552799671486044
2006-07-17,4.4,1307707000.0,3710961000.0,2398634000.0,595372800.0,0.4552799671486044
2006-07-18,4.39,1307707000.0,3710961000.0,2398634000.0,594019680.0,0.4542452399505394
2006-07-19,4.53,1307707000.0,3710961000.0,2398634000.0,612963360.0,0.46873142072344953
2006-07-20,4.56,1307707000.0,3710961000.0,2398634000.0,617022720.0,0.47183560231764454
2006-07-21,4.53,1307707000.0,3710961000.0,2398634000.0,612963360.0,0.46873142072344953
2006-07-24,4.5,1307707000.0,3710961000.0,2398634000.0,608904000.0,0.46562723912925447
2006-07-25,4.61,1307707000.0,3710961000.0,2398634000.0,623788320.0,0.4770092383079696
2006-07-26,4.67,1307707000.0,3710961000.0,2398634000.0,631907040.0,0.48321760149635967
2006-07-27,4.65,1307707000.0,3710961000.0,2398634000.0,629200800.0,0.48114814710022963
2006-07-28,4.63,1307707000.0,3710961000.0,2398634000.0,626494560.0,0.47907869270409964
2006-07-31,4.59,1307707000.0,3710961000.0,2398634000.0,621082080.0,0.47493978391183955
2006-08-01,4.5,1307707000.0,3710961000.0,2398634000.0,608904000.0,0.46562723912925447
2006-08-02,5.0,2117006000.0,4641939000.0,2520313000.0,676560000.0,0.3195834116672319
2006-08-03,5.0,2117006000.0,4641939000.0,2520313000.0,676560000.0,0.3195834116672319
2006-08-04,5.01,2117006000.0,4641939000.0,2520313000.0,677913120.0,0.3202225784905664
2006-08-07,5.11,2117006000.0,4641939000.0,2520313000.0,691444320.0,0.32661424672391104
2006-08-08,5.26,2117006000.0,4641939000.0,2520313000.0,711741120.0,0.33620174907392797
2006-08-09,5.29,2117006000.0,4641939000.0,2520313000.0,715800480.0,0.33811924954393136
2006-08-10,5.36,2117006000.0,4641939000.0,2520313000.0,725272320.0,0.3425934173072726
2006-08-11,5.37,2117006000.0,4641939000.0,2520313000.0,726625440.0,0.3432325841306071
2006-08-14,5.42,2117006000.0,4641939000.0,2520313000.0,733391040.0,0.34642841824727943
2006-08-15,5.45,2117006000.0,4641939000.0,2520313000.0,737450400.0,0.3483459187172828
2006-08-16,5.43,2117006000.0,4641939000.0,2520313000.0,734744160.0,0.34706758507061386
2006-08-17,5.35,2117006000.0,4641939000.0,2520313000.0,723919200.0,0.3419542504839382
2006-08-18,5.35,2117006000.0,4641939000.0,2520313000.0,723919200.0,0.3419542504839382
2006-08-21,5.43,2117006000.0,4641939000.0,2520313000.0,734744160.0,0.34706758507061386
2006-08-22,5.52,2117006000.0,4641939000.0,2520313000.0,746922240.0,0.3528200864806241
2006-08-23,5.46,2117006000.0,4641939000.0,2520313000.0,738803520.0,0.34898508554061725
2006-08-24,5.57,2117006000.0,4641939000.0,2520313000.0,753687840.0,0.35601592059729636
2006-08-25,5.5,2117006000.0,4641939000.0,2520313000.0,744216000.0,0.3515417528339551
2006-08-28,5.5,2117006000.0,4641939000.0,2520313000.0,744216000.0,0.3515417528339551
2006-08-29,5.54,2117006000.0,4641939000.0,2520313000.0,749628480.0,0.354098420127293
2006-08-30,5.53,2117006000.0,4641939000.0,2520313000.0,748275360.0,0.3534592533039585
2006-08-31,5.59,2117006000.0,4641939000.0,2520313000.0,756394080.0,0.3572942542439653
2006-09-01,5.66,2117006000.0,4641939000.0,2520313000.0,765865920.0,0.3617684220073065
2006-09-05,5.69,2117006000.0,4641939000.0,2520313000.0,769925280.0,0.36368592247730996
2006-09-06,5.89,2117006000.0,4641939000.0,2520313000.0,796987680.0,0.37646925894399924
2006-09-07,6.01,2117006000.0,4641939000.0,2520313000.0,813225120.0,0.3841392608240128
2006-09-08,5.98,2117006000.0,4641939000.0,2520313000.0,809165760.0,0.3822217603540094
2006-09-11,6.19,2117006000.0,4641939000.0,2520313000.0,837581280.0,0.39564426364403316
2006-09-12,6.21,2117006000.0,4641939000.0,2520313000.0,840287520.0,0.39692259729070206
2006-09-13,6.14,2117006000.0,4641939000.0,2520313000.0,830815680.0,0.3924484295273608
2006-09-14,6.28,2117006000.0,4641939000.0,2520313000.0,849759360.0,0.4013967650540433
2006-09-15,6.5,2117006000.0,4641939000.0,2520313000.0,879528000.0,0.4154584351674015
2006-09-18,6.51,2117006000.0,4641939000.0,2520313000.0,880881120.0,0.416097601990736
2006-09-19,6.48,2117006000.0,4641939000.0,2520313000.0,876821760.0,0.4141801015207326
2006-09-20,6.66,2117006000.0,4641939000.0,2520313000.0,901177920.0,0.4256851043407529
2006-09-21,6.91,2117006000.0,4641939000.0,2520313000.0,935005920.0,0.44166427492411453
2006-09-22,6.59,2117006000.0,4641939000.0,2520313000.0,891706080.0,0.4212109365774117
2006-09-25,6.44,2117006000.0,4641939000.0,2520313000.0,871409280.0,0.4116234342273947
2006-09-26,6.6,2117006000.0,4641939000.0,2520313000.0,893059200.0,0.42185010340074613
2006-09-27,6.78,2117006000.0,4641939000.0,2520313000.0,917415360.0,0.4333551062207665
2006-09-28,6.87,2117006000.0,4641939000.0,2520313000.0,929593440.0,0.43910760763077666
2006-09-29,7.04,2117006000.0,4641939000.0,2520313000.0,952596480.0,0.44997344362746255
2006-10-02,7.0,2117006000.0,4641939000.0,2520313000.0,947877000.0,0.44774412542997044
2006-10-03,6.97,2117006000.0,4641939000.0,2520313000.0,943814670.0,0.4458252220352706
2006-10-04,6.96,2117006000.0,4641939000.0,2520313000.0,942460560.0,0.44518558757037063
2006-10-05,7.26,2117006000.0,4641939000.0,2520313000.0,983083860.0,0.46437462151736936
2006-10-06,7.52,2117006000.0,4641939000.0,2520313000.0,1018290720.0,0.4810051176047682
2006-10-09,7.28,2117006000.0,4641939000.0,2520313000.0,985792080.0,0.46565389044716926
2006-10-10,7.19,2117006000.0,4641939000.0,2520313000.0,973605090.0,0.45989718026306964
2006-10-11,6.95,2117006000.0,4641939000.0,2520313000.0,941106450.0,0.4445459531054706
2006-10-12,7.04,2117006000.0,4641939000.0,2520313000.0,953293440.0,0.45030266328957025
2006-10-13,7.01,2117006000.0,4641939000.0,2520313000.0,949231110.0,0.4483837598948704
2006-10-16,7.13,2117006000.0,4641939000.0,2520313000.0,965480430.0,0.45605937347366987
2006-10-17,6.95,2117006000.0,4641939000.0,2520313000.0,941106450.0,0.4445459531054706
2006-10-18,7.05,2117006000.0,4641939000.0,2520313000.0,954647550.0,0.45094229775447026
2006-10-19,7.23,2117006000.0,4641939000.0,2520313000.0,979021530.0,0.46245571812266945
2006-10-20,7.12,2117006000.0,4641939000.0,2520313000.0,964126320.0,0.4554197390087699
2006-10-23,7.03,2117006000.0,4641939000.0,2520313000.0,951939330.0,0.4496630288246703
2006-10-24,7.12,2117006000.0,4641939000.0,2520313000.0,964126320.0,0.4554197390087699
2006-10-25,7.08,2117006000.0,4641939000.0,2520313000.0,958709880.0,0.4528612011491701
2006-10-26,7.22,2117006000.0,4641939000.0,2520313000.0,977667420.0,0.4618160836577695
2006-10-27,7.26,2117006000.0,4641939000.0,2520313000.0,983083860.0,0.46437462151736936
2006-10-30,7.25,2117006000.0,4641939000.0,2520313000.0,981729750.0,0.4637349870524694
2006-10-31,7.41,2117006000.0,4641939000.0,2520313000.0,1003395510.0,0.4739691384908687
2006-11-01,8.51,4871950000.0,4871950000.0,2547142000.0,1152347610.0,0.23652697790412464
2006-11-02,8.76,4871950000.0,4871950000.0,2547142000.0,1186200360.0,0.2434754790176418
2006-11-03,8.95,4871950000.0,4871950000.0,2547142000.0,1211928450.0,0.24875633986391485
2006-11-06,9.63,4871950000.0,4871950000.0,2547142000.0,1304007930.0,0.2676562628926816
2006-11-07,9.25,4871950000.0,4871950000.0,2547142000.0,1252551750.0,0.2570945412001355
2006-11-08,8.84,4871950000.0,4871950000.0,2547142000.0,1197033240.0,0.2456989993739673
2006-11-09,8.82,4871950000.0,4871950000.0,2547142000.0,1194325020.0,0.24514311928488594
2006-11-10,8.92,4871950000.0,4871950000.0,2547142000.0,1207866120.0,0.2479225197302928
2006-11-13,9.66,4871950000.0,4871950000.0,2547142000.0,1308070260.0,0.2684900830263036
2006-11-14,9.52,4871950000.0,4871950000.0,2547142000.0,1289112720.0,0.264598922402734
2006-11-15,9.53,4871950000.0,4871950000.0,2547142000.0,1290466830.0,0.2648768624472747
2006-11-16,9.45,4871950000.0,4871950000.0,2547142000.0,1279633950.0,0.2626533420909492
2006-11-17,9.48,4871950000.0,4871950000.0,2547142000.0,1283696280.0,0.26348716222457125
2006-11-20,9.62,4871950000.0,4871950000.0,2547142000.0,1302653820.0,0.2673783228481409
2006-11-21,10.06,4871950000.0,4871950000.0,2547142000.0,1362234660.0,0.27960768480793113
2006-11-22,10.33,4871950000.0,4871950000.0,2547142000.0,1398795630.0,0.2871120660105297
2006-11-24,10.55,4871950000.0,4871950000.0,2547142000.0,1428586050.0,0.2932267469904248
2006-11-27,9.9,4871950000.0,4871950000.0,2547142000.0,1340568900.0,0.2751606440952801
2006-11-28,10.08,4871950000.0,4871950000.0,2547142000.0,1364942880.0,0.2801635648970125
2006-11-29,9.92,4871950000.0,4871950000.0,2547142000.0,1343277120.0,0.2757165241843615
2006-11-30,10.18,4871950000.0,4871950000.0,2547142000.0,1378483980.0,0.28294296534241936
2006-12-01,10.12,4871950000.0,4871950000.0,2547142000.0,1370359320.0,0.2812753250751752
2006-12-04,10.01,4871950000.0,4871950000.0,2547142000.0,1355464110.0,0.2782179845852277
2006-12-05,9.93,4871950000.0,4871950000.0,2547142000.0,1344631230.0,0.27599446422890217
2006-12-06,9.91,4871950000.0,4871950000.0,2547142000.0,1341923010.0,0.2754385841398208
2006-12-07,9.97,4871950000.0,4871950000.0,2547142000.0,1350047670.0,0.27710622440706495
2006-12-08,10.01,4871950000.0,4871950000.0,2547142000.0,1355464110.0,0.2782179845852277
2006-12-11,9.91,4871950000.0,4871950000.0,2547142000.0,1341923010.0,0.2754385841398208
2006-12-12,9.58,4871950000.0,4871950000.0,2547142000.0,1297237380.0,0.2662665626699781
2006-12-13,9.58,4871950000.0,4871950000.0,2547142000.0,1297237380.0,0.2662665626699781
2006-12-14,9.56,4871950000.0,4871950000.0,2547142000.0,1294529160.0,0.26571068258089675
2006-12-15,9.62,4871950000.0,4871950000.0,2547142000.0,1302653820.0,0.2673783228481409
2006-12-18,9.29,4871950000.0,4871950000.0,2547142000.0,1257968190.0,0.2582063013782982
2006-12-19,9.74,4871950000.0,4871950000.0,2547142000.0,1318903140.0,0.2707136033826291
2006-12-20,9.75,4871950000.0,4871950000.0,2547142000.0,1320257250.0,0.2709915434271698
2006-12-21,9.57,4871950000.0,4871950000.0,2547142000.0,1295883270.0,0.26598862262543743
2006-12-22,9.64,4871950000.0,4871950000.0,2547142000.0,1305362040.0,0.26793420293722225
2006-12-26,9.51,4871950000.0,4871950000.0,2547142000.0,1287758610.0,0.26432098235819335
2006-12-27,9.94,4871950000.0,4871950000.0,2547142000.0,1345985340.0,0.27627240427344285
2006-12-28,9.9,4871950000.0,4871950000.0,2547142000.0,1340568900.0,0.2751606440952801
2006-12-29,9.85,4871950000.0,4871950000.0,2547142000.0,1333798350.0,0.27377094387257667
2007-01-03,9.64,4871950000.0,4871950000.0,2547142000.0,1309565080.0,0.26879690473013884
2007-01-04,10.11,4871950000.0,4871950000.0,2547142000.0,1373413170.0,0.2819021480105502
2007-01-05,10.11,4871950000.0,4871950000.0,2547142000.0,1373413170.0,0.2819021480105502
2007-01-08,10.11,4871950000.0,4871950000.0,2547142000.0,1373413170.0,0.2819021480105502
2007-01-09,10.57,4871950000.0,4871950000.0,2547142000.0,1435902790.0,0.2947285563275485
2007-01-10,10.47,4871950000.0,4871950000.0,2547142000.0,1422318090.0,0.29194020669341847
2007-01-11,10.55,4871950000.0,4871950000.0,2547142000.0,1433185850.0,0.29417088640072253
2007-01-12,10.53,4871950000.0,4871950000.0,2547142000.0,1430468910.0,0.2936132164738965
2007-01-16,10.6,4871950000.0,4871950000.0,2547142000.0,1439978200.0,0.29556506121778753
2007-01-17,10.9,4871950000.0,4871950000.0,2547142000.0,1480732300.0,0.30393011012017773
2007-01-18,10.25,4871950000.0,4871950000.0,2547142000.0,1392431750.0,0.28580583749833227
2007-01-19,10.5,4871950000.0,4871950000.0,2547142000.0,1426393500.0,0.2927767115836575
2007-01-22,10.76,4871950000.0,4871950000.0,2547142000.0,1461713720.0,0.30002642063239565
2007-01-23,10.84,4871950000.0,4871950000.0,2547142000.0,1472581480.0,0.3022571003396997
2007-01-24,11.14,4871950000.0,4871950000.0,2547142000.0,1513335580.0,0.3106221492420899
2007-01-25,10.79,4871950000.0,4871950000.0,2547142000.0,1465789130.0,0.30086292552263466
2007-01-26,10.85,4871950000.0,4871950000.0,2547142000.0,1473939950.0,0.30253593530311274
2007-01-29,10.97,4871950000.0,4871950000.0,2547142000.0,1490241590.0,0.30588195486406883
2007-01-30,11.08,4871950000.0,4871950000.0,2547142000.0,1505184760.0,0.3089491394616119
2007-01-31,11.16,4871950000.0,4871950000.0,2547142000.0,1516052520.0,0.31117981916891596
2007-02-01,11.19,4871950000.0,4871950000.0,2547142000.0,1520127930.0,0.31201632405915497
2007-02-02,11.1,4871950000.0,4871950000.0,2547142000.0,1507901700.0,0.3095068093884379
2007-02-05,11.03,4871950000.0,4871950000.0,2547142000.0,1498392410.0,0.30755496464454685
2007-02-06,11.06,4871950000.0,4871950000.0,2547142000.0,1502467820.0,0.30839146953478586
2007-02-07,11.19,4871950000.0,4871950000.0,2547142000.0,1520127930.0,0.31201632405915497
2007-02-08,11.47,4871950000.0,4871950000.0,2547142000.0,1558165090.0,0.31982370303471913
2007-02-09,10.36,4871950000.0,4871950000.0,2547142000.0,1407374920.0,0.28887302209587534
2007-02-12,10.21,4871950000.0,4871950000.0,2547142000.0,1386997870.0,0.28469049764468024
2007-02-13,10.47,4871950000.0,4871950000.0,2547142000.0,1422318090.0,0.29194020669341847
2007-02-14,10.8,4871950000.0,4871950000.0,2547142000.0,1467147600.0,0.3011417604860477
2007-02-15,10.8,4871950000.0,4871950000.0,2547142000.0,1467147600.0,0.3011417604860477
2007-02-16,10.83,4871950000.0,4871950000.0,2547142000.0,1471223010.0,0.3019782653762867
2007-02-20,10.78,4871950000.0,4871950000.0,2547142000.0,1464430660.0,0.30058409055922164
2007-02-21,10.73,4871950000.0,4871950000.0,2547142000.0,1457638310.0,0.29918991574215664
2007-02-22,10.59,4871950000.0,4871950000.0,2547142000.0,1438619730.0,0.2952862262543745
2007-02-23,10.46,4871950000.0,4871950000.0,2547142000.0,1420959620.0,0.29166137173000545
2007-02-26,10.41,4871950000.0,4871950000.0,2547142000.0,1414167270.0,0.2902671969129404
2007-02-27,10.3,4871950000.0,4871950000.0,2547142000.0,1399224100.0,0.2872000123153973
2007-02-28,10.72,2364359000.0,5082470000.0,2713491000.0,1456279840.0,0.6159300850674538
2007-03-01,10.63,2364359000.0,5082470000.0,2713491000.0,1444053610.0,0.6107590302487905
2007-03-02,10.31,2364359000.0,5082470000.0,2713491000.0,1400582570.0,0.5923730575602097
2007-03-05,10.09,2364359000.0,5082470000.0,2713491000.0,1370696230.0,0.5797327013368105
2007-03-06,10.4,2364359000.0,5082470000.0,2713491000.0,1412808800.0,0.5975441123788731
2007-03-07,9.97,2364359000.0,5082470000.0,2713491000.0,1354394590.0,0.5728379615785928
2007-03-08,10.28,2364359000.0,5082470000.0,2713491000.0,1396507160.0,0.5906493726206553
2007-03-09,10.24,2364359000.0,5082470000.0,2713491000.0,1391073280.0,0.5883511260345827
2007-03-12,10.33,2364359000.0,5082470000.0,2713491000.0,1403299510.0,0.593522180853246
2007-03-13,10.39,2364359000.0,5082470000.0,2713491000.0,1411450330.0,0.5969695507323549
2007-03-14,10.55,2364359000.0,5082470000.0,2713491000.0,1433185850.0,0.6061625370766452
2007-03-15,10.53,2364359000.0,5082470000.0,2713491000.0,1430468910.0,0.605013413783609
2007-03-16,10.53,2364359000.0,5082470000.0,2713491000.0,1430468910.0,0.605013413783609
2007-03-19,10.69,2364359000.0,5082470000.0,2713491000.0,1452204430.0,0.6142064001278994
2007-03-20,10.75,2364359000.0,5082470000.0,2713491000.0,1460355250.0,0.6176537700070083
2007-03-21,11.07,2364359000.0,5082470000.0,2713491000.0,1503826290.0,0.6360397426955889
2007-03-22,10.96,2364359000.0,5082470000.0,2713491000.0,1488883120.0,0.6297195645838893
2007-03-23,10.99,2364359000.0,5082470000.0,2713491000.0,1492958530.0,0.6314432495234438
2007-03-26,10.85,2364359000.0,5082470000.0,2713491000.0,1473939950.0,0.6233993864721897
2007-03-27,10.73,2364359000.0,5082470000.0,2713491000.0,1457638310.0,0.616504646713972
2007-03-28,10.67,2364359000.0,5082470000.0,2713491000.0,1449487490.0,0.6130572768348631
2007-03-29,10.72,2364359000.0,5082470000.0,2713491000.0,1456279840.0,0.6159300850674538
2007-03-30,10.62,2364359000.0,5082470000.0,2713491000.0,1442695140.0,0.6101844686022724
2007-04-02,10.7,2364359000.0,5082470000.0,2713491000.0,1453659200.0,0.6148216916297398
2007-04-03,10.85,2364359000.0,5082470000.0,2713491000.0,1474037600.0,0.6234406873067923
2007-04-04,10.72,2364359000.0,5082470000.0,2713491000.0,1456376320.0,0.6159708910533468
2007-04-05,10.8,2364359000.0,5082470000.0,2713491000.0,1467244800.0,0.6205676887477748
2007-04-09,10.83,2364359000.0,5082470000.0,2713491000.0,1471320480.0,0.6222914878831852
2007-04-10,11.0,2364359000.0,5082470000.0,2713491000.0,1494416000.0,0.6320596829838446
2007-04-11,10.98,2364359000.0,5082470000.0,2713491000.0,1491698880.0,0.6309104835602377
2007-04-12,10.98,2364359000.0,5082470000.0,2713491000.0,1491698880.0,0.6309104835602377
2007-04-13,10.94,2364359000.0,5082470000.0,2713491000.0,1486264640.0,0.6286120847130237
2007-04-16,10.94,2364359000.0,5082470000.0,2713491000.0,1486264640.0,0.6286120847130237
2007-04-17,10.97,2364359000.0,5082470000.0,2713491000.0,1490340320.0,0.6303358838484342
2007-04-18,10.92,2364359000.0,5082470000.0,2713491000.0,1483547520.0,0.6274628852894167
2007-04-19,10.93,2364359000.0,5082470000.0,2713491000.0,1484906080.0,0.6280374850012203
2007-04-20,11.01,2364359000.0,5082470000.0,2713491000.0,1495774560.0,0.6326342826956481
2007-04-23,11.0,2364359000.0,5082470000.0,2713491000.0,1494416000.0,0.6320596829838446
2007-04-24,10.81,2364359000.0,5082470000.0,2713491000.0,1468603360.0,0.6211422884595783
2007-04-25,10.93,2364359000.0,5082470000.0,2713491000.0,1484906080.0,0.6280374850012203
2007-04-26,10.86,2364359000.0,5082470000.0,2713491000.0,1475396160.0,0.6240152870185958
2007-04-27,11.41,2364359000.0,5082470000.0,2713491000.0,1550116960.0,0.6556182711677879
2007-04-30,11.17,2364359000.0,5082470000.0,2713491000.0,1517511520.0,0.641827878084504
2007-05-01,11.49,2364359000.0,5082470000.0,2713491000.0,1560985440.0,0.6602150688622159
2007-05-02,12.64,2601246000.0,5206153000.0,2600287000.0,1717219840.0,0.6601528036948447
2007-05-03,13.48,2601246000.0,5206153000.0,2600287000.0,1831338880.0,0.7040237178644388
2007-05-04,13.47,2601246000.0,5206153000.0,2600287000.0,1829980320.0,0.7035014450767055
2007-05-07,13.41,2601246000.0,5206153000.0,2600287000.0,1821828960.0,0.700367808350306
2007-05-08,13.71,2601246000.0,5206153000.0,2600287000.0,1862585760.0,0.7160359919823038
2007-05-09,13.96,2601246000.0,5206153000.0,2600287000.0,1896549760.0,0.7290928116756354
2007-05-10,13.88,2601246000.0,5206153000.0,2600287000.0,1885681280.0,0.7249146293737694
2007-05-11,13.88,2601246000.0,5206153000.0,2600287000.0,1885681280.0,0.7249146293737694
2007-05-14,13.54,2601246000.0,5206153000.0,2600287000.0,1839490240.0,0.7071573545908384
2007-05-15,13.54,2601246000.0,5206153000.0,2600287000.0,1839490240.0,0.7071573545908384
2007-05-16,13.62,2601246000.0,5206153000.0,2600287000.0,1850358720.0,0.7113355368927045
2007-05-17,13.61,2601246000.0,5206153000.0,2600287000.0,1849000160.0,0.7108132641049713
2007-05-18,13.81,2601246000.0,5206153000.0,2600287000.0,1876171360.0,0.7212587198596365
2007-05-21,13.95,2601246000.0,5206153000.0,2600287000.0,1895191200.0,0.7285705388879021
2007-05-22,13.87,2601246000.0,5206153000.0,2600287000.0,1884322720.0,0.7243923565860361
2007-05-23,14.01,2601246000.0,5206153000.0,2600287000.0,1903342560.0,0.7317041756143018
2007-05-24,13.9,2601246000.0,5206153000.0,2600287000.0,1888398400.0,0.7259591749492359
2007-05-25,13.91,2601246000.0,5206153000.0,2600287000.0,1889756960.0,0.7264814477369691
2007-05-29,14.41,2601246000.0,5206153000.0,2600287000.0,1957684960.0,0.7525950871236323
2007-05-30,14.71,2601246000.0,5206153000.0,2600287000.0,1998441760.0,0.7682632707556302
2007-05-31,14.96,2601246000.0,5206153000.0,2600287000.0,2032405760.0,0.7813200904489618
2007-06-01,15.11,2601246000.0,5206153000.0,2600287000.0,2052784160.0,0.7891541822649607
2007-06-04,15.13,2601246000.0,5206153000.0,2600287000.0,2055501280.0,0.7901987278404272
2007-06-05,14.92,2601246000.0,5206153000.0,2600287000.0,2026971520.0,0.7792309992980287
2007-06-06,14.7,2601246000.0,5206153000.0,2600287000.0,1997083200.0,0.767740997967897
2007-06-07,13.94,2601246000.0,5206153000.0,2600287000.0,1893832640.0,0.7280482661001689
2007-06-08,14.36,2601246000.0,5206153000.0,2600287000.0,1950892160.0,0.749983723184966
2007-06-11,14.16,2601246000.0,5206153000.0,2600287000.0,1923720960.0,0.7395382674303007
2007-06-12,14.53,2601246000.0,5206153000.0,2600287000.0,1973987680.0,0.7588623605764314
2007-06-13,15.03,2601246000.0,5206153000.0,2600287000.0,2041915680.0,0.7849759999630946
2007-06-14,15.03,2601246000.0,5206153000.0,2600287000.0,2041915680.0,0.7849759999630946
2007-06-15,15.77,2601246000.0,5206153000.0,2600287000.0,2142449120.0,0.823624186255356
2007-06-18,16.46,2601246000.0,5206153000.0,2600287000.0,2236189760.0,0.8596610086089512
2007-06-19,16.53,2601246000.0,5206153000.0,2600287000.0,2245699680.0,0.8633169181230841
2007-06-20,16.35,2601246000.0,5206153000.0,2600287000.0,2221245600.0,0.8539160079438853
2007-06-21,16.47,2601246000.0,5206153000.0,2600287000.0,2237548320.0,0.8601832813966845
2007-06-22,16.84,2601246000.0,5206153000.0,2600287000.0,2287815040.0,0.8795073745428152
2007-06-25,16.2,2601246000.0,5206153000.0,2600287000.0,2200867200.0,0.8460819161278864
2007-06-26,16.18,2601246000.0,5206153000.0,2600287000.0,2198150080.0,0.8450373705524199
2007-06-27,16.3,2601246000.0,5206153000.0,2600287000.0,2214452800.0,0.851304644005219
2007-06-28,16.48,2601246000.0,5206153000.0,2600287000.0,2238906880.0,0.8607055541844177
2007-06-29,16.59,2601246000.0,5206153000.0,2600287000.0,2253851040.0,0.8664505548494836
2007-07-02,16.62,2601246000.0,5206153000.0,2600287000.0,2255117940.0,0.8669375906776983
2007-07-03,16.22,2601246000.0,5206153000.0,2600287000.0,2200843140.0,0.8460726667143361
2007-07-05,16.17,2601246000.0,5206153000.0,2600287000.0,2194058790.0,0.8434645512189158
2007-07-06,16.19,2601246000.0,5206153000.0,2600287000.0,2196772530.0,0.8445077974170839
2007-07-09,16.12,2601246000.0,5206153000.0,2600287000.0,2187274440.0,0.8408564357234956
2007-07-10,15.84,2601246000.0,5206153000.0,2600287000.0,2149282080.0,0.8262509889491421
