date,RHI,RHI_SHE,PB Ratio
2001-11-07,,779166000.0,
2001-12-31,4865808000.0,779166000.0,6.244892615950901
2002-01-02,4829360000.0,779166000.0,6.198114394108573
2002-01-03,4900433600.0,779166000.0,6.289331926701114
2002-01-04,5035291200.0,779166000.0,6.4624113475177305
2002-01-07,4938704000.0,779166000.0,6.338449059635559
2002-01-08,4889499200.0,779166000.0,6.275298460148415
2002-01-09,4805668800.0,779166000.0,6.167708549911059
2002-01-10,4710904000.0,779166000.0,6.0460851731210035
2002-01-11,4656232000.0,779166000.0,5.975917840357511
2002-01-14,4596092800.0,779166000.0,5.898733774317668
2002-01-15,4545065600.0,779166000.0,5.833244263738408
2002-01-16,4541420800.0,779166000.0,5.828566441554175
2002-01-17,4448478400.0,779166000.0,5.709281975856236
2002-01-18,4404740800.0,779166000.0,5.653148109645441
2002-01-22,4461235200.0,779166000.0,5.725654353501051
2002-01-23,4464880000.0,779166000.0,5.730332175685284
2002-01-24,4586980800.0,779166000.0,5.887039218857086
2002-01-25,4501328000.0,779166000.0,5.777110397527613
2002-01-28,4576046400.0,779166000.0,5.873005752304387
2002-01-29,4565112000.0,779166000.0,5.858972285751689
2002-01-30,4619784000.0,779166000.0,5.9291396185151815
2002-01-31,4778332800.0,779166000.0,6.132624883529312
2002-02-01,4740062400.0,779166000.0,6.083507750594867
2002-02-04,4610672000.0,779166000.0,5.9174450630546
2002-02-05,4556000000.0,779166000.0,5.847277730291106
2002-02-06,4501328000.0,779166000.0,5.777110397527613
2002-02-07,4412030400.0,779166000.0,5.662503754013907
2002-02-08,4497683200.0,779166000.0,5.77243257534338
2002-02-11,4687212800.0,779166000.0,6.01567932892349
2002-02-12,4674456000.0,779166000.0,5.999306951278675
2002-02-13,4805668800.0,779166000.0,6.167708549911059
2002-02-14,4809313600.0,779166000.0,6.172386372095292
2002-02-15,4749174400.0,779166000.0,6.095202306055449
2002-02-19,4672633600.0,779166000.0,5.996968040186559
2002-02-20,4696324800.0,779166000.0,6.0273738843840725
2002-02-21,4570579200.0,779166000.0,5.865989019028038
2002-02-22,4681745600.0,779166000.0,6.008662595647141
2002-02-25,4665344000.0,779166000.0,5.9876123958180925
2002-02-26,4687212800.0,779166000.0,6.01567932892349
2002-02-27,4727305600.0,779166000.0,6.067135372950052
2002-02-28,4740062400.0,779166000.0,6.083507750594867
2002-03-01,4829360000.0,779166000.0,6.198114394108573
2002-03-04,5053515200.0,779166000.0,6.485800458438895
2002-03-05,5044403200.0,779166000.0,6.474105902978312
2002-03-06,5288604800.0,779166000.0,6.787519989321916
2002-03-07,5330520000.0,779166000.0,6.841314944440594
2002-03-08,5434396800.0,779166000.0,6.974632876691231
2002-03-11,5614814400.0,779166000.0,7.206185074810759
2002-03-12,5525516800.0,779166000.0,7.091578431297053
2002-03-13,5467200000.0,779166000.0,7.016733276349328
2002-03-14,5303184000.0,779166000.0,6.806231278058847
2002-03-15,5387014400.0,779166000.0,6.913821188296204
2002-03-18,5397948800.0,805696000.0,6.69973389466995
2002-03-19,5374257600.0,805696000.0,6.6703292556994205
2002-03-20,5376080000.0,805696000.0,6.672591151004846
2002-03-21,5314118400.0,805696000.0,6.595686710620383
2002-03-22,5335987200.0,805696000.0,6.622829454285488
2002-03-25,5213886400.0,805696000.0,6.471282468821988
2002-03-26,5388836800.0,805696000.0,6.688424418142823
2002-03-27,5376080000.0,805696000.0,6.672591151004846
2002-03-28,5379724800.0,805696000.0,6.677114941615696
2002-04-01,4632750000.0,805696000.0,5.74999751767416
2002-04-02,4546485000.0,805696000.0,5.642928598379537
2002-04-03,4151902499.9999995,805696000.0,5.153187430494876
2002-04-04,4059247500.0,805696000.0,5.038187480141393
2002-04-05,4075222500.0000005,805696000.0,5.0580150577885465
2002-04-08,4182255000.0,805696000.0,5.1908598280244655
2002-04-09,4273312500.0,805696000.0,5.303877020613234
2002-04-10,4413892500.0,805696000.0,5.478359703908174
2002-04-11,4311652500.0,805696000.0,5.351463206966399
2002-04-12,4409100000.0,805696000.0,5.472411430614028
2002-04-15,4393125000.0,805696000.0,5.4525838529668755
2002-04-16,4528912500.0,805696000.0,5.62111826296767
2002-04-17,4265325000.0,805696000.0,5.293963231789657
2002-04-18,4206217499.9999995,805696000.0,5.2206011944951936
2002-04-19,4153500000.0,805696000.0,5.155170188259592
2002-04-22,4113562500.0,805696000.0,5.105601244141711
2002-04-23,4172670000.0,805696000.0,5.178963281436174
2002-04-24,4185450000.0,805696000.0,5.194825343553896
2002-04-25,4201425000.0,805696000.0,5.214652921201049
2002-04-26,4185450000.0,805696000.0,5.194825343553896
2002-04-29,4142317500.0,805696000.0,5.141290883906585
2002-04-30,4195035000.0000005,805696000.0,5.206721890142188
2002-05-01,4242960000.0,805696000.0,5.266204623083644
2002-05-02,4212607500.0,805696000.0,5.228532225554055
2002-05-03,4156695000.0,805696000.0,5.159135703789022
2002-05-06,4080015000.0,805696000.0,5.063963331082691
2002-05-07,3958605000.0,805696000.0,4.913273740964334
2002-05-08,3993750000.0,805696000.0,4.956894411788069
2002-05-09,4008127500.0,805696000.0,4.974739231670506
2002-05-10,3969787500.0,805696000.0,4.927153045317341
2002-05-13,4158292500.0,836020000.0,4.973915097724935
2002-05-14,4233375000.0,836020000.0,5.063724552044209
2002-05-15,4231777499.9999995,836020000.0,5.061813712590608
2002-05-16,4282897500.0,836020000.0,5.122960575105859
2002-05-17,4271714999.9999995,836020000.0,5.109584698930647
2002-05-20,4196632500.0,836020000.0,5.019775244611373
2002-05-21,4214205000.0,836020000.0,5.040794478600991
2002-05-22,4131135000.0,836020000.0,4.941430827013708
2002-05-23,4153500000.0,836020000.0,4.96818257936413
2002-05-24,4049662500.0,836020000.0,4.843978014880027
2002-05-28,3985762500.0,836020000.0,4.767544436735963
2002-05-29,3901095000.0000005,836020000.0,4.666269945695079
2002-05-30,3918667500.0,836020000.0,4.687289179684696
2002-05-31,3942630000.0,836020000.0,4.7159517714887205
2002-06-03,3715785000.0000005,836020000.0,4.444612569077296
2002-06-04,3693420000.0,836020000.0,4.417860816726873
2002-06-05,3747735000.0,836020000.0,4.482829358149327
2002-06-06,3763710000.0,836020000.0,4.501937752685342
2002-06-07,3754125000.0,836020000.0,4.490472715963733
2002-06-10,3778087500.0,836020000.0,4.5191353077677565
2002-06-11,3856365000.0,836020000.0,4.612766440994235
2002-06-12,3805245000.0,836020000.0,4.5516195784789835
2002-06-13,3731760000.0,836020000.0,4.46372096361331
2002-06-14,3750930000.0,836020000.0,4.48665103705653
2002-06-17,3846779999.9999995,836020000.0,4.601301404272625
2002-06-18,3861157500.0000005,836020000.0,4.61849895935504
2002-06-19,3865950000.0,836020000.0,4.624231477715844
2002-06-20,3814830000.0,836020000.0,4.5630846152005935
2002-06-21,3816427500.0,836020000.0,4.564995454654195
2002-06-24,3787672500.0,836020000.0,4.5306003444893665
2002-06-25,3723772500.0,836020000.0,4.454166766345303
2002-06-26,3570412500.0,836020000.0,4.27072617879955
2002-06-27,3626325000.0,836020000.0,4.337605559675606
2002-06-28,3722175000.0,836020000.0,4.452255926891701
2002-07-01,3546624000.0,836020000.0,4.2422717159876555
2002-07-02,3540480000.0,836020000.0,4.23492260950695
2002-07-03,3522048000.0,836020000.0,4.212875290064831
2002-07-05,3757056000.0,836020000.0,4.493978612951843
2002-07-08,3734016000.0,836020000.0,4.466419463649195
2002-07-09,3671040000.0,836020000.0,4.391091122221956
2002-07-10,3549696000.0,836020000.0,4.245946269228009
2002-07-11,3561984000.0,836020000.0,4.260644482189421
2002-07-12,3534336000.0000005,836020000.0,4.227573503026244
2002-07-15,3528192000.0,836020000.0,4.220224396545537
2002-07-16,3326976000.0,836020000.0,3.979541159302409
2002-07-17,3517440000.0,836020000.0,4.207363460204301
2002-07-18,3227136000.0000005,836020000.0,3.860118178990934
2002-07-19,2955263999.9999995,836020000.0,3.534920217219683
2002-07-22,2884608000.0,836020000.0,3.4504054926915626
2002-07-23,2918400000.0,836020000.0,3.4908255783354467
2002-07-24,2827776000.0,836020000.0,3.38242625774503
2002-07-25,2864640000.0,836020000.0,3.4265208966292673
2002-07-26,2844672000.0,836020000.0,3.402636300566972
2002-07-29,3159552000.0,836020000.0,3.779278007703165
2002-07-30,3072000000.0,836020000.0,3.6745532403531014
2002-07-31,3064320000.0,836020000.0,3.6653668572522187
2002-08-01,2987520000.0,836020000.0,3.573503026243391
2002-08-02,2755584000.0,836020000.0,3.2960742565967323
2002-08-05,2646528000.0,836020000.0,3.165627616564197
2002-08-06,2760192000.0,836020000.0,3.3015860864572617
2002-08-07,2688000000.0,836020000.0,3.215234085308964
2002-08-08,2727936000.0000005,836020000.0,3.2630032774335547
2002-08-09,2798592000.0,836020000.0,3.3475180019616757
2002-08-12,2734080000.0,836020000.0,3.2703523839142603
2002-08-13,2709504000.0,819461000.0,3.306446554503509
2002-08-14,2707968000.0,819461000.0,3.3045721516948334
2002-08-15,2795520000.0,819461000.0,3.4114131117893347
2002-08-16,2764800000.0,819461000.0,3.3739250556158256
2002-08-19,2823168000.0,819461000.0,3.445152362345493
2002-08-20,2774016000.0,819461000.0,3.3851714724678783
2002-08-21,2764800000.0,819461000.0,3.3739250556158256
2002-08-22,2895360000.0,819461000.0,3.5332492943532396
2002-08-23,2807808000.0,819461000.0,3.4264083342587384
2002-08-26,2841600000.0,819461000.0,3.4676451960495984
2002-08-27,2792448000.0,819461000.0,3.407664306171984
2002-08-28,2727936000.0000005,819461000.0,3.328939388207615
2002-08-29,2672640000.0,819461000.0,3.261460887095298
2002-08-30,2660352000.0,819461000.0,3.2464656646258945
2002-09-03,2546687999.9999995,819461000.0,3.1077598567839098
2002-09-04,2582016000.0,819461000.0,3.150871121383446
2002-09-05,2457600000.0,819461000.0,2.9990444938807337
2002-09-06,2612736000.0000005,819461000.0,3.1883591775569555
2002-09-09,2631168000.0,819461000.0,3.2108520112610606
2002-09-10,2632704000.0,819461000.0,3.2127264140697362
2002-09-11,2657280000.0,819461000.0,3.2427168590085436
2002-09-12,2575872000.0,819461000.0,3.143373510148744
2002-09-13,2575872000.0,819461000.0,3.143373510148744
2002-09-16,2565120000.0,819461000.0,3.1302526904880157
2002-09-17,2580480000.0,819461000.0,3.1489967185747707
2002-09-18,2558976000.0,819461000.0,3.122755079253314
2002-09-19,2474496000.0,819461000.0,3.019662924776164
2002-09-20,2558976000.0,819461000.0,3.122755079253314
2002-09-23,2515968000.0,819461000.0,3.070271800610401
2002-09-24,2405376000.0,819461000.0,2.935314798385768
2002-09-25,2465280000.0,819461000.0,3.008416507924111
2002-09-26,2589696000.0,819461000.0,3.1602431354268234
2002-09-27,2506752000.0,819461000.0,3.0590253837583483
2002-09-30,2437632000.0,819461000.0,2.974677257367953
2002-10-01,2403840000.0,819461000.0,2.933440395577093
2002-10-02,2173440000.0,819461000.0,2.652279974275774
2002-10-03,2241024000.0,819461000.0,2.734753697857494
2002-10-04,2021376000.0,819461000.0,2.4667140962169034
2002-10-07,1876992000.0,819461000.0,2.2905202322014104
2002-10-08,1943040000.0,819461000.0,2.3711195529744553
2002-10-09,1852416000.0,819461000.0,2.260529787262603
2002-10-10,1915392000.0,819461000.0,2.337380302418297
2002-10-11,2006016000.0,819461000.0,2.447970068130149
2002-10-14,2025984000.0,819461000.0,2.47233730464293
2002-10-15,2234880000.0,819461000.0,2.727256086622792
2002-10-16,2119680000.0,819461000.0,2.586675875972133
2002-10-17,2388480000.0,819461000.0,2.9146963674903383
2002-10-18,2414592000.0,819461000.0,2.946561215237821
2002-10-21,2519040000.0,819461000.0,3.074020606227752
2002-10-22,2488320000.0,819461000.0,3.036532550054243
2002-10-23,2508287999.9999995,819461000.0,3.0608997865670236
2002-10-24,2707968000.0,819461000.0,3.3045721516948334
2002-10-25,2704896000.0,819461000.0,3.3008233460774825
2002-10-28,2631168000.0,819461000.0,3.2108520112610606
2002-10-29,2580480000.0,819461000.0,3.1489967185747707
2002-10-30,2603520000.0,819461000.0,3.1771127607049023
2002-10-31,2565120000.0,819461000.0,3.1302526904880157
2002-11-01,2641920000.0,819461000.0,3.223972830921789
2002-11-04,2680320000.0,819461000.0,3.270832901138675
2002-11-05,2711040000.0,819461000.0,3.3083209573121843
2002-11-06,2704896000.0,819461000.0,3.3008233460774825
2002-11-07,2626560000.0,819461000.0,3.2052288028350344
2002-11-08,2601984000.0,819461000.0,3.175238357896227
2002-11-11,2520576000.0,819461000.0,3.0758950090364277
2002-11-12,2565120000.0,819461000.0,3.1302526904880157
2002-11-13,2618880000.0,749173000.0,3.4956945858967154
2002-11-14,2706432000.0,749173000.0,3.612559448885638
2002-11-15,2683392000.0,749173000.0,3.5818055375727638
2002-11-18,2744832000.0,749173000.0,3.6638159677404283
2002-11-19,2729472000.0,749173000.0,3.6433133601985124
2002-11-20,2840063999.9999995,749173000.0,3.7909321345003084
2002-11-21,3170304000.0,749173000.0,4.2317381966515075
2002-11-22,3095040000.0,749173000.0,4.131275419696118
2002-11-25,3055104000.0,749173000.0,4.077968640087136
2002-11-26,2880000000.0,749173000.0,3.844238914109291
2002-11-27,3058176000.0,749173000.0,4.082069161595519
2002-11-29,3018240000.0,749173000.0,4.028762381986537
2002-12-02,3024384000.0,749173000.0,4.036963425003304
2002-12-03,2884608000.0,749173000.0,3.8503896963718662
2002-12-04,2880000000.0,749173000.0,3.844238914109291
2002-12-05,2833920000.0,749173000.0,3.7827310914835426
2002-12-06,2764800000.0,749173000.0,3.6904693575449197
2002-12-09,2626560000.0,749173000.0,3.5059458896676734
2002-12-10,2660352000.0,749173000.0,3.5510516262598895
2002-12-11,2595840000.0,749173000.0,3.464940674583841
2002-12-12,2583552000.0,749173000.0,3.448538588550308
2002-12-13,2539008000.0,749173000.0,3.389081026678751
2002-12-16,2496000000.0,749173000.0,3.3316737255613855
2002-12-17,2480640000.0,749173000.0,3.3111711180194696
2002-12-18,2474496000.0,749173000.0,3.302970075002703
2002-12-19,2456064000.0,749173000.0,3.2783669459524036
2002-12-20,2434560000.0,749173000.0,3.249663295393721
2002-12-23,2419200000.0,749173000.0,3.2291606878518047
2002-12-24,2420736000.0,749173000.0,3.2312109486059963
2002-12-26,2466816000.0,749173000.0,3.292718771231745
2002-12-27,2409984000.0,749173000.0,3.216859123326655
2002-12-30,2402304000.0,749173000.0,3.2066078195556966
2002-12-31,2474496000.0,749173000.0,3.302970075002703
2003-01-02,2883601500.0,749173000.0,3.8490462149596953
2003-01-03,2875004000.0,749173000.0,3.8375702274374546
