date,close price,CMI_SHE,CMI_TA,CMI_TL,market cap,PB Ratio
1973-07-02,4.13,559000000.0,2031000000.0,1472000000.0,,
1973-07-03,4.17,559000000.0,2031000000.0,1472000000.0,,
1973-07-05,4.55,559000000.0,2031000000.0,1472000000.0,,
1973-07-06,4.58,559000000.0,2031000000.0,1472000000.0,,
1973-07-09,4.39,559000000.0,2031000000.0,1472000000.0,,
1973-07-10,4.44,559000000.0,2031000000.0,1472000000.0,,
1973-07-11,4.52,559000000.0,2031000000.0,1472000000.0,,
1973-07-12,4.48,559000000.0,2031000000.0,1472000000.0,,
1973-07-13,4.47,559000000.0,2031000000.0,1472000000.0,,
1973-07-16,4.61,559000000.0,2031000000.0,1472000000.0,,
1973-07-17,4.75,559000000.0,2031000000.0,1472000000.0,,
1973-07-18,4.75,559000000.0,2031000000.0,1472000000.0,,
1973-07-19,4.81,559000000.0,2031000000.0,1472000000.0,,
1973-07-20,4.84,559000000.0,2031000000.0,1472000000.0,,
1973-07-23,4.8,559000000.0,2031000000.0,1472000000.0,,
1973-07-24,4.81,559000000.0,2031000000.0,1472000000.0,,
1973-07-25,4.75,559000000.0,2031000000.0,1472000000.0,,
1973-07-26,4.7,559000000.0,2031000000.0,1472000000.0,,
1973-07-27,4.72,559000000.0,2031000000.0,1472000000.0,,
1973-07-30,4.64,559000000.0,2031000000.0,1472000000.0,,
1973-07-31,4.72,559000000.0,2031000000.0,1472000000.0,,
1973-08-01,4.63,559000000.0,2031000000.0,1472000000.0,,
1973-08-02,4.69,559000000.0,2031000000.0,1472000000.0,,
1973-08-03,4.66,559000000.0,2031000000.0,1472000000.0,,
1973-08-06,4.58,559000000.0,2031000000.0,1472000000.0,,
1973-08-07,4.59,559000000.0,2031000000.0,1472000000.0,,
1973-08-08,4.59,559000000.0,2031000000.0,1472000000.0,,
1973-08-09,4.63,559000000.0,2031000000.0,1472000000.0,,
1973-08-10,4.59,559000000.0,2031000000.0,1472000000.0,,
1973-08-13,4.55,559000000.0,2031000000.0,1472000000.0,,
1973-08-14,4.63,559000000.0,2031000000.0,1472000000.0,,
1973-08-15,4.63,559000000.0,2031000000.0,1472000000.0,,
1973-08-16,4.59,559000000.0,2031000000.0,1472000000.0,,
1973-08-17,4.59,559000000.0,2031000000.0,1472000000.0,,
1973-08-20,4.56,559000000.0,2031000000.0,1472000000.0,,
1973-08-21,4.53,559000000.0,2031000000.0,1472000000.0,,
1973-08-22,4.5,559000000.0,2031000000.0,1472000000.0,,
1973-08-23,4.5,559000000.0,2031000000.0,1472000000.0,,
1973-08-24,4.64,559000000.0,2031000000.0,1472000000.0,,
1973-08-27,4.73,559000000.0,2031000000.0,1472000000.0,,
1973-08-28,4.91,559000000.0,2031000000.0,1472000000.0,,
1973-08-29,5.19,559000000.0,2031000000.0,1472000000.0,,
1973-08-30,5.19,559000000.0,2031000000.0,1472000000.0,,
1973-08-31,5.13,559000000.0,2031000000.0,1472000000.0,,
1973-09-04,5.36,559000000.0,2031000000.0,1472000000.0,,
1973-09-05,5.55,559000000.0,2031000000.0,1472000000.0,,
1973-09-06,5.63,559000000.0,2031000000.0,1472000000.0,,
1973-09-07,5.56,559000000.0,2031000000.0,1472000000.0,,
1973-09-10,5.63,559000000.0,2031000000.0,1472000000.0,,
1973-09-11,5.75,559000000.0,2031000000.0,1472000000.0,,
1973-09-12,5.72,559000000.0,2031000000.0,1472000000.0,,
1973-09-13,5.7,559000000.0,2031000000.0,1472000000.0,,
1973-09-14,5.7,559000000.0,2031000000.0,1472000000.0,,
1973-09-17,5.95,559000000.0,2031000000.0,1472000000.0,,
1973-09-18,6.02,559000000.0,2031000000.0,1472000000.0,,
1973-09-19,6.14,559000000.0,2031000000.0,1472000000.0,,
1973-09-20,6.22,559000000.0,2031000000.0,1472000000.0,,
1973-09-21,6.13,559000000.0,2031000000.0,1472000000.0,,
1973-09-24,5.91,559000000.0,2031000000.0,1472000000.0,,
1973-09-25,6.0,559000000.0,2031000000.0,1472000000.0,,
1973-09-26,6.0,559000000.0,2031000000.0,1472000000.0,,
1973-09-27,5.88,559000000.0,2031000000.0,1472000000.0,,
1973-09-28,5.91,559000000.0,2031000000.0,1472000000.0,,
1973-10-01,5.78,559000000.0,2031000000.0,1472000000.0,,
1973-10-02,5.88,559000000.0,2031000000.0,1472000000.0,,
1973-10-03,5.91,559000000.0,2031000000.0,1472000000.0,,
1973-10-04,6.08,559000000.0,2031000000.0,1472000000.0,,
1973-10-05,6.05,559000000.0,2031000000.0,1472000000.0,,
1973-10-08,6.0,559000000.0,2031000000.0,1472000000.0,,
1973-10-09,6.08,559000000.0,2031000000.0,1472000000.0,,
1973-10-10,6.05,559000000.0,2031000000.0,1472000000.0,,
1973-10-11,6.09,559000000.0,2031000000.0,1472000000.0,,
1973-10-12,6.0,559000000.0,2031000000.0,1472000000.0,,
1973-10-15,5.83,559000000.0,2031000000.0,1472000000.0,,
1973-10-16,5.7,559000000.0,2031000000.0,1472000000.0,,
1973-10-17,5.5,559000000.0,2031000000.0,1472000000.0,,
1973-10-18,5.34,559000000.0,2031000000.0,1472000000.0,,
1973-10-19,5.41,559000000.0,2031000000.0,1472000000.0,,
1973-10-22,5.31,559000000.0,2031000000.0,1472000000.0,,
1973-10-23,5.38,559000000.0,2031000000.0,1472000000.0,,
1973-10-24,5.22,559000000.0,2031000000.0,1472000000.0,,
1973-10-25,5.17,559000000.0,2031000000.0,1472000000.0,,
1973-10-26,5.13,559000000.0,2031000000.0,1472000000.0,,
1973-10-29,5.16,559000000.0,2031000000.0,1472000000.0,,
1973-10-30,5.13,559000000.0,2031000000.0,1472000000.0,,
1973-10-31,5.11,559000000.0,2031000000.0,1472000000.0,,
1973-11-01,5.13,559000000.0,2031000000.0,1472000000.0,,
1973-11-02,5.06,559000000.0,2031000000.0,1472000000.0,,
1973-11-05,5.08,559000000.0,2031000000.0,1472000000.0,,
1973-11-06,5.02,559000000.0,2031000000.0,1472000000.0,,
1973-11-07,4.91,559000000.0,2031000000.0,1472000000.0,,
1973-11-08,4.94,559000000.0,2031000000.0,1472000000.0,,
1973-11-09,4.81,559000000.0,2031000000.0,1472000000.0,,
1973-11-12,4.66,559000000.0,2031000000.0,1472000000.0,,
1973-11-13,4.48,559000000.0,2031000000.0,1472000000.0,,
1973-11-14,4.23,559000000.0,2031000000.0,1472000000.0,,
1973-11-15,4.34,559000000.0,2031000000.0,1472000000.0,,
1973-11-16,4.63,559000000.0,2031000000.0,1472000000.0,,
1973-11-19,4.58,559000000.0,2031000000.0,1472000000.0,,
1973-11-20,4.22,559000000.0,2031000000.0,1472000000.0,,
1973-11-21,4.33,559000000.0,2031000000.0,1472000000.0,,
1973-11-23,4.28,559000000.0,2031000000.0,1472000000.0,,
1973-11-26,4.27,559000000.0,2031000000.0,1472000000.0,,
1973-11-27,4.13,559000000.0,2031000000.0,1472000000.0,,
1973-11-28,4.16,559000000.0,2031000000.0,1472000000.0,,
1973-11-29,4.28,559000000.0,2031000000.0,1472000000.0,,
1973-11-30,4.25,559000000.0,2031000000.0,1472000000.0,,
1973-12-03,4.22,559000000.0,2031000000.0,1472000000.0,,
1973-12-04,4.28,559000000.0,2031000000.0,1472000000.0,,
1973-12-05,4.38,559000000.0,2031000000.0,1472000000.0,,
1973-12-06,4.38,559000000.0,2031000000.0,1472000000.0,,
1973-12-07,4.53,559000000.0,2031000000.0,1472000000.0,,
1973-12-10,4.38,559000000.0,2031000000.0,1472000000.0,,
1973-12-11,4.22,559000000.0,2031000000.0,1472000000.0,,
1973-12-12,4.22,559000000.0,2031000000.0,1472000000.0,,
1973-12-13,4.17,559000000.0,2031000000.0,1472000000.0,,
1973-12-14,4.2,559000000.0,2031000000.0,1472000000.0,,
1973-12-17,3.95,559000000.0,2031000000.0,1472000000.0,,
1973-12-18,3.98,559000000.0,2031000000.0,1472000000.0,,
1973-12-19,4.14,559000000.0,2031000000.0,1472000000.0,,
1973-12-20,4.19,559000000.0,2031000000.0,1472000000.0,,
1973-12-21,4.23,559000000.0,2031000000.0,1472000000.0,,
1973-12-24,4.13,559000000.0,2031000000.0,1472000000.0,,
1973-12-26,4.09,559000000.0,2031000000.0,1472000000.0,,
1973-12-27,4.06,559000000.0,2031000000.0,1472000000.0,,
1973-12-28,3.91,559000000.0,2031000000.0,1472000000.0,,
1973-12-31,3.92,559000000.0,2031000000.0,1472000000.0,,
1974-01-02,3.95,559000000.0,2031000000.0,1472000000.0,,
1974-01-03,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-01-04,4.34,559000000.0,2031000000.0,1472000000.0,,
1974-01-07,4.44,559000000.0,2031000000.0,1472000000.0,,
1974-01-08,4.44,559000000.0,2031000000.0,1472000000.0,,
1974-01-09,4.38,559000000.0,2031000000.0,1472000000.0,,
1974-01-10,4.38,559000000.0,2031000000.0,1472000000.0,,
1974-01-11,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-01-14,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-01-15,4.16,559000000.0,2031000000.0,1472000000.0,,
1974-01-16,4.14,559000000.0,2031000000.0,1472000000.0,,
1974-01-17,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-01-18,4.09,559000000.0,2031000000.0,1472000000.0,,
1974-01-21,4.09,559000000.0,2031000000.0,1472000000.0,,
1974-01-22,4.08,559000000.0,2031000000.0,1472000000.0,,
1974-01-23,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-01-24,4.08,559000000.0,2031000000.0,1472000000.0,,
1974-01-25,4.09,559000000.0,2031000000.0,1472000000.0,,
1974-01-28,4.2,559000000.0,2031000000.0,1472000000.0,,
1974-01-29,4.28,559000000.0,2031000000.0,1472000000.0,,
1974-01-30,4.44,559000000.0,2031000000.0,1472000000.0,,
1974-01-31,4.42,559000000.0,2031000000.0,1472000000.0,,
1974-02-01,4.41,559000000.0,2031000000.0,1472000000.0,,
1974-02-04,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-02-05,4.16,559000000.0,2031000000.0,1472000000.0,,
1974-02-06,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-02-07,4.34,559000000.0,2031000000.0,1472000000.0,,
1974-02-08,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-02-11,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-02-12,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-02-13,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-02-14,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-02-15,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-02-19,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-02-20,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-02-21,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-02-22,4.36,559000000.0,2031000000.0,1472000000.0,,
1974-02-25,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-02-26,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-02-27,4.3,559000000.0,2031000000.0,1472000000.0,,
1974-02-28,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-03-01,4.28,559000000.0,2031000000.0,1472000000.0,,
1974-03-04,4.28,559000000.0,2031000000.0,1472000000.0,,
1974-03-05,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-03-06,4.31,559000000.0,2031000000.0,1472000000.0,,
1974-03-07,4.33,559000000.0,2031000000.0,1472000000.0,,
1974-03-08,4.38,559000000.0,2031000000.0,1472000000.0,,
1974-03-11,4.44,559000000.0,2031000000.0,1472000000.0,,
1974-03-12,4.53,559000000.0,2031000000.0,1472000000.0,,
1974-03-13,4.63,559000000.0,2031000000.0,1472000000.0,,
1974-03-14,4.61,559000000.0,2031000000.0,1472000000.0,,
1974-03-15,4.53,559000000.0,2031000000.0,1472000000.0,,
1974-03-18,4.58,559000000.0,2031000000.0,1472000000.0,,
1974-03-19,4.38,559000000.0,2031000000.0,1472000000.0,,
1974-03-20,4.34,559000000.0,2031000000.0,1472000000.0,,
1974-03-21,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-03-22,4.22,559000000.0,2031000000.0,1472000000.0,,
1974-03-25,4.2,559000000.0,2031000000.0,1472000000.0,,
1974-03-26,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-03-27,4.16,559000000.0,2031000000.0,1472000000.0,,
1974-03-28,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-03-29,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-04-01,4.22,559000000.0,2031000000.0,1472000000.0,,
1974-04-02,4.25,559000000.0,2031000000.0,1472000000.0,,
1974-04-03,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-04-04,4.22,559000000.0,2031000000.0,1472000000.0,,
1974-04-05,4.23,559000000.0,2031000000.0,1472000000.0,,
1974-04-08,4.2,559000000.0,2031000000.0,1472000000.0,,
1974-04-09,4.2,559000000.0,2031000000.0,1472000000.0,,
1974-04-10,4.2,559000000.0,2031000000.0,1472000000.0,,
1974-04-11,4.14,559000000.0,2031000000.0,1472000000.0,,
1974-04-15,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-04-16,4.11,559000000.0,2031000000.0,1472000000.0,,
1974-04-17,4.16,559000000.0,2031000000.0,1472000000.0,,
1974-04-18,4.19,559000000.0,2031000000.0,1472000000.0,,
1974-04-19,4.09,559000000.0,2031000000.0,1472000000.0,,
1974-04-22,4.09,559000000.0,2031000000.0,1472000000.0,,
1974-04-23,4.05,559000000.0,2031000000.0,1472000000.0,,
1974-04-24,4.02,559000000.0,2031000000.0,1472000000.0,,
1974-04-25,3.97,559000000.0,2031000000.0,1472000000.0,,
1974-04-26,3.88,559000000.0,2031000000.0,1472000000.0,,
1974-04-29,3.91,559000000.0,2031000000.0,1472000000.0,,
1974-04-30,4.02,559000000.0,2031000000.0,1472000000.0,,
1974-05-01,4.06,559000000.0,2031000000.0,1472000000.0,,
1974-05-02,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-05-03,4.23,559000000.0,2031000000.0,1472000000.0,,
1974-05-06,4.16,559000000.0,2031000000.0,1472000000.0,,
1974-05-07,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-05-08,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-05-09,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-05-10,4.08,559000000.0,2031000000.0,1472000000.0,,
1974-05-13,3.95,559000000.0,2031000000.0,1472000000.0,,
1974-05-14,3.94,559000000.0,2031000000.0,1472000000.0,,
1974-05-15,3.92,559000000.0,2031000000.0,1472000000.0,,
1974-05-16,3.92,559000000.0,2031000000.0,1472000000.0,,
1974-05-17,3.91,559000000.0,2031000000.0,1472000000.0,,
1974-05-20,3.94,559000000.0,2031000000.0,1472000000.0,,
1974-05-21,3.91,559000000.0,2031000000.0,1472000000.0,,
1974-05-22,3.88,559000000.0,2031000000.0,1472000000.0,,
1974-05-23,3.81,559000000.0,2031000000.0,1472000000.0,,
1974-05-24,3.81,559000000.0,2031000000.0,1472000000.0,,
1974-05-28,3.81,559000000.0,2031000000.0,1472000000.0,,
1974-05-29,3.77,559000000.0,2031000000.0,1472000000.0,,
1974-05-30,3.72,559000000.0,2031000000.0,1472000000.0,,
1974-05-31,3.73,559000000.0,2031000000.0,1472000000.0,,
1974-06-03,3.8,559000000.0,2031000000.0,1472000000.0,,
1974-06-04,3.91,559000000.0,2031000000.0,1472000000.0,,
1974-06-05,4.06,559000000.0,2031000000.0,1472000000.0,,
1974-06-06,4.06,559000000.0,2031000000.0,1472000000.0,,
1974-06-07,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-06-10,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-06-11,4.17,559000000.0,2031000000.0,1472000000.0,,
1974-06-12,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-06-13,4.13,559000000.0,2031000000.0,1472000000.0,,
1974-06-14,4.0,559000000.0,2031000000.0,1472000000.0,,
1974-06-17,4.0,559000000.0,2031000000.0,1472000000.0,,
1974-06-18,3.91,559000000.0,2031000000.0,1472000000.0,,
1974-06-19,3.88,559000000.0,2031000000.0,1472000000.0,,
1974-06-20,3.78,559000000.0,2031000000.0,1472000000.0,,
1974-06-21,3.78,559000000.0,2031000000.0,1472000000.0,,
1974-06-24,3.83,559000000.0,2031000000.0,1472000000.0,,
1974-06-25,3.88,559000000.0,2031000000.0,1472000000.0,,
1974-06-26,3.84,559000000.0,2031000000.0,1472000000.0,,
1974-06-27,3.88,559000000.0,2031000000.0,1472000000.0,,
1974-06-28,3.94,559000000.0,2031000000.0,1472000000.0,,
1974-07-01,4.03,559000000.0,2031000000.0,1472000000.0,,
1974-07-02,3.94,559000000.0,2031000000.0,1472000000.0,,
1974-07-03,3.94,559000000.0,2031000000.0,1472000000.0,,
1974-07-05,3.84,559000000.0,2031000000.0,1472000000.0,,
1974-07-08,3.78,559000000.0,2031000000.0,1472000000.0,,
1974-07-09,3.83,559000000.0,2031000000.0,1472000000.0,,
1974-07-10,3.67,559000000.0,2031000000.0,1472000000.0,,
1974-07-11,3.72,559000000.0,2031000000.0,1472000000.0,,
1974-07-12,3.75,559000000.0,2031000000.0,1472000000.0,,
1974-07-15,3.78,559000000.0,2031000000.0,1472000000.0,,
1974-07-16,3.75,559000000.0,2031000000.0,1472000000.0,,
1974-07-17,3.77,559000000.0,2031000000.0,1472000000.0,,
1974-07-18,3.73,559000000.0,2031000000.0,1472000000.0,,
1974-07-19,3.75,559000000.0,2031000000.0,1472000000.0,,
1974-07-22,3.64,559000000.0,2031000000.0,1472000000.0,,
1974-07-23,3.53,559000000.0,2031000000.0,1472000000.0,,
1974-07-24,3.5,559000000.0,2031000000.0,1472000000.0,,
1974-07-25,3.58,559000000.0,2031000000.0,1472000000.0,,
1974-07-26,3.52,559000000.0,2031000000.0,1472000000.0,,
1974-07-29,3.34,559000000.0,2031000000.0,1472000000.0,,
1974-07-30,3.34,559000000.0,2031000000.0,1472000000.0,,
1974-07-31,3.19,559000000.0,2031000000.0,1472000000.0,,
1974-08-01,3.13,559000000.0,2031000000.0,1472000000.0,,
1974-08-02,3.22,559000000.0,2031000000.0,1472000000.0,,
1974-08-05,3.22,559000000.0,2031000000.0,1472000000.0,,
1974-08-06,3.17,559000000.0,2031000000.0,1472000000.0,,
1974-08-07,3.25,559000000.0,2031000000.0,1472000000.0,,
1974-08-08,3.38,559000000.0,2031000000.0,1472000000.0,,
1974-08-09,3.34,559000000.0,2031000000.0,1472000000.0,,
1974-08-12,3.31,559000000.0,2031000000.0,1472000000.0,,
1974-08-13,3.33,559000000.0,2031000000.0,1472000000.0,,
1974-08-14,3.27,559000000.0,2031000000.0,1472000000.0,,
1974-08-15,3.25,559000000.0,2031000000.0,1472000000.0,,
1974-08-16,3.23,559000000.0,2031000000.0,1472000000.0,,
1974-08-19,3.23,559000000.0,2031000000.0,1472000000.0,,
1974-08-20,3.28,559000000.0,2031000000.0,1472000000.0,,
1974-08-21,3.31,559000000.0,2031000000.0,1472000000.0,,
1974-08-22,3.27,559000000.0,2031000000.0,1472000000.0,,
1974-08-23,3.36,559000000.0,2031000000.0,1472000000.0,,
1974-08-26,3.34,559000000.0,2031000000.0,1472000000.0,,
1974-08-27,3.38,559000000.0,2031000000.0,1472000000.0,,
1974-08-28,3.38,559000000.0,2031000000.0,1472000000.0,,
1974-08-29,3.16,559000000.0,2031000000.0,1472000000.0,,
1974-08-30,3.47,559000000.0,2031000000.0,1472000000.0,,
1974-09-03,3.47,559000000.0,2031000000.0,1472000000.0,,
1974-09-04,3.33,559000000.0,2031000000.0,1472000000.0,,
1974-09-05,3.28,559000000.0,2031000000.0,1472000000.0,,
1974-09-06,3.41,559000000.0,2031000000.0,1472000000.0,,
1974-09-09,3.28,559000000.0,2031000000.0,1472000000.0,,
1974-09-10,3.22,559000000.0,2031000000.0,1472000000.0,,
1974-09-11,3.19,559000000.0,2031000000.0,1472000000.0,,
1974-09-12,3.03,559000000.0,2031000000.0,1472000000.0,,
1974-09-13,2.89,559000000.0,2031000000.0,1472000000.0,,
1974-09-16,2.94,559000000.0,2031000000.0,1472000000.0,,
1974-09-17,3.0,559000000.0,2031000000.0,1472000000.0,,
1974-09-18,2.98,559000000.0,2031000000.0,1472000000.0,,
1974-09-19,3.03,559000000.0,2031000000.0,1472000000.0,,
1974-09-20,2.95,559000000.0,2031000000.0,1472000000.0,,
1974-09-23,2.92,559000000.0,2031000000.0,1472000000.0,,
1974-09-24,2.8,559000000.0,2031000000.0,1472000000.0,,
1974-09-25,2.56,559000000.0,2031000000.0,1472000000.0,,
1974-09-26,2.52,559000000.0,2031000000.0,1472000000.0,,
1974-09-27,2.5,559000000.0,2031000000.0,1472000000.0,,
1974-09-30,2.48,559000000.0,2031000000.0,1472000000.0,,
1974-10-01,2.38,559000000.0,2031000000.0,1472000000.0,,
1974-10-02,2.38,559000000.0,2031000000.0,1472000000.0,,
1974-10-03,2.25,559000000.0,2031000000.0,1472000000.0,,
1974-10-04,2.25,559000000.0,2031000000.0,1472000000.0,,
1974-10-07,2.31,559000000.0,2031000000.0,1472000000.0,,
1974-10-08,2.3,559000000.0,2031000000.0,1472000000.0,,
1974-10-09,2.28,559000000.0,2031000000.0,1472000000.0,,
1974-10-10,2.3,559000000.0,2031000000.0,1472000000.0,,
1974-10-11,2.38,559000000.0,2031000000.0,1472000000.0,,
1974-10-14,2.72,559000000.0,2031000000.0,1472000000.0,,
1974-10-15,2.84,559000000.0,2031000000.0,1472000000.0,,
1974-10-16,2.73,559000000.0,2031000000.0,1472000000.0,,
1974-10-17,2.72,559000000.0,2031000000.0,1472000000.0,,
1974-10-18,2.81,559000000.0,2031000000.0,1472000000.0,,
