date,close price,A_SHE,A_TA,A_TL,market cap,PB Ratio
2005-10-14,22.12,3948000000.0,7352000000.0,3404000000.0,11060000000.0,2.801418439716312
2005-10-17,22.06,3948000000.0,7352000000.0,3404000000.0,11030000000.0,2.793819655521783
2005-10-18,21.92,3948000000.0,7352000000.0,3404000000.0,10960000000.0,2.7760891590678827
2005-10-19,22.3,3948000000.0,7352000000.0,3404000000.0,11150000000.0,2.8242147922998986
2005-10-20,22.05,3948000000.0,7352000000.0,3404000000.0,11025000000.0,2.7925531914893615
2005-10-21,22.24,3948000000.0,7352000000.0,3404000000.0,11120000000.0,2.81661600810537
2005-10-24,22.3,3948000000.0,7352000000.0,3404000000.0,11150000000.0,2.8242147922998986
2005-10-25,22.3,3948000000.0,7352000000.0,3404000000.0,11150000000.0,2.8242147922998986
2005-10-26,22.17,3948000000.0,7352000000.0,3404000000.0,11085000000.0,2.8077507598784193
2005-10-27,21.87,3948000000.0,7352000000.0,3404000000.0,10935000000.0,2.769756838905775
2005-10-28,22.17,3948000000.0,7352000000.0,3404000000.0,11085000000.0,2.8077507598784193
2005-10-31,22.9,3948000000.0,7352000000.0,3404000000.0,11450000000.0,2.9002026342451876
2005-11-01,22.98,3948000000.0,7352000000.0,3404000000.0,11099340000.0,2.811382978723404
2005-11-02,23.38,3948000000.0,7352000000.0,3404000000.0,11292540000.0,2.86031914893617
2005-11-03,23.39,3948000000.0,7352000000.0,3404000000.0,11297370000.0,2.8615425531914895
2005-11-04,23.46,3948000000.0,7352000000.0,3404000000.0,11331180000.0,2.8701063829787232
2005-11-07,23.53,3948000000.0,7352000000.0,3404000000.0,11364990000.0,2.8786702127659574
2005-11-08,23.58,3948000000.0,7352000000.0,3404000000.0,11389140000.0,2.884787234042553
2005-11-09,23.63,3948000000.0,7352000000.0,3404000000.0,11413290000.0,2.890904255319149
2005-11-10,23.63,3948000000.0,7352000000.0,3404000000.0,11413290000.0,2.890904255319149
2005-11-11,23.56,3948000000.0,7352000000.0,3404000000.0,11379480000.0,2.8823404255319147
2005-11-14,23.53,3948000000.0,7352000000.0,3404000000.0,11364990000.0,2.8786702127659574
2005-11-15,24.68,3948000000.0,7352000000.0,3404000000.0,11920440000.0,3.0193617021276595
2005-11-16,24.5,3948000000.0,7352000000.0,3404000000.0,11833500000.0,2.997340425531915
2005-11-17,24.86,3948000000.0,7352000000.0,3404000000.0,12007380000.0,3.041382978723404
2005-11-18,24.97,3948000000.0,7352000000.0,3404000000.0,12060510000.0,3.054840425531915
2005-11-21,25.02,3948000000.0,7352000000.0,3404000000.0,12084660000.0,3.060957446808511
2005-11-22,25.44,3948000000.0,7352000000.0,3404000000.0,12287520000.0,3.1123404255319147
2005-11-23,25.5,3948000000.0,7352000000.0,3404000000.0,12316500000.0,3.11968085106383
2005-11-25,25.53,3948000000.0,7352000000.0,3404000000.0,12330990000.0,3.123351063829787
2005-11-28,25.5,3948000000.0,7352000000.0,3404000000.0,12316500000.0,3.11968085106383
2005-11-29,25.39,3948000000.0,7352000000.0,3404000000.0,12263370000.0,3.106223404255319
2005-11-30,25.51,3948000000.0,7352000000.0,3404000000.0,12321330000.0,3.120904255319149
2005-12-01,25.74,3948000000.0,7352000000.0,3404000000.0,12432420000.0,3.149042553191489
2005-12-02,25.39,3948000000.0,7352000000.0,3404000000.0,12263370000.0,3.106223404255319
2005-12-05,25.04,3948000000.0,7352000000.0,3404000000.0,12094320000.0,3.0634042553191487
2005-12-06,24.99,3948000000.0,7352000000.0,3404000000.0,12070170000.0,3.057287234042553
2005-12-07,24.66,3948000000.0,7352000000.0,3404000000.0,11910780000.0,3.016914893617021
2005-12-08,24.74,3948000000.0,7352000000.0,3404000000.0,11949420000.0,3.0267021276595742
2005-12-09,25.23,3948000000.0,7352000000.0,3404000000.0,12186090000.0,3.0866489361702127
2005-12-12,25.5,3948000000.0,7352000000.0,3404000000.0,12316500000.0,3.11968085106383
2005-12-13,25.74,3948000000.0,7352000000.0,3404000000.0,12432420000.0,3.149042553191489
2005-12-14,25.41,3948000000.0,7352000000.0,3404000000.0,12273030000.0,3.1086702127659573
2005-12-15,25.19,3948000000.0,7352000000.0,3404000000.0,12166770000.0,3.081755319148936
2005-12-16,25.25,3948000000.0,7352000000.0,3404000000.0,12195750000.0,3.089095744680851
2005-12-19,25.07,3948000000.0,7352000000.0,3404000000.0,12108810000.0,3.0670744680851065
2005-12-20,24.91,3948000000.0,7352000000.0,3404000000.0,12031530000.0,3.0475
2005-12-21,24.94,3948000000.0,7352000000.0,3404000000.0,12046020000.0,3.0511702127659572
2005-12-22,25.09,3948000000.0,7352000000.0,3404000000.0,12118470000.0,3.0695212765957445
2005-12-23,24.96,3948000000.0,7352000000.0,3404000000.0,12055680000.0,3.0536170212765956
2005-12-27,24.31,3948000000.0,7352000000.0,3404000000.0,11741730000.0,2.974095744680851
2005-12-28,24.25,3948000000.0,7352000000.0,3404000000.0,11712750000.0,2.966755319148936
2005-12-29,23.94,3948000000.0,7352000000.0,3404000000.0,11563020000.0,2.9288297872340427
2005-12-30,23.81,3948000000.0,7352000000.0,3404000000.0,11500230000.0,2.9129255319148935
2006-01-03,23.96,3948000000.0,7352000000.0,3404000000.0,11572680000.0,2.9312765957446807
2006-01-04,24.03,3948000000.0,7352000000.0,3404000000.0,11606490000.0,2.939840425531915
2006-01-05,24.66,3948000000.0,7352000000.0,3404000000.0,11910780000.0,3.016914893617021
2006-01-06,24.79,3948000000.0,7352000000.0,3404000000.0,11973570000.0,3.03281914893617
2006-01-09,24.71,3948000000.0,7352000000.0,3404000000.0,11934930000.0,3.023031914893617
2006-01-10,25.04,3948000000.0,7352000000.0,3404000000.0,12094320000.0,3.0634042553191487
2006-01-11,25.03,3948000000.0,7352000000.0,3404000000.0,12089490000.0,3.0621808510638298
2006-01-12,24.48,3948000000.0,7352000000.0,3404000000.0,11823840000.0,2.9948936170212765
2006-01-13,24.29,3948000000.0,7352000000.0,3404000000.0,11732070000.0,2.971648936170213
2006-01-17,24.15,4081000000.0,6751000000.0,2670000000.0,11664450000.0,2.8582332761578044
2006-01-18,24.65,4081000000.0,6751000000.0,2670000000.0,11905950000.0,2.917409948542024
2006-01-19,25.04,4081000000.0,6751000000.0,2670000000.0,12094320000.0,2.963567753001715
2006-01-20,24.5,4081000000.0,6751000000.0,2670000000.0,11833500000.0,2.899656946826758
2006-01-23,24.5,4081000000.0,6751000000.0,2670000000.0,11833500000.0,2.899656946826758
2006-01-24,24.55,4081000000.0,6751000000.0,2670000000.0,11857650000.0,2.90557461406518
2006-01-25,24.51,4081000000.0,6751000000.0,2670000000.0,11838330000.0,2.9008404802744425
2006-01-26,24.4,4081000000.0,6751000000.0,2670000000.0,11785200000.0,2.887821612349914
2006-01-27,24.42,4081000000.0,6751000000.0,2670000000.0,11794860000.0,2.890188679245283
2006-01-30,24.61,4081000000.0,6751000000.0,2670000000.0,11886630000.0,2.9126758147512866
2006-01-31,24.26,4081000000.0,6751000000.0,2670000000.0,11717580000.0,2.871252144082333
2006-02-01,25.01,4081000000.0,6751000000.0,2670000000.0,11579630000.0,2.837449154618966
2006-02-02,24.51,4081000000.0,6751000000.0,2670000000.0,11348130000.0,2.780722862043617
2006-02-03,24.56,4081000000.0,6751000000.0,2670000000.0,11371280000.0,2.7863954913011515
2006-02-06,24.85,4081000000.0,6751000000.0,2670000000.0,11505550000.0,2.8192967409948544
2006-02-07,24.32,4081000000.0,6751000000.0,2670000000.0,11260160000.0,2.759166870864984
2006-02-08,24.71,4081000000.0,6751000000.0,2670000000.0,11440730000.0,2.8034133790737563
2006-02-09,25.13,4081000000.0,6751000000.0,2670000000.0,11635190000.0,2.8510634648370496
2006-02-10,25.66,4081000000.0,6751000000.0,2670000000.0,11880580000.0,2.91119333496692
2006-02-13,24.64,4081000000.0,6751000000.0,2670000000.0,11408320000.0,2.7954716981132077
2006-02-14,24.89,4081000000.0,6751000000.0,2670000000.0,11524070000.0,2.8238348444008823
2006-02-15,25.03,4081000000.0,6751000000.0,2670000000.0,11588890000.0,2.83971820632198
2006-02-16,24.88,4081000000.0,6751000000.0,2670000000.0,11519440000.0,2.822700318549375
2006-02-17,25.03,4081000000.0,6751000000.0,2670000000.0,11588890000.0,2.83971820632198
2006-02-21,25.14,4081000000.0,6751000000.0,2670000000.0,11639820000.0,2.852197990688557
2006-02-22,25.35,4081000000.0,6751000000.0,2670000000.0,11737050000.0,2.8760230335702035
2006-02-23,25.75,4081000000.0,6751000000.0,2670000000.0,11922250000.0,2.921404067630483
2006-02-24,25.69,4081000000.0,6751000000.0,2670000000.0,11894470000.0,2.914596912521441
2006-02-27,26.17,4081000000.0,6751000000.0,2670000000.0,12116710000.0,2.969054153393776
2006-02-28,25.75,4081000000.0,6751000000.0,2670000000.0,11922250000.0,2.921404067630483
2006-03-01,26.26,4081000000.0,6751000000.0,2670000000.0,12158380000.0,2.9792648860573387
2006-03-02,25.98,4081000000.0,6751000000.0,2670000000.0,12028740000.0,2.9474981622151435
2006-03-03,25.91,4081000000.0,6751000000.0,2670000000.0,11996330000.0,2.9395564812545945
2006-03-06,25.88,4081000000.0,6751000000.0,2670000000.0,11982440000.0,2.9361529037000733
2006-03-07,26.0,4081000000.0,6751000000.0,2670000000.0,12038000000.0,2.9497672139181574
2006-03-08,26.15,4081000000.0,6751000000.0,2670000000.0,12107450000.0,2.9667851016907623
2006-03-09,25.9,4182000000.0,8026000000.0,3844000000.0,11991700000.0,2.8674557627929222
2006-03-10,26.02,4182000000.0,8026000000.0,3844000000.0,12047260000.0,2.8807412721186036
2006-03-13,26.42,4182000000.0,8026000000.0,3844000000.0,12232460000.0,2.9250263032042083
2006-03-14,26.35,4182000000.0,8026000000.0,3844000000.0,12200050000.0,2.917276422764228
2006-03-15,26.85,4182000000.0,8026000000.0,3844000000.0,12431550000.0,2.972632711621234
2006-03-16,27.0,4182000000.0,8026000000.0,3844000000.0,12501000000.0,2.9892395982783357
2006-03-17,27.12,4182000000.0,8026000000.0,3844000000.0,12556560000.0,3.002525107604017
2006-03-20,26.98,4182000000.0,8026000000.0,3844000000.0,12491740000.0,2.9870253467240553
2006-03-21,26.55,4182000000.0,8026000000.0,3844000000.0,12292650000.0,2.93941893830703
2006-03-22,26.54,4182000000.0,8026000000.0,3844000000.0,12288020000.0,2.93831181252989
2006-03-23,26.61,4182000000.0,8026000000.0,3844000000.0,12320430000.0,2.946061692969871
2006-03-24,26.73,4182000000.0,8026000000.0,3844000000.0,12375990000.0,2.9593472022955525
2006-03-27,26.24,4182000000.0,8026000000.0,3844000000.0,12149120000.0,2.9050980392156864
2006-03-28,25.94,4182000000.0,8026000000.0,3844000000.0,12010220000.0,2.8718842659014827
2006-03-29,26.44,4182000000.0,8026000000.0,3844000000.0,12241720000.0,2.9272405547584888
2006-03-30,26.68,4182000000.0,8026000000.0,3844000000.0,12352840000.0,2.9538115734098516
2006-03-31,26.86,4182000000.0,8026000000.0,3844000000.0,12436180000.0,2.973739837398374
2006-04-03,27.25,4182000000.0,8026000000.0,3844000000.0,12616750000.0,3.016917742706839
2006-04-04,27.22,4182000000.0,8026000000.0,3844000000.0,12602860000.0,3.0135963653754185
2006-04-05,27.34,4182000000.0,8026000000.0,3844000000.0,12658420000.0,3.0268818747011
2006-04-06,27.54,4182000000.0,8026000000.0,3844000000.0,12751020000.0,3.0490243902439023
2006-04-07,27.08,4182000000.0,8026000000.0,3844000000.0,12538040000.0,2.9980966044954567
2006-04-10,26.41,4182000000.0,8026000000.0,3844000000.0,12227830000.0,2.9239191774270683
2006-04-11,26.44,4182000000.0,8026000000.0,3844000000.0,12241720000.0,2.9272405547584888
2006-04-12,25.99,4182000000.0,8026000000.0,3844000000.0,12033370000.0,2.877419894787183
2006-04-13,26.23,4182000000.0,8026000000.0,3844000000.0,12144490000.0,2.903990913438546
2006-04-17,26.37,4182000000.0,8026000000.0,3844000000.0,12209310000.0,2.919490674318508
2006-04-18,27.17,4182000000.0,8026000000.0,3844000000.0,12579710000.0,3.008060736489718
2006-04-19,27.62,4182000000.0,8026000000.0,3844000000.0,12788060000.0,3.0578813964610236
2006-04-20,27.88,4182000000.0,8026000000.0,3844000000.0,12908440000.0,3.0866666666666664
2006-04-21,27.77,4182000000.0,8026000000.0,3844000000.0,12857510000.0,3.0744882831181255
2006-04-24,27.48,4182000000.0,8026000000.0,3844000000.0,12723240000.0,3.042381635581062
2006-04-25,27.8,4182000000.0,8026000000.0,3844000000.0,12871400000.0,3.0778096604495455
2006-04-26,27.75,4182000000.0,8026000000.0,3844000000.0,12848250000.0,3.072274031563845
2006-04-27,27.9,4182000000.0,8026000000.0,3844000000.0,12917700000.0,3.088880918220947
2006-04-28,27.48,4182000000.0,8026000000.0,3844000000.0,12723240000.0,3.042381635581062
2006-05-01,27.72,4182000000.0,8026000000.0,3844000000.0,12446280000.0,2.976154949784792
2006-05-02,27.92,4182000000.0,8026000000.0,3844000000.0,12536080000.0,2.9976279292204686
2006-05-03,27.85,4182000000.0,8026000000.0,3844000000.0,12504650000.0,2.990112386417982
2006-05-04,27.8,4182000000.0,8026000000.0,3844000000.0,12482200000.0,2.9847441415590628
2006-05-05,28.0,4182000000.0,8026000000.0,3844000000.0,12572000000.0,3.0062171209947395
2006-05-08,27.9,4182000000.0,8026000000.0,3844000000.0,12527100000.0,2.995480631276901
2006-05-09,27.81,4182000000.0,8026000000.0,3844000000.0,12486690000.0,2.9858177905308465
2006-05-10,27.66,4182000000.0,8026000000.0,3844000000.0,12419340000.0,2.969713055954089
2006-05-11,27.66,4182000000.0,8026000000.0,3844000000.0,12419340000.0,2.969713055954089
2006-05-12,26.65,4182000000.0,8026000000.0,3844000000.0,11965850000.0,2.8612745098039216
2006-05-15,27.16,4182000000.0,8026000000.0,3844000000.0,12194840000.0,2.916030607364897
2006-05-16,24.93,4182000000.0,8026000000.0,3844000000.0,11193570000.0,2.676606886657102
2006-05-17,24.89,4182000000.0,8026000000.0,3844000000.0,11175610000.0,2.6723122907699666
2006-05-18,24.92,4182000000.0,8026000000.0,3844000000.0,11189080000.0,2.675533237685318
2006-05-19,25.02,4182000000.0,8026000000.0,3844000000.0,11233980000.0,2.686269727403156
2006-05-22,24.64,4182000000.0,8026000000.0,3844000000.0,11063360000.0,2.6454710664753707
2006-05-23,24.67,4182000000.0,8026000000.0,3844000000.0,11076830000.0,2.6486920133907224
2006-05-24,24.41,4182000000.0,8026000000.0,3844000000.0,10960090000.0,2.6207771401243423
2006-05-25,24.26,4182000000.0,8026000000.0,3844000000.0,10892740000.0,2.6046724055475847
2006-05-26,24.77,4182000000.0,8026000000.0,3844000000.0,11121730000.0,2.6594285031085607
2006-05-30,24.38,4182000000.0,8026000000.0,3844000000.0,10946620000.0,2.617556193208991
2006-05-31,24.96,4182000000.0,8026000000.0,3844000000.0,11207040000.0,2.6798278335724532
2006-06-01,25.06,4182000000.0,8026000000.0,3844000000.0,11251940000.0,2.6905643232902916
2006-06-02,25.41,4182000000.0,8026000000.0,3844000000.0,11409090000.0,2.728142037302726
2006-06-05,24.56,4182000000.0,8026000000.0,3844000000.0,11027440000.0,2.6368818747011
2006-06-06,24.35,4074000000.0,8057000000.0,3983000000.0,10933150000.0,2.683640157093765
2006-06-07,24.25,4074000000.0,8057000000.0,3983000000.0,10888250000.0,2.6726190476190474
2006-06-08,23.97,4074000000.0,8057000000.0,3983000000.0,10762530000.0,2.641759941089838
2006-06-09,24.13,4074000000.0,8057000000.0,3983000000.0,10834370000.0,2.659393716249386
2006-06-12,23.32,4074000000.0,8057000000.0,3983000000.0,10470680000.0,2.5701227295041726
2006-06-13,22.5,4074000000.0,8057000000.0,3983000000.0,10102500000.0,2.4797496318114876
2006-06-14,22.83,4074000000.0,8057000000.0,3983000000.0,10250670000.0,2.516119293078056
2006-06-15,23.88,4074000000.0,8057000000.0,3983000000.0,10722120000.0,2.631840942562592
2006-06-16,23.86,4074000000.0,8057000000.0,3983000000.0,10713140000.0,2.6296367206676483
2006-06-19,23.15,4074000000.0,8057000000.0,3983000000.0,10394350000.0,2.5513868433971525
2006-06-20,23.02,4074000000.0,8057000000.0,3983000000.0,10335980000.0,2.5370594010800196
2006-06-21,23.36,4074000000.0,8057000000.0,3983000000.0,10488640000.0,2.57453117329406
2006-06-22,23.08,4074000000.0,8057000000.0,3983000000.0,10362920000.0,2.5436720667648505
2006-06-23,22.31,4074000000.0,8057000000.0,3983000000.0,10017190000.0,2.458809523809524
2006-06-26,22.49,4074000000.0,8057000000.0,3983000000.0,10098010000.0,2.4786475208640155
2006-06-27,21.77,4074000000.0,8057000000.0,3983000000.0,9774730000.0,2.399295532646048
2006-06-28,21.86,4074000000.0,8057000000.0,3983000000.0,9815140000.0,2.409214531173294
2006-06-29,22.54,4074000000.0,8057000000.0,3983000000.0,10120460000.0,2.4841580756013744
2006-06-30,22.58,4074000000.0,8057000000.0,3983000000.0,10138420000.0,2.4885665193912616
2006-07-03,22.79,4074000000.0,8057000000.0,3983000000.0,10232710000.0,2.511710849288169
2006-07-05,22.41,4074000000.0,8057000000.0,3983000000.0,10062090000.0,2.4698306332842415
2006-07-06,22.63,4074000000.0,8057000000.0,3983000000.0,10160870000.0,2.4940770741286205
2006-07-07,22.19,4074000000.0,8057000000.0,3983000000.0,9963310000.0,2.4455841924398625
2006-07-10,22.0,4074000000.0,8057000000.0,3983000000.0,9878000000.0,2.4246440844378987
2006-07-11,21.59,4074000000.0,8057000000.0,3983000000.0,9693910000.0,2.3794575355915564
2006-07-12,20.39,4074000000.0,8057000000.0,3983000000.0,9155110000.0,2.2472042218949437
2006-07-13,20.36,4074000000.0,8057000000.0,3983000000.0,9141640000.0,2.243897889052528
2006-07-14,20.52,4074000000.0,8057000000.0,3983000000.0,9213480000.0,2.2615316642120766
2006-07-17,20.63,4074000000.0,8057000000.0,3983000000.0,9262870000.0,2.273654884634266
2006-07-18,20.24,4074000000.0,8057000000.0,3983000000.0,9087760000.0,2.2306725576828668
2006-07-19,21.03,4074000000.0,8057000000.0,3983000000.0,9442470000.0,2.317739322533137
2006-07-20,20.58,4074000000.0,8057000000.0,3983000000.0,9240420000.0,2.268144329896907
2006-07-21,19.93,4074000000.0,8057000000.0,3983000000.0,8948570000.0,2.196507118311242
2006-07-24,20.77,4074000000.0,8057000000.0,3983000000.0,9325730000.0,2.289084437898871
2006-07-25,20.86,4074000000.0,8057000000.0,3983000000.0,9366140000.0,2.299003436426117
2006-07-26,19.89,4074000000.0,8057000000.0,3983000000.0,8930610000.0,2.192098674521355
2006-07-27,19.69,4074000000.0,8057000000.0,3983000000.0,8840810000.0,2.1700564555719195
2006-07-28,19.97,4074000000.0,8057000000.0,3983000000.0,8966530000.0,2.200915562101129
2006-07-31,20.34,4074000000.0,8057000000.0,3983000000.0,9132660000.0,2.241693667157585
2006-08-01,20.06,4074000000.0,8057000000.0,3983000000.0,8846460000.0,2.171443298969072
2006-08-02,20.12,4074000000.0,8057000000.0,3983000000.0,8872920000.0,2.177938144329897
2006-08-03,20.17,4074000000.0,8057000000.0,3983000000.0,8894970000.0,2.1833505154639177
2006-08-04,20.06,4074000000.0,8057000000.0,3983000000.0,8846460000.0,2.171443298969072
2006-08-07,19.85,4074000000.0,8057000000.0,3983000000.0,8753850000.0,2.1487113402061855
2006-08-08,19.37,4074000000.0,8057000000.0,3983000000.0,8542170000.0,2.0967525773195876
2006-08-09,19.51,4074000000.0,8057000000.0,3983000000.0,8603910000.0,2.111907216494845
2006-08-10,19.89,4074000000.0,8057000000.0,3983000000.0,8771490000.0,2.1530412371134022
2006-08-11,19.46,4074000000.0,8057000000.0,3983000000.0,8581860000.0,2.1064948453608245
2006-08-14,20.36,4074000000.0,8057000000.0,3983000000.0,8978760000.0,2.2039175257731958
2006-08-15,22.26,4074000000.0,8057000000.0,3983000000.0,9816660000.0,2.4095876288659794
2006-08-16,22.9,4074000000.0,8057000000.0,3983000000.0,10098900000.0,2.4788659793814434
2006-08-17,23.09,4074000000.0,8057000000.0,3983000000.0,10182690000.0,2.4994329896907215
2006-08-18,22.75,4074000000.0,8057000000.0,3983000000.0,10032750000.0,2.4626288659793816
2006-08-21,22.4,4074000000.0,8057000000.0,3983000000.0,9878400000.0,2.424742268041237
2006-08-22,22.1,4074000000.0,8057000000.0,3983000000.0,9746100000.0,2.3922680412371133
2006-08-23,21.85,4074000000.0,8057000000.0,3983000000.0,9635850000.0,2.3652061855670103
2006-08-24,21.87,4074000000.0,8057000000.0,3983000000.0,9644670000.0,2.3673711340206185
2006-08-25,21.8,4074000000.0,8057000000.0,3983000000.0,9613800000.0,2.3597938144329897
2006-08-28,22.03,4074000000.0,8057000000.0,3983000000.0,9715230000.0,2.3846907216494846
2006-08-29,22.43,4074000000.0,8057000000.0,3983000000.0,9891630000.0,2.4279896907216494
2006-08-30,22.89,4074000000.0,8057000000.0,3983000000.0,10094490000.0,2.477783505154639
2006-08-31,23.0,4074000000.0,8057000000.0,3983000000.0,10143000000.0,2.4896907216494846
2006-09-01,22.55,4074000000.0,8057000000.0,3983000000.0,9944550000.0,2.440979381443299
2006-09-05,22.58,4074000000.0,8057000000.0,3983000000.0,9957780000.0,2.444226804123711
2006-09-06,21.95,3792000000.0,7729000000.0,3937000000.0,9679950000.0,2.5527294303797468
2006-09-07,21.77,3792000000.0,7729000000.0,3937000000.0,9600570000.0,2.5317958860759493
2006-09-08,21.95,3792000000.0,7729000000.0,3937000000.0,9679950000.0,2.5527294303797468
2006-09-11,22.24,3792000000.0,7729000000.0,3937000000.0,9807840000.0,2.5864556962025316
2006-09-12,22.53,3792000000.0,7729000000.0,3937000000.0,9935730000.0,2.6201819620253164
2006-09-13,22.42,3792000000.0,7729000000.0,3937000000.0,9887220000.0,2.607389240506329
2006-09-14,22.17,3792000000.0,7729000000.0,3937000000.0,9776970000.0,2.5783148734177215
2006-09-15,22.12,3792000000.0,7729000000.0,3937000000.0,9754920000.0,2.5725
2006-09-18,22.3,3792000000.0,7729000000.0,3937000000.0,9834300000.0,2.5934335443037977
2006-09-19,22.5,3792000000.0,7729000000.0,3937000000.0,9922500000.0,2.6166930379746836
2006-09-20,23.32,3792000000.0,7729000000.0,3937000000.0,10284120000.0,2.7120569620253163
2006-09-21,23.66,3792000000.0,7729000000.0,3937000000.0,10434060000.0,2.751598101265823
2006-09-22,23.23,3792000000.0,7729000000.0,3937000000.0,10244430000.0,2.701590189873418
2006-09-25,23.53,3792000000.0,7729000000.0,3937000000.0,10376730000.0,2.7364794303797466
2006-09-26,23.56,3792000000.0,7729000000.0,3937000000.0,10389960000.0,2.73996835443038
2006-09-27,23.08,3792000000.0,7729000000.0,3937000000.0,10178280000.0,2.684145569620253
2006-09-28,23.59,3792000000.0,7729000000.0,3937000000.0,10403190000.0,2.7434572784810127
2006-09-29,23.38,3792000000.0,7729000000.0,3937000000.0,10310580000.0,2.7190348101265824
2006-10-02,23.12,3792000000.0,7729000000.0,3937000000.0,10195920000.0,2.6887974683544305
2006-10-03,23.06,3792000000.0,7729000000.0,3937000000.0,10169460000.0,2.6818196202531643
2006-10-04,23.63,3792000000.0,7729000000.0,3937000000.0,10420830000.0,2.74810917721519
2006-10-05,23.53,3792000000.0,7729000000.0,3937000000.0,10376730000.0,2.7364794303797466
2006-10-06,23.81,3792000000.0,7729000000.0,3937000000.0,10500210000.0,2.7690427215189874
2006-10-09,23.91,3792000000.0,7729000000.0,3937000000.0,10544310000.0,2.7806724683544304
2006-10-10,23.86,3792000000.0,7729000000.0,3937000000.0,10522260000.0,2.7748575949367087
2006-10-11,23.73,3792000000.0,7729000000.0,3937000000.0,10464930000.0,2.759738924050633
2006-10-12,24.02,3792000000.0,7729000000.0,3937000000.0,10592820000.0,2.7934651898734177
2006-10-13,24.68,3792000000.0,7729000000.0,3937000000.0,10883880000.0,2.870221518987342
2006-10-16,24.55,3792000000.0,7729000000.0,3937000000.0,10826550000.0,2.8551028481012657
2006-10-17,24.61,3792000000.0,7729000000.0,3937000000.0,10853010000.0,2.862080696202532
2006-10-18,25.04,3792000000.0,7729000000.0,3937000000.0,11042640000.0,2.912088607594937
2006-10-19,24.98,3792000000.0,7729000000.0,3937000000.0,11016180000.0,2.9051107594936707
2006-10-20,24.98,3792000000.0,7729000000.0,3937000000.0,11016180000.0,2.9051107594936707
2006-10-23,24.89,3792000000.0,7729000000.0,3937000000.0,10976490000.0,2.894643987341772
2006-10-24,24.99,3792000000.0,7729000000.0,3937000000.0,11020590000.0,2.906273734177215
2006-10-25,25.06,3792000000.0,7729000000.0,3937000000.0,11051460000.0,2.9144145569620252
2006-10-26,25.34,3792000000.0,7729000000.0,3937000000.0,11174940000.0,2.9469778481012656
2006-10-27,24.95,3792000000.0,7729000000.0,3937000000.0,11002950000.0,2.901621835443038
2006-10-30,24.96,3792000000.0,7729000000.0,3937000000.0,11007360000.0,2.9027848101265823
2006-10-31,25.46,3792000000.0,7729000000.0,3937000000.0,11227860000.0,2.9609335443037974
2006-11-01,24.38,3792000000.0,7729000000.0,3937000000.0,10190840000.0,2.687457805907173
2006-11-02,23.9,3792000000.0,7729000000.0,3937000000.0,9990200000.0,2.6345464135021097
2006-11-03,23.56,3792000000.0,7729000000.0,3937000000.0,9848080000.0,2.597067510548523
2006-11-06,24.34,3792000000.0,7729000000.0,3937000000.0,10174120000.0,2.683048523206751
2006-11-07,24.06,3792000000.0,7729000000.0,3937000000.0,10057080000.0,2.6521835443037975
2006-11-08,24.08,3792000000.0,7729000000.0,3937000000.0,10065440000.0,2.6543881856540086
2006-11-09,24.38,3792000000.0,7729000000.0,3937000000.0,10190840000.0,2.687457805907173
2006-11-10,24.56,3792000000.0,7729000000.0,3937000000.0,10266080000.0,2.7072995780590716
2006-11-13,25.04,3792000000.0,7729000000.0,3937000000.0,10466720000.0,2.760210970464135
2006-11-14,23.61,3792000000.0,7729000000.0,3937000000.0,9868980000.0,2.6025791139240506
2006-11-15,23.71,3792000000.0,7729000000.0,3937000000.0,9910780000.0,2.6136023206751053
2006-11-16,24.07,3792000000.0,7729000000.0,3937000000.0,10061260000.0,2.653285864978903
2006-11-17,24.14,3792000000.0,7729000000.0,3937000000.0,10090520000.0,2.6610021097046412
2006-11-20,24.13,3792000000.0,7729000000.0,3937000000.0,10086340000.0,2.6598997890295357
2006-11-21,24.06,3792000000.0,7729000000.0,3937000000.0,10057080000.0,2.6521835443037975
2006-11-22,23.91,3792000000.0,7729000000.0,3937000000.0,9994380000.0,2.6356487341772152
2006-11-24,24.01,3792000000.0,7729000000.0,3937000000.0,10036180000.0,2.64667194092827
2006-11-27,23.33,3792000000.0,7729000000.0,3937000000.0,9751940000.0,2.571714135021097
2006-11-28,23.32,3792000000.0,7729000000.0,3937000000.0,9747760000.0,2.5706118143459915
2006-11-29,22.92,3792000000.0,7729000000.0,3937000000.0,9580560000.0,2.526518987341772
2006-11-30,22.78,3792000000.0,7729000000.0,3937000000.0,9522040000.0,2.5110864978902954
2006-12-01,22.87,3792000000.0,7729000000.0,3937000000.0,9559660000.0,2.5210073839662446
2006-12-04,23.33,3792000000.0,7729000000.0,3937000000.0,9751940000.0,2.571714135021097
2006-12-05,23.72,3792000000.0,7729000000.0,3937000000.0,9914960000.0,2.614704641350211
2006-12-06,23.66,3792000000.0,7729000000.0,3937000000.0,9889880000.0,2.608090717299578
2006-12-07,23.76,3792000000.0,7729000000.0,3937000000.0,9931680000.0,2.619113924050633
2006-12-08,23.91,3792000000.0,7729000000.0,3937000000.0,9994380000.0,2.6356487341772152
2006-12-11,24.01,3792000000.0,7729000000.0,3937000000.0,10036180000.0,2.64667194092827
2006-12-12,24.22,3792000000.0,7729000000.0,3937000000.0,10123960000.0,2.6698206751054854
2006-12-13,24.21,3792000000.0,7729000000.0,3937000000.0,10119780000.0,2.66871835443038
