date,ROK,ROK_SHE,PB Ratio
2003-02-21,4435830000.0,0.0,inf
2003-02-24,4384800000.0,0.0,inf
2003-02-25,4303530000.0,0.0,inf
2003-02-26,4256280000.0,0.0,inf
2003-02-27,4360230000.0,0.0,inf
2003-02-28,4348890000.0,0.0,inf
2003-03-03,4297860000.0,0.0,inf
2003-03-04,4216589999.9999995,0.0,inf
2003-03-05,4290300000.0,0.0,inf
2003-03-06,4233599999.9999995,0.0,inf
2003-03-07,4069170000.0,0.0,inf
2003-03-10,3955770000.0,0.0,inf
2003-03-11,3713849999.9999995,0.0,inf
2003-03-12,3623130000.0000005,0.0,inf
2003-03-13,3897180000.0,0.0,inf
2003-03-14,3897180000.0,0.0,inf
2003-03-17,4054050000.0,0.0,inf
2003-03-18,4135320000.0,0.0,inf
2003-03-19,4114530000.0,0.0,inf
2003-03-20,4195800000.0,0.0,inf
2003-03-21,4248720000.0,0.0,inf
2003-03-24,4074839999.9999995,0.0,inf
2003-03-25,4180680000.0,0.0,inf
2003-03-26,4038930000.0,0.0,inf
2003-03-27,4006800000.0,0.0,inf
2003-03-28,3912300000.0,0.0,inf
2003-03-31,3912300000.0,0.0,inf
2003-04-01,3917970000.0,0.0,inf
2003-04-02,4006800000.0,0.0,inf
2003-04-03,3953880000.0000005,0.0,inf
2003-04-04,3925530000.0,0.0,inf
2003-04-07,4006800000.0,0.0,inf
2003-04-08,3955770000.0,0.0,inf
2003-04-09,3940650000.0000005,0.0,inf
2003-04-10,4006800000.0,0.0,inf
2003-04-11,3951990000.0,0.0,inf
2003-04-14,4016250000.0,0.0,inf
2003-04-15,3993570000.0,0.0,inf
2003-04-16,3933089999.9999995,0.0,inf
2003-04-17,4029480000.0,0.0,inf
2003-04-21,4078619999.9999995,0.0,inf
2003-04-22,4297860000.0,0.0,inf
2003-04-23,4243050000.0,0.0,inf
2003-04-24,4146660000.0000005,0.0,inf
2003-04-25,4095630000.0000005,0.0,inf
2003-04-28,4226040000.0,0.0,inf
2003-04-29,4271400000.0000005,0.0,inf
2003-04-30,4309200000.0,0.0,inf
2003-05-01,4243050000.0,0.0,inf
2003-05-02,4326210000.0,0.0,inf
2003-05-05,4271400000.0000005,0.0,inf
2003-05-06,4297860000.0,0.0,inf
2003-05-07,4214700000.0,0.0,inf
2003-05-08,4182570000.0,0.0,inf
2003-05-09,4280849999.9999995,0.0,inf
2003-05-12,4297860000.0,0.0,inf
2003-05-13,4288410000.0000005,0.0,inf
2003-05-14,4205250000.0,0.0,inf
2003-05-15,4261950000.0,0.0,inf
2003-05-16,4297860000.0,0.0,inf
2003-05-19,4108859999.9999995,0.0,inf
2003-05-20,4078619999.9999995,0.0,inf
2003-05-21,4108859999.9999995,0.0,inf
2003-05-22,4152330000.0,0.0,inf
2003-05-23,4163670000.0,0.0,inf
2003-05-27,4364010000.0,0.0,inf
2003-05-28,4295970000.0,0.0,inf
2003-05-29,4347000000.0,0.0,inf
2003-05-30,4469850000.0,0.0,inf
2003-06-02,4534110000.0,0.0,inf
2003-06-03,4609710000.0,0.0,inf
2003-06-04,4707990000.0,0.0,inf
2003-06-05,4794930000.0,0.0,inf
2003-06-06,4776030000.0,0.0,inf
2003-06-09,4624830000.0,0.0,inf
2003-06-10,4636170000.0,0.0,inf
2003-06-11,4715550000.0,0.0,inf
2003-06-12,4726890000.0,0.0,inf
2003-06-13,4647510000.0,0.0,inf
2003-06-16,4715550000.0,0.0,inf
2003-06-17,4666410000.0,0.0,inf
2003-06-18,4622940000.0,0.0,inf
2003-06-19,4558680000.0,0.0,inf
2003-06-20,4592700000.0,0.0,inf
2003-06-23,4556790000.0,0.0,inf
2003-06-24,4475520000.0,0.0,inf
2003-06-25,4464180000.0,0.0,inf
2003-06-26,4554900000.0,0.0,inf
2003-06-27,4537890000.0,0.0,inf
2003-06-30,4505760000.0,0.0,inf
2003-07-01,4510144719.179999,0.0,inf
2003-07-02,4655026297.559999,0.0,inf
2003-07-03,4574118403.139999,0.0,inf
2003-07-07,4726526297.28,0.0,inf
2003-07-08,4766039455.0199995,0.0,inf
2003-07-09,4555302613.74,0.0,inf
2003-07-10,4523315771.76,0.0,inf
2003-07-11,4523315771.76,0.0,inf
2003-07-14,4547776297.9800005,0.0,inf
2003-07-15,4506381561.3,0.0,inf
2003-07-16,4483802614.0199995,0.0,inf
2003-07-17,4510144719.179999,0.0,inf
2003-07-18,4655026297.559999,0.0,inf
2003-07-21,4638092087.099999,0.0,inf
2003-07-22,4861999980.96,0.0,inf
2003-07-23,4980539454.179999,0.0,inf
2003-07-24,4941026296.440001,0.0,inf
2003-07-25,5112249979.9800005,0.0,inf
2003-07-28,4937263138.559999,0.0,inf
2003-07-29,4828131560.04,0.0,inf
2003-07-30,4766039455.0199995,0.0,inf
2003-07-31,4861999980.96,0.0,inf
2003-08-01,4858236823.08,0.0,inf
2003-08-04,4910921033.400001,0.0,inf
2003-08-05,4856355244.139999,0.0,inf
2003-08-06,4839421033.679999,0.0,inf
2003-08-07,4782973665.4800005,0.0,inf
2003-08-08,4809315770.639999,0.0,inf
2003-08-11,4858236823.08,0.0,inf
2003-08-12,4863881559.900001,0.0,inf
2003-08-13,4831894717.92,0.0,inf
2003-08-14,4961723664.78,0.0,inf
2003-08-15,4944789454.320001,0.0,inf
2003-08-18,5091552611.639999,0.0,inf
2003-08-19,5108486822.099999,0.0,inf
2003-08-20,5080263138.0,0.0,inf
2003-08-21,5099078927.400001,0.0,inf
2003-08-22,5031342085.559999,0.0,inf
2003-08-25,4903394717.639999,0.0,inf
2003-08-26,4976776296.3,0.0,inf
2003-08-27,5001236822.5199995,0.0,inf
2003-08-28,5125421032.559999,0.0,inf
2003-08-29,5121657874.679999,0.0,inf
2003-09-02,5144236821.96,0.0,inf
2003-09-03,5174342085.0,0.0,inf
2003-09-04,5161171032.42,0.0,inf
2003-09-05,5082144716.940001,0.0,inf
2003-09-08,5100960506.34,0.0,inf
2003-09-09,5099078927.400001,0.0,inf
2003-09-10,4775447349.72,0.0,inf
2003-09-11,4976776296.3,0.0,inf
2003-09-12,5078381559.059999,0.0,inf
2003-09-15,5132947348.320001,0.0,inf
2003-09-16,5193157874.400001,0.0,inf
2003-09-17,5191276295.46,0.0,inf
2003-09-18,5330513137.0199995,0.0,inf
2003-09-19,5371907873.7,0.0,inf
2003-09-22,5247723663.66,0.0,inf
2003-09-23,5270302610.940001,0.0,inf
2003-09-24,5110368401.04,0.0,inf
2003-09-25,5023815769.8,0.0,inf
2003-09-26,4980539454.179999,0.0,inf
2003-09-29,4989947348.88,0.0,inf
2003-09-30,4939144717.5,0.0,inf
2003-10-01,5103360000.0,0.0,inf
2003-10-02,5258880000.0,0.0,inf
2003-10-03,5316480000.0,0.0,inf
2003-10-06,5328000000.0,0.0,inf
2003-10-07,5328000000.0,0.0,inf
2003-10-08,5372160000.0,0.0,inf
2003-10-09,5416320000.0,0.0,inf
2003-10-10,5395200000.0,0.0,inf
2003-10-13,5462400000.0,0.0,inf
2003-10-14,5521920000.0,0.0,inf
2003-10-15,5546880000.0,0.0,inf
2003-10-16,5502720000.0,0.0,inf
2003-10-17,5477760000.0,0.0,inf
2003-10-20,5619840000.0,0.0,inf
2003-10-21,5639040000.0,0.0,inf
2003-10-22,5500800000.0,0.0,inf
2003-10-23,5543040000.0,0.0,inf
2003-10-24,5529600000.0,0.0,inf
2003-10-27,5646720000.0,0.0,inf
2003-10-28,5637120000.0,0.0,inf
2003-10-29,5760000000.0,0.0,inf
2003-10-30,5842560000.0,0.0,inf
2003-10-31,5961600000.0,0.0,inf
2003-11-03,6034560000.0,0.0,inf
2003-11-04,6038400000.0,0.0,inf
2003-11-05,6076800000.0,0.0,inf
2003-11-06,6341760000.0,0.0,inf
2003-11-07,6339840000.000001,0.0,inf
2003-11-10,6134400000.0,0.0,inf
2003-11-11,6132480000.0,0.0,inf
2003-11-12,6157440000.0,0.0,inf
2003-11-13,6034560000.0,0.0,inf
2003-11-14,6057600000.0,0.0,inf
2003-11-17,5923200000.0,0.0,inf
2003-11-18,5936640000.0,0.0,inf
2003-11-19,5992320000.0,0.0,inf
2003-11-20,5975040000.0,0.0,inf
2003-11-21,6040320000.0,0.0,inf
2003-11-24,6334080000.0,0.0,inf
2003-11-25,6393599999.999999,0.0,inf
2003-11-26,6362880000.0,0.0,inf
2003-11-28,6384000000.0,0.0,inf
2003-12-01,6522240000.0,0.0,inf
2003-12-02,6516480000.0,0.0,inf
2003-12-03,6539520000.0,0.0,inf
2003-12-04,6602880000.0,0.0,inf
2003-12-05,6639360000.0,0.0,inf
2003-12-08,6480000000.0,0.0,inf
2003-12-09,6639360000.0,0.0,inf
2003-12-10,6612480000.0,0.0,inf
2003-12-11,6739200000.0,0.0,inf
2003-12-12,6723840000.000001,0.0,inf
2003-12-15,6787200000.0,0.0,inf
2003-12-16,6658560000.0,0.0,inf
2003-12-17,6769920000.0,0.0,inf
2003-12-18,6771840000.000001,0.0,inf
2003-12-19,6764159999.999999,0.0,inf
2003-12-22,6789120000.0,0.0,inf
2003-12-23,6804480000.0,0.0,inf
2003-12-24,6800640000.0,0.0,inf
2003-12-26,6864000000.0,0.0,inf
2003-12-29,6883200000.0,0.0,inf
2003-12-30,6837120000.0,0.0,inf
2003-12-31,6835200000.0,0.0,inf
2004-01-02,6662400000.000001,0.0,inf
2004-01-05,6574080000.0,0.0,inf
2004-01-06,6695039999.999999,0.0,inf
2004-01-07,6912000000.0,0.0,inf
2004-01-08,6931200000.0,0.0,inf
2004-01-09,6894719999.999999,0.0,inf
2004-01-12,6892800000.0,0.0,inf
2004-01-13,6864000000.0,0.0,inf
2004-01-14,6965760000.0,0.0,inf
2004-01-15,6988800000.0,0.0,inf
2004-01-16,7075200000.0,0.0,inf
2004-01-20,6936960000.000001,0.0,inf
2004-01-21,6804480000.0,0.0,inf
2004-01-22,6675840000.000001,0.0,inf
2004-01-23,6624000000.0,0.0,inf
2004-01-26,6733440000.0,0.0,inf
2004-01-27,6389760000.0,0.0,inf
2004-01-28,6320640000.0,0.0,inf
2004-01-29,6134400000.0,0.0,inf
2004-01-30,6253440000.0,0.0,inf
2004-02-02,6001920000.0,0.0,inf
2004-02-03,5898240000.0,0.0,inf
2004-02-04,5802240000.0,0.0,inf
2004-02-05,5913600000.0,0.0,inf
2004-02-06,6032640000.0,0.0,inf
2004-02-09,6086400000.0,0.0,inf
2004-02-10,6019200000.0,0.0,inf
2004-02-11,6218880000.0,0.0,inf
2004-02-12,6268800000.0,0.0,inf
2004-02-13,6232320000.0,0.0,inf
2004-02-17,6222719999.999999,0.0,inf
2004-02-18,6117120000.0,0.0,inf
2004-02-19,6028800000.0,0.0,inf
2004-02-20,5846400000.0,0.0,inf
2004-02-23,5836800000.0,0.0,inf
2004-02-24,5712000000.0,0.0,inf
2004-02-25,5852160000.0,0.0,inf
2004-02-26,5913600000.0,0.0,inf
2004-02-27,5848320000.0,0.0,inf
2004-03-01,5834880000.0,0.0,inf
2004-03-02,5748480000.0,0.0,inf
2004-03-03,5806080000.0,0.0,inf
2004-03-04,5760000000.0,0.0,inf
2004-03-05,5727360000.0,0.0,inf
2004-03-08,5617920000.0,0.0,inf
2004-03-09,5485440000.0,0.0,inf
2004-03-10,5604480000.0,0.0,inf
2004-03-11,5594880000.0,0.0,inf
2004-03-12,5875200000.0,0.0,inf
2004-03-15,5996160000.0,0.0,inf
2004-03-16,5996160000.0,0.0,inf
2004-03-17,6193920000.0,0.0,inf
2004-03-18,6144000000.0,0.0,inf
2004-03-19,6182400000.000001,0.0,inf
2004-03-22,6015360000.0,0.0,inf
2004-03-23,6096000000.0,0.0,inf
2004-03-24,6297599999.999999,0.0,inf
2004-03-25,6357120000.0,0.0,inf
2004-03-26,6357120000.0,0.0,inf
2004-03-29,6491520000.0,0.0,inf
2004-03-30,6664320000.0,0.0,inf
2004-03-31,6656640000.0,0.0,inf
2004-04-01,6656350000.0,0.0,inf
2004-04-02,6778590000.0,0.0,inf
2004-04-05,6885549999.999999,0.0,inf
2004-04-06,6866450000.000001,0.0,inf
2004-04-07,6723200000.000001,0.0,inf
2004-04-08,6711740000.0,0.0,inf
2004-04-12,6715559999.999999,0.0,inf
2004-04-13,6591410000.0,0.0,inf
2004-04-14,6494000000.0,0.0,inf
2004-04-15,6434790000.0,0.0,inf
2004-04-16,6587590000.0,0.0,inf
2004-04-19,6606690000.000001,0.0,inf
2004-04-20,6507370000.0,0.0,inf
2004-04-21,6591410000.0,0.0,inf
2004-04-22,6665900000.0,0.0,inf
2004-04-23,6581860000.0,0.0,inf
2004-04-26,6572309999.999999,0.0,inf
2004-04-27,6497820000.000001,0.0,inf
2004-04-28,6345020000.0,0.0,inf
2004-04-29,6325919999.999999,0.0,inf
2004-04-30,6243790000.0,0.0,inf
2004-05-03,6303000000.0,0.0,inf
2004-05-04,6472990000.0,0.0,inf
2004-05-05,6474900000.0,0.0,inf
2004-05-06,6427150000.0,0.0,inf
2004-05-07,6367940000.000001,0.0,inf
2004-05-10,6037510000.0,0.0,inf
2004-05-11,6226600000.0,0.0,inf
2004-05-12,6306820000.000001,0.0,inf
2004-05-13,6209410000.0,0.0,inf
2004-05-14,6293450000.000001,0.0,inf
2004-05-17,6047060000.0,0.0,inf
2004-05-18,6140650000.0,0.0,inf
2004-05-19,6236150000.0,0.0,inf
2004-05-20,6197950000.000001,0.0,inf
2004-05-21,6203679999.999999,0.0,inf
2004-05-24,6253340000.0,0.0,inf
2004-05-25,6306820000.000001,0.0,inf
2004-05-26,6387040000.0,0.0,inf
2004-05-27,6472990000.0,0.0,inf
2004-05-28,6467260000.0,0.0,inf
2004-06-01,6509280000.0,0.0,inf
2004-06-02,6505460000.0,0.0,inf
2004-06-03,6352660000.0,0.0,inf
2004-06-04,6327830000.000001,0.0,inf
2004-06-07,6463440000.000001,0.0,inf
2004-06-08,6541750000.0,0.0,inf
2004-06-09,6432880000.0,0.0,inf
2004-06-10,6482540000.0,0.0,inf
2004-06-14,6501640000.0,0.0,inf
2004-06-15,6654440000.000001,0.0,inf
2004-06-16,6667809999.999999,0.0,inf
2004-06-17,6688820000.000001,0.0,inf
2004-06-18,6761400000.0,0.0,inf
2004-06-21,6688820000.000001,0.0,inf
2004-06-22,6694549999.999999,0.0,inf
2004-06-23,6793870000.0,0.0,inf
2004-06-24,6847350000.0,0.0,inf
2004-06-25,7067000000.0,0.0,inf
2004-06-28,6958130000.0,0.0,inf
2004-06-29,7084190000.000001,0.0,inf
2004-06-30,7164410000.0,0.0,inf
2004-07-01,7152950000.000001,0.0,inf
2004-07-02,7036440000.000001,0.0,inf
2004-07-06,6988690000.000001,0.0,inf
2004-07-07,7017340000.0,0.0,inf
2004-07-08,6843530000.0,0.0,inf
2004-07-09,6914200000.000001,0.0,inf
2004-07-12,6879820000.000001,0.0,inf
2004-07-13,6858809999.999999,0.0,inf
2004-07-14,6860720000.0,0.0,inf
2004-07-15,6946669999.999999,0.0,inf
2004-07-16,6910380000.0,0.0,inf
2004-07-19,6916110000.0,0.0,inf
2004-07-20,6921840000.0,0.0,inf
2004-07-21,6885549999.999999,0.0,inf
2004-07-22,6900830000.000001,0.0,inf
2004-07-23,6809150000.0,0.0,inf
2004-07-26,6799600000.0,0.0,inf
2004-07-27,6870270000.0,0.0,inf
2004-07-28,7173960000.0,0.0,inf
2004-07-29,7198790000.0,0.0,inf
2004-07-30,7145309999.999999,0.0,inf
2004-08-02,7143400000.0,0.0,inf
2004-08-03,7078460000.0,0.0,inf
2004-08-04,7202610000.0,0.0,inf
2004-08-05,7162500000.0,0.0,inf
2004-08-06,6923750000.0,0.0,inf
2004-08-09,6895100000.0,0.0,inf
2004-08-10,7185419999.999999,0.0,inf
2004-08-11,7128120000.0,0.0,inf
2004-08-12,7036440000.000001,0.0,inf
2004-08-13,7003970000.0,0.0,inf
2004-08-16,7084190000.000001,0.0,inf
2004-08-17,7254179999.999999,0.0,inf
2004-08-18,7315299999.999999,0.0,inf
2004-08-19,7235080000.000001,0.0,inf
2004-08-20,7315299999.999999,0.0,inf
2004-08-23,7355410000.0,0.0,inf
2004-08-24,7334400000.0,0.0,inf
2004-08-25,7475740000.0,0.0,inf
2004-08-26,7449000000.0,0.0,inf
2004-08-27,7498660000.0,0.0,inf
2004-08-30,7433720000.0,0.0,inf
2004-08-31,7449000000.0,0.0,inf
2004-09-01,7468100000.0,0.0,inf
2004-09-02,7580790000.0,0.0,inf
2004-09-03,7468100000.0,0.0,inf
2004-09-07,7489110000.0,0.0,inf
2004-09-08,7500570000.000001,0.0,inf
2004-09-09,7567419999.999999,0.0,inf
2004-09-10,7449000000.0,0.0,inf
2004-09-13,7496750000.0,0.0,inf
2004-09-14,7475740000.0,0.0,inf
2004-09-15,7385970000.0,0.0,inf
2004-09-16,7447090000.0,0.0,inf
2004-09-17,7498660000.0,0.0,inf
2004-09-20,7519669999.999999,0.0,inf
2004-09-21,7525400000.0,0.0,inf
2004-09-22,7427990000.0,0.0,inf
2004-09-23,7292380000.0,0.0,inf
2004-09-24,7202610000.0,0.0,inf
2004-09-27,7181600000.0,0.0,inf
2004-09-28,7258000000.0,0.0,inf
2004-09-29,7340130000.0,0.0,inf
2004-09-30,7391700000.000001,0.0,inf
2004-10-01,7461719999.999999,0.0,inf
2004-10-04,7546770000.0,0.0,inf
2004-10-05,7544880000.0,0.0,inf
2004-10-06,7558110000.0,0.0,inf
2004-10-07,7507080000.0,0.0,inf
2004-10-08,7427699999.999999,0.0,inf
2004-10-11,7456050000.000001,0.0,inf
2004-10-12,7359660000.0,0.0,inf
2004-10-13,7285949999.999999,0.0,inf
2004-10-14,7182000000.0,0.0,inf
2004-10-15,7350210000.0,0.0,inf
2004-10-18,7342650000.0,0.0,inf
2004-10-19,7437150000.0,0.0,inf
2004-10-20,7529760000.000001,0.0,inf
2004-10-21,7582679999.999999,0.0,inf
2004-10-22,7561890000.0,0.0,inf
2004-10-25,7645050000.000001,0.0,inf
2004-10-26,7735770000.0,0.0,inf
2004-10-27,7892640000.0,0.0,inf
2004-10-28,7873739999.999999,0.0,inf
2004-10-29,7879410000.0,0.0,inf
2004-11-01,7879410000.0,0.0,inf
2004-11-02,7905870000.0,0.0,inf
2004-11-03,7936110000.0,0.0,inf
2004-11-04,8501219999.999999,0.0,inf
2004-11-05,8155350000.0,0.0,inf
2004-11-08,8297100000.0,0.0,inf
2004-11-09,8334900000.0,0.0,inf
2004-11-10,8393489999.999999,0.0,inf
2004-11-11,8527679999.999999,0.0,inf
2004-11-12,8658090000.0,0.0,inf
2004-11-15,8561699999.999999,0.0,inf
2004-11-16,8561699999.999999,0.0,inf
2004-11-17,8529570000.000001,0.0,inf
2004-11-18,8537130000.0,0.0,inf
2004-11-19,8472870000.0,0.0,inf
2004-11-22,8595720000.0,0.0,inf
2004-11-23,8571150000.0,0.0,inf
2004-11-24,8748810000.0,0.0,inf
2004-11-26,8737470000.0,0.0,inf
2004-11-29,8848980000.0,0.0,inf
2004-11-30,8939700000.0,0.0,inf
2004-12-01,8796060000.0,0.0,inf
2004-12-02,8688330000.0,0.0,inf
2004-12-03,8756370000.0,0.0,inf
2004-12-06,8746920000.0,0.0,inf
2004-12-07,8650530000.0,0.0,inf
2004-12-08,8745030000.0,0.0,inf
2004-12-09,8875440000.0,0.0,inf
2004-12-10,8790390000.0,0.0,inf
2004-12-13,8799840000.0,0.0,inf
2004-12-14,8839530000.0,0.0,inf
2004-12-15,9030420000.0,0.0,inf
2004-12-16,8952930000.0,0.0,inf
2004-12-17,9051210000.0,0.0,inf
2004-12-20,9185400000.0,0.0,inf
2004-12-21,9255330000.0,0.0,inf
2004-12-22,9240210000.0,0.0,inf
2004-12-23,9276120000.0,0.0,inf
2004-12-27,9281790000.0,0.0,inf
2004-12-28,9355500000.0,0.0,inf
2004-12-29,9336600000.0,0.0,inf
2004-12-30,9308250000.0,0.0,inf
2004-12-31,9364950000.0,0.0,inf
2005-01-03,9213750000.0,0.0,inf
2005-01-04,9072000000.0,0.0,inf
2005-01-05,8881110000.0,0.0,inf
2005-01-06,8803620000.0,0.0,inf
2005-01-07,8697780000.0,0.0,inf
2005-01-10,8743140000.0,0.0,inf
2005-01-11,9799650000.0,0.0,inf
2005-01-12,9969750000.0,0.0,inf
2005-01-13,10045350000.0,0.0,inf
2005-01-14,10162530000.0,0.0,inf
2005-01-18,10483830000.0,0.0,inf
2005-01-19,10381770000.0,0.0,inf
2005-01-20,10343970000.0,0.0,inf
2005-01-21,10088820000.0,0.0,inf
2005-01-24,9903600000.0,0.0,inf
2005-01-25,9920610000.0,0.0,inf
2005-01-26,10353420000.0,0.0,inf
2005-01-27,10546200000.0,0.0,inf
2005-01-28,10669050000.0,0.0,inf
2005-01-31,10706850000.0,0.0,inf
2005-02-01,10943100000.0,0.0,inf
2005-02-02,11064060000.0,0.0,inf
2005-02-03,11118870000.0,0.0,inf
2005-02-04,11400480000.0,0.0,inf
2005-02-07,11215260000.0,0.0,inf
2005-02-08,11472300000.0,0.0,inf
2005-02-09,11353230000.0,0.0,inf
2005-02-10,11283300000.0,0.0,inf
2005-02-11,11400480000.0,0.0,inf
2005-02-14,11203920000.0,0.0,inf
2005-02-15,11256840000.0,0.0,inf
2005-02-16,11336220000.0,0.0,inf
2005-02-17,11321100000.0,0.0,inf
2005-02-18,11330550000.0,0.0,inf
2005-02-22,11103750000.0,0.0,inf
2005-02-23,11133990000.0,0.0,inf
2005-02-24,11411820000.0,0.0,inf
2005-02-25,11774700000.0,0.0,inf
2005-02-28,11746350000.0,0.0,inf
2005-03-01,11426940000.0,0.0,inf
2005-03-02,11389140000.0,0.0,inf
2005-03-03,11290860000.0,0.0,inf
2005-03-04,11736900000.0,0.0,inf
2005-03-07,11697210000.0,0.0,inf
2005-03-08,11553570000.0,0.0,inf
2005-03-09,11332440000.0,0.0,inf
2005-03-10,10812690000.0,0.0,inf
2005-03-11,10950660000.0,0.0,inf
2005-03-14,11185020000.0,0.0,inf
2005-03-15,10963890000.0,0.0,inf
2005-03-16,10997910000.0,0.0,inf
2005-03-17,11094300000.0,0.0,inf
2005-03-18,11256840000.0,0.0,inf
2005-03-21,11309760000.0,0.0,inf
2005-03-22,11086740000.0,0.0,inf
2005-03-23,10903410000.0,0.0,inf
2005-03-24,11115090000.0,0.0,inf
2005-03-28,11181240000.0,0.0,inf
2005-03-29,10905300000.0,0.0,inf
2005-03-30,10621800000.0,0.0,inf
2005-03-31,10704960000.0,0.0,inf
2005-04-01,10633280000.0,0.0,inf
2005-04-04,10565600000.0,0.0,inf
2005-04-05,10543040000.0,0.0,inf
2005-04-06,10727280000.0,0.0,inf
2005-04-07,10928440000.0,0.0,inf
2005-04-08,10828800000.0,0.0,inf
2005-04-11,10573120000.0,0.0,inf
2005-04-12,10821280000.0,0.0,inf
2005-04-13,10550560000.0,0.0,inf
2005-04-14,10142600000.0,0.0,inf
2005-04-15,9678240000.0,0.0,inf
2005-04-18,9967760000.0,0.0,inf
2005-04-19,10170800000.0,0.0,inf
2005-04-20,10078680000.0,0.0,inf
2005-04-21,10394520000.0,0.0,inf
2005-04-22,10283600000.0,0.0,inf
2005-04-25,10599440000.0,0.0,inf
2005-04-26,9024000000.0,0.0,inf
2005-04-27,8696880000.0,0.0,inf
2005-04-28,8591600000.0,0.0,inf
2005-04-29,8691240000.0,0.0,inf
2005-05-02,8933760000.0,0.0,inf
2005-05-03,8796520000.0,0.0,inf
2005-05-04,9029640000.0,0.0,inf
