date,close price,WYNN_SHE,WYNN_TA,WYNN_TL,market cap,PB Ratio
2002-12-06,13.18,619519000.0,14885675000.0,14266156000.0,,
2002-12-09,13.0,536754000.0,579704000.0,40767000.0,,
2002-12-10,13.0,536754000.0,579704000.0,40767000.0,,
2002-12-11,13.25,536754000.0,579704000.0,40767000.0,,
2002-12-12,13.74,536754000.0,579704000.0,40767000.0,,
2002-12-13,13.6,536754000.0,579704000.0,40767000.0,,
2002-12-16,13.68,536754000.0,579704000.0,40767000.0,,
2002-12-17,13.48,536754000.0,579704000.0,40767000.0,,
2002-12-18,13.32,536754000.0,579704000.0,40767000.0,,
2002-12-19,12.75,536754000.0,579704000.0,40767000.0,,
2002-12-20,13.08,536754000.0,579704000.0,40767000.0,,
2002-12-23,13.45,536754000.0,579704000.0,40767000.0,,
2002-12-24,13.51,536754000.0,579704000.0,40767000.0,,
2002-12-26,13.25,536754000.0,579704000.0,40767000.0,,
2002-12-27,13.0,536754000.0,579704000.0,40767000.0,,
2002-12-30,13.1,536754000.0,579704000.0,40767000.0,,
2002-12-31,13.11,536754000.0,579704000.0,40767000.0,612315.6599999999,0.0011407752154618314
2003-01-02,13.5,536754000.0,579704000.0,40767000.0,630531.0,0.0011747113202696207
2003-01-03,13.4,536754000.0,579704000.0,40767000.0,625860.4,0.0011660097549342902
2003-01-06,13.29,536754000.0,579704000.0,40767000.0,620722.74,0.0011564380330654266
2003-01-07,13.31,536754000.0,579704000.0,40767000.0,621656.86,0.0011581783461324926
2003-01-08,13.02,536754000.0,579704000.0,40767000.0,608112.12,0.001132943806660034
2003-01-09,13.0,536754000.0,579704000.0,40767000.0,607178.0,0.001131203493592968
2003-01-10,13.0,536754000.0,579704000.0,40767000.0,607178.0,0.001131203493592968
2003-01-13,13.33,536754000.0,579704000.0,40767000.0,622590.98,0.0011599186591995589
2003-01-14,13.45,536754000.0,579704000.0,40767000.0,628195.7,0.0011703605376019554
2003-01-15,13.67,536754000.0,579704000.0,40767000.0,638471.02,0.0011895039813396827
2003-01-16,13.91,536754000.0,579704000.0,40767000.0,649680.46,0.0012103877381444757
2003-01-17,13.48,536754000.0,579704000.0,40767000.0,629596.88,0.0011729710072025546
2003-01-21,13.72,536754000.0,579704000.0,40767000.0,640806.3200000001,0.0011938547640073479
2003-01-22,14.26,536754000.0,579704000.0,40767000.0,666027.5599999999,0.0012408432168181326
2003-01-23,14.25,536754000.0,579704000.0,40767000.0,665560.5,0.0012399730602845997
2003-01-24,14.0,536754000.0,579704000.0,40767000.0,653884.0,0.0012182191469462733
2003-01-27,14.13,536754000.0,579704000.0,40767000.0,659955.78,0.0012295311818822032
2003-01-28,14.26,536754000.0,579704000.0,40767000.0,666027.5599999999,0.0012408432168181326
2003-01-29,14.03,536754000.0,579704000.0,40767000.0,655285.1799999999,0.0012208296165468725
2003-01-30,13.77,536754000.0,579704000.0,40767000.0,643141.62,0.0011982055466750131
2003-01-31,13.75,536754000.0,579704000.0,40767000.0,642207.5,0.001196465233607947
2003-02-03,13.64,536754000.0,579704000.0,40767000.0,637069.8400000001,0.0011868935117390837
2003-02-04,13.58,536754000.0,579704000.0,40767000.0,634267.48,0.001181672572537885
2003-02-05,13.55,536754000.0,579704000.0,40767000.0,632866.3,0.0011790621029372861
2003-02-06,14.4,536754000.0,579704000.0,40767000.0,672566.4,0.0012530254082875954
2003-02-07,13.95,536754000.0,579704000.0,40767000.0,651548.7,0.001213868364278608
2003-02-10,13.71,536754000.0,579704000.0,40767000.0,640339.26,0.0011929846074738148
2003-02-11,14.31,536754000.0,579704000.0,40767000.0,668362.86,0.0012451939994857979
2003-02-12,13.94,536754000.0,579704000.0,40767000.0,651081.64,0.0012129982077450751
2003-02-13,13.98,536754000.0,579704000.0,40767000.0,652949.88,0.0012164788338792072
2003-02-14,14.33,536754000.0,579704000.0,40767000.0,669296.98,0.0012469343125528641
2003-02-18,14.45,536754000.0,579704000.0,40767000.0,674901.7,0.0012573761909552607
2003-02-19,14.29,536754000.0,579704000.0,40767000.0,667428.74,0.0012434536864187318
2003-02-20,14.06,536754000.0,579704000.0,40767000.0,656686.36,0.0012234400861474717
2003-02-21,14.06,536754000.0,579704000.0,40767000.0,656686.36,0.0012234400861474717
2003-02-24,14.0,536754000.0,579704000.0,40767000.0,653884.0,0.0012182191469462733
2003-02-25,14.18,536754000.0,579704000.0,40767000.0,662291.08,0.0012338819645498682
2003-02-26,13.95,536754000.0,579704000.0,40767000.0,651548.7,0.001213868364278608
2003-02-27,13.95,536754000.0,579704000.0,40767000.0,651548.7,0.001213868364278608
2003-02-28,14.22,536754000.0,579704000.0,40767000.0,664159.3200000001,0.0012373625906840005
2003-03-03,14.08,536754000.0,579704000.0,40767000.0,657620.48,0.0012251803992145377
2003-03-04,14.05,536754000.0,579704000.0,40767000.0,656219.3,0.0012225699296139387
2003-03-05,13.92,536754000.0,579704000.0,40767000.0,650147.52,0.0012112578946780089
2003-03-06,14.0,536754000.0,579704000.0,40767000.0,653884.0,0.0012182191469462733
2003-03-07,14.16,536754000.0,579704000.0,40767000.0,661356.96,0.0012321416514828021
2003-03-10,14.16,536754000.0,579704000.0,40767000.0,661356.96,0.0012321416514828021
2003-03-11,14.08,536754000.0,579704000.0,40767000.0,657620.48,0.0012251803992145377
2003-03-12,13.83,536754000.0,579704000.0,40767000.0,645943.98,0.0012034264858762115
2003-03-13,14.07,536754000.0,579704000.0,40767000.0,657153.42,0.0012243102426810048
2003-03-14,14.05,536754000.0,579704000.0,40767000.0,656219.3,0.0012225699296139387
2003-03-17,14.12,536754000.0,579704000.0,40767000.0,659488.72,0.0012286610253486698
2003-03-18,14.14,536754000.0,579704000.0,40767000.0,660422.8400000001,0.0012304013384157363
2003-03-19,14.12,536754000.0,579704000.0,40767000.0,659488.72,0.0012286610253486698
2003-03-20,14.2,536754000.0,579704000.0,40767000.0,663225.2,0.0012356222776169342
2003-03-21,14.57,536754000.0,579704000.0,40767000.0,680506.42,0.0012678180693576574
2003-03-24,14.31,536754000.0,579704000.0,40767000.0,668362.86,0.0012451939994857979
2003-03-25,15.4,536754000.0,579704000.0,40767000.0,719272.4,0.0013400410616409006
2003-03-26,15.0,536754000.0,579704000.0,40767000.0,700590.0,0.0013052348002995785
2003-03-27,14.63,536754000.0,579704000.0,40767000.0,683308.78,0.0012730390085588558
2003-03-28,15.04,991613000.0,1398601000.0,402805000.0,702458.24,0.0007083995873390122
2003-03-31,15.4,991613000.0,1398601000.0,402805000.0,719272.4,0.0007253559604402121
2003-04-01,14.91,991613000.0,1398601000.0,402805000.0,1162980.0,0.0011728164112410789
2003-04-02,15.01,991613000.0,1398601000.0,402805000.0,1170780.0,0.0011806823831474577
2003-04-03,14.85,991613000.0,1398601000.0,402805000.0,1158300.0,0.0011680968280972516
2003-04-04,15.34,991613000.0,1398601000.0,402805000.0,1196520.0,0.0012066400904385077
2003-04-07,15.87,991613000.0,1398601000.0,402805000.0,1237860.0,0.0012483297415423155
2003-04-08,16.25,991613000.0,1398601000.0,402805000.0,1267500.0,0.001278220434786555
2003-04-09,16.530001,991613000.0,1398601000.0,402805000.0,1289340.0,0.0013002451561244155
2003-04-10,16.120001,991613000.0,1398601000.0,402805000.0,1257360.0,0.0012679946713082624
2003-04-11,16.219999,991613000.0,1398601000.0,402805000.0,1265160.0,0.0012758606432146412
2003-04-14,16.15,991613000.0,1398601000.0,402805000.0,1259700.0,0.001270354462880176
2003-04-15,16.299999,991613000.0,1398601000.0,402805000.0,1271400.0,0.0012821534207397443
2003-04-16,16.110001,991613000.0,1398601000.0,402805000.0,1256580.0,0.0012672080741176245
2003-04-17,16.01,991613000.0,1398601000.0,402805000.0,1248780.0000000002,0.0012593421022112459
2003-04-21,15.62,991613000.0,1398601000.0,402805000.0,1218360.0,0.0012286648117763683
2003-04-22,15.52,991613000.0,1398601000.0,402805000.0,1210560.0,0.0012207988398699897
2003-04-23,16.92,991613000.0,1398601000.0,402805000.0,1319760.0000000002,0.001330922446559293
2003-04-24,16.6,991613000.0,1398601000.0,402805000.0,1294800.0,0.0013057513364588807
2003-04-25,17.02,991613000.0,1398601000.0,402805000.0,1327560.0,0.0013387884184656717
2003-04-28,17.370001,991613000.0,1398601000.0,402805000.0,1354860.0,0.0013663193201379974
2003-04-29,17.24,991613000.0,1398601000.0,402805000.0,1344719.9999999998,0.0013560935566597047
2003-04-30,17.0,991613000.0,1398601000.0,402805000.0,1326000.0,0.001337215224084396
2003-05-01,17.16,991613000.0,1398601000.0,402805000.0,1338480.0,0.0013498007791346018
2003-05-02,17.15,991613000.0,1398601000.0,402805000.0,1337700.0,0.001349014181943964
2003-05-05,17.25,991613000.0,1398601000.0,402805000.0,1345500.0,0.0013568801538503428
2003-05-06,17.57,991613000.0,1398601000.0,402805000.0,1370460.0,0.001382051263950755
2003-05-07,17.540001,991613000.0,1398601000.0,402805000.0,1368120.0,0.0013796914723788413
2003-05-08,17.209999,991613000.0,1398601000.0,402805000.0,1342380.0,0.0013537337650877913
2003-05-09,16.9,991613000.0,1398601000.0,402805000.0,1318200.0,0.001329349252178017
2003-05-12,17.299999,991613000.0,1398601000.0,402805000.0,1349400.0,0.0013608131398035322
2003-05-13,17.4,991613000.0,1398601000.0,402805000.0,1357200.0,0.001368679111709911
2003-05-14,17.9,991613000.0,1398601000.0,402805000.0,1396200.0,0.001408008971241805
2003-05-15,17.959999,983986000.0,1413023000.0,425935000.0,1400880.0,0.0014236787921779374
2003-05-16,19.01,983986000.0,1413023000.0,425935000.0,1482780.0000000002,0.0015069116837028171
2003-05-19,18.950001,983986000.0,1413023000.0,425935000.0,1478100.0,0.0015021555184728237
2003-05-20,19.0,983986000.0,1413023000.0,425935000.0,1482000.0,0.001506118989497818
2003-05-21,18.82,983986000.0,1413023000.0,425935000.0,1467960.0,0.0014918504938078387
2003-05-22,18.98,983986000.0,1413023000.0,425935000.0,1480440.0,0.0015045336010878203
2003-05-23,18.639999,983986000.0,1413023000.0,425935000.0,1453920.0,0.0014775819981178594
2003-05-27,18.57,983986000.0,1413023000.0,425935000.0,1448460.0,0.0014720331386828675
2003-05-28,18.530001,983986000.0,1413023000.0,425935000.0,1445340.0,0.001468862361862872
2003-05-29,18.65,983986000.0,1413023000.0,425935000.0,1454700.0,0.0014783746923228583
2003-05-30,18.83,983986000.0,1413023000.0,425935000.0,1468739.9999999998,0.0014926431880128374
2003-06-02,18.950001,983986000.0,1413023000.0,425935000.0,1478100.0,0.0015021555184728237
2003-06-03,18.51,983986000.0,1413023000.0,425935000.0,1443780.0000000002,0.0014672769734528745
2003-06-04,18.25,983986000.0,1413023000.0,425935000.0,1423500.0,0.0014466669241229042
2003-06-05,18.33,983986000.0,1413023000.0,425935000.0,1429739.9999999998,0.0014530084777628948
2003-06-06,18.6,983986000.0,1413023000.0,425935000.0,1450800.0,0.001474411221297864
2003-06-09,18.27,983986000.0,1413023000.0,425935000.0,1425060.0,0.0014482523125329018
2003-06-10,18.0,983986000.0,1413023000.0,425935000.0,1404000.0,0.001426849568997933
2003-06-11,18.0,983986000.0,1413023000.0,425935000.0,1404000.0,0.001426849568997933
2003-06-12,17.959999,983986000.0,1413023000.0,425935000.0,1400880.0,0.0014236787921779374
2003-06-13,17.92,983986000.0,1413023000.0,425935000.0,1397760.0000000002,0.0014205080153579424
2003-06-16,17.99,983986000.0,1413023000.0,425935000.0,1403219.9999999998,0.0014260568747929338
2003-06-17,17.92,983986000.0,1413023000.0,425935000.0,1397760.0000000002,0.0014205080153579424
2003-06-18,17.99,983986000.0,1413023000.0,425935000.0,1403219.9999999998,0.0014260568747929338
2003-06-19,18.0,983986000.0,1413023000.0,425935000.0,1404000.0,0.001426849568997933
2003-06-20,18.0,983986000.0,1413023000.0,425935000.0,1404000.0,0.001426849568997933
2003-06-23,17.48,983986000.0,1413023000.0,425935000.0,1363440.0,0.0013856294703379927
2003-06-24,17.48,983986000.0,1413023000.0,425935000.0,1363440.0,0.0013856294703379927
2003-06-25,17.26,983986000.0,1413023000.0,425935000.0,1346280.0000000002,0.001368190197828018
2003-06-26,17.42,983986000.0,1413023000.0,425935000.0,1358760.0000000002,0.0013808733051079998
2003-06-27,17.75,983986000.0,1413023000.0,425935000.0,1384500.0,0.0014070322138729616
2003-06-30,17.74,983986000.0,1413023000.0,425935000.0,1383719.9999999998,0.0014062395196679626
2003-07-01,17.57,983986000.0,1413023000.0,425935000.0,1387239.35,0.0014098161457581715
2003-07-02,17.700001,983986000.0,1413023000.0,425935000.0,1397503.5,0.0014202473409174522
2003-07-03,17.379999,983986000.0,1413023000.0,425935000.0,1372237.9,0.0013945705528330687
2003-07-07,17.51,983986000.0,1413023000.0,425935000.0,1382502.05,0.0014050017479923496
2003-07-08,17.9,983986000.0,1413023000.0,425935000.0,1413294.5,0.0014362953334701915
2003-07-09,17.82,983986000.0,1413023000.0,425935000.0,1406978.1,0.001429876136449096
2003-07-10,17.700001,983986000.0,1413023000.0,425935000.0,1397503.5,0.0014202473409174522
2003-07-11,17.49,983986000.0,1413023000.0,425935000.0,1380922.95,0.0014033969487370756
2003-07-14,17.290001,983986000.0,1413023000.0,425935000.0,1365131.95,0.001387348956184336
2003-07-15,17.549999,983986000.0,1413023000.0,425935000.0,1385660.25,0.0014082113465028975
2003-07-16,16.870001,983986000.0,1413023000.0,425935000.0,1331970.85,0.001353648171823583
2003-07-17,16.889999,983986000.0,1413023000.0,425935000.0,1333549.95,0.0013552529710788568
2003-07-18,16.66,983986000.0,1413023000.0,425935000.0,1315390.3,0.0013367977796432064
2003-07-21,16.709999,983986000.0,1413023000.0,425935000.0,1319338.05,0.0013408097777813913
2003-07-22,16.549999,983986000.0,1413023000.0,425935000.0,1306705.25,0.0013279713837391995
2003-07-23,16.26,983986000.0,1413023000.0,425935000.0,1283808.3,0.0013047017945377272
2003-07-24,16.35,983986000.0,1413023000.0,425935000.0,1290914.25,0.00131192339118646
2003-07-25,16.4,983986000.0,1413023000.0,425935000.0,1294862.0,0.0013159353893246449
2003-07-28,16.5,983986000.0,1413023000.0,425935000.0,1302757.5,0.0013239593856010146
2003-07-29,16.950001,983986000.0,1413023000.0,425935000.0,1338287.25,0.0013600673688446787
2003-07-30,16.98,983986000.0,1413023000.0,425935000.0,1340655.9000000001,0.0013624745677275898
2003-07-31,17.049999,983986000.0,1413023000.0,425935000.0,1346182.75,0.0013680913651210485
2003-08-01,16.719999,983986000.0,1413023000.0,425935000.0,1320127.5999999999,0.001341612177409028
2003-08-04,16.799999,983986000.0,1413023000.0,425935000.0,1326444.0,0.001348031374430124
2003-08-05,16.23,983986000.0,1413023000.0,425935000.0,1281439.6500000001,0.0013022945956548163
2003-08-06,16.389999,983986000.0,1413023000.0,425935000.0,1294072.45,0.0013151329896970078
2003-08-07,16.030001,983986000.0,1413023000.0,425935000.0,1265648.6500000001,0.0012862466031020767
2003-08-08,15.5,983986000.0,1413023000.0,425935000.0,1223802.5,0.0012437194228373167
2003-08-11,15.63,983986000.0,1413023000.0,425935000.0,1234066.6500000001,0.0012541506179965976
2003-08-12,15.57,983986000.0,1413023000.0,425935000.0,1229329.35,0.0012493362202307757
2003-08-13,15.29,983986000.0,1413023000.0,425935000.0,1207221.95,0.00122686903065694
2003-08-14,15.31,1018075000.0,1453716000.0,433151000.0,1208801.05,0.0011873398816393684
2003-08-15,15.6,1018075000.0,1453716000.0,433151000.0,1231698.0,0.001209830317019866
2003-08-18,15.49,1018075000.0,1453716000.0,433151000.0,1223012.95,0.0012012994622203669
2003-08-19,15.58,1018075000.0,1453716000.0,433151000.0,1230118.9,0.001208279252510866
2003-08-20,15.6,1018075000.0,1453716000.0,433151000.0,1231698.0,0.001209830317019866
2003-08-21,15.51,1018075000.0,1453716000.0,433151000.0,1224592.05,0.0012028505267293668
2003-08-22,16.66,1018075000.0,1453716000.0,433151000.0,1315390.3,0.0012920367359968569
2003-08-25,16.370001,1018075000.0,1453716000.0,433151000.0,1292493.35,0.0012695463006163594
2003-08-26,16.35,1018075000.0,1453716000.0,433151000.0,1290914.25,0.0012679952361073594
2003-08-27,16.040001,1018075000.0,1453716000.0,433151000.0,1266438.2,0.0012439537362178622
2003-08-28,16.16,1018075000.0,1453716000.0,433151000.0,1275912.8,0.0012532601232718612
2003-08-29,16.65,1018075000.0,1453716000.0,433151000.0,1314600.75,0.001291261203742357
2003-09-02,16.65,1018075000.0,1453716000.0,433151000.0,1314600.75,0.001291261203742357
2003-09-03,16.5,1018075000.0,1453716000.0,433151000.0,1302757.5,0.0012796282199248582
2003-09-04,16.290001,1018075000.0,1453716000.0,433151000.0,1286176.95,0.00126334204258036
2003-09-05,16.32,1018075000.0,1453716000.0,433151000.0,1288545.6,0.00126566863934386
2003-09-08,16.959999,1018075000.0,1453716000.0,433151000.0,1339076.8,0.0013153027036318544
2003-09-09,16.67,1018075000.0,1453716000.0,433151000.0,1316179.85,0.0012928122682513568
2003-09-10,16.639999,1018075000.0,1453716000.0,433151000.0,1313811.2,0.001290485671487857
2003-09-11,16.66,1018075000.0,1453716000.0,433151000.0,1315390.3,0.0012920367359968569
2003-09-12,16.969999,1018075000.0,1453716000.0,433151000.0,1339866.3499999999,0.0013160782358863541
2003-09-15,17.139999,1018075000.0,1453716000.0,433151000.0,1353288.7,0.0013292622842128526
2003-09-16,17.35,1018075000.0,1453716000.0,433151000.0,1369869.25,0.001345548461557351
2003-09-17,17.940001,1018075000.0,1453716000.0,433151000.0,1416452.7000000002,0.001391304864572846
2003-09-18,17.76,1018075000.0,1453716000.0,433151000.0,1402240.8,0.0013773452839918475
2003-09-19,17.93,1018075000.0,1453716000.0,433151000.0,1415663.15,0.0013905293323183457
2003-09-22,17.66,1018075000.0,1453716000.0,433151000.0,1394345.3,0.0013695899614468482
2003-09-23,18.4,1018075000.0,1453716000.0,433151000.0,1452772.0,0.001426979348279842
2003-09-24,18.309999,1018075000.0,1453716000.0,433151000.0,1445666.0499999998,0.0014199995579893424
2003-09-25,18.309999,1018075000.0,1453716000.0,433151000.0,1445666.0499999998,0.0014199995579893424
2003-09-26,18.08,1018075000.0,1453716000.0,433151000.0,1427506.4,0.0014021623161358445
2003-09-29,18.280001,1018075000.0,1453716000.0,433151000.0,1443297.4000000001,0.001417672961225843
2003-09-30,18.18,1018075000.0,1453716000.0,433151000.0,1435401.9,0.0014099176386808436
2003-10-01,18.6,1018075000.0,1453716000.0,433151000.0,1477379.4000000001,0.0014511498661689956
2003-10-02,18.950001,1018075000.0,1453716000.0,433151000.0,1505179.55,0.0014784564496721755
2003-10-03,19.0,1018075000.0,1453716000.0,433151000.0,1509151.0,0.0014823573901726298
2003-10-06,19.1,1018075000.0,1453716000.0,433151000.0,1517093.9000000001,0.0014901592711735385
2003-10-07,19.040001,1018075000.0,1453716000.0,433151000.0,1512328.16,0.001485478142572993
2003-10-08,18.799999,1018075000.0,1453716000.0,433151000.0,1493265.2,0.0014667536281708126
2003-10-09,18.91,1018075000.0,1453716000.0,433151000.0,1502002.39,0.0014753356972718118
2003-10-10,18.85,1018075000.0,1453716000.0,433151000.0,1497236.6500000001,0.001470654568671267
2003-10-13,19.01,1018075000.0,1453716000.0,433151000.0,1509945.29,0.0014831375782727205
2003-10-14,19.25,1018075000.0,1453716000.0,433151000.0,1529008.25,0.0015018620926749012
2003-10-15,19.49,1018075000.0,1453716000.0,433151000.0,1548071.21,0.0015205866070770817
2003-10-16,19.879999,1018075000.0,1453716000.0,433151000.0,1579048.52,0.0015510139429806252
2003-10-17,20.049999,1018075000.0,1453716000.0,433151000.0,1592551.45,0.0015642771406821697
2003-10-20,20.0,1018075000.0,1453716000.0,433151000.0,1588580.0,0.0015603762001817154
2003-10-21,19.85,1018075000.0,1453716000.0,433151000.0,1576665.6500000001,0.0015486733786803527
2003-10-22,19.889999,1018075000.0,1453716000.0,433151000.0,1579842.81,0.0015517941310807162
2003-10-23,19.77,1018075000.0,1453716000.0,433151000.0,1570311.33,0.001542431873879626
2003-10-24,20.209999,1018075000.0,1453716000.0,433151000.0,1605260.09,0.0015767601502836236
2003-10-27,20.65,1018075000.0,1453716000.0,433151000.0,1640208.8499999999,0.001611088426687621
2003-10-28,21.459999,1018075000.0,1453716000.0,433151000.0,1704546.34,0.0016742836627949807
2003-10-29,22.49,1018075000.0,1453716000.0,433151000.0,1786358.21,0.001754643037104339
2003-10-30,21.1,1018075000.0,1453716000.0,433151000.0,1675951.9000000001,0.00164619689119171
2003-10-31,20.16,1018075000.0,1453716000.0,433151000.0,1601288.64,0.0015728592097831692
2003-11-03,19.75,1018075000.0,1453716000.0,433151000.0,1568722.75,0.001540871497679444
2003-11-04,19.99,1018075000.0,1453716000.0,433151000.0,1587785.71,0.0015595960120816247
2003-11-05,19.85,1018075000.0,1453716000.0,433151000.0,1576665.6500000001,0.0015486733786803527
2003-11-06,19.91,1018075000.0,1453716000.0,433151000.0,1581431.39,0.0015533545072808977
2003-11-07,20.0,1018075000.0,1453716000.0,433151000.0,1588580.0,0.0015603762001817154
2003-11-10,19.959999,1018075000.0,1453716000.0,433151000.0,1585402.84,0.0015572554477813522
2003-11-11,20.01,1018075000.0,1453716000.0,433151000.0,1589374.29,0.0015611563882818064
2003-11-12,19.950001,1018075000.0,1453716000.0,433151000.0,1584608.55,0.0015564752596812612
2003-11-13,19.99,1010403000.0,1733313000.0,721035000.0,1587785.71,0.0015714380400691605
2003-11-14,20.0,1010403000.0,1733313000.0,721035000.0,1588580.0,0.0015722241521452331
2003-11-17,19.940001,1010403000.0,1733313000.0,721035000.0,1583814.26,0.0015675074796887975
2003-11-18,20.15,1010403000.0,1733313000.0,721035000.0,1600494.3499999999,0.0015840158332863224
2003-11-19,20.18,1010403000.0,1733313000.0,721035000.0,1602877.22,0.0015863741695145402
2003-11-20,21.5,1010403000.0,1733313000.0,721035000.0,1707723.5,0.0016901409635561256
2003-11-21,21.5,1010403000.0,1733313000.0,721035000.0,1707723.5,0.0016901409635561256
2003-11-24,21.57,1010403000.0,1733313000.0,721035000.0,1713283.53,0.001695643748088634
2003-11-25,23.5,1010403000.0,1733313000.0,721035000.0,1866581.5,0.001847363378770649
2003-11-26,24.309999,1010403000.0,1733313000.0,721035000.0,1930918.99,0.001911038456932531
2003-11-28,24.889999,1010403000.0,1733313000.0,721035000.0,1976987.81,0.001956632957344743
2003-12-01,24.690001,1010403000.0,1733313000.0,721035000.0,1961102.01,0.0019409107158232903
2003-12-02,24.77,1010403000.0,1733313000.0,721035000.0,1967456.33,0.0019471996124318712
2003-12-03,26.0,1010403000.0,1733313000.0,721035000.0,2065154.0,0.002043891397788803
2003-12-04,25.85,1010403000.0,1733313000.0,721035000.0,2053239.6500000001,0.002032099716647714
2003-12-05,25.610001,1010403000.0,1733313000.0,721035000.0,2034176.69,0.002013233026821971
2003-12-08,25.530001,1010403000.0,1733313000.0,721035000.0,2027822.37,0.00200694413021339
2003-12-09,25.870001,1010403000.0,1733313000.0,721035000.0,2054828.23,0.002033671940799859
2003-12-10,26.15,1010403000.0,1733313000.0,721035000.0,2077068.3499999999,0.002055683078929892
2003-12-11,26.26,1010403000.0,1733313000.0,721035000.0,2085805.54,0.002064330311766691
2003-12-12,27.610001,1010403000.0,1733313000.0,721035000.0,2193034.69,0.002170455442036494
2003-12-15,27.120001,1010403000.0,1733313000.0,721035000.0,2154114.48,0.0021319359503089363
2003-12-16,26.719999,1010403000.0,1733313000.0,721035000.0,2122342.88,0.0021004914672660313
2003-12-17,26.59,1010403000.0,1733313000.0,721035000.0,2112017.11,0.002090272010277087
2003-12-18,26.870001,1010403000.0,1733313000.0,721035000.0,2134257.23,0.0021122831484071207
2003-12-19,27.23,1010403000.0,1733313000.0,721035000.0,2162851.67,0.002140583183145735
2003-12-22,26.950001,1010403000.0,1733313000.0,721035000.0,2140611.55,0.0021185720450157017
2003-12-23,26.959999,1010403000.0,1733313000.0,721035000.0,2141405.84,0.002119358157091774
2003-12-24,26.709999,1010403000.0,1733313000.0,721035000.0,2121548.59,0.0020997053551899585
2003-12-26,27.51,1010403000.0,1733313000.0,721035000.0,2185091.79,0.002162594321275768
2003-12-29,27.85,1010403000.0,1733313000.0,721035000.0,2212097.65,0.002189322131862237
2003-12-30,28.18,1010403000.0,1733313000.0,721035000.0,2238309.22,0.002215263830372634
2003-12-31,28.01,1010403000.0,1733313000.0,721035000.0,2224806.29,0.002201899925079399
2004-01-02,28.360001,1010403000.0,1733313000.0,721035000.0,2252606.44,0.0022294138477419404
2004-01-05,28.700001,1010403000.0,1733313000.0,721035000.0,2279612.3,0.0022561416583284093
2004-01-06,28.27,1010403000.0,1733313000.0,721035000.0,2245457.83,0.002222338839057287
2004-01-07,28.52,1010403000.0,1733313000.0,721035000.0,2265315.08,0.0022419916409591027
2004-01-08,28.389999,1010403000.0,1733313000.0,721035000.0,2254989.31,0.0022317721839701585
2004-01-09,27.92,1010403000.0,1733313000.0,721035000.0,2217657.68,0.002194824916394746
2004-01-12,28.1,1010403000.0,1733313000.0,721035000.0,2231954.9,0.0022089749337640525
2004-01-13,27.59,1010403000.0,1733313000.0,721035000.0,2191446.11,0.002168883217884349
2004-01-14,28.629999,1010403000.0,1733313000.0,721035000.0,2274052.27,0.002250638873795901
2004-01-15,28.1,1010403000.0,1733313000.0,721035000.0,2231954.9,0.0022089749337640525
2004-01-16,28.34,1010403000.0,1733313000.0,721035000.0,2251017.86,0.002227841623589795
2004-01-20,28.620001,1010403000.0,1733313000.0,721035000.0,2273257.98,0.002249852761719829
2004-01-21,28.24,1010403000.0,1733313000.0,721035000.0,2243074.96,0.002219980502829069
2004-01-22,27.9,1010403000.0,1733313000.0,721035000.0,2216069.1,0.0021932526922426
2004-01-23,27.799999,1010403000.0,1733313000.0,721035000.0,2208126.2,0.002185391571481874
