date,AMGN,AMGN_SHE,PB Ratio
2003-01-15,68421280000.0,17664000000.0,3.8734873188405796
2003-01-16,69041820000.0,17664000000.0,3.908617527173913
2003-01-17,69230680000.0,17664000000.0,3.919309329710145
2003-01-21,68623630000.0,17664000000.0,3.884942821557971
2003-01-22,70822500000.0,17664000000.0,4.009425951086956
2003-01-23,72171500000.0,17664000000.0,4.0857959692028984
2003-01-24,70471760000.0,17664000000.0,3.9895697463768114
2003-01-27,68502220000.0,17664000000.0,3.878069519927536
2003-01-28,69594910000.0,17664000000.0,3.939929234601449
2003-01-29,70404310000.0,17664000000.0,3.9857512454710147
2003-01-30,68772020000.0,17664000000.0,3.8933435235507248
2003-01-31,68745040000.0,17664000000.0,3.8918161231884056
2003-02-03,70323370000.0,17664000000.0,3.981169044384058
2003-02-04,69918670000.0,17664000000.0,3.958258038949275
2003-02-05,69163230000.0,17664000000.0,3.915490828804348
2003-02-06,69190210000.0,17664000000.0,3.9170182291666666
2003-02-07,70269410000.0,17664000000.0,3.9781142436594203
2003-02-10,71470020000.0,17664000000.0,4.046083559782609
2003-02-11,72104050000.0,17664000000.0,4.081977468297102
2003-02-12,70579680000.0,17664000000.0,3.995679347826087
2003-02-13,69851220000.0,17664000000.0,3.9544395380434785
2003-02-14,70957400000.0,17664000000.0,4.01706295289855
2003-02-18,72333380000.0,17664000000.0,4.0949603713768115
2003-02-19,72819020000.0,17664000000.0,4.1224535778985505
2003-02-20,72832510000.0,17664000000.0,4.12321727807971
2003-02-21,73655400000.0,17664000000.0,4.169802989130435
2003-02-24,71699350000.0,17664000000.0,4.059066462862319
2003-02-25,72657140000.0,17664000000.0,4.1132891757246375
2003-02-26,71834250000.0,17664000000.0,4.066703464673913
2003-02-27,72926940000.0,17664000000.0,4.128563179347826
2003-02-28,73709360000.0,17664000000.0,4.1728577898550725
2003-03-03,72643650000.0,17664000000.0,4.112525475543478
2003-03-04,73007880000.0,17664000000.0,4.133145380434782
2003-03-05,74640170000.0,17664000000.0,4.2255531023550725
2003-03-06,74734600000.0,17664000000.0,4.230899003623189
2003-03-07,75139300000.0,17664000000.0,4.253810009057971
2003-03-10,74329900000.0,18286000000.0,4.064852892923548
2003-03-11,74195000000.0,18286000000.0,4.057475664442743
2003-03-12,74410840000.0,18286000000.0,4.069279230012031
2003-03-13,76893000000.0,18286000000.0,4.205020234058843
2003-03-14,77756360000.0,18286000000.0,4.252234496335995
2003-03-17,79064890000.0,18286000000.0,4.323793612599803
2003-03-18,79415630000.0,18286000000.0,4.342974406649896
2003-03-19,78646700000.0,18286000000.0,4.300924204309307
2003-03-20,78201530000.0,18286000000.0,4.276579350322651
2003-03-21,78997440000.0,18286000000.0,4.3201049983594
2003-03-24,77351660000.0,18286000000.0,4.230102810893579
2003-03-25,78862540000.0,18286000000.0,4.312727769878595
2003-03-26,78174550000.0,18286000000.0,4.27510390462649
2003-03-27,79010930000.0,18286000000.0,4.320842721207481
2003-03-28,78997440000.0,18286000000.0,4.3201049983594
2003-03-31,77634950000.0,18286000000.0,4.24559499070327
2003-04-01,78884960000.0,18286000000.0,4.31395384447118
2003-04-02,80516040000.0,18286000000.0,4.40315213824784
2003-04-03,80071200000.0,18286000000.0,4.378825330854205
2003-04-04,79909440000.0,18286000000.0,4.369979219074702
2003-04-07,78736680000.0,18286000000.0,4.305844908673302
2003-04-08,79060200000.0,18286000000.0,4.323537132232309
2003-04-09,77644800000.0,18286000000.0,4.246133654161654
2003-04-10,78116600000.0,18286000000.0,4.271934813518539
2003-04-11,78022240000.0,18286000000.0,4.266774581647161
2003-04-14,79639840000.0,18286000000.0,4.355235699442196
2003-04-15,81082200000.0,18286000000.0,4.434113529476102
2003-04-16,80259920000.0,18286000000.0,4.38914579459696
2003-04-17,81055240000.0,18286000000.0,4.4326391775128515
2003-04-21,80987840000.0,18286000000.0,4.428953297604725
2003-04-22,82147120000.0,18286000000.0,4.4923504320245
2003-04-23,86002400000.0,18286000000.0,4.703182762769332
2003-04-24,86258520000.0,18286000000.0,4.7171891064202125
2003-04-25,84924000000.0,18286000000.0,4.644208684239309
2003-04-28,84775720000.0,18286000000.0,4.63609974844143
2003-04-29,83710800000.0,18286000000.0,4.577862845893033
2003-04-30,82632400000.0,18286000000.0,4.51888876736301
2003-05-01,84290440000.0,18286000000.0,4.60956141310292
2003-05-02,85287960000.0,18503000000.0,4.609412527698211
2003-05-05,84533080000.0,18503000000.0,4.568614819218505
2003-05-06,82187560000.0,18503000000.0,4.44185051072799
2003-05-07,80273400000.0,18503000000.0,4.338399178511593
2003-05-08,81513560000.0,18503000000.0,4.405423985299681
2003-05-09,82551520000.0,18503000000.0,4.461520834459277
2003-05-12,83562520000.0,18503000000.0,4.51616062260174
2003-05-13,82902000000.0,18503000000.0,4.480462627681997
2003-05-14,83373800000.0,18503000000.0,4.505961195481814
2003-05-15,84425240000.0,18503000000.0,4.562786575149976
2003-05-16,83993880000.0,18503000000.0,4.539473598875858
2003-05-19,81243960000.0,18503000000.0,4.390853375128358
2003-05-20,82268440000.0,18503000000.0,4.446221693779387
2003-05-21,81810120000.0,18503000000.0,4.421451656488137
2003-05-22,83400760000.0,18503000000.0,4.507418256498946
2003-05-23,83292920000.0,18503000000.0,4.501590012430417
2003-05-27,85800200000.0,18503000000.0,4.637096687023726
2003-05-28,85935000000.0,18503000000.0,4.644381992109388
2003-05-29,85355360000.0,18503000000.0,4.613055180241042
2003-05-30,87269520000.0,18503000000.0,4.716506512457439
2003-06-02,85665400000.0,18503000000.0,4.629811381938064
2003-06-03,86352880000.0,18503000000.0,4.666966437874939
2003-06-04,86932520000.0,18503000000.0,4.698293249743285
2003-06-05,88213120000.0,18503000000.0,4.767503648057072
2003-06-06,85436240000.0,18503000000.0,4.617426363292439
2003-06-09,84560040000.0,18503000000.0,4.570071880235638
2003-06-10,85827160000.0,18503000000.0,4.6385537480408585
2003-06-11,88064840000.0,18503000000.0,4.759489812462844
2003-06-12,87660440000.0,18503000000.0,4.737633897205859
2003-06-13,87620000000.0,18503000000.0,4.73544830568016
2003-06-16,90990000000.0,18503000000.0,4.917580932821704
2003-06-17,90100320000.0,18503000000.0,4.869497919256337
2003-06-18,88792760000.0,18503000000.0,4.7988304599254175
2003-06-19,86029360000.0,18503000000.0,4.649481705669351
2003-06-20,87579560000.0,18503000000.0,4.733262714154462
2003-06-23,86433760000.0,18503000000.0,4.671337620926336
2003-06-24,87687400000.0,18503000000.0,4.739090958222991
2003-06-25,87067320000.0,18503000000.0,4.705578554828946
2003-06-26,89399359999.99998,18503000000.0,4.8316143328108945
2003-06-27,87862640000.00002,18503000000.0,4.748561854834352
2003-06-30,88887120000.0,18503000000.0,4.803930173485381
2003-07-01,88765799999.99998,18503000000.0,4.7973733989082845
2003-07-02,90599079999.99998,18503000000.0,4.896453548073285
2003-07-03,89480240000.0,18503000000.0,4.835985515862292
2003-07-07,92890680000.0,18503000000.0,5.020303734529536
2003-07-08,94346520000.0,18503000000.0,5.098985029454683
2003-07-09,94292600000.0,18503000000.0,5.096070907420418
2003-07-10,93699480000.0,18503000000.0,5.064015565043507
2003-07-11,94090400000.0,18503000000.0,5.085142949791925
2003-07-14,95020520000.0,18503000000.0,5.135411554882992
2003-07-15,96435920000.00002,18503000000.0,5.211907258282442
2003-07-16,96220240000.0,18503000000.0,5.200250770145382
2003-07-17,95330560000.0,18503000000.0,5.152167756580014
2003-07-18,95397960000.0,18503000000.0,5.155810409122845
2003-07-21,93119840000.0,18503000000.0,5.032688753175161
2003-07-22,92917640000.00002,18503000000.0,5.021760795546669
2003-07-23,93982560000.0,18503000000.0,5.079314705723396
2003-07-24,92068400000.0,18503000000.0,4.975863373506999
2003-07-25,92621079999.99998,18503000000.0,5.005733124358211
2003-07-28,94211720000.0,18503000000.0,5.091699724369021
2003-07-29,93402920000.00002,18503000000.0,5.047987893855051
2003-07-30,93874720000.0,18944000000.0,4.955380067567567
2003-07-31,93591640000.00002,18944000000.0,4.940437077702703
2003-08-01,92001000000.0,18944000000.0,4.856471706081081
2003-08-04,91879680000.0,18944000000.0,4.850067567567567
2003-08-05,89197160000.0,18944000000.0,4.708464949324324
2003-08-06,89062359999.99998,18944000000.0,4.701349239864864
2003-08-07,90342960000.0,18944000000.0,4.76894847972973
2003-08-08,90073359999.99998,18944000000.0,4.75471706081081
2003-08-11,91003480000.0,18944000000.0,4.8038154560810815
2003-08-12,93079400000.0,18944000000.0,4.913397381756757
2003-08-13,91717920000.00002,18944000000.0,4.841528716216217
2003-08-14,92445840000.0,18944000000.0,4.879953547297298
2003-08-15,92607600000.0,18944000000.0,4.888492398648649
2003-08-18,93699480000.0,18944000000.0,4.94612964527027
2003-08-19,92095359999.99998,18944000000.0,4.861452702702702
2003-08-20,92486280000.0,18944000000.0,4.882088260135135
2003-08-21,92607600000.0,18944000000.0,4.888492398648649
2003-08-22,89615040000.0,18944000000.0,4.730523648648648
2003-08-25,89237600000.0,18944000000.0,4.710599662162162
2003-08-26,88334440000.0,18944000000.0,4.662924408783784
2003-08-27,88604040000.0,18944000000.0,4.677155827702703
2003-08-28,89345440000.0,18944000000.0,4.71629222972973
2003-08-29,88887120000.0,18944000000.0,4.692098817567568
2003-09-02,91448320000.0,18944000000.0,4.827297297297298
2003-09-03,89385880000.0,18944000000.0,4.718426942567568
2003-09-04,90504720000.0,18944000000.0,4.7774873310810815
2003-09-05,90693440000.0,18944000000.0,4.787449324324324
2003-09-08,91933600000.0,18944000000.0,4.852913851351351
2003-09-09,90882160000.0,18944000000.0,4.797411317567567
2003-09-10,90302520000.0,18944000000.0,4.766813766891892
2003-09-11,92001000000.0,18944000000.0,4.856471706081081
2003-09-12,92364960000.0,18944000000.0,4.875684121621622
2003-09-15,92338000000.0,18944000000.0,4.87426097972973
2003-09-16,94103880000.0,18944000000.0,4.967476773648649
2003-09-17,93861240000.0,18944000000.0,4.954668496621622
2003-09-18,94360000000.0,18944000000.0,4.980996621621622
2003-09-19,92863720000.0,18944000000.0,4.902012246621622
2003-09-22,92284079999.99998,18944000000.0,4.871414695945945
2003-09-23,92445840000.0,18944000000.0,4.879953547297298
2003-09-24,88765799999.99998,18944000000.0,4.685694679054054
2003-09-25,88132240000.0,18944000000.0,4.652250844594595
2003-09-26,87822200000.00002,18944000000.0,4.635884712837838
2003-09-29,88118760000.0,18944000000.0,4.651539273648648
2003-09-30,86972960000.0,18944000000.0,4.591055743243243
2003-10-01,88595573929.2,18944000000.0,4.676708927850506
2003-10-02,88421804698.5,18944000000.0,4.667536143290752
2003-10-03,86844514758.3,18944000000.0,4.584275483440668
2003-10-06,86791047302.70001,18944000000.0,4.5814530881915125
2003-10-07,88502005881.9,18944000000.0,4.671769736164484
2003-10-08,87125218900.20001,18944000000.0,4.599093058498734
2003-10-09,88929745526.7,18944000000.0,4.6943488981577275
2003-10-10,88301502923.40001,18944000000.0,4.661185753980153
2003-10-13,89745124224.6,18944000000.0,4.737390425707348
2003-10-14,89304017715.90001,18944000000.0,4.714105664901816
2003-10-15,87325721858.7,18944000000.0,4.609677040683065
2003-10-16,87098485172.4,18944000000.0,4.597681860874155
2003-10-17,84224609433.9,18944000000.0,4.445978116232052
2003-10-20,82727520677.1,18944000000.0,4.366951049255701
2003-10-21,85080088723.5,18944000000.0,4.491136440218539
2003-10-22,80602189317.0,18944000000.0,4.254760838101774
2003-10-23,79853644938.6,18944000000.0,4.215247304613598
2003-10-24,82166112393.3,18944000000.0,4.337315899139569
2003-10-27,81310633103.7,18944000000.0,4.292157575153083
2003-10-28,81337366831.5,18944000000.0,4.29356877277766
2003-10-29,80401686358.5,18944000000.0,4.244176855917441
2003-10-30,81684905292.9,19457000000.0,4.1982271312586725
2003-10-31,82553751446.4,19457000000.0,4.242881813558102
2003-11-03,81738372748.5,19457000000.0,4.200975111707868
2003-11-04,81658171565.1,19457000000.0,4.196853141034075
2003-11-05,81858674523.6,19457000000.0,4.207158067718559
2003-11-06,81711639020.7,19457000000.0,4.199601121483271
2003-11-07,80134349080.5,19457000000.0,4.118535698231999
2003-11-10,79051633104.6,19457000000.0,4.062889094135787
2003-11-11,78837763282.2,19457000000.0,4.051897172339004
2003-11-12,80575455589.2,19457000000.0,4.141206536937863
2003-11-13,80134349080.5,19457000000.0,4.118535698231999
2003-11-14,77861982217.5,19457000000.0,4.001746529141183
2003-11-17,80120982216.59999,19457000000.0,4.1178487031197
2003-11-18,78650627187.6,19457000000.0,4.0422792407668195
2003-11-19,80334852039.0,19457000000.0,4.128840624916482
2003-11-20,79867011802.5,19457000000.0,4.10479579598602
2003-11-21,80134349080.5,19457000000.0,4.118535698231999
2003-11-24,80428420086.3,19457000000.0,4.133649590702575
2003-11-25,78744195234.9,19457000000.0,4.047088206552911
2003-11-26,77714946714.6,19457000000.0,3.9941895829058955
2003-11-28,77019869791.8,19457000000.0,3.9584658370663517
2003-12-01,79171934879.7,19457000000.0,4.0690720501464765
2003-12-02,78717461507.1,19457000000.0,4.045714216328314
2003-12-03,78650627187.6,19457000000.0,4.0422792407668195
2003-12-04,79679875707.9,19457000000.0,4.095177864413835
2003-12-05,77928816537.0,19457000000.0,4.005181504702677
2003-12-08,77460976300.5,19457000000.0,3.9811366757722157
2003-12-09,77434242572.7,19457000000.0,3.979762685547618
2003-12-10,77808514761.9,19457000000.0,3.9989985486919872
2003-12-11,78516958548.6,19457000000.0,4.03540928964383
2003-12-12,79439272157.7,19457000000.0,4.082811952392455
2003-12-15,79840278074.7,19457000000.0,4.103421805761423
2003-12-16,80709124228.2,19457000000.0,4.148076488060852
2003-12-17,83075059138.5,19457000000.0,4.26967462293776
2003-12-18,82326514760.1,19457000000.0,4.231202896649021
2003-12-19,82674053221.5,19457000000.0,4.249064769568792
2003-12-22,81751739612.4,19457000000.0,4.201662106820168
2003-12-23,82567118310.3,19457000000.0,4.2435688086704015
2003-12-24,82152745529.4,19457000000.0,4.2222719601891345
2003-12-26,81698272156.8,19457000000.0,4.198914126370972
2003-12-29,82700786949.3,19457000000.0,4.250438759793391
2003-12-30,82834455588.3,19457000000.0,4.25730871091638
2003-12-31,82593852038.1,19457000000.0,4.244942798895
2004-01-02,83050200000.0,19457000000.0,4.26839697795138
2004-01-05,83050200000.0,19457000000.0,4.26839697795138
2004-01-06,83316600000.0,19457000000.0,4.2820887084339825
2004-01-07,84422160000.0,19457000000.0,4.338909389936783
2004-01-08,84395520000.0,19457000000.0,4.337540216888524
2004-01-09,83916000000.0,19457000000.0,4.312895102019839
2004-01-12,83955960000.0,19457000000.0,4.314948861592229
2004-01-13,84915000000.0,19457000000.0,4.3642390913295985
2004-01-14,85314600000.0,19457000000.0,4.3847766870535025
2004-01-15,84115800000.0,19457000000.0,4.3231638998817905
2004-01-16,84582000000.0,19457000000.0,4.347124428226345
2004-01-20,83849400000.0,19457000000.0,4.3094721693991875
2004-01-21,83662920000.0,19457000000.0,4.299887958061366
2004-01-22,81878040000.0,19457000000.0,4.208153363827928
2004-01-23,85154760000.0,19457000000.0,4.376561648763941
2004-01-26,87019560000.0,19457000000.0,4.47240376214216
2004-01-27,85914000000.0,19457000000.0,4.415583080639359
2004-01-28,85647600000.0,19457000000.0,4.401891350156756
2004-01-29,86566680000.0,19457000000.0,4.449127820321735
2004-01-30,86127120000.0,19457000000.0,4.426536465025441
2004-02-02,88085160000.0,19457000000.0,4.52717068407257
2004-02-03,88218360000.0,19457000000.0,4.534016549313872
2004-02-04,87059520000.0,19457000000.0,4.47445752171455
2004-02-05,85980600000.0,19457000000.0,4.4190060132600095
2004-02-06,86393520000.0,19457000000.0,4.440228195508044
2004-02-09,85541040000.0,19457000000.0,4.396414657963715
2004-02-10,86540040000.0,19457000000.0,4.447758647273475
2004-02-11,87698880000.0,19457000000.0,4.507317674872796
2004-02-12,87046200000.0,19457000000.0,4.47377293519042
2004-02-13,86140440000.0,19457000000.0,4.427221051549571
2004-02-17,85980600000.0,19457000000.0,4.4190060132600095
2004-02-18,85354560000.0,19457000000.0,4.386830446625893
2004-02-19,84275640000.0,19457000000.0,4.331378938171352
2004-02-20,84675240000.0,19457000000.0,4.351916533895256
2004-02-23,84075840000.0,19457000000.0,4.3211101403094005
2004-02-24,84275640000.0,19457000000.0,4.331378938171352
2004-02-25,84888360000.0,19457000000.0,4.362869918281338
2004-02-26,85767480000.0,19457000000.0,4.408052628873927
2004-02-27,84621960000.0,19457000000.0,4.349178187798736
2004-03-01,85581000000.0,19457000000.0,4.3984684175361055
2004-03-02,84635280000.0,19457000000.0,4.349862774322866
2004-03-03,83969280000.0,19457000000.0,4.315633448116359
2004-03-04,83769480000.0,19457000000.0,4.305364650254407
2004-03-05,84249000000.0,19457000000.0,4.3300097651230915
2004-03-08,83196720000.0,19457000000.0,4.275927429716812
2004-03-09,83596320000.0,19457000000.0,4.296465025440716
2004-03-10,81305280000.0,19457000000.0,4.178716143290332
2004-03-11,80186400000.0,19389000000.0,4.135664552065604
2004-03-12,81052200000.0,19389000000.0,4.180318737428439
2004-03-15,79227360000.0,19389000000.0,4.086201454432926
2004-03-16,78654600000.0,19389000000.0,4.056660993346743
2004-03-17,81651600000.0,19389000000.0,4.211233173448862
2004-03-18,81491760000.0,19389000000.0,4.202989323843417
2004-03-19,81185400000.0,19389000000.0,4.187188612099644
2004-03-22,80066520000.0,19389000000.0,4.12948166486152
2004-03-23,77029560000.0,19389000000.0,3.972848522358038
2004-03-24,77495760000.0,19389000000.0,3.9968930837072567
2004-03-25,78627960000.0,19389000000.0,4.055287018412502
2004-03-26,77375880000.0,19389000000.0,3.990710196503172
2004-03-29,79320600000.0,19389000000.0,4.091010366702769
2004-03-30,78614640000.0,19389000000.0,4.054600030945381
2004-03-31,77455800000.0,19389000000.0,3.9948321213058953
2004-04-01,77698000000.0,19389000000.0,4.0073237402650985
2004-04-02,78850750000.0,19389000000.0,4.066777554283356
2004-04-05,79089250000.0,19389000000.0,4.079078343390583
2004-04-06,77843750000.0,19389000000.0,4.014840889163959
2004-04-07,76863250000.0,19389000000.0,3.9642709783898087
2004-04-08,77247500000.0,19389000000.0,3.9840889163958946
2004-04-12,77976250000.0,19389000000.0,4.021674660890196
2004-04-13,77645000000.0,19389000000.0,4.004590231574604
2004-04-14,78254500000.0,19389000000.0,4.036025581515292
2004-04-15,79977000000.0,19389000000.0,4.124864613956367
2004-04-16,79685500000.0,19389000000.0,4.1098303161586465
2004-04-19,80069750000.0,19389000000.0,4.129648254164732
2004-04-20,77605250000.0,19389000000.0,4.002540100056733
2004-04-21,75538250000.0,19389000000.0,3.8959332611274435
2004-04-22,75710500000.0,19389000000.0,3.904817164371551
2004-04-23,77260750000.0,19389000000.0,3.9847722935685184
2004-04-26,78254500000.0,19389000000.0,4.036025581515292
2004-04-27,79407250000.0,19389000000.0,4.09547939553355
2004-04-28,77684750000.0,19389000000.0,4.006640363092475
2004-04-29,77009000000.0,19389000000.0,3.971788127288669
2004-04-30,74743250000.0,19389000000.0,3.854930630770024
2004-05-03,76770500000.0,19571000000.0,3.922666189770579
2004-05-04,76452500000.0,19571000000.0,3.9064176587808492
2004-05-05,77446250000.0,19571000000.0,3.9571943181237543
2004-05-06,76558500000.0,19571000000.0,3.9118338357774256
2004-05-07,75458750000.0,19571000000.0,3.8556409994379437
2004-05-10,75816500000.0,19571000000.0,3.8739205968013897
2004-05-11,75617750000.0,19571000000.0,3.863765264932809
2004-05-12,75975500000.0,19571000000.0,3.8820448622962545
2004-05-13,75790000000.0,19571000000.0,3.8725665525522457
2004-05-14,75180500000.0,19571000000.0,3.8414235348219306
2004-05-17,74756500000.0,19571000000.0,3.819758826835624
2004-05-18,74133750000.0,19571000000.0,3.7879387869807366
2004-05-19,72212500000.0,19571000000.0,3.6897705789177864
2004-05-20,70953750000.0,19571000000.0,3.6254534770834397
2004-05-21,71417500000.0,19571000000.0,3.6491492514434625
2004-05-24,70953750000.0,19571000000.0,3.6254534770834397
2004-05-25,72384750000.0,19571000000.0,3.6985718665372236
2004-05-26,72570250000.0,19571000000.0,3.7080501762812323
2004-05-27,72848500000.0,19571000000.0,3.722267640897246
2004-05-28,72477500000.0,19571000000.0,3.703311021409228
2004-06-01,71934250000.0,19571000000.0,3.6755531143017732
2004-06-02,73087000000.0,19571000000.0,3.734454039139543
2004-06-03,73100250000.0,19571000000.0,3.735131061264115
2004-06-04,73444750000.0,19571000000.0,3.752733636502989
2004-06-07,73895250000.0,19571000000.0,3.7757523887384394
2004-06-08,73802500000.0,19571000000.0,3.771013233866435
2004-06-09,73087000000.0,19571000000.0,3.734454039139543
2004-06-10,73365250000.0,19571000000.0,3.7486715037555567
2004-06-14,73484500000.0,19571000000.0,3.7547647028767055
2004-06-15,72689500000.0,19571000000.0,3.714143375402381
2004-06-16,72080000000.0,19571000000.0,3.683000357672066
2004-06-17,71510250000.0,19571000000.0,3.653888406315467
2004-06-18,70861000000.0,19571000000.0,3.6207143222114353
2004-06-21,69986500000.0,19571000000.0,3.5760308619896786
2004-06-22,70357500000.0,19571000000.0,3.5949874814776965
2004-06-23,71841500000.0,19571000000.0,3.6708139594297684
2004-06-24,72239000000.0,19571000000.0,3.691124623166931
2004-06-25,71722250000.0,19571000000.0,3.66472076030862
2004-06-28,70967000000.0,19571000000.0,3.6261304992080117
2004-06-29,71669250000.0,19571000000.0,3.6620126718103316
2004-06-30,72305250000.0,19571000000.0,3.694509733789791
2004-07-01,72447480000.0,19571000000.0,3.70177711920699
2004-07-02,73029600000.0,19571000000.0,3.7315211281998875
2004-07-06,71481690000.0,19571000000.0,3.652429104286955
2004-07-07,71296470000.0,19571000000.0,3.642965101425579
2004-07-08,70542360000.0,19571000000.0,3.6044330897756884
2004-07-09,70926030000.0,19571000000.0,3.6240370957028256
2004-07-12,71415540000.0,19571000000.0,3.649049103265035
2004-07-13,72129960000.0,19571000000.0,3.685553114301773
2004-07-14,73426500000.0,19571000000.0,3.7518011343314086
2004-07-15,74088000000.0,19571000000.0,3.785601144550611
2004-07-16,73730790000.0,19571000000.0,3.7673491390322416
2004-07-19,73572030000.0,19571000000.0,3.759237136579633
2004-07-20,75411000000.0,19571000000.0,3.8532011649890143
2004-07-21,73889550000.0,19571000000.0,3.77546114148485
2004-07-22,74220300000.0,19571000000.0,3.792361146594451
2004-07-23,73241280000.0,19571000000.0,3.742337131470032
2004-07-26,73426500000.0,19571000000.0,3.7518011343314086
2004-07-27,73968930000.0,19571000000.0,3.7795171427111542
2004-07-28,75411000000.0,19571000000.0,3.8532011649890143
2004-07-29,75411000000.0,19571000000.0,3.8532011649890143
2004-07-30,75252240000.0,19571000000.0,3.845089162536406
2004-08-02,74498130000.0,19571000000.0,3.806557150886516
2004-08-03,74551050000.0,19571000000.0,3.8092611517040518
2004-08-04,74815650000.0,19571000000.0,3.822781155791733
2004-08-05,72897300000.0,19571000000.0,3.7247611261560474
2004-08-06,71177400000.0,19410000000.0,3.667047913446677
2004-08-09,70423290000.0,19410000000.0,3.62819629057187
2004-08-10,71309700000.0,19410000000.0,3.6738639876352397
2004-08-11,73029600000.0,19410000000.0,3.7624729520865534
2004-08-12,72540090000.0,19410000000.0,3.7372534775888715
2004-08-13,71918280000.0,19410000000.0,3.7052179289026275
2004-08-16,73783710000.0,19410000000.0,3.80132457496136
2004-08-17,74061540000.0,19410000000.0,3.8156383307573414
2004-08-18,75754980000.0,19410000000.0,3.902884080370943
