date,close price,IR_SHE,IR_TA,IR_TL,market cap,PB Ratio
1989-10-30,5.47,1390000000.0,2473000000.0,1083000000.0,,
1989-10-31,5.67,1390000000.0,2473000000.0,1083000000.0,,
1989-11-01,5.69,1390000000.0,2473000000.0,1083000000.0,,
1989-11-02,5.59,1390000000.0,2473000000.0,1083000000.0,,
1989-11-03,5.61,1390000000.0,2473000000.0,1083000000.0,,
1989-11-06,5.62,1390000000.0,2473000000.0,1083000000.0,,
1989-11-07,5.69,1390000000.0,2473000000.0,1083000000.0,,
1989-11-08,5.84,1390000000.0,2473000000.0,1083000000.0,,
1989-11-09,5.89,1390000000.0,2473000000.0,1083000000.0,,
1989-11-10,5.91,1390000000.0,2473000000.0,1083000000.0,,
1989-11-13,5.89,1390000000.0,2473000000.0,1083000000.0,,
1989-11-14,5.89,1390000000.0,2473000000.0,1083000000.0,,
1989-11-15,5.97,1390000000.0,2473000000.0,1083000000.0,,
1989-11-16,6.06,1390000000.0,2473000000.0,1083000000.0,,
1989-11-17,6.07,1390000000.0,2473000000.0,1083000000.0,,
1989-11-20,6.21,1390000000.0,2473000000.0,1083000000.0,,
1989-11-21,6.27,1390000000.0,2473000000.0,1083000000.0,,
1989-11-22,6.29,1390000000.0,2473000000.0,1083000000.0,,
1989-11-24,6.29,1390000000.0,2473000000.0,1083000000.0,,
1989-11-27,6.39,1390000000.0,2473000000.0,1083000000.0,,
1989-11-28,6.42,1390000000.0,2473000000.0,1083000000.0,,
1989-11-29,6.34,1390000000.0,2473000000.0,1083000000.0,,
1989-11-30,6.27,1390000000.0,2473000000.0,1083000000.0,,
1989-12-01,6.27,1390000000.0,2473000000.0,1083000000.0,,
1989-12-04,6.24,1390000000.0,2473000000.0,1083000000.0,,
1989-12-05,6.09,1390000000.0,2473000000.0,1083000000.0,,
1989-12-06,6.04,1390000000.0,2473000000.0,1083000000.0,,
1989-12-07,6.12,1390000000.0,2473000000.0,1083000000.0,,
1989-12-08,6.11,1390000000.0,2473000000.0,1083000000.0,,
1989-12-11,6.16,1390000000.0,2473000000.0,1083000000.0,,
1989-12-12,6.19,1390000000.0,2473000000.0,1083000000.0,,
1989-12-13,6.26,1390000000.0,2473000000.0,1083000000.0,,
1989-12-14,6.27,1390000000.0,2473000000.0,1083000000.0,,
1989-12-15,6.26,1390000000.0,2473000000.0,1083000000.0,,
1989-12-18,6.14,1390000000.0,2473000000.0,1083000000.0,,
1989-12-19,6.17,1390000000.0,2473000000.0,1083000000.0,,
1989-12-20,6.24,1390000000.0,2473000000.0,1083000000.0,,
1989-12-21,6.22,1390000000.0,2473000000.0,1083000000.0,,
1989-12-22,6.24,1390000000.0,2473000000.0,1083000000.0,,
1989-12-26,6.36,1390000000.0,2473000000.0,1083000000.0,,
1989-12-27,6.46,1390000000.0,2473000000.0,1083000000.0,,
1989-12-28,6.56,1390000000.0,2473000000.0,1083000000.0,,
1989-12-29,6.69,1390000000.0,2473000000.0,1083000000.0,,
1990-01-02,6.76,1390000000.0,2473000000.0,1083000000.0,,
1990-01-03,6.92,1390000000.0,2473000000.0,1083000000.0,,
1990-01-04,6.89,1390000000.0,2473000000.0,1083000000.0,,
1990-01-05,6.87,1390000000.0,2473000000.0,1083000000.0,,
1990-01-08,7.02,1390000000.0,2473000000.0,1083000000.0,,
1990-01-09,6.96,1390000000.0,2473000000.0,1083000000.0,,
1990-01-10,6.89,1390000000.0,2473000000.0,1083000000.0,,
1990-01-11,6.86,1390000000.0,2473000000.0,1083000000.0,,
1990-01-12,6.79,1390000000.0,2473000000.0,1083000000.0,,
1990-01-15,6.69,1390000000.0,2473000000.0,1083000000.0,,
1990-01-16,6.77,1390000000.0,2473000000.0,1083000000.0,,
1990-01-17,6.72,1390000000.0,2473000000.0,1083000000.0,,
1990-01-18,6.66,1390000000.0,2473000000.0,1083000000.0,,
1990-01-19,6.62,1390000000.0,2473000000.0,1083000000.0,,
1990-01-22,6.52,1390000000.0,2473000000.0,1083000000.0,,
1990-01-23,6.66,1390000000.0,2473000000.0,1083000000.0,,
1990-01-24,6.59,1390000000.0,2473000000.0,1083000000.0,,
1990-01-25,6.44,1390000000.0,2473000000.0,1083000000.0,,
1990-01-26,6.37,1390000000.0,2473000000.0,1083000000.0,,
1990-01-29,6.27,1390000000.0,2473000000.0,1083000000.0,,
1990-01-30,6.22,1390000000.0,2473000000.0,1083000000.0,,
1990-01-31,6.52,1390000000.0,2473000000.0,1083000000.0,,
1990-02-01,6.57,1390000000.0,2473000000.0,1083000000.0,,
1990-02-02,6.64,1390000000.0,2473000000.0,1083000000.0,,
1990-02-05,6.66,1390000000.0,2473000000.0,1083000000.0,,
1990-02-06,6.61,1390000000.0,2473000000.0,1083000000.0,,
1990-02-07,6.71,1390000000.0,2473000000.0,1083000000.0,,
1990-02-08,6.69,1390000000.0,2473000000.0,1083000000.0,,
1990-02-09,6.72,1390000000.0,2473000000.0,1083000000.0,,
1990-02-12,6.71,1390000000.0,2473000000.0,1083000000.0,,
1990-02-13,6.66,1390000000.0,2473000000.0,1083000000.0,,
1990-02-14,6.71,1390000000.0,2473000000.0,1083000000.0,,
1990-02-15,6.79,1390000000.0,2473000000.0,1083000000.0,,
1990-02-16,6.77,1390000000.0,2473000000.0,1083000000.0,,
1990-02-20,6.76,1390000000.0,2473000000.0,1083000000.0,,
1990-02-21,6.81,1390000000.0,2473000000.0,1083000000.0,,
1990-02-22,6.84,1390000000.0,2473000000.0,1083000000.0,,
1990-02-23,6.84,1390000000.0,2473000000.0,1083000000.0,,
1990-02-26,6.91,1390000000.0,2473000000.0,1083000000.0,,
1990-02-27,7.21,1390000000.0,2473000000.0,1083000000.0,,
1990-02-28,7.29,1390000000.0,2473000000.0,1083000000.0,,
1990-03-01,7.39,1390000000.0,2473000000.0,1083000000.0,,
1990-03-02,7.39,1390000000.0,2473000000.0,1083000000.0,,
1990-03-05,7.39,1390000000.0,2473000000.0,1083000000.0,,
1990-03-06,7.42,1390000000.0,2473000000.0,1083000000.0,,
1990-03-07,7.4,1390000000.0,2473000000.0,1083000000.0,,
1990-03-08,7.42,1390000000.0,2473000000.0,1083000000.0,,
1990-03-09,7.29,1390000000.0,2473000000.0,1083000000.0,,
1990-03-12,7.24,1390000000.0,2473000000.0,1083000000.0,,
1990-03-13,7.17,1390000000.0,2473000000.0,1083000000.0,,
1990-03-14,7.14,1390000000.0,2473000000.0,1083000000.0,,
1990-03-15,7.26,1390000000.0,2473000000.0,1083000000.0,,
1990-03-16,7.35,1390000000.0,2473000000.0,1083000000.0,,
1990-03-19,7.42,1390000000.0,2473000000.0,1083000000.0,,
1990-03-20,7.52,1390000000.0,2473000000.0,1083000000.0,,
1990-03-21,7.5,1390000000.0,2473000000.0,1083000000.0,,
1990-03-22,7.27,1390000000.0,2473000000.0,1083000000.0,,
1990-03-23,7.26,1390000000.0,2473000000.0,1083000000.0,,
1990-03-26,7.32,1390000000.0,2473000000.0,1083000000.0,,
1990-03-27,7.42,1390000000.0,2473000000.0,1083000000.0,,
1990-03-28,7.44,1390000000.0,2473000000.0,1083000000.0,,
1990-03-29,7.37,1390000000.0,2473000000.0,1083000000.0,,
1990-03-30,7.34,1390000000.0,2473000000.0,1083000000.0,,
1990-04-02,7.21,1390000000.0,2473000000.0,1083000000.0,,
1990-04-03,7.3,1390000000.0,2473000000.0,1083000000.0,,
1990-04-04,7.3,1390000000.0,2473000000.0,1083000000.0,,
1990-04-05,7.34,1390000000.0,2473000000.0,1083000000.0,,
1990-04-06,7.22,1390000000.0,2473000000.0,1083000000.0,,
1990-04-09,7.09,1390000000.0,2473000000.0,1083000000.0,,
1990-04-10,7.12,1390000000.0,2473000000.0,1083000000.0,,
1990-04-11,7.12,1390000000.0,2473000000.0,1083000000.0,,
1990-04-12,7.22,1390000000.0,2473000000.0,1083000000.0,,
1990-04-16,7.24,1390000000.0,2473000000.0,1083000000.0,,
1990-04-17,7.24,1390000000.0,2473000000.0,1083000000.0,,
1990-04-18,7.19,1390000000.0,2473000000.0,1083000000.0,,
1990-04-19,7.12,1390000000.0,2473000000.0,1083000000.0,,
1990-04-20,6.92,1390000000.0,2473000000.0,1083000000.0,,
1990-04-23,6.84,1390000000.0,2473000000.0,1083000000.0,,
1990-04-24,6.92,1390000000.0,2473000000.0,1083000000.0,,
1990-04-25,6.97,1390000000.0,2473000000.0,1083000000.0,,
1990-04-26,6.97,1390000000.0,2473000000.0,1083000000.0,,
1990-04-27,6.97,1390000000.0,2473000000.0,1083000000.0,,
1990-04-30,7.01,1390000000.0,2473000000.0,1083000000.0,,
1990-05-01,7.11,1390000000.0,2473000000.0,1083000000.0,,
1990-05-02,7.22,1390000000.0,2473000000.0,1083000000.0,,
1990-05-03,7.32,1390000000.0,2473000000.0,1083000000.0,,
1990-05-04,7.32,1390000000.0,2473000000.0,1083000000.0,,
1990-05-07,7.39,1390000000.0,2473000000.0,1083000000.0,,
1990-05-08,7.49,1390000000.0,2473000000.0,1083000000.0,,
1990-05-09,7.4,1390000000.0,2473000000.0,1083000000.0,,
1990-05-10,7.4,1390000000.0,2473000000.0,1083000000.0,,
1990-05-11,7.49,1390000000.0,2473000000.0,1083000000.0,,
1990-05-14,7.75,1390000000.0,2473000000.0,1083000000.0,,
1990-05-15,7.75,1390000000.0,2473000000.0,1083000000.0,,
1990-05-16,7.8,1390000000.0,2473000000.0,1083000000.0,,
1990-05-17,7.85,1390000000.0,2473000000.0,1083000000.0,,
1990-05-18,7.8,1390000000.0,2473000000.0,1083000000.0,,
1990-05-21,7.89,1390000000.0,2473000000.0,1083000000.0,,
1990-05-22,7.92,1390000000.0,2473000000.0,1083000000.0,,
1990-05-23,7.95,1390000000.0,2473000000.0,1083000000.0,,
1990-05-24,7.89,1390000000.0,2473000000.0,1083000000.0,,
1990-05-25,7.8,1390000000.0,2473000000.0,1083000000.0,,
1990-05-29,7.94,1390000000.0,2473000000.0,1083000000.0,,
1990-05-30,7.75,1390000000.0,2473000000.0,1083000000.0,,
1990-05-31,7.79,1390000000.0,2473000000.0,1083000000.0,,
1990-06-01,7.82,1390000000.0,2473000000.0,1083000000.0,,
1990-06-04,7.67,1390000000.0,2473000000.0,1083000000.0,,
1990-06-05,7.62,1390000000.0,2473000000.0,1083000000.0,,
1990-06-06,7.62,1390000000.0,2473000000.0,1083000000.0,,
1990-06-07,7.69,1390000000.0,2473000000.0,1083000000.0,,
1990-06-08,7.67,1390000000.0,2473000000.0,1083000000.0,,
1990-06-11,7.7,1390000000.0,2473000000.0,1083000000.0,,
1990-06-12,7.84,1390000000.0,2473000000.0,1083000000.0,,
1990-06-13,7.9,1390000000.0,2473000000.0,1083000000.0,,
1990-06-14,7.87,1390000000.0,2473000000.0,1083000000.0,,
1990-06-15,7.75,1390000000.0,2473000000.0,1083000000.0,,
1990-06-18,7.74,1390000000.0,2473000000.0,1083000000.0,,
1990-06-19,7.72,1390000000.0,2473000000.0,1083000000.0,,
1990-06-20,7.74,1390000000.0,2473000000.0,1083000000.0,,
1990-06-21,7.82,1390000000.0,2473000000.0,1083000000.0,,
1990-06-22,7.77,1390000000.0,2473000000.0,1083000000.0,,
1990-06-25,7.65,1390000000.0,2473000000.0,1083000000.0,,
1990-06-26,7.39,1390000000.0,2473000000.0,1083000000.0,,
1990-06-27,7.45,1390000000.0,2473000000.0,1083000000.0,,
1990-06-28,7.52,1390000000.0,2473000000.0,1083000000.0,,
1990-06-29,7.62,1390000000.0,2473000000.0,1083000000.0,,
1990-07-02,7.65,1390000000.0,2473000000.0,1083000000.0,,
1990-07-03,7.75,1390000000.0,2473000000.0,1083000000.0,,
1990-07-05,7.69,1390000000.0,2473000000.0,1083000000.0,,
1990-07-06,7.74,1390000000.0,2473000000.0,1083000000.0,,
1990-07-09,7.64,1390000000.0,2473000000.0,1083000000.0,,
1990-07-10,7.54,1390000000.0,2473000000.0,1083000000.0,,
1990-07-11,7.57,1390000000.0,2473000000.0,1083000000.0,,
1990-07-12,7.55,1390000000.0,2473000000.0,1083000000.0,,
1990-07-13,7.74,1390000000.0,2473000000.0,1083000000.0,,
1990-07-16,7.94,1390000000.0,2473000000.0,1083000000.0,,
1990-07-17,7.92,1390000000.0,2473000000.0,1083000000.0,,
1990-07-18,7.8,1390000000.0,2473000000.0,1083000000.0,,
1990-07-19,7.77,1390000000.0,2473000000.0,1083000000.0,,
1990-07-20,7.79,1390000000.0,2473000000.0,1083000000.0,,
1990-07-23,7.64,1390000000.0,2473000000.0,1083000000.0,,
1990-07-24,7.17,1390000000.0,2473000000.0,1083000000.0,,
1990-07-25,7.26,1390000000.0,2473000000.0,1083000000.0,,
1990-07-26,7.26,1390000000.0,2473000000.0,1083000000.0,,
1990-07-27,7.09,1390000000.0,2473000000.0,1083000000.0,,
1990-07-30,7.09,1390000000.0,2473000000.0,1083000000.0,,
1990-07-31,6.97,1390000000.0,2473000000.0,1083000000.0,,
1990-08-01,6.94,1390000000.0,2473000000.0,1083000000.0,,
1990-08-02,6.82,1390000000.0,2473000000.0,1083000000.0,,
1990-08-03,6.47,1390000000.0,2473000000.0,1083000000.0,,
1990-08-06,6.02,1390000000.0,2473000000.0,1083000000.0,,
1990-08-07,6.07,1390000000.0,2473000000.0,1083000000.0,,
1990-08-08,6.09,1390000000.0,2473000000.0,1083000000.0,,
1990-08-09,6.29,1390000000.0,2473000000.0,1083000000.0,,
1990-08-10,6.19,1390000000.0,2473000000.0,1083000000.0,,
1990-08-13,6.09,1390000000.0,2473000000.0,1083000000.0,,
1990-08-14,6.07,1390000000.0,2473000000.0,1083000000.0,,
1990-08-15,6.19,1390000000.0,2473000000.0,1083000000.0,,
1990-08-16,6.04,1390000000.0,2473000000.0,1083000000.0,,
1990-08-17,5.99,1390000000.0,2473000000.0,1083000000.0,,
1990-08-20,5.92,1390000000.0,2473000000.0,1083000000.0,,
1990-08-21,5.62,1390000000.0,2473000000.0,1083000000.0,,
1990-08-22,5.51,1390000000.0,2473000000.0,1083000000.0,,
1990-08-23,5.46,1390000000.0,2473000000.0,1083000000.0,,
1990-08-24,5.62,1390000000.0,2473000000.0,1083000000.0,,
1990-08-27,5.79,1390000000.0,2473000000.0,1083000000.0,,
1990-08-28,5.72,1390000000.0,2473000000.0,1083000000.0,,
1990-08-29,5.72,1390000000.0,2473000000.0,1083000000.0,,
1990-08-30,5.67,1390000000.0,2473000000.0,1083000000.0,,
1990-08-31,5.76,1390000000.0,2473000000.0,1083000000.0,,
1990-09-04,5.79,1390000000.0,2473000000.0,1083000000.0,,
1990-09-05,5.89,1390000000.0,2473000000.0,1083000000.0,,
1990-09-06,5.74,1390000000.0,2473000000.0,1083000000.0,,
1990-09-07,5.72,1390000000.0,2473000000.0,1083000000.0,,
1990-09-10,5.66,1390000000.0,2473000000.0,1083000000.0,,
1990-09-11,5.57,1390000000.0,2473000000.0,1083000000.0,,
1990-09-12,5.64,1390000000.0,2473000000.0,1083000000.0,,
1990-09-13,5.72,1390000000.0,2473000000.0,1083000000.0,,
1990-09-14,5.67,1390000000.0,2473000000.0,1083000000.0,,
1990-09-17,5.57,1390000000.0,2473000000.0,1083000000.0,,
1990-09-18,5.59,1390000000.0,2473000000.0,1083000000.0,,
1990-09-19,5.61,1390000000.0,2473000000.0,1083000000.0,,
1990-09-20,5.49,1390000000.0,2473000000.0,1083000000.0,,
1990-09-21,5.47,1390000000.0,2473000000.0,1083000000.0,,
1990-09-24,5.36,1390000000.0,2473000000.0,1083000000.0,,
1990-09-25,5.46,1390000000.0,2473000000.0,1083000000.0,,
1990-09-26,5.44,1390000000.0,2473000000.0,1083000000.0,,
1990-09-27,5.42,1390000000.0,2473000000.0,1083000000.0,,
1990-09-28,5.39,1390000000.0,2473000000.0,1083000000.0,,
1990-10-01,5.42,1390000000.0,2473000000.0,1083000000.0,,
1990-10-02,5.36,1390000000.0,2473000000.0,1083000000.0,,
1990-10-03,5.21,1390000000.0,2473000000.0,1083000000.0,,
1990-10-04,4.43,1390000000.0,2473000000.0,1083000000.0,,
1990-10-05,4.43,1390000000.0,2473000000.0,1083000000.0,,
1990-10-08,4.44,1390000000.0,2473000000.0,1083000000.0,,
1990-10-09,4.38,1390000000.0,2473000000.0,1083000000.0,,
1990-10-10,4.38,1390000000.0,2473000000.0,1083000000.0,,
1990-10-11,4.36,1390000000.0,2473000000.0,1083000000.0,,
1990-10-12,4.34,1390000000.0,2473000000.0,1083000000.0,,
1990-10-15,4.18,1390000000.0,2473000000.0,1083000000.0,,
1990-10-16,3.99,1390000000.0,2473000000.0,1083000000.0,,
1990-10-17,3.91,1390000000.0,2473000000.0,1083000000.0,,
1990-10-18,4.04,1390000000.0,2473000000.0,1083000000.0,,
1990-10-19,4.28,1390000000.0,2473000000.0,1083000000.0,,
1990-10-22,4.29,1390000000.0,2473000000.0,1083000000.0,,
1990-10-23,4.49,1390000000.0,2473000000.0,1083000000.0,,
1990-10-24,4.36,1390000000.0,2473000000.0,1083000000.0,,
1990-10-25,4.31,1390000000.0,2473000000.0,1083000000.0,,
1990-10-26,4.01,1390000000.0,2473000000.0,1083000000.0,,
1990-10-29,3.91,1390000000.0,2473000000.0,1083000000.0,,
1990-10-30,3.88,1390000000.0,2473000000.0,1083000000.0,,
1990-10-31,3.91,1390000000.0,2473000000.0,1083000000.0,,
1990-11-01,3.94,1390000000.0,2473000000.0,1083000000.0,,
1990-11-02,4.18,1390000000.0,2473000000.0,1083000000.0,,
1990-11-05,4.24,1390000000.0,2473000000.0,1083000000.0,,
1990-11-06,4.29,1390000000.0,2473000000.0,1083000000.0,,
1990-11-07,4.14,1390000000.0,2473000000.0,1083000000.0,,
1990-11-08,4.14,1390000000.0,2473000000.0,1083000000.0,,
1990-11-09,4.26,1390000000.0,2473000000.0,1083000000.0,,
1990-11-12,4.34,1390000000.0,2473000000.0,1083000000.0,,
1990-11-13,4.64,1390000000.0,2473000000.0,1083000000.0,,
1990-11-14,4.66,1390000000.0,2473000000.0,1083000000.0,,
1990-11-15,4.53,1390000000.0,2473000000.0,1083000000.0,,
1990-11-16,4.53,1390000000.0,2473000000.0,1083000000.0,,
1990-11-19,4.46,1390000000.0,2473000000.0,1083000000.0,,
1990-11-20,4.33,1390000000.0,2473000000.0,1083000000.0,,
1990-11-21,4.33,1390000000.0,2473000000.0,1083000000.0,,
1990-11-23,4.33,1390000000.0,2473000000.0,1083000000.0,,
1990-11-26,4.36,1390000000.0,2473000000.0,1083000000.0,,
1990-11-27,4.33,1390000000.0,2473000000.0,1083000000.0,,
1990-11-28,4.36,1390000000.0,2473000000.0,1083000000.0,,
1990-11-29,4.43,1390000000.0,2473000000.0,1083000000.0,,
1990-11-30,4.49,1390000000.0,2473000000.0,1083000000.0,,
1990-12-03,4.59,1390000000.0,2473000000.0,1083000000.0,,
1990-12-04,4.61,1390000000.0,2473000000.0,1083000000.0,,
1990-12-05,4.76,1390000000.0,2473000000.0,1083000000.0,,
1990-12-06,4.89,1390000000.0,2473000000.0,1083000000.0,,
1990-12-07,4.96,1390000000.0,2473000000.0,1083000000.0,,
1990-12-10,4.98,1390000000.0,2473000000.0,1083000000.0,,
1990-12-11,4.86,1390000000.0,2473000000.0,1083000000.0,,
1990-12-12,4.96,1390000000.0,2473000000.0,1083000000.0,,
1990-12-13,5.06,1390000000.0,2473000000.0,1083000000.0,,
1990-12-14,5.06,1390000000.0,2473000000.0,1083000000.0,,
1990-12-17,4.81,1390000000.0,2473000000.0,1083000000.0,,
1990-12-18,4.83,1390000000.0,2473000000.0,1083000000.0,,
1990-12-19,4.79,1390000000.0,2473000000.0,1083000000.0,,
1990-12-20,4.86,1390000000.0,2473000000.0,1083000000.0,,
1990-12-21,4.94,1390000000.0,2473000000.0,1083000000.0,,
1990-12-24,4.91,1390000000.0,2473000000.0,1083000000.0,,
1990-12-26,4.93,1390000000.0,2473000000.0,1083000000.0,,
1990-12-27,4.93,1390000000.0,2473000000.0,1083000000.0,,
1990-12-28,4.93,1390000000.0,2473000000.0,1083000000.0,,
1990-12-31,4.96,1390000000.0,2473000000.0,1083000000.0,,
1991-01-02,4.89,1390000000.0,2473000000.0,1083000000.0,,
1991-01-03,4.93,1390000000.0,2473000000.0,1083000000.0,,
1991-01-04,5.01,1390000000.0,2473000000.0,1083000000.0,,
1991-01-07,4.89,1390000000.0,2473000000.0,1083000000.0,,
1991-01-08,4.81,1390000000.0,2473000000.0,1083000000.0,,
1991-01-09,4.74,1390000000.0,2473000000.0,1083000000.0,,
1991-01-10,4.79,1390000000.0,2473000000.0,1083000000.0,,
1991-01-11,4.79,1390000000.0,2473000000.0,1083000000.0,,
1991-01-14,4.81,1390000000.0,2473000000.0,1083000000.0,,
1991-01-15,4.76,1390000000.0,2473000000.0,1083000000.0,,
1991-01-16,4.73,1390000000.0,2473000000.0,1083000000.0,,
1991-01-17,5.06,1390000000.0,2473000000.0,1083000000.0,,
1991-01-18,5.14,1390000000.0,2473000000.0,1083000000.0,,
1991-01-21,5.06,1390000000.0,2473000000.0,1083000000.0,,
1991-01-22,5.08,1390000000.0,2473000000.0,1083000000.0,,
1991-01-23,5.14,1390000000.0,2473000000.0,1083000000.0,,
1991-01-24,5.32,1390000000.0,2473000000.0,1083000000.0,,
1991-01-25,5.41,1390000000.0,2473000000.0,1083000000.0,,
1991-01-28,5.59,1390000000.0,2473000000.0,1083000000.0,,
1991-01-29,5.81,1390000000.0,2473000000.0,1083000000.0,,
1991-01-30,5.81,1390000000.0,2473000000.0,1083000000.0,,
1991-01-31,5.76,1390000000.0,2473000000.0,1083000000.0,,
1991-02-01,5.64,1390000000.0,2473000000.0,1083000000.0,,
1991-02-04,5.72,1390000000.0,2473000000.0,1083000000.0,,
1991-02-05,5.82,1390000000.0,2473000000.0,1083000000.0,,
1991-02-06,5.81,1390000000.0,2473000000.0,1083000000.0,,
1991-02-07,5.91,1390000000.0,2473000000.0,1083000000.0,,
1991-02-08,5.92,1390000000.0,2473000000.0,1083000000.0,,
1991-02-11,6.22,1390000000.0,2473000000.0,1083000000.0,,
1991-02-12,5.99,1390000000.0,2473000000.0,1083000000.0,,
1991-02-13,5.97,1390000000.0,2473000000.0,1083000000.0,,
1991-02-14,5.94,1390000000.0,2473000000.0,1083000000.0,,
1991-02-15,6.19,1390000000.0,2473000000.0,1083000000.0,,
1991-02-19,6.34,1390000000.0,2473000000.0,1083000000.0,,
1991-02-20,6.19,1390000000.0,2473000000.0,1083000000.0,,
1991-02-21,6.32,1390000000.0,2473000000.0,1083000000.0,,
1991-02-22,6.36,1390000000.0,2473000000.0,1083000000.0,,
1991-02-25,6.41,1390000000.0,2473000000.0,1083000000.0,,
1991-02-26,6.37,1390000000.0,2473000000.0,1083000000.0,,
1991-02-27,6.89,1390000000.0,2473000000.0,1083000000.0,,
1991-02-28,6.92,1390000000.0,2473000000.0,1083000000.0,,
1991-03-01,6.89,1390000000.0,2473000000.0,1083000000.0,,
1991-03-04,6.84,1390000000.0,2473000000.0,1083000000.0,,
1991-03-05,6.97,1390000000.0,2473000000.0,1083000000.0,,
1991-03-06,6.87,1390000000.0,2473000000.0,1083000000.0,,
1991-03-07,6.91,1390000000.0,2473000000.0,1083000000.0,,
1991-03-08,6.89,1390000000.0,2473000000.0,1083000000.0,,
1991-03-11,6.82,1390000000.0,2473000000.0,1083000000.0,,
1991-03-12,6.57,1390000000.0,2473000000.0,1083000000.0,,
1991-03-13,6.42,1390000000.0,2473000000.0,1083000000.0,,
1991-03-14,6.66,1390000000.0,2473000000.0,1083000000.0,,
1991-03-15,6.51,1390000000.0,2473000000.0,1083000000.0,,
1991-03-18,6.46,1390000000.0,2473000000.0,1083000000.0,,
1991-03-19,6.32,1390000000.0,2473000000.0,1083000000.0,,
1991-03-20,6.16,1390000000.0,2473000000.0,1083000000.0,,
1991-03-21,5.89,1390000000.0,2473000000.0,1083000000.0,,
1991-03-22,5.84,1390000000.0,2473000000.0,1083000000.0,,
1991-03-25,6.01,1390000000.0,2473000000.0,1083000000.0,,
1991-03-26,6.26,1390000000.0,2473000000.0,1083000000.0,,
1991-03-27,6.31,1390000000.0,2473000000.0,1083000000.0,,
1991-03-28,6.17,1390000000.0,2473000000.0,1083000000.0,,
1991-04-01,6.17,1390000000.0,2473000000.0,1083000000.0,,
1991-04-02,6.09,1390000000.0,2473000000.0,1083000000.0,,
1991-04-03,6.12,1390000000.0,2473000000.0,1083000000.0,,
1991-04-04,6.06,1390000000.0,2473000000.0,1083000000.0,,
1991-04-05,5.92,1390000000.0,2473000000.0,1083000000.0,,
1991-04-08,6.02,1390000000.0,2473000000.0,1083000000.0,,
1991-04-09,5.92,1390000000.0,2473000000.0,1083000000.0,,
1991-04-10,6.02,1390000000.0,2473000000.0,1083000000.0,,
1991-04-11,6.17,1390000000.0,2473000000.0,1083000000.0,,
1991-04-12,6.07,1390000000.0,2473000000.0,1083000000.0,,
1991-04-15,6.16,1390000000.0,2473000000.0,1083000000.0,,
1991-04-16,6.32,1390000000.0,2473000000.0,1083000000.0,,
1991-04-17,6.52,1390000000.0,2473000000.0,1083000000.0,,
1991-04-18,6.64,1390000000.0,2473000000.0,1083000000.0,,
1991-04-19,6.52,1390000000.0,2473000000.0,1083000000.0,,
1991-04-22,6.49,1390000000.0,2473000000.0,1083000000.0,,
1991-04-23,6.56,1390000000.0,2473000000.0,1083000000.0,,
1991-04-24,6.37,1390000000.0,2473000000.0,1083000000.0,,
1991-04-25,6.22,1390000000.0,2473000000.0,1083000000.0,,
1991-04-26,6.16,1390000000.0,2473000000.0,1083000000.0,,
1991-04-29,5.91,1390000000.0,2473000000.0,1083000000.0,,
1991-04-30,5.99,1390000000.0,2473000000.0,1083000000.0,,
