date,close price,JPM_SHE,JPM_TA,JPM_TL,market cap,PB Ratio
1980-04-28,5.33,17452000000.0,331151000000.0,313699000000.0,,
1980-04-29,5.35,17452000000.0,331151000000.0,313699000000.0,,
1980-04-30,5.41,17452000000.0,331151000000.0,313699000000.0,,
1980-05-01,5.5,17452000000.0,331151000000.0,313699000000.0,,
1980-05-02,5.56,17452000000.0,331151000000.0,313699000000.0,,
1980-05-05,5.85,17452000000.0,331151000000.0,313699000000.0,,
1980-05-06,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-05-07,5.85,17452000000.0,331151000000.0,313699000000.0,,
1980-05-08,5.83,17452000000.0,331151000000.0,313699000000.0,,
1980-05-09,5.8,17452000000.0,331151000000.0,313699000000.0,,
1980-05-12,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-05-13,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-05-14,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-05-15,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-05-16,5.74,17452000000.0,331151000000.0,313699000000.0,,
1980-05-19,5.87,17452000000.0,331151000000.0,313699000000.0,,
1980-05-20,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-05-21,5.72,17452000000.0,331151000000.0,313699000000.0,,
1980-05-22,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-05-23,5.85,17452000000.0,331151000000.0,313699000000.0,,
1980-05-27,5.8,17452000000.0,331151000000.0,313699000000.0,,
1980-05-28,5.89,17452000000.0,331151000000.0,313699000000.0,,
1980-05-29,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-05-30,5.8,17452000000.0,331151000000.0,313699000000.0,,
1980-06-02,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-06-03,5.8,17452000000.0,331151000000.0,313699000000.0,,
1980-06-04,5.94,17452000000.0,331151000000.0,313699000000.0,,
1980-06-05,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-06-06,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-06-09,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-06-10,6.02,17452000000.0,331151000000.0,313699000000.0,,
1980-06-11,6.13,17452000000.0,331151000000.0,313699000000.0,,
1980-06-12,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-06-13,6.37,17452000000.0,331151000000.0,313699000000.0,,
1980-06-16,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-06-17,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-06-18,6.02,17452000000.0,331151000000.0,313699000000.0,,
1980-06-19,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-06-20,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-06-23,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-06-24,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-06-25,5.94,17452000000.0,331151000000.0,313699000000.0,,
1980-06-26,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-06-27,5.94,17452000000.0,331151000000.0,313699000000.0,,
1980-06-30,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-07-01,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-07-02,5.94,17452000000.0,331151000000.0,313699000000.0,,
1980-07-03,5.96,17452000000.0,331151000000.0,313699000000.0,,
1980-07-07,5.96,17452000000.0,331151000000.0,313699000000.0,,
1980-07-08,5.96,17452000000.0,331151000000.0,313699000000.0,,
1980-07-09,5.94,17452000000.0,331151000000.0,313699000000.0,,
1980-07-10,6.0,17452000000.0,331151000000.0,313699000000.0,,
1980-07-11,6.02,17452000000.0,331151000000.0,313699000000.0,,
1980-07-14,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-07-15,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-07-16,6.24,17452000000.0,331151000000.0,313699000000.0,,
1980-07-17,6.28,17452000000.0,331151000000.0,313699000000.0,,
1980-07-18,6.33,17452000000.0,331151000000.0,313699000000.0,,
1980-07-21,6.65,17452000000.0,331151000000.0,313699000000.0,,
1980-07-22,6.41,17452000000.0,331151000000.0,313699000000.0,,
1980-07-23,6.24,17452000000.0,331151000000.0,313699000000.0,,
1980-07-24,6.28,17452000000.0,331151000000.0,313699000000.0,,
1980-07-25,6.2,17452000000.0,331151000000.0,313699000000.0,,
1980-07-28,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-07-29,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-07-30,6.2,17452000000.0,331151000000.0,313699000000.0,,
1980-07-31,6.2,17452000000.0,331151000000.0,313699000000.0,,
1980-08-01,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-08-04,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-08-05,6.02,17452000000.0,331151000000.0,313699000000.0,,
1980-08-06,6.06,17452000000.0,331151000000.0,313699000000.0,,
1980-08-07,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-08-08,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-08-11,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-08-12,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-08-13,6.06,17452000000.0,331151000000.0,313699000000.0,,
1980-08-14,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-08-15,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-08-18,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-08-19,6.13,17452000000.0,331151000000.0,313699000000.0,,
1980-08-20,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-08-21,6.13,17452000000.0,331151000000.0,313699000000.0,,
1980-08-22,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-08-25,6.15,17452000000.0,331151000000.0,313699000000.0,,
1980-08-26,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-08-27,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-08-28,6.04,17452000000.0,331151000000.0,313699000000.0,,
1980-08-29,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-09-02,6.17,17452000000.0,331151000000.0,313699000000.0,,
1980-09-03,6.39,17452000000.0,331151000000.0,313699000000.0,,
1980-09-04,6.31,17452000000.0,331151000000.0,313699000000.0,,
1980-09-05,6.28,17452000000.0,331151000000.0,313699000000.0,,
1980-09-08,6.31,17452000000.0,331151000000.0,313699000000.0,,
1980-09-09,6.17,17452000000.0,331151000000.0,313699000000.0,,
1980-09-10,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-09-11,6.33,17452000000.0,331151000000.0,313699000000.0,,
1980-09-12,6.31,17452000000.0,331151000000.0,313699000000.0,,
1980-09-15,6.35,17452000000.0,331151000000.0,313699000000.0,,
1980-09-16,6.31,17452000000.0,331151000000.0,313699000000.0,,
1980-09-17,6.33,17452000000.0,331151000000.0,313699000000.0,,
1980-09-18,6.35,17452000000.0,331151000000.0,313699000000.0,,
1980-09-19,6.33,17452000000.0,331151000000.0,313699000000.0,,
1980-09-22,6.31,17452000000.0,331151000000.0,313699000000.0,,
1980-09-23,6.33,17452000000.0,331151000000.0,313699000000.0,,
1980-09-24,6.3,17452000000.0,331151000000.0,313699000000.0,,
1980-09-25,6.2,17452000000.0,331151000000.0,313699000000.0,,
1980-09-26,5.91,17452000000.0,331151000000.0,313699000000.0,,
1980-09-29,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-09-30,5.87,17452000000.0,331151000000.0,313699000000.0,,
1980-10-01,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-10-02,5.91,17452000000.0,331151000000.0,313699000000.0,,
1980-10-03,6.02,17452000000.0,331151000000.0,313699000000.0,,
1980-10-06,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-10-07,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-10-08,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-10-09,6.13,17452000000.0,331151000000.0,313699000000.0,,
1980-10-10,6.13,17452000000.0,331151000000.0,313699000000.0,,
1980-10-13,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-10-14,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-10-15,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-10-16,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-17,6.11,17452000000.0,331151000000.0,313699000000.0,,
1980-10-20,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-21,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-22,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-10-23,6.04,17452000000.0,331151000000.0,313699000000.0,,
1980-10-24,6.04,17452000000.0,331151000000.0,313699000000.0,,
1980-10-27,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-10-28,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-29,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-30,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-10-31,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-11-03,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-11-05,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-11-06,5.89,17452000000.0,331151000000.0,313699000000.0,,
1980-11-07,5.89,17452000000.0,331151000000.0,313699000000.0,,
1980-11-10,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-11-11,6.0,17452000000.0,331151000000.0,313699000000.0,,
1980-11-12,6.09,17452000000.0,331151000000.0,313699000000.0,,
1980-11-13,6.22,17452000000.0,331151000000.0,313699000000.0,,
1980-11-14,6.24,17452000000.0,331151000000.0,313699000000.0,,
1980-11-17,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-11-18,6.07,17452000000.0,331151000000.0,313699000000.0,,
1980-11-19,5.93,17452000000.0,331151000000.0,313699000000.0,,
1980-11-20,5.91,17452000000.0,331151000000.0,313699000000.0,,
1980-11-21,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-11-24,5.85,17452000000.0,331151000000.0,313699000000.0,,
1980-11-25,5.87,17452000000.0,331151000000.0,313699000000.0,,
1980-11-26,5.83,17452000000.0,331151000000.0,313699000000.0,,
1980-11-28,5.83,17452000000.0,331151000000.0,313699000000.0,,
1980-12-01,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-12-02,5.8,17452000000.0,331151000000.0,313699000000.0,,
1980-12-03,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-12-04,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-12-05,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-12-08,5.78,17452000000.0,331151000000.0,313699000000.0,,
1980-12-09,5.72,17452000000.0,331151000000.0,313699000000.0,,
1980-12-10,5.74,17452000000.0,331151000000.0,313699000000.0,,
1980-12-11,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-12-12,5.72,17452000000.0,331151000000.0,313699000000.0,,
1980-12-15,5.76,17452000000.0,331151000000.0,313699000000.0,,
1980-12-16,5.81,17452000000.0,331151000000.0,313699000000.0,,
1980-12-17,6.0,17452000000.0,331151000000.0,313699000000.0,,
1980-12-18,6.17,17452000000.0,331151000000.0,313699000000.0,,
1980-12-19,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-12-22,6.28,17452000000.0,331151000000.0,313699000000.0,,
1980-12-23,6.17,17452000000.0,331151000000.0,313699000000.0,,
1980-12-24,6.2,17452000000.0,331151000000.0,313699000000.0,,
1980-12-26,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-12-29,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-12-30,6.19,17452000000.0,331151000000.0,313699000000.0,,
1980-12-31,6.31,17452000000.0,331151000000.0,313699000000.0,,
1981-01-02,6.35,17452000000.0,331151000000.0,313699000000.0,,
1981-01-05,6.72,17452000000.0,331151000000.0,313699000000.0,,
1981-01-06,6.63,17452000000.0,331151000000.0,313699000000.0,,
1981-01-07,6.44,17452000000.0,331151000000.0,313699000000.0,,
1981-01-08,6.52,17452000000.0,331151000000.0,313699000000.0,,
1981-01-09,6.74,17452000000.0,331151000000.0,313699000000.0,,
1981-01-12,6.93,17452000000.0,331151000000.0,313699000000.0,,
1981-01-13,6.96,17452000000.0,331151000000.0,313699000000.0,,
1981-01-14,7.02,17452000000.0,331151000000.0,313699000000.0,,
1981-01-15,7.15,17452000000.0,331151000000.0,313699000000.0,,
1981-01-16,7.17,17452000000.0,331151000000.0,313699000000.0,,
1981-01-19,7.04,17452000000.0,331151000000.0,313699000000.0,,
1981-01-20,7.0,17452000000.0,331151000000.0,313699000000.0,,
1981-01-21,6.91,17452000000.0,331151000000.0,313699000000.0,,
1981-01-22,6.91,17452000000.0,331151000000.0,313699000000.0,,
1981-01-23,6.93,17452000000.0,331151000000.0,313699000000.0,,
1981-01-26,6.81,17452000000.0,331151000000.0,313699000000.0,,
1981-01-27,6.91,17452000000.0,331151000000.0,313699000000.0,,
1981-01-28,6.85,17452000000.0,331151000000.0,313699000000.0,,
1981-01-29,6.81,17452000000.0,331151000000.0,313699000000.0,,
1981-01-30,6.8,17452000000.0,331151000000.0,313699000000.0,,
1981-02-02,6.74,17452000000.0,331151000000.0,313699000000.0,,
1981-02-03,7.04,17452000000.0,331151000000.0,313699000000.0,,
1981-02-04,6.98,17452000000.0,331151000000.0,313699000000.0,,
1981-02-05,7.11,17452000000.0,331151000000.0,313699000000.0,,
1981-02-06,6.93,17452000000.0,331151000000.0,313699000000.0,,
1981-02-09,7.0,17452000000.0,331151000000.0,313699000000.0,,
1981-02-10,7.19,17452000000.0,331151000000.0,313699000000.0,,
1981-02-11,7.19,17452000000.0,331151000000.0,313699000000.0,,
1981-02-12,7.31,17452000000.0,331151000000.0,313699000000.0,,
1981-02-13,7.24,17452000000.0,331151000000.0,313699000000.0,,
1981-02-17,7.24,17452000000.0,331151000000.0,313699000000.0,,
1981-02-18,7.22,17452000000.0,331151000000.0,313699000000.0,,
1981-02-19,7.19,17452000000.0,331151000000.0,313699000000.0,,
1981-02-20,7.26,17452000000.0,331151000000.0,313699000000.0,,
1981-02-23,7.33,17452000000.0,331151000000.0,313699000000.0,,
1981-02-24,7.33,17452000000.0,331151000000.0,313699000000.0,,
1981-02-25,7.46,17452000000.0,331151000000.0,313699000000.0,,
1981-02-26,7.52,17452000000.0,331151000000.0,313699000000.0,,
1981-02-27,7.48,17452000000.0,331151000000.0,313699000000.0,,
1981-03-02,7.44,17452000000.0,331151000000.0,313699000000.0,,
1981-03-03,7.41,17452000000.0,331151000000.0,313699000000.0,,
1981-03-04,7.46,17452000000.0,331151000000.0,313699000000.0,,
1981-03-05,7.46,17452000000.0,331151000000.0,313699000000.0,,
1981-03-06,7.44,17452000000.0,331151000000.0,313699000000.0,,
1981-03-09,7.39,17452000000.0,331151000000.0,313699000000.0,,
1981-03-10,7.52,17452000000.0,331151000000.0,313699000000.0,,
1981-03-11,7.5,17452000000.0,331151000000.0,313699000000.0,,
1981-03-12,7.52,17452000000.0,331151000000.0,313699000000.0,,
1981-03-13,7.63,17452000000.0,331151000000.0,313699000000.0,,
1981-03-16,7.74,17452000000.0,331151000000.0,313699000000.0,,
1981-03-17,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-03-18,7.96,17452000000.0,331151000000.0,313699000000.0,,
1981-03-19,7.98,17452000000.0,331151000000.0,313699000000.0,,
1981-03-20,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-03-23,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-03-24,7.83,17452000000.0,331151000000.0,313699000000.0,,
1981-03-25,7.85,17452000000.0,331151000000.0,313699000000.0,,
1981-03-26,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-03-27,7.72,17452000000.0,331151000000.0,313699000000.0,,
1981-03-30,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-03-31,7.87,17452000000.0,331151000000.0,313699000000.0,,
1981-04-01,8.0,17452000000.0,331151000000.0,313699000000.0,,
1981-04-02,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-04-03,7.85,17452000000.0,331151000000.0,313699000000.0,,
1981-04-06,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-04-07,7.85,17452000000.0,331151000000.0,313699000000.0,,
1981-04-08,7.87,17452000000.0,331151000000.0,313699000000.0,,
1981-04-09,7.96,17452000000.0,331151000000.0,313699000000.0,,
1981-04-10,8.0,17452000000.0,331151000000.0,313699000000.0,,
1981-04-13,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-04-14,7.96,17452000000.0,331151000000.0,313699000000.0,,
1981-04-15,8.02,17452000000.0,331151000000.0,313699000000.0,,
1981-04-16,8.11,17452000000.0,331151000000.0,313699000000.0,,
1981-04-20,8.15,17452000000.0,331151000000.0,313699000000.0,,
1981-04-21,8.17,17452000000.0,331151000000.0,313699000000.0,,
1981-04-22,8.15,17452000000.0,331151000000.0,313699000000.0,,
1981-04-23,8.17,17452000000.0,331151000000.0,313699000000.0,,
1981-04-24,8.3,17452000000.0,331151000000.0,313699000000.0,,
1981-04-27,8.26,17452000000.0,331151000000.0,313699000000.0,,
1981-04-28,8.37,17452000000.0,331151000000.0,313699000000.0,,
1981-04-29,8.22,17452000000.0,331151000000.0,313699000000.0,,
1981-04-30,8.07,17452000000.0,331151000000.0,313699000000.0,,
1981-05-01,7.96,17452000000.0,331151000000.0,313699000000.0,,
1981-05-04,7.91,17452000000.0,331151000000.0,313699000000.0,,
1981-05-05,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-05-06,7.67,17452000000.0,331151000000.0,313699000000.0,,
1981-05-07,7.7,17452000000.0,331151000000.0,313699000000.0,,
1981-05-08,7.8,17452000000.0,331151000000.0,313699000000.0,,
1981-05-11,7.78,17452000000.0,331151000000.0,313699000000.0,,
1981-05-12,7.67,17452000000.0,331151000000.0,313699000000.0,,
1981-05-13,7.76,17452000000.0,331151000000.0,313699000000.0,,
1981-05-14,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-05-15,7.78,17452000000.0,331151000000.0,313699000000.0,,
1981-05-18,7.91,17452000000.0,331151000000.0,313699000000.0,,
1981-05-19,8.22,17452000000.0,331151000000.0,313699000000.0,,
1981-05-20,8.15,17452000000.0,331151000000.0,313699000000.0,,
1981-05-21,8.13,17452000000.0,331151000000.0,313699000000.0,,
1981-05-22,8.41,17452000000.0,331151000000.0,313699000000.0,,
1981-05-26,8.44,17452000000.0,331151000000.0,313699000000.0,,
1981-05-27,8.41,17452000000.0,331151000000.0,313699000000.0,,
1981-05-28,8.46,17452000000.0,331151000000.0,313699000000.0,,
1981-05-29,8.52,17452000000.0,331151000000.0,313699000000.0,,
1981-06-01,8.59,17452000000.0,331151000000.0,313699000000.0,,
1981-06-02,8.61,17452000000.0,331151000000.0,313699000000.0,,
1981-06-03,8.48,17452000000.0,331151000000.0,313699000000.0,,
1981-06-04,8.41,17452000000.0,331151000000.0,313699000000.0,,
1981-06-05,8.46,17452000000.0,331151000000.0,313699000000.0,,
1981-06-08,8.46,17452000000.0,331151000000.0,313699000000.0,,
1981-06-09,8.31,17452000000.0,331151000000.0,313699000000.0,,
1981-06-10,8.5,17452000000.0,331151000000.0,313699000000.0,,
1981-06-11,8.89,17452000000.0,331151000000.0,313699000000.0,,
1981-06-12,9.0,17452000000.0,331151000000.0,313699000000.0,,
1981-06-15,9.07,17452000000.0,331151000000.0,313699000000.0,,
1981-06-16,9.11,17452000000.0,331151000000.0,313699000000.0,,
1981-06-17,9.04,17452000000.0,331151000000.0,313699000000.0,,
1981-06-18,8.81,17452000000.0,331151000000.0,313699000000.0,,
1981-06-19,8.78,17452000000.0,331151000000.0,313699000000.0,,
1981-06-22,8.63,17452000000.0,331151000000.0,313699000000.0,,
1981-06-23,8.65,17452000000.0,331151000000.0,313699000000.0,,
1981-06-24,8.7,17452000000.0,331151000000.0,313699000000.0,,
1981-06-25,8.63,17452000000.0,331151000000.0,313699000000.0,,
1981-06-26,8.52,17452000000.0,331151000000.0,313699000000.0,,
1981-06-29,8.57,17452000000.0,331151000000.0,313699000000.0,,
1981-06-30,8.56,17452000000.0,331151000000.0,313699000000.0,,
1981-07-01,8.56,17452000000.0,331151000000.0,313699000000.0,,
1981-07-02,8.5,17452000000.0,331151000000.0,313699000000.0,,
1981-07-06,8.19,17452000000.0,331151000000.0,313699000000.0,,
1981-07-07,8.02,17452000000.0,331151000000.0,313699000000.0,,
1981-07-08,8.15,17452000000.0,331151000000.0,313699000000.0,,
1981-07-09,8.37,17452000000.0,331151000000.0,313699000000.0,,
1981-07-10,8.28,17452000000.0,331151000000.0,313699000000.0,,
1981-07-13,8.09,17452000000.0,331151000000.0,313699000000.0,,
1981-07-14,7.91,17452000000.0,331151000000.0,313699000000.0,,
1981-07-15,8.07,17452000000.0,331151000000.0,313699000000.0,,
1981-07-16,7.98,17452000000.0,331151000000.0,313699000000.0,,
1981-07-17,8.0,17452000000.0,331151000000.0,313699000000.0,,
1981-07-20,7.81,17452000000.0,331151000000.0,313699000000.0,,
1981-07-21,7.74,17452000000.0,331151000000.0,313699000000.0,,
1981-07-22,7.74,17452000000.0,331151000000.0,313699000000.0,,
1981-07-23,7.76,17452000000.0,331151000000.0,313699000000.0,,
1981-07-24,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-07-27,8.0,17452000000.0,331151000000.0,313699000000.0,,
1981-07-28,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-07-29,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-07-30,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-07-31,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-08-03,7.78,17452000000.0,331151000000.0,313699000000.0,,
1981-08-04,7.54,17452000000.0,331151000000.0,313699000000.0,,
1981-08-05,7.7,17452000000.0,331151000000.0,313699000000.0,,
1981-08-06,7.78,17452000000.0,331151000000.0,313699000000.0,,
1981-08-07,7.83,17452000000.0,331151000000.0,313699000000.0,,
1981-08-10,7.85,17452000000.0,331151000000.0,313699000000.0,,
1981-08-11,8.04,17452000000.0,331151000000.0,313699000000.0,,
1981-08-12,8.15,17452000000.0,331151000000.0,313699000000.0,,
1981-08-13,8.19,17452000000.0,331151000000.0,313699000000.0,,
1981-08-14,8.26,17452000000.0,331151000000.0,313699000000.0,,
1981-08-17,8.02,17452000000.0,331151000000.0,313699000000.0,,
1981-08-18,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-08-19,7.83,17452000000.0,331151000000.0,313699000000.0,,
1981-08-20,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-08-21,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-08-24,7.7,17452000000.0,331151000000.0,313699000000.0,,
1981-08-25,7.56,17452000000.0,331151000000.0,313699000000.0,,
1981-08-26,7.57,17452000000.0,331151000000.0,313699000000.0,,
1981-08-27,7.59,17452000000.0,331151000000.0,313699000000.0,,
1981-08-28,7.7,17452000000.0,331151000000.0,313699000000.0,,
1981-08-31,7.65,17452000000.0,331151000000.0,313699000000.0,,
1981-09-01,7.59,17452000000.0,331151000000.0,313699000000.0,,
1981-09-02,7.59,17452000000.0,331151000000.0,313699000000.0,,
1981-09-03,7.26,17452000000.0,331151000000.0,313699000000.0,,
1981-09-04,7.2,17452000000.0,331151000000.0,313699000000.0,,
1981-09-08,7.09,17452000000.0,331151000000.0,313699000000.0,,
1981-09-09,6.96,17452000000.0,331151000000.0,313699000000.0,,
1981-09-10,7.19,17452000000.0,331151000000.0,313699000000.0,,
1981-09-11,7.48,17452000000.0,331151000000.0,313699000000.0,,
1981-09-14,7.41,17452000000.0,331151000000.0,313699000000.0,,
1981-09-15,7.37,17452000000.0,331151000000.0,313699000000.0,,
1981-09-16,7.39,17452000000.0,331151000000.0,313699000000.0,,
1981-09-17,7.26,17452000000.0,331151000000.0,313699000000.0,,
1981-09-18,7.41,17452000000.0,331151000000.0,313699000000.0,,
1981-09-21,7.63,17452000000.0,331151000000.0,313699000000.0,,
1981-09-22,7.48,17452000000.0,331151000000.0,313699000000.0,,
1981-09-23,7.48,17452000000.0,331151000000.0,313699000000.0,,
1981-09-24,7.39,17452000000.0,331151000000.0,313699000000.0,,
1981-09-25,7.39,17452000000.0,331151000000.0,313699000000.0,,
1981-09-28,7.28,17452000000.0,331151000000.0,313699000000.0,,
1981-09-29,7.31,17452000000.0,331151000000.0,313699000000.0,,
1981-09-30,7.31,17452000000.0,331151000000.0,313699000000.0,,
1981-10-01,7.48,17452000000.0,331151000000.0,313699000000.0,,
1981-10-02,7.67,17452000000.0,331151000000.0,313699000000.0,,
1981-10-05,7.74,17452000000.0,331151000000.0,313699000000.0,,
1981-10-06,7.72,17452000000.0,331151000000.0,313699000000.0,,
1981-10-07,7.85,17452000000.0,331151000000.0,313699000000.0,,
1981-10-08,8.11,17452000000.0,331151000000.0,313699000000.0,,
1981-10-09,8.26,17452000000.0,331151000000.0,313699000000.0,,
1981-10-12,8.24,17452000000.0,331151000000.0,313699000000.0,,
1981-10-13,8.35,17452000000.0,331151000000.0,313699000000.0,,
1981-10-14,8.22,17452000000.0,331151000000.0,313699000000.0,,
1981-10-15,8.19,17452000000.0,331151000000.0,313699000000.0,,
1981-10-16,8.11,17452000000.0,331151000000.0,313699000000.0,,
1981-10-19,8.07,17452000000.0,331151000000.0,313699000000.0,,
1981-10-20,8.04,17452000000.0,331151000000.0,313699000000.0,,
1981-10-21,7.94,17452000000.0,331151000000.0,313699000000.0,,
1981-10-22,7.89,17452000000.0,331151000000.0,313699000000.0,,
1981-10-23,7.93,17452000000.0,331151000000.0,313699000000.0,,
1981-10-26,8.0,17452000000.0,331151000000.0,313699000000.0,,
