date,ORCL,ORCL_SHE,PB Ratio
2006-10-20,100537060000.0,14899000000.0,6.747906570910799
2006-10-23,101437550000.0,14899000000.0,6.8083461977313915
2006-10-24,100060330000.0,14899000000.0,6.715909121417544
2006-10-25,98630140000.0,14899000000.0,6.619916772937781
2006-10-26,99159840000.0,14899000000.0,6.655469494596953
2006-10-27,95875700000.0,14899000000.0,6.435042620310088
2006-10-30,98100440000.0,14899000000.0,6.58436405127861
2006-10-31,97835590000.0,14899000000.0,6.5665876904490235
2006-11-01,97835590000.0,14899000000.0,6.5665876904490235
2006-11-02,96776190000.0,14899000000.0,6.49548224713068
2006-11-03,94180660000.0,14899000000.0,6.3212739110007385
2006-11-06,95875700000.0,14899000000.0,6.435042620310088
2006-11-07,96405400000.0,14899000000.0,6.4705953419692595
2006-11-08,97252920000.0,14899000000.0,6.527479696623934
2006-11-09,98206380000.0,14899000000.0,6.5914745956104435
2006-11-10,99477660000.0,14899000000.0,6.676801127592456
2006-11-13,101596460000.0,14899000000.0,6.819012014229143
2006-11-14,101543490000.00002,14899000000.0,6.815456742063227
2006-11-15,101278640000.0,14899000000.0,6.79768038123364
2006-11-16,101172700000.0,14899000000.0,6.790569836901805
2006-11-17,103079620000.0,14899000000.0,6.918559634874824
2006-11-20,103185560000.0,14899000000.0,6.925670179206658
2006-11-21,103185560000.0,14899000000.0,6.925670179206658
2006-11-22,104139020000.0,14899000000.0,6.989665078193167
2006-11-24,103821200000.0,14899000000.0,6.968333445197664
2006-11-27,100219240000.00002,14899000000.0,6.726574937915298
2006-11-28,100113300000.0,14899000000.0,6.719464393583462
2006-11-29,101437550000.0,14899000000.0,6.8083461977313915
2006-11-30,100907850000.0,14899000000.0,6.77279347607222
2006-12-01,99392040000.0,14899000000.0,6.671054433183435
2006-12-04,101875520000.0,14899000000.0,6.837742130344318
2006-12-05,99656240000.0,14899000000.0,6.688787166923954
2006-12-06,94477920000.0,14899000000.0,6.341225585609773
2006-12-07,92470000000.0,14899000000.0,6.206456809181824
2006-12-08,94055200000.0,14899000000.0,6.312853211624941
2006-12-11,95481880000.0,14899000000.0,6.408609973823746
2006-12-12,95059159999.99998,14899000000.0,6.380237599838915
2006-12-13,95217680000.0,14899000000.0,6.390877240083227
2006-12-14,95217680000.0,14899000000.0,6.390877240083227
2006-12-15,93421120000.0,14899000000.0,6.270294650647695
2006-12-18,94636440000.0,14899000000.0,6.351865225854084
2006-12-19,90356400000.0,14899000000.0,6.064594939257669
2006-12-20,90356400000.0,14899000000.0,6.064594939257669
2006-12-21,90356400000.0,15514000000.0,5.824184607451334
2006-12-22,90409240000.0,15514000000.0,5.827590563362125
2006-12-26,90514920000.0,15514000000.0,5.834402475183705
2006-12-27,90356400000.0,15514000000.0,5.824184607451334
2006-12-28,90884800000.0,15514000000.0,5.858244166559237
2006-12-29,90567760000.0,15514000000.0,5.837808431094495
2007-01-03,92522840000.00002,15514000000.0,5.963828799793736
2007-01-04,93421120000.0,15514000000.0,6.021730050277169
2007-01-05,93209760000.0,15514000000.0,6.008106226634008
2007-01-08,94372240000.0,15514000000.0,6.0830372566713935
2007-01-09,94160880000.0,15514000000.0,6.069413433028233
2007-01-10,93896680000.0,15514000000.0,6.052383653474282
2007-01-11,91888760000.0,15514000000.0,5.922957328864252
2007-01-12,92470000000.0,15514000000.0,5.960422843882944
2007-01-16,91413200000.0,15514000000.0,5.89230372566714
2007-01-17,92575680000.0,15514000000.0,5.967234755704525
2007-01-18,90462080000.0,15514000000.0,5.830996519272915
2007-01-19,91254680000.0,15514000000.0,5.882085857934769
2007-01-22,89828000000.0,15514000000.0,5.790125048343432
2007-01-23,90462080000.0,15514000000.0,5.830996519272915
2007-01-24,90567760000.0,15514000000.0,5.837808431094495
2007-01-25,89722320000.0,15514000000.0,5.783313136521851
2007-01-26,90620600000.0,15514000000.0,5.8412143870052855
2007-01-29,91254680000.0,15514000000.0,5.882085857934769
2007-01-30,90673440000.0,15514000000.0,5.844620342916076
2007-01-31,90673440000.0,15514000000.0,5.844620342916076
2007-02-01,90092200000.0,15514000000.0,5.807154827897383
2007-02-02,92047280000.00002,15514000000.0,5.933175196596624
2007-02-05,90673440000.0,15514000000.0,5.844620342916076
2007-02-06,89933680000.0,15514000000.0,5.796936960165012
2007-02-07,89352440000.0,15514000000.0,5.759471445146319
2007-02-08,88295640000.0,15514000000.0,5.691352326930514
2007-02-09,88242800000.0,15514000000.0,5.6879463710197244
2007-02-12,87978600000.0,15514000000.0,5.670916591465772
2007-02-13,87820080000.0,15514000000.0,5.660698723733402
2007-02-14,88612680000.0,15514000000.0,5.7117880623952555
2007-02-15,89352440000.0,15514000000.0,5.759471445146319
2007-02-16,88242800000.0,15514000000.0,5.6879463710197244
2007-02-20,89722320000.0,15514000000.0,5.783313136521851
2007-02-21,90884800000.0,15514000000.0,5.858244166559237
2007-02-22,91254680000.0,15514000000.0,5.882085857934769
2007-02-23,88876880000.0,15514000000.0,5.7288178419492075
2007-02-26,88876880000.0,15514000000.0,5.7288178419492075
2007-02-27,86076360000.0,15514000000.0,5.548302178677324
2007-02-28,86816120000.0,15514000000.0,5.595985561428387
2007-03-01,88361130000.0,15514000000.0,5.69557367538997
2007-03-02,88044990000.0,15514000000.0,5.675195952043316
2007-03-05,86253530000.0,15514000000.0,5.559722186412273
2007-03-06,88940720000.0,15514000000.0,5.732932834858837
2007-03-07,86885809999.99998,15514000000.0,5.600477633105581
2007-03-08,87939610000.0,15514000000.0,5.668403377594431
2007-03-09,87623470000.0,15514000000.0,5.6480256542477765
2007-03-12,89941830000.0,15514000000.0,5.797462292123243
2007-03-13,87728850000.0,15514000000.0,5.654818228696661
2007-03-14,88940720000.0,15514000000.0,5.732932834858837
2007-03-15,88097680000.0,15514000000.0,5.678592239267759
2007-03-16,87992300000.0,15514000000.0,5.671799664818873
2007-03-19,90521420000.0,15514000000.0,5.83482145159211
2007-03-20,92470950000.0,15514000000.0,5.960484078896481
2007-03-21,95737730000.00002,15514000000.0,6.1710538868119125
2007-03-22,97423809999.99998,15514000000.0,6.279735077994069
2007-03-23,96106559999.99998,15514000000.0,6.194827897383008
2007-03-26,96896910000.0,15514000000.0,6.245772205749645
2007-03-27,97423809999.99998,15791000000.0,6.169578240770058
2007-03-28,95737730000.00002,15791000000.0,6.062803495662087
2007-03-29,95685040000.0,15791000000.0,6.059466784877462
2007-03-30,95526970000.0,15791000000.0,6.049456652523589
2007-04-02,95579660000.0,15791000000.0,6.052793363308213
2007-04-03,96738840000.0,15791000000.0,6.126201000569945
2007-04-04,97792640000.0,15791000000.0,6.192935216262428
2007-04-05,98372230000.00002,15791000000.0,6.229639034893294
2007-04-09,97845330000.0,15791000000.0,6.196271927047052
2007-04-10,99320650000.0,15791000000.0,6.289699829016528
2007-04-11,97950710000.0,15791000000.0,6.2029453486163
2007-04-12,98530300000.0,15791000000.0,6.239649167247166
2007-04-13,98161470000.0,15791000000.0,6.216292191754797
2007-04-16,99584100000.0,15791000000.0,6.306383382939649
2007-04-17,99531410000.0,15791000000.0,6.303046672155025
2007-04-18,98688370000.0,15791000000.0,6.2496592996010385
2007-04-19,98846440000.00002,15791000000.0,6.259669431954912
2007-04-20,100111000000.0,15791000000.0,6.339750490785891
2007-04-23,99794860000.0,15791000000.0,6.319730226078145
2007-04-24,99162580000.0,15791000000.0,6.279689696662656
2007-04-25,99584100000.0,15791000000.0,6.306383382939649
2007-04-26,99847550000.0,15791000000.0,6.32306693686277
2007-04-27,100637900000.0,15791000000.0,6.373117598632132
2007-04-30,99057200000.0,15791000000.0,6.273016275093408
2007-05-01,97950710000.0,15791000000.0,6.2029453486163
2007-05-02,99373340000.0,15791000000.0,6.293036539801153
2007-05-03,100216380000.0,15791000000.0,6.346423912355139
2007-05-04,100269070000.0,15791000000.0,6.349760623139763
2007-05-07,100374450000.0,15791000000.0,6.356434044709012
2007-05-08,99847550000.0,15791000000.0,6.32306693686277
2007-05-09,99215269999.99998,15791000000.0,6.283026407447279
2007-05-10,97423809999.99998,15791000000.0,6.169578240770058
2007-05-11,100005620000.0,15791000000.0,6.3330770692166425
2007-05-14,99794860000.0,15791000000.0,6.319730226078145
2007-05-15,99267960000.0,15791000000.0,6.286363118231904
2007-05-16,100058309999.99998,15791000000.0,6.336413780001266
2007-05-17,100374450000.0,15791000000.0,6.356434044709012
2007-05-18,101428250000.0,15791000000.0,6.423168260401495
2007-05-21,101797080000.0,15791000000.0,6.446525235893864
2007-05-22,102060530000.0,15791000000.0,6.463208789816984
2007-05-23,100954040000.0,15791000000.0,6.393137863339877
2007-05-24,98793750000.0,15791000000.0,6.256332721170287
2007-05-25,101375559999.99998,15791000000.0,6.41983154961687
2007-05-29,101744390000.0,15791000000.0,6.44318852510924
2007-05-30,102323980000.00002,15791000000.0,6.479892343740106
2007-05-31,102113220000.0,15791000000.0,6.466545500601608
2007-06-01,102566220000.0,15791000000.0,6.495232727503008
2007-06-04,102618390000.00002,15791000000.0,6.498536508137548
2007-06-05,101627160000.0,15791000000.0,6.4357646760813125
2007-06-06,100948950000.0,15791000000.0,6.392815527832309
2007-06-07,97714410000.0,15791000000.0,6.187981128490913
2007-06-08,99436020000.0,15791000000.0,6.297005889430689
2007-06-11,100218570000.0,15791000000.0,6.346562598948768
2007-06-12,98288280000.0,15791000000.0,6.224322715470838
2007-06-13,100688100000.0,15791000000.0,6.376296624659616
2007-06-14,102461880000.0,15791000000.0,6.4886251662339305
2007-06-15,103609620000.0,15791000000.0,6.561308340193781
2007-06-18,103244430000.0,15791000000.0,6.53818187575201
2007-06-19,103713960000.0,15791000000.0,6.567915901462858
2007-06-20,101888010000.0,15791000000.0,6.452283579254005
2007-06-21,102670560000.0,15791000000.0,6.501840288772085
2007-06-22,101157630000.0,15791000000.0,6.4060306503704645
2007-06-25,101627160000.0,15791000000.0,6.4357646760813125
2007-06-26,99957720000.0,15791000000.0,6.330043695776075
2007-06-27,102722730000.0,15791000000.0,6.505144069406624
2007-06-28,103557450000.0,15791000000.0,6.558004559559243
2007-06-29,102827070000.0,16919000000.0,6.0776091967610375
2007-07-02,103922640000.00002,16919000000.0,6.142363023819375
2007-07-03,104705190000.0,16919000000.0,6.188615757432473
2007-07-05,106896329999.99998,16919000000.0,6.318123411549145
2007-07-06,106426800000.0,16919000000.0,6.290371771381287
2007-07-09,105174720000.0,16919000000.0,6.216367397600331
2007-07-10,102879240000.0,16919000000.0,6.080692712335244
2007-07-11,104235660000.0,16919000000.0,6.160864117264614
2007-07-12,106948500000.0,16919000000.0,6.321206927123352
2007-07-13,106426800000.0,16919000000.0,6.290371771381287
2007-07-16,105383400000.0,16919000000.0,6.228701459897157
2007-07-17,106322460000.0,16919000000.0,6.284204740232874
2007-07-18,106478970000.0,16919000000.0,6.293455286955494
2007-07-19,107470200000.0,16919000000.0,6.352042082865418
2007-07-20,107522370000.0,16919000000.0,6.355125598439624
2007-07-23,108409260000.0,16919000000.0,6.407545363201135
2007-07-24,107678880000.0,16919000000.0,6.364376145162244
2007-07-25,107365859999.99998,16919000000.0,6.3458750517170035
2007-07-26,104392170000.00002,16919000000.0,6.170114663987234
2007-07-27,102357540000.0,16919000000.0,6.049857556593179
2007-07-30,102148859999.99998,16919000000.0,6.0375234942963525
2007-07-31,99749040000.0,16919000000.0,5.895681777882854
2007-08-01,103244430000.0,16919000000.0,6.10227732135469
2007-08-02,104809530000.0,16919000000.0,6.194782788580885
2007-08-03,102566220000.0,16919000000.0,6.062191618890005
2007-08-06,104757359999.99998,16919000000.0,6.1916992730066776
2007-08-07,102670560000.0,16919000000.0,6.068358650038419
2007-08-08,105383400000.0,16919000000.0,6.228701459897157
2007-08-09,104809530000.0,16919000000.0,6.194782788580885
2007-08-10,104287829999.99998,16919000000.0,6.163947632838819
2007-08-13,102879240000.0,16919000000.0,6.080692712335244
2007-08-14,100948950000.0,16919000000.0,5.966602636089603
2007-08-15,100062060000.0,16919000000.0,5.914182871328093
2007-08-16,99853380000.0,16919000000.0,5.901848809031266
2007-08-17,100948950000.0,16919000000.0,5.966602636089603
2007-08-20,99696870000.0,16919000000.0,5.892598262308647
2007-08-21,100531590000.0,16919000000.0,5.941934511495951
2007-08-22,100792440000.0,16919000000.0,5.957352089366984
2007-08-23,101053290000.0,16919000000.0,5.972769667238016
2007-08-24,104026980000.0,16919000000.0,6.148530054967788
2007-08-27,103609620000.0,16919000000.0,6.123861930374136
2007-08-28,101001120000.0,16919000000.0,5.96968615166381
2007-08-29,105018210000.0,16919000000.0,6.2071168508777115
2007-08-30,105435570000.0,16919000000.0,6.2317849754713635
2007-08-31,105800760000.0,16919000000.0,6.253369584490809
2007-09-04,108241280000.0,16919000000.0,6.397616880430285
2007-09-05,108293520000.0,16919000000.0,6.4007045333648565
2007-09-06,107300960000.0,16919000000.0,6.342039127608015
2007-09-07,105315840000.0,16919000000.0,6.224708316094332
2007-09-10,105368080000.00002,16919000000.0,6.227795969028904
2007-09-11,106883040000.0,16919000000.0,6.31733790413145
2007-09-12,107300960000.0,16919000000.0,6.342039127608015
2007-09-13,106830800000.0,16919000000.0,6.31425025119688
2007-09-14,104845680000.0,16919000000.0,6.196919439683197
2007-09-17,104584480000.0,16919000000.0,6.181481175010344
2007-09-18,108293520000.0,16919000000.0,6.4007045333648565
2007-09-19,108868160000.0,16919000000.0,6.434668715645133
2007-09-20,109912960000.0,16919000000.0,6.496421774336545
2007-09-21,114823520000.0,16919000000.0,6.786661150186181
2007-09-24,113830960000.0,16919000000.0,6.7279957444293395
2007-09-25,114614560000.0,16919000000.0,6.7743105384478985
2007-09-26,113726480000.0,17785000000.0,6.394516727579421
2007-09-27,112995120000.0,17785000000.0,6.353394433511386
2007-09-28,113099600000.0,17785000000.0,6.359269046949676
2007-10-01,114771280000.0,17785000000.0,6.453262861962328
2007-10-02,114144400000.0,17785000000.0,6.418015181332583
2007-10-03,112681680000.0,17785000000.0,6.335770593196514
2007-10-04,113674240000.00002,17785000000.0,6.3915794208602765
2007-10-05,115868320000.0,17785000000.0,6.51494630306438
2007-10-08,117592240000.00002,17785000000.0,6.611877424796178
2007-10-09,117957919999.99998,17785000000.0,6.6324385718301935
2007-10-10,119734080000.00002,17785000000.0,6.7323070002811365
2007-10-11,117331040000.0,17785000000.0,6.59719089120045
2007-10-12,117226560000.0,17785000000.0,6.591316277762159
2007-10-15,115293680000.0,17785000000.0,6.482635929153782
2007-10-16,113622000000.0,17785000000.0,6.38864211414113
2007-10-17,112263759999.99998,17785000000.0,6.31227213944335
2007-10-18,111950320000.0,17785000000.0,6.294648299128479
2007-10-19,108398000000.0,17785000000.0,6.0949114422265955
2007-10-22,110748800000.0,17785000000.0,6.227090244588136
2007-10-23,112054800000.0,17785000000.0,6.30052291256677
2007-10-24,110644320000.0,17785000000.0,6.221215631149845
2007-10-25,109704000000.0,17785000000.0,6.168344110205229
2007-10-26,111532400000.0,17785000000.0,6.271149845375316
2007-10-29,113726480000.0,17785000000.0,6.394516727579421
2007-10-30,112995120000.0,17785000000.0,6.353394433511386
2007-10-31,115816080000.00002,17785000000.0,6.5120089963452354
2007-11-01,113674240000.00002,17785000000.0,6.3915794208602765
2007-11-02,115084720000.0,17785000000.0,6.4708867022772
2007-11-05,115293680000.0,17785000000.0,6.482635929153782
2007-11-06,119263919999.99998,17785000000.0,6.705871239808827
2007-11-07,115450400000.0,17785000000.0,6.491447849311217
2007-11-08,106308400000.0,17785000000.0,5.977419173460782
2007-11-09,101136640000.0,17785000000.0,5.686625808265392
2007-11-12,101554560000.0,17785000000.0,5.710124262018555
2007-11-13,107196480000.0,17785000000.0,6.027353387686253
2007-11-14,105420320000.0,17785000000.0,5.9274849592353105
2007-11-15,106674080000.00002,17785000000.0,5.9979803204948
2007-11-16,108659200000.0,17785000000.0,6.1095979758223224
2007-11-19,107248720000.0,17785000000.0,6.030290694405398
2007-11-20,108084560000.0,17785000000.0,6.077287601911723
2007-11-21,105577040000.0,17785000000.0,5.936296879392747
2007-11-23,106099440000.0,17785000000.0,5.9656699465842005
2007-11-26,102912800000.0,17785000000.0,5.786494236716334
2007-11-27,103905360000.0,17785000000.0,5.842303064380095
2007-11-28,107144240000.00002,17785000000.0,6.024416080967108
2007-11-29,106987520000.0,17785000000.0,6.015604160809671
2007-11-30,105420320000.0,17785000000.0,5.9274849592353105
2007-12-03,105814719999.99998,17785000000.0,5.949660950238965
2007-12-04,104716840000.0,17785000000.0,5.887930278324431
2007-12-05,110938160000.0,17785000000.0,6.2377374191734605
2007-12-06,111983760000.00002,17785000000.0,6.296528535282542
2007-12-07,110519920000.0,17785000000.0,6.214220972729828
2007-12-10,113133920000.0,17785000000.0,6.36119876300253
2007-12-11,110153960000.0,17785000000.0,6.19364408209165
2007-12-12,111722360000.0,17785000000.0,6.281830756255271
2007-12-13,112977080000.0,17785000000.0,6.3523800955861685
2007-12-14,110833600000.0,17785000000.0,6.231858307562553
2007-12-17,109474320000.0,17785000000.0,6.1554298566207475
2007-12-18,111095000000.0,17785000000.0,6.246556086589823
2007-12-19,108533280000.00002,17785000000.0,6.102517852122576
2007-12-20,115538800000.0,17785000000.0,6.496418330053416
2007-12-21,118727880000.0,19295000000.0,6.1532977455299305
2007-12-24,118989280000.00002,19295000000.0,6.166845296708993
2007-12-26,120244000000.0,19295000000.0,6.231873542368489
2007-12-27,120453120000.0,19295000000.0,6.242711583311738
2007-12-28,120087160000.0,19295000000.0,6.223745011661052
2007-12-31,118048239999.99998,19295000000.0,6.1180741124643685
2008-01-02,117577719999.99998,19295000000.0,6.093688520342057
2008-01-03,120819080000.0,19295000000.0,6.261678154962426
2008-01-04,115172840000.0,19295000000.0,5.969051049494688
2008-01-07,116323000000.0,19295000000.0,6.028660274682561
2008-01-08,110572200000.0,19295000000.0,5.730614148743197
2008-01-09,112977080000.0,19295000000.0,5.855251619590567
2008-01-10,113343040000.0,19295000000.0,5.874218191241254
2008-01-11,110310800000.0,19295000000.0,5.717066597564136
2008-01-14,115329680000.0,19295000000.0,5.977179580202125
2008-01-15,111408680000.0,19295000000.0,5.773966312516196
2008-01-16,114597760000.00002,19295000000.0,5.939246436900753
2008-01-17,111931480000.0,19295000000.0,5.80106141487432
2008-01-18,112820239999.99998,19295000000.0,5.847123088883129
2008-01-22,105710160000.0,19295000000.0,5.4786296968126456
2008-01-23,107749080000.0,19295000000.0,5.584300596009329
2008-01-24,107749080000.0,19295000000.0,5.584300596009329
2008-01-25,106023840000.0,19295000000.0,5.49488675822752
2008-01-28,105919280000.00002,19295000000.0,5.489467737755896
2008-01-29,104925960000.0,19295000000.0,5.43798704327546
2008-01-30,105971560000.0,19295000000.0,5.492177247991708
2008-01-31,107435400000.0,19295000000.0,5.568043534594454
2008-02-01,108115040000.0,19295000000.0,5.603267167660015
2008-02-04,105605600000.0,19295000000.0,5.473210676341021
2008-02-05,100691280000.00002,19295000000.0,5.218516714174657
2008-02-06,102887040000.0,19295000000.0,5.332316144078777
2008-02-07,100377600000.0,19295000000.0,5.202259652759782
2008-02-08,100325320000.0,19295000000.0,5.19955014252397
2008-02-11,101632320000.0,19295000000.0,5.26728789841928
2008-02-12,101475480000.0,19295000000.0,5.259159367711843
2008-02-13,102782480000.0,19295000000.0,5.326897123607152
2008-02-14,99802520000.0,19295000000.0,5.172455040165846
2008-02-15,99802520000.0,19295000000.0,5.172455040165846
2008-02-19,99436560000.0,19295000000.0,5.153488468515159
2008-02-20,101580040000.0,19295000000.0,5.264578388183467
2008-02-21,98756920000.0,19295000000.0,5.118264835449598
2008-02-22,98809200000.0,19295000000.0,5.12097434568541
2008-02-25,99175160000.0,19295000000.0,5.139940917336097
2008-02-26,100429880000.0,19295000000.0,5.204969162995595
2008-02-27,100325320000.0,19295000000.0,5.19955014252397
2008-02-28,101475480000.0,19295000000.0,5.259159367711843
2008-02-29,98286400000.0,19295000000.0,5.093879243327287
2008-03-03,99089550000.0,19295000000.0,5.1355040165846075
2008-03-04,96422760000.0,19295000000.0,4.997292562840114
2008-03-05,98305200000.0,19295000000.0,5.094853589012698
2008-03-06,100553670000.0,19295000000.0,5.211384814718839
2008-03-07,99351000000.0,19295000000.0,5.1490541591085774
2008-03-10,100815120000.0,19295000000.0,5.224934957242809
2008-03-11,102017790000.00002,19295000000.0,5.287265612853072
2008-03-12,102906720000.0,19295000000.0,5.333336097434569
2008-03-13,103743360000.0,19295000000.0,5.376696553511272
2008-03-14,102070080000.0,19295000000.0,5.289975641357865
2008-03-17,100815120000.0,19295000000.0,5.224934957242809
2008-03-18,104684580000.0,19295000000.0,5.425477066597564
2008-03-19,102279240000.0,19295000000.0,5.300815755377041
2008-03-20,104998319999.99998,19295000000.0,5.441737237626327
2008-03-24,108606330000.0,19295000000.0,5.628729204457113
2008-03-25,110227319999.99998,19295000000.0,5.712740088105726
2008-03-26,109495260000.0,19295000000.0,5.674799689038611
2008-03-27,101599470000.0,19295000000.0,5.2655853848147185
2008-03-28,101285730000.0,19295000000.0,5.249325213785955
2008-03-31,102279240000.0,19295000000.0,5.300815755377041
2008-04-01,106723890000.0,20815000000.0,5.127258707662743
2008-04-02,107142209999.99998,20815000000.0,5.147355753062694
2008-04-03,108135720000.0,20815000000.0,5.195086235887581
2008-04-04,106410150000.0,20815000000.0,5.112185923612779
2008-04-07,105782670000.0,20815000000.0,5.082040355512851
2008-04-08,104161680000.00002,20815000000.0,5.004164304588039
2008-04-09,105730380000.0,20815000000.0,5.0795282248378575
2008-04-10,106933050000.0,20815000000.0,5.137307230362719
2008-04-11,103743360000.0,20815000000.0,4.984067259188086
2008-04-14,103847940000.0,20815000000.0,4.989091520538073
2008-04-15,105521220000.0,20815000000.0,5.0694797021378815
2008-04-16,108606330000.0,20815000000.0,5.217695411962527
2008-04-17,110854800000.0,20815000000.0,5.325717030987269
2008-04-18,113992200000.0,20815000000.0,5.476444871486908
2008-04-21,113783040000.00002,20815000000.0,5.466396348786933
