date,close price,WU_SHE,WU_TA,WU_TL,market cap,PB Ratio
2006-12-18,22.88,-574000000.0,5038000000.0,5613000000.0,,
2006-12-19,22.55,-574000000.0,5038000000.0,5613000000.0,,
2006-12-20,22.39,-574000000.0,5038000000.0,5613000000.0,,
2006-12-21,22.22,-574000000.0,5038000000.0,5613000000.0,,
2006-12-22,21.98,-574000000.0,5038000000.0,5613000000.0,,
2006-12-26,22.12,-574000000.0,5038000000.0,5613000000.0,,
2006-12-27,22.5,-574000000.0,5038000000.0,5613000000.0,,
2006-12-28,22.35,-574000000.0,5038000000.0,5613000000.0,,
2006-12-29,22.42,-574000000.0,5038000000.0,5613000000.0,,
2007-01-03,22.71,-574000000.0,5038000000.0,5613000000.0,17781930000.0,-30.97897212543554
2007-01-04,22.91,-574000000.0,5038000000.0,5613000000.0,17938530000.0,-31.25179442508711
2007-01-05,22.33,-574000000.0,5038000000.0,5613000000.0,17484390000.0,-30.46060975609756
2007-01-08,21.96,-574000000.0,5038000000.0,5613000000.0,17194680000.0,-29.95588850174216
2007-01-09,22.25,-574000000.0,5038000000.0,5613000000.0,17421750000.0,-30.351480836236934
2007-01-10,22.46,-574000000.0,5038000000.0,5613000000.0,17586180000.0,-30.63794425087108
2007-01-11,22.64,-574000000.0,5038000000.0,5613000000.0,17727120000.0,-30.883484320557493
2007-01-12,22.79,-574000000.0,5038000000.0,5613000000.0,17844570000.0,-31.088101045296167
2007-01-16,22.2,-574000000.0,5038000000.0,5613000000.0,17382600000.0,-30.283275261324043
2007-01-17,21.72,-574000000.0,5038000000.0,5613000000.0,17006760000.0,-29.628501742160278
2007-01-18,21.6,-574000000.0,5038000000.0,5613000000.0,16912800000.000002,-29.46480836236934
2007-01-19,21.41,-574000000.0,5038000000.0,5613000000.0,16764030000.0,-29.205627177700347
2007-01-22,21.03,-574000000.0,5038000000.0,5613000000.0,16466490000.0,-28.687264808362368
2007-01-23,21.8,-574000000.0,5038000000.0,5613000000.0,17069400000.0,-29.737630662020905
2007-01-24,21.4,-574000000.0,5038000000.0,5613000000.0,16756199999.999998,-29.191986062717767
2007-01-25,21.07,-574000000.0,5038000000.0,5613000000.0,16497810000.0,-28.741829268292683
2007-01-26,20.94,-574000000.0,5038000000.0,5613000000.0,16396020000.000002,-28.56449477351917
2007-01-29,21.19,-574000000.0,5038000000.0,5613000000.0,16591770000.000002,-28.905522648083625
2007-01-30,21.72,-574000000.0,5038000000.0,5613000000.0,17006760000.0,-29.628501742160278
2007-01-31,22.34,-574000000.0,5038000000.0,5613000000.0,17492220000.0,-30.47425087108014
2007-02-01,23.55,-574000000.0,5038000000.0,5613000000.0,18439650000.0,-32.12482578397213
2007-02-02,23.02,-574000000.0,5038000000.0,5613000000.0,18024660000.0,-31.40184668989547
2007-02-05,22.85,-574000000.0,5038000000.0,5613000000.0,17891550000.0,-31.169947735191638
2007-02-06,22.53,-574000000.0,5038000000.0,5613000000.0,17640990000.0,-30.73343205574913
2007-02-07,22.55,-574000000.0,5038000000.0,5613000000.0,17656650000.0,-30.760714285714286
2007-02-08,22.1,-574000000.0,5038000000.0,5613000000.0,17304300000.0,-30.146864111498257
2007-02-09,21.8,-574000000.0,5038000000.0,5613000000.0,17069400000.0,-29.737630662020905
2007-02-12,21.97,-574000000.0,5038000000.0,5613000000.0,17202510000.0,-29.96952961672474
2007-02-13,21.96,-574000000.0,5038000000.0,5613000000.0,17194680000.0,-29.95588850174216
2007-02-14,22.32,-574000000.0,5038000000.0,5613000000.0,17476560000.0,-30.44696864111498
2007-02-15,22.48,-574000000.0,5038000000.0,5613000000.0,17601840000.0,-30.665226480836235
2007-02-16,22.15,-574000000.0,5038000000.0,5613000000.0,17343450000.0,-30.215069686411148
2007-02-20,22.16,-574000000.0,5038000000.0,5613000000.0,17351280000.0,-30.228710801393728
2007-02-21,22.14,-574000000.0,5038000000.0,5613000000.0,17335620000.0,-30.201428571428572
2007-02-22,21.8,-574000000.0,5038000000.0,5613000000.0,17069400000.0,-29.737630662020905
2007-02-23,21.89,-574000000.0,5038000000.0,5613000000.0,17139870000.0,-29.86040069686411
2007-02-26,22.37,-574000000.0,5038000000.0,5613000000.0,17515710000.0,-30.515174216027873
2007-02-27,21.65,-314000000.0,5321000000.0,5635000000.0,16951949999.999998,-53.98710191082802
2007-02-28,21.67,-314000000.0,5321000000.0,5635000000.0,16967610000.000002,-54.036974522293
2007-03-01,21.41,-314000000.0,5321000000.0,5635000000.0,16764030000.0,-53.388630573248406
2007-03-02,21.08,-314000000.0,5321000000.0,5635000000.0,16505639999.999998,-52.56573248407643
2007-03-05,21.19,-314000000.0,5321000000.0,5635000000.0,16591770000.000002,-52.840031847133766
2007-03-06,21.87,-314000000.0,5321000000.0,5635000000.0,17124210000.0,-54.53570063694268
2007-03-07,21.36,-314000000.0,5321000000.0,5635000000.0,16724880000.0,-53.263949044585985
2007-03-08,21.41,-314000000.0,5321000000.0,5635000000.0,16764030000.0,-53.388630573248406
2007-03-09,21.14,-314000000.0,5321000000.0,5635000000.0,16552620000.0,-52.71535031847134
2007-03-12,21.55,-314000000.0,5321000000.0,5635000000.0,16873650000.0,-53.73773885350318
2007-03-13,21.17,-314000000.0,5321000000.0,5635000000.0,16576110000.000002,-52.790159235668796
2007-03-14,21.27,-314000000.0,5321000000.0,5635000000.0,16654410000.0,-53.03952229299363
2007-03-15,21.82,-314000000.0,5321000000.0,5635000000.0,17085060000.0,-54.41101910828026
2007-03-16,21.61,-314000000.0,5321000000.0,5635000000.0,16920630000.0,-53.88735668789809
2007-03-19,21.83,-314000000.0,5321000000.0,5635000000.0,17092889999.999998,-54.43595541401273
2007-03-20,21.51,-314000000.0,5321000000.0,5635000000.0,16842330000.000002,-53.637993630573256
2007-03-21,21.85,-314000000.0,5321000000.0,5635000000.0,17108550000.000002,-54.485828025477716
2007-03-22,21.68,-314000000.0,5321000000.0,5635000000.0,16975440000.0,-54.061910828025475
2007-03-23,22.34,-314000000.0,5321000000.0,5635000000.0,17492220000.0,-55.707707006369425
2007-03-26,22.63,-314000000.0,5321000000.0,5635000000.0,17719290000.0,-56.430859872611464
2007-03-27,22.62,-314000000.0,5321000000.0,5635000000.0,17711460000.0,-56.40592356687898
2007-03-28,22.45,-314000000.0,5321000000.0,5635000000.0,17578350000.0,-55.98200636942675
2007-03-29,22.21,-314000000.0,5321000000.0,5635000000.0,17390430000.0,-55.38353503184713
2007-03-30,21.95,-314000000.0,5321000000.0,5635000000.0,17186850000.0,-54.73519108280255
2007-04-02,22.18,-314000000.0,5321000000.0,5635000000.0,17322580000.0,-55.167452229299364
2007-04-03,22.48,-314000000.0,5321000000.0,5635000000.0,17556880000.0,-55.913630573248405
2007-04-04,22.6,-314000000.0,5321000000.0,5635000000.0,17650600000.0,-56.212101910828025
2007-04-05,22.87,-314000000.0,5321000000.0,5635000000.0,17861470000.0,-56.883662420382166
2007-04-09,23.02,-314000000.0,5321000000.0,5635000000.0,17978620000.0,-57.256751592356686
2007-04-10,23.17,-314000000.0,5321000000.0,5635000000.0,18095770000.0,-57.62984076433121
2007-04-11,23.13,-314000000.0,5321000000.0,5635000000.0,18064530000.0,-57.530350318471335
2007-04-12,22.82,-314000000.0,5321000000.0,5635000000.0,17822420000.0,-56.75929936305732
2007-04-13,22.48,-314000000.0,5321000000.0,5635000000.0,17556880000.0,-55.913630573248405
2007-04-16,22.55,-314000000.0,5321000000.0,5635000000.0,17611550000.0,-56.08773885350318
2007-04-17,22.88,-314000000.0,5321000000.0,5635000000.0,17869280000.0,-56.90853503184714
2007-04-18,22.84,-314000000.0,5321000000.0,5635000000.0,17838040000.0,-56.80904458598726
2007-04-19,23.16,-314000000.0,5321000000.0,5635000000.0,18087960000.0,-57.60496815286624
2007-04-20,23.26,-314000000.0,5321000000.0,5635000000.0,18166060000.0,-57.85369426751593
2007-04-23,22.85,-314000000.0,5321000000.0,5635000000.0,17845850000.0,-56.83391719745223
2007-04-24,22.93,-314000000.0,5321000000.0,5635000000.0,17908330000.0,-57.03289808917197
2007-04-25,21.59,-314000000.0,5321000000.0,5635000000.0,16861790000.0,-53.69996815286624
2007-04-26,21.69,-314000000.0,5321000000.0,5635000000.0,16939890000.000002,-53.94869426751593
2007-04-27,21.71,-314000000.0,5321000000.0,5635000000.0,16955510000.0,-53.99843949044586
2007-04-30,21.05,-314000000.0,5321000000.0,5635000000.0,16440050000.0,-52.35684713375796
2007-05-01,20.87,-314000000.0,5321000000.0,5635000000.0,16299470000.0,-51.90914012738853
2007-05-02,20.94,-314000000.0,5321000000.0,5635000000.0,16354140000.000002,-52.08324840764332
2007-05-03,21.51,-314000000.0,5321000000.0,5635000000.0,16799310000.000002,-53.500987261146506
2007-05-04,21.54,-314000000.0,5321000000.0,5635000000.0,16822740000.0,-53.5756050955414
2007-05-07,21.64,-314000000.0,5321000000.0,5635000000.0,16900840000.0,-53.82433121019108
2007-05-08,21.34,-172000000.0,5353000000.0,5526000000.0,16666540000.0,-96.89848837209303
2007-05-09,21.48,-172000000.0,5353000000.0,5526000000.0,16775880000.0,-97.53418604651162
2007-05-10,21.16,-172000000.0,5353000000.0,5526000000.0,16525960000.0,-96.08116279069768
2007-05-11,21.48,-172000000.0,5353000000.0,5526000000.0,16775880000.0,-97.53418604651162
2007-05-14,21.21,-172000000.0,5353000000.0,5526000000.0,16565010000.0,-96.30819767441861
2007-05-15,21.12,-172000000.0,5353000000.0,5526000000.0,16494720000.0,-95.89953488372093
2007-05-16,21.38,-172000000.0,5353000000.0,5526000000.0,16697780000.0,-97.08011627906977
2007-05-17,21.23,-172000000.0,5353000000.0,5526000000.0,16580630000.0,-96.39901162790697
2007-05-18,21.64,-172000000.0,5353000000.0,5526000000.0,16900840000.0,-98.26069767441861
2007-05-21,21.76,-172000000.0,5353000000.0,5526000000.0,16994560000.000002,-98.80558139534885
2007-05-22,21.62,-172000000.0,5353000000.0,5526000000.0,16885220000.0,-98.16988372093023
2007-05-23,22.09,-172000000.0,5353000000.0,5526000000.0,17252290000.0,-100.30401162790697
2007-05-24,21.64,-172000000.0,5353000000.0,5526000000.0,16900840000.0,-98.26069767441861
2007-05-25,22.28,-172000000.0,5353000000.0,5526000000.0,17400680000.0,-101.16674418604651
2007-05-29,21.89,-172000000.0,5353000000.0,5526000000.0,17096090000.0,-99.39587209302326
2007-05-30,22.3,-172000000.0,5353000000.0,5526000000.0,17416300000.0,-101.25755813953488
2007-05-31,22.45,-172000000.0,5353000000.0,5526000000.0,17533450000.0,-101.93866279069768
2007-06-01,22.49,-172000000.0,5353000000.0,5526000000.0,17564690000.0,-102.12029069767442
2007-06-04,22.18,-172000000.0,5353000000.0,5526000000.0,17322580000.0,-100.71267441860465
2007-06-05,22.16,-172000000.0,5353000000.0,5526000000.0,17306960000.0,-100.62186046511628
2007-06-06,22.17,-172000000.0,5353000000.0,5526000000.0,17314770000.0,-100.66726744186046
2007-06-07,21.82,-172000000.0,5353000000.0,5526000000.0,17041420000.0,-99.07802325581396
2007-06-08,22.16,-172000000.0,5353000000.0,5526000000.0,17306960000.0,-100.62186046511628
2007-06-11,22.75,-172000000.0,5353000000.0,5526000000.0,17767750000.0,-103.30087209302326
2007-06-12,22.42,-172000000.0,5353000000.0,5526000000.0,17510020000.0,-101.80244186046512
2007-06-13,22.9,-172000000.0,5353000000.0,5526000000.0,17884900000.0,-103.98197674418604
2007-06-14,23.06,-172000000.0,5353000000.0,5526000000.0,18009860000.0,-104.70848837209303
2007-06-15,22.89,-172000000.0,5353000000.0,5526000000.0,17877090000.0,-103.93656976744187
2007-06-18,22.69,-172000000.0,5353000000.0,5526000000.0,17720890000.0,-103.02843023255814
2007-06-19,22.45,-172000000.0,5353000000.0,5526000000.0,17533450000.0,-101.93866279069768
2007-06-20,21.21,-172000000.0,5353000000.0,5526000000.0,16565010000.0,-96.30819767441861
2007-06-21,21.04,-172000000.0,5353000000.0,5526000000.0,16432240000.0,-95.53627906976745
2007-06-22,20.97,-172000000.0,5353000000.0,5526000000.0,16377570000.0,-95.21843023255813
2007-06-25,20.71,-172000000.0,5353000000.0,5526000000.0,16174510000.0,-94.0378488372093
2007-06-26,20.45,-172000000.0,5353000000.0,5526000000.0,15971450000.0,-92.85726744186047
2007-06-27,20.74,-172000000.0,5353000000.0,5526000000.0,16197939999.999998,-94.17406976744185
2007-06-28,20.52,-172000000.0,5353000000.0,5526000000.0,16026120000.0,-93.17511627906977
2007-06-29,20.83,-172000000.0,5353000000.0,5526000000.0,16268229999.999998,-94.58273255813953
2007-07-02,20.86,-172000000.0,5353000000.0,5526000000.0,16187360000.0,-94.11255813953488
2007-07-03,20.73,-172000000.0,5353000000.0,5526000000.0,16086480000.0,-93.52604651162791
2007-07-05,20.49,-172000000.0,5353000000.0,5526000000.0,15900239999.999998,-92.44325581395347
2007-07-06,20.31,-172000000.0,5353000000.0,5526000000.0,15760559999.999998,-91.63116279069766
2007-07-09,20.12,-172000000.0,5353000000.0,5526000000.0,15613120000.0,-90.77395348837209
2007-07-10,20.68,-172000000.0,5353000000.0,5526000000.0,16047680000.0,-93.30046511627907
2007-07-11,20.74,-172000000.0,5353000000.0,5526000000.0,16094239999.999998,-93.57116279069767
2007-07-12,20.91,-172000000.0,5353000000.0,5526000000.0,16226160000.0,-94.33813953488372
2007-07-13,20.66,-172000000.0,5353000000.0,5526000000.0,16032160000.0,-93.21023255813954
2007-07-16,20.64,-172000000.0,5353000000.0,5526000000.0,16016640000.0,-93.12
2007-07-17,20.49,-172000000.0,5353000000.0,5526000000.0,15900239999.999998,-92.44325581395347
2007-07-18,20.34,-172000000.0,5353000000.0,5526000000.0,15783840000.0,-91.76651162790698
2007-07-19,20.5,-172000000.0,5353000000.0,5526000000.0,15908000000.0,-92.48837209302326
2007-07-20,20.67,-172000000.0,5353000000.0,5526000000.0,16039920000.000002,-93.25534883720931
2007-07-23,20.7,-172000000.0,5353000000.0,5526000000.0,16063200000.0,-93.3906976744186
2007-07-24,21.44,-172000000.0,5353000000.0,5526000000.0,16637440000.000002,-96.7293023255814
2007-07-25,21.43,-172000000.0,5353000000.0,5526000000.0,16629680000.0,-96.68418604651163
2007-07-26,20.88,-172000000.0,5353000000.0,5526000000.0,16202880000.0,-94.20279069767442
2007-07-27,20.19,-172000000.0,5353000000.0,5526000000.0,15667440000.000002,-91.08976744186047
2007-07-30,20.25,-172000000.0,5353000000.0,5526000000.0,15714000000.0,-91.36046511627907
2007-07-31,19.95,-172000000.0,5353000000.0,5526000000.0,15481200000.0,-90.00697674418605
2007-08-01,19.78,-172000000.0,5353000000.0,5526000000.0,15349280000.0,-89.24
2007-08-02,19.78,-172000000.0,5353000000.0,5526000000.0,15349280000.0,-89.24
2007-08-03,19.51,-172000000.0,5353000000.0,5526000000.0,15139760000.000002,-88.02186046511629
2007-08-06,20.14,-172000000.0,5353000000.0,5526000000.0,15628640000.0,-90.86418604651163
2007-08-07,20.22,-86000000.0,5327000000.0,5413000000.0,15690720000.0,-182.45023255813953
2007-08-08,20.52,-86000000.0,5327000000.0,5413000000.0,15923520000.0,-185.15720930232558
2007-08-09,19.94,-86000000.0,5327000000.0,5413000000.0,15473440000.000002,-179.92372093023258
2007-08-10,19.64,-86000000.0,5327000000.0,5413000000.0,15240640000.0,-177.2167441860465
2007-08-13,19.5,-86000000.0,5327000000.0,5413000000.0,15132000000.0,-175.95348837209303
2007-08-14,19.0,-86000000.0,5327000000.0,5413000000.0,14744000000.0,-171.4418604651163
2007-08-15,18.92,-86000000.0,5327000000.0,5413000000.0,14681920000.000002,-170.72000000000003
2007-08-16,18.36,-86000000.0,5327000000.0,5413000000.0,14247360000.0,-165.66697674418606
2007-08-17,18.73,-86000000.0,5327000000.0,5413000000.0,14534480000.0,-169.00558139534883
2007-08-20,18.53,-86000000.0,5327000000.0,5413000000.0,14379280000.0,-167.20093023255814
2007-08-21,18.99,-86000000.0,5327000000.0,5413000000.0,14736239999.999998,-171.35162790697672
2007-08-22,19.53,-86000000.0,5327000000.0,5413000000.0,15155280000.0,-176.22418604651162
2007-08-23,19.61,-86000000.0,5327000000.0,5413000000.0,15217360000.0,-176.9460465116279
2007-08-24,19.85,-86000000.0,5327000000.0,5413000000.0,15403600000.000002,-179.11162790697676
2007-08-27,19.43,-86000000.0,5327000000.0,5413000000.0,15077680000.0,-175.3218604651163
2007-08-28,18.9,-86000000.0,5327000000.0,5413000000.0,14666399999.999998,-170.5395348837209
2007-08-29,19.14,-86000000.0,5327000000.0,5413000000.0,14852640000.0,-172.70511627906976
2007-08-30,18.76,-86000000.0,5327000000.0,5413000000.0,14557760000.000002,-169.27627906976747
2007-08-31,18.83,-86000000.0,5327000000.0,5413000000.0,14612079999.999998,-169.90790697674416
2007-09-04,20.1,-86000000.0,5327000000.0,5413000000.0,15597600000.000002,-181.36744186046514
2007-09-05,19.87,-86000000.0,5327000000.0,5413000000.0,15419120000.0,-179.2920930232558
2007-09-06,19.9,-86000000.0,5327000000.0,5413000000.0,15442399999.999998,-179.5627906976744
2007-09-07,19.38,-86000000.0,5327000000.0,5413000000.0,15038880000.0,-174.8706976744186
2007-09-10,19.32,-86000000.0,5327000000.0,5413000000.0,14992320000.0,-174.3293023255814
2007-09-11,19.79,-86000000.0,5327000000.0,5413000000.0,15357040000.0,-178.57023255813954
2007-09-12,19.93,-86000000.0,5327000000.0,5413000000.0,15465680000.0,-179.83348837209303
2007-09-13,20.1,-86000000.0,5327000000.0,5413000000.0,15597600000.000002,-181.36744186046514
2007-09-14,20.13,-86000000.0,5327000000.0,5413000000.0,15620880000.0,-181.63813953488372
2007-09-17,19.77,-86000000.0,5327000000.0,5413000000.0,15341520000.0,-178.38976744186047
2007-09-18,20.18,-86000000.0,5327000000.0,5413000000.0,15659680000.0,-182.0893023255814
2007-09-19,20.03,-86000000.0,5327000000.0,5413000000.0,15543280000.0,-180.73581395348836
2007-09-20,19.64,-86000000.0,5327000000.0,5413000000.0,15240640000.0,-177.2167441860465
2007-09-21,20.42,-86000000.0,5327000000.0,5413000000.0,15845920000.000002,-184.25488372093025
2007-09-24,21.16,-86000000.0,5327000000.0,5413000000.0,16420160000.0,-190.93209302325582
2007-09-25,21.06,-86000000.0,5327000000.0,5413000000.0,16342559999.999998,-190.02976744186043
2007-09-26,21.44,-86000000.0,5327000000.0,5413000000.0,16637440000.000002,-193.4586046511628
2007-09-27,21.49,-86000000.0,5327000000.0,5413000000.0,16676239999.999998,-193.90976744186045
2007-09-28,20.97,-86000000.0,5327000000.0,5413000000.0,16272720000.0,-189.21767441860464
2007-10-01,21.08,-86000000.0,5327000000.0,5413000000.0,16273759999.999998,-189.22976744186045
2007-10-02,21.01,-86000000.0,5327000000.0,5413000000.0,16219720000.000002,-188.60139534883723
2007-10-03,20.96,-86000000.0,5327000000.0,5413000000.0,16181120000.0,-188.15255813953488
2007-10-04,20.92,-86000000.0,5327000000.0,5413000000.0,16150240000.000002,-187.79348837209304
2007-10-05,20.88,-86000000.0,5327000000.0,5413000000.0,16119360000.0,-187.43441860465117
2007-10-08,20.72,-86000000.0,5327000000.0,5413000000.0,15995840000.0,-185.99813953488373
2007-10-09,20.91,-86000000.0,5327000000.0,5413000000.0,16142520000.0,-187.70372093023255
2007-10-10,20.34,-86000000.0,5327000000.0,5413000000.0,15702480000.0,-182.58697674418605
2007-10-11,20.08,-86000000.0,5327000000.0,5413000000.0,15501759999.999998,-180.25302325581393
2007-10-12,20.13,-86000000.0,5327000000.0,5413000000.0,15540360000.0,-180.70186046511628
2007-10-15,19.69,-86000000.0,5327000000.0,5413000000.0,15200680000.000002,-176.75209302325584
2007-10-16,19.43,-86000000.0,5327000000.0,5413000000.0,14999960000.0,-174.41813953488372
2007-10-17,19.31,-86000000.0,5327000000.0,5413000000.0,14907319999.999998,-173.34093023255812
2007-10-18,19.08,-86000000.0,5327000000.0,5413000000.0,14729759999.999998,-171.2762790697674
2007-10-19,18.43,-86000000.0,5327000000.0,5413000000.0,14227960000.0,-165.4413953488372
2007-10-22,18.98,-86000000.0,5327000000.0,5413000000.0,14652560000.0,-170.3786046511628
2007-10-23,20.29,-86000000.0,5327000000.0,5413000000.0,15663880000.0,-182.13813953488372
2007-10-24,21.39,-86000000.0,5327000000.0,5413000000.0,16513080000.0,-192.0125581395349
2007-10-25,21.69,-86000000.0,5327000000.0,5413000000.0,16744680000.000002,-194.70558139534887
2007-10-26,21.82,-86000000.0,5327000000.0,5413000000.0,16845040000.0,-195.87255813953487
2007-10-29,22.08,-86000000.0,5327000000.0,5413000000.0,17045759999.999998,-198.20651162790696
2007-10-30,22.24,-86000000.0,5327000000.0,5413000000.0,17169279999.999998,-199.6427906976744
2007-10-31,22.04,-86000000.0,5327000000.0,5413000000.0,17014880000.0,-197.84744186046512
2007-11-01,21.78,-86000000.0,5327000000.0,5413000000.0,16814160000.0,-195.51348837209304
2007-11-02,22.13,-86000000.0,5327000000.0,5413000000.0,17084360000.0,-198.6553488372093
2007-11-05,22.1,-86000000.0,5327000000.0,5413000000.0,17061200000.000002,-198.38604651162794
2007-11-06,22.28,-86000000.0,5327000000.0,5413000000.0,17200160000.0,-200.00186046511627
2007-11-07,22.69,-146000000.0,5685000000.0,5831000000.0,17516680000.0,-119.9772602739726
2007-11-08,22.63,-146000000.0,5685000000.0,5831000000.0,17470360000.0,-119.66
2007-11-09,22.0,-146000000.0,5685000000.0,5831000000.0,16984000000.0,-116.32876712328768
2007-11-12,22.41,-146000000.0,5685000000.0,5831000000.0,17300520000.0,-118.49671232876712
2007-11-13,23.05,-146000000.0,5685000000.0,5831000000.0,17794600000.0,-121.88082191780822
2007-11-14,22.73,-146000000.0,5685000000.0,5831000000.0,17547560000.0,-120.18876712328768
2007-11-15,21.99,-146000000.0,5685000000.0,5831000000.0,16976279999.999998,-116.2758904109589
2007-11-16,22.64,-146000000.0,5685000000.0,5831000000.0,17478080000.0,-119.71287671232876
2007-11-19,22.02,-146000000.0,5685000000.0,5831000000.0,16999440000.0,-116.43452054794521
2007-11-20,21.53,-146000000.0,5685000000.0,5831000000.0,16621160000.0,-113.84356164383561
2007-11-21,21.1,-146000000.0,5685000000.0,5831000000.0,16289200000.000002,-111.56986301369864
2007-11-23,21.68,-146000000.0,5685000000.0,5831000000.0,16736960000.0,-114.63671232876712
2007-11-26,20.52,-146000000.0,5685000000.0,5831000000.0,15841440000.0,-108.50301369863014
2007-11-27,21.58,-146000000.0,5685000000.0,5831000000.0,16659759999.999998,-114.10794520547944
2007-11-28,22.5,-146000000.0,5685000000.0,5831000000.0,17370000000.0,-118.97260273972603
2007-11-29,22.5,-146000000.0,5685000000.0,5831000000.0,17370000000.0,-118.97260273972603
2007-11-30,22.6,-146000000.0,5685000000.0,5831000000.0,17447200000.0,-119.5013698630137
2007-12-03,23.12,-146000000.0,5685000000.0,5831000000.0,17848640000.0,-122.2509589041096
2007-12-04,22.93,-146000000.0,5685000000.0,5831000000.0,17701960000.0,-121.24630136986302
2007-12-05,22.96,-146000000.0,5685000000.0,5831000000.0,17725120000.0,-121.40493150684931
2007-12-06,22.79,-146000000.0,5685000000.0,5831000000.0,17593880000.0,-120.50602739726027
2007-12-07,22.71,-146000000.0,5685000000.0,5831000000.0,17532120000.0,-120.08301369863014
2007-12-10,23.68,-146000000.0,5685000000.0,5831000000.0,18280960000.0,-125.21205479452055
2007-12-11,23.1,-146000000.0,5685000000.0,5831000000.0,17833200000.0,-122.14520547945206
2007-12-12,23.27,-146000000.0,5685000000.0,5831000000.0,17964440000.0,-123.0441095890411
2007-12-13,23.39,-146000000.0,5685000000.0,5831000000.0,18057080000.0,-123.6786301369863
2007-12-14,23.66,-146000000.0,5685000000.0,5831000000.0,18265520000.0,-125.10630136986302
2007-12-17,22.97,-146000000.0,5685000000.0,5831000000.0,17732840000.0,-121.45780821917808
2007-12-18,22.96,-146000000.0,5685000000.0,5831000000.0,17725120000.0,-121.40493150684931
2007-12-19,23.53,-146000000.0,5685000000.0,5831000000.0,18165160000.0,-124.41890410958904
2007-12-20,23.62,-146000000.0,5685000000.0,5831000000.0,18234640000.0,-124.89479452054795
2007-12-21,24.1,-146000000.0,5685000000.0,5831000000.0,18605200000.0,-127.43287671232876
2007-12-24,24.33,-146000000.0,5685000000.0,5831000000.0,18782760000.0,-128.64904109589042
2007-12-26,24.72,-146000000.0,5685000000.0,5831000000.0,19083840000.0,-130.71123287671233
2007-12-27,23.99,-146000000.0,5685000000.0,5831000000.0,18520280000.0,-126.85123287671233
2007-12-28,23.95,-146000000.0,5685000000.0,5831000000.0,18489400000.0,-126.63972602739726
2007-12-31,24.28,-146000000.0,5685000000.0,5831000000.0,18744160000.0,-128.38465753424657
2008-01-02,23.03,-146000000.0,5685000000.0,5831000000.0,17410680000.0,-119.25123287671232
2008-01-03,23.25,-146000000.0,5685000000.0,5831000000.0,17577000000.0,-120.39041095890411
2008-01-04,21.94,-146000000.0,5685000000.0,5831000000.0,16586640000.000002,-113.60712328767124
