date,close price,FOX_SHE,FOX_TA,FOX_TL,market cap,PB Ratio
2019-06-05,34.02,8600000000.0,17657000000.0,9057000000.0,21126420000,2.456560465116279
2019-06-06,33.74,8600000000.0,17657000000.0,9057000000.0,20952540000,2.436341860465116
2019-06-07,33.68,8600000000.0,17657000000.0,9057000000.0,20915280000,2.4320093023255813
2019-06-10,33.74,8600000000.0,17657000000.0,9057000000.0,20952540000,2.436341860465116
2019-06-11,33.83,8600000000.0,17657000000.0,9057000000.0,21008430000,2.4428406976744186
2019-06-12,34.7,8600000000.0,17657000000.0,9057000000.0,21548700000,2.5056627906976745
2019-06-13,34.94,8600000000.0,17657000000.0,9057000000.0,21697740000,2.5229930232558138
2019-06-14,34.96,8600000000.0,17657000000.0,9057000000.0,21710160000,2.5244372093023255
2019-06-17,35.8,8600000000.0,17657000000.0,9057000000.0,22231800000,2.585093023255814
2019-06-18,35.83,8600000000.0,17657000000.0,9057000000.0,22250430000,2.5872593023255814
2019-06-19,35.74,8600000000.0,17657000000.0,9057000000.0,22194540000,2.580760465116279
2019-06-20,35.35,8600000000.0,17657000000.0,9057000000.0,21952350000,2.5525988372093025
2019-06-21,35.88,8600000000.0,17657000000.0,9057000000.0,22281480000,2.5908697674418604
2019-06-24,35.54,8600000000.0,17657000000.0,9057000000.0,22070340000,2.566318604651163
2019-06-25,35.19,8600000000.0,17657000000.0,9057000000.0,21852990000,2.5410453488372093
2019-06-26,35.31,8600000000.0,17657000000.0,9057000000.0,21927510000,2.549710465116279
2019-06-27,35.75,8600000000.0,17657000000.0,9057000000.0,22200750000,2.581482558139535
2019-06-28,36.53,8600000000.0,17657000000.0,9057000000.0,22685130000,2.6378058139534883
2019-07-01,35.96,8600000000.0,17657000000.0,9057000000.0,22331160000,2.596646511627907
2019-07-02,36.53,8600000000.0,17657000000.0,9057000000.0,22685130000,2.6378058139534883
2019-07-03,36.35,8600000000.0,17657000000.0,9057000000.0,22573350000,2.624808139534884
2019-07-05,36.56,8600000000.0,17657000000.0,9057000000.0,22703760000,2.639972093023256
2019-07-08,36.13,8600000000.0,17657000000.0,9057000000.0,22436730000,2.608922093023256
2019-07-09,36.01,8600000000.0,17657000000.0,9057000000.0,22362210000,2.600256976744186
2019-07-10,36.14,8600000000.0,17657000000.0,9057000000.0,22442940000,2.609644186046512
2019-07-11,36.31,8600000000.0,17657000000.0,9057000000.0,22548510000,2.6219197674418604
2019-07-12,36.96,8600000000.0,17657000000.0,9057000000.0,22952160000,2.6688558139534884
2019-07-15,37.04,8600000000.0,17657000000.0,9057000000.0,23001840000,2.674632558139535
2019-07-16,36.69,8600000000.0,17657000000.0,9057000000.0,22784490000,2.6493593023255815
2019-07-17,36.17,8600000000.0,17657000000.0,9057000000.0,22461570000,2.611810465116279
2019-07-18,36.61,8600000000.0,17657000000.0,9057000000.0,22734810000,2.643582558139535
2019-07-19,36.45,8600000000.0,17657000000.0,9057000000.0,22635450000,2.6320290697674418
2019-07-22,36.32,8600000000.0,17657000000.0,9057000000.0,22554720000,2.6226418604651163
2019-07-23,36.51,8600000000.0,17657000000.0,9057000000.0,22672710000,2.6363616279069766
2019-07-24,36.89,8600000000.0,17657000000.0,9057000000.0,22908690000,2.6638011627906977
2019-07-25,37.43,8600000000.0,17657000000.0,9057000000.0,23244030000,2.7027941860465114
2019-07-26,37.49,8600000000.0,17657000000.0,9057000000.0,23281290000,2.7071267441860467
2019-07-29,37.69,8600000000.0,17657000000.0,9057000000.0,23405490000,2.721568604651163
2019-07-30,37.85,8600000000.0,17657000000.0,9057000000.0,23504850000,2.7331220930232556
2019-07-31,37.2,8600000000.0,17657000000.0,9057000000.0,23101200000,2.686186046511628
2019-08-01,36.84,8600000000.0,17657000000.0,9057000000.0,22877640000,2.6601906976744187
2019-08-02,36.56,8600000000.0,17657000000.0,9057000000.0,22703760000,2.639972093023256
2019-08-05,36.0,8600000000.0,17657000000.0,9057000000.0,22356000000,2.5995348837209304
2019-08-06,36.4,8600000000.0,17657000000.0,9057000000.0,22604400000,2.628418604651163
2019-08-07,36.79,8600000000.0,17657000000.0,9057000000.0,22846590000,2.6565802325581394
2019-08-08,35.0,8600000000.0,17657000000.0,9057000000.0,21735000000,2.527325581395349
2019-08-09,35.37,9947000000.0,19509000000.0,9562000000.0,21964770000,2.208180355886197
2019-08-12,34.81,9947000000.0,19509000000.0,9562000000.0,21617010000,2.173219061023424
2019-08-13,35.0,9947000000.0,19509000000.0,9562000000.0,21735000000,2.1850809289232935
2019-08-14,33.66,9947000000.0,19509000000.0,9562000000.0,20902860000,2.101423544787373
2019-08-15,32.81,9947000000.0,19509000000.0,9562000000.0,20473440000,2.058252739519453
2019-08-16,33.01,9947000000.0,19509000000.0,9562000000.0,20598240000,2.070799235950538
2019-08-19,33.6,9947000000.0,19509000000.0,9562000000.0,20966400000,2.107811400422238
2019-08-20,33.36,9947000000.0,19509000000.0,9562000000.0,20816640000,2.0927556047049363
2019-08-21,33.15,9947000000.0,19509000000.0,9562000000.0,20685600000,2.0795817834522974
2019-08-22,32.82,9947000000.0,19509000000.0,9562000000.0,20479680000,2.0588800643410075
2019-08-23,31.44,9947000000.0,19509000000.0,9562000000.0,19618560000,1.9723092389665227
2019-08-26,31.71,9947000000.0,19509000000.0,9562000000.0,19787040000,1.989247009148487
2019-08-27,31.62,9947000000.0,19509000000.0,9562000000.0,19730880000,1.9836010857544988
2019-08-28,31.56,9947000000.0,19509000000.0,9562000000.0,19693440000,1.9798371368251735
2019-08-29,32.45,9947000000.0,19509000000.0,9562000000.0,20248800000,2.0356690459435005
2019-08-30,32.8,9947000000.0,19509000000.0,9562000000.0,20467200000,2.057625414697899
2019-09-03,32.43,9947000000.0,19509000000.0,9562000000.0,20236320000,2.034414396300392
2019-09-04,33.21,9947000000.0,19509000000.0,9562000000.0,20723040000,2.0833457323816225
2019-09-05,33.91,9947000000.0,19509000000.0,9562000000.0,21159840000,2.1272584698904193
2019-09-06,33.87,9947000000.0,19509000000.0,9562000000.0,21134880000,2.1247491706042023
2019-09-09,33.99,9947000000.0,19509000000.0,9562000000.0,21209760000,2.132277068462853
2019-09-10,34.22,9947000000.0,19509000000.0,9562000000.0,21353280000,2.1467055393586008
2019-09-11,33.97,9947000000.0,19509000000.0,9562000000.0,21197280000,2.131022418819745
2019-09-12,33.7,9947000000.0,19509000000.0,9562000000.0,21028800000,2.1140846486377805
2019-09-13,33.71,9947000000.0,19509000000.0,9562000000.0,21035040000,2.1147119734593343
2019-09-16,33.49,9947000000.0,19509000000.0,9562000000.0,20897760000,2.100910827385141
2019-09-17,32.82,9947000000.0,19509000000.0,9562000000.0,20479680000,2.0588800643410075
2019-09-18,32.5,9947000000.0,19509000000.0,9562000000.0,20280000000,2.038805670051272
2019-09-19,31.97,9947000000.0,19509000000.0,9562000000.0,19949280000,2.005557454508897
2019-09-20,32.08,9947000000.0,19509000000.0,9562000000.0,20017920000,2.0124580275459936
2019-09-23,32.18,9947000000.0,19509000000.0,9562000000.0,20080320000,2.018731275761536
2019-09-24,31.53,9947000000.0,19509000000.0,9562000000.0,19674720000,1.9779551623605107
2019-09-25,32.0,9947000000.0,19509000000.0,9562000000.0,19968000000,2.00743942897356
2019-09-26,31.47,9947000000.0,19509000000.0,9562000000.0,19637280000,1.9741912134311852
2019-09-27,31.48,9947000000.0,19509000000.0,9562000000.0,19643520000,1.9748185382527395
2019-09-30,31.54,9947000000.0,19509000000.0,9562000000.0,19680960000,1.978582487182065
2019-10-01,31.18,9947000000.0,19509000000.0,9562000000.0,19456320000,1.9559987936061123
2019-10-02,30.31,9947000000.0,19509000000.0,9562000000.0,18913440000,1.9014215341308938
2019-10-03,30.39,9947000000.0,19509000000.0,9562000000.0,18963360000,1.9064401327033276
2019-10-04,30.49,9947000000.0,19509000000.0,9562000000.0,19025760000,1.91271338091887
2019-10-07,30.49,9947000000.0,19509000000.0,9562000000.0,19025760000,1.91271338091887
2019-10-08,30.04,9947000000.0,19509000000.0,9562000000.0,18744960000,1.8844837639489294
2019-10-09,30.26,9947000000.0,19509000000.0,9562000000.0,18882240000,1.8982849100231225
2019-10-10,30.42,9947000000.0,19509000000.0,9562000000.0,18982080000,1.9083221071679903
2019-10-11,31.16,9947000000.0,19509000000.0,9562000000.0,19443840000,1.954744143963004
2019-10-14,31.01,9947000000.0,19509000000.0,9562000000.0,19350240000,1.9453342716396904
2019-10-15,31.44,9947000000.0,19509000000.0,9562000000.0,19618560000,1.9723092389665227
2019-10-16,31.58,9947000000.0,19509000000.0,9562000000.0,19705920000,1.981091786468282
2019-10-17,31.49,9947000000.0,19509000000.0,9562000000.0,19649760000,1.9754458630742937
2019-10-18,31.53,9947000000.0,19509000000.0,9562000000.0,19674720000,1.9779551623605107
2019-10-21,32.09,9947000000.0,19509000000.0,9562000000.0,20024160000,2.013085352367548
2019-10-22,32.77,9947000000.0,19509000000.0,9562000000.0,20448480000,2.055743440233236
2019-10-23,32.61,9947000000.0,19509000000.0,9562000000.0,20348640000,2.0457062430883686
2019-10-24,31.6,9947000000.0,19509000000.0,9562000000.0,19718400000,1.9823464361113903
2019-10-25,31.7,9947000000.0,19509000000.0,9562000000.0,19780800000,1.9886196843269328
2019-10-28,32.21,9947000000.0,19509000000.0,9562000000.0,20099040000,2.020613250226199
2019-10-29,32.05,9947000000.0,19509000000.0,9562000000.0,19999200000,2.0105760530813312
2019-10-30,31.36,9947000000.0,19509000000.0,9562000000.0,19568640000,1.9672906403940886
2019-10-31,31.24,9947000000.0,19509000000.0,9562000000.0,19493760000,1.9597627425354378
2019-11-01,31.86,9947000000.0,19509000000.0,9562000000.0,19880640000,1.9986568814718007
2019-11-04,31.9,9947000000.0,19509000000.0,9562000000.0,19905600000,2.0011661807580174
2019-11-05,32.15,9947000000.0,19509000000.0,9562000000.0,20061600000,2.0168493012968733
2019-11-06,32.33,10320000000.0,20534000000.0,10214000000.0,20173920000,1.9548372093023256
2019-11-07,34.25,10320000000.0,20534000000.0,10214000000.0,21372000000,2.0709302325581396
2019-11-08,34.43,10320000000.0,20534000000.0,10214000000.0,21484320000,2.081813953488372
2019-11-11,34.22,10320000000.0,20534000000.0,10214000000.0,21353280000,2.0691162790697675
2019-11-12,33.81,10320000000.0,20534000000.0,10214000000.0,21097440000,2.044325581395349
2019-11-13,33.57,10320000000.0,20534000000.0,10214000000.0,20947680000,2.029813953488372
2019-11-14,33.45,10320000000.0,20534000000.0,10214000000.0,20872800000,2.0225581395348837
2019-11-15,33.6,10320000000.0,20534000000.0,10214000000.0,20899200000,2.0251162790697674
2019-11-18,34.46,10320000000.0,20534000000.0,10214000000.0,21434120000,2.0769496124031006
2019-11-19,35.43,10320000000.0,20534000000.0,10214000000.0,22037460000,2.1354127906976745
2019-11-20,34.99,10320000000.0,20534000000.0,10214000000.0,21763780000,2.1088934108527133
2019-11-21,34.78,10320000000.0,20534000000.0,10214000000.0,21633160000,2.096236434108527
2019-11-22,34.88,10320000000.0,20534000000.0,10214000000.0,21695360000,2.102263565891473
2019-11-25,34.85,10320000000.0,20534000000.0,10214000000.0,21676700000,2.1004554263565893
2019-11-26,35.19,10320000000.0,20534000000.0,10214000000.0,21888180000,2.1209476744186047
2019-11-27,35.03,10320000000.0,20534000000.0,10214000000.0,21788660000,2.1113042635658914
2019-11-29,34.98,10320000000.0,20534000000.0,10214000000.0,21757560000,2.1082906976744185
2019-12-02,34.81,10320000000.0,20534000000.0,10214000000.0,21651820000,2.098044573643411
2019-12-03,34.35,10320000000.0,20534000000.0,10214000000.0,21365700000,2.0703197674418603
2019-12-04,34.64,10320000000.0,20534000000.0,10214000000.0,21546080000,2.087798449612403
2019-12-05,34.63,10320000000.0,20534000000.0,10214000000.0,21539860000,2.0871957364341087
2019-12-06,34.6,10320000000.0,20534000000.0,10214000000.0,21521200000,2.0853875968992246
2019-12-09,34.79,10320000000.0,20534000000.0,10214000000.0,21639380000,2.0968391472868215
2019-12-10,34.92,10320000000.0,20534000000.0,10214000000.0,21720240000,2.104674418604651
2019-12-11,35.29,10320000000.0,20534000000.0,10214000000.0,21950380000,2.1269748062015505
2019-12-12,35.96,10320000000.0,20534000000.0,10214000000.0,22367120000,2.167356589147287
2019-12-13,35.86,10320000000.0,20534000000.0,10214000000.0,22304920000,2.161329457364341
2019-12-16,35.89,10320000000.0,20534000000.0,10214000000.0,22323580000,2.163137596899225
2019-12-17,36.24,10320000000.0,20534000000.0,10214000000.0,22541280000,2.1842325581395348
2019-12-18,36.0,10320000000.0,20534000000.0,10214000000.0,22392000000,2.1697674418604653
2019-12-19,36.05,10320000000.0,20534000000.0,10214000000.0,22423100000,2.172781007751938
2019-12-20,36.22,10320000000.0,20534000000.0,10214000000.0,22528840000,2.183027131782946
2019-12-23,36.63,10320000000.0,20534000000.0,10214000000.0,22783860000,2.207738372093023
2019-12-24,36.5,10320000000.0,20534000000.0,10214000000.0,22703000000,2.199903100775194
2019-12-26,36.8,10320000000.0,20534000000.0,10214000000.0,22889600000,2.217984496124031
2019-12-27,36.72,10320000000.0,20534000000.0,10214000000.0,22839840000,2.2131627906976745
2019-12-30,36.44,10320000000.0,20534000000.0,10214000000.0,22665680000,2.1962868217054266
2019-12-31,36.4,10320000000.0,20534000000.0,10214000000.0,22640800000,2.193875968992248
2020-01-02,36.46,10320000000.0,20534000000.0,10214000000.0,22678120000,2.1974922480620154
2020-01-03,36.1,10320000000.0,20534000000.0,10214000000.0,22454200000,2.175794573643411
2020-01-06,36.01,10320000000.0,20534000000.0,10214000000.0,22398220000,2.1703701550387597
2020-01-07,36.47,10320000000.0,20534000000.0,10214000000.0,22684340000,2.1980949612403102
2020-01-08,36.42,10320000000.0,20534000000.0,10214000000.0,22653240000,2.1950813953488373
2020-01-09,36.5,10320000000.0,20534000000.0,10214000000.0,22703000000,2.199903100775194
2020-01-10,36.08,10320000000.0,20534000000.0,10214000000.0,22441760000,2.1745891472868215
2020-01-13,36.3,10320000000.0,20534000000.0,10214000000.0,22578600000,2.187848837209302
2020-01-14,36.54,10320000000.0,20534000000.0,10214000000.0,22727880000,2.202313953488372
2020-01-15,36.79,10320000000.0,20534000000.0,10214000000.0,22883380000,2.2173817829457363
2020-01-16,38.23,10320000000.0,20534000000.0,10214000000.0,23779060000,2.304172480620155
2020-01-17,38.58,10320000000.0,20534000000.0,10214000000.0,23996760000,2.3252674418604653
2020-01-21,38.41,10320000000.0,20534000000.0,10214000000.0,23891020000,2.315021317829457
2020-01-22,38.4,10320000000.0,20534000000.0,10214000000.0,23884800000,2.314418604651163
2020-01-23,36.9,10320000000.0,20534000000.0,10214000000.0,22951800000,2.2240116279069766
2020-01-24,36.04,10320000000.0,20534000000.0,10214000000.0,22416880000,2.1721782945736434
2020-01-27,36.37,10320000000.0,20534000000.0,10214000000.0,22622140000,2.1920678294573643
2020-01-28,36.62,10320000000.0,20534000000.0,10214000000.0,22777640000,2.2071356589147286
2020-01-29,35.99,10320000000.0,20534000000.0,10214000000.0,22385780000,2.1691647286821705
2020-01-30,36.46,10320000000.0,20534000000.0,10214000000.0,22678120000,2.1974922480620154
2020-01-31,36.33,10320000000.0,20534000000.0,10214000000.0,22597260000,2.1896569767441862
2020-02-03,36.83,10320000000.0,20534000000.0,10214000000.0,22908260000,2.219792635658915
2020-02-04,37.4,10320000000.0,20534000000.0,10214000000.0,23262800000,2.2541472868217056
2020-02-05,37.93,10334000000.0,20450000000.0,10116000000.0,23592460000,2.2829940003870717
2020-02-06,36.5,10334000000.0,20450000000.0,10116000000.0,22703000000,2.1969227791755372
2020-02-07,36.37,10334000000.0,20450000000.0,10116000000.0,22622140000,2.189098122701761
2020-02-10,36.78,10334000000.0,20450000000.0,10116000000.0,22877160000,2.2137758854267466
2020-02-11,36.61,10334000000.0,20450000000.0,10116000000.0,22771420000,2.203543642345655
2020-02-12,37.16,10334000000.0,20450000000.0,10116000000.0,23113520000,2.2366479581962455
2020-02-13,37.52,10334000000.0,20450000000.0,10116000000.0,23337440000,2.2583162376620862
2020-02-14,37.31,10334000000.0,20450000000.0,10116000000.0,23206820000,2.2456764079736793
2020-02-18,37.22,10334000000.0,20450000000.0,10116000000.0,23039180000,2.229454228759435
2020-02-19,37.53,10334000000.0,20450000000.0,10116000000.0,23231070000,2.248023030772208
2020-02-20,36.54,10334000000.0,20450000000.0,10116000000.0,22618260000,2.1887226630539964
2020-02-21,35.5,10334000000.0,20450000000.0,10116000000.0,21974500000,2.1264273272692082
2020-02-24,34.27,10334000000.0,20450000000.0,10116000000.0,21213130000,2.05275111283143
2020-02-25,32.83,10334000000.0,20450000000.0,10116000000.0,20321770000,1.9664960325140313
2020-02-26,32.4,10334000000.0,20450000000.0,10116000000.0,20055600000,1.9407393071414747
2020-02-27,30.99,10334000000.0,20450000000.0,10116000000.0,19182810000,1.8562812076640216
2020-02-28,30.45,10334000000.0,20450000000.0,10116000000.0,18848550000,1.8239355525449972
2020-03-02,31.79,10334000000.0,20450000000.0,10116000000.0,19678010000,1.9042006967292433
2020-03-03,30.71,10334000000.0,20450000000.0,10116000000.0,19009490000,1.8395093864911942
2020-03-04,30.67,10334000000.0,20450000000.0,10116000000.0,18984730000,1.837113412037933
2020-03-05,29.12,10334000000.0,20450000000.0,10116000000.0,18025280000,1.744269401974066
2020-03-06,28.52,10334000000.0,20450000000.0,10116000000.0,17653880000,1.70832978517515
2020-03-09,27.13,10334000000.0,20450000000.0,10116000000.0,16793470000,1.6250696729243275
2020-03-10,28.76,10334000000.0,20450000000.0,10116000000.0,17802440000,1.7227056318947165
2020-03-11,27.52,10334000000.0,20450000000.0,10116000000.0,17034880000,1.648430423843623
2020-03-12,25.56,10334000000.0,20450000000.0,10116000000.0,15821640000,1.5310276756338301
2020-03-13,25.38,10334000000.0,20450000000.0,10116000000.0,15710220000,1.5202457905941553
2020-03-16,23.19,10334000000.0,20450000000.0,10116000000.0,14354610000,1.389066189278111
2020-03-17,23.79,10334000000.0,20450000000.0,10116000000.0,14726010000,1.4250058060770272
2020-03-18,21.41,10334000000.0,20450000000.0,10116000000.0,13252790000,1.282445326107993
2020-03-19,21.94,10334000000.0,20450000000.0,10116000000.0,13580860000,1.3141919876137023
2020-03-20,20.05,10334000000.0,20450000000.0,10116000000.0,12410950000,1.2009821946971164
2020-03-23,19.81,10334000000.0,20450000000.0,10116000000.0,12262390000,1.18660634797755
2020-03-24,21.65,10334000000.0,20450000000.0,10116000000.0,13401350000,1.2968211728275596
2020-03-25,23.34,10334000000.0,20450000000.0,10116000000.0,14447460000,1.39805109347784
2020-03-26,24.6,10334000000.0,20450000000.0,10116000000.0,15227400000,1.4735242887555642
2020-03-27,22.04,10334000000.0,20450000000.0,10116000000.0,13642760000,1.320181923746855
2020-03-30,23.77,10334000000.0,20450000000.0,10116000000.0,14713630000,1.4238078188503966
2020-03-31,22.88,10334000000.0,20450000000.0,10116000000.0,14162720000,1.3704973872653377
2020-04-01,21.57,10334000000.0,20450000000.0,10116000000.0,13351830000,1.2920292239210374
2020-04-02,21.84,10334000000.0,20450000000.0,10116000000.0,13518960000,1.3082020514805497
2020-04-03,21.59,10334000000.0,20450000000.0,10116000000.0,13364210000,1.293227211147668
2020-04-06,24.45,10334000000.0,20450000000.0,10116000000.0,15134550000,1.4645393845558352
2020-04-07,24.97,10334000000.0,20450000000.0,10116000000.0,15456430000,1.495687052448229
2020-04-08,25.82,10334000000.0,20450000000.0,10116000000.0,15982580000,1.5466015095800272
2020-04-09,25.64,10334000000.0,20450000000.0,10116000000.0,15871160000,1.5358196245403521
2020-04-13,25.4,10334000000.0,20450000000.0,10116000000.0,15722600000,1.5214437778207857
2020-04-14,26.01,10334000000.0,20450000000.0,10116000000.0,16100190000,1.5579823882330173
2020-04-15,25.17,10334000000.0,20450000000.0,10116000000.0,15580230000,1.5076669247145345
2020-04-16,25.13,10334000000.0,20450000000.0,10116000000.0,15555470000,1.5052709502612736
2020-04-17,26.23,10334000000.0,20450000000.0,10116000000.0,16236370000,1.5711602477259532
2020-04-20,25.69,10334000000.0,20450000000.0,10116000000.0,15902110000,1.5388145926069285
2020-04-21,25.05,10334000000.0,20450000000.0,10116000000.0,15505950000,1.5004790013547513
2020-04-22,24.59,10334000000.0,20450000000.0,10116000000.0,15221210000,1.472925295142249
2020-04-23,24.45,10334000000.0,20450000000.0,10116000000.0,15134550000,1.4645393845558352
2020-04-24,24.52,10334000000.0,20450000000.0,10116000000.0,15177880000,1.468732339849042
2020-04-27,26.01,10334000000.0,20450000000.0,10116000000.0,16100190000,1.5579823882330173
2020-04-28,26.97,10334000000.0,20450000000.0,10116000000.0,16694430000,1.6154857751112832
2020-04-29,27.95,10334000000.0,20450000000.0,10116000000.0,17301050000,1.6741871492161795
2020-04-30,25.56,10334000000.0,20450000000.0,10116000000.0,15821640000,1.5310276756338301
2020-05-01,25.02,10334000000.0,20450000000.0,10116000000.0,15487380000,1.4986820205148055
2020-05-04,24.63,10334000000.0,20450000000.0,10116000000.0,15245970000,1.47532126959551
2020-05-05,23.85,10334000000.0,20450000000.0,10116000000.0,14763150000,1.4285997677569189
2020-05-06,24.61,10334000000.0,20450000000.0,10116000000.0,15233590000,1.4741232823688795
2020-05-07,25.01,10114000000.0,20237000000.0,20237000000.0,15481190000,1.53066936919122
2020-05-08,25.73,10114000000.0,20237000000.0,20237000000.0,15926870000,1.5747350207632984
2020-05-11,25.45,10114000000.0,20237000000.0,20237000000.0,15753550000,1.557598378485268
2020-05-12,24.89,10114000000.0,20237000000.0,20237000000.0,15406910000,1.5233250939292071
2020-05-13,24.06,10114000000.0,20237000000.0,20237000000.0,14893140000,1.4725271900336168
2020-05-14,25.12,10114000000.0,20237000000.0,20237000000.0,15549280000,1.5374016215147321
2020-05-15,25.5,10114000000.0,20237000000.0,20237000000.0,15784500000,1.5606584931777734
2020-05-18,26.86,10114000000.0,20237000000.0,20237000000.0,16626340000,1.6438936128139212
2020-05-19,26.94,10114000000.0,20237000000.0,20237000000.0,16675860000,1.64878979632193
2020-05-20,27.37,10114000000.0,20237000000.0,20237000000.0,16942030000,1.6751067826774768
2020-05-21,27.23,10114000000.0,20237000000.0,20237000000.0,16855370000,1.6665384615384615
2020-05-22,27.37,10114000000.0,20237000000.0,20237000000.0,16942030000,1.6751067826774768
2020-05-26,28.59,10114000000.0,20237000000.0,20237000000.0,17697210000,1.7497735811746093
2020-05-27,29.3,10114000000.0,20237000000.0,20237000000.0,18136700000,1.7932272098081867
2020-05-28,28.66,10114000000.0,20237000000.0,20237000000.0,17740540000,1.754057741744117
