date,close price,DG_SHE,DG_TA,DG_TL,market cap,PB Ratio
2009-12-01,23.31,3016538000.0,9139944000.0,9139944000.0,7571927160.0,2.510138165009027
2009-12-02,23.6,3016538000.0,9139944000.0,9139944000.0,7666129600.0,2.541366825148564
2009-12-03,23.31,3016538000.0,9139944000.0,9139944000.0,7571927160.0,2.510138165009027
2009-12-04,23.85,3016538000.0,9139944000.0,9139944000.0,7747338600.0,2.568288083889545
2009-12-07,23.63,3016538000.0,9139944000.0,9139944000.0,7675874680.0,2.544597376197482
2009-12-08,23.63,3016538000.0,9139944000.0,9139944000.0,7675874680.0,2.544597376197482
2009-12-09,24.0,3016538000.0,9139944000.0,9139944000.0,7796064000.0,2.584440839134133
2009-12-10,23.7,2855414000.0,9132532000.0,9132532000.0,7698613200.0,2.6961460579796834
2009-12-11,23.34,2855414000.0,9132532000.0,9132532000.0,7581672240.0,2.655191940643283
2009-12-14,22.8,2855414000.0,9132532000.0,9132532000.0,7406260800.0,2.5937607646386827
2009-12-15,22.69,2855414000.0,9132532000.0,9132532000.0,7370528840.0,2.5812470065636717
2009-12-16,22.73,2855414000.0,9132532000.0,9132532000.0,7383522280.0,2.585797464045494
2009-12-17,22.44,2855414000.0,9132532000.0,9132532000.0,7289319840.0,2.552806647302283
2009-12-18,22.57,2855414000.0,9132532000.0,9132532000.0,7331548520.0,2.567595634118205
2009-12-21,22.6,2855414000.0,9132532000.0,9132532000.0,7341293600.0,2.571008477229572
2009-12-22,22.4,2855414000.0,9132532000.0,9132532000.0,7276326400.0,2.5482561898204605
2009-12-23,22.41,2855414000.0,9132532000.0,9132532000.0,7279574760.0,2.549393804190916
2009-12-24,22.15,2855414000.0,9132532000.0,9132532000.0,7195117400.0,2.519815830559071
2009-12-28,22.62,2855414000.0,9132532000.0,9132532000.0,7347790320.0,2.573283705970483
2009-12-29,22.61,2855414000.0,9132532000.0,9132532000.0,7344541960.0,2.572146091600027
2009-12-30,22.61,2855414000.0,9132532000.0,9132532000.0,7344541960.0,2.572146091600027
2009-12-31,22.43,2855414000.0,9132532000.0,9132532000.0,7286071480.0,2.551669032931827
2010-01-04,23.08,2855414000.0,9132532000.0,9132532000.0,7497214879.999999,2.6256139670114385
2010-01-05,23.26,2855414000.0,9132532000.0,9132532000.0,7555685360.000001,2.646091025679639
2010-01-06,23.58,2855414000.0,9132532000.0,9132532000.0,7659632879.999999,2.682494685534216
2010-01-07,23.74,2855414000.0,9132532000.0,9132532000.0,7711606639.999999,2.7006965154615052
2010-01-08,23.87,2855414000.0,9132532000.0,9132532000.0,7753835320.0,2.7154855022774282
2010-01-11,24.0,2855414000.0,9132532000.0,9132532000.0,7796064000.0,2.7302744890933504
2010-01-12,23.95,2855414000.0,9132532000.0,9132532000.0,7779822200.0,2.7245864172410728
2010-01-13,24.3,2855414000.0,9132532000.0,9132532000.0,7893514800.0,2.7644029202070173
2010-01-14,24.2,2855414000.0,9132532000.0,9132532000.0,7861031200.0,2.7530267765024616
2010-01-15,24.36,2855414000.0,9132532000.0,9132532000.0,7913004960.0,2.7712286064297507
2010-01-19,24.55,2855414000.0,9132532000.0,9132532000.0,7974723800.0,2.792843279468406
2010-01-20,24.51,2855414000.0,9132532000.0,9132532000.0,7961730360.000001,2.7882928219865843
2010-01-21,23.98,2855414000.0,9132532000.0,9132532000.0,7789567280.0,2.7279992603524392
2010-01-22,23.34,2855414000.0,9132532000.0,9132532000.0,7581672240.0,2.655191940643283
2010-01-25,23.35,2855414000.0,9132532000.0,9132532000.0,7584920600.0,2.656329555013739
2010-01-26,23.53,2855414000.0,9132532000.0,9132532000.0,7643391080.0,2.676806613681939
2010-01-27,23.55,2855414000.0,9132532000.0,9132532000.0,7649887800.0,2.67908184242285
2010-01-28,23.84,2855414000.0,9132532000.0,9132532000.0,7744090240.0,2.7120726591660613
2010-01-29,23.49,2855414000.0,9132532000.0,9132532000.0,7630397639.999999,2.6722561562001164
2010-02-01,23.37,2855414000.0,9132532000.0,9132532000.0,8048557890.0,2.818700857388806
2010-02-02,23.63,2855414000.0,9132532000.0,9132532000.0,8138101110.0,2.850059959781664
2010-02-03,23.84,2855414000.0,9132532000.0,9132532000.0,8210424480.0,2.8753884655605106
2010-02-04,22.47,2855414000.0,9132532000.0,9132532000.0,7738600590.0,2.7101501183366055
2010-02-05,21.71,2855414000.0,9132532000.0,9132532000.0,7476858870.0,2.618485049803636
2010-02-08,22.39,2855414000.0,9132532000.0,9132532000.0,7711048830.0,2.7005011637541876
2010-02-09,22.56,2855414000.0,9132532000.0,9132532000.0,7769596320.0,2.7210051922418255
2010-02-10,22.05,2855414000.0,9132532000.0,9132532000.0,7593953850.0,2.659493106778912
2010-02-11,22.06,2855414000.0,9132532000.0,9132532000.0,7597397820.0,2.660699226101714
2010-02-12,22.55,2855414000.0,9132532000.0,9132532000.0,7766152350.0,2.7197990729190233
2010-02-16,23.03,2855414000.0,9132532000.0,9132532000.0,7931462910.0,2.77769280041353
2010-02-17,22.76,2855414000.0,9132532000.0,9132532000.0,7838475720.000001,2.7451275786978706
2010-02-18,23.28,2855414000.0,9132532000.0,9132532000.0,8017562160.0,2.807845783483586
2010-02-19,23.58,2855414000.0,9132532000.0,9132532000.0,8120881259.999999,2.8440293631676523
2010-02-22,23.24,2855414000.0,9132532000.0,9132532000.0,8003786279.999999,2.8030213061923765
2010-02-23,23.64,2855414000.0,9132532000.0,9132532000.0,8141545080.0,2.851266079104466
2010-02-24,24.16,2855414000.0,9132532000.0,9132532000.0,8320631520.0,2.913984283890182
2010-02-25,23.8,2855414000.0,9132532000.0,9132532000.0,8196648600.0,2.8705639882693017
2010-02-26,23.89,2855414000.0,9132532000.0,9132532000.0,8227644330.0,2.8814190621745217
2010-03-01,24.09,2855414000.0,9132532000.0,9132532000.0,8296523730.0,2.9055414486305664
2010-03-02,24.04,2855414000.0,9132532000.0,9132532000.0,8279303880.0,2.8995108520165553
2010-03-03,23.99,2855414000.0,9132532000.0,9132532000.0,8262084029.999999,2.893480255402544
2010-03-04,24.2,2855414000.0,9132532000.0,9132532000.0,8334407400.0,2.9188087611813907
2010-03-05,24.52,2855414000.0,9132532000.0,9132532000.0,8444614440.0,2.957404579511062
2010-03-08,24.67,2855414000.0,9132532000.0,9132532000.0,8496273990.000001,2.975496369353096
2010-03-09,25.12,2855414000.0,9132532000.0,9132532000.0,8651252640.0,3.029771738879196
2010-03-10,25.06,2855414000.0,9132532000.0,9132532000.0,8630588820.0,3.0225350229423826
2010-03-11,25.11,2855414000.0,9132532000.0,9132532000.0,8647808670.0,3.0285656195563937
2010-03-12,25.13,2855414000.0,9132532000.0,9132532000.0,8654696610.0,3.030977858201998
2010-03-15,25.03,2855414000.0,9132532000.0,9132532000.0,8620256910.0,3.018916664973976
2010-03-16,25.12,2855414000.0,9132532000.0,9132532000.0,8651252640.0,3.029771738879196
2010-03-17,25.82,2855414000.0,9132532000.0,9132532000.0,8892330540.0,3.1142000914753516
2010-03-18,25.24,2855414000.0,9132532000.0,9132532000.0,8692580280.0,3.0442451707528226
2010-03-19,25.6,2855414000.0,9132532000.0,9132532000.0,8816563200.0,3.0876654663737026
2010-03-22,25.01,2855414000.0,9132532000.0,9132532000.0,8613368970.0,3.016504426328371
2010-03-23,25.18,2855414000.0,9132532000.0,9132532000.0,8671916460.0,3.037008454816009
2010-03-24,25.25,2855414000.0,9132532000.0,9132532000.0,8696024250.0,3.0454512900756248
2010-03-25,24.43,2855414000.0,9132532000.0,9132532000.0,8413618710.0,2.946549505605842
2010-03-26,24.99,2855414000.0,9132532000.0,9132532000.0,8606481030.0,3.014092187682767
2010-03-29,25.35,2855414000.0,9132532000.0,9132532000.0,8730463950.0,3.057512483303647
2010-03-30,25.79,2855414000.0,9132532000.0,9132532000.0,8881998630.0,3.1105817335069452
2010-03-31,25.25,3390298000.0,8863519000.0,8863519000.0,8696024250.0,2.564973418265887
2010-04-01,25.52,3390298000.0,8863519000.0,8863519000.0,8789011440.0,2.592400856797839
2010-04-05,25.8,3390298000.0,8863519000.0,8863519000.0,8885442600.0,2.62084412638653
2010-04-06,27.01,3390298000.0,8863519000.0,8863519000.0,9302162970.0,2.7437596842519447
2010-04-07,26.55,3390298000.0,8863519000.0,8863519000.0,9143740350.0,2.6970314556419526
2010-04-08,26.51,3390298000.0,8863519000.0,8863519000.0,9129964470.0,2.6929681314149967
2010-04-09,26.47,3390298000.0,8863519000.0,8863519000.0,9116188590.0,2.688904807188041
2010-04-12,26.24,3390298000.0,8863519000.0,8863519000.0,9036977280.0,2.6655406928830443
2010-04-13,27.03,3390298000.0,8863519000.0,8863519000.0,9309050910.0,2.7457913463654227
2010-04-14,27.52,3390298000.0,8863519000.0,8863519000.0,9477805440.0,2.795567068145632
2010-04-15,27.0,3390298000.0,8863519000.0,8863519000.0,9298719000.0,2.742743853195206
2010-04-16,28.6,3390298000.0,8863519000.0,8863519000.0,9849754200.0,2.90527682227344
2010-04-19,29.01,3390298000.0,8863519000.0,8863519000.0,9990956970.0,2.9469258955997377
2010-04-20,28.25,3390298000.0,8863519000.0,8863519000.0,9729215250.0,2.8697227352875765
2010-04-21,28.19,3390298000.0,8863519000.0,8863519000.0,9708551430.0,2.8636277489471427
2010-04-22,29.53,3390298000.0,8863519000.0,8863519000.0,10170043410.0,2.999749110550164
2010-04-23,29.38,3390298000.0,8863519000.0,8863519000.0,10118383860.0,2.9845116446990794
2010-04-26,29.58,3390298000.0,8863519000.0,8863519000.0,10187263260.0,3.0048282658338588
2010-04-27,28.99,3390298000.0,8863519000.0,8863519000.0,9984069030.0,2.94489423348626
2010-04-28,29.01,3390298000.0,8863519000.0,8863519000.0,9990956970.0,2.9469258955997377
2010-04-29,29.13,3390298000.0,8863519000.0,8863519000.0,10032284610.0,2.9591158682806054
2010-04-30,28.57,3390298000.0,8863519000.0,8863519000.0,9839422290.0,2.9022293291032235
2010-05-03,29.02,3390298000.0,8863519000.0,8863519000.0,9999479440.0,2.9494396775740657
2010-05-04,28.64,3390298000.0,8863519000.0,8863519000.0,9868542080.0,2.9108184826230614
2010-05-05,28.52,3390298000.0,8863519000.0,8863519000.0,9827193440.0,2.8986223157964286
2010-05-06,27.91,3390298000.0,8863519000.0,8863519000.0,9617004520.0,2.836625134427711
2010-05-07,27.19,3390298000.0,8863519000.0,8863519000.0,9368912680.0,2.7634481334679135
2010-05-10,27.72,3390298000.0,8863519000.0,8863519000.0,9551535840.0,2.817314536952209
2010-05-11,27.98,3390298000.0,8863519000.0,8863519000.0,9641124560.0,2.8437395650765804
2010-05-12,29.36,3390298000.0,8863519000.0,8863519000.0,10116633920.0,2.9839954835828593
2010-05-13,29.44,3390298000.0,8863519000.0,8863519000.0,10144199680.0,2.992126261467281
2010-05-14,29.27,3390298000.0,8863519000.0,8863519000.0,10085622440.0,2.9748483584628844
2010-05-17,29.45,3390298000.0,8863519000.0,8863519000.0,10147645400.0,2.9931426087028337
2010-05-18,29.29,3390298000.0,8863519000.0,8863519000.0,10092513880.0,2.9768810529339897
2010-05-19,29.7,3390298000.0,8863519000.0,8863519000.0,10233788400.0,3.0185512895916524
2010-05-20,29.03,3390298000.0,8863519000.0,8863519000.0,10002925160.0,2.9504560248096183
2010-05-21,29.55,3390298000.0,8863519000.0,8863519000.0,10182102600.0,3.003306081058361
2010-05-24,30.01,3390298000.0,8863519000.0,8863519000.0,10340605720.0,3.0500580538937876
2010-05-25,30.61,3390298000.0,8863519000.0,8863519000.0,10547348920.0,3.111038888026952
2010-05-26,30.44,3390298000.0,8863519000.0,8863519000.0,10488771680.0,3.0937609850225556
2010-05-27,30.64,3390298000.0,8863519000.0,8863519000.0,10557686080.0,3.1140879297336106
2010-05-28,30.23,3390298000.0,8863519000.0,8863519000.0,10416411560.0,3.072417693075948
2010-06-01,30.54,3390298000.0,8863519000.0,8863519000.0,10523228880.0,3.103924457378083
2010-06-02,31.36,3390298000.0,8863519000.0,8863519000.0,10805777920.0,3.187264930693408
2010-06-03,30.7,3390298000.0,8863519000.0,8863519000.0,10578360400.0,3.120186013146927
2010-06-04,30.04,3390298000.0,8863519000.0,8863519000.0,10350942880.0,3.0531070956004456
2010-06-07,29.23,3390298000.0,8863519000.0,8863519000.0,10071839560.0,2.9707829695206733
2010-06-08,29.83,3536526000.0,8977076000.0,8977076000.0,10278582760.0,2.906406671405781
2010-06-09,30.0,3536526000.0,8977076000.0,8977076000.0,10337160000.0,2.9229701690302856
2010-06-10,29.98,3536526000.0,8977076000.0,8977076000.0,10330268560.0,2.921021522250932
2010-06-11,29.97,3536526000.0,8977076000.0,8977076000.0,10326822840.0,2.9200471988612553
2010-06-14,30.22,3536526000.0,8977076000.0,8977076000.0,10412965840.0,2.9444052836031744
2010-06-15,30.0,3536526000.0,8977076000.0,8977076000.0,10337160000.0,2.9229701690302856
2010-06-16,30.3,3536526000.0,8977076000.0,8977076000.0,10440531600.0,2.9521998707205883
2010-06-17,29.9,3536526000.0,8977076000.0,8977076000.0,10302702800.0,2.913226935133518
2010-06-18,30.15,3536526000.0,8977076000.0,8977076000.0,10388845800.0,2.937585019875437
2010-06-21,29.63,3536526000.0,8977076000.0,8977076000.0,10209668360.0,2.8869202036122457
2010-06-22,28.89,3536526000.0,8977076000.0,8977076000.0,9954685080.0,2.814820272776165
2010-06-23,29.13,3536526000.0,8977076000.0,8977076000.0,10037382360.0,2.8382040341284074
2010-06-24,29.13,3536526000.0,8977076000.0,8977076000.0,10037382360.0,2.8382040341284074
2010-06-25,29.08,3536526000.0,8977076000.0,8977076000.0,10020153760.0,2.8333324171800234
2010-06-28,28.91,3536526000.0,8977076000.0,8977076000.0,9961576520.0,2.8167689195555186
2010-06-29,28.39,3536526000.0,8977076000.0,8977076000.0,9782399080.0,2.766104103292327
2010-06-30,27.55,3536526000.0,8977076000.0,8977076000.0,9492958600.0,2.684260938559479
2010-07-01,28.13,3536526000.0,8977076000.0,8977076000.0,9692810360.0,2.7407716951607313
2010-07-02,28.01,3536526000.0,8977076000.0,8977076000.0,9651461720.0,2.72907981448461
2010-07-06,28.0,3536526000.0,8977076000.0,8977076000.0,9648016000.0,2.7281054910949334
2010-07-07,27.95,3536526000.0,8977076000.0,8977076000.0,9630787400.0,2.7232338741465494
2010-07-08,27.63,3536526000.0,8977076000.0,8977076000.0,9520524360.0,2.692055525676893
2010-07-09,28.14,3536526000.0,8977076000.0,8977076000.0,9696256080.0,2.741746018550408
2010-07-12,27.47,3536526000.0,8977076000.0,8977076000.0,9465392840.0,2.676466351442065
2010-07-13,27.7,3536526000.0,8977076000.0,8977076000.0,9544644400.0,2.6988757894046302
2010-07-14,28.23,3536526000.0,8977076000.0,8977076000.0,9727267560.0,2.750514929057499
2010-07-15,29.8,3536526000.0,8977076000.0,8977076000.0,10268245600.0,2.9034837012367505
2010-07-16,29.09,3536526000.0,8977076000.0,8977076000.0,10023599480.0,2.8343067405697004
2010-07-19,29.27,3536526000.0,8977076000.0,8977076000.0,10085622440.0,2.851844561583882
2010-07-20,29.52,3536526000.0,8977076000.0,8977076000.0,10171765440.0,2.876202646325801
2010-07-21,28.92,3536526000.0,8977076000.0,8977076000.0,9965022240.0,2.817743242945195
2010-07-22,28.98,3536526000.0,8977076000.0,8977076000.0,9985696560.0,2.823589183283256
2010-07-23,29.37,3536526000.0,8977076000.0,8977076000.0,10120079640.0,2.8615877954806495
2010-07-26,29.69,3536526000.0,8977076000.0,8977076000.0,10230342680.0,2.892766143950306
2010-07-27,29.36,3536526000.0,8977076000.0,8977076000.0,10116633920.0,2.860613472090973
2010-07-28,29.5,3536526000.0,8977076000.0,8977076000.0,10164874000.0,2.874253999546448
2010-07-29,28.72,3536526000.0,8977076000.0,8977076000.0,9896107840.0,2.79825677515166
2010-07-30,29.18,3536526000.0,8977076000.0,8977076000.0,10054610960.0,2.8430756510767914
2010-08-02,29.51,3536526000.0,8977076000.0,8977076000.0,10169972280.0,2.8756956063662478
2010-08-03,29.33,3536526000.0,8977076000.0,8977076000.0,10107939240.0,2.8581549350973243
2010-08-04,30.1,3536526000.0,8977076000.0,8977076000.0,10373302800.0,2.9331900288588293
2010-08-05,29.59,3536526000.0,8977076000.0,8977076000.0,10197542520.0,2.8834914602635466
2010-08-06,29.44,3536526000.0,8977076000.0,8977076000.0,10145848320.0,2.868874234206111
2010-08-09,29.66,3536526000.0,8977076000.0,8977076000.0,10221666480.0,2.8903128324236835
2010-08-10,29.35,3536526000.0,8977076000.0,8977076000.0,10114831800.0,2.860103898571649
2010-08-11,28.44,3536526000.0,8977076000.0,8977076000.0,9801220320.0,2.7714260604898704
2010-08-12,29.0,3536526000.0,8977076000.0,8977076000.0,9994212000.0,2.825997037770965
2010-08-13,28.76,3536526000.0,8977076000.0,8977076000.0,9911501280.0,2.8026094760790676
2010-08-16,29.08,3536526000.0,8977076000.0,8977076000.0,10021782240.0,2.8337928916682644
2010-08-17,29.36,3536526000.0,8977076000.0,8977076000.0,10118278080.0,2.8610783803088116
2010-08-18,29.39,3536526000.0,8977076000.0,8977076000.0,10128616920.0,2.864001825520299
2010-08-19,29.0,3536526000.0,8977076000.0,8977076000.0,9994212000.0,2.825997037770965
2010-08-20,29.44,3536526000.0,8977076000.0,8977076000.0,10145848320.0,2.868874234206111
2010-08-23,28.15,3536526000.0,8977076000.0,8977076000.0,9701278200.0,2.743166090112161
2010-08-24,28.02,3536526000.0,8977076000.0,8977076000.0,9656476560.0,2.73049782752905
2010-08-25,28.45,3536526000.0,8977076000.0,8977076000.0,9804666600.0,2.772400542227033
2010-08-26,28.5,3536526000.0,8977076000.0,8977076000.0,9821898000.0,2.777272950912845
2010-08-27,28.09,3536526000.0,8977076000.0,8977076000.0,9680600520.0,2.7373191996891864
2010-08-30,27.38,3536526000.0,8977076000.0,8977076000.0,9435914640.0,2.668130996350656
2010-08-31,27.31,3682844000.0,9179474000.0,9179474000.0,9411790680.0,2.555576798800058
2010-09-01,28.02,3682844000.0,9179474000.0,9179474000.0,9656476560.0,2.6220161809731826
2010-09-02,28.7,3682844000.0,9179474000.0,9179474000.0,9890823600.0,2.6856482653080067
2010-09-03,28.03,3682844000.0,9179474000.0,9179474000.0,9659922840.0,2.622951946919283
2010-09-07,28.0,3682844000.0,9179474000.0,9179474000.0,9649584000.0,2.620144649080982
2010-09-08,27.68,3682844000.0,9179474000.0,9179474000.0,9539303040.0,2.5902001388057707
2010-09-09,27.33,3682844000.0,9179474000.0,9179474000.0,9418683240.0,2.5574483306922584
2010-09-10,27.45,3682844000.0,9179474000.0,9179474000.0,9460038600.0,2.5686775220454625
2010-09-13,27.42,3682844000.0,9179474000.0,9179474000.0,9449699760.0,2.5658702242071616
2010-09-14,27.4,3682844000.0,9179474000.0,9179474000.0,9442807200.0,2.563998692314961
2010-09-15,27.47,3682844000.0,9179474000.0,9179474000.0,9466931160.0,2.5705490539376634
2010-09-16,27.68,3682844000.0,9179474000.0,9179474000.0,9539303040.0,2.5902001388057707
2010-09-17,27.42,3682844000.0,9179474000.0,9179474000.0,9449699760.0,2.5658702242071616
2010-09-20,27.8,3682844000.0,9179474000.0,9179474000.0,9580658400.0,2.601429330158975
2010-09-21,27.73,3682844000.0,9179474000.0,9179474000.0,9556534440.0,2.5948789685362725
2010-09-22,27.67,3682844000.0,9179474000.0,9179474000.0,9535856760.0,2.5892643728596703
2010-09-23,27.45,3682844000.0,9179474000.0,9179474000.0,9460038600.0,2.5686775220454625
2010-09-24,28.23,3682844000.0,9179474000.0,9179474000.0,9728848440.0,2.64166726584129
2010-09-27,29.25,3682844000.0,9179474000.0,9179474000.0,10080369000.0,2.737115392343526
2010-09-28,29.76,3682844000.0,9179474000.0,9179474000.0,10256129280.0,2.7848394555946436
2010-09-29,29.53,3682844000.0,9179474000.0,9179474000.0,10176864840.0,2.7633168388343354
2010-09-30,29.25,3682844000.0,9179474000.0,9179474000.0,10080369000.0,2.737115392343526
2010-10-01,29.15,3682844000.0,9179474000.0,9179474000.0,10045906200.0,2.727757732882522
2010-10-04,28.94,3682844000.0,9179474000.0,9179474000.0,9973534320.0,2.708106648014415
2010-10-05,29.24,3682844000.0,9179474000.0,9179474000.0,10076922720.0,2.7361796263974254
2010-10-06,29.76,3682844000.0,9179474000.0,9179474000.0,10256129280.0,2.7848394555946436
2010-10-07,29.83,3682844000.0,9179474000.0,9179474000.0,10280253240.0,2.7913898172173464
2010-10-08,30.0,3682844000.0,9179474000.0,9179474000.0,10338840000.0,2.8072978383010523
2010-10-11,29.34,3682844000.0,9179474000.0,9179474000.0,10111385520.0,2.745537285858429
2010-10-12,28.81,3682844000.0,9179474000.0,9179474000.0,9928732680.0,2.6959416907151104
2010-10-13,29.24,3682844000.0,9179474000.0,9179474000.0,10076922720.0,2.7361796263974254
2010-10-14,29.0,3682844000.0,9179474000.0,9179474000.0,9994212000.0,2.713721243691017
2010-10-15,28.93,3682844000.0,9179474000.0,9179474000.0,9970088040.0,2.7071708820683145
2010-10-18,29.34,3682844000.0,9179474000.0,9179474000.0,10111385520.0,2.745537285858429
2010-10-19,28.11,3682844000.0,9179474000.0,9179474000.0,9687493080.0,2.6304380744880858
2010-10-20,28.1,3682844000.0,9179474000.0,9179474000.0,9684046800.0,2.6295023085419853
2010-10-21,27.9,3682844000.0,9179474000.0,9179474000.0,9615121200.0,2.6107869896199785
2010-10-22,28.2,3682844000.0,9179474000.0,9179474000.0,9718509600.0,2.638859968002989
2010-10-25,28.59,3682844000.0,9179474000.0,9179474000.0,9852914520.0,2.6753548399009026
2010-10-26,28.32,3682844000.0,9179474000.0,9179474000.0,9759864960.0,2.650089159356193
2010-10-27,27.94,3682844000.0,9179474000.0,9179474000.0,9628906320.0,2.61453005340438
2010-10-28,27.94,3682844000.0,9179474000.0,9179474000.0,9628906320.0,2.61453005340438
2010-10-29,28.19,3682844000.0,9179474000.0,9179474000.0,9715063320.0,2.6379242020568885
2010-11-01,27.94,3682844000.0,9179474000.0,9179474000.0,9628906320.0,2.61453005340438
2010-11-02,28.64,3682844000.0,9179474000.0,9179474000.0,9870145920.0,2.6800336696314044
2010-11-03,28.55,3682844000.0,9179474000.0,9179474000.0,9839129400.0,2.6716117761165012
2010-11-04,28.35,3682844000.0,9179474000.0,9179474000.0,9770203800.0,2.6528964571944944
2010-11-05,28.0,3682844000.0,9179474000.0,9179474000.0,9649584000.0,2.620144649080982
2010-11-08,28.38,3682844000.0,9179474000.0,9179474000.0,9780542640.0,2.6557037550327953
2010-11-09,28.58,3682844000.0,9179474000.0,9179474000.0,9849468240.0,2.674419073954802
2010-11-10,29.06,3682844000.0,9179474000.0,9179474000.0,10014889680.0,2.719335839367619
2010-11-11,29.68,3682844000.0,9179474000.0,9179474000.0,10228559040.0,2.777353328025841
2010-11-12,29.02,3682844000.0,9179474000.0,9179474000.0,10001104560.0,2.7155927755832177
2010-11-15,28.88,3682844000.0,9179474000.0,9179474000.0,9952856640.0,2.7024920523378126
2010-11-16,29.16,3682844000.0,9179474000.0,9179474000.0,10049352480.0,2.7286934988286227
2010-11-17,29.71,3682844000.0,9179474000.0,9179474000.0,10238897880.0,2.780160625864142
2010-11-18,30.08,3682844000.0,9179474000.0,9179474000.0,10366410240.0,2.814783965869855
2010-11-19,30.96,3682844000.0,9179474000.0,9179474000.0,10669682880.0,2.897131369126686
2010-11-22,31.98,3682844000.0,9179474000.0,9179474000.0,11021203440.0,2.9925794956289216
2010-11-23,33.28,3682844000.0,9179474000.0,9179474000.0,11469219840.0,3.114229068621967
2010-11-24,33.01,3682844000.0,9179474000.0,9179474000.0,11376170280.0,3.0889633880772576
2010-11-26,32.74,3682844000.0,9179474000.0,9179474000.0,11283120720.0,3.063697707532548
2010-11-29,32.78,3682844000.0,9179474000.0,9179474000.0,11296905840.0,3.06744077131695
2010-11-30,32.84,3682844000.0,9179474000.0,9179474000.0,11317583520.000002,3.073055366993552
2010-12-01,32.31,3682844000.0,9179474000.0,9179474000.0,11134930680.0,3.023459771850233
2010-12-02,31.93,3682844000.0,9179474000.0,9179474000.0,11003972040.0,2.9879006658984197
2010-12-03,33.43,3682844000.0,9179474000.0,9179474000.0,11520914040.0,3.1282655578134726
2010-12-06,30.99,3817390000.0,9349574000.0,9349574000.0,10680021720.0,2.7977287413651735
2010-12-07,31.6,3817390000.0,9349574000.0,9349574000.0,10890244800.0,2.8527985875166015
2010-12-08,30.84,3817390000.0,9349574000.0,9349574000.0,10628327520.0,2.784186975918101
2010-12-09,30.83,3817390000.0,9349574000.0,9349574000.0,10624881240.0,2.783284191554963
2010-12-10,31.07,3817390000.0,9349574000.0,9349574000.0,10707591960.0,2.804951016270279
2010-12-13,31.0,3817390000.0,9349574000.0,9349574000.0,10683468000.0,2.798631525728312
2010-12-14,30.5,3817390000.0,9349574000.0,9349574000.0,10511154000.0,2.7534923075714035
2010-12-15,30.51,3817390000.0,9349574000.0,9349574000.0,10514600280.0,2.7543950919345415
2010-12-16,30.7,3817390000.0,9349574000.0,9349574000.0,10580079600.0,2.7715479948341666
2010-12-17,30.66,3817390000.0,9349574000.0,9349574000.0,10566294480.0,2.7679368573816143
