date,close price,EXC_SHE,EXC_TA,EXC_TL,market cap,PB Ratio
1980-06-19,7.63,4578000000.0,12355000000.0,7777000000.0,,
1980-06-20,7.56,4578000000.0,12355000000.0,7777000000.0,,
1980-06-23,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-06-24,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-06-25,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-06-26,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-06-27,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-06-30,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-07-01,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-07-02,7.5,4578000000.0,12355000000.0,7777000000.0,,
1980-07-03,7.5,4578000000.0,12355000000.0,7777000000.0,,
1980-07-07,7.5,4578000000.0,12355000000.0,7777000000.0,,
1980-07-08,7.56,4578000000.0,12355000000.0,7777000000.0,,
1980-07-09,7.44,4578000000.0,12355000000.0,7777000000.0,,
1980-07-10,7.44,4578000000.0,12355000000.0,7777000000.0,,
1980-07-11,7.44,4578000000.0,12355000000.0,7777000000.0,,
1980-07-14,7.5,4578000000.0,12355000000.0,7777000000.0,,
1980-07-15,7.44,4578000000.0,12355000000.0,7777000000.0,,
1980-07-16,7.5,4578000000.0,12355000000.0,7777000000.0,,
1980-07-17,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-07-18,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-07-21,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-07-22,7.38,4578000000.0,12355000000.0,7777000000.0,,
1980-07-23,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-07-24,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-07-25,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-07-28,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-07-29,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-07-30,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-07-31,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-01,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-04,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-05,7.31,4578000000.0,12355000000.0,7777000000.0,,
1980-08-06,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-07,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-08,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-11,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-12,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-13,7.13,4578000000.0,12355000000.0,7777000000.0,,
1980-08-14,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-15,7.25,4578000000.0,12355000000.0,7777000000.0,,
1980-08-18,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-19,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-20,7.19,4578000000.0,12355000000.0,7777000000.0,,
1980-08-21,6.88,4578000000.0,12355000000.0,7777000000.0,,
1980-08-22,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-08-25,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-08-26,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-08-27,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-08-28,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-08-29,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-09-02,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-03,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-04,6.88,4578000000.0,12355000000.0,7777000000.0,,
1980-09-05,6.88,4578000000.0,12355000000.0,7777000000.0,,
1980-09-08,6.88,4578000000.0,12355000000.0,7777000000.0,,
1980-09-09,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-10,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-11,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-12,6.88,4578000000.0,12355000000.0,7777000000.0,,
1980-09-15,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-09-16,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-09-17,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-09-18,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-09-19,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-09-22,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-09-23,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-09-24,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-09-25,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-09-26,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-09-29,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-09-30,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-01,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-02,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-10-03,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-10-06,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-10-07,6.81,4578000000.0,12355000000.0,7777000000.0,,
1980-10-08,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-10-09,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-10-10,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-10-13,6.75,4578000000.0,12355000000.0,7777000000.0,,
1980-10-14,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-15,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-16,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-17,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-20,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-21,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-22,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-23,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-10-24,6.63,4578000000.0,12355000000.0,7777000000.0,,
1980-10-27,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-28,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-29,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-30,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-10-31,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-11-03,6.69,4578000000.0,12355000000.0,7777000000.0,,
1980-11-05,6.38,4578000000.0,12355000000.0,7777000000.0,,
1980-11-06,6.38,4578000000.0,12355000000.0,7777000000.0,,
1980-11-07,6.44,4578000000.0,12355000000.0,7777000000.0,,
1980-11-10,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-11-11,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-11-12,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-11-13,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-11-14,6.38,4578000000.0,12355000000.0,7777000000.0,,
1980-11-17,6.31,4578000000.0,12355000000.0,7777000000.0,,
1980-11-18,6.31,4578000000.0,12355000000.0,7777000000.0,,
1980-11-19,6.31,4578000000.0,12355000000.0,7777000000.0,,
1980-11-20,6.25,4578000000.0,12355000000.0,7777000000.0,,
1980-11-21,6.25,4578000000.0,12355000000.0,7777000000.0,,
1980-11-24,6.13,4578000000.0,12355000000.0,7777000000.0,,
1980-11-25,6.13,4578000000.0,12355000000.0,7777000000.0,,
1980-11-26,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-11-28,6.13,4578000000.0,12355000000.0,7777000000.0,,
1980-12-01,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-02,6.0,4578000000.0,12355000000.0,7777000000.0,,
1980-12-03,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-04,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-05,6.0,4578000000.0,12355000000.0,7777000000.0,,
1980-12-08,6.0,4578000000.0,12355000000.0,7777000000.0,,
1980-12-09,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-10,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-11,6.06,4578000000.0,12355000000.0,7777000000.0,,
1980-12-12,6.0,4578000000.0,12355000000.0,7777000000.0,,
1980-12-15,5.75,4578000000.0,12355000000.0,7777000000.0,,
1980-12-16,5.81,4578000000.0,12355000000.0,7777000000.0,,
1980-12-17,5.88,4578000000.0,12355000000.0,7777000000.0,,
1980-12-18,6.13,4578000000.0,12355000000.0,7777000000.0,,
1980-12-19,6.19,4578000000.0,12355000000.0,7777000000.0,,
1980-12-22,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-12-23,6.56,4578000000.0,12355000000.0,7777000000.0,,
1980-12-24,6.5,4578000000.0,12355000000.0,7777000000.0,,
1980-12-26,6.44,4578000000.0,12355000000.0,7777000000.0,,
1980-12-29,6.38,4578000000.0,12355000000.0,7777000000.0,,
1980-12-30,6.31,4578000000.0,12355000000.0,7777000000.0,,
1980-12-31,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-01-02,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-01-05,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-01-06,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-01-07,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-01-08,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-01-09,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-01-12,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-01-13,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-01-14,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-01-15,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-01-16,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-01-19,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-01-20,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-01-21,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-01-22,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-01-23,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-01-26,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-01-27,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-01-28,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-01-29,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-01-30,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-02-02,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-02-03,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-02-04,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-02-05,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-02-06,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-02-09,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-02-10,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-02-11,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-02-12,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-02-13,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-02-17,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-02-18,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-02-19,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-02-20,6.0,4578000000.0,12355000000.0,7777000000.0,,
1981-02-23,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-02-24,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-02-25,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-02-26,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-02-27,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-03-02,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-03-03,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-03-04,6.0,4578000000.0,12355000000.0,7777000000.0,,
1981-03-05,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-03-06,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-03-09,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-03-10,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-03-11,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-03-12,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-03-13,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-03-16,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-17,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-18,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-03-19,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-03-20,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-23,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-24,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-25,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-03-26,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-27,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-03-30,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-03-31,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-04-01,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-04-02,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-03,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-04-06,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-07,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-04-08,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-09,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-10,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-04-13,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-14,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-04-15,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-04-16,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-04-20,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-04-21,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-04-22,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-04-23,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-04-24,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-04-27,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-04-28,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-04-29,6.31,4578000000.0,12355000000.0,7777000000.0,,
1981-04-30,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-05-01,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-05-04,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-05-05,6.0,4578000000.0,12355000000.0,7777000000.0,,
1981-05-06,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-05-07,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-08,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-05-11,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-05-12,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-13,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-05-14,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-05-15,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-05-18,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-05-19,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-05-20,6.0,4578000000.0,12355000000.0,7777000000.0,,
1981-05-21,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-22,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-26,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-27,6.06,4578000000.0,12355000000.0,7777000000.0,,
1981-05-28,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-05-29,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-06-01,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-06-02,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-06-03,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-06-04,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-06-05,6.13,4578000000.0,12355000000.0,7777000000.0,,
1981-06-08,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-06-09,6.19,4578000000.0,12355000000.0,7777000000.0,,
1981-06-10,6.25,4578000000.0,12355000000.0,7777000000.0,,
1981-06-11,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-06-12,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-06-15,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-06-16,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-06-17,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-06-18,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-06-19,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-06-22,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-06-23,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-06-24,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-06-25,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-06-26,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-06-29,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-06-30,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-01,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-02,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-06,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-07,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-07-08,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-07-09,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-10,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-13,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-07-14,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-07-15,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-16,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-17,6.75,4578000000.0,12355000000.0,7777000000.0,,
1981-07-20,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-07-21,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-07-22,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-07-23,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-07-24,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-07-27,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-07-28,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-07-29,6.94,4578000000.0,12355000000.0,7777000000.0,,
1981-07-30,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-07-31,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-08-03,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-08-04,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-08-05,6.81,4578000000.0,12355000000.0,7777000000.0,,
1981-08-06,6.94,4578000000.0,12355000000.0,7777000000.0,,
1981-08-07,6.88,4578000000.0,12355000000.0,7777000000.0,,
1981-08-10,7.13,4578000000.0,12355000000.0,7777000000.0,,
1981-08-11,7.13,4578000000.0,12355000000.0,7777000000.0,,
1981-08-12,7.13,4578000000.0,12355000000.0,7777000000.0,,
1981-08-13,7.06,4578000000.0,12355000000.0,7777000000.0,,
1981-08-14,7.06,4578000000.0,12355000000.0,7777000000.0,,
1981-08-17,7.06,4578000000.0,12355000000.0,7777000000.0,,
1981-08-18,7.06,4578000000.0,12355000000.0,7777000000.0,,
1981-08-19,7.0,4578000000.0,12355000000.0,7777000000.0,,
1981-08-20,6.69,4578000000.0,12355000000.0,7777000000.0,,
1981-08-21,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-08-24,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-08-25,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-08-26,6.63,4578000000.0,12355000000.0,7777000000.0,,
1981-08-27,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-08-28,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-08-31,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-09-01,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-02,6.56,4578000000.0,12355000000.0,7777000000.0,,
1981-09-03,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-04,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-09-08,6.38,4578000000.0,12355000000.0,7777000000.0,,
1981-09-09,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-09-10,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-09-11,6.44,4578000000.0,12355000000.0,7777000000.0,,
1981-09-14,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-15,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-16,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-17,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-18,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-21,6.5,4578000000.0,12355000000.0,7777000000.0,,
1981-09-22,6.5,4578000000.0,12355000000.0,7777000000.0,,
