date,ROP,ROP_SHE,PB Ratio
2001-08-15,665382960.0,296328000.0,2.2454272292864665
2001-08-16,667294980.0,296328000.0,2.251879606382117
2001-08-17,664108280.0,296328000.0,2.2411256445560324
2001-08-20,666976310.0,296328000.0,2.2508042101995085
2001-08-21,666657640.0,296328000.0,2.2497288140169003
2001-08-22,687371190.0,296328000.0,2.31962956588645
2001-08-23,673031040.0,296328000.0,2.2712367376690694
2001-08-24,696293950.0,296328000.0,2.349740658999487
2001-08-27,677173750.0,296328000.0,2.2852168880429793
2001-08-28,640526700.0,296328000.0,2.1615463270430064
2001-08-29,669207000.0,296328000.0,2.2583319834777678
2001-08-30,671756360.0,296328000.0,2.2669351529386357
2001-08-31,653273500.0,296328000.0,2.2045621743473447
2001-09-04,666338970.0,296328000.0,2.2486534178342916
2001-09-05,661877590.0,296328000.0,2.233597871277773
2001-09-06,639889360.0,296328000.0,2.1593955346777896
2001-09-07,637658670.0,296328000.0,2.1518677613995303
2001-09-10,621406500.0,296328000.0,2.0970225560864986
2001-09-17,601648960.0,296328000.0,2.0303479927647743
2001-09-18,591132850.0,296328000.0,1.994859918738695
2001-09-19,557672500.0,296328000.0,1.8819433195648065
2001-09-20,525805500.0,296328000.0,1.7744037013039604
2001-09-21,525805500.0,296328000.0,1.7744037013039604
2001-09-24,564045900.0,296328000.0,1.9034512432169757
2001-09-25,589539500.0,296328000.0,1.9894829378256527
2001-09-26,575836690.0,296328000.0,1.9432409019734889
2001-09-27,568825950.0,296328000.0,1.9195821859561026
2001-09-28,573606000.0,296328000.0,1.9357131286952296
2001-10-01,565320580.0,296328000.0,1.9077528279474096
2001-10-02,576792700.0,296328000.0,1.9464670905213142
2001-10-03,588902160.0,296328000.0,1.9873321454604358
2001-10-04,586990140.0,296328000.0,1.980879768364785
2001-10-05,580298070.0,296328000.0,1.9582964485300074
2001-10-08,584440780.0,296328000.0,1.9722765989039173
2001-10-09,573606000.0,296328000.0,1.9357131286952296
2001-10-10,621406500.0,296328000.0,2.0970225560864986
2001-10-11,623955860.0,296328000.0,2.1056257255473665
2001-10-12,615989110.0,296328000.0,2.078740820982155
2001-10-15,624593200.0,296328000.0,2.1077765179125834
2001-10-16,649449460.0,296328000.0,2.1916574201560435
2001-10-17,618538470.0,296328000.0,2.0873439904430224
2001-10-18,629373250.0,296328000.0,2.12390746065171
2001-10-19,648493450.0,296328000.0,2.188431231608218
2001-10-22,673987050.0,296328000.0,2.274462926216895
2001-10-23,655504190.0,296328000.0,2.212089947625604
2001-10-24,659646900.0,296328000.0,2.226070097999514
2001-10-25,678448430.0,296328000.0,2.289518472773413
2001-10-26,688327200.0,296328000.0,2.3228557544342756
2001-10-29,671756360.0,296328000.0,2.2669351529386357
2001-10-30,662196260.0,296328000.0,2.2346732674603818
2001-10-31,675580400.0,296328000.0,2.279839907129937
2001-11-01,664108280.0,296328000.0,2.2411256445560324
2001-11-02,687689860.0,296328000.0,2.3207049620690587
2001-11-05,679723110.0,296328000.0,2.293820057503847
2001-11-06,659646900.0,296328000.0,2.226070097999514
2001-11-07,597506250.0,296328000.0,2.016367842390864
2001-11-08,621406500.0,296328000.0,2.0970225560864986
2001-11-09,622362510.0,296328000.0,2.100248744634324
2001-11-12,623318520.0,296328000.0,2.1034749331821496
2001-11-13,627142560.0,296328000.0,2.116379687373451
2001-11-14,662833600.0,296328000.0,2.2368240598255986
2001-11-15,645306750.0,296328000.0,2.177677269782133
2001-11-16,658372220.0,296328000.0,2.22176851326908
2001-11-19,664745620.0,296328000.0,2.2432764369212492
2001-11-20,655185520.0,296328000.0,2.2110145514429957
2001-11-21,651680150.0,296328000.0,2.1991851934343027
2001-11-23,658053550.0,296328000.0,2.220693117086472
2001-11-26,663789610.0,296328000.0,2.240050248373424
2001-11-27,665064290.0,296328000.0,2.244351833103858
2001-11-28,660921580.0,296328000.0,2.230371682729948
2001-11-29,678129760.0,296328000.0,2.288443076590805
2001-11-30,669207000.0,296328000.0,2.2583319834777678
2001-12-03,686096510.0,296328000.0,2.3153279811560163
2001-12-04,700117990.0,296328000.0,2.362645413190789
2001-12-05,710634100.0,296328000.0,2.398133487216868
2001-12-06,686733850.0,296328000.0,2.317478773521233
2001-12-07,713183460.0,296328000.0,2.4067366566777353
2001-12-10,690239220.0,296328000.0,2.329308131529926
2001-12-11,717007500.0,296328000.0,2.419641410869037
2001-12-12,719556860.0,296328000.0,2.428244580329905
2001-12-13,714458140.0,296328000.0,2.4110382414081695
2001-12-14,669525670.0,296328000.0,2.2594073796603764
2001-12-17,710634100.0,296328000.0,2.398133487216868
2001-12-18,719238190.0,296328000.0,2.427169184147296
2001-12-19,729435630.0,296328000.0,2.461581861990767
2001-12-20,764808000.0,296328000.0,2.580950838260306
2001-12-21,784884210.0,296328000.0,2.648700797764639
2001-12-24,804641750.0,296328000.0,2.715375361086364
2001-12-26,812608500.0,296328000.0,2.7422602656515753
2001-12-27,818344560.0,296328000.0,2.7616173969385276
2001-12-28,804641750.0,296328000.0,2.715375361086364
2001-12-31,788708250.0,296328000.0,2.6616055519559407
2002-01-02,794762980.0,296328000.0,2.6820380794255017
2002-01-03,804641750.0,296328000.0,2.715375361086364
2002-01-04,825355300.0,296328000.0,2.7852761129559136
2002-01-07,818025890.0,296328000.0,2.760542000755919
2002-01-08,812608500.0,296328000.0,2.7422602656515753
2002-01-09,799224360.0,296328000.0,2.6970936259820197
2002-01-10,782653520.0,296328000.0,2.64117302448638
2002-01-11,779148150.0,296328000.0,2.629343666477687
2002-01-14,764808000.0,296328000.0,2.580950838260306
2002-01-15,762577310.0,296328000.0,2.573423064982047
2002-01-16,749193170.0,296328000.0,2.5282564253124917
2002-01-17,745050460.0,296328000.0,2.5142762749385814
2002-01-18,760027950.0,296328000.0,2.5648198955211794
2002-01-22,753017210.0,296328000.0,2.541161179503793
2002-01-23,763214650.0,296328000.0,2.5755738573472637
2002-01-24,764808000.0,296328000.0,2.580950838260306
2002-01-25,777554800.0,296328000.0,2.6239666855646444
2002-01-28,788070910.0,296328000.0,2.659454759590724
2002-01-29,789026920.0,296328000.0,2.6626809481385494
2002-01-30,800499040.0,296328000.0,2.701395210712454
2002-01-31,796675000.0,296328000.0,2.6884904565211523
2002-02-01,794125640.0,296328000.0,2.6798872870602843
2002-02-04,751105190.0,296328000.0,2.5347088024081423
2002-02-05,748237160.0,296328000.0,2.525030236764666
2002-02-06,724974250.0,296328000.0,2.4465263154342485
2002-02-07,723380900.0,296328000.0,2.441149334521206
2002-02-08,701074000.0,296328000.0,2.365871601738614
2002-02-11,727523610.0,296328000.0,2.4551294848951164
2002-02-12,742819770.0,296328000.0,2.506748501660322
2002-02-13,750149180.0,296328000.0,2.531482613860317
2002-02-14,745050460.0,296328000.0,2.5142762749385814
2002-02-15,745050460.0,296328000.0,2.5142762749385814
2002-02-19,710952770.0,296328000.0,2.3992088833994765
2002-02-20,705216710.0,296328000.0,2.3798517521125238
2002-02-21,673987050.0,296328000.0,2.274462926216895
2002-02-22,707447400.0,296328000.0,2.387379525390783
2002-02-25,706491390.0,296328000.0,2.384153336842958
2002-02-26,729754300.0,296328000.0,2.4626572581733757
2002-02-27,755247900.0,296328000.0,2.548688952782052
2002-02-28,745050460.0,296328000.0,2.5142762749385814
2002-03-01,753017210.0,296328000.0,2.541161179503793
2002-03-04,799861700.0,296328000.0,2.699244418347237
2002-03-05,780741500.0,296328000.0,2.634720647390729
2002-03-06,799861700.0,296328000.0,2.699244418347237
2002-03-07,804641750.0,296328000.0,2.715375361086364
2002-03-08,823761950.0,296328000.0,2.779899132042871
2002-03-11,812608500.0,296328000.0,2.7422602656515753
2002-03-12,785840220.0,296328000.0,2.6519269863124646
2002-03-13,781697510.0,296328000.0,2.6379468359385547
2002-03-14,787752240.0,296328000.0,2.658379363408115
2002-03-15,776917460.0,296328000.0,2.6218158931994275
2002-03-18,780104160.0,296328000.0,2.6325698550255123
2002-03-19,768632040.0,296328000.0,2.593855592451608
2002-03-20,764170660.0,296328000.0,2.5788000458950893
2002-03-21,770544060.0,296328000.0,2.6003079695472584
2002-03-22,761302630.0,296328000.0,2.569121480251613
2002-03-25,744731790.0,296328000.0,2.513200878755973
2002-03-26,762258640.0,296328000.0,2.5723476687994387
2002-03-27,782972190.0,296328000.0,2.6422484206689885
2002-03-28,792532290.0,296328000.0,2.6745103061472424
2002-04-01,755247900.0,296328000.0,2.548688952782052
2002-04-02,765126670.0,296328000.0,2.582026234442915
2002-04-03,736765040.0,296328000.0,2.4863159741907617
2002-04-04,742501100.0,296328000.0,2.505673105477714
2002-04-05,744413120.0,296328000.0,2.5121254825733645
2002-04-08,739951740.0,296328000.0,2.497069936016846
2002-04-09,742182430.0,296328000.0,2.5045977092951053
2002-04-10,748874500.0,296328000.0,2.527181029129883
2002-04-11,735171690.0,296328000.0,2.4809389932777193
2002-04-12,748874500.0,296328000.0,2.527181029129883
2002-04-15,739951740.0,296328000.0,2.497069936016846
2002-04-16,756841250.0,296328000.0,2.5540659336950946
2002-04-17,763214650.0,296328000.0,2.5755738573472637
2002-04-18,763214650.0,296328000.0,2.5755738573472637
2002-04-19,746643810.0,296328000.0,2.519653255851624
2002-04-22,746643810.0,296328000.0,2.519653255851624
2002-04-23,742182430.0,296328000.0,2.5045977092951053
2002-04-24,739951740.0,296328000.0,2.497069936016846
2002-04-25,737721050.0,296328000.0,2.4895421627385868
2002-04-26,732941000.0,296328000.0,2.47341121999946
2002-04-29,731347650.0,296328000.0,2.4680342390864176
2002-04-30,732941000.0,296328000.0,2.47341121999946
2002-05-01,721150210.0,296328000.0,2.433621561242947
2002-05-02,724336910.0,296328000.0,2.4443755230690316
2002-05-03,716688830.0,296328000.0,2.4185660146864287
2002-05-06,710634100.0,296328000.0,2.398133487216868
2002-05-07,698524640.0,296328000.0,2.3572684322777464
2002-05-08,709040750.0,296328000.0,2.3927565063038254
2002-05-09,694700600.0,296328000.0,2.3443636780864447
2002-05-10,700436660.0,296328000.0,2.363720809373397
2002-05-13,713820800.0,296328000.0,2.4088874490429526
2002-05-14,724974250.0,296328000.0,2.4465263154342485
2002-05-15,737721050.0,296328000.0,2.4895421627385868
2002-05-16,716370160.0,296328000.0,2.41749061850382
2002-05-17,712546120.0,296328000.0,2.4045858643125184
2002-05-20,711271440.0,296328000.0,2.4002842795820847
2002-05-21,689283210.0,296328000.0,2.326081942982101
2002-05-22,688327200.0,296328000.0,2.3228557544342756
2002-05-23,701711340.0,296328000.0,2.3680223941038308
2002-05-24,623955860.0,296328000.0,2.1056257255473665
2002-05-28,624274530.0,296328000.0,2.1067011217299747
2002-05-29,620450490.0,296328000.0,2.0937963675386735
2002-05-30,605473000.0,296328000.0,2.0432527469560755
2002-05-31,621406500.0,296328000.0,2.0970225560864986
2002-06-03,614395760.0,296328000.0,2.0733638400691126
2002-06-04,613439750.0,296328000.0,2.070137651521287
2002-06-05,623955860.0,296328000.0,2.1056257255473665
2002-06-06,625867880.0,296328000.0,2.112078102643017
2002-06-07,622362510.0,296328000.0,2.100248744634324
2002-06-10,629373250.0,296328000.0,2.12390746065171
2002-06-11,629373250.0,296328000.0,2.12390746065171
2002-06-12,629373250.0,296328000.0,2.12390746065171
2002-06-13,626186550.0,296328000.0,2.1131534988256258
2002-06-14,608659700.0,296328000.0,2.0540067087821603
2002-06-17,623318520.0,296328000.0,2.1034749331821496
2002-06-18,624593200.0,296328000.0,2.1077765179125834
2002-06-19,621406500.0,296328000.0,2.0970225560864986
2002-06-20,613439750.0,296328000.0,2.070137651521287
2002-06-21,616307780.0,296328000.0,2.079816217164763
2002-06-24,611527730.0,296328000.0,2.0636852744256364
2002-06-25,594956890.0,296328000.0,2.0077646729299965
2002-06-26,586990140.0,296328000.0,1.980879768364785
2002-06-27,599418270.0,296328000.0,2.022820219486515
2002-06-28,594319550.0,296328000.0,2.0056138805647796
2002-07-01,589539500.0,296328000.0,1.9894829378256527
2002-07-02,581572750.0,296328000.0,1.9625980332604411
2002-07-03,579979400.0,296328000.0,1.9572210523473987
2002-07-05,599099600.0,296328000.0,2.0217448233039064
2002-07-08,593682210.0,296328000.0,2.0034630881995628
2002-07-09,570419300.0,296328000.0,1.924959166869145
2002-07-10,546837720.0,296328000.0,1.8453798493561189
2002-07-11,528354859.99999994,296328000.0,1.783006870764828
2002-07-12,572968660.0,296328000.0,1.9335623363300127
2002-07-15,562771220.0,296328000.0,1.899149658486542
2002-07-16,551299100.0,296328000.0,1.8604353959126374
2002-07-17,554485800.0,296328000.0,1.871189357738722
2002-07-18,549705750.0,296328000.0,1.855058414999595
2002-07-19,549705750.0,296328000.0,1.855058414999595
2002-07-22,530904220.0,296328000.0,1.7916100402256958
2002-07-23,501586580.0,296328000.0,1.6926735914257174
2002-07-24,509872000.0,296328000.0,1.7206338921735373
2002-07-25,509872000.0,296328000.0,1.7206338921735373
2002-07-26,509872000.0,296328000.0,1.7206338921735373
2002-07-29,533772250.0,296328000.0,1.801288605869172
2002-07-30,525805500.0,296328000.0,1.7744037013039604
2002-07-31,474180960.0,296328000.0,1.6001895197213898
2002-08-01,477810000.0,296328000.0,1.6124362193245323
2002-08-02,453282420.0,296328000.0,1.5296644933992063
2002-08-05,435762720.0,296328000.0,1.4705418320239734
2002-08-06,459334680.0,296328000.0,1.5500886855106504
2002-08-07,462201540.0,296328000.0,1.5597633028265976
2002-08-08,484499340.0,296328000.0,1.6350103263950757
2002-08-09,490870140.0,296328000.0,1.6565094759860695
2002-08-12,488321820.0,296328000.0,1.647909816149672
2002-08-13,485136420.0,296328000.0,1.637160241354175
2002-08-14,505204440.0,296328000.0,1.7048825625658055
2002-08-15,519220200.0,296328000.0,1.7521806916659917
2002-08-16,524953920.0,296328000.0,1.771529926297886
2002-08-19,543747780.0,296328000.0,1.8349524175913177
2002-08-20,532280340.0,296328000.0,1.796253948327529
2002-08-21,545021940.0,296328000.0,1.8392522475095165
2002-08-22,574964700.0,296328000.0,1.940298250587187
2002-08-23,564771420.0,296328000.0,1.9058996112415971
2002-08-26,575920320.0,296328000.0,1.9435231230258363
2002-08-27,563815800.0,296328000.0,1.9026747388029481
2002-08-28,559993320.0,296328000.0,1.889775249048352
2002-08-29,557445000.0,296328000.0,1.8811755892119544
2002-08-30,553622520.0,296328000.0,1.868276099457358
2002-09-03,532917420.0,296328000.0,1.7984038632866284
2002-09-04,557445000.0,296328000.0,1.8811755892119544
2002-09-05,552985440.0,296328000.0,1.8661261844982586
2002-09-06,565408500.0,296328000.0,1.9080495262006965
2002-09-09,568593900.0,296328000.0,1.9187991009961933
2002-09-10,574009080.0,296328000.0,1.937073378148538
2002-09-11,571779300.0,296328000.0,1.9295486757916902
2002-09-12,559993320.0,296328000.0,1.889775249048352
2002-09-13,561904560.0,384142000.0,1.4627522114218179
2002-09-16,556170840.0,384142000.0,1.447826168448126
2002-09-17,547888800.0,384142000.0,1.4262663285972375
2002-09-18,537058440.0,384142000.0,1.3980726918691526
2002-09-19,534828660.0,384142000.0,1.3922681196016056
2002-09-20,538969680.0,384142000.0,1.40304803952705
2002-09-23,522405599.99999994,384142000.0,1.3599283598252727
2002-09-24,521449980.00000006,384142000.0,1.3574406859963244
2002-09-25,529732019.99999994,384142000.0,1.3790005258472127
2002-09-26,548844420.0,384142000.0,1.4287540024261862
2002-09-27,537695520.0,384142000.0,1.3997311410884516
2002-09-30,549481500.0,384142000.0,1.4304124516454853
2002-10-01,568275360.0,384142000.0,1.479336703614809
2002-10-02,562860180.0,384142000.0,1.4652398852507666
2002-10-03,551074200.0,384142000.0,1.434558574693733
2002-10-04,541518000.0,384142000.0,1.4096818364042463
2002-10-07,541836540.0,384142000.0,1.410511061013896
2002-10-08,534510120.00000006,384142000.0,1.3914388949919563
2002-10-09,508071300.0,384142000.0,1.322613252391043
2002-10-10,519538739.99999994,384142000.0,1.3524653383384269
2002-10-11,541518000.0,384142000.0,1.4096818364042463
2002-10-14,547888800.0,384142000.0,1.4262663285972375
2002-10-15,567001200.0,384142000.0,1.4760198051762108
2002-10-16,552029820.0,384142000.0,1.4370462485226818
2002-10-17,592802940.0,384142000.0,1.543186998557825
2002-10-18,599173740.0,384142000.0,1.559771490750816
2002-10-21,606818700.0,384142000.0,1.5796728813824055
2002-10-22,585476520.0,384142000.0,1.524114832535885
2002-10-23,575283240.0,384142000.0,1.4975796450270993
2002-10-24,581654040.0,384142000.0,1.5141641372200905
2002-10-25,611596800.0,384142000.0,1.5921112505271489
2002-10-28,614145120.0,384142000.0,1.5987450474043452
2002-10-29,611278260.0,384142000.0,1.5912820259174993
2002-10-30,619560300.0,384142000.0,1.6128418657683878
2002-10-31,614782200.0,384142000.0,1.6004034966236445
2002-11-01,622745700.0,384142000.0,1.6211341118648832
2002-11-04,628797960.0,384142000.0,1.6368893794482249
2002-11-05,623382780.0,384142000.0,1.6227925610841825
2002-11-06,646636200.0,384142000.0,1.6833259575886002
2002-11-07,630709200.0,384142000.0,1.6418647271061222
2002-11-08,617967600.0,384142000.0,1.60869574272014
2002-11-11,593121480.0,384142000.0,1.5440162231674746
2002-11-12,610641180.0,384142000.0,1.5896235766982
2002-11-13,623382780.0,384142000.0,1.6227925610841825
2002-11-14,626568180.0,384142000.0,1.631084807180678
2002-11-15,627205260.0,384142000.0,1.632743256399977
2002-11-18,613508040.0,384142000.0,1.5970865981850462
2002-11-19,611596800.0,384142000.0,1.5921112505271489
2002-11-20,626568180.0,384142000.0,1.631084807180678
2002-11-21,635487300.0,384142000.0,1.6543030962508656
2002-11-22,662563200.0,384142000.0,1.724787188071078
2002-11-25,670526700.0,384142000.0,1.7455178033123169
2002-11-26,654599700.0,384142000.0,1.704056572829839
2002-11-27,681675600.0,384142000.0,1.7745406646500512
2002-11-29,671482320.0,384142000.0,1.7480054771412654
2002-12-02,687409320.0,384142000.0,1.7894667076237434
2002-12-03,672437940.0,384142000.0,1.7504931509702142
2002-12-04,653007000.0,384142000.0,1.6999104497815911
2002-12-05,653962620.0,384142000.0,1.7023981236105399
2002-12-06,659377800.0,384142000.0,1.7164949419745823
2002-12-09,636124380.0,384142000.0,1.6559615454701646
2002-12-10,641858100.0,384142000.0,1.6708875884438568
2002-12-11,626886720.0,384142000.0,1.6319140317903276
2002-12-12,613189500.0,384142000.0,1.5962573735753967
2002-12-13,596306880.0,384142000.0,1.5523084692639701
2002-12-16,592165860.0,384142000.0,1.5415285493385258
2002-12-17,604907460.0,384142000.0,1.5746975337245082
2002-12-18,598855200.0,384142000.0,1.5589422661411665
2002-12-19,589299000.0,384142000.0,1.53406552785168
2002-12-20,607137240.0,384142000.0,1.580502105992055
2002-12-23,607137240.0,384142000.0,1.580502105992055
2002-12-24,597899580.0,384142000.0,1.556454592312218
2002-12-26,594395640.0,384142000.0,1.5473331216060728
2002-12-27,580698420.0,384142000.0,1.511676463391142
2002-12-30,580698420.0,384142000.0,1.511676463391142
2002-12-31,582928200.0,384142000.0,1.5174810356586887
2003-01-02,605967040.0,384142000.0,1.5774558366437412
2003-01-03,614878320.0,384142000.0,1.6006537165943844
2003-01-06,624744380.0,384142000.0,1.6263370836825966
2003-01-07,615514840.0,384142000.0,1.6023107080194303
2003-01-08,604694000.0,384142000.0,1.5741418537936491
2003-01-09,618697440.0,384142000.0,1.61059566514466
2003-01-10,633337400.0,384142000.0,1.6487064679207168
2003-01-13,631427840.0,384142000.0,1.643735493645579
2003-01-14,630154800.0,384142000.0,1.6404215107954871
2003-01-15,625380900.0,384142000.0,1.6279940751076425
2003-01-16,609149640.0,384142000.0,1.585740793768971
2003-01-17,594509680.0,384142000.0,1.547629990992914
2003-01-21,580824500.0,384142000.0,1.5120046753544263
2003-01-22,580824500.0,384142000.0,1.5120046753544263
2003-01-23,586553180.0,384142000.0,1.5269175981798397
2003-01-24,570321920.0,384142000.0,1.4846643168411682
2003-01-27,555681960.0,384142000.0,1.4465535140651113
2003-01-28,553772400.0,384142000.0,1.4415825397899735
2003-01-29,553454140.0,384142000.0,1.4407540440774504
2003-01-30,534040280.00000006,384142000.0,1.3902158056135494
2003-01-31,554090660.0,384142000.0,1.4424110355024964
2003-02-03,542255840.0,384142000.0,1.4116025844609545
2003-02-04,541938360.0,384142000.0,1.4107761192475698
2003-02-05,542255840.0,384142000.0,1.4116025844609545
