date,close price,CAT_SHE,CAT_TA,CAT_TL,market cap,PB Ratio
1962-02-23,1.64,4330000000.0,10439000000.0,6109000000.0,,
1962-02-26,1.7,4330000000.0,10439000000.0,6109000000.0,,
1962-02-27,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-02-28,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-01,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-02,1.69,4330000000.0,10439000000.0,6109000000.0,,
1962-03-05,1.69,4330000000.0,10439000000.0,6109000000.0,,
1962-03-06,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-07,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-03-08,1.64,4330000000.0,10439000000.0,6109000000.0,,
1962-03-09,1.64,4330000000.0,10439000000.0,6109000000.0,,
1962-03-12,1.61,4330000000.0,10439000000.0,6109000000.0,,
1962-03-13,1.63,4330000000.0,10439000000.0,6109000000.0,,
1962-03-14,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-03-15,1.65,4330000000.0,10439000000.0,6109000000.0,,
1962-03-16,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-03-19,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-03-20,1.7,4330000000.0,10439000000.0,6109000000.0,,
1962-03-21,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-03-22,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-23,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-26,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-03-27,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-03-28,1.7,4330000000.0,10439000000.0,6109000000.0,,
1962-03-29,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-03-30,1.7,4330000000.0,10439000000.0,6109000000.0,,
1962-04-02,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-04-03,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-04-04,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-04-05,1.69,4330000000.0,10439000000.0,6109000000.0,,
1962-04-06,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-04-09,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-04-10,1.68,4330000000.0,10439000000.0,6109000000.0,,
1962-04-11,1.67,4330000000.0,10439000000.0,6109000000.0,,
1962-04-12,1.66,4330000000.0,10439000000.0,6109000000.0,,
1962-04-13,1.61,4330000000.0,10439000000.0,6109000000.0,,
1962-04-16,1.57,4330000000.0,10439000000.0,6109000000.0,,
1962-04-17,1.59,4330000000.0,10439000000.0,6109000000.0,,
1962-04-18,1.6,4330000000.0,10439000000.0,6109000000.0,,
1962-04-19,1.6,4330000000.0,10439000000.0,6109000000.0,,
1962-04-23,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-04-24,1.57,4330000000.0,10439000000.0,6109000000.0,,
1962-04-25,1.53,4330000000.0,10439000000.0,6109000000.0,,
1962-04-26,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-04-27,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-04-30,1.48,4330000000.0,10439000000.0,6109000000.0,,
1962-05-01,1.49,4330000000.0,10439000000.0,6109000000.0,,
1962-05-02,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-05-03,1.57,4330000000.0,10439000000.0,6109000000.0,,
1962-05-04,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-05-07,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-05-08,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-05-09,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-05-10,1.47,4330000000.0,10439000000.0,6109000000.0,,
1962-05-11,1.47,4330000000.0,10439000000.0,6109000000.0,,
1962-05-14,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-05-15,1.53,4330000000.0,10439000000.0,6109000000.0,,
1962-05-16,1.52,4330000000.0,10439000000.0,6109000000.0,,
1962-05-17,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-05-18,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-05-21,1.52,4330000000.0,10439000000.0,6109000000.0,,
1962-05-22,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-05-23,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-05-24,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-05-25,1.44,4330000000.0,10439000000.0,6109000000.0,,
1962-05-28,1.36,4330000000.0,10439000000.0,6109000000.0,,
1962-05-29,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-05-31,1.43,4330000000.0,10439000000.0,6109000000.0,,
1962-06-01,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-06-04,1.39,4330000000.0,10439000000.0,6109000000.0,,
1962-06-05,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-06-06,1.44,4330000000.0,10439000000.0,6109000000.0,,
1962-06-07,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-06-08,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-06-11,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-06-12,1.4,4330000000.0,10439000000.0,6109000000.0,,
1962-06-13,1.38,4330000000.0,10439000000.0,6109000000.0,,
1962-06-14,1.34,4330000000.0,10439000000.0,6109000000.0,,
1962-06-15,1.37,4330000000.0,10439000000.0,6109000000.0,,
1962-06-18,1.38,4330000000.0,10439000000.0,6109000000.0,,
1962-06-19,1.39,4330000000.0,10439000000.0,6109000000.0,,
1962-06-20,1.36,4330000000.0,10439000000.0,6109000000.0,,
1962-06-21,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-06-22,1.29,4330000000.0,10439000000.0,6109000000.0,,
1962-06-25,1.23,4330000000.0,10439000000.0,6109000000.0,,
1962-06-26,1.26,4330000000.0,10439000000.0,6109000000.0,,
1962-06-27,1.25,4330000000.0,10439000000.0,6109000000.0,,
1962-06-28,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-06-29,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-07-02,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-07-03,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-07-05,1.39,4330000000.0,10439000000.0,6109000000.0,,
1962-07-06,1.38,4330000000.0,10439000000.0,6109000000.0,,
1962-07-09,1.37,4330000000.0,10439000000.0,6109000000.0,,
1962-07-10,1.38,4330000000.0,10439000000.0,6109000000.0,,
1962-07-11,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-07-12,1.36,4330000000.0,10439000000.0,6109000000.0,,
1962-07-13,1.34,4330000000.0,10439000000.0,6109000000.0,,
1962-07-16,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-07-17,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-07-18,1.3,4330000000.0,10439000000.0,6109000000.0,,
1962-07-19,1.3,4330000000.0,10439000000.0,6109000000.0,,
1962-07-20,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-07-23,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-07-24,1.29,4330000000.0,10439000000.0,6109000000.0,,
1962-07-25,1.28,4330000000.0,10439000000.0,6109000000.0,,
1962-07-26,1.27,4330000000.0,10439000000.0,6109000000.0,,
1962-07-27,1.29,4330000000.0,10439000000.0,6109000000.0,,
1962-07-30,1.3,4330000000.0,10439000000.0,6109000000.0,,
1962-07-31,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-08-01,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-08-02,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-08-03,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-08-06,1.34,4330000000.0,10439000000.0,6109000000.0,,
1962-08-07,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-08-08,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-08-09,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-08-10,1.31,4330000000.0,10439000000.0,6109000000.0,,
1962-08-13,1.3,4330000000.0,10439000000.0,6109000000.0,,
1962-08-14,1.31,4330000000.0,10439000000.0,6109000000.0,,
1962-08-15,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-08-16,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-08-17,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-08-20,1.4,4330000000.0,10439000000.0,6109000000.0,,
1962-08-21,1.4,4330000000.0,10439000000.0,6109000000.0,,
1962-08-22,1.43,4330000000.0,10439000000.0,6109000000.0,,
1962-08-23,1.44,4330000000.0,10439000000.0,6109000000.0,,
1962-08-24,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-08-27,1.47,4330000000.0,10439000000.0,6109000000.0,,
1962-08-28,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-08-29,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-08-30,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-08-31,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-09-04,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-09-05,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-06,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-07,1.43,4330000000.0,10439000000.0,6109000000.0,,
1962-09-10,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-11,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-12,1.42,4330000000.0,10439000000.0,6109000000.0,,
1962-09-13,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-09-14,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-17,1.4,4330000000.0,10439000000.0,6109000000.0,,
1962-09-18,1.42,4330000000.0,10439000000.0,6109000000.0,,
1962-09-19,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-20,1.42,4330000000.0,10439000000.0,6109000000.0,,
1962-09-21,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-09-24,1.37,4330000000.0,10439000000.0,6109000000.0,,
1962-09-25,1.39,4330000000.0,10439000000.0,6109000000.0,,
1962-09-26,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-09-27,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-09-28,1.31,4330000000.0,10439000000.0,6109000000.0,,
1962-10-01,1.31,4330000000.0,10439000000.0,6109000000.0,,
1962-10-02,1.31,4330000000.0,10439000000.0,6109000000.0,,
1962-10-03,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-10-04,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-10-05,1.34,4330000000.0,10439000000.0,6109000000.0,,
1962-10-08,1.34,4330000000.0,10439000000.0,6109000000.0,,
1962-10-09,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-10-10,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-10-11,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-10-12,1.32,4330000000.0,10439000000.0,6109000000.0,,
1962-10-15,1.37,4330000000.0,10439000000.0,6109000000.0,,
1962-10-16,1.35,4330000000.0,10439000000.0,6109000000.0,,
1962-10-17,1.36,4330000000.0,10439000000.0,6109000000.0,,
1962-10-18,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-10-19,1.29,4330000000.0,10439000000.0,6109000000.0,,
1962-10-22,1.27,4330000000.0,10439000000.0,6109000000.0,,
1962-10-23,1.24,4330000000.0,10439000000.0,6109000000.0,,
1962-10-24,1.28,4330000000.0,10439000000.0,6109000000.0,,
1962-10-25,1.28,4330000000.0,10439000000.0,6109000000.0,,
1962-10-26,1.27,4330000000.0,10439000000.0,6109000000.0,,
1962-10-29,1.33,4330000000.0,10439000000.0,6109000000.0,,
1962-10-30,1.38,4330000000.0,10439000000.0,6109000000.0,,
1962-10-31,1.37,4330000000.0,10439000000.0,6109000000.0,,
1962-11-01,1.4,4330000000.0,10439000000.0,6109000000.0,,
1962-11-02,1.41,4330000000.0,10439000000.0,6109000000.0,,
1962-11-05,1.44,4330000000.0,10439000000.0,6109000000.0,,
1962-11-07,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-11-08,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-11-09,1.45,4330000000.0,10439000000.0,6109000000.0,,
1962-11-12,1.46,4330000000.0,10439000000.0,6109000000.0,,
1962-11-13,1.48,4330000000.0,10439000000.0,6109000000.0,,
1962-11-14,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-11-15,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-16,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-19,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-20,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-21,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-23,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-26,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-27,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-11-28,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-11-29,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-11-30,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-12-03,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-12-04,1.57,4330000000.0,10439000000.0,6109000000.0,,
1962-12-05,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-12-06,1.58,4330000000.0,10439000000.0,6109000000.0,,
1962-12-07,1.57,4330000000.0,10439000000.0,6109000000.0,,
1962-12-10,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-12-11,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-12-12,1.49,4330000000.0,10439000000.0,6109000000.0,,
1962-12-13,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-12-14,1.49,4330000000.0,10439000000.0,6109000000.0,,
1962-12-17,1.47,4330000000.0,10439000000.0,6109000000.0,,
1962-12-18,1.5,4330000000.0,10439000000.0,6109000000.0,,
1962-12-19,1.51,4330000000.0,10439000000.0,6109000000.0,,
1962-12-20,1.49,4330000000.0,10439000000.0,6109000000.0,,
1962-12-21,1.52,4330000000.0,10439000000.0,6109000000.0,,
1962-12-24,1.53,4330000000.0,10439000000.0,6109000000.0,,
1962-12-26,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-12-27,1.55,4330000000.0,10439000000.0,6109000000.0,,
1962-12-28,1.54,4330000000.0,10439000000.0,6109000000.0,,
1962-12-31,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-01-02,1.54,4330000000.0,10439000000.0,6109000000.0,,
1963-01-03,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-01-04,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-07,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-08,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-09,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-10,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-01-11,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-01-14,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-15,1.6,4330000000.0,10439000000.0,6109000000.0,,
1963-01-16,1.57,4330000000.0,10439000000.0,6109000000.0,,
1963-01-17,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-18,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-01-21,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-01-22,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-01-23,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-01-24,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-01-25,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-01-28,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-01-29,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-30,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-01-31,1.6,4330000000.0,10439000000.0,6109000000.0,,
1963-02-01,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-02-04,1.57,4330000000.0,10439000000.0,6109000000.0,,
1963-02-05,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-02-06,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-02-07,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-02-08,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-02-11,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-02-12,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-02-13,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-02-14,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-02-15,1.5,4330000000.0,10439000000.0,6109000000.0,,
1963-02-18,1.5,4330000000.0,10439000000.0,6109000000.0,,
1963-02-19,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-02-20,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-02-21,1.46,4330000000.0,10439000000.0,6109000000.0,,
1963-02-25,1.47,4330000000.0,10439000000.0,6109000000.0,,
1963-02-26,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-02-27,1.46,4330000000.0,10439000000.0,6109000000.0,,
1963-02-28,1.46,4330000000.0,10439000000.0,6109000000.0,,
1963-03-01,1.45,4330000000.0,10439000000.0,6109000000.0,,
1963-03-04,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-03-05,1.47,4330000000.0,10439000000.0,6109000000.0,,
1963-03-06,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-03-07,1.5,4330000000.0,10439000000.0,6109000000.0,,
1963-03-08,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-03-11,1.5,4330000000.0,10439000000.0,6109000000.0,,
1963-03-12,1.51,4330000000.0,10439000000.0,6109000000.0,,
1963-03-13,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-03-14,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-03-15,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-03-18,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-03-19,1.49,4330000000.0,10439000000.0,6109000000.0,,
1963-03-20,1.47,4330000000.0,10439000000.0,6109000000.0,,
1963-03-21,1.47,4330000000.0,10439000000.0,6109000000.0,,
1963-03-22,1.47,4330000000.0,10439000000.0,6109000000.0,,
1963-03-25,1.46,4330000000.0,10439000000.0,6109000000.0,,
1963-03-26,1.48,4330000000.0,10439000000.0,6109000000.0,,
1963-03-27,1.51,4330000000.0,10439000000.0,6109000000.0,,
1963-03-28,1.54,4330000000.0,10439000000.0,6109000000.0,,
1963-03-29,1.52,4330000000.0,10439000000.0,6109000000.0,,
1963-04-01,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-02,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-03,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-04,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-05,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-08,1.57,4330000000.0,10439000000.0,6109000000.0,,
1963-04-09,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-04-10,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-11,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-15,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-16,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-17,1.54,4330000000.0,10439000000.0,6109000000.0,,
1963-04-18,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-04-19,1.57,4330000000.0,10439000000.0,6109000000.0,,
1963-04-22,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-23,1.54,4330000000.0,10439000000.0,6109000000.0,,
1963-04-24,1.53,4330000000.0,10439000000.0,6109000000.0,,
1963-04-25,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-26,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-29,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-04-30,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-05-01,1.55,4330000000.0,10439000000.0,6109000000.0,,
1963-05-02,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-05-03,1.56,4330000000.0,10439000000.0,6109000000.0,,
1963-05-06,1.59,4330000000.0,10439000000.0,6109000000.0,,
1963-05-07,1.58,4330000000.0,10439000000.0,6109000000.0,,
1963-05-08,1.61,4330000000.0,10439000000.0,6109000000.0,,
1963-05-09,1.65,4330000000.0,10439000000.0,6109000000.0,,
1963-05-10,1.68,4330000000.0,10439000000.0,6109000000.0,,
1963-05-13,1.72,4330000000.0,10439000000.0,6109000000.0,,
1963-05-14,1.72,4330000000.0,10439000000.0,6109000000.0,,
1963-05-15,1.73,4330000000.0,10439000000.0,6109000000.0,,
1963-05-16,1.73,4330000000.0,10439000000.0,6109000000.0,,
1963-05-17,1.73,4330000000.0,10439000000.0,6109000000.0,,
1963-05-20,1.73,4330000000.0,10439000000.0,6109000000.0,,
1963-05-21,1.72,4330000000.0,10439000000.0,6109000000.0,,
1963-05-22,1.72,4330000000.0,10439000000.0,6109000000.0,,
1963-05-23,1.76,4330000000.0,10439000000.0,6109000000.0,,
1963-05-24,1.77,4330000000.0,10439000000.0,6109000000.0,,
1963-05-27,1.75,4330000000.0,10439000000.0,6109000000.0,,
1963-05-28,1.78,4330000000.0,10439000000.0,6109000000.0,,
1963-05-29,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-05-31,1.85,4330000000.0,10439000000.0,6109000000.0,,
1963-06-03,1.91,4330000000.0,10439000000.0,6109000000.0,,
1963-06-04,1.92,4330000000.0,10439000000.0,6109000000.0,,
1963-06-05,1.92,4330000000.0,10439000000.0,6109000000.0,,
1963-06-06,1.92,4330000000.0,10439000000.0,6109000000.0,,
1963-06-07,1.88,4330000000.0,10439000000.0,6109000000.0,,
1963-06-10,1.83,4330000000.0,10439000000.0,6109000000.0,,
1963-06-11,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-06-12,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-06-13,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-06-14,1.83,4330000000.0,10439000000.0,6109000000.0,,
1963-06-17,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-06-18,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-06-19,1.79,4330000000.0,10439000000.0,6109000000.0,,
1963-06-20,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-06-21,1.82,4330000000.0,10439000000.0,6109000000.0,,
1963-06-24,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-06-25,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-06-26,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-06-27,1.78,4330000000.0,10439000000.0,6109000000.0,,
1963-06-28,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-07-01,1.77,4330000000.0,10439000000.0,6109000000.0,,
1963-07-02,1.82,4330000000.0,10439000000.0,6109000000.0,,
1963-07-03,1.85,4330000000.0,10439000000.0,6109000000.0,,
1963-07-05,1.87,4330000000.0,10439000000.0,6109000000.0,,
1963-07-08,1.87,4330000000.0,10439000000.0,6109000000.0,,
1963-07-09,1.88,4330000000.0,10439000000.0,6109000000.0,,
1963-07-10,1.89,4330000000.0,10439000000.0,6109000000.0,,
1963-07-11,1.91,4330000000.0,10439000000.0,6109000000.0,,
1963-07-12,1.9,4330000000.0,10439000000.0,6109000000.0,,
1963-07-15,1.88,4330000000.0,10439000000.0,6109000000.0,,
1963-07-16,1.85,4330000000.0,10439000000.0,6109000000.0,,
1963-07-17,1.85,4330000000.0,10439000000.0,6109000000.0,,
1963-07-18,1.84,4330000000.0,10439000000.0,6109000000.0,,
1963-07-19,1.83,4330000000.0,10439000000.0,6109000000.0,,
1963-07-22,1.82,4330000000.0,10439000000.0,6109000000.0,,
1963-07-23,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-07-24,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-07-25,1.8,4330000000.0,10439000000.0,6109000000.0,,
1963-07-26,1.75,4330000000.0,10439000000.0,6109000000.0,,
1963-07-29,1.74,4330000000.0,10439000000.0,6109000000.0,,
1963-07-30,1.79,4330000000.0,10439000000.0,6109000000.0,,
1963-07-31,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-08-01,1.82,4330000000.0,10439000000.0,6109000000.0,,
1963-08-02,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-08-05,1.83,4330000000.0,10439000000.0,6109000000.0,,
1963-08-06,1.83,4330000000.0,10439000000.0,6109000000.0,,
1963-08-07,1.81,4330000000.0,10439000000.0,6109000000.0,,
1963-08-08,1.82,4330000000.0,10439000000.0,6109000000.0,,
1963-08-09,1.84,4330000000.0,10439000000.0,6109000000.0,,
1963-08-12,1.85,4330000000.0,10439000000.0,6109000000.0,,
1963-08-13,1.85,4330000000.0,10439000000.0,6109000000.0,,
