date,close price,COP_SHE,COP_TA,COP_TL,market cap,PB Ratio
1982-06-17,3.68,2435000000.0,11845000000.0,9410000000.0,,
1982-06-18,3.72,2435000000.0,11845000000.0,9410000000.0,,
1982-06-21,3.75,2435000000.0,11845000000.0,9410000000.0,,
1982-06-22,3.65,2435000000.0,11845000000.0,9410000000.0,,
1982-06-23,3.72,2435000000.0,11845000000.0,9410000000.0,,
1982-06-24,3.84,2435000000.0,11845000000.0,9410000000.0,,
1982-06-25,3.94,2435000000.0,11845000000.0,9410000000.0,,
1982-06-28,3.97,2435000000.0,11845000000.0,9410000000.0,,
1982-06-29,4.0,2435000000.0,11845000000.0,9410000000.0,,
1982-06-30,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-07-01,3.83,2435000000.0,11845000000.0,9410000000.0,,
1982-07-02,3.89,2435000000.0,11845000000.0,9410000000.0,,
1982-07-06,3.84,2435000000.0,11845000000.0,9410000000.0,,
1982-07-07,3.84,2435000000.0,11845000000.0,9410000000.0,,
1982-07-08,3.8,2435000000.0,11845000000.0,9410000000.0,,
1982-07-09,3.76,2435000000.0,11845000000.0,9410000000.0,,
1982-07-12,3.59,2435000000.0,11845000000.0,9410000000.0,,
1982-07-13,3.59,2435000000.0,11845000000.0,9410000000.0,,
1982-07-14,3.76,2435000000.0,11845000000.0,9410000000.0,,
1982-07-15,3.72,2435000000.0,11845000000.0,9410000000.0,,
1982-07-16,3.67,2435000000.0,11845000000.0,9410000000.0,,
1982-07-19,3.57,2435000000.0,11845000000.0,9410000000.0,,
1982-07-20,3.53,2435000000.0,11845000000.0,9410000000.0,,
1982-07-21,3.51,2435000000.0,11845000000.0,9410000000.0,,
1982-07-22,3.56,2435000000.0,11845000000.0,9410000000.0,,
1982-07-23,3.51,2435000000.0,11845000000.0,9410000000.0,,
1982-07-26,3.49,2435000000.0,11845000000.0,9410000000.0,,
1982-07-27,3.37,2435000000.0,11845000000.0,9410000000.0,,
1982-07-28,3.27,2435000000.0,11845000000.0,9410000000.0,,
1982-07-29,3.34,2435000000.0,11845000000.0,9410000000.0,,
1982-07-30,3.27,2435000000.0,11845000000.0,9410000000.0,,
1982-08-02,3.29,2435000000.0,11845000000.0,9410000000.0,,
1982-08-03,3.18,2435000000.0,11845000000.0,9410000000.0,,
1982-08-04,3.13,2435000000.0,11845000000.0,9410000000.0,,
1982-08-05,3.21,2435000000.0,11845000000.0,9410000000.0,,
1982-08-06,3.11,2435000000.0,11845000000.0,9410000000.0,,
1982-08-09,3.1,2435000000.0,11845000000.0,9410000000.0,,
1982-08-10,3.07,2435000000.0,11845000000.0,9410000000.0,,
1982-08-11,3.1,2435000000.0,11845000000.0,9410000000.0,,
1982-08-12,3.07,2435000000.0,11845000000.0,9410000000.0,,
1982-08-13,3.14,2435000000.0,11845000000.0,9410000000.0,,
1982-08-16,3.05,2435000000.0,11845000000.0,9410000000.0,,
1982-08-17,3.18,2435000000.0,11845000000.0,9410000000.0,,
1982-08-18,3.02,2435000000.0,11845000000.0,9410000000.0,,
1982-08-19,3.07,2435000000.0,11845000000.0,9410000000.0,,
1982-08-20,3.19,2435000000.0,11845000000.0,9410000000.0,,
1982-08-23,3.34,2435000000.0,11845000000.0,9410000000.0,,
1982-08-24,3.29,2435000000.0,11845000000.0,9410000000.0,,
1982-08-25,3.51,2435000000.0,11845000000.0,9410000000.0,,
1982-08-26,3.62,2435000000.0,11845000000.0,9410000000.0,,
1982-08-27,3.54,2435000000.0,11845000000.0,9410000000.0,,
1982-08-30,3.53,2435000000.0,11845000000.0,9410000000.0,,
1982-08-31,3.57,2435000000.0,11845000000.0,9410000000.0,,
1982-09-01,3.49,2435000000.0,11845000000.0,9410000000.0,,
1982-09-02,3.53,2435000000.0,11845000000.0,9410000000.0,,
1982-09-03,3.67,2435000000.0,11845000000.0,9410000000.0,,
1982-09-07,3.62,2435000000.0,11845000000.0,9410000000.0,,
1982-09-08,3.68,2435000000.0,11845000000.0,9410000000.0,,
1982-09-09,3.68,2435000000.0,11845000000.0,9410000000.0,,
1982-09-10,3.62,2435000000.0,11845000000.0,9410000000.0,,
1982-09-13,3.59,2435000000.0,11845000000.0,9410000000.0,,
1982-09-14,3.64,2435000000.0,11845000000.0,9410000000.0,,
1982-09-15,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-09-16,3.8,2435000000.0,11845000000.0,9410000000.0,,
1982-09-17,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-09-20,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-09-21,3.83,2435000000.0,11845000000.0,9410000000.0,,
1982-09-22,3.68,2435000000.0,11845000000.0,9410000000.0,,
1982-09-23,3.64,2435000000.0,11845000000.0,9410000000.0,,
1982-09-24,3.61,2435000000.0,11845000000.0,9410000000.0,,
1982-09-27,3.65,2435000000.0,11845000000.0,9410000000.0,,
1982-09-28,3.64,2435000000.0,11845000000.0,9410000000.0,,
1982-09-29,3.76,2435000000.0,11845000000.0,9410000000.0,,
1982-09-30,3.73,2435000000.0,11845000000.0,9410000000.0,,
1982-10-01,3.7,2435000000.0,11845000000.0,9410000000.0,,
1982-10-04,3.65,2435000000.0,11845000000.0,9410000000.0,,
1982-10-05,3.68,2435000000.0,11845000000.0,9410000000.0,,
1982-10-06,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-10-07,3.78,2435000000.0,11845000000.0,9410000000.0,,
1982-10-08,3.86,2435000000.0,11845000000.0,9410000000.0,,
1982-10-11,3.83,2435000000.0,11845000000.0,9410000000.0,,
1982-10-12,4.02,2435000000.0,11845000000.0,9410000000.0,,
1982-10-13,4.19,2435000000.0,11845000000.0,9410000000.0,,
1982-10-14,4.3,2435000000.0,11845000000.0,9410000000.0,,
1982-10-15,4.43,2435000000.0,11845000000.0,9410000000.0,,
1982-10-18,4.57,2435000000.0,11845000000.0,9410000000.0,,
1982-10-19,4.48,2435000000.0,11845000000.0,9410000000.0,,
1982-10-20,4.51,2435000000.0,11845000000.0,9410000000.0,,
1982-10-21,4.43,2435000000.0,11845000000.0,9410000000.0,,
1982-10-22,4.35,2435000000.0,11845000000.0,9410000000.0,,
1982-10-25,4.02,2435000000.0,11845000000.0,9410000000.0,,
1982-10-26,4.15,2435000000.0,11845000000.0,9410000000.0,,
1982-10-27,4.15,2435000000.0,11845000000.0,9410000000.0,,
1982-10-28,4.11,2435000000.0,11845000000.0,9410000000.0,,
1982-10-29,3.97,2435000000.0,11845000000.0,9410000000.0,,
1982-11-01,4.19,2435000000.0,11845000000.0,9410000000.0,,
1982-11-02,4.19,2435000000.0,11845000000.0,9410000000.0,,
1982-11-03,4.32,2435000000.0,11845000000.0,9410000000.0,,
1982-11-04,4.21,2435000000.0,11845000000.0,9410000000.0,,
1982-11-05,4.3,2435000000.0,11845000000.0,9410000000.0,,
1982-11-08,4.16,2435000000.0,11845000000.0,9410000000.0,,
1982-11-09,4.1,2435000000.0,11845000000.0,9410000000.0,,
1982-11-10,3.95,2435000000.0,11845000000.0,9410000000.0,,
1982-11-11,3.92,2435000000.0,11845000000.0,9410000000.0,,
1982-11-12,3.73,2435000000.0,11845000000.0,9410000000.0,,
1982-11-15,3.86,2435000000.0,11845000000.0,9410000000.0,,
1982-11-16,3.92,2435000000.0,11845000000.0,9410000000.0,,
1982-11-17,4.13,2435000000.0,11845000000.0,9410000000.0,,
1982-11-18,4.15,2435000000.0,11845000000.0,9410000000.0,,
1982-11-19,4.02,2435000000.0,11845000000.0,9410000000.0,,
1982-11-22,3.94,2435000000.0,11845000000.0,9410000000.0,,
1982-11-23,3.84,2435000000.0,11845000000.0,9410000000.0,,
1982-11-24,3.91,2435000000.0,11845000000.0,9410000000.0,,
1982-11-26,3.89,2435000000.0,11845000000.0,9410000000.0,,
1982-11-29,3.84,2435000000.0,11845000000.0,9410000000.0,,
1982-11-30,4.26,2435000000.0,11845000000.0,9410000000.0,,
1982-12-01,4.03,2435000000.0,11845000000.0,9410000000.0,,
1982-12-02,4.0,2435000000.0,11845000000.0,9410000000.0,,
1982-12-03,3.88,2435000000.0,11845000000.0,9410000000.0,,
1982-12-06,3.86,2435000000.0,11845000000.0,9410000000.0,,
1982-12-07,4.03,2435000000.0,11845000000.0,9410000000.0,,
1982-12-08,4.03,2435000000.0,11845000000.0,9410000000.0,,
1982-12-09,4.19,2435000000.0,11845000000.0,9410000000.0,,
1982-12-10,4.32,2435000000.0,11845000000.0,9410000000.0,,
1982-12-13,4.16,2435000000.0,11845000000.0,9410000000.0,,
1982-12-14,3.94,2435000000.0,11845000000.0,9410000000.0,,
1982-12-15,4.02,2435000000.0,11845000000.0,9410000000.0,,
1982-12-16,4.1,2435000000.0,11845000000.0,9410000000.0,,
1982-12-17,4.18,2435000000.0,11845000000.0,9410000000.0,,
1982-12-20,4.1,2435000000.0,11845000000.0,9410000000.0,,
1982-12-21,4.08,2435000000.0,11845000000.0,9410000000.0,,
1982-12-22,4.03,2435000000.0,11845000000.0,9410000000.0,,
1982-12-23,4.07,2435000000.0,11845000000.0,9410000000.0,,
1982-12-27,4.13,2435000000.0,11845000000.0,9410000000.0,,
1982-12-28,4.1,2435000000.0,11845000000.0,9410000000.0,,
1982-12-29,4.1,2435000000.0,11845000000.0,9410000000.0,,
1982-12-30,4.15,2435000000.0,11845000000.0,9410000000.0,,
1982-12-31,4.15,2435000000.0,11845000000.0,9410000000.0,,
1983-01-03,4.18,2435000000.0,11845000000.0,9410000000.0,,
1983-01-04,4.35,2435000000.0,11845000000.0,9410000000.0,,
1983-01-05,4.42,2435000000.0,11845000000.0,9410000000.0,,
1983-01-06,4.49,2435000000.0,11845000000.0,9410000000.0,,
1983-01-07,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-01-10,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-01-11,4.38,2435000000.0,11845000000.0,9410000000.0,,
1983-01-12,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-01-13,4.19,2435000000.0,11845000000.0,9410000000.0,,
1983-01-14,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-01-17,4.26,2435000000.0,11845000000.0,9410000000.0,,
1983-01-18,4.3,2435000000.0,11845000000.0,9410000000.0,,
1983-01-19,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-01-20,4.62,2435000000.0,11845000000.0,9410000000.0,,
1983-01-21,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-01-24,4.19,2435000000.0,11845000000.0,9410000000.0,,
1983-01-25,4.11,2435000000.0,11845000000.0,9410000000.0,,
1983-01-26,4.15,2435000000.0,11845000000.0,9410000000.0,,
1983-01-27,4.24,2435000000.0,11845000000.0,9410000000.0,,
1983-01-28,4.18,2435000000.0,11845000000.0,9410000000.0,,
1983-01-31,4.11,2435000000.0,11845000000.0,9410000000.0,,
1983-02-01,3.88,2435000000.0,11845000000.0,9410000000.0,,
1983-02-02,3.94,2435000000.0,11845000000.0,9410000000.0,,
1983-02-03,4.1,2435000000.0,11845000000.0,9410000000.0,,
1983-02-04,4.11,2435000000.0,11845000000.0,9410000000.0,,
1983-02-07,4.1,2435000000.0,11845000000.0,9410000000.0,,
1983-02-08,4.0,2435000000.0,11845000000.0,9410000000.0,,
1983-02-09,3.89,2435000000.0,11845000000.0,9410000000.0,,
1983-02-10,4.13,2435000000.0,11845000000.0,9410000000.0,,
1983-02-11,4.07,2435000000.0,11845000000.0,9410000000.0,,
1983-02-14,4.11,2435000000.0,11845000000.0,9410000000.0,,
1983-02-15,4.08,2435000000.0,11845000000.0,9410000000.0,,
1983-02-16,3.91,2435000000.0,11845000000.0,9410000000.0,,
1983-02-17,3.92,2435000000.0,11845000000.0,9410000000.0,,
1983-02-18,3.94,2435000000.0,11845000000.0,9410000000.0,,
1983-02-22,3.73,2435000000.0,11845000000.0,9410000000.0,,
1983-02-23,3.8,2435000000.0,11845000000.0,9410000000.0,,
1983-02-24,3.92,2435000000.0,11845000000.0,9410000000.0,,
1983-02-25,4.05,2435000000.0,11845000000.0,9410000000.0,,
1983-02-28,3.89,2435000000.0,11845000000.0,9410000000.0,,
1983-03-01,3.97,2435000000.0,11845000000.0,9410000000.0,,
1983-03-02,4.13,2435000000.0,11845000000.0,9410000000.0,,
1983-03-03,4.26,2435000000.0,11845000000.0,9410000000.0,,
1983-03-04,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-03-07,4.27,2435000000.0,11845000000.0,9410000000.0,,
1983-03-08,4.22,2435000000.0,11845000000.0,9410000000.0,,
1983-03-09,4.3,2435000000.0,11845000000.0,9410000000.0,,
1983-03-10,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-03-11,4.26,2435000000.0,11845000000.0,9410000000.0,,
1983-03-14,4.26,2435000000.0,11845000000.0,9410000000.0,,
1983-03-15,4.22,2435000000.0,11845000000.0,9410000000.0,,
1983-03-16,4.15,2435000000.0,11845000000.0,9410000000.0,,
1983-03-17,3.91,2435000000.0,11845000000.0,9410000000.0,,
1983-03-18,3.92,2435000000.0,11845000000.0,9410000000.0,,
1983-03-21,3.94,2435000000.0,11845000000.0,9410000000.0,,
1983-03-22,3.83,2435000000.0,11845000000.0,9410000000.0,,
1983-03-23,3.91,2435000000.0,11845000000.0,9410000000.0,,
1983-03-24,3.99,2435000000.0,11845000000.0,9410000000.0,,
1983-03-25,3.88,2435000000.0,11845000000.0,9410000000.0,,
1983-03-28,3.86,2435000000.0,11845000000.0,9410000000.0,,
1983-03-29,3.88,2435000000.0,11845000000.0,9410000000.0,,
1983-03-30,4.02,2435000000.0,11845000000.0,9410000000.0,,
1983-03-31,4.21,2435000000.0,11845000000.0,9410000000.0,,
1983-04-04,4.27,2435000000.0,11845000000.0,9410000000.0,,
1983-04-05,4.18,2435000000.0,11845000000.0,9410000000.0,,
1983-04-06,4.13,2435000000.0,11845000000.0,9410000000.0,,
1983-04-07,4.19,2435000000.0,11845000000.0,9410000000.0,,
1983-04-08,4.37,2435000000.0,11845000000.0,9410000000.0,,
1983-04-11,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-04-12,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-04-13,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-04-14,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-04-15,4.42,2435000000.0,11845000000.0,9410000000.0,,
1983-04-18,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-04-19,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-04-20,4.26,2435000000.0,11845000000.0,9410000000.0,,
1983-04-21,4.19,2435000000.0,11845000000.0,9410000000.0,,
1983-04-22,4.27,2435000000.0,11845000000.0,9410000000.0,,
1983-04-25,4.22,2435000000.0,11845000000.0,9410000000.0,,
1983-04-26,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-04-27,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-04-28,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-04-29,4.62,2435000000.0,11845000000.0,9410000000.0,,
1983-05-02,4.4,2435000000.0,11845000000.0,9410000000.0,,
1983-05-03,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-05-04,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-05-05,4.16,2435000000.0,11845000000.0,9410000000.0,,
1983-05-06,4.24,2435000000.0,11845000000.0,9410000000.0,,
1983-05-09,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-05-10,4.22,2435000000.0,11845000000.0,9410000000.0,,
1983-05-11,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-05-12,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-05-13,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-05-16,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-05-17,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-05-18,4.35,2435000000.0,11845000000.0,9410000000.0,,
1983-05-19,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-05-20,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-05-23,4.4,2435000000.0,11845000000.0,9410000000.0,,
1983-05-24,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-05-25,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-05-26,4.38,2435000000.0,11845000000.0,9410000000.0,,
1983-05-27,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-05-31,4.3,2435000000.0,11845000000.0,9410000000.0,,
1983-06-01,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-06-02,4.32,2435000000.0,11845000000.0,9410000000.0,,
1983-06-03,4.29,2435000000.0,11845000000.0,9410000000.0,,
1983-06-06,4.24,2435000000.0,11845000000.0,9410000000.0,,
1983-06-07,4.13,2435000000.0,11845000000.0,9410000000.0,,
1983-06-08,4.05,2435000000.0,11845000000.0,9410000000.0,,
1983-06-09,4.07,2435000000.0,11845000000.0,9410000000.0,,
1983-06-10,4.15,2435000000.0,11845000000.0,9410000000.0,,
1983-06-13,4.24,2435000000.0,11845000000.0,9410000000.0,,
1983-06-14,4.24,2435000000.0,11845000000.0,9410000000.0,,
1983-06-15,4.19,2435000000.0,11845000000.0,9410000000.0,,
1983-06-16,4.3,2435000000.0,11845000000.0,9410000000.0,,
1983-06-17,4.4,2435000000.0,11845000000.0,9410000000.0,,
1983-06-20,4.42,2435000000.0,11845000000.0,9410000000.0,,
1983-06-21,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-06-22,4.51,2435000000.0,11845000000.0,9410000000.0,,
1983-06-23,4.49,2435000000.0,11845000000.0,9410000000.0,,
1983-06-24,4.54,2435000000.0,11845000000.0,9410000000.0,,
1983-06-27,4.51,2435000000.0,11845000000.0,9410000000.0,,
1983-06-28,4.35,2435000000.0,11845000000.0,9410000000.0,,
1983-06-29,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-06-30,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-07-01,4.51,2435000000.0,11845000000.0,9410000000.0,,
1983-07-05,4.49,2435000000.0,11845000000.0,9410000000.0,,
1983-07-06,4.61,2435000000.0,11845000000.0,9410000000.0,,
1983-07-07,4.57,2435000000.0,11845000000.0,9410000000.0,,
1983-07-08,4.57,2435000000.0,11845000000.0,9410000000.0,,
1983-07-11,4.59,2435000000.0,11845000000.0,9410000000.0,,
1983-07-12,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-07-13,4.45,2435000000.0,11845000000.0,9410000000.0,,
1983-07-14,4.49,2435000000.0,11845000000.0,9410000000.0,,
1983-07-15,4.46,2435000000.0,11845000000.0,9410000000.0,,
1983-07-18,4.49,2435000000.0,11845000000.0,9410000000.0,,
1983-07-19,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-07-20,4.57,2435000000.0,11845000000.0,9410000000.0,,
1983-07-21,4.51,2435000000.0,11845000000.0,9410000000.0,,
1983-07-22,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-07-25,4.56,2435000000.0,11845000000.0,9410000000.0,,
1983-07-26,4.56,2435000000.0,11845000000.0,9410000000.0,,
1983-07-27,4.56,2435000000.0,11845000000.0,9410000000.0,,
1983-07-28,4.48,2435000000.0,11845000000.0,9410000000.0,,
1983-07-29,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-08-01,4.3,2435000000.0,11845000000.0,9410000000.0,,
1983-08-02,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-08-03,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-08-04,4.42,2435000000.0,11845000000.0,9410000000.0,,
1983-08-05,4.43,2435000000.0,11845000000.0,9410000000.0,,
1983-08-08,4.34,2435000000.0,11845000000.0,9410000000.0,,
1983-08-09,4.37,2435000000.0,11845000000.0,9410000000.0,,
1983-08-10,4.49,2435000000.0,11845000000.0,9410000000.0,,
