date,close price,CPB_SHE,CPB_TA,CPB_TL,market cap,PB Ratio
1990-03-22,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-03-23,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-03-26,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-03-27,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-03-28,12.84,1778000000.0,3932000000.0,2154000000.0,,
1990-03-29,12.81,1778000000.0,3932000000.0,2154000000.0,,
1990-03-30,12.84,1778000000.0,3932000000.0,2154000000.0,,
1990-04-02,13.03,1778000000.0,3932000000.0,2154000000.0,,
1990-04-03,13.25,1778000000.0,3932000000.0,2154000000.0,,
1990-04-04,13.03,1778000000.0,3932000000.0,2154000000.0,,
1990-04-05,13.06,1778000000.0,3932000000.0,2154000000.0,,
1990-04-06,13.34,1778000000.0,3932000000.0,2154000000.0,,
1990-04-09,13.5,1778000000.0,3932000000.0,2154000000.0,,
1990-04-10,13.28,1778000000.0,3932000000.0,2154000000.0,,
1990-04-11,13.16,1778000000.0,3932000000.0,2154000000.0,,
1990-04-12,13.41,1778000000.0,3932000000.0,2154000000.0,,
1990-04-16,13.19,1778000000.0,3932000000.0,2154000000.0,,
1990-04-17,13.22,1778000000.0,3932000000.0,2154000000.0,,
1990-04-18,12.81,1778000000.0,3932000000.0,2154000000.0,,
1990-04-19,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-04-20,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-04-23,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-04-24,12.84,1778000000.0,3932000000.0,2154000000.0,,
1990-04-25,12.94,1778000000.0,3932000000.0,2154000000.0,,
1990-04-26,12.84,1778000000.0,3932000000.0,2154000000.0,,
1990-04-27,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-04-30,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-05-01,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-05-02,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-05-03,12.66,1778000000.0,3932000000.0,2154000000.0,,
1990-05-04,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-05-07,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-05-08,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-05-09,12.97,1778000000.0,3932000000.0,2154000000.0,,
1990-05-10,12.81,1778000000.0,3932000000.0,2154000000.0,,
1990-05-11,12.94,1778000000.0,3932000000.0,2154000000.0,,
1990-05-14,13.03,1778000000.0,3932000000.0,2154000000.0,,
1990-05-15,13.06,1778000000.0,3932000000.0,2154000000.0,,
1990-05-16,13.0,1778000000.0,3932000000.0,2154000000.0,,
1990-05-17,13.09,1778000000.0,3932000000.0,2154000000.0,,
1990-05-18,13.38,1778000000.0,3932000000.0,2154000000.0,,
1990-05-21,13.44,1778000000.0,3932000000.0,2154000000.0,,
1990-05-22,13.25,1778000000.0,3932000000.0,2154000000.0,,
1990-05-23,13.22,1778000000.0,3932000000.0,2154000000.0,,
1990-05-24,13.41,1778000000.0,3932000000.0,2154000000.0,,
1990-05-25,13.34,1778000000.0,3932000000.0,2154000000.0,,
1990-05-29,13.31,1778000000.0,3932000000.0,2154000000.0,,
1990-05-30,13.28,1778000000.0,3932000000.0,2154000000.0,,
1990-05-31,13.47,1778000000.0,3932000000.0,2154000000.0,,
1990-06-01,14.06,1778000000.0,3932000000.0,2154000000.0,,
1990-06-04,14.16,1778000000.0,3932000000.0,2154000000.0,,
1990-06-05,15.0,1778000000.0,3932000000.0,2154000000.0,,
1990-06-06,14.22,1778000000.0,3932000000.0,2154000000.0,,
1990-06-07,14.63,1778000000.0,3932000000.0,2154000000.0,,
1990-06-08,14.81,1778000000.0,3932000000.0,2154000000.0,,
1990-06-11,15.31,1778000000.0,3932000000.0,2154000000.0,,
1990-06-12,15.06,1778000000.0,3932000000.0,2154000000.0,,
1990-06-13,14.66,1778000000.0,3932000000.0,2154000000.0,,
1990-06-14,14.81,1778000000.0,3932000000.0,2154000000.0,,
1990-06-15,15.16,1778000000.0,3932000000.0,2154000000.0,,
1990-06-18,15.0,1778000000.0,3932000000.0,2154000000.0,,
1990-06-19,15.19,1778000000.0,3932000000.0,2154000000.0,,
1990-06-20,15.25,1778000000.0,3932000000.0,2154000000.0,,
1990-06-21,14.91,1778000000.0,3932000000.0,2154000000.0,,
1990-06-22,14.31,1778000000.0,3932000000.0,2154000000.0,,
1990-06-25,14.06,1778000000.0,3932000000.0,2154000000.0,,
1990-06-26,14.09,1778000000.0,3932000000.0,2154000000.0,,
1990-06-27,14.5,1778000000.0,3932000000.0,2154000000.0,,
1990-06-28,14.13,1778000000.0,3932000000.0,2154000000.0,,
1990-06-29,14.31,1778000000.0,3932000000.0,2154000000.0,,
1990-07-02,14.56,1778000000.0,3932000000.0,2154000000.0,,
1990-07-03,14.38,1778000000.0,3932000000.0,2154000000.0,,
1990-07-05,14.22,1778000000.0,3932000000.0,2154000000.0,,
1990-07-06,14.28,1778000000.0,3932000000.0,2154000000.0,,
1990-07-09,14.34,1778000000.0,3932000000.0,2154000000.0,,
1990-07-10,14.22,1778000000.0,3932000000.0,2154000000.0,,
1990-07-11,14.25,1778000000.0,3932000000.0,2154000000.0,,
1990-07-12,14.41,1778000000.0,3932000000.0,2154000000.0,,
1990-07-13,14.0,1778000000.0,3932000000.0,2154000000.0,,
1990-07-16,13.97,1778000000.0,3932000000.0,2154000000.0,,
1990-07-17,14.0,1778000000.0,3932000000.0,2154000000.0,,
1990-07-18,13.94,1778000000.0,3932000000.0,2154000000.0,,
1990-07-19,13.69,1778000000.0,3932000000.0,2154000000.0,,
1990-07-20,13.25,1778000000.0,3932000000.0,2154000000.0,,
1990-07-23,12.94,1778000000.0,3932000000.0,2154000000.0,,
1990-07-24,13.16,1778000000.0,3932000000.0,2154000000.0,,
1990-07-25,13.56,1778000000.0,3932000000.0,2154000000.0,,
1990-07-26,13.47,1778000000.0,3932000000.0,2154000000.0,,
1990-07-27,13.34,1778000000.0,3932000000.0,2154000000.0,,
1990-07-30,13.47,1778000000.0,3932000000.0,2154000000.0,,
1990-07-31,13.34,1778000000.0,3932000000.0,2154000000.0,,
1990-08-01,13.09,1778000000.0,3932000000.0,2154000000.0,,
1990-08-02,13.0,1778000000.0,3932000000.0,2154000000.0,,
1990-08-03,12.88,1778000000.0,3932000000.0,2154000000.0,,
1990-08-06,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-08-07,12.94,1778000000.0,3932000000.0,2154000000.0,,
1990-08-08,13.09,1778000000.0,3932000000.0,2154000000.0,,
1990-08-09,13.16,1778000000.0,3932000000.0,2154000000.0,,
1990-08-10,13.0,1778000000.0,3932000000.0,2154000000.0,,
1990-08-13,13.09,1778000000.0,3932000000.0,2154000000.0,,
1990-08-14,13.13,1778000000.0,3932000000.0,2154000000.0,,
1990-08-15,13.13,1778000000.0,3932000000.0,2154000000.0,,
1990-08-16,12.94,1778000000.0,3932000000.0,2154000000.0,,
1990-08-17,13.22,1778000000.0,3932000000.0,2154000000.0,,
1990-08-20,12.88,1778000000.0,3932000000.0,2154000000.0,,
1990-08-21,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-08-22,12.25,1778000000.0,3932000000.0,2154000000.0,,
1990-08-23,12.03,1778000000.0,3932000000.0,2154000000.0,,
1990-08-24,12.25,1778000000.0,3932000000.0,2154000000.0,,
1990-08-27,12.47,1778000000.0,3932000000.0,2154000000.0,,
1990-08-28,12.38,1778000000.0,3932000000.0,2154000000.0,,
1990-08-29,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-08-30,12.25,1778000000.0,3932000000.0,2154000000.0,,
1990-08-31,12.63,1778000000.0,3932000000.0,2154000000.0,,
1990-09-04,12.44,1778000000.0,3932000000.0,2154000000.0,,
1990-09-05,12.31,1778000000.0,3932000000.0,2154000000.0,,
1990-09-06,12.13,1778000000.0,3932000000.0,2154000000.0,,
1990-09-07,12.44,1778000000.0,3932000000.0,2154000000.0,,
1990-09-10,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-09-11,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-09-12,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-09-13,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-09-14,12.19,1778000000.0,3932000000.0,2154000000.0,,
1990-09-17,12.06,1778000000.0,3932000000.0,2154000000.0,,
1990-09-18,12.06,1778000000.0,3932000000.0,2154000000.0,,
1990-09-19,11.88,1778000000.0,3932000000.0,2154000000.0,,
1990-09-20,11.63,1778000000.0,3932000000.0,2154000000.0,,
1990-09-21,11.56,1778000000.0,3932000000.0,2154000000.0,,
1990-09-24,11.09,1778000000.0,3932000000.0,2154000000.0,,
1990-09-25,11.47,1778000000.0,3932000000.0,2154000000.0,,
1990-09-26,11.34,1778000000.0,3932000000.0,2154000000.0,,
1990-09-27,11.34,1778000000.0,3932000000.0,2154000000.0,,
1990-09-28,11.41,1778000000.0,3932000000.0,2154000000.0,,
1990-10-01,11.78,1778000000.0,3932000000.0,2154000000.0,,
1990-10-02,12.09,1778000000.0,3932000000.0,2154000000.0,,
1990-10-03,12.09,1778000000.0,3932000000.0,2154000000.0,,
1990-10-04,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-10-05,12.59,1778000000.0,3932000000.0,2154000000.0,,
1990-10-08,12.56,1778000000.0,3932000000.0,2154000000.0,,
1990-10-09,12.38,1778000000.0,3932000000.0,2154000000.0,,
1990-10-10,12.44,1778000000.0,3932000000.0,2154000000.0,,
1990-10-11,12.19,1778000000.0,3932000000.0,2154000000.0,,
1990-10-12,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-10-15,12.66,1778000000.0,3932000000.0,2154000000.0,,
1990-10-16,12.44,1778000000.0,3932000000.0,2154000000.0,,
1990-10-17,12.44,1778000000.0,3932000000.0,2154000000.0,,
1990-10-18,12.59,1778000000.0,3932000000.0,2154000000.0,,
1990-10-19,12.66,1778000000.0,3932000000.0,2154000000.0,,
1990-10-22,12.72,1778000000.0,3932000000.0,2154000000.0,,
1990-10-23,12.34,1778000000.0,3932000000.0,2154000000.0,,
1990-10-24,12.41,1778000000.0,3932000000.0,2154000000.0,,
1990-10-25,12.31,1778000000.0,3932000000.0,2154000000.0,,
1990-10-26,12.22,1778000000.0,3932000000.0,2154000000.0,,
1990-10-29,12.25,1778000000.0,3932000000.0,2154000000.0,,
1990-10-30,12.5,1778000000.0,3932000000.0,2154000000.0,,
1990-10-31,12.38,1778000000.0,3932000000.0,2154000000.0,,
1990-11-01,12.34,1778000000.0,3932000000.0,2154000000.0,,
1990-11-02,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-11-05,12.69,1778000000.0,3932000000.0,2154000000.0,,
1990-11-06,12.53,1778000000.0,3932000000.0,2154000000.0,,
1990-11-07,12.31,1778000000.0,3932000000.0,2154000000.0,,
1990-11-08,12.59,1778000000.0,3932000000.0,2154000000.0,,
1990-11-09,12.63,1778000000.0,3932000000.0,2154000000.0,,
1990-11-12,12.84,1778000000.0,3932000000.0,2154000000.0,,
1990-11-13,12.78,1778000000.0,3932000000.0,2154000000.0,,
1990-11-14,13.09,1778000000.0,3932000000.0,2154000000.0,,
1990-11-15,13.22,1778000000.0,3932000000.0,2154000000.0,,
1990-11-16,13.22,1778000000.0,3932000000.0,2154000000.0,,
1990-11-19,13.38,1778000000.0,3932000000.0,2154000000.0,,
1990-11-20,13.53,1778000000.0,3932000000.0,2154000000.0,,
1990-11-21,13.72,1778000000.0,3932000000.0,2154000000.0,,
1990-11-23,13.81,1778000000.0,3932000000.0,2154000000.0,,
1990-11-26,13.97,1778000000.0,3932000000.0,2154000000.0,,
1990-11-27,14.0,1778000000.0,3932000000.0,2154000000.0,,
1990-11-28,14.06,1778000000.0,3932000000.0,2154000000.0,,
1990-11-29,14.16,1778000000.0,3932000000.0,2154000000.0,,
1990-11-30,14.25,1778000000.0,3932000000.0,2154000000.0,,
1990-12-03,14.13,1778000000.0,3932000000.0,2154000000.0,,
1990-12-04,14.22,1778000000.0,3932000000.0,2154000000.0,,
1990-12-05,14.47,1778000000.0,3932000000.0,2154000000.0,,
1990-12-06,14.47,1778000000.0,3932000000.0,2154000000.0,,
1990-12-07,14.69,1778000000.0,3932000000.0,2154000000.0,,
1990-12-10,14.72,1778000000.0,3932000000.0,2154000000.0,,
1990-12-11,14.44,1778000000.0,3932000000.0,2154000000.0,,
1990-12-12,14.69,1778000000.0,3932000000.0,2154000000.0,,
1990-12-13,14.69,1778000000.0,3932000000.0,2154000000.0,,
1990-12-14,14.63,1778000000.0,3932000000.0,2154000000.0,,
1990-12-17,14.47,1778000000.0,3932000000.0,2154000000.0,,
1990-12-18,14.78,1778000000.0,3932000000.0,2154000000.0,,
1990-12-19,14.72,1778000000.0,3932000000.0,2154000000.0,,
1990-12-20,14.72,1778000000.0,3932000000.0,2154000000.0,,
1990-12-21,14.78,1778000000.0,3932000000.0,2154000000.0,,
1990-12-24,14.78,1778000000.0,3932000000.0,2154000000.0,,
1990-12-26,14.69,1778000000.0,3932000000.0,2154000000.0,,
1990-12-27,14.44,1778000000.0,3932000000.0,2154000000.0,,
1990-12-28,14.47,1778000000.0,3932000000.0,2154000000.0,,
1990-12-31,14.63,1778000000.0,3932000000.0,2154000000.0,,
1991-01-02,14.38,1778000000.0,3932000000.0,2154000000.0,,
1991-01-03,13.72,1778000000.0,3932000000.0,2154000000.0,,
1991-01-04,13.75,1778000000.0,3932000000.0,2154000000.0,,
1991-01-07,13.56,1778000000.0,3932000000.0,2154000000.0,,
1991-01-08,13.78,1778000000.0,3932000000.0,2154000000.0,,
1991-01-09,13.69,1778000000.0,3932000000.0,2154000000.0,,
1991-01-10,13.75,1778000000.0,3932000000.0,2154000000.0,,
1991-01-11,13.72,1778000000.0,3932000000.0,2154000000.0,,
1991-01-14,13.72,1778000000.0,3932000000.0,2154000000.0,,
1991-01-15,13.72,1778000000.0,3932000000.0,2154000000.0,,
1991-01-16,13.78,1778000000.0,3932000000.0,2154000000.0,,
1991-01-17,14.25,1778000000.0,3932000000.0,2154000000.0,,
1991-01-18,14.56,1778000000.0,3932000000.0,2154000000.0,,
1991-01-21,14.63,1778000000.0,3932000000.0,2154000000.0,,
1991-01-22,14.59,1778000000.0,3932000000.0,2154000000.0,,
1991-01-23,14.94,1778000000.0,3932000000.0,2154000000.0,,
1991-01-24,15.0,1778000000.0,3932000000.0,2154000000.0,,
1991-01-25,15.0,1778000000.0,3932000000.0,2154000000.0,,
1991-01-28,14.84,1778000000.0,3932000000.0,2154000000.0,,
1991-01-29,14.81,1778000000.0,3932000000.0,2154000000.0,,
1991-01-30,15.16,1778000000.0,3932000000.0,2154000000.0,,
1991-01-31,15.16,1778000000.0,3932000000.0,2154000000.0,,
1991-02-01,15.72,1778000000.0,3932000000.0,2154000000.0,,
1991-02-04,16.0,1778000000.0,3932000000.0,2154000000.0,,
1991-02-05,15.94,1778000000.0,3932000000.0,2154000000.0,,
1991-02-06,16.13,1778000000.0,3932000000.0,2154000000.0,,
1991-02-07,16.09,1778000000.0,3932000000.0,2154000000.0,,
1991-02-08,16.22,1778000000.0,3932000000.0,2154000000.0,,
1991-02-11,16.44,1778000000.0,3932000000.0,2154000000.0,,
1991-02-12,16.5,1778000000.0,3932000000.0,2154000000.0,,
1991-02-13,17.25,1778000000.0,3932000000.0,2154000000.0,,
1991-02-14,17.03,1778000000.0,3932000000.0,2154000000.0,,
1991-02-15,17.59,1778000000.0,3932000000.0,2154000000.0,,
1991-02-19,18.06,1778000000.0,3932000000.0,2154000000.0,,
1991-02-20,17.53,1778000000.0,3932000000.0,2154000000.0,,
1991-02-21,17.34,1778000000.0,3932000000.0,2154000000.0,,
1991-02-22,17.47,1778000000.0,3932000000.0,2154000000.0,,
1991-02-25,17.69,1778000000.0,3932000000.0,2154000000.0,,
1991-02-26,17.94,1778000000.0,3932000000.0,2154000000.0,,
1991-02-27,17.75,1778000000.0,3932000000.0,2154000000.0,,
1991-02-28,17.78,1778000000.0,3932000000.0,2154000000.0,,
1991-03-01,17.5,1778000000.0,3932000000.0,2154000000.0,,
1991-03-04,17.81,1778000000.0,3932000000.0,2154000000.0,,
1991-03-05,18.0,1778000000.0,3932000000.0,2154000000.0,,
1991-03-06,17.97,1778000000.0,3932000000.0,2154000000.0,,
1991-03-07,17.81,1778000000.0,3932000000.0,2154000000.0,,
1991-03-08,17.78,1778000000.0,3932000000.0,2154000000.0,,
1991-03-11,17.69,1778000000.0,3932000000.0,2154000000.0,,
1991-03-12,17.63,1778000000.0,3932000000.0,2154000000.0,,
1991-03-13,18.06,1778000000.0,3932000000.0,2154000000.0,,
1991-03-14,18.22,1778000000.0,3932000000.0,2154000000.0,,
1991-03-15,18.44,1778000000.0,3932000000.0,2154000000.0,,
1991-03-18,18.41,1778000000.0,3932000000.0,2154000000.0,,
1991-03-19,18.63,1778000000.0,3932000000.0,2154000000.0,,
1991-03-20,19.25,1778000000.0,3932000000.0,2154000000.0,,
1991-03-21,19.19,1778000000.0,3932000000.0,2154000000.0,,
1991-03-22,20.25,1778000000.0,3932000000.0,2154000000.0,,
1991-03-25,19.66,1778000000.0,3932000000.0,2154000000.0,,
1991-03-26,19.56,1778000000.0,3932000000.0,2154000000.0,,
1991-03-27,19.44,1778000000.0,3932000000.0,2154000000.0,,
1991-03-28,19.66,1778000000.0,3932000000.0,2154000000.0,,
1991-04-01,19.53,1778000000.0,3932000000.0,2154000000.0,,
1991-04-02,20.16,1778000000.0,3932000000.0,2154000000.0,,
1991-04-03,20.81,1778000000.0,3932000000.0,2154000000.0,,
1991-04-04,20.75,1778000000.0,3932000000.0,2154000000.0,,
1991-04-05,20.72,1778000000.0,3932000000.0,2154000000.0,,
1991-04-08,21.16,1778000000.0,3932000000.0,2154000000.0,,
1991-04-09,20.94,1778000000.0,3932000000.0,2154000000.0,,
1991-04-10,21.22,1778000000.0,3932000000.0,2154000000.0,,
1991-04-11,21.22,1778000000.0,3932000000.0,2154000000.0,,
1991-04-12,21.03,1778000000.0,3932000000.0,2154000000.0,,
1991-04-15,20.94,1778000000.0,3932000000.0,2154000000.0,,
1991-04-16,21.47,1778000000.0,3932000000.0,2154000000.0,,
1991-04-17,21.56,1778000000.0,3932000000.0,2154000000.0,,
1991-04-18,21.56,1778000000.0,3932000000.0,2154000000.0,,
1991-04-19,21.09,1778000000.0,3932000000.0,2154000000.0,,
1991-04-22,20.88,1778000000.0,3932000000.0,2154000000.0,,
1991-04-23,20.91,1778000000.0,3932000000.0,2154000000.0,,
1991-04-24,20.56,1778000000.0,3932000000.0,2154000000.0,,
1991-04-25,20.06,1778000000.0,3932000000.0,2154000000.0,,
1991-04-26,20.88,1778000000.0,3932000000.0,2154000000.0,,
1991-04-29,20.75,1778000000.0,3932000000.0,2154000000.0,,
1991-04-30,20.56,1778000000.0,3932000000.0,2154000000.0,,
