date,close price,AME_SHE,AME_TA,AME_TL,market cap,PB Ratio
1989-11-22,1.93,191200000.0,464500000.0,273300000.0,,
1989-11-24,2.0,191200000.0,464500000.0,273300000.0,,
1989-11-27,2.04,191200000.0,464500000.0,273300000.0,,
1989-11-28,2.02,191200000.0,464500000.0,273300000.0,,
1989-11-29,2.0,191200000.0,464500000.0,273300000.0,,
1989-11-30,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-01,1.98,191200000.0,464500000.0,273300000.0,,
1989-12-04,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-05,2.02,191200000.0,464500000.0,273300000.0,,
1989-12-06,2.02,191200000.0,464500000.0,273300000.0,,
1989-12-07,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-08,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-11,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-12,2.0,191200000.0,464500000.0,273300000.0,,
1989-12-13,1.98,191200000.0,464500000.0,273300000.0,,
1989-12-14,1.94,191200000.0,464500000.0,273300000.0,,
1989-12-15,1.93,191200000.0,464500000.0,273300000.0,,
1989-12-18,1.89,191200000.0,464500000.0,273300000.0,,
1989-12-19,1.85,191200000.0,464500000.0,273300000.0,,
1989-12-20,1.81,191200000.0,464500000.0,273300000.0,,
1989-12-21,1.91,191200000.0,464500000.0,273300000.0,,
1989-12-22,1.91,191200000.0,464500000.0,273300000.0,,
1989-12-26,1.94,191200000.0,464500000.0,273300000.0,,
1989-12-27,1.96,191200000.0,464500000.0,273300000.0,,
1989-12-28,1.96,191200000.0,464500000.0,273300000.0,,
1989-12-29,2.0,191200000.0,464500000.0,273300000.0,,
1990-01-02,1.98,191200000.0,464500000.0,273300000.0,,
1990-01-03,2.0,191200000.0,464500000.0,273300000.0,,
1990-01-04,1.98,191200000.0,464500000.0,273300000.0,,
1990-01-05,1.96,191200000.0,464500000.0,273300000.0,,
1990-01-08,1.94,191200000.0,464500000.0,273300000.0,,
1990-01-09,1.93,191200000.0,464500000.0,273300000.0,,
1990-01-10,1.93,191200000.0,464500000.0,273300000.0,,
1990-01-11,1.91,191200000.0,464500000.0,273300000.0,,
1990-01-12,1.83,191200000.0,464500000.0,273300000.0,,
1990-01-15,1.87,191200000.0,464500000.0,273300000.0,,
1990-01-16,1.83,191200000.0,464500000.0,273300000.0,,
1990-01-17,1.89,191200000.0,464500000.0,273300000.0,,
1990-01-18,1.85,191200000.0,464500000.0,273300000.0,,
1990-01-19,1.91,191200000.0,464500000.0,273300000.0,,
1990-01-22,1.89,191200000.0,464500000.0,273300000.0,,
1990-01-23,1.85,191200000.0,464500000.0,273300000.0,,
1990-01-24,1.87,191200000.0,464500000.0,273300000.0,,
1990-01-25,1.89,191200000.0,464500000.0,273300000.0,,
1990-01-26,1.89,191200000.0,464500000.0,273300000.0,,
1990-01-29,1.85,191200000.0,464500000.0,273300000.0,,
1990-01-30,1.87,191200000.0,464500000.0,273300000.0,,
1990-01-31,1.87,191200000.0,464500000.0,273300000.0,,
1990-02-01,1.85,191200000.0,464500000.0,273300000.0,,
1990-02-02,1.83,191200000.0,464500000.0,273300000.0,,
1990-02-05,1.83,191200000.0,464500000.0,273300000.0,,
1990-02-06,1.8,191200000.0,464500000.0,273300000.0,,
1990-02-07,1.8,191200000.0,464500000.0,273300000.0,,
1990-02-08,1.85,191200000.0,464500000.0,273300000.0,,
1990-02-09,1.89,191200000.0,464500000.0,273300000.0,,
1990-02-12,1.87,191200000.0,464500000.0,273300000.0,,
1990-02-13,1.85,191200000.0,464500000.0,273300000.0,,
1990-02-14,1.83,191200000.0,464500000.0,273300000.0,,
1990-02-15,1.8,191200000.0,464500000.0,273300000.0,,
1990-02-16,1.81,191200000.0,464500000.0,273300000.0,,
1990-02-20,1.76,191200000.0,464500000.0,273300000.0,,
1990-02-21,1.78,191200000.0,464500000.0,273300000.0,,
1990-02-22,1.76,191200000.0,464500000.0,273300000.0,,
1990-02-23,1.76,191200000.0,464500000.0,273300000.0,,
1990-02-26,1.76,191200000.0,464500000.0,273300000.0,,
1990-02-27,1.78,191200000.0,464500000.0,273300000.0,,
1990-02-28,1.76,191200000.0,464500000.0,273300000.0,,
1990-03-01,1.78,191200000.0,464500000.0,273300000.0,,
1990-03-02,1.78,191200000.0,464500000.0,273300000.0,,
1990-03-05,1.78,191200000.0,464500000.0,273300000.0,,
1990-03-06,1.78,191200000.0,464500000.0,273300000.0,,
1990-03-07,1.78,191200000.0,464500000.0,273300000.0,,
1990-03-08,1.91,191200000.0,464500000.0,273300000.0,,
1990-03-09,1.91,191200000.0,464500000.0,273300000.0,,
1990-03-12,1.85,191200000.0,464500000.0,273300000.0,,
1990-03-13,1.85,191200000.0,464500000.0,273300000.0,,
1990-03-14,1.85,191200000.0,464500000.0,273300000.0,,
1990-03-15,1.89,191200000.0,464500000.0,273300000.0,,
1990-03-16,1.89,191200000.0,464500000.0,273300000.0,,
1990-03-19,1.89,191200000.0,464500000.0,273300000.0,,
1990-03-20,1.89,191200000.0,464500000.0,273300000.0,,
1990-03-21,1.93,191200000.0,464500000.0,273300000.0,,
1990-03-22,1.93,191200000.0,464500000.0,273300000.0,,
1990-03-23,1.96,191200000.0,464500000.0,273300000.0,,
1990-03-26,1.98,191200000.0,464500000.0,273300000.0,,
1990-03-27,2.0,191200000.0,464500000.0,273300000.0,,
1990-03-28,1.98,191200000.0,464500000.0,273300000.0,,
1990-03-29,1.94,191200000.0,464500000.0,273300000.0,,
1990-03-30,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-02,1.93,191200000.0,464500000.0,273300000.0,,
1990-04-03,1.96,191200000.0,464500000.0,273300000.0,,
1990-04-04,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-05,1.96,191200000.0,464500000.0,273300000.0,,
1990-04-06,1.96,191200000.0,464500000.0,273300000.0,,
1990-04-09,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-10,1.93,191200000.0,464500000.0,273300000.0,,
1990-04-11,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-12,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-16,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-17,1.98,191200000.0,464500000.0,273300000.0,,
1990-04-18,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-19,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-20,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-23,1.96,191200000.0,464500000.0,273300000.0,,
1990-04-24,1.94,191200000.0,464500000.0,273300000.0,,
1990-04-25,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-26,1.93,191200000.0,464500000.0,273300000.0,,
1990-04-27,1.91,191200000.0,464500000.0,273300000.0,,
1990-04-30,1.91,191200000.0,464500000.0,273300000.0,,
1990-05-01,1.93,191200000.0,464500000.0,273300000.0,,
1990-05-02,1.89,191200000.0,464500000.0,273300000.0,,
1990-05-03,1.93,191200000.0,464500000.0,273300000.0,,
1990-05-04,1.93,191200000.0,464500000.0,273300000.0,,
1990-05-07,1.93,191200000.0,464500000.0,273300000.0,,
1990-05-08,1.94,191200000.0,464500000.0,273300000.0,,
1990-05-09,1.94,191200000.0,464500000.0,273300000.0,,
1990-05-10,2.0,191200000.0,464500000.0,273300000.0,,
1990-05-11,2.02,191200000.0,464500000.0,273300000.0,,
1990-05-14,2.02,191200000.0,464500000.0,273300000.0,,
1990-05-15,2.0,191200000.0,464500000.0,273300000.0,,
1990-05-16,2.02,191200000.0,464500000.0,273300000.0,,
1990-05-17,2.02,191200000.0,464500000.0,273300000.0,,
1990-05-18,2.06,191200000.0,464500000.0,273300000.0,,
1990-05-21,2.07,191200000.0,464500000.0,273300000.0,,
1990-05-22,2.02,191200000.0,464500000.0,273300000.0,,
1990-05-23,2.06,191200000.0,464500000.0,273300000.0,,
1990-05-24,2.06,191200000.0,464500000.0,273300000.0,,
1990-05-25,2.07,191200000.0,464500000.0,273300000.0,,
1990-05-29,2.09,191200000.0,464500000.0,273300000.0,,
1990-05-30,2.09,191200000.0,464500000.0,273300000.0,,
1990-05-31,2.06,191200000.0,464500000.0,273300000.0,,
1990-06-01,2.07,191200000.0,464500000.0,273300000.0,,
1990-06-04,2.13,191200000.0,464500000.0,273300000.0,,
1990-06-05,2.11,191200000.0,464500000.0,273300000.0,,
1990-06-06,2.11,191200000.0,464500000.0,273300000.0,,
1990-06-07,2.07,191200000.0,464500000.0,273300000.0,,
1990-06-08,2.07,191200000.0,464500000.0,273300000.0,,
1990-06-11,1.98,191200000.0,464500000.0,273300000.0,,
1990-06-12,2.02,191200000.0,464500000.0,273300000.0,,
1990-06-13,2.02,191200000.0,464500000.0,273300000.0,,
1990-06-14,1.96,191200000.0,464500000.0,273300000.0,,
1990-06-15,1.94,191200000.0,464500000.0,273300000.0,,
1990-06-18,1.93,191200000.0,464500000.0,273300000.0,,
1990-06-19,1.93,191200000.0,464500000.0,273300000.0,,
1990-06-20,1.94,191200000.0,464500000.0,273300000.0,,
1990-06-21,1.96,191200000.0,464500000.0,273300000.0,,
1990-06-22,1.93,191200000.0,464500000.0,273300000.0,,
1990-06-25,1.91,191200000.0,464500000.0,273300000.0,,
1990-06-26,1.96,191200000.0,464500000.0,273300000.0,,
1990-06-27,1.93,191200000.0,464500000.0,273300000.0,,
1990-06-28,1.94,191200000.0,464500000.0,273300000.0,,
1990-06-29,1.94,191200000.0,464500000.0,273300000.0,,
1990-07-02,1.91,191200000.0,464500000.0,273300000.0,,
1990-07-03,1.91,191200000.0,464500000.0,273300000.0,,
1990-07-05,1.89,191200000.0,464500000.0,273300000.0,,
1990-07-06,1.96,191200000.0,464500000.0,273300000.0,,
1990-07-09,1.93,191200000.0,464500000.0,273300000.0,,
1990-07-10,1.94,191200000.0,464500000.0,273300000.0,,
1990-07-11,1.93,191200000.0,464500000.0,273300000.0,,
1990-07-12,1.91,191200000.0,464500000.0,273300000.0,,
1990-07-13,1.91,191200000.0,464500000.0,273300000.0,,
1990-07-16,1.87,191200000.0,464500000.0,273300000.0,,
1990-07-17,1.83,191200000.0,464500000.0,273300000.0,,
1990-07-18,1.81,191200000.0,464500000.0,273300000.0,,
1990-07-19,1.83,191200000.0,464500000.0,273300000.0,,
1990-07-20,1.78,191200000.0,464500000.0,273300000.0,,
1990-07-23,1.78,191200000.0,464500000.0,273300000.0,,
1990-07-24,1.76,191200000.0,464500000.0,273300000.0,,
1990-07-25,1.76,191200000.0,464500000.0,273300000.0,,
1990-07-26,1.78,191200000.0,464500000.0,273300000.0,,
1990-07-27,1.72,191200000.0,464500000.0,273300000.0,,
1990-07-30,1.69,191200000.0,464500000.0,273300000.0,,
1990-07-31,1.69,191200000.0,464500000.0,273300000.0,,
1990-08-01,1.67,191200000.0,464500000.0,273300000.0,,
1990-08-02,1.61,191200000.0,464500000.0,273300000.0,,
1990-08-03,1.59,191200000.0,464500000.0,273300000.0,,
1990-08-06,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-07,1.57,191200000.0,464500000.0,273300000.0,,
1990-08-08,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-09,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-10,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-13,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-14,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-15,1.63,191200000.0,464500000.0,273300000.0,,
1990-08-16,1.59,191200000.0,464500000.0,273300000.0,,
1990-08-17,1.54,191200000.0,464500000.0,273300000.0,,
1990-08-20,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-21,1.54,191200000.0,464500000.0,273300000.0,,
1990-08-22,1.52,191200000.0,464500000.0,273300000.0,,
1990-08-23,1.48,191200000.0,464500000.0,273300000.0,,
1990-08-24,1.54,191200000.0,464500000.0,273300000.0,,
1990-08-27,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-28,1.54,191200000.0,464500000.0,273300000.0,,
1990-08-29,1.56,191200000.0,464500000.0,273300000.0,,
1990-08-30,1.52,191200000.0,464500000.0,273300000.0,,
1990-08-31,1.54,191200000.0,464500000.0,273300000.0,,
1990-09-04,1.52,191200000.0,464500000.0,273300000.0,,
1990-09-05,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-06,1.46,191200000.0,464500000.0,273300000.0,,
1990-09-07,1.46,191200000.0,464500000.0,273300000.0,,
1990-09-10,1.46,191200000.0,464500000.0,273300000.0,,
1990-09-11,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-12,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-13,1.44,191200000.0,464500000.0,273300000.0,,
1990-09-14,1.46,191200000.0,464500000.0,273300000.0,,
1990-09-17,1.46,191200000.0,464500000.0,273300000.0,,
1990-09-18,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-19,1.52,191200000.0,464500000.0,273300000.0,,
1990-09-20,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-21,1.5,191200000.0,464500000.0,273300000.0,,
1990-09-24,1.48,191200000.0,464500000.0,273300000.0,,
1990-09-25,1.41,191200000.0,464500000.0,273300000.0,,
1990-09-26,1.37,191200000.0,464500000.0,273300000.0,,
1990-09-27,1.3,191200000.0,464500000.0,273300000.0,,
1990-09-28,1.28,191200000.0,464500000.0,273300000.0,,
1990-10-01,1.41,191200000.0,464500000.0,273300000.0,,
1990-10-02,1.44,191200000.0,464500000.0,273300000.0,,
1990-10-03,1.43,191200000.0,464500000.0,273300000.0,,
1990-10-04,1.46,191200000.0,464500000.0,273300000.0,,
1990-10-05,1.46,191200000.0,464500000.0,273300000.0,,
1990-10-08,1.46,191200000.0,464500000.0,273300000.0,,
1990-10-09,1.44,191200000.0,464500000.0,273300000.0,,
1990-10-10,1.37,191200000.0,464500000.0,273300000.0,,
1990-10-11,1.39,191200000.0,464500000.0,273300000.0,,
1990-10-12,1.37,191200000.0,464500000.0,273300000.0,,
1990-10-15,1.33,191200000.0,464500000.0,273300000.0,,
1990-10-16,1.33,191200000.0,464500000.0,273300000.0,,
1990-10-17,1.3,191200000.0,464500000.0,273300000.0,,
1990-10-18,1.35,191200000.0,464500000.0,273300000.0,,
1990-10-19,1.39,191200000.0,464500000.0,273300000.0,,
1990-10-22,1.3,191200000.0,464500000.0,273300000.0,,
1990-10-23,1.37,191200000.0,464500000.0,273300000.0,,
1990-10-24,1.43,191200000.0,464500000.0,273300000.0,,
1990-10-25,1.35,191200000.0,464500000.0,273300000.0,,
1990-10-26,1.33,191200000.0,464500000.0,273300000.0,,
1990-10-29,1.35,191200000.0,464500000.0,273300000.0,,
1990-10-30,1.33,191200000.0,464500000.0,273300000.0,,
1990-10-31,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-01,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-02,1.35,191200000.0,464500000.0,273300000.0,,
1990-11-05,1.31,191200000.0,464500000.0,273300000.0,,
1990-11-06,1.3,191200000.0,464500000.0,273300000.0,,
1990-11-07,1.31,191200000.0,464500000.0,273300000.0,,
1990-11-08,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-09,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-12,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-13,1.31,191200000.0,464500000.0,273300000.0,,
1990-11-14,1.35,191200000.0,464500000.0,273300000.0,,
1990-11-15,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-16,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-19,1.3,191200000.0,464500000.0,273300000.0,,
1990-11-20,1.3,191200000.0,464500000.0,273300000.0,,
1990-11-21,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-23,1.31,191200000.0,464500000.0,273300000.0,,
1990-11-26,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-27,1.31,191200000.0,464500000.0,273300000.0,,
1990-11-28,1.33,191200000.0,464500000.0,273300000.0,,
1990-11-29,1.35,191200000.0,464500000.0,273300000.0,,
1990-11-30,1.43,191200000.0,464500000.0,273300000.0,,
1990-12-03,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-04,1.52,191200000.0,464500000.0,273300000.0,,
1990-12-05,1.5,191200000.0,464500000.0,273300000.0,,
1990-12-06,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-07,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-10,1.5,191200000.0,464500000.0,273300000.0,,
1990-12-11,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-12,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-13,1.52,191200000.0,464500000.0,273300000.0,,
1990-12-14,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-17,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-18,1.48,191200000.0,464500000.0,273300000.0,,
1990-12-19,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-20,1.46,191200000.0,464500000.0,273300000.0,,
1990-12-21,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-24,1.46,191200000.0,464500000.0,273300000.0,,
1990-12-26,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-27,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-28,1.44,191200000.0,464500000.0,273300000.0,,
1990-12-31,1.41,191200000.0,464500000.0,273300000.0,,
1991-01-02,1.44,191200000.0,464500000.0,273300000.0,,
1991-01-03,1.41,191200000.0,464500000.0,273300000.0,,
1991-01-04,1.39,191200000.0,464500000.0,273300000.0,,
1991-01-07,1.37,191200000.0,464500000.0,273300000.0,,
1991-01-08,1.33,191200000.0,464500000.0,273300000.0,,
1991-01-09,1.33,191200000.0,464500000.0,273300000.0,,
1991-01-10,1.31,191200000.0,464500000.0,273300000.0,,
1991-01-11,1.3,191200000.0,464500000.0,273300000.0,,
1991-01-14,1.28,191200000.0,464500000.0,273300000.0,,
1991-01-15,1.3,191200000.0,464500000.0,273300000.0,,
1991-01-16,1.28,191200000.0,464500000.0,273300000.0,,
1991-01-17,1.31,191200000.0,464500000.0,273300000.0,,
1991-01-18,1.37,191200000.0,464500000.0,273300000.0,,
1991-01-21,1.39,191200000.0,464500000.0,273300000.0,,
1991-01-22,1.41,191200000.0,464500000.0,273300000.0,,
1991-01-23,1.46,191200000.0,464500000.0,273300000.0,,
1991-01-24,1.48,191200000.0,464500000.0,273300000.0,,
1991-01-25,1.44,191200000.0,464500000.0,273300000.0,,
1991-01-28,1.44,191200000.0,464500000.0,273300000.0,,
1991-01-29,1.48,191200000.0,464500000.0,273300000.0,,
1991-01-30,1.5,191200000.0,464500000.0,273300000.0,,
1991-01-31,1.54,191200000.0,464500000.0,273300000.0,,
1991-02-01,1.56,191200000.0,464500000.0,273300000.0,,
1991-02-04,1.65,191200000.0,464500000.0,273300000.0,,
1991-02-05,1.69,191200000.0,464500000.0,273300000.0,,
1991-02-06,1.63,191200000.0,464500000.0,273300000.0,,
1991-02-07,1.63,191200000.0,464500000.0,273300000.0,,
1991-02-08,1.61,191200000.0,464500000.0,273300000.0,,
1991-02-11,1.69,191200000.0,464500000.0,273300000.0,,
1991-02-12,1.69,191200000.0,464500000.0,273300000.0,,
1991-02-13,1.74,191200000.0,464500000.0,273300000.0,,
1991-02-14,1.7,191200000.0,464500000.0,273300000.0,,
1991-02-15,1.74,191200000.0,464500000.0,273300000.0,,
1991-02-19,1.72,191200000.0,464500000.0,273300000.0,,
1991-02-20,1.74,191200000.0,464500000.0,273300000.0,,
1991-02-21,1.72,191200000.0,464500000.0,273300000.0,,
1991-02-22,1.8,191200000.0,464500000.0,273300000.0,,
1991-02-25,1.78,191200000.0,464500000.0,273300000.0,,
1991-02-26,1.76,191200000.0,464500000.0,273300000.0,,
1991-02-27,1.76,191200000.0,464500000.0,273300000.0,,
1991-02-28,1.78,191200000.0,464500000.0,273300000.0,,
1991-03-01,1.76,191200000.0,464500000.0,273300000.0,,
1991-03-04,1.83,191200000.0,464500000.0,273300000.0,,
1991-03-05,1.85,191200000.0,464500000.0,273300000.0,,
1991-03-06,1.83,191200000.0,464500000.0,273300000.0,,
1991-03-07,1.8,191200000.0,464500000.0,273300000.0,,
1991-03-08,1.81,191200000.0,464500000.0,273300000.0,,
1991-03-11,1.81,191200000.0,464500000.0,273300000.0,,
1991-03-12,1.81,191200000.0,464500000.0,273300000.0,,
1991-03-13,1.76,191200000.0,464500000.0,273300000.0,,
1991-03-14,1.78,191200000.0,464500000.0,273300000.0,,
1991-03-15,1.74,191200000.0,464500000.0,273300000.0,,
1991-03-18,1.78,191200000.0,464500000.0,273300000.0,,
1991-03-19,1.76,191200000.0,464500000.0,273300000.0,,
1991-03-20,1.72,191200000.0,464500000.0,273300000.0,,
1991-03-21,1.76,191200000.0,464500000.0,273300000.0,,
1991-03-22,1.74,191200000.0,464500000.0,273300000.0,,
1991-03-25,1.78,191200000.0,464500000.0,273300000.0,,
1991-03-26,1.76,191200000.0,464500000.0,273300000.0,,
1991-03-27,1.78,191200000.0,464500000.0,273300000.0,,
1991-03-28,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-01,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-02,1.76,191200000.0,464500000.0,273300000.0,,
1991-04-03,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-04,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-05,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-08,1.78,191200000.0,464500000.0,273300000.0,,
1991-04-09,1.74,191200000.0,464500000.0,273300000.0,,
1991-04-10,1.8,191200000.0,464500000.0,273300000.0,,
1991-04-11,1.81,191200000.0,464500000.0,273300000.0,,
1991-04-12,1.8,191200000.0,464500000.0,273300000.0,,
1991-04-15,1.89,191200000.0,464500000.0,273300000.0,,
1991-04-16,1.96,191200000.0,464500000.0,273300000.0,,
1991-04-17,1.93,191200000.0,464500000.0,273300000.0,,
1991-04-18,1.93,191200000.0,464500000.0,273300000.0,,
1991-04-19,1.89,191200000.0,464500000.0,273300000.0,,
1991-04-22,1.8,191200000.0,464500000.0,273300000.0,,
1991-04-23,1.85,191200000.0,464500000.0,273300000.0,,
1991-04-24,1.83,191200000.0,464500000.0,273300000.0,,
1991-04-25,1.87,191200000.0,464500000.0,273300000.0,,
1991-04-26,1.85,191200000.0,464500000.0,273300000.0,,
1991-04-29,1.85,191200000.0,464500000.0,273300000.0,,
1991-04-30,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-01,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-02,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-03,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-06,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-07,1.74,191200000.0,464500000.0,273300000.0,,
1991-05-08,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-09,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-10,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-13,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-14,1.8,191200000.0,464500000.0,273300000.0,,
1991-05-15,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-16,1.81,191200000.0,464500000.0,273300000.0,,
1991-05-17,1.81,191200000.0,464500000.0,273300000.0,,
1991-05-20,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-21,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-22,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-23,1.78,191200000.0,464500000.0,273300000.0,,
1991-05-24,1.76,191200000.0,464500000.0,273300000.0,,
1991-05-28,1.8,191200000.0,464500000.0,273300000.0,,
1991-05-29,1.81,191200000.0,464500000.0,273300000.0,,
1991-05-30,1.96,191200000.0,464500000.0,273300000.0,,
1991-05-31,1.96,191200000.0,464500000.0,273300000.0,,
1991-06-03,1.94,191200000.0,464500000.0,273300000.0,,
1991-06-04,1.94,191200000.0,464500000.0,273300000.0,,
1991-06-05,1.94,191200000.0,464500000.0,273300000.0,,
1991-06-06,1.98,191200000.0,464500000.0,273300000.0,,
1991-06-07,1.98,191200000.0,464500000.0,273300000.0,,
1991-06-10,1.89,191200000.0,464500000.0,273300000.0,,
1991-06-11,1.87,191200000.0,464500000.0,273300000.0,,
1991-06-12,1.85,191200000.0,464500000.0,273300000.0,,
1991-06-13,1.87,191200000.0,464500000.0,273300000.0,,
1991-06-14,1.91,191200000.0,464500000.0,273300000.0,,
1991-06-17,1.89,191200000.0,464500000.0,273300000.0,,
1991-06-18,1.91,191200000.0,464500000.0,273300000.0,,
1991-06-19,1.83,191200000.0,464500000.0,273300000.0,,
1991-06-20,1.8,191200000.0,464500000.0,273300000.0,,
1991-06-21,1.81,191200000.0,464500000.0,273300000.0,,
1991-06-24,1.81,191200000.0,464500000.0,273300000.0,,
1991-06-25,1.8,191200000.0,464500000.0,273300000.0,,
1991-06-26,1.78,191200000.0,464500000.0,273300000.0,,
