date,close price,UAL_SHE,UAL_TA,UAL_TL,market cap,PB Ratio
2006-03-02,36.07,0.0,2408000000.0,0.0,4124928192.18,inf
2006-03-03,36.62,0.0,2408000000.0,0.0,4187825627.8799996,inf
2006-03-06,36.92,0.0,2408000000.0,0.0,4222133320.0800004,inf
2006-03-07,37.22,0.0,2408000000.0,0.0,4256441012.2799997,inf
2006-03-08,37.41,0.0,2408000000.0,0.0,4278169217.3399997,inf
2006-03-09,37.32,0.0,2408000000.0,0.0,4267876909.68,inf
2006-03-10,38.14,0.0,2408000000.0,0.0,4361651268.36,inf
2006-03-13,38.22,0.0,2408000000.0,0.0,4370799986.28,inf
2006-03-14,38.99,0.0,2408000000.0,0.0,4458856396.26,inf
2006-03-15,39.57,0.0,2408000000.0,0.0,4525184601.18,inf
2006-03-16,39.27,0.0,2408000000.0,0.0,4490876908.9800005,inf
2006-03-17,39.2,0.0,2408000000.0,0.0,4482871780.8,inf
2006-03-20,40.15,0.0,2408000000.0,0.0,4591512806.099999,inf
2006-03-21,40.94,0.0,2408000000.0,0.0,4681856395.559999,inf
2006-03-22,42.64,0.0,2408000000.0,0.0,4876266651.36,inf
2006-03-23,41.7,0.0,2408000000.0,0.0,4768769215.8,inf
2006-03-24,41.71,0.0,2408000000.0,0.0,4769912805.54,inf
2006-03-27,42.31,0.0,2408000000.0,0.0,4838528189.940001,inf
2006-03-28,40.8,0.0,2408000000.0,0.0,4665846139.2,inf
2006-03-29,40.52,0.0,2408000000.0,0.0,4633825626.4800005,inf
2006-03-30,39.01,0.0,2408000000.0,0.0,4461143575.74,inf
2006-03-31,39.93,19342000000.0,19342000000.0,44902000000.0,4566353831.82,0.23608488428394167
2006-04-03,39.13,19342000000.0,19342000000.0,44902000000.0,4329276561.610001,0.22382776143159966
2006-04-04,39.08,19342000000.0,19342000000.0,44902000000.0,4323744646.76,0.22354175611415575
2006-04-05,39.34,19342000000.0,19342000000.0,44902000000.0,4352510603.9800005,0.22502898376486405
2006-04-06,38.92,19342000000.0,19342000000.0,44902000000.0,4306042519.24,0.2226265390983352
2006-04-07,38.82,19342000000.0,19342000000.0,44902000000.0,4294978689.54,0.22205452846344742
2006-04-10,37.76,19342000000.0,19342000000.0,44902000000.0,4177702094.72,0.21599121573363664
2006-04-11,38.3,19342000000.0,19342000000.0,44902000000.0,4237446775.1,0.21908007316203082
2006-04-12,38.88,19342000000.0,19342000000.0,44902000000.0,4301616987.360001,0.22239773484438013
2006-04-13,39.43,19342000000.0,19342000000.0,44902000000.0,4362468050.71,0.22554379333626307
2006-04-17,38.61,19342000000.0,19342000000.0,44902000000.0,4271744647.17,0.22085330613018303
2006-04-18,37.87,19342000000.0,19342000000.0,44902000000.0,4189872307.39,0.21662042743201324
2006-04-19,38.04,19342000000.0,19342000000.0,44902000000.0,4208680817.88,0.21759284551132252
2006-04-20,36.79,19342000000.0,19342000000.0,44902000000.0,4070382946.63,0.2104427125752249
2006-04-21,34.44,19342000000.0,19342000000.0,44902000000.0,3810382948.68,0.1970004626553614
2006-04-24,36.07,19342000000.0,19342000000.0,44902000000.0,3990723372.79,0.20632423600403269
2006-04-25,35.9,19342000000.0,19342000000.0,44902000000.0,3971914862.2999997,0.20535181792472337
2006-04-26,35.76,19342000000.0,19342000000.0,44902000000.0,3956425500.72,0.20455100303588045
2006-04-27,36.83,19342000000.0,19342000000.0,44902000000.0,4074808478.5099998,0.21067151682918
2006-04-28,36.01,19342000000.0,19342000000.0,44902000000.0,3984085074.97,0.20598102962309997
2006-05-01,35.28,19342000000.0,19342000000.0,44902000000.0,3903319118.1600003,0.201805351988419
2006-05-02,36.01,19342000000.0,19342000000.0,44902000000.0,3984085074.97,0.20598102962309997
2006-05-03,37.62,19342000000.0,19342000000.0,44902000000.0,4162212733.14,0.2151904008447937
2006-05-04,38.63,19342000000.0,19342000000.0,44902000000.0,4273957413.11,0.22096770825716058
2006-05-05,38.97,19342000000.0,19342000000.0,44902000000.0,4311574434.09,0.22291254441577915
2006-05-08,35.5,19342000000.0,19342000000.0,44902000000.0,3927659543.5,0.20306377538517217
2006-05-09,35.2,19342000000.0,19342000000.0,44902000000.0,3894468054.4,0.20134774348050874
2006-05-10,34.61,19540000000.0,19540000000.0,19540000000.0,3829191459.17,0.19596680957881268
2006-05-11,33.68,19540000000.0,19540000000.0,19540000000.0,3726297842.96,0.19070101550460594
2006-05-12,33.5,19540000000.0,19540000000.0,19540000000.0,3706382949.5,0.18968182955475946
2006-05-15,33.83,19540000000.0,19540000000.0,19540000000.0,3742893587.5099998,0.19155033712947797
2006-05-16,32.69,19540000000.0,19540000000.0,19540000000.0,3616765928.93,0.18509549278045034
2006-05-17,32.81,19540000000.0,19540000000.0,19540000000.0,3630042524.57,0.185774950080348
2006-05-18,32.44,19540000000.0,19540000000.0,19540000000.0,3589106354.68,0.18367995673899692
2006-05-19,32.92,19540000000.0,19540000000.0,19540000000.0,3642212737.2400002,0.18639778593858752
2006-05-22,32.15,19540000000.0,19540000000.0,19540000000.0,3557021248.5499997,0.18203793493091094
2006-05-23,31.57,19540000000.0,19540000000.0,19540000000.0,3492851036.29,0.17875389131473898
2006-05-24,30.39,19540000000.0,19540000000.0,19540000000.0,3362297845.83,0.17207256119907882
2006-05-25,30.6,19540000000.0,19540000000.0,19540000000.0,3385531888.2000003,0.1732616114738997
2006-05-26,31.05,19540000000.0,19540000000.0,19540000000.0,3435319121.85,0.17580957634851585
2006-05-30,28.99,19540000000.0,19540000000.0,19540000000.0,3207404230.0299997,0.1641455593669396
2006-05-31,29.43,19540000000.0,19540000000.0,19540000000.0,3256085080.71,0.16663690279989765
2006-06-01,29.85,19540000000.0,19540000000.0,19540000000.0,3302553165.4500003,0.16901500334953942
2006-06-02,28.92,19540000000.0,19540000000.0,19540000000.0,3199659549.2400002,0.16374920927533265
2006-06-05,27.47,19540000000.0,19540000000.0,19540000000.0,3039234018.5899997,0.15553910023490275
2006-06-06,27.68,19540000000.0,19540000000.0,19540000000.0,3062468060.96,0.15672815050972363
2006-06-07,28.05,19540000000.0,19540000000.0,19540000000.0,3103404230.85,0.1588231438510747
2006-06-08,27.6,19540000000.0,19540000000.0,19540000000.0,3053616997.2000003,0.15627517897645857
2006-06-09,27.59,19540000000.0,19540000000.0,19540000000.0,3052510614.23,0.1562185575348004
2006-06-12,26.77,19540000000.0,19540000000.0,19540000000.0,2961787210.69,0.15157559931883316
2006-06-13,27.03,19540000000.0,19540000000.0,19540000000.0,2990553167.9100003,0.15304775680194474
2006-06-14,27.81,19540000000.0,19540000000.0,19540000000.0,3076851039.5699997,0.15746422925127943
2006-06-15,30.42,19540000000.0,19540000000.0,19540000000.0,3365616994.7400002,0.17224242552405325
2006-06-16,31.48,19540000000.0,19540000000.0,19540000000.0,3482893589.56,0.17824429833981575
2006-06-19,31.6,19540000000.0,19540000000.0,19540000000.0,3496170185.2000003,0.1789237556397134
2006-06-20,31.8,19540000000.0,19540000000.0,19540000000.0,3518297844.6,0.18005618447287614
2006-06-21,32.25,19540000000.0,19540000000.0,19540000000.0,3568085078.25,0.18260414934749233
2006-06-22,32.5,19540000000.0,19540000000.0,19540000000.0,3595744652.5,0.18401968538894575
2006-06-23,32.54,19540000000.0,19540000000.0,19540000000.0,3600170184.38,0.18424617115557831
2006-06-26,31.88,19540000000.0,19540000000.0,19540000000.0,3527148908.3599997,0.18050915600614123
2006-06-27,30.12,19540000000.0,19540000000.0,19540000000.0,3332425505.6400003,0.17054378227430914
2006-06-28,29.8,19540000000.0,19540000000.0,19540000000.0,3297021250.6,0.16873189614124873
2006-06-29,30.03,19540000000.0,19540000000.0,19540000000.0,3322468058.9100003,0.17003418929938588
2006-06-30,31.02,19540000000.0,19540000000.0,19540000000.0,3431999972.94,0.17563971202354145
2006-07-03,30.97,19540000000.0,19540000000.0,19540000000.0,3860028980.5699997,0.19754498365250767
2006-07-05,31.05,19540000000.0,19540000000.0,19540000000.0,3869999995.05,0.19805527098515865
2006-07-06,31.4,19540000000.0,19540000000.0,19540000000.0,3913623183.3999996,0.20028777806550663
2006-07-07,31.15,19540000000.0,19540000000.0,19540000000.0,3882463763.1499996,0.19869313015097234
2006-07-10,31.48,19540000000.0,19540000000.0,19540000000.0,3923594197.88,0.20079806539815764
2006-07-11,30.82,19540000000.0,19540000000.0,19540000000.0,3841333328.42,0.1965881949037871
2006-07-12,30.77,19540000000.0,19540000000.0,19540000000.0,3835101444.37,0.19626926532088024
2006-07-13,28.62,19540000000.0,19540000000.0,19540000000.0,3567130430.2200003,0.18255529325588538
2006-07-14,26.76,19540000000.0,19540000000.0,19540000000.0,3335304343.5600004,0.17069111277175028
2006-07-17,26.68,19540000000.0,19540000000.0,19540000000.0,3325333329.08,0.1701808254390993
2006-07-18,26.8,19540000000.0,19540000000.0,19540000000.0,3340289850.8,0.17094625643807576
2006-07-19,28.56,19540000000.0,19540000000.0,19540000000.0,3559652169.3599997,0.1821725777563971
2006-07-20,27.67,19540000000.0,19540000000.0,19540000000.0,3448724633.27,0.17649563118065506
2006-07-21,26.95,19540000000.0,19540000000.0,19540000000.0,3358985502.95,0.1719030451867963
2006-07-24,28.2,19540000000.0,19540000000.0,19540000000.0,3514782604.2,0.17987628475946774
2006-07-25,27.51,19540000000.0,19540000000.0,19540000000.0,3428782604.3100004,0.17547505651535314
2006-07-26,27.38,19540000000.0,19540000000.0,19540000000.0,3412579705.7799997,0.17464583959979527
2006-07-27,26.99,19540000000.0,19540000000.0,19540000000.0,3363971010.1899996,0.17215818885312179
2006-07-28,27.52,19540000000.0,19540000000.0,19540000000.0,3430028981.12,0.1755388424319345
2006-07-31,26.14,19540000000.0,19540000000.0,19540000000.0,3258028981.34,0.16673638594370524
2006-08-01,25.15,19540000000.0,19540000000.0,19540000000.0,3134637677.1499996,0.16042158020214942
2006-08-02,24.25,19478000000.0,19478000000.0,19478000000.0,3022463764.25,0.15517320896652634
2006-08-03,25.37,19478000000.0,19478000000.0,19478000000.0,3162057966.9700003,0.1623399716074546
2006-08-04,24.61,19478000000.0,19478000000.0,19478000000.0,3067333329.41,0.15747681124396753
2006-08-07,24.95,19478000000.0,19478000000.0,19478000000.0,3109710140.95,0.15965243561710646
2006-08-08,24.78,19478000000.0,19478000000.0,19478000000.0,3088521735.1800003,0.15856462343053704
2006-08-09,23.83,19478000000.0,19478000000.0,19478000000.0,2970115938.23,0.15248567297617827
2006-08-10,23.52,19478000000.0,19478000000.0,19478000000.0,2931478257.12,0.15050201545949277
2006-08-11,22.33,19478000000.0,19478000000.0,19478000000.0,2783159416.73,0.14288733015350652
2006-08-14,22.75,19478000000.0,19478000000.0,19478000000.0,2835507242.75,0.1455748661438546
2006-08-15,23.31,19478000000.0,19478000000.0,19478000000.0,2905304344.1099997,0.1491582474643187
2006-08-16,24.62,19478000000.0,19478000000.0,19478000000.0,3068579706.2200003,0.1575408001961187
2006-08-17,24.71,19478000000.0,19478000000.0,19478000000.0,3079797097.51,0.158116700765479
2006-08-18,24.88,19478000000.0,19478000000.0,19478000000.0,3100985503.2799997,0.15920451295204846
2006-08-21,24.01,19478000000.0,19478000000.0,19478000000.0,2992550720.8100004,0.1536374741148989
2006-08-22,24.22,19478000000.0,19478000000.0,19478000000.0,3018724633.8199997,0.1549812421100729
2006-08-23,24.78,19478000000.0,19478000000.0,19478000000.0,3088521735.1800003,0.15856462343053704
2006-08-24,24.28,19478000000.0,19478000000.0,19478000000.0,3026202894.6800003,0.1553651758229798
2006-08-25,23.72,19478000000.0,19478000000.0,19478000000.0,2956405793.3199997,0.15178179450251564
2006-08-28,24.48,19478000000.0,19478000000.0,19478000000.0,3051130430.88,0.1566449548660027
2006-08-29,24.74,19478000000.0,19478000000.0,19478000000.0,3083536227.9399996,0.1583086676219324
2006-08-30,25.2,19478000000.0,19478000000.0,19478000000.0,3140869561.2,0.16125215942088508
2006-08-31,25.0,19478000000.0,19478000000.0,19478000000.0,3115942025.0,0.1599723803778622
2006-09-01,24.83,19478000000.0,19478000000.0,19478000000.0,3094753619.23,0.15888456819129274
2006-09-05,25.21,19478000000.0,19478000000.0,19478000000.0,3142115938.01,0.16131614837303626
2006-09-06,24.89,19478000000.0,19478000000.0,19478000000.0,3102231880.09,0.1592685019041996
2006-09-07,24.94,19478000000.0,19478000000.0,19478000000.0,3108463764.1400003,0.15958844666495536
2006-09-08,25.09,19478000000.0,19478000000.0,19478000000.0,3127159416.29,0.1605482809472225
2006-09-11,25.11,19478000000.0,19478000000.0,19478000000.0,3129652169.91,0.16067625885152478
2006-09-12,26.45,19478000000.0,19478000000.0,19478000000.0,3296666662.45,0.1692507784397782
2006-09-13,26.7,19478000000.0,19478000000.0,19478000000.0,3327826082.7,0.17085050224355683
2006-09-14,27.62,19478000000.0,19478000000.0,19478000000.0,3442492749.2200003,0.17673748584146218
2006-09-15,27.6,19478000000.0,19478000000.0,19478000000.0,3439999995.6000004,0.1766095079371599
2006-09-18,26.58,19478000000.0,19478000000.0,19478000000.0,3312869560.98,0.1700826348177431
2006-09-19,27.8,19478000000.0,19478000000.0,19478000000.0,3464927531.8,0.17788928698018278
2006-09-20,28.75,19478000000.0,19478000000.0,19478000000.0,3583333328.75,0.18396823743454152
2006-09-21,27.91,19478000000.0,19478000000.0,19478000000.0,3478637676.71,0.17859316545384538
2006-09-22,27.82,19478000000.0,19478000000.0,19478000000.0,3467420285.42,0.17801726488448508
2006-09-25,28.45,19478000000.0,19478000000.0,19478000000.0,3545942024.45,0.18204856887000717
2006-09-26,28.3,19478000000.0,19478000000.0,19478000000.0,3527246372.3,0.18108873458774002
2006-09-27,27.41,19478000000.0,19478000000.0,19478000000.0,3416318836.21,0.17539371784628813
2006-09-28,26.82,19478000000.0,19478000000.0,19478000000.0,3342782604.42,0.17161836966937058
2006-09-29,26.57,19478000000.0,19478000000.0,19478000000.0,3311623184.17,0.17001864586559196
2006-10-02,27.9,19478000000.0,19478000000.0,19478000000.0,4982142841.2,0.25578308046000614
2006-10-03,29.4,19478000000.0,19478000000.0,19478000000.0,5249999983.2,0.2695348589793613
2006-10-04,29.75,19478000000.0,19478000000.0,19478000000.0,5312499983.0,0.2727436073005442
2006-10-05,30.1,19478000000.0,19478000000.0,19478000000.0,5374999982.8,0.2759523556217271
2006-10-06,30.04,19478000000.0,19478000000.0,19478000000.0,5364285697.12,0.2754022844809529
2006-10-09,29.77,19478000000.0,19478000000.0,19478000000.0,5316071411.559999,0.27292696434746894
2006-10-10,30.49,19478000000.0,19478000000.0,19478000000.0,5444642839.719999,0.2795278180367594
2006-10-11,31.01,19478000000.0,19478000000.0,19478000000.0,5537499982.280001,0.2842951012568026
2006-10-12,31.42,19478000000.0,19478000000.0,19478000000.0,5610714267.76,0.2880539207187596
2006-10-13,30.95,19478000000.0,19478000000.0,19478000000.0,5526785696.599999,0.2837450301160283
2006-10-16,30.23,19478000000.0,19478000000.0,19478000000.0,5398214268.440001,0.2771441764267379
2006-10-17,30.31,19478000000.0,19478000000.0,19478000000.0,5412499982.679999,0.2778776046144368
2006-10-18,32.48,19478000000.0,19478000000.0,19478000000.0,5799999981.44,0.2977718442057706
2006-10-19,33.9,19478000000.0,19478000000.0,19478000000.0,6053571409.2,0.31079019453742684
2006-10-20,35.4,19478000000.0,19478000000.0,19478000000.0,6321428551.2,0.324541973056782
2006-10-23,35.41,19478000000.0,19478000000.0,19478000000.0,6323214265.48,0.3246336515802444
2006-10-24,34.99,19478000000.0,19478000000.0,19478000000.0,6248214265.72,0.32078315359482495
2006-10-25,34.49,19478000000.0,19478000000.0,19478000000.0,6158928551.72,0.31619922742170653
2006-10-26,35.71,19478000000.0,19478000000.0,19478000000.0,6376785693.88,0.32738400728411543
2006-10-27,35.3,19478000000.0,19478000000.0,19478000000.0,6303571408.4,0.3236251878221583
2006-10-30,36.77,19478000000.0,19478000000.0,19478000000.0,6566071407.56,0.33710193077112643
2006-10-31,35.94,19478000000.0,19478000000.0,19478000000.0,6417857122.32,0.32949261332374985
2006-11-01,35.24,19478000000.0,19478000000.0,19478000000.0,6292857122.72,0.32307511668138417
2006-11-02,35.03,19478000000.0,19478000000.0,19478000000.0,6255357122.84,0.32114986768867443
2006-11-03,34.77,19478000000.0,19478000000.0,19478000000.0,6208928551.56,0.31876622607865285
2006-11-06,35.67,19478000000.0,19478000000.0,19478000000.0,6369642836.76,0.32701729319026596
2006-11-07,35.5,19478000000.0,19478000000.0,19478000000.0,6339285694.0,0.3254587582914057
2006-11-08,34.94,19529000000.0,19529000000.0,19529000000.0,6239285694.32,0.3194882325935788
2006-11-09,34.75,19529000000.0,19529000000.0,19529000000.0,6205357123.0,0.3177508896000819
2006-11-10,35.63,19529000000.0,19529000000.0,19529000000.0,6362499979.64,0.32579753083312
2006-11-13,37.0,19529000000.0,19529000000.0,19529000000.0,6607142836.0,0.33832468820728145
2006-11-14,36.7,19529000000.0,19529000000.0,19529000000.0,6553571407.6,0.3355815150596549
2006-11-15,39.99,19529000000.0,19529000000.0,19529000000.0,7141071405.72,0.3656649805786267
2006-11-16,41.5,19529000000.0,19529000000.0,19529000000.0,7410714262.0,0.3794722854216806
2006-11-17,40.45,19529000000.0,19529000000.0,19529000000.0,7223214262.6,0.3698711794049875
2006-11-20,40.19,19529000000.0,19529000000.0,19529000000.0,7176785691.32,0.36749376267704437
2006-11-21,42.28,19529000000.0,19529000000.0,19529000000.0,7549999975.84,0.3866045356055098
2006-11-22,44.0,19529000000.0,19529000000.0,19529000000.0,7857142832.0,0.4023320616519023
2006-11-24,44.44,19529000000.0,19529000000.0,19529000000.0,7935714260.32,0.40635538226842133
2006-11-27,41.63,19529000000.0,19529000000.0,19529000000.0,7433928547.64,0.3806609937856521
2006-11-28,40.51,19529000000.0,19529000000.0,19529000000.0,7233928548.28,0.37041981403451274
2006-11-29,41.02,19529000000.0,19529000000.0,19529000000.0,7324999976.56,0.37508320838547804
2006-11-30,40.58,19529000000.0,19529000000.0,19529000000.0,7246428548.24,0.371059887768959
2006-12-01,40.47,19529000000.0,19529000000.0,19529000000.0,7226785691.16,0.37005405761482923
2006-12-04,41.85,19529000000.0,19529000000.0,19529000000.0,7473214261.8,0.3826726540939116
2006-12-05,41.92,19529000000.0,19529000000.0,19529000000.0,7485714261.76,0.38331272782835785
2006-12-06,42.25,19529000000.0,19529000000.0,19529000000.0,7544642833.0,0.3863302182907471
2006-12-07,42.6,19529000000.0,19529000000.0,19529000000.0,7607142832.8,0.38953058696297815
2006-12-08,42.94,19529000000.0,19529000000.0,19529000000.0,7667857118.32,0.3926395165302883
2006-12-11,44.53,19529000000.0,19529000000.0,19529000000.0,7951785688.84,0.4071783342127093
2006-12-12,43.23,19529000000.0,19529000000.0,19529000000.0,7719642832.44,0.39529125057299397
2006-12-13,45.24,19529000000.0,19529000000.0,19529000000.0,8078571402.72,0.41367051066209226
2006-12-14,44.55,19529000000.0,19529000000.0,19529000000.0,7955357117.4,0.4073612124225511
2006-12-15,44.41,19529000000.0,19529000000.0,19529000000.0,7930357117.48,0.40608106495365864
2006-12-18,44.71,19529000000.0,19529000000.0,19529000000.0,7983928545.88,0.40882423810128526
2006-12-19,45.18,19529000000.0,19529000000.0,19529000000.0,8067857117.04,0.41312187603256695
2006-12-20,43.85,19529000000.0,19529000000.0,19529000000.0,7830357117.8,0.400960475078089
2006-12-21,43.38,19529000000.0,19529000000.0,19529000000.0,7746428546.64,0.39666283714680733
2006-12-22,42.82,19529000000.0,19529000000.0,19529000000.0,7646428546.96,0.39154224727123765
2006-12-26,44.0,19529000000.0,19529000000.0,19529000000.0,7857142832.0,0.4023320616519023
2006-12-27,43.99,19529000000.0,19529000000.0,19529000000.0,7855357117.72,0.40224062254698145
2006-12-28,43.64,19529000000.0,19529000000.0,19529000000.0,7792857117.92,0.3990402538747504
2006-12-29,44.0,19529000000.0,19529000000.0,19529000000.0,7857142832.0,0.4023320616519023
2007-01-03,46.36,19529000000.0,19529000000.0,19529000000.0,5338424235.4,0.2733588117875979
2007-01-04,47.35,19529000000.0,19529000000.0,19529000000.0,5452424235.25,0.27919628425674636
2007-01-05,46.55,19529000000.0,19529000000.0,19529000000.0,5360303023.25,0.2744791347867274
2007-01-08,46.8,19529000000.0,19529000000.0,19529000000.0,5389090902.0,0.2759532439961084
2007-01-09,46.84,19529000000.0,19529000000.0,19529000000.0,5393696962.6,0.27618910146960934
2007-01-10,48.85,19529000000.0,19529000000.0,19529000000.0,5625151507.75,0.2880409395130319
2007-01-11,50.08,19529000000.0,19529000000.0,19529000000.0,5766787871.2,0.29529355682318603
2007-01-12,50.16,19529000000.0,19529000000.0,19529000000.0,5775999992.4,0.2957652717701879
2007-01-16,51.21,19529000000.0,19529000000.0,19529000000.0,5896909083.150001,0.3019565304495878
2007-01-17,49.1,19529000000.0,19529000000.0,19529000000.0,5653939386.5,0.28951504872241285
2007-01-18,49.61,19529000000.0,19529000000.0,19529000000.0,5712666659.15,0.29252223150954987
2007-01-19,49.15,19529000000.0,19529000000.0,19529000000.0,5659696962.25,0.28980987056428903
2007-01-22,48.75,19529000000.0,19529000000.0,19529000000.0,5613636356.25,0.28745129582927953
2007-01-23,44.81,19529000000.0,19529000000.0,19529000000.0,5159939387.150001,0.26421933468943626
2007-01-24,45.68,19529000000.0,19529000000.0,19529000000.0,5260121205.2,0.2693492347380818
2007-01-25,45.19,19529000000.0,19529000000.0,19529000000.0,5203696962.849999,0.2664599806876952
2007-01-26,43.55,19529000000.0,19529000000.0,19529000000.0,5014848478.25,0.25678982427415636
2007-01-29,45.03,19529000000.0,19529000000.0,19529000000.0,5185272720.45,0.2655165507936914
2007-01-30,43.05,19529000000.0,19529000000.0,19529000000.0,4957272720.75,0.25384160585539456
2007-01-31,43.2,19529000000.0,19529000000.0,19529000000.0,4974545448.0,0.2547260713810231
2007-02-01,44.18,19529000000.0,19529000000.0,19529000000.0,5087393932.7,0.2605045794817963
2007-02-02,44.31,19529000000.0,19529000000.0,19529000000.0,5102363629.650001,0.2612711162706744
2007-02-05,44.38,19529000000.0,19529000000.0,19529000000.0,5110424235.700001,0.26168386684930106
2007-02-06,45.12,19529000000.0,19529000000.0,19529000000.0,5195636356.799999,0.2660472301090685
2007-02-07,45.36,19529000000.0,19529000000.0,19529000000.0,5223272720.4,0.26746237495007424
2007-02-08,44.9,19529000000.0,19529000000.0,19529000000.0,5170303023.5,0.26475001400481335
2007-02-09,44.42,19529000000.0,19529000000.0,19529000000.0,5115030296.3,0.261919724322802
2007-02-12,44.76,19529000000.0,19529000000.0,19529000000.0,5154181811.4,0.26392451284756
2007-02-13,44.71,19529000000.0,19529000000.0,19529000000.0,5148424235.650001,0.2636296910056839
2007-02-14,44.87,19529000000.0,19529000000.0,19529000000.0,5166848478.049999,0.2645731208996876
2007-02-15,44.5,19529000000.0,19529000000.0,19529000000.0,5124242417.5,0.2623914392698039
2007-02-16,44.65,19529000000.0,19529000000.0,19529000000.0,5141515144.75,0.26327590479543245
2007-02-20,45.17,19529000000.0,19529000000.0,19529000000.0,5201393932.55,0.26634205195094474
2007-02-21,44.59,19529000000.0,19529000000.0,19529000000.0,5134606053.85,0.26292211858518105
2007-02-22,43.39,19529000000.0,19529000000.0,19529000000.0,4996424235.85,0.2558463943801526
2007-02-23,42.74,19529000000.0,19529000000.0,19529000000.0,4921575751.1,0.2520137104357622
2007-02-26,42.15,19529000000.0,19529000000.0,19529000000.0,4853636357.25,0.24853481270162323
2007-02-27,40.02,19529000000.0,19529000000.0,19529000000.0,4608363630.3,0.23597540223769778
2007-02-28,39.99,19529000000.0,19529000000.0,19529000000.0,4604909084.85,0.23579850913257208
2007-03-01,39.98,19529000000.0,19529000000.0,19529000000.0,4603757569.7,0.2357395447641968
2007-03-02,39.07,19529000000.0,19529000000.0,19529000000.0,4498969691.05,0.2303737872420503
2007-03-05,38.45,19529000000.0,19529000000.0,19529000000.0,4427575751.75,0.2267179964027856
2007-03-06,39.2,19529000000.0,19529000000.0,19529000000.0,4513939388.0,0.23114032403092835
2007-03-07,38.83,19529000000.0,19529000000.0,19529000000.0,4471333327.45,0.2289586424010446
2007-03-08,38.21,19529000000.0,19529000000.0,19529000000.0,4399939388.150001,0.22530285156177995
2007-03-09,38.45,19529000000.0,19529000000.0,19529000000.0,4427575751.75,0.2267179964027856
2007-03-12,39.98,19529000000.0,19529000000.0,19529000000.0,4603757569.7,0.2357395447641968
2007-03-13,38.87,19529000000.0,19529000000.0,19529000000.0,4475939388.049999,0.22919449987454552
2007-03-14,37.82,19529000000.0,19529000000.0,19529000000.0,4355030297.3,0.2230032411951457
2007-03-15,38.9,19529000000.0,19529000000.0,19529000000.0,4479393933.5,0.22937139297967127
2007-03-16,38.46,19555000000.0,19555000000.0,19555000000.0,4428727266.900001,0.2264754419278957
2007-03-19,39.81,19555000000.0,19555000000.0,19555000000.0,4584181812.150001,0.23442504792380467
2007-03-20,40.21,19555000000.0,19555000000.0,19555000000.0,4630242418.150001,0.23678048673740734
2007-03-21,41.47,19555000000.0,19555000000.0,19555000000.0,4775333327.05,0.2442001190002557
2007-03-22,39.7,19555000000.0,19555000000.0,19555000000.0,4571515145.5,0.23377730225006393
2007-03-23,39.41,19555000000.0,19555000000.0,19555000000.0,4538121206.15,0.23206960911020197
2007-03-26,38.32,19555000000.0,19555000000.0,19555000000.0,4412606054.8,0.22565103834313477
2007-03-27,38.36,19555000000.0,19555000000.0,19555000000.0,4417212115.4,0.225886582224495
