date,VIAC,VIAC_SHE,PB Ratio
2002-03-29,,62716000000.0,
2002-05-14,,61535000000.0,
2002-08-14,,62207000000.0,
2002-11-14,,62569000000.0,
2003-03-27,,62487000000.0,
2003-05-15,,62891000000.0,
2003-08-14,,63660000000.0,
2003-11-07,,64122000000.0,
2004-03-15,,63205000000.0,
2004-05-07,,63493000000.0,
2004-08-09,,63965000000.0,
2004-11-09,,63481000000.0,
2005-03-16,,42024000000.0,
2005-05-10,,41136000000.0,
2005-08-05,,40881000000.0,
2005-11-07,,40354000000.0,
2005-12-05,21066300000.0,40354000000.0,0.5220374684046192
2005-12-06,20324640000.0,40354000000.0,0.5036586212023592
2005-12-07,20158950000.0,40354000000.0,0.4995527085295138
2005-12-08,20032710000.0,40354000000.0,0.49642439411210787
2005-12-09,20222070000.0,40354000000.0,0.5011168657382168
2005-12-12,20703360000.0,40354000000.0,0.513043564454577
2005-12-13,20514000000.0,40354000000.0,0.508351092828468
2005-12-14,20277300000.0,40354000000.0,0.5024855032958319
2005-12-15,19977480000.0,40354000000.0,0.49505575655449274
2005-12-16,19961700000.0,40354000000.0,0.494664717252317
2005-12-19,19953810000.0,40354000000.0,0.49446919760122915
2005-12-20,19780230000.0,40354000000.0,0.49016776527729594
2005-12-21,19922250000.0,40354000000.0,0.4936871189968776
2005-12-22,19811790000.0,40354000000.0,0.4909498438816474
2005-12-23,20119500000.0,40354000000.0,0.4985751102740744
2005-12-27,20237850000.0,40354000000.0,0.5015079050403926
2005-12-28,19764450000.0,40354000000.0,0.4897767259751202
2005-12-29,19725000000.0,40354000000.0,0.4887991277196808
2005-12-30,20119500000.0,40354000000.0,0.4985751102740744
2006-01-03,20069200000.0,40354000000.0,0.49732864152252565
2006-01-04,19916000000.0,40354000000.0,0.49353223967884224
2006-01-05,20191760000.0,40354000000.0,0.5003657629974724
2006-01-06,20858180000.0,40354000000.0,0.5168801110174952
2006-01-09,20704980000.0,40354000000.0,0.5130837091738117
2006-01-10,20344960000.0,40354000000.0,0.5041621648411557
2006-01-11,20053880000.0,40354000000.0,0.4969490013381573
2006-01-12,19908340000.0,40354000000.0,0.4933424195866581
2006-01-13,19517680000.0,40354000000.0,0.4836615948852654
2006-01-17,19195960000.0,40354000000.0,0.47568915101353026
2006-01-18,19663220000.0,40354000000.0,0.48726817663676464
2006-01-19,19586620000.0,40354000000.0,0.4853699757149229
2006-01-20,19134680000.0,40354000000.0,0.4741705902760569
2006-01-23,19778120000.0,40354000000.0,0.4901154780195272
2006-01-24,20605400000.0,40354000000.0,0.5106160479754176
2006-01-25,20222400000.0,40354000000.0,0.501125043366209
2006-01-26,20536460000.0,40354000000.0,0.5089076671457601
2006-01-27,20528800000.0,40354000000.0,0.5087178470535758
2006-01-30,20888820000.0,40354000000.0,0.5176393913862318
2006-01-31,20015580000.0,40354000000.0,0.49599990087723644
2006-02-01,20023240000.0,40354000000.0,0.4961897209694206
2006-02-02,19647900000.0,40354000000.0,0.48688853645239627
2006-02-03,19655560000.0,40354000000.0,0.4870783565445805
2006-02-06,19793440000.0,40354000000.0,0.4904951182038955
2006-02-07,19555980000.0,40354000000.0,0.4846106953461862
2006-02-08,19931320000.0,40354000000.0,0.4939118798632106
2006-02-09,19632580000.0,40354000000.0,0.48650889626802796
2006-02-10,19502360000.0,40354000000.0,0.4832819547008971
2006-02-13,19563640000.0,40354000000.0,0.48480051543837044
2006-02-14,19609600000.0,40354000000.0,0.48593943599147543
2006-02-15,19617260000.0,40354000000.0,0.4861292560836596
2006-02-16,19264900000.0,40354000000.0,0.4773975318431878
2006-02-17,19801100000.0,40354000000.0,0.4906849382960797
2006-02-21,19379800000.0,40354000000.0,0.48024483322595035
2006-02-22,19326180000.0,40354000000.0,0.47891609258066115
2006-02-23,19303200000.0,40354000000.0,0.4783466323041086
2006-02-24,18789980000.0,40354000000.0,0.46562868612776925
2006-02-27,19019780000.0,40354000000.0,0.47132328889329433
2006-02-28,18736360000.0,40354000000.0,0.46429994548248005
2006-03-01,18881900000.0,40354000000.0,0.4679065272339793
2006-03-02,18429960000.0,40354000000.0,0.45670714179511324
2006-03-03,18368680000.0,40354000000.0,0.4551885810576399
2006-03-06,18368680000.0,40354000000.0,0.4551885810576399
2006-03-07,18659760000.0,40354000000.0,0.4624017445606384
2006-03-08,18491240000.0,40354000000.0,0.4582257025325866
2006-03-09,18353360000.0,40354000000.0,0.45480894087327156
2006-03-10,18345700000.0,40354000000.0,0.45461912078108735
2006-03-13,18399320000.0,40354000000.0,0.45594786142637656
2006-03-14,18353360000.0,40354000000.0,0.45480894087327156
2006-03-15,18644440000.0,40354000000.0,0.46202210437627
2006-03-16,18552520000.0,21737000000.0,0.8534995629571698
2006-03-17,18858920000.0,21737000000.0,0.8675953443437456
2006-03-20,18690400000.0,21737000000.0,0.8598426645811289
2006-03-21,18981480000.0,21737000000.0,0.8732336568983761
2006-03-22,19211280000.0,21737000000.0,0.8838054929383079
2006-03-23,19065740000.0,21737000000.0,0.8771099967796844
2006-03-24,19172980000.0,21737000000.0,0.882043520264986
2006-03-27,18981480000.0,21737000000.0,0.8732336568983761
2006-03-28,18705720000.0,21737000000.0,0.8605474536504577
2006-03-29,18721040000.0,21737000000.0,0.8612522427197865
2006-03-30,18567840000.0,21737000000.0,0.8542043520264986
2006-03-31,18368680000.0,21737000000.0,0.8450420941252242
2006-04-03,18994300000.0,21737000000.0,0.8738234346966003
2006-04-04,19048130000.0,21737000000.0,0.8762998573860238
2006-04-05,19148100000.0,21737000000.0,0.8808989280949533
2006-04-06,19586430000.0,21737000000.0,0.9010640842802594
2006-04-07,19332660000.0,21737000000.0,0.8893895201729769
2006-04-10,19140410000.0,21737000000.0,0.8805451534250357
2006-04-11,18917400000.0,21737000000.0,0.8702856879974238
2006-04-12,18863570000.0,21737000000.0,0.8678092653080002
2006-04-13,19109650000.0,21737000000.0,0.8791300547453651
2006-04-17,19001990000.0,21737000000.0,0.8741772093665179
2006-04-18,19071200000.0,21737000000.0,0.8773611813957768
2006-04-19,18886640000.0,21737000000.0,0.8688705893177532
2006-04-20,18863570000.0,21737000000.0,0.8678092653080002
2006-04-21,19078890000.0,21737000000.0,0.8777149560656944
2006-04-24,19078890000.0,21737000000.0,0.8777149560656944
2006-04-25,19509530000.0,21737000000.0,0.8975263375810829
2006-04-26,19340350000.0,21737000000.0,0.8897432948428946
2006-04-27,19609500000.0,21737000000.0,0.9021254082900124
2006-04-28,19586430000.0,21737000000.0,0.9010640842802594
2006-05-01,19824820000.0,21737000000.0,0.9120310990477066
2006-05-02,19647950000.0,21737000000.0,0.9038942816396007
2006-05-03,19801750000.0,21737000000.0,0.9109697750379537
2006-05-04,20024760000.0,21737000000.0,0.9212292404655656
2006-05-05,20286220000.0,21737000000.0,0.9332575792427658
2006-05-08,20455400000.0,21737000000.0,0.9410406219809542
2006-05-09,20509230000.0,22127000000.0,0.9268870610566277
2006-05-10,20224700000.0,22127000000.0,0.9140281104532924
2006-05-11,19932480000.0,22127000000.0,0.9008216206444615
2006-05-12,19732540000.0,22127000000.0,0.8917856013015772
2006-05-15,19732540000.0,22127000000.0,0.8917856013015772
2006-05-16,20247770000.0,22127000000.0,0.915070728069779
2006-05-17,19840200000.0,22127000000.0,0.8966511501785149
2006-05-18,19494150000.0,22127000000.0,0.8810118859312153
2006-05-19,19386490000.0,22127000000.0,0.8761463370542776
2006-05-22,19424940000.0,22127000000.0,0.8778840330817553
2006-05-23,19109650000.0,22127000000.0,0.8636349256564378
2006-05-24,19532600000.0,22127000000.0,0.882749581958693
2006-05-25,20224700000.0,22127000000.0,0.9140281104532924
2006-05-26,20147800000.0,22127000000.0,0.9105527183983368
2006-05-30,19617190000.0,22127000000.0,0.886572513219144
2006-05-31,19924790000.0,22127000000.0,0.900474081438966
2006-06-01,20486160000.0,22127000000.0,0.925844443440141
2006-06-02,20324670000.0,22127000000.0,0.9185461201247345
2006-06-05,20424640000.0,22127000000.0,0.9230641297961766
2006-06-06,20209320000.0,22127000000.0,0.9133330320423012
2006-06-07,20516920000.0,22127000000.0,0.9272346002621232
2006-06-08,20416950000.0,22127000000.0,0.9227165905906811
2006-06-09,19801750000.0,22127000000.0,0.8949134541510372
2006-06-12,19801750000.0,22127000000.0,0.8949134541510372
2006-06-13,19832510000.0,22127000000.0,0.8963036109730194
2006-06-14,19863270000.0,22127000000.0,0.8976937677950015
2006-06-15,20201630000.0,22127000000.0,0.9129854928368057
2006-06-16,19986310000.0,22127000000.0,0.9032543950829304
2006-06-19,19963240000.0,22127000000.0,0.9022117774664438
2006-06-20,19832510000.0,22127000000.0,0.8963036109730194
2006-06-21,20024760000.0,22127000000.0,0.9049920911104081
2006-06-22,19955550000.0,22127000000.0,0.9018642382609482
2006-06-23,20378500000.0,22127000000.0,0.9209788945632034
2006-06-26,20378500000.0,22127000000.0,0.9209788945632034
2006-06-27,20393880000.0,22127000000.0,0.9216739729741944
2006-06-28,20478470000.0,22127000000.0,0.9254969042346455
2006-06-29,20701480000.0,22127000000.0,0.9355755411940163
2006-06-30,20801450000.0,22127000000.0,0.9400935508654585
2006-07-03,20874700000.0,22127000000.0,0.9434039860803544
2006-07-05,20589800000.0,22127000000.0,0.930528313824739
2006-07-06,20689900000.0,22127000000.0,0.9350521986713065
2006-07-07,21090300000.0,22127000000.0,0.9531477380575767
2006-07-10,21074900000.0,22127000000.0,0.9524517557734894
2006-07-11,21121100000.0,22127000000.0,0.9545397026257514
2006-07-12,21205800000.0,22127000000.0,0.9583676051882316
2006-07-13,20751500000.0,22127000000.0,0.9378361278076558
2006-07-14,20420400000.0,22127000000.0,0.9228725086997785
2006-07-17,20505100000.0,22127000000.0,0.9267004112622588
2006-07-18,20405000000.0,22127000000.0,0.9221765264156913
2006-07-19,20443500000.0,22127000000.0,0.9239164821259095
2006-07-20,20312600000.0,22127000000.0,0.9180006327111674
2006-07-21,20197100000.0,22127000000.0,0.9127807655805125
2006-07-24,20420400000.0,22127000000.0,0.9228725086997785
2006-07-25,20689900000.0,22127000000.0,0.9350521986713065
2006-07-26,20520500000.0,22127000000.0,0.9273963935463461
2006-07-27,20659100000.0,22127000000.0,0.9336602341031319
2006-07-28,20982500000.0,22127000000.0,0.9482758620689655
2006-07-31,21121100000.0,22127000000.0,0.9545397026257514
2006-08-01,20659100000.0,22127000000.0,0.9336602341031319
2006-08-02,20905500000.0,22127000000.0,0.944795950648529
2006-08-03,20297200000.0,22127000000.0,0.9173046504270801
2006-08-04,19866000000.0,22127000000.0,0.8978171464726352
