date,UA,UA_SHE,PB Ratio
2016-02-29,37096429400.0,1668222000.0,22.23710597270627
2016-03-01,37646071800.0,1668222000.0,22.566583943863588
2016-03-02,37202811800.0,1668222000.0,22.300875902607686
2016-03-03,36830473400.0,1668222000.0,22.07768114795273
2016-03-04,37233840000.0,1668222000.0,22.3194754654956
2016-03-07,36879232000.0,1668222000.0,22.10690903249088
2016-03-08,36037038000.0,1668222000.0,21.60206375410467
2016-03-09,35593778000.0,1668222000.0,21.33635571284877
2016-03-10,35917357800.0,1668222000.0,21.530322582965578
2016-03-11,36546787000.0,1668222000.0,21.907628001548954
2016-03-14,36263100600.0,1668222000.0,21.73757485514518
2016-03-15,35912925200.0,1668222000.0,21.527665502553017
2016-03-16,35904060000.0,1668222000.0,21.522351341727898
2016-03-17,36852636400.0,1668222000.0,22.090966550015526
2016-03-18,37357952800.0,1668222000.0,22.393873717047253
2016-03-22,37433307000.0,1668222000.0,22.439044084060754
2016-03-23,18266744600.0,1668222000.0,10.949828380155639
2016-03-24,17987490800.0,1668222000.0,10.782432314164422
2016-03-28,17987490800.0,1668222000.0,10.782432314164422
2016-03-29,17987490800.0,1668222000.0,10.782432314164422
2016-03-30,18483942000.0,1668222000.0,11.08002532037103
2016-03-31,18364261800.0,1668222000.0,11.008284149231937
2016-04-01,9039770400.0,1668222000.0,5.41880541079065
2016-04-04,9039770400.0,1668222000.0,5.41880541079065
2016-04-05,9039770400.0,1668222000.0,5.41880541079065
2016-04-06,9197080130.0,1668222000.0,5.513103250047056
2016-04-07,9143905010.0,1668222000.0,5.481227924101229
2016-04-08,9684518730.0,1668222000.0,5.805293737883807
2016-04-11,9121748710.0,1668222000.0,5.467946538290468
2016-04-12,9163845680.0,1668222000.0,5.493181171330914
2016-04-13,9197080130.0,1668222000.0,5.513103250047056
2016-04-14,9290136590.0,1668222000.0,5.568885070452254
2016-04-15,9239177100.0,1668222000.0,5.538337883087503
2016-04-18,9332233560.0,1668222000.0,5.594119703492701
2016-04-19,9460740100.0,1668222000.0,5.671151741195117
2016-04-20,9407564980.0,1668222000.0,5.63927641524929
2016-04-21,10061175830.0,1668222000.0,6.0310772966667505
2016-04-22,9912728620.0,1668222000.0,5.942092011734649
2016-04-25,9737693850.0,1668222000.0,5.837169063829634
2016-04-26,9669009320.0,1668222000.0,5.795996767816274
2016-04-27,9274627180.0,1668222000.0,5.559588100384721
2016-04-28,9217020800.0,1668222000.0,5.525056497276742
2016-04-29,8975517130.0,1741317000.0,5.154441798937241
2016-05-02,8860304370.0,1741317000.0,5.0882776484695205
2016-05-03,8827069920.0,1741317000.0,5.069191835834601
2016-05-04,8226634190.000001,1741317000.0,4.724374820897057
2016-05-05,8248790489.999999,1741317000.0,4.737098695987003
2016-05-06,8002855559.999999,1741317000.0,4.595863682488599
2016-05-09,7987346149.999999,1741317000.0,4.5869569699256365
2016-05-10,8040521270.0,1741317000.0,4.617494270141508
2016-05-11,7750273739.999999,1741317000.0,4.450811506463211
2016-05-12,7741411219.999999,1741317000.0,4.445721956427232
2016-05-13,7637276610.0,1741317000.0,4.385919743504485
2016-05-16,7599610899.999999,1741317000.0,4.364289155851576
2016-05-17,7584101489.999999,1741317000.0,4.3553824432886135
2016-05-18,7528710739.999999,1741317000.0,4.323572755563748
2016-05-19,7666079800.0,1741317000.0,4.402460781121415
2016-05-20,7827820790.0,1741317000.0,4.495345069278024
2016-05-23,7661648540.0,1741317000.0,4.399916006103426
2016-05-24,7827820790.0,1741317000.0,4.495345069278024
2016-05-25,7805664489.999999,1741317000.0,4.482621194188076
2016-05-26,7681589210.0,1741317000.0,4.411367493684378
2016-05-27,7712608030.000001,1741317000.0,4.429180918810303
2016-05-31,7692667360.0,1741317000.0,4.417729431229351
2016-06-01,7417929239.999999,1741317000.0,4.259953380114017
2016-06-02,7528710739.999999,1741317000.0,4.323572755563748
2016-06-03,7515416960.0,1741317000.0,4.315938430509781
2016-06-06,7568592079.999999,1741317000.0,4.346475730725651
2016-06-07,7743626850.000001,1741317000.0,4.446994343936228
2016-06-08,8016149340.0,1741317000.0,4.603498007542567
2016-06-09,7951896070.0,1741317000.0,4.566598769781723
2016-06-10,7874349020.0,1741317000.0,4.522065206966911
2016-06-13,7683804840.0,1741317000.0,4.412639881193373
2016-06-14,7621767200.0,1741317000.0,4.377013030941523
2016-06-15,7703745510.000001,1741317000.0,4.424091368774325
2016-06-16,7417929239.999999,1741317000.0,4.259953380114017
2016-06-17,7564160820.0,1741317000.0,4.343930955707663
2016-06-20,7703745510.000001,1741317000.0,4.424091368774325
2016-06-21,7736979960.0,1741317000.0,4.443177181409244
2016-06-22,7604042160.0,1741317000.0,4.366833930869566
2016-06-23,7681589210.0,1741317000.0,4.411367493684378
2016-06-24,7422360500.0,1741317000.0,4.262498155132007
2016-06-27,7067859700.0,1741317000.0,4.0589161536928655
2016-06-28,7510985700.0,1741317000.0,4.313393655491792
2016-06-29,7956327329.999999,1741317000.0,4.5691435447997115
2016-06-30,8064893200.0,1741317000.0,4.6314905327404485
2016-07-01,8189568840.000001,1741317000.0,4.703089006769015
2016-07-05,7893908510.0,1741317000.0,4.533297791269482
2016-07-06,8060634260.0,1741317000.0,4.629044717303053
2016-07-07,8198460880.000001,1741317000.0,4.708195509490806
2016-07-08,8176230780.0,1741317000.0,4.695429252686329
2016-07-11,8129547570.0,1741317000.0,4.668620113396929
2016-07-12,8418538869.999999,1741317000.0,4.834581451855119
2016-07-13,8274043220.0,1741317000.0,4.751600782626024
2016-07-14,8229583020.000001,1741317000.0,4.726068269017072
2016-07-15,8276266229.999999,1741317000.0,4.752877408306471
2016-07-18,8269597200.000001,1741317000.0,4.749047531265129
2016-07-19,8214021950.000001,1741317000.0,4.717131889253939
2016-07-20,8178453790.0,1741317000.0,4.696705878366776
2016-07-21,8285158270.000001,1741317000.0,4.757983911028263
2016-07-22,8331841479.999999,1741317000.0,4.784793050317662
2016-07-25,8620832780.0,1741317000.0,4.950754388775852
2016-07-26,8336287500.0,1741317000.0,4.787346301678557
2016-07-27,7987274930.0,1741317000.0,4.586916069848281
2016-07-28,7947260750.0,1741317000.0,4.563936807600224
2016-07-29,7936145700.000001,1741317000.0,4.557553679197987
2016-08-01,7891685500.0,1741317000.0,4.532021165589034
2016-08-02,7644931390.0,1741317000.0,4.390315715059349
2016-08-03,7840556270.000001,1771348000.0,4.42632180124967
2016-08-04,7811657140.0,1771348000.0,4.41000703419091
2016-08-05,8040627170.0,1771348000.0,4.539270188579545
2016-08-08,7987274930.0,1771348000.0,4.509150618624911
2016-08-09,7907246570.0,1771348000.0,4.463971263692962
2016-08-10,7876124430.0,1771348000.0,4.4464015145527584
2016-08-11,8229583020.000001,1771348000.0,4.645943665502205
2016-08-12,8247367100.0,1771348000.0,4.6559835221537496
2016-08-15,8456330040.0,1771348000.0,4.773951837809397
2016-08-16,8591933650.0,1771348000.0,4.850505744777424
2016-08-17,8429653920.0,1771348000.0,4.75889205283208
2016-08-18,8436322950.000001,1771348000.0,4.76265699907641
2016-08-19,8616386760.0,1771348000.0,4.8643105476732975
2016-08-22,8625278800.0,1771348000.0,4.869330475999069
2016-08-23,8731983280.0,1771348000.0,4.929569615908337
2016-08-24,8643062880.0,1771348000.0,4.879370332650614
2016-08-25,8505236260.0,1771348000.0,4.801561443601145
2016-08-26,8447438000.0,1771348000.0,4.768931909483625
2016-08-29,8425207900.0,1771348000.0,4.756382088669194
2016-08-30,8305165360.0,1771348000.0,4.688613056271269
2016-08-31,7925030650.0,1771348000.0,4.474011120344506
2016-09-01,7936145700.000001,1771348000.0,4.480286030751722
2016-09-02,7687168580.0,1771348000.0,4.339728037630099
2016-09-06,7727182760.0,1771348000.0,4.362317715096074
2016-09-07,7909469580.0,1771348000.0,4.465226245774405
2016-09-08,7791650049.999999,1771348000.0,4.398712195457922
2016-09-09,7560457010.0,1771348000.0,4.268194058987844
2016-09-12,7736074799.999999,1771348000.0,4.367337643421846
2016-09-13,7533780890.0,1771348000.0,4.253134274010527
2016-09-14,7511550790.0,1771348000.0,4.240584453196097
2016-09-15,7527111860.0,1771348000.0,4.249369327766199
2016-09-16,7604917210.0,1771348000.0,4.293293700616705
2016-09-19,7520442830.0,1771348000.0,4.245604381521869
2016-09-20,7438191460.0,1771348000.0,4.199170044508476
2016-09-21,7624924299.999999,1771348000.0,4.304588539349693
2016-09-22,7713844700.000001,1771348000.0,4.354787822607416
2016-09-23,7620478280.0,1771348000.0,4.3020785751868065
2016-09-26,7464867580.0,1771348000.0,4.2142298294857925
2016-09-27,7551564970.0,1771348000.0,4.263174130662072
2016-09-28,7640485369.999999,1771348000.0,4.313373413919794
2016-09-29,7487097680.0,1771348000.0,4.226779650300223
2016-09-30,7527111860.0,1771348000.0,4.249369327766199
2016-10-03,7589881199.999999,1771348000.0,4.284805244367566
2016-10-04,7511864800.000001,1771348000.0,4.240761724968781
2016-10-05,7440535520.000001,1771348000.0,4.200493364375606
2016-10-06,7333541600.0,1771348000.0,4.140090823485842
2016-10-07,7322396400.0,1771348000.0,4.133798892143159
2016-10-10,7416016080.000001,1771348000.0,4.186651115421702
2016-10-11,7402641840.0,1771348000.0,4.179100797810481
2016-10-12,7525239040.0,1771348000.0,4.248312042580001
2016-10-13,7442764560.0,1771348000.0,4.201751750644142
2016-10-14,7494032479.999999,1771348000.0,4.230694634820487
2016-10-17,7302335040.0,1771348000.0,4.122473415726328
2016-10-18,7424932240.000001,1771348000.0,4.191684660495849
2016-10-19,7583194080.000001,1771348000.0,4.281030085561957
2016-10-20,7449451680.0,1771348000.0,4.205526909449753
2016-10-21,7346915840.0,1771348000.0,4.147641141097063
2016-10-24,7333541600.0,1771348000.0,4.140090823485842
2016-10-25,6323786480.0,1771348000.0,3.5700418438387036
2016-10-26,6120943840.0,1771348000.0,3.455528693401861
2016-10-27,5904726960.0,1771348000.0,3.333465225353798
2016-10-28,5775442640.0,1771348000.0,3.260478821778668
2016-10-31,5764297440.0,1771348000.0,3.2541868904359843
2016-11-01,5686281040.0,1771348000.0,3.2101433710371987
2016-11-02,5650616400.0,1923154000.0,2.9382027648331857
2016-11-03,5639471200.0,1923154000.0,2.9324074931076765
2016-11-04,5708571440.0,1923154000.0,2.9683381778058338
2016-11-07,5782129760.0,1923154000.0,3.0065869711941944
2016-11-08,5815565360.0,1923154000.0,3.0239727863707224
2016-11-09,5773213600.0,1923154000.0,3.0019507538137873
2016-11-10,5708571440.0,1923154000.0,2.9683381778058338
2016-11-11,5708571440.0,1923154000.0,2.9683381778058338
2016-11-14,5545851520.0,1923154000.0,2.8837272106133987
2016-11-15,5652845440.0,1923154000.0,2.9393618191782873
2016-11-16,5643929280.0,1923154000.0,2.93472560179788
2016-11-17,5632784080.0,1923154000.0,2.9289303300723706
2016-11-18,5293970000.0,1923154000.0,2.75275406961689
2016-11-21,5305115200.0,1923154000.0,2.758549341342399
2016-11-22,5351925040.0,1923154000.0,2.7828894825895376
2016-11-23,5334092720.0,1923154000.0,2.773617047828723
2016-11-25,5380902560.0,1923154000.0,2.797957189075862
2016-11-28,5860146160.0,1923154000.0,3.047153873272759
2016-11-29,5764297440.0,1923154000.0,2.9973145364333798
2016-11-30,5746465120.0,1923154000.0,2.988042101672565
2016-12-01,5617180800.0,1923154000.0,2.9208169496566576
2016-12-02,5521332080.0,1923154000.0,2.870977612817278
2016-12-05,5585974240.0,1923154000.0,2.9045901888252317
2016-12-06,5663990640.0,1923154000.0,2.9451570909037965
2016-12-07,6025095120.0,1923154000.0,3.132923894810296
2016-12-08,6424093280.0,1923154000.0,3.340394622583527
2016-12-09,6421864240.0,1923154000.0,3.339235568238425
2016-12-12,6154379440.0,1923154000.0,3.200149046826203
2016-12-13,6094195360.0,1923154000.0,3.1688545795084533
2016-12-14,5922559280.0,1923154000.0,3.079607394935611
2016-12-15,5750923200.0,1923154000.0,2.9903602103627684
2016-12-16,5679593920.0,1923154000.0,2.9532704713195095
2016-12-19,5655074480.0,1923154000.0,2.940520873523389
2016-12-20,5726403760.0,1923154000.0,2.9776106125666484
2016-12-21,5806649200.0,1923154000.0,3.019336568990315
2016-12-22,5679593920.0,1923154000.0,2.9532704713195095
2016-12-23,5623867920.0,1923154000.0,2.9242941126919635
2016-12-27,5612722720.0,1923154000.0,2.918498840966454
2016-12-28,5623867920.0,1923154000.0,2.9242941126919635
2016-12-29,5599348480.0,1923154000.0,2.911544514895843
2016-12-30,5610493680.0,1923154000.0,2.917339786621352
2017-01-03,11317913600.0,1923154000.0,5.8850791980257435
2017-01-04,11673795200.0,1923154000.0,6.070130213181056
2017-01-05,11515625600.0,1923154000.0,5.987885317556472
2017-01-06,11880294400.0,1923154000.0,6.177505493579817
2017-01-09,11871507200.0,1923154000.0,6.172936332711785
2017-01-10,12003315200.0,1923154000.0,6.241473745732271
2017-01-11,11853932800.0,1923154000.0,6.16379801097572
2017-01-12,11792422400.0,1923154000.0,6.131813884899493
2017-01-13,11643040000.0,1923154000.0,6.0541381501429425
2017-01-17,11511232000.0,1923154000.0,5.985600737122456
2017-01-18,11137776000.0,1923154000.0,5.791411400231079
2017-01-19,11098233600.0,1923154000.0,5.770850176324933
2017-01-20,11054297600.0,1923154000.0,5.748004371984771
2017-01-23,10966425600.0,1923154000.0,5.702312763304446
2017-01-24,11036723200.0,1923154000.0,5.738866050248706
2017-01-25,11287158400.0,1923154000.0,5.8690871349876295
2017-01-26,11203680000.0,1923154000.0,5.825680106741322
2017-01-27,11212467200.0,1923154000.0,5.8302492676093545
2017-01-30,11023542400.0,1923154000.0,5.732012308946658
2017-01-31,8444499199.999999,1923154000.0,4.390963594179145
2017-02-01,8259968000.0,1923154000.0,4.295011215950464
2017-02-02,7961203200.0,1923154000.0,4.139659746437363
2017-02-03,7991958400.000001,1923154000.0,4.155651809475477
2017-02-06,7969990400.0,1923154000.0,4.144228907305395
2017-02-07,7816214400.0,1923154000.0,4.064268592114828
2017-02-08,8040288000.0,1923154000.0,4.180782194249654
2017-02-09,8479648000.0,1923154000.0,4.409240237651275
2017-02-10,8365414400.0,1923154000.0,4.349841146366853
2017-02-13,8194063999.999999,1923154000.0,4.260742509440221
2017-02-14,8527977600.0,1923154000.0,4.434370622425453
2017-02-15,8725689600.0,1923154000.0,4.537176741956182
2017-02-16,8624636800.0,1923154000.0,4.48463139197381
2017-02-17,8677360000.0,1923154000.0,4.512046357182004
2017-02-21,8650998400.0,1923154000.0,4.4983388745779065
2017-02-22,8690540800.0,1923154000.0,4.518900098484052
2017-02-23,8629030400.0,2030900000.0,4.248870156088434
2017-02-24,8712508800.0,2030900000.0,4.289974297109656
2017-02-27,8470860800.000001,2030900000.0,4.170988625732434
2017-02-28,8154521599.999999,2030900000.0,4.015225565020434
2017-03-01,8163308799.999999,2030900000.0,4.0195523167068785
2017-03-02,8330265600.0,2030900000.0,4.101760598749323
2017-03-03,8189670400.0,2030900000.0,4.032532571766212
2017-03-06,8044681599.999999,2030900000.0,3.9611411689398786
2017-03-07,7956809600.0,2030900000.0,3.9178736520754347
2017-03-08,7798640000.0,2030900000.0,3.8399921217194346
2017-03-09,7772278400.000001,2030900000.0,3.827011866660102
2017-03-10,7798640000.0,2030900000.0,3.8399921217194346
2017-03-13,7715161599.999999,2030900000.0,3.798887980698212
2017-03-14,7741523200.0,2030900000.0,3.811868235757546
2017-03-15,7833788799.999999,2030900000.0,3.857299128465212
2017-03-16,7983171200.000001,2030900000.0,3.930853907134768
2017-03-17,7943628799.999999,2030900000.0,3.9113835245457675
2017-03-20,8022713600.000001,2030900000.0,3.9503242897237683
2017-03-21,7697587200.0,2030900000.0,3.7902344773253236
2017-03-22,7693193600.000001,2030900000.0,3.788071101482102
2017-03-23,7662438400.000001,2030900000.0,3.7729274705795466
2017-03-24,7978777600.0,2030900000.0,3.9286905312915454
2017-03-27,8040288000.0,2030900000.0,3.9589777930966568
2017-03-28,8123766399.999999,2030900000.0,4.000081934117878
2017-03-29,8277542400.0,2030900000.0,4.075800088630657
2017-03-30,8071043200.0,2030900000.0,3.974121423999212
2017-03-31,8040288000.0,2030900000.0,3.9589777930966568
2017-04-03,4054542600.0000005,2030900000.0,1.9964265104141024
2017-04-04,3981627120.0,2030900000.0,1.9605234723521592
2017-04-05,4100943359.9999995,2030900000.0,2.019273898271702
2017-04-06,4207002240.0,2030900000.0,2.071496499089074
2017-04-07,4072219080.0,2030900000.0,2.005130277216997
2017-04-10,4019189640.0000005,2030900000.0,1.9790189768083117
2017-04-11,3986046240.0,2030900000.0,1.962699414052883
2017-04-12,3946274160.0,2030900000.0,1.9431159387463686
2017-04-13,3924178560.0000005,2030900000.0,1.9322362302427498
2017-04-17,3930807240.0,2030900000.0,1.9355001427938352
2017-04-18,3924178560.0000005,2030900000.0,1.9322362302427498
2017-04-19,3961741080.0,2030900000.0,1.950731734698902
2017-04-20,4001513160.0,2030900000.0,1.9703152100054164
2017-04-21,3873358680.0000005,2030900000.0,1.9072129006844258
2017-04-24,3961741080.0,2030900000.0,1.950731734698902
2017-04-25,3970579319.9999995,2030900000.0,1.9550836181003495
2017-04-26,4008141840.0,2030900000.0,1.973579122556502
2017-04-27,4379347920.0,2030900000.0,2.1563582254173026
