date,close price,ABBV_SHE,ABBV_TA,ABBV_TL,market cap,PB Ratio
2013-05-29,43.88,2957000000.0,27169000000.0,24212000000.0,70427400000.0,23.81717957389246
2013-05-30,44.55,2957000000.0,27169000000.0,24212000000.0,71502750000.0,24.1808420696652
2013-05-31,42.69,2957000000.0,27169000000.0,24212000000.0,68517450000.0,23.171271559012514
2013-06-03,43.36,2957000000.0,27169000000.0,24212000000.0,69592800000.0,23.534934054785257
2013-06-04,43.63,2957000000.0,27169000000.0,24212000000.0,70026150000.0,23.681484612783226
2013-06-05,43.04,2957000000.0,27169000000.0,24212000000.0,69079200000.0,23.361244504565438
2013-06-06,43.5,2957000000.0,27169000000.0,24212000000.0,69817500000.0,23.610923233006424
2013-06-07,44.0,2957000000.0,27169000000.0,24212000000.0,70620000000.0,23.88231315522489
2013-06-10,43.92,2957000000.0,27169000000.0,24212000000.0,70491600000.0,23.838890767669934
2013-06-11,43.59,2957000000.0,27169000000.0,24212000000.0,69961950000.0,23.65977341900575
2013-06-12,42.77,2957000000.0,27169000000.0,24212000000.0,68645850000.00001,23.21469394656747
2013-06-13,43.15,2957000000.0,27169000000.0,24212000000.0,69255750000.0,23.4209502874535
2013-06-14,43.21,2957000000.0,27169000000.0,24212000000.0,69352050000.0,23.453517078119717
2013-06-17,43.01,2957000000.0,27169000000.0,24212000000.0,69031050000.0,23.34496110923233
2013-06-18,43.54,2957000000.0,27169000000.0,24212000000.0,69881700000.0,23.632634426783902
2013-06-19,43.04,2957000000.0,27169000000.0,24212000000.0,69079200000.0,23.361244504565438
2013-06-20,41.06,2957000000.0,27169000000.0,24212000000.0,65901300000.0,22.28654041258032
2013-06-21,42.62,2957000000.0,27169000000.0,24212000000.0,68405099999.99999,23.133276969901925
2013-06-24,41.89,2957000000.0,27169000000.0,24212000000.0,67233450000.0,22.73704768346297
2013-06-25,42.63,2957000000.0,27169000000.0,24212000000.0,68421150000.00001,23.1387047683463
2013-06-26,43.38,2957000000.0,27169000000.0,24212000000.0,69624900000.0,23.545789651673992
2013-06-27,43.13,2957000000.0,27169000000.0,24212000000.0,69223650000.0,23.410094690564762
2013-06-28,41.34,2957000000.0,27169000000.0,24212000000.0,66350700000.00001,22.43851876902266
2013-07-01,41.61,2957000000.0,27169000000.0,24212000000.0,66659220000.0,22.542854244166385
2013-07-02,42.21,2957000000.0,27169000000.0,24212000000.0,67620420000.0,22.867913425769363
2013-07-03,42.23,2957000000.0,27169000000.0,24212000000.0,67652459999.99999,22.878748731822792
2013-07-05,42.72,2957000000.0,27169000000.0,24212000000.0,68437440000.0,23.14421373013189
2013-07-08,43.68,2957000000.0,27169000000.0,24212000000.0,69975360000.0,23.664308420696653
2013-07-09,43.32,2957000000.0,27169000000.0,24212000000.0,69398640000.0,23.469272911734866
2013-07-10,43.91,2957000000.0,27169000000.0,24212000000.0,70343820000.0,23.788914440311125
2013-07-11,43.78,2957000000.0,27169000000.0,24212000000.0,70135560000.0,23.718484950963816
2013-07-12,45.05,2957000000.0,27169000000.0,24212000000.0,72170100000.0,24.40652688535678
2013-07-15,44.62,2957000000.0,27169000000.0,24212000000.0,71481240000.0,24.17356780520798
2013-07-16,43.81,2957000000.0,27169000000.0,24212000000.0,70183620000.0,23.734737910043965
2013-07-17,43.96,2957000000.0,27169000000.0,24212000000.0,70423920000.0,23.816002705444706
2013-07-18,44.32,2957000000.0,27169000000.0,24212000000.0,71000640000.0,24.011038214406494
2013-07-19,44.52,2957000000.0,27169000000.0,24212000000.0,71321040000.0,24.119391274940817
2013-07-22,44.97,2957000000.0,27169000000.0,24212000000.0,72041940000.0,24.36318566114305
2013-07-23,44.31,2957000000.0,27169000000.0,24212000000.0,70984620000.0,24.005620561379775
2013-07-24,43.64,2957000000.0,27169000000.0,24212000000.0,69911280000.0,23.642637808589786
2013-07-25,44.24,2957000000.0,27169000000.0,24212000000.0,70872480000.0,23.967696990192763
2013-07-26,44.79,2957000000.0,27169000000.0,24212000000.0,71753580000.0,24.26566790666216
2013-07-29,45.06,2957000000.0,27169000000.0,24212000000.0,72186120000.0,24.411944538383498
2013-07-30,44.7,2957000000.0,27169000000.0,24212000000.0,71609400000.0,24.21690902942171
2013-07-31,45.48,2957000000.0,27169000000.0,24212000000.0,72858960000.0,24.63948596550558
2013-08-01,45.25,2957000000.0,27169000000.0,24212000000.0,72490500000.0,24.514879945891106
2013-08-02,45.32,2957000000.0,27169000000.0,24212000000.0,72602640000.0,24.552803517078118
2013-08-05,44.71,2957000000.0,27169000000.0,24212000000.0,71625420000.0,24.22232668244843
2013-08-06,44.88,2957000000.0,27169000000.0,24212000000.0,71897760000.0,24.314426783902604
2013-08-07,44.57,2957000000.0,27169000000.0,24212000000.0,71401140000.0,24.1464795400744
2013-08-08,45.06,2957000000.0,27169000000.0,24212000000.0,72186120000.0,24.411944538383498
2013-08-09,44.71,3558000000.0,27910000000.0,24352000000.0,71625420000.0,20.130809443507587
2013-08-12,45.04,3558000000.0,27910000000.0,24352000000.0,72154080000.0,20.279392917369307
2013-08-13,44.93,3558000000.0,27910000000.0,24352000000.0,71977860000.0,20.229865092748735
2013-08-14,44.58,3558000000.0,27910000000.0,24352000000.0,71417160000.0,20.07227655986509
2013-08-15,43.21,3558000000.0,27910000000.0,24352000000.0,69222420000.0,19.455430016863406
2013-08-16,43.0,3558000000.0,27910000000.0,24352000000.0,68886000000.0,19.36087689713322
2013-08-19,43.37,3558000000.0,27910000000.0,24352000000.0,69478740000.0,19.527470489038787
2013-08-20,42.97,3558000000.0,27910000000.0,24352000000.0,68837940000.0,19.34736930860034
2013-08-21,42.31,3558000000.0,27910000000.0,24352000000.0,67780620000.0,19.0502023608769
2013-08-22,42.92,3558000000.0,27910000000.0,24352000000.0,68757840000.0,19.32485666104553
2013-08-23,43.43,3558000000.0,27910000000.0,24352000000.0,69574860000.0,19.554485666104554
2013-08-26,43.45,3558000000.0,27910000000.0,24352000000.0,69606900000.0,19.563490725126474
2013-08-27,42.63,3558000000.0,27910000000.0,24352000000.0,68293260000.00001,19.194283305227657
2013-08-28,42.56,3558000000.0,27910000000.0,24352000000.0,68181120000.0,19.162765598650928
2013-08-29,42.62,3558000000.0,27910000000.0,24352000000.0,68277239999.99999,19.18978077571669
2013-08-30,42.61,3558000000.0,27910000000.0,24352000000.0,68261220000.0,19.185278246205733
2013-09-03,42.59,3558000000.0,27910000000.0,24352000000.0,68229180000.00001,19.176273187183813
2013-09-04,43.13,3558000000.0,27910000000.0,24352000000.0,69094260000.0,19.419409780775716
2013-09-05,43.51,3558000000.0,27910000000.0,24352000000.0,69703020000.0,19.59050590219224
2013-09-06,43.89,3558000000.0,27910000000.0,24352000000.0,70311780000.0,19.76160202360877
2013-09-09,44.43,3558000000.0,27910000000.0,24352000000.0,71176860000.0,20.004738617200676
2013-09-10,44.78,3558000000.0,27910000000.0,24352000000.0,71737560000.0,20.162327150084316
2013-09-11,44.95,3558000000.0,27910000000.0,24352000000.0,72009900000.0,20.23887015177066
2013-09-12,44.7,3558000000.0,27910000000.0,24352000000.0,71609400000.0,20.12630691399663
2013-09-13,44.89,3558000000.0,27910000000.0,24352000000.0,71913780000.0,20.21185497470489
2013-09-16,45.82,3558000000.0,27910000000.0,24352000000.0,73403640000.0,20.630590219224285
2013-09-17,47.6,3558000000.0,27910000000.0,24352000000.0,76255200000.0,21.43204047217538
2013-09-18,47.92,3558000000.0,27910000000.0,24352000000.0,76767840000.0,21.57612141652614
2013-09-19,47.4,3558000000.0,27910000000.0,24352000000.0,75934800000.0,21.341989881956156
2013-09-20,47.84,3558000000.0,27910000000.0,24352000000.0,76639680000.0,21.540101180438448
2013-09-23,47.1,3558000000.0,27910000000.0,24352000000.0,75454200000.0,21.206913996627318
2013-09-24,45.98,3558000000.0,27910000000.0,24352000000.0,73659960000.0,20.702630691399662
2013-09-25,45.33,3558000000.0,27910000000.0,24352000000.0,72618660000.0,20.409966273187184
2013-09-26,45.0,3558000000.0,27910000000.0,24352000000.0,72090000000.0,20.261382799325464
2013-09-27,44.33,3558000000.0,27910000000.0,24352000000.0,71016660000.0,19.959713322091062
2013-09-30,44.73,3558000000.0,27910000000.0,24352000000.0,71657460000.0,20.13981450252951
2013-10-01,45.8,3558000000.0,27910000000.0,24352000000.0,72226600000.0,20.299775154581226
2013-10-02,45.95,3558000000.0,27910000000.0,24352000000.0,72463150000.0,20.36625913434514
2013-10-03,46.01,3558000000.0,27910000000.0,24352000000.0,72557770000.0,20.392852726250702
2013-10-04,46.8,3558000000.0,27910000000.0,24352000000.0,73803600000.0,20.74300168634064
2013-10-07,46.09,3558000000.0,27910000000.0,24352000000.0,72683930000.0,20.428310848791455
2013-10-08,44.52,3558000000.0,27910000000.0,24352000000.0,70208040000.0,19.732445193929173
2013-10-09,44.81,3558000000.0,27910000000.0,24352000000.0,70665370000.0,19.860980888139405
2013-10-10,45.68,3558000000.0,27910000000.0,24352000000.0,72037360000.0,20.246587970770097
2013-10-11,45.65,3558000000.0,27910000000.0,24352000000.0,71990050000.0,20.233291174817314
2013-10-14,46.33,3558000000.0,27910000000.0,24352000000.0,73062410000.0,20.534685216413717
2013-10-15,46.08,3558000000.0,27910000000.0,24352000000.0,72668160000.0,20.42387858347386
2013-10-16,47.06,3558000000.0,27910000000.0,24352000000.0,74213620000.0,20.85824058459809
2013-10-17,48.17,3558000000.0,27910000000.0,24352000000.0,75964090000.0,21.35022203485104
2013-10-18,48.33,3558000000.0,27910000000.0,24352000000.0,76216410000.0,21.421138279932546
2013-10-21,48.35,3558000000.0,27910000000.0,24352000000.0,76247950000.0,21.430002810567736
2013-10-22,49.0,3558000000.0,27910000000.0,24352000000.0,77273000000.0,21.718100056211355
2013-10-23,48.33,3558000000.0,27910000000.0,24352000000.0,76216410000.0,21.421138279932546
2013-10-24,47.93,3558000000.0,27910000000.0,24352000000.0,75585610000.0,21.24384766722878
2013-10-25,49.3,3558000000.0,27910000000.0,24352000000.0,77746100000.0,21.85106801573918
2013-10-28,49.42,3558000000.0,27910000000.0,24352000000.0,77935340000.0,21.90425519955031
2013-10-29,49.79,3558000000.0,27910000000.0,24352000000.0,78518830000.0,22.068249016301294
2013-10-30,48.8,3558000000.0,27910000000.0,24352000000.0,76957600000.0,21.629454749859473
2013-10-31,48.45,3558000000.0,27910000000.0,24352000000.0,76405650000.0,21.474325463743675
2013-11-01,48.96,3558000000.0,27910000000.0,24352000000.0,77209920000.0,21.70037099494098
2013-11-04,48.76,3558000000.0,27910000000.0,24352000000.0,76894520000.0,21.611725688589097
2013-11-05,48.17,3558000000.0,27910000000.0,24352000000.0,75964090000.0,21.35022203485104
2013-11-06,48.05,3558000000.0,27910000000.0,24352000000.0,75774850000.0,21.29703485103991
2013-11-07,47.24,3558000000.0,27910000000.0,24352000000.0,74497480000.0,20.938021360314785
2013-11-08,48.03,3558000000.0,27910000000.0,24352000000.0,75743310000.0,21.28817032040472
2013-11-11,48.57,3558000000.0,27910000000.0,24352000000.0,76594890000.0,21.527512647554808
2013-11-12,47.48,3577000000.0,28252000000.0,24675000000.0,74875960000.0,20.93261392228124
2013-11-13,47.85,3577000000.0,28252000000.0,24675000000.0,75459450000.0,21.095736650824712
2013-11-14,48.04,3577000000.0,28252000000.0,24675000000.0,75759080000.0,21.179502376292984
2013-11-15,48.44,3577000000.0,28252000000.0,24675000000.0,76389880000.0,21.355851272015656
2013-11-18,48.87,3577000000.0,28252000000.0,24675000000.0,77067990000.0,21.54542633491753
2013-11-19,48.46,3577000000.0,28252000000.0,24675000000.0,76421420000.0,21.364668716801788
2013-11-20,47.95,3577000000.0,28252000000.0,24675000000.0,75617150000.0,21.139823874755383
2013-11-21,48.57,3577000000.0,28252000000.0,24675000000.0,76594890000.0,21.413164663125524
2013-11-22,48.94,3577000000.0,28252000000.0,24675000000.0,77178380000.0,21.576287391668995
2013-11-25,48.41,3577000000.0,28252000000.0,24675000000.0,76342570000.0,21.342625104836454
2013-11-26,48.6,3577000000.0,28252000000.0,24675000000.0,76642200000.0,21.426390830304726
2013-11-27,48.25,3577000000.0,28252000000.0,24675000000.0,76090250000.0,21.272085546547387
2013-11-29,48.45,3577000000.0,28252000000.0,24675000000.0,76405650000.0,21.36025999440872
2013-12-02,48.39,3577000000.0,28252000000.0,24675000000.0,76311030000.0,21.333807660050322
2013-12-03,49.97,3577000000.0,28252000000.0,24675000000.0,78802690000.0,22.030385798154878
2013-12-04,49.67,3577000000.0,28252000000.0,24675000000.0,78329590000.0,21.898124126362873
2013-12-05,49.76,3577000000.0,28252000000.0,24675000000.0,78471520000.0,21.937802627900474
2013-12-06,51.35,3577000000.0,28252000000.0,24675000000.0,80978950000.0,22.6387894883981
2013-12-09,51.21,3577000000.0,28252000000.0,24675000000.0,80758170000.0,22.577067374895165
2013-12-10,52.14,3577000000.0,28252000000.0,24675000000.0,82224780000.0,22.987078557450378
2013-12-11,52.67,3577000000.0,28252000000.0,24675000000.0,83060590000.0,23.22074084428292
2013-12-12,52.39,3577000000.0,28252000000.0,24675000000.0,82619030000.0,23.09729661727705
2013-12-13,52.37,3577000000.0,28252000000.0,24675000000.0,82587490000.0,23.088479172490914
2013-12-16,53.37,3577000000.0,28252000000.0,24675000000.0,84164490000.0,23.529351411797595
2013-12-17,53.63,3577000000.0,28252000000.0,24675000000.0,84574510000.0,23.643978194017333
2013-12-18,54.32,3577000000.0,28252000000.0,24675000000.0,85662640000.0,23.948180039138943
2013-12-19,52.63,3577000000.0,28252000000.0,24675000000.0,82997510000.0,23.20310595471065
2013-12-20,52.59,3577000000.0,28252000000.0,24675000000.0,82934430000.0,23.185471065138383
2013-12-23,52.58,3577000000.0,28252000000.0,24675000000.0,82918660000.0,23.181062342745317
2013-12-24,52.36,3577000000.0,28252000000.0,24675000000.0,82571720000.0,23.084070450097848
2013-12-26,52.99,3577000000.0,28252000000.0,24675000000.0,83565230000.0,23.361819960861055
2013-12-27,52.55,3577000000.0,28252000000.0,24675000000.0,82871350000.0,23.167836175566116
2013-12-30,53.01,3577000000.0,28252000000.0,24675000000.0,83596770000.0,23.37063740564719
2013-12-31,52.81,3577000000.0,28252000000.0,24675000000.0,83281370000.0,23.282462957785853
2014-01-02,51.98,3577000000.0,28252000000.0,24675000000.0,83635820000.0,23.381554375174726
2014-01-03,52.3,3577000000.0,28252000000.0,24675000000.0,84150700000.0,23.525496225887615
2014-01-06,50.39,3577000000.0,28252000000.0,24675000000.0,81077510000.0,22.666343304445064
2014-01-07,50.49,3577000000.0,28252000000.0,24675000000.0,81238410000.0,22.711325132792844
2014-01-08,50.36,3577000000.0,28252000000.0,24675000000.0,81029240000.0,22.65284875594073
2014-01-09,51.22,3577000000.0,28252000000.0,24675000000.0,82412980000.0,23.03969247973162
2014-01-10,50.9,3577000000.0,28252000000.0,24675000000.0,81898100000.0,22.895750629018732
2014-01-13,49.83,3577000000.0,28252000000.0,24675000000.0,80176470000.0,22.41444506569751
2014-01-14,50.6,3577000000.0,28252000000.0,24675000000.0,81415400000.0,22.7608051439754
2014-01-15,50.11,3577000000.0,28252000000.0,24675000000.0,80626990000.0,22.54039418507129
2014-01-16,50.5,3577000000.0,28252000000.0,24675000000.0,81254500000.0,22.71582331562762
2014-01-17,50.06,3577000000.0,28252000000.0,24675000000.0,80546540000.0,22.5179032708974
2014-01-21,50.0,3577000000.0,28252000000.0,24675000000.0,80450000000.0,22.490914173888733
2014-01-22,49.08,3577000000.0,28252000000.0,24675000000.0,78969720000.0,22.07708135308918
2014-01-23,48.87,3577000000.0,28252000000.0,24675000000.0,78631830000.0,21.98261951355885
2014-01-24,47.79,3577000000.0,28252000000.0,24675000000.0,76894110000.0,21.49681576740285
2014-01-27,46.83,3577000000.0,28252000000.0,24675000000.0,75349470000.0,21.06499021526419
2014-01-28,47.69,3577000000.0,28252000000.0,24675000000.0,76733210000.0,21.451833939055074
2014-01-29,47.61,3577000000.0,28252000000.0,24675000000.0,76604490000.0,21.41584847637685
2014-01-30,48.31,3577000000.0,28252000000.0,24675000000.0,77730790000.0,21.730721274811295
2014-01-31,49.23,3577000000.0,28252000000.0,24675000000.0,79211070000.0,22.144554095610847
2014-02-03,47.35,3577000000.0,28252000000.0,24675000000.0,76186150000.0,21.29889572267263
2014-02-04,47.95,3577000000.0,28252000000.0,24675000000.0,77151550000.0,21.568786692759296
2014-02-05,47.73,3577000000.0,28252000000.0,24675000000.0,76797570000.0,21.469826670394184
2014-02-06,47.93,3577000000.0,28252000000.0,24675000000.0,77119370000.0,21.55979032708974
2014-02-07,48.89,3577000000.0,28252000000.0,24675000000.0,78664010000.0,21.991615879228405
2014-02-10,49.55,3577000000.0,28252000000.0,24675000000.0,79725950000.0,22.288495946323735
2014-02-11,49.66,3577000000.0,28252000000.0,24675000000.0,79902940000.0,22.33797595750629
2014-02-12,50.56,3577000000.0,28252000000.0,24675000000.0,81351040000.0,22.742812412636287
2014-02-13,50.35,3577000000.0,28252000000.0,24675000000.0,81013150000.0,22.648350573105954
2014-02-14,50.73,3577000000.0,28252000000.0,24675000000.0,81624570000.0,22.81928152082751
2014-02-18,51.46,3577000000.0,28252000000.0,24675000000.0,82799140000.0,23.147648867766286
2014-02-19,51.19,3577000000.0,28252000000.0,24675000000.0,82364710000.0,23.026197931227287
2014-02-20,51.86,3577000000.0,28252000000.0,24675000000.0,83442740000.0,23.327576181157394
2014-02-21,51.04,4492000000.0,29198000000.0,24706000000.0,82123360000.0,18.28213713268032
2014-02-24,50.85,4492000000.0,29198000000.0,24706000000.0,81817650000.0,18.214080587711486
2014-02-25,50.72,4492000000.0,29198000000.0,24706000000.0,81608480000.0,18.167515583259128
2014-02-26,50.74,4492000000.0,29198000000.0,24706000000.0,81640660000.0,18.174679430097953
2014-02-27,50.91,4492000000.0,29198000000.0,24706000000.0,81914190000.0,18.23557212822796
2014-02-28,50.91,4492000000.0,29198000000.0,24706000000.0,81914190000.0,18.23557212822796
2014-03-03,50.09,4492000000.0,29198000000.0,24706000000.0,80594810000.0,17.941854407836153
2014-03-04,51.59,4492000000.0,29198000000.0,24706000000.0,83008310000.0,18.479142920747996
2014-03-05,51.7,4492000000.0,29198000000.0,24706000000.0,83185300000.0,18.518544078361533
2014-03-06,52.04,4492000000.0,29198000000.0,24706000000.0,83732360000.0,18.64032947462155
2014-03-07,51.46,4492000000.0,29198000000.0,24706000000.0,82799140000.0,18.432577916295635
2014-03-10,51.66,4492000000.0,29198000000.0,24706000000.0,83120940000.0,18.504216384683883
2014-03-11,51.75,4492000000.0,29198000000.0,24706000000.0,83265750000.0,18.536453695458594
2014-03-12,51.64,4492000000.0,29198000000.0,24706000000.0,83088760000.0,18.497052537845057
2014-03-13,51.32,4492000000.0,29198000000.0,24706000000.0,82573880000.0,18.382430988423863
2014-03-14,51.21,4492000000.0,29198000000.0,24706000000.0,82396890000.0,18.34302983081033
2014-03-17,51.98,4492000000.0,29198000000.0,24706000000.0,83635820000.0,18.618837934105077
2014-03-18,53.1,4492000000.0,29198000000.0,24706000000.0,85437900000.0,19.020013357079254
2014-03-19,53.11,4492000000.0,29198000000.0,24706000000.0,85453990000.0,19.023595280498665
2014-03-20,53.68,4492000000.0,29198000000.0,24706000000.0,86371120000.0,19.227764915405164
2014-03-21,53.46,4492000000.0,29198000000.0,24706000000.0,86017140000.0,19.148962600178095
2014-03-24,51.36,4492000000.0,29198000000.0,24706000000.0,82638240000.0,18.396758682101513
2014-03-25,51.69,4492000000.0,29198000000.0,24706000000.0,83169210000.0,18.51496215494212
2014-03-26,51.5,4492000000.0,29198000000.0,24706000000.0,82863500000.0,18.446905609973285
2014-03-27,51.66,4492000000.0,29198000000.0,24706000000.0,83120940000.0,18.504216384683883
