date,DISH,DISH_SHE,PB Ratio
2002-11-18,9075303810.0,-994310000.0,-9.127237793042411
2002-11-19,8926370820.0,-994310000.0,-8.977452524866491
2002-11-20,9056086650.0,-994310000.0,-9.107910661664873
2002-11-21,9358756920.0,-994310000.0,-9.412312980861099
2002-11-22,9517298490.0,-994310000.0,-9.57176181472579
2002-11-25,9565341390.0,-994310000.0,-9.620079643169635
2002-11-26,9392386950.0,-994310000.0,-9.446135460771792
2002-11-27,9685448640.0,-994310000.0,-9.740874214279248
2002-11-29,9805555890.0,-994310000.0,-9.861668785388863
2002-12-02,9930467430.0,-994310000.0,-9.98729513934286
2002-12-03,9560537100.0,-994310000.0,-9.615247860325251
2002-12-04,9488472750.0,-994310000.0,-9.542771117659482
2002-12-05,9440429850.0,-994310000.0,-9.494453289215636
2002-12-06,9421212690.0,-994310000.0,-9.4751261578381
2002-12-09,9152172450.0,-994310000.0,-9.204546318552564
2002-12-10,10132247610.0,-994310000.0,-10.190230018807013
2002-12-11,10434917880.0,-994310000.0,-10.494632338003239
2002-12-12,10290789180.0,-994310000.0,-10.349678852671701
2002-12-13,9728687250.0,-994310000.0,-9.78436025987871
2002-12-16,10156269060.0,-994310000.0,-10.214388933028935
2002-12-17,10473352200.0,-994310000.0,-10.533286600758315
2002-12-18,10948976910.0,-994310000.0,-11.011633102352386
2002-12-19,10915346880.0,-994310000.0,-10.977810622441693
2002-12-20,10665523800.0,-994310000.0,-10.726557914533696
2002-12-23,11093105610.0,-994310000.0,-11.156586587683922
2002-12-24,10833673950.0,-994310000.0,-10.895670314087155
2002-12-26,10819261080.0,-994310000.0,-10.881174965554003
2002-12-27,10555025130.0,-994310000.0,-10.615426909112852
2002-12-30,10430113590.0,-994310000.0,-10.489800555158855
2002-12-31,10694349540.0,-994310000.0,-10.755548611600004
2003-01-02,11199961440.0,-994310000.0,-11.26405390672929
2003-01-03,11498242200.0,-994310000.0,-11.564041596685138
2003-01-06,12272809980.0,-994310000.0,-12.34304188834468
2003-01-07,12013017060.0,-994310000.0,-12.081762287415394
2003-01-08,11546352000.0,-994310000.0,-11.61242670796834
2003-01-09,12051504900.0,-994310000.0,-12.120470376441954
2003-01-10,12614389560.0,-994310000.0,-12.686576178455411
2003-01-13,12599956620.0,-994310000.0,-12.67206064507045
2003-01-14,12946347180.0,-994310000.0,-13.020433446309502
2003-01-15,12648066420.0,-994310000.0,-12.720445756353651
2003-01-16,12753907980.0,-994310000.0,-12.826893001176696
2003-01-17,12397895460.0,-994310000.0,-12.468843177681006
2003-01-21,11907175500.0,-994310000.0,-11.975315042592351
2003-01-22,11859065700.0,-994310000.0,-11.926929931309148
2003-01-23,11868687660.0,-994310000.0,-11.93660695356579
2003-01-24,11339479860.0,-994310000.0,-11.404370729450573
2003-01-27,11397211620.0,-994310000.0,-11.462432862990415
2003-01-28,11926419420.0,-994310000.0,-11.994669087105631
2003-01-29,12157346460.0,-994310000.0,-12.226917621264997
2003-01-30,12123669600.0,-994310000.0,-12.193048043366757
2003-01-31,12484493100.0,-994310000.0,-12.555936377990767
2003-02-03,12503737020.0,-994310000.0,-12.575290422504048
2003-02-04,12239133120.0,-994310000.0,-12.30917231044644
2003-02-05,12061126860.0,-994310000.0,-12.130147398698595
2003-02-06,12191023320.0,-994310000.0,-12.26078719916324
2003-02-07,11883120600.0,-994310000.0,-11.95112248695075
2003-02-10,12320919780.0,-994310000.0,-12.391426999627882
2003-02-11,12094803720.0,-994310000.0,-12.164016976596836
2003-02-12,11974529220.0,-994310000.0,-12.043054198388832
2003-02-13,11791711980.0,-994310000.0,-11.859190775512667
2003-02-14,12075559800.0,-994310000.0,-12.144662932083556
2003-02-18,12667310340.0,-994310000.0,-12.739799800866933
2003-02-19,12739475040.0,-994310000.0,-12.812377467791736
2003-02-20,12710609160.0,-994310000.0,-12.783346401021815
2003-02-21,12797206800.0,-994310000.0,-12.870439601331576
2003-02-24,12542224860.0,-994310000.0,-12.613998511530609
2003-02-25,12749097000.0,-994310000.0,-12.822054490048375
2003-02-26,12657688380.0,-994310000.0,-12.730122778610292
2003-02-27,12580712700.0,-994310000.0,-12.65270660055717
2003-02-28,12667310340.0,-994310000.0,-12.739799800866933
2003-03-03,12484493100.0,-994310000.0,-12.555936377990767
2003-03-04,13302359700.0,-1205638000.0,-11.033460872998363
2003-03-05,13836378480.0,-1205638000.0,-11.476395468623252
2003-03-06,13975896900.0,-1205638000.0,-11.592117119732457
2003-03-07,13831567500.0,-1205638000.0,-11.472405066860865
2003-03-10,13846000440.0,-1205638000.0,-11.484376272148024
2003-03-11,13711293000.0,-1205638000.0,-11.372645022801205
2003-03-12,13720914960.0,-1205638000.0,-11.380625826325979
2003-03-13,14153903160.0,-1205638000.0,-11.739761984940753
2003-03-14,14048061600.0,-1205638000.0,-11.651973146168253
2003-03-17,14298232560.0,-1205638000.0,-11.859474037812346
2003-03-18,14461805880.0,-1205638000.0,-11.995147697733483
2003-03-19,14226067860.0,-1205638000.0,-11.799618011376548
2003-03-20,14274177660.0,-1205638000.0,-11.839522029000413
2003-03-21,14625379200.0,-1205638000.0,-12.13082135765462
2003-03-24,14115415320.0,-1205638000.0,-11.707838770841663
2003-03-25,13831567500.0,-1205638000.0,-11.472405066860865
2003-03-26,13889299260.0,-1205638000.0,-11.520289888009502
2003-03-27,14351153340.0,-1205638000.0,-11.903368457198596
2003-03-28,14182769040.0,-1205638000.0,-11.763704395515072
2003-03-31,13894110240.0,-1205638000.0,-11.52428028977189
2003-04-01,13965699360.0,-1205638000.0,-11.583658909224825
2003-04-02,14245399140.0,-1205638000.0,-11.815652077986925
2003-04-03,14033213100.0,-1205638000.0,-11.639657260305333
2003-04-04,14028390690.0,-1205638000.0,-11.635657378085297
2003-04-07,14168240580.0,-1205638000.0,-11.751653962466346
2003-04-08,14365959390.0,-1205638000.0,-11.915649133487829
2003-04-09,13984989000.0,-1205638000.0,-11.59965843810497
2003-04-10,13632953070.0,-1205638000.0,-11.307667036042329
2003-04-11,13324318830.0,-1205638000.0,-11.05167457396001
2003-04-14,13729401270.0,-1205638000.0,-11.387664680443052
2003-04-15,13835494290.0,-1205638000.0,-11.475662089283848
2003-04-16,13599196200.0,-1205638000.0,-11.279667860502075
2003-04-17,13854783930.0,-1205638000.0,-11.491661618163993
2003-04-21,13729401270.0,-1205638000.0,-11.387664680443052
2003-04-22,14177885400.0,-1205638000.0,-11.759653726906418
2003-04-23,14361136980.0,-1205638000.0,-11.911649251267793
2003-04-24,13878895980.0,-1205638000.0,-11.511661029264173
2003-04-25,13792092600.0,-1205638000.0,-11.439663149303522
2003-04-28,14250221550.0,-1205638000.0,-11.819651960206961
2003-04-29,14394893850.0,-1205638000.0,-11.939648426808047
2003-04-30,14443117950.0,-1205638000.0,-11.979647249008408
2003-05-01,14462407590.0,-1205638000.0,-11.995646777888554
2003-05-02,15489580919.999998,-1205638000.0,-12.847621690756261
2003-05-05,14771041830.0,-1205638000.0,-12.25163923997087
2003-05-06,15513692970.0,-1120187000.0,-13.8491992586952
2003-05-07,16203297600.0,-1120187000.0,-14.464814892513482
2003-05-08,16048980480.0,-1120187000.0,-14.32705475068002
2003-05-09,16048980480.0,-1120187000.0,-14.32705475068002
2003-05-12,15716234190.000002,-1120187000.0,-14.03000944485162
2003-05-13,15412422360.0,-1120187000.0,-13.75879416561699
2003-05-14,15489580919.999998,-1120187000.0,-13.82767423653372
2003-05-15,15248460420.0,-1120187000.0,-13.612424014918938
2003-05-16,15089320890.0,-1120187000.0,-13.47035886865318
2003-05-19,14607079890.0,-1120187000.0,-13.039858425423612
2003-05-20,14684238450.0,-1120187000.0,-13.108738496340344
2003-05-21,14997695100.0,-1120187000.0,-13.388563784439562
2003-05-22,15547449840.000002,-1120187000.0,-13.879334289721271
2003-05-23,15185769090.0,-1120187000.0,-13.556458957299094
2003-05-27,15793392750.0,-1120187000.0,-14.098889515768349
2003-05-28,15701766960.000002,-1120187000.0,-14.017094431554733
2003-05-29,15537805020.0,-1120187000.0,-13.870724280856678
2003-05-30,15962177100.0,-1120187000.0,-14.249564670898698
2003-06-02,15851261669.999998,-1120187000.0,-14.150549568955896
2003-06-03,15938065049.999998,-1120187000.0,-14.228039648737218
2003-06-04,16391371590.000002,-1120187000.0,-14.632710065373015
2003-06-05,16589090400.0,-1120187000.0,-14.809215247097136
2003-06-06,16304568210.000002,-1120187000.0,-14.555219985591693
2003-06-09,15928420230.0,-1120187000.0,-14.219429639872628
2003-06-10,16058625299.999998,-1120187000.0,-14.33566475954461
2003-06-11,17042396940.000002,-1120187000.0,-15.213885663732931
2003-06-12,17365498410.0,-1120187000.0,-15.502320960696741
2003-06-13,17158134780.0,-1120187000.0,-15.317205770108027
2003-06-16,17495703480.0,-1120187000.0,-15.618556080368725
2003-06-17,17220826110.0,-1120187000.0,-15.37317082772787
2003-06-18,17148489960.000002,-1120187000.0,-15.308595761243437
2003-06-19,16888079820.000002,-1120187000.0,-15.07612552189947
2003-06-20,17158134780.0,-1120187000.0,-15.317205770108027
2003-06-23,17167779600.0,-1120187000.0,-15.325815778972618
2003-06-24,16579445580.000002,-1120187000.0,-14.800605238232547
2003-06-25,16598735220.0,-1120187000.0,-14.817825255961727
2003-06-26,17090621039.999998,-1120187000.0,-15.256935708055886
2003-06-27,16767519570.000002,-1120187000.0,-14.968500411092078
2003-06-30,16695183419.999998,-1120187000.0,-14.90392534460764
2003-07-01,16735153050.0,-1120187000.0,-14.939606556762397
2003-07-02,16928343849.999998,-1120187000.0,-15.112069547316652
2003-07-03,16904195000.0,-1120187000.0,-15.090511673497371
2003-07-07,17628660500.0,-1120187000.0,-15.73724788807583
2003-07-08,17725255900.0,-1120187000.0,-15.823479383352957
2003-07-09,17590022340.0,-1120187000.0,-15.70275528996498
2003-07-10,17449959010.0,-1120187000.0,-15.577719621813143
2003-07-11,17662468890.0,-1120187000.0,-15.767428911422824
2003-07-14,17870149000.0,-1120187000.0,-15.95282662626865
2003-07-15,17995723020.0,-1120187000.0,-16.064927570128916
2003-07-16,17986063480.0,-1120187000.0,-16.056304420601204
2003-07-17,16880046150.000002,-1120187000.0,-15.068953799678091
2003-07-18,17063577410.0,-1120187000.0,-15.232793640704632
2003-07-21,17387172000.0,-1120187000.0,-15.52166914988301
2003-07-22,17300236140.0,-1120187000.0,-15.444060804133596
2003-07-23,17309895680.0,-1120187000.0,-15.452683953661309
2003-07-24,17590022340.0,-1120187000.0,-15.70275528996498
2003-07-25,17942595550.0,-1120187000.0,-16.017500247726495
2003-07-28,17826681070.0,-1120187000.0,-15.914022453393942
2003-07-29,17532065100.0,-1120187000.0,-15.651016392798702
2003-07-30,17401661310.0,-1120187000.0,-15.53460387417458
2003-07-31,17517575790.0,-1120187000.0,-15.638081668507134
2003-08-01,17276087290.0,-1120187000.0,-15.422502930314314
2003-08-04,17348533840.0,-1120187000.0,-15.48717655177216
2003-08-05,17010449940.0,-1120187000.0,-15.185366318302211
2003-08-06,17261597980.0,-1120187000.0,-15.409568206022744
2003-08-07,17073236950.0,-1120187000.0,-15.241416790232345
2003-08-08,17401661310.0,-1120187000.0,-15.53460387417458
2003-08-11,17725255900.0,-1120187000.0,-15.823479383352957
2003-08-12,17445129240.0,-1120187000.0,-15.573408047049288
2003-08-13,16551621790.000002,-929472000.0,-17.80755287948427
2003-08-14,17189151430.0,-929472000.0,-18.49345803854231
2003-08-15,17276087290.0,-929472000.0,-18.586990560232046
2003-08-18,17454788780.0,-929472000.0,-18.779251854816497
2003-08-19,17363023150.0,-929472000.0,-18.68052308192178
2003-08-20,17290576600.0,-929472000.0,-18.602579313847002
2003-08-21,17498256710.0,-929472000.0,-18.826018115661366
2003-08-22,17551384180.0,-929472000.0,-18.883176878916203
2003-08-25,17532065100.0,-929472000.0,-18.86239187409626
2003-08-26,17372682690.0,-929472000.0,-18.69091558433175
2003-08-27,17570703260.0,-929472000.0,-18.90396188373614
2003-08-28,17662468890.0,-929472000.0,-19.00269065663086
2003-08-29,17894297850.0,-929472000.0,-19.252110714470152
2003-09-02,18763656450.0,-929472000.0,-20.187435931367485
2003-09-03,18502848870.0,-929472000.0,-19.906838366298285
2003-09-04,18715358750.0,-929472000.0,-20.135473419317634
2003-09-05,18498019100.0,-929472000.0,-19.9016421150933
2003-09-08,18725018290.0,-929472000.0,-20.145865921727605
2003-09-09,18155105430.0,-929472000.0,-19.532708279539353
2003-09-10,17638320040.0,-929472000.0,-18.976709400605934
2003-09-11,17812191760.0,-929472000.0,-19.163774443985403
2003-09-12,18053680260.0,-929472000.0,-19.423587004234662
2003-09-15,17952255090.0,-929472000.0,-19.314465728929974
2003-09-16,18618763350.0,-929472000.0,-20.03154839521793
2003-09-17,18242041290.0,-929472000.0,-19.626240801229084
2003-09-18,19343228850.0,-929472000.0,-20.810986075965708
2003-09-19,19092080810.0,-929472000.0,-20.54078101330648
2003-09-22,19348058620.0,-929472000.0,-20.816182327170694
2003-09-23,19512270800.0,-929472000.0,-20.992854868140192
2003-09-24,18966506790.0,-929472000.0,-20.405678481976864
2003-09-25,18744337370.0,-929472000.0,-20.166650926547547
2003-09-26,18613933580.0,-929472000.0,-20.026352144012947
2003-09-29,18913379320.0,-929472000.0,-20.348519718722027
2003-09-30,18502848870.0,-929472000.0,-19.906838366298285
2003-10-01,18613933580.0,-929472000.0,-20.026352144012947
2003-10-02,18898890010.0,-929472000.0,-20.33293096510707
2003-10-03,19328739540.0,-929472000.0,-20.795397322350755
2003-10-06,19560568500.0,-929472000.0,-21.044817380190043
2003-10-07,19575057810.0,-929472000.0,-21.060406133805
2003-10-08,19415675400.0,-929472000.0,-20.888929844040486
2003-10-09,19256292990.0,-929472000.0,-20.717453554275977
2003-10-10,19241803680.0,-929472000.0,-20.70186480066102
2003-10-13,19570228040.0,-929472000.0,-21.055209882600014
2003-10-14,19270782300.0,-929472000.0,-20.733042307890933
2003-10-15,19232144140.0,-929472000.0,-20.69147229825105
2003-10-16,19280441840.0,-929472000.0,-20.7434348103009
2003-10-17,19154867820.0,-929472000.0,-20.608332278971286
2003-10-20,19101740350.0,-929472000.0,-20.55117351571645
2003-10-21,19005144950.0,-929472000.0,-20.447248491616747
2003-10-22,18836103000.0,-929472000.0,-20.265379699442263
2003-10-23,18811954150.0,-929472000.0,-20.23939844341734
2003-10-24,18749167140.0,-929472000.0,-20.17184717775253
2003-10-27,18739507600.0,-929472000.0,-20.16145467534256
2003-10-28,18840932770.0,-929472000.0,-20.27057595064725
2003-10-29,18826443460.0,-929472000.0,-20.254987197032293
2003-10-30,18662231280.0,-929472000.0,-20.078314656062798
2003-10-31,18473870250.0,-929472000.0,-19.875660859068375
2003-11-03,18440061860.0,-929472000.0,-19.839287100633477
2003-11-04,18058510030.0,-929472000.0,-19.428783255439647
2003-11-05,18024701640.0,-929472000.0,-19.392409497004753
2003-11-06,17652809350.0,-929472000.0,-18.99229815422089
2003-11-07,17701107050.0,-929472000.0,-19.04426066627074
2003-11-10,17773553600.0,-909586000.0,-19.540267330411858
2003-11-11,15479412849.999998,-909586000.0,-17.018086085317933
2003-11-12,16005857780.0,-909586000.0,-17.59686030787633
2003-11-13,16126602030.0,-909586000.0,-17.729606689197063
2003-11-14,16126602030.0,-909586000.0,-17.729606689197063
2003-11-17,16145921110.0,-909586000.0,-17.750846110208382
2003-11-18,16300473750.0,-909586000.0,-17.920761478298918
2003-11-19,16392239379.999998,-909586000.0,-18.021648728102672
2003-11-20,16575770640.0,-909586000.0,-18.22342322771019
2003-11-21,16334282140.0,-909586000.0,-17.957930465068724
2003-11-24,16624068340.0,-909586000.0,-18.276521780238483
2003-11-25,16595089720.0,-909586000.0,-18.244662648721505
2003-11-26,16633727879.999998,-909586000.0,-18.287141490744137
2003-11-28,16638557650.000002,-909586000.0,-18.292451345996973
2003-12-01,16208708120.000002,-909586000.0,-17.819874228495163
2003-12-02,16189389040.000002,-909586000.0,-17.798634807483847
2003-12-03,15870624220.0,-909586000.0,-17.44818436079711
2003-12-04,16165240190.0,-909586000.0,-17.772085531219698
2003-12-05,15889943300.0,-909586000.0,-17.469423781808427
2003-12-08,15783688360.0,-909586000.0,-17.35260696624618
2003-12-09,15522880780.0,-909586000.0,-17.0658747825934
2003-12-10,15213775500.0,-909586000.0,-16.726044046412323
2003-12-11,15165477800.0,-909586000.0,-16.67294549388403
2003-12-12,15658114340.0,-909586000.0,-17.21455072967262
2003-12-15,14701819880.0,-909586000.0,-16.163199389612416
2003-12-16,15039903780.0,-909586000.0,-16.534889257310468
2003-12-17,15310370900.0,-909586000.0,-16.83224115146891
2003-12-18,15894773069.999998,-909586000.0,-17.474733637061256
2003-12-19,15986538700.0,-909586000.0,-17.575620886865014
2003-12-22,16401898920.0,-909586000.0,-18.032268438608334
2003-12-23,16426047769.999998,-909586000.0,-18.05881771487248
2003-12-24,16392239379.999998,-909586000.0,-18.021648728102672
2003-12-26,16450196620.000002,-909586000.0,-18.085366991136627
2003-12-29,16537132480.000002,-909586000.0,-18.180944385687557
2003-12-30,16430877540.000002,-909586000.0,-18.06412757012531
2003-12-31,16416388230.000002,-909586000.0,-18.048198004366824
2004-01-02,16326348710.000002,-909586000.0,-17.949208442082444
2004-01-05,16216197340.0,-909586000.0,-17.828107886445043
2004-01-06,16398186560.0,-909586000.0,-18.028187065324225
2004-01-07,17145300199.999998,-909586000.0,-18.84956474703876
2004-01-08,16977678550.000002,-909586000.0,-18.66528129280794
2004-01-09,17130932630.000002,-909586000.0,-18.83376902239041
2004-01-12,17092619109.999998,-909586000.0,-18.791647089994786
2004-01-13,17006413690.0,-909586000.0,-18.69687274210465
2004-01-14,17035148830.0,-909586000.0,-18.72846419140136
2004-01-15,17126143440.0,-909586000.0,-18.828503780840954
2004-01-16,17265029950.0,-909586000.0,-18.981195785775068
2004-01-20,17164456960.000002,-909586000.0,-18.870625713236574
2004-01-21,17178824529.999998,-909586000.0,-18.886421437884927
2004-01-22,17212348860.0,-909586000.0,-18.92327812873109
2004-01-23,17873257080.0,-909586000.0,-19.64988146255549
2004-01-26,17997776020.0,-909586000.0,-19.78677774284125
2004-01-27,17969040880.0,-909586000.0,-19.755186293544536
2004-01-28,17566748920.0,-909586000.0,-19.31290600339055
2004-01-29,17538013780.0,-909586000.0,-19.28131455409384
2004-01-30,17480543500.0,-909586000.0,-19.218131655500414
2004-02-02,17360813750.0,-909586000.0,-19.08650061676411
2004-02-03,17298554280.0,-909586000.0,-19.018052476621232
2004-02-04,17509278640.0,-909586000.0,-19.249723104797127
2004-02-05,17973830070.0,-909586000.0,-19.76045153509399
2004-02-06,18208500380.0,-909586000.0,-20.018448371017143
2004-02-09,18074403060.0,-909586000.0,-19.871021607632482
2004-02-10,18055246300.0,-909586000.0,-19.849960641434674
2004-02-11,18811938320.0,-909586000.0,-20.68186880624812
2004-02-12,18586846390.0,-909586000.0,-20.434402453423864
2004-02-13,18644316670.0,-909586000.0,-20.497585352017293
2004-02-17,18835884270.0,-909586000.0,-20.70819501399538
2004-02-18,18519797730.0,-909586000.0,-20.360689071731535
2004-02-19,17566748920.0,-909586000.0,-19.31290600339055
2004-02-20,17609851630.0,-909586000.0,-19.360293177335624
2004-02-23,17389548890.0,-909586000.0,-19.11809206606082
2004-02-24,17447019170.0,-909586000.0,-19.18127496465425
2004-02-25,17566748920.0,-909586000.0,-19.31290600339055
2004-02-26,17720003000.0,-909586000.0,-19.48139373297302
2004-02-27,17298554280.0,-909586000.0,-19.018052476621232
2004-03-01,17873257080.0,-909586000.0,-19.64988146255549
2004-03-02,17379970510.0,-909586000.0,-19.107561582961917
2004-03-03,17001624500.0,-909586000.0,-18.691607500555197
2004-03-04,17231505620.0,-909586000.0,-18.944339094928903
2004-03-05,16546651449.999998,-909586000.0,-18.19140955335724
2004-03-08,16369451420.0,-909586000.0,-17.996595616027513
2004-03-09,16417343320.0,-909586000.0,-18.049248031522033
2004-03-10,16340716279.999998,-909586000.0,-17.965004166730797
2004-03-11,16929786650.0,-909586000.0,-18.612628877313416
2004-03-12,16992046119.999998,-909586000.0,-18.681077017456293
2004-03-15,16541862260.0,-909586000.0,-18.18614431180779
2004-03-16,16551440640.000002,-909586000.0,-18.196674794906695
2004-03-17,16695116340.0,-909586000.0,-18.35463204139026
2004-03-18,16163516250.0,-909586000.0,-17.770190229401067
2004-03-19,15852218900.0,-909586000.0,-17.42794952868668
2004-03-22,16115624350.0,-909586000.0,-17.717537813906546
2004-03-23,15813905380.000002,-909586000.0,-17.385827596291062
2004-03-24,16038997310.0,-909586000.0,-17.633293949115313
2004-03-25,16589754160.0,-909586000.0,-18.23879672730231
2004-03-26,16139570300.000002,-1032524000.0,-15.631181744927964
2004-03-29,15607970210.000002,-1032524000.0,-15.11632679724636
2004-03-30,15516975600.0,-1032524000.0,-15.028198472868427
2004-03-31,15684597250.0,-1032524000.0,-15.190540123038302
2004-04-01,15735450360.0,-1032524000.0,-15.23979138499444
2004-04-02,15617103110.0,-1032524000.0,-15.12517201537204
2004-04-05,15494021969.999998,-1032524000.0,-15.00596787096474
2004-04-06,15607635330.0,-1032524000.0,-15.116002465802248
2004-04-07,15602901440.0,-1032524000.0,-15.111417691017351
2004-04-08,15659708120.0,-1032524000.0,-15.166434988436103
2004-04-12,15991080420.0,-1032524000.0,-15.487369223378828
2004-04-13,15787523150.0,-1032524000.0,-15.290223907628297
2004-04-14,15915338179.999998,-1032524000.0,-15.414012826820489
2004-04-15,15721248690.0,-1032524000.0,-15.226037060639753
2004-04-16,15626570890.0,-1032524000.0,-15.134341564941831
2004-04-19,15721248690.0,-1032524000.0,-15.226037060639753
2004-04-20,15541360870.0,-1032524000.0,-15.051815618813704
2004-04-21,16133097120.0,-1032524000.0,-15.624912466925709
2004-04-22,16402928850.0,-1032524000.0,-15.886244629664782
2004-04-23,16322452719.999998,-1032524000.0,-15.808303458321548
2004-04-26,16317718830.0,-1032524000.0,-15.803718683536653
2004-04-27,16109427670.0,-1032524000.0,-15.601988593001227
2004-04-28,15778055370.0,-1032524000.0,-15.281054358058505
2004-04-29,15640772560.0,-1032524000.0,-15.14809588929652
2004-04-30,15711780909.999998,-1032524000.0,-15.216867511069958
2004-05-03,16038419320.000002,-1032524000.0,-15.53321697122779
2004-05-04,16043153210.0,-1032524000.0,-15.537801746012683
2004-05-05,16232508810.0,-1032524000.0,-15.721192737408526
2004-05-06,15266795250.0,-1063675000.0,-14.352875878440313
2004-05-07,14968560180.0,-1063675000.0,-14.072494117094037
2004-05-10,13983911060.0,-1063675000.0,-13.146789254236491
2004-05-11,14196936110.0,-1063675000.0,-13.347061940912402
2004-05-12,14286880020.0,-1063675000.0,-13.43162151973112
2004-05-13,14466767840.0,-1063675000.0,-13.600740677368558
2004-05-14,14329485030.0,-1063675000.0,-13.471676057066302
2004-05-17,14102258310.0,-1063675000.0,-13.25805185794533
2004-05-18,14381557820.0,-1063675000.0,-13.520631602698193
2004-05-19,14471501730.0,-1063675000.0,-13.605191181516911
2004-05-20,14760269020.0,-1063675000.0,-13.87667193456648
2004-05-21,15067971870.0,-1063675000.0,-14.165954704209463
2004-05-24,15063237980.0,-1063675000.0,-14.16150420006111
2004-05-25,15276263030.000002,-1063675000.0,-14.361776886737022
2004-05-26,15494021969.999998,-1063675000.0,-14.566500077561283
2004-05-27,15498755860.0,-1063675000.0,-14.570950581709639
2004-05-28,15224190239.999998,-1063675000.0,-14.31282134110513
2004-06-01,15011165190.0,-1063675000.0,-14.112548654429219
2004-06-02,14873882380.0,-1063675000.0,-13.983484034126965
2004-06-03,14703462340.0,-1063675000.0,-13.823265884786236
2004-06-04,14836011260.0,-1063675000.0,-13.947880000940136
2004-06-07,15049036310.0,-1063675000.0,-14.148152687616047
2004-06-08,14907019610.0,-1063675000.0,-14.01463756316544
2004-06-09,14888084050.0,-1063675000.0,-13.996835546572026
2004-06-10,14996963520.0,-1063675000.0,-14.099197141984158
2004-06-14,14727131790.0,-1063675000.0,-13.845518405528004
2004-06-15,14817075700.0,-1063675000.0,-13.930077984346722
2004-06-16,14651389550.0,-1063675000.0,-13.774310339154347
2004-06-17,14608784540.0,-1063675000.0,-13.734255801819165
2004-06-18,14651389550.0,-1063675000.0,-13.774310339154347
2004-06-21,14258476680.0,-1063675000.0,-13.404918494840999
2004-06-22,14249008900.0,-1063675000.0,-13.396017486544292
2004-06-23,14244275010.0,-1063675000.0,-13.391566982395938
2004-06-24,14102258310.0,-1063675000.0,-13.25805185794533
2004-06-25,14073854970.0,-1063675000.0,-13.23134883305521
2004-06-28,14130661650.0,-1063675000.0,-13.284754882835452
2004-06-29,14386291710.0,-1063675000.0,-13.525082106846547
2004-06-30,14556711750.0,-1063675000.0,-13.685300256187276
2004-07-01,14203446650.0,-1063675000.0,-13.353182739088538
2004-07-02,14147398850.0,-1063675000.0,-13.300490140315416
2004-07-06,13834465300.0,-1063675000.0,-13.006289797165488
2004-07-07,13829794650.0,-1063675000.0,-13.001898747267727
2004-07-08,13661651250.0,-1063675000.0,-12.843820950948363
2004-07-09,13680333850.0,-1063675000.0,-12.861385150539403
2004-07-12,13572908900.0,-1063675000.0,-12.76039100289092
2004-07-13,13507519800.0,-1063675000.0,-12.698916304322278
2004-07-14,13829794650.0,-1063675000.0,-13.001898747267727
2004-07-15,13694345800.0,-1063675000.0,-12.874558300232684
2004-07-16,13418777450.0,-1063675000.0,-12.615486356264837
2004-07-19,12970395050.0,-1063675000.0,-12.193945566079865
2004-07-20,12736862550.0,-1063675000.0,-11.974393071191859
2004-07-21,12774227750.0,-1063675000.0,-12.00952147037394
