date,DHI,DHI_SHE,PB Ratio
2003-02-10,1405053376.6499999,0.0,inf
2003-02-11,1412487521.5,0.0,inf
2003-02-12,1375316797.25,0.0,inf
2003-02-13,1353014362.7,0.0,inf
2003-02-14,1360448507.55,0.0,inf
2003-02-18,1442224100.8999999,0.0,inf
2003-02-19,1416948008.4099998,0.0,inf
2003-02-20,1402079718.71,0.0,inf
2003-02-21,1424382153.26,0.0,inf
2003-02-24,1381264113.1299999,0.0,inf
2003-02-25,1397619231.8,0.0,inf
2003-02-26,1399106060.77,0.0,inf
2003-02-27,1375316797.25,0.0,inf
2003-02-28,1361935336.52,0.0,inf
2003-03-03,1372343139.3100002,0.0,inf
2003-03-04,1290567545.96,0.0,inf
2003-03-05,1271238769.3500001,0.0,inf
2003-03-06,1268265111.4099998,0.0,inf
2003-03-07,1300975348.75,0.0,inf
2003-03-10,1268265111.4099998,0.0,inf
2003-03-11,1289080716.99,0.0,inf
2003-03-12,1298001690.8100002,0.0,inf
2003-03-13,1363422165.49,0.0,inf
2003-03-14,1381264113.1299999,0.0,inf
2003-03-17,1409513863.5600002,0.0,inf
2003-03-18,1412487521.5,0.0,inf
2003-03-19,1437763613.99,0.0,inf
2003-03-20,1455605561.6299999,0.0,inf
2003-03-21,1504670917.6399999,0.0,inf
2003-03-24,1451145074.72,0.0,inf
2003-03-25,1479394825.1499999,0.0,inf
2003-03-26,1442224100.8999999,0.0,inf
2003-03-27,1434789956.05,0.0,inf
2003-03-28,1437763613.99,0.0,inf
2003-03-31,1427355811.2,0.0,inf
2003-04-01,1461552877.51,0.0,inf
2003-04-02,1553736273.6499999,0.0,inf
2003-04-03,1543328470.8600001,0.0,inf
2003-04-04,1523999694.25,0.0,inf
2003-04-07,1568604563.3500001,0.0,inf
2003-04-08,1570091392.3200002,0.0,inf
2003-04-09,1587933339.96,0.0,inf
2003-04-10,1611722603.48,0.0,inf
2003-04-11,1616183090.3899999,0.0,inf
2003-04-14,1635511867.0,0.0,inf
2003-04-15,1663761617.4299998,0.0,inf
2003-04-16,1657814301.55,0.0,inf
2003-04-17,1680116736.1000001,0.0,inf
2003-04-21,1706879657.5600002,0.0,inf
2003-04-22,1739589894.8999999,0.0,inf
2003-04-23,1757431842.54,0.0,inf
2003-04-24,1755945013.5700002,0.0,inf
2003-04-25,1697958683.74,0.0,inf
2003-04-28,1742563552.8400002,0.0,inf
2003-04-29,1747024039.75,0.0,inf
2003-04-30,1761892329.45,0.0,inf
2003-05-01,1732155750.05,0.0,inf
2003-05-02,1755945013.5700002,0.0,inf
2003-05-05,1758918671.51,0.0,inf
2003-05-06,1749997697.6899998,0.0,inf
2003-05-07,1793115737.8200002,0.0,inf
2003-05-08,1813931343.3999999,0.0,inf
2003-05-09,1831773291.04,0.0,inf
2003-05-12,1880838647.05,0.0,inf
2003-05-13,1876378160.1399999,0.0,inf
2003-05-14,1849615238.6799998,0.0,inf
2003-05-15,1885299133.96,0.0,inf
2003-05-16,1821365488.25,0.0,inf
2003-05-19,1767839645.3300002,0.0,inf
2003-05-20,1788655250.9099998,0.0,inf
2003-05-21,1784194764.0,0.0,inf
2003-05-22,1873404502.2,0.0,inf
2003-05-23,1910575226.45,0.0,inf
2003-05-27,1883812304.99,0.0,inf
2003-05-28,1944772292.76,0.0,inf
2003-05-29,1932877661.0,0.0,inf
2003-05-30,1955180095.55,0.0,inf
2003-06-02,2014653254.3500001,0.0,inf
2003-06-03,2057771294.48,0.0,inf
2003-06-04,2124678598.1299999,0.0,inf
2003-06-05,2207941020.45,0.0,inf
2003-06-06,2132112742.98,0.0,inf
2003-06-09,2077100071.0900002,0.0,inf
2003-06-10,2187125414.8700004,0.0,inf
2003-06-11,2320940022.17,0.0,inf
2003-06-12,2298637587.6200004,0.0,inf
2003-06-13,2259980034.4,0.0,inf
2003-06-16,2367031720.24,0.0,inf
2003-06-17,2322426851.14,0.0,inf
2003-06-18,2309045390.41,0.0,inf
2003-06-19,2312019048.35,0.0,inf
2003-06-20,2163336151.35,0.0,inf
2003-06-23,2178204441.05,0.0,inf
2003-06-24,2203480533.54,0.0,inf
2003-06-25,2148467861.65,0.0,inf
2003-06-26,2203480533.54,0.0,inf
2003-06-27,2160362493.41,0.0,inf
2003-06-30,2088994702.8500001,0.0,inf
2003-07-01,2123191769.1599998,0.0,inf
2003-07-02,2145494203.71,0.0,inf
2003-07-03,2115757624.3100002,0.0,inf
2003-07-07,2207941020.45,0.0,inf
2003-07-08,2259980034.4,0.0,inf
2003-07-09,2249572231.61,0.0,inf
2003-07-10,2200506875.6,0.0,inf
2003-07-11,2199020046.6299996,0.0,inf
2003-07-14,2252545889.55,0.0,inf
2003-07-15,2108323479.46,0.0,inf
2003-07-16,2120218111.22,0.0,inf
2003-07-17,2087507873.8799999,0.0,inf
2003-07-18,2086021044.9099998,0.0,inf
2003-07-21,2042903004.78,0.0,inf
2003-07-22,2094942018.73,0.0,inf
2003-07-23,2109810308.4299998,0.0,inf
2003-07-24,2123191769.1599998,0.0,inf
2003-07-25,2111297137.3999999,0.0,inf
2003-07-28,2093455189.76,0.0,inf
2003-07-29,2078586900.0600002,0.0,inf
2003-07-30,2127652256.0700002,0.0,inf
2003-07-31,2093455189.76,0.0,inf
2003-08-01,2039929346.8400002,0.0,inf
2003-08-04,2026547886.1100001,0.0,inf
2003-08-05,1999784964.6499999,0.0,inf
2003-08-06,2078586900.0600002,0.0,inf
2003-08-07,2094942018.73,0.0,inf
2003-08-08,2181178098.99,0.0,inf
2003-08-11,2135086400.9199998,0.0,inf
2003-08-12,2164822980.32,0.0,inf
2003-08-13,2086021044.9099998,0.0,inf
2003-08-14,2100889334.6100001,0.0,inf
2003-08-15,2141033716.8,0.0,inf
2003-08-18,2151441519.59,0.0,inf
2003-08-19,2233217112.94,0.0,inf
2003-08-20,2249572231.61,0.0,inf
2003-08-21,2358110746.42,0.0,inf
2003-08-22,2279308811.01,0.0,inf
2003-08-25,2294177100.71,0.0,inf
2003-08-26,2268901008.22,0.0,inf
2003-08-27,2268901008.22,0.0,inf
2003-08-28,2337295140.84,0.0,inf
2003-08-29,2313505877.32,0.0,inf
2003-09-02,2298637587.6200004,0.0,inf
2003-09-03,2367031720.24,0.0,inf
2003-09-04,2438399510.7999997,0.0,inf
2003-09-05,2367031720.24,0.0,inf
2003-09-08,2442859997.71,0.0,inf
2003-09-09,2364058062.3,0.0,inf
2003-09-10,2193072730.75,0.0,inf
2003-09-11,2246598573.67,0.0,inf
2003-09-12,2285256126.89,0.0,inf
2003-09-15,2343242456.72,0.0,inf
2003-09-16,2393794641.7000003,0.0,inf
2003-09-17,2383386838.9100003,0.0,inf
2003-09-18,2420557563.1600003,0.0,inf
2003-09-19,2416097076.25,0.0,inf
2003-09-22,2334321482.9,0.0,inf
2003-09-23,2352163430.54,0.0,inf
2003-09-24,2341755627.75,0.0,inf
2003-09-25,2331347824.96,0.0,inf
2003-09-26,2312019048.35,0.0,inf
2003-09-29,2371492207.15,0.0,inf
2003-09-30,2430965365.9500003,0.0,inf
2003-10-01,4161449699.9999995,0.0,inf
2003-10-02,4204058400.0000005,0.0,inf
2003-10-03,4275072899.9999995,0.0,inf
2003-10-06,4360290300.0,0.0,inf
2003-10-07,4360290300.0,0.0,inf
2003-10-08,4386328950.0,0.0,inf
2003-10-09,4417101900.0,0.0,inf
2003-10-10,4405266150.0,0.0,inf
2003-10-13,4473913500.0,0.0,inf
2003-10-14,4554396600.0,0.0,inf
2003-10-15,4391063250.0,0.0,inf
2003-10-16,4457343450.0,0.0,inf
2003-10-17,4398164700.0,0.0,inf
2003-10-20,4464444900.0,0.0,inf
2003-10-21,4464444900.0,0.0,inf
2003-10-22,4431304800.0,0.0,inf
2003-10-23,4561498050.0,0.0,inf
2003-10-24,4454976300.0,0.0,inf
2003-10-27,4585169550.0,0.0,inf
2003-10-28,4658551200.0,0.0,inf
2003-10-29,4774541550.0,0.0,inf
2003-10-30,4710628500.0,0.0,inf
2003-10-31,4710628500.0,0.0,inf
2003-11-03,4814783100.0,0.0,inf
2003-11-04,4786377300.0,0.0,inf
2003-11-05,4978116450.0,0.0,inf
2003-11-06,5025459450.0,0.0,inf
2003-11-07,4731932850.0,0.0,inf
2003-11-10,4641981150.0,0.0,inf
2003-11-11,4731932850.0,0.0,inf
2003-11-12,4900000500.0,0.0,inf
2003-11-13,5008889400.0,0.0,inf
2003-11-14,4883430450.0,0.0,inf
2003-11-17,4828986000.0,0.0,inf
2003-11-18,4862126100.0,0.0,inf
2003-11-19,4890531900.0,0.0,inf
2003-11-20,4952077800.0,0.0,inf
2003-11-21,4997053650.0,0.0,inf
2003-11-24,5155652700.0,0.0,inf
2003-11-25,5202995700.0,0.0,inf
2003-11-26,5127246900.0,0.0,inf
2003-11-28,5172222750.0,0.0,inf
2003-12-01,5333188950.0,0.0,inf
2003-12-02,5326087500.0,0.0,inf
2003-12-03,5195894250.0,0.0,inf
2003-12-04,5191159950.0,0.0,inf
2003-12-05,5167488450.0,0.0,inf
2003-12-08,5264541600.0,0.0,inf
2003-12-09,5015990850.0,0.0,inf
2003-12-10,4656184050.0,0.0,inf
2003-12-11,4824251700.0,0.0,inf
2003-12-12,4892899050.0,0.0,inf
2003-12-15,4878696150.0,0.0,inf
2003-12-16,4921304850.0,0.0,inf
2003-12-17,5051498100.0,0.0,inf
2003-12-18,5165121300.0,0.0,inf
2003-12-19,5226667200.0,0.0,inf
2003-12-22,5231401500.0,0.0,inf
2003-12-23,5226667200.0,0.0,inf
2003-12-24,5167488450.0,0.0,inf
2003-12-26,5188792800.0,0.0,inf
2003-12-29,5281111650.0,0.0,inf
2003-12-30,5169855600.0,0.0,inf
2003-12-31,5120145450.0,0.0,inf
2004-01-02,4925234160.0,0.0,inf
2004-01-05,4816258320.0,0.0,inf
2004-01-06,4908650880.0,0.0,inf
2004-01-07,4892067600.0,0.0,inf
2004-01-08,4709651520.0,0.0,inf
2004-01-09,4768877520.0,0.0,inf
2004-01-12,4619628000.0,0.0,inf
2004-01-13,4576985280.0,0.0,inf
2004-01-14,4667008800.0,0.0,inf
2004-01-15,4728603840.0,0.0,inf
2004-01-16,4735710960.0,0.0,inf
2004-01-20,4747556160.0,0.0,inf
2004-01-21,5065007520.0,0.0,inf
2004-01-22,5079221760.0,0.0,inf
2004-01-23,5074483680.0,0.0,inf
2004-01-26,5119495440.0,0.0,inf
2004-01-27,5162138160.0,0.0,inf
2004-01-28,4929972240.0,0.0,inf
2004-01-29,4911019920.0,0.0,inf
2004-01-30,4993936320.0,0.0,inf
2004-02-02,5107650240.0,0.0,inf
2004-02-03,5188197600.0,0.0,inf
2004-02-04,4996305360.0,0.0,inf
2004-02-05,5091066960.0,0.0,inf
2004-02-06,5330340000.0,0.0,inf
2004-02-09,5349292320.0,0.0,inf
2004-02-10,5309018640.0,0.0,inf
2004-02-11,5427470640.0,0.0,inf
2004-02-12,5470113360.0,0.0,inf
2004-02-13,5410887360.0,0.0,inf
2004-02-17,5576720160.0,0.0,inf
2004-02-18,5470113360.0,0.0,inf
2004-02-19,5420363520.0,0.0,inf
2004-02-20,5356399440.0,0.0,inf
2004-02-23,5287697280.0,0.0,inf
2004-02-24,5332709040.0,0.0,inf
2004-02-25,5410887360.0,0.0,inf
2004-02-26,5498541840.0,0.0,inf
2004-02-27,5647791360.0,0.0,inf
2004-03-01,5839683600.0,0.0,inf
2004-03-02,5844421680.0,0.0,inf
2004-03-03,5851528800.0,0.0,inf
2004-03-04,6088432800.0,0.0,inf
2004-03-05,6251896560.0,0.0,inf
2004-03-08,6183194400.0,0.0,inf
2004-03-09,6216360960.0,0.0,inf
2004-03-10,6019730640.0,0.0,inf
2004-03-11,6026837760.0,0.0,inf
2004-03-12,6107385120.0,0.0,inf
2004-03-15,6126337440.0,0.0,inf
2004-03-16,6164242080.0,0.0,inf
2004-03-17,6140551680.0,0.0,inf
2004-03-18,6244789440.0,0.0,inf
2004-03-19,6121599360.0,0.0,inf
2004-03-22,6005516400.0,0.0,inf
2004-03-23,6067111440.0,0.0,inf
2004-03-24,5998409280.0,0.0,inf
2004-03-25,6121599360.0,0.0,inf
2004-03-26,6178456320.0,0.0,inf
2004-03-29,6173718240.0,0.0,inf
2004-03-30,6346658160.0,0.0,inf
2004-03-31,6294539280.0,0.0,inf
2004-04-01,6289051100.0,0.0,inf
2004-04-02,5995214500.0,0.0,inf
2004-04-05,5779576350.0,0.0,inf
2004-04-06,5817490750.0,0.0,inf
2004-04-07,5755879850.0,0.0,inf
2004-04-08,5672942100.0,0.0,inf
2004-04-12,5563938200.0,0.0,inf
2004-04-13,5431237800.0,0.0,inf
2004-04-14,5492848700.0,0.0,inf
2004-04-15,5566307850.0,0.0,inf
2004-04-16,5646875950.0,0.0,inf
2004-04-19,5637397350.0,0.0,inf
2004-04-20,5369626900.0,0.0,inf
2004-04-21,5438346750.0,0.0,inf
2004-04-22,5630288400.0,0.0,inf
2004-04-23,5450195000.0,0.0,inf
2004-04-26,5426498500.0,0.0,inf
2004-04-27,5469152200.0,0.0,inf
2004-04-28,5279580200.0,0.0,inf
2004-04-29,5118444000.0,0.0,inf
2004-04-30,5118444000.0,0.0,inf
2004-05-03,5180054900.0,0.0,inf
2004-05-04,5125552950.0,0.0,inf
2004-05-05,5165837000.0,0.0,inf
2004-05-06,5035506250.0,0.0,inf
2004-05-07,4786693000.0,0.0,inf
2004-05-10,4544988700.0,0.0,inf
2004-05-11,4632665750.0,0.0,inf
2004-05-12,4649253300.0,0.0,inf
2004-05-13,4696646300.0,0.0,inf
2004-05-14,4758257200.0,0.0,inf
2004-05-17,4722712450.0,0.0,inf
2004-05-18,4744039300.0,0.0,inf
2004-05-19,4611338900.0,0.0,inf
2004-05-20,4566315550.0,0.0,inf
2004-05-21,4646883650.0,0.0,inf
2004-05-24,4853043200.0,0.0,inf
2004-05-25,5163467350.0,0.0,inf
2004-05-26,5082899250.0,0.0,inf
2004-05-27,5201381750.0,0.0,inf
2004-05-28,5135031550.0,0.0,inf
2004-06-01,5130292250.0,0.0,inf
2004-06-02,5144510150.0,0.0,inf
2004-06-03,5016549050.0,0.0,inf
2004-06-04,5090008200.0,0.0,inf
2004-06-07,5379105500.0,0.0,inf
2004-06-08,5203751400.0,0.0,inf
2004-06-09,5035506250.0,0.0,inf
2004-06-10,5023658000.0,0.0,inf
2004-06-14,4912284450.0,0.0,inf
2004-06-15,4997591850.0,0.0,inf
2004-06-16,4900436200.0,0.0,inf
2004-06-17,4957307800.0,0.0,inf
2004-06-18,4966786400.0,0.0,inf
2004-06-21,4940720250.0,0.0,inf
2004-06-22,4976265000.0,0.0,inf
2004-06-23,5165837000.0,0.0,inf
2004-06-24,5229817550.0,0.0,inf
2004-06-25,5279580200.0,0.0,inf
2004-06-28,5063942050.0,0.0,inf
2004-06-29,4966786400.0,0.0,inf
2004-06-30,5047354500.0,0.0,inf
2004-07-01,4879653930.09,0.0,inf
2004-07-02,4926193309.490001,0.0,inf
2004-07-06,4781921233.35,0.0,inf
2004-07-07,4777267295.41,0.0,inf
2004-07-08,4537589491.5,0.0,inf
2004-07-09,4514319801.799999,0.0,inf
2004-07-12,4546897367.38,0.0,inf
2004-07-13,4649284002.06,0.0,inf
2004-07-14,4539916460.47,0.0,inf
2004-07-15,4581801901.93,0.0,inf
2004-07-16,4632995219.27,0.0,inf
2004-07-19,4539916460.47,0.0,inf
2004-07-20,4581801901.93,0.0,inf
2004-07-21,4539916460.47,0.0,inf
2004-07-22,4651610971.03,0.0,inf
2004-07-23,4639976126.18,0.0,inf
2004-07-26,4588782808.84,0.0,inf
2004-07-27,4637649157.21,0.0,inf
2004-07-28,4637649157.21,0.0,inf
2004-07-29,4802863954.08,0.0,inf
2004-07-30,4821479705.84,0.0,inf
2004-08-02,4905250588.759999,0.0,inf
2004-08-03,4919212402.58,0.0,inf
2004-08-04,4986694502.71,0.0,inf
2004-08-05,4907577557.73,0.0,inf
2004-08-06,4914558464.64,0.0,inf
2004-08-09,4919212402.58,0.0,inf
2004-08-10,5061157509.75,0.0,inf
2004-08-11,5026252975.200001,0.0,inf
2004-08-12,4926193309.490001,0.0,inf
2004-08-13,4933174216.4,0.0,inf
2004-08-16,5084427199.450001,0.0,inf
2004-08-17,5268257748.08,0.0,inf
2004-08-18,5258949872.200001,0.0,inf
2004-08-19,5219391399.71,0.0,inf
2004-08-20,5293854406.75,0.0,inf
2004-08-23,5400894979.37,0.0,inf
2004-08-24,5365990444.82,0.0,inf
2004-08-25,5261276841.17,0.0,inf
2004-08-26,5298508344.69,0.0,inf
2004-08-27,5370644382.759999,0.0,inf
2004-08-30,5261276841.17,0.0,inf
2004-08-31,5400894979.37,0.0,inf
2004-09-01,5519570396.84,0.0,inf
2004-09-02,5505608583.02,0.0,inf
2004-09-03,5507935551.990001,0.0,inf
2004-09-07,5663842472.98,0.0,inf
2004-09-08,5552147962.42,0.0,inf
2004-09-09,5633591876.37,0.0,inf
2004-09-10,5617303093.58,0.0,inf
2004-09-13,5712708821.35,0.0,inf
2004-09-14,5717362759.29,0.0,inf
2004-09-15,5673150348.86,0.0,inf
2004-09-16,5740632448.990001,0.0,inf
2004-09-17,5724343666.200001,0.0,inf
2004-09-20,5605668248.73,0.0,inf
2004-09-21,5889558463.07,0.0,inf
2004-09-22,5929116935.56,0.0,inf
2004-09-23,5845346052.64,0.0,inf
2004-09-24,5843019083.67,0.0,inf
2004-09-27,5898866338.950001,0.0,inf
2004-09-28,5759248200.75,0.0,inf
2004-09-29,5705727914.44,0.0,inf
2004-09-30,5777863952.509999,0.0,inf
2004-10-01,5856270000.0,0.0,inf
2004-10-04,5493660000.0,0.0,inf
2004-10-05,5372790000.0,0.0,inf
2004-10-06,5514990000.0,0.0,inf
2004-10-07,5209260000.0,0.0,inf
2004-10-08,5214000000.0,0.0,inf
2004-10-11,5088390000.0,0.0,inf
2004-10-12,5180820000.0,0.0,inf
2004-10-13,5017290000.0,0.0,inf
2004-10-14,5086020000.0,0.0,inf
2004-10-15,5114460000.0,0.0,inf
2004-10-18,5081280000.0,0.0,inf
2004-10-19,5033880000.0,0.0,inf
2004-10-20,4931970000.0,0.0,inf
2004-10-21,4958040000.0,0.0,inf
2004-10-22,4908270000.0,0.0,inf
2004-10-25,5192670000.0,0.0,inf
2004-10-26,5325390000.0,0.0,inf
2004-10-27,5360940000.0,0.0,inf
2004-10-28,5372790000.0,0.0,inf
2004-10-29,5332500000.0,0.0,inf
2004-11-01,5384640000.0,0.0,inf
2004-11-02,5422560000.0,0.0,inf
2004-11-03,5543430000.0,0.0,inf
2004-11-04,5536320000.0,0.0,inf
2004-11-05,5415450000.0,0.0,inf
2004-11-08,5510250000.0,0.0,inf
2004-11-09,5645340000.0,0.0,inf
2004-11-10,5652450000.0,0.0,inf
2004-11-11,5754360000.0,0.0,inf
2004-11-12,6124080000.0,0.0,inf
2004-11-15,6216510000.0,0.0,inf
2004-11-16,6154890000.0,0.0,inf
2004-11-17,6223620000.0,0.0,inf
2004-11-18,6252060000.0,0.0,inf
2004-11-19,6102750000.0,0.0,inf
2004-11-22,6294720000.0,0.0,inf
2004-11-23,6346860000.0,0.0,inf
2004-11-24,6425070000.0,0.0,inf
2004-11-26,6417960000.0,0.0,inf
2004-11-29,6259170000.0,0.0,inf
2004-11-30,6259170000.0,0.0,inf
2004-12-01,6460620000.0,0.0,inf
2004-12-02,6273390000.0,0.0,inf
2004-12-03,6460620000.0,0.0,inf
2004-12-06,6510390000.0,0.0,inf
2004-12-07,6441660000.0,0.0,inf
2004-12-08,6337380000.0,0.0,inf
2004-12-09,6721320000.0,0.0,inf
2004-12-10,6984390000.0,0.0,inf
2004-12-13,7003350000.0,0.0,inf
2004-12-14,7069710000.0,0.0,inf
2004-12-15,7351740000.0,0.0,inf
2004-12-16,7057860000.0,0.0,inf
2004-12-17,7055490000.0,0.0,inf
2004-12-20,7034160000.0,0.0,inf
2004-12-21,7038900000.0,0.0,inf
2004-12-22,7143180000.0,0.0,inf
2004-12-23,7076820000.0,0.0,inf
2004-12-27,6958320000.0,0.0,inf
2004-12-28,7088670000.0,0.0,inf
2004-12-29,7086300000.0,0.0,inf
2004-12-30,7166880000.0,0.0,inf
2004-12-31,7164510000.0,0.0,inf
2005-01-03,9178982539.61,0.0,inf
2005-01-04,8774622075.31,0.0,inf
2005-01-05,8584883703.6,0.0,inf
2005-01-06,8759069749.76,0.0,inf
2005-01-07,8737296493.99,0.0,inf
2005-01-10,9079447656.09,0.0,inf
2005-01-11,9073226725.87,0.0,inf
2005-01-12,9039011609.66,0.0,inf
2005-01-13,9462034864.62,0.0,inf
2005-01-14,9552238352.81,0.0,inf
2005-01-18,9518023236.6,0.0,inf
2005-01-19,9564680213.25,0.0,inf
2005-01-20,9150988353.62,0.0,inf
2005-01-21,9048343004.99,0.0,inf
2005-01-24,9182093004.72,0.0,inf
2005-01-25,9141656958.29,0.0,inf
2005-01-26,9225639516.26,0.0,inf
2005-01-27,9045232539.88,0.0,inf
2005-01-28,9091889516.53,0.0,inf
2005-01-31,9278517423.13,0.0,inf
2005-02-01,9577122073.69,0.0,inf
2005-02-02,9424709283.300001,0.0,inf
2005-02-03,9474476725.06,0.0,inf
2005-02-04,10227209281.68,0.0,inf
2005-02-07,10183662770.140001,0.0,inf
2005-02-08,10485377885.81,0.0,inf
2005-02-09,10270755793.220001,0.0,inf
2005-02-10,10292529048.990002,0.0,inf
2005-02-11,10043691840.19,0.0,inf
2005-02-14,9822848817.38,0.0,inf
2005-02-15,9661104631.66,0.0,inf
2005-02-16,9903720910.24,0.0,inf
2005-02-17,9944156956.67,0.0,inf
2005-02-18,9869505794.03,0.0,inf
2005-02-22,9449593004.18,0.0,inf
2005-02-23,9496249980.83,0.0,inf
2005-02-24,9959709282.220001,0.0,inf
2005-02-25,10500930211.359999,0.0,inf
2005-02-28,10208546491.02,0.0,inf
2005-03-01,10323633700.09,0.0,inf
2005-03-02,10071686026.18,0.0,inf
2005-03-03,10084127886.62,0.0,inf
2005-03-04,10616017420.43,0.0,inf
2005-03-07,10516482536.91,0.0,inf
2005-03-08,10158779049.259998,0.0,inf
2005-03-09,9682877887.43,0.0,inf
2005-03-10,9570901143.47,0.0,inf
2005-03-11,9586453469.02,0.0,inf
2005-03-14,9567790678.36,0.0,inf
2005-03-15,9505581376.16,0.0,inf
2005-03-16,9462034864.62,0.0,inf
2005-03-17,9418488353.08,0.0,inf
2005-03-18,9390494167.09,0.0,inf
2005-03-21,9418488353.08,0.0,inf
2005-03-22,9303401144.01,0.0,inf
2005-03-23,9079447656.09,0.0,inf
2005-03-24,9272296492.91,0.0,inf
2005-03-28,9191424400.050001,0.0,inf
2005-03-29,8983023237.68,0.0,inf
2005-03-30,9029680214.33,0.0,inf
2005-03-31,9094999981.64,0.0,inf
2005-04-01,9383793808.84,0.0,inf
2005-04-04,9511443293.300001,0.0,inf
2005-04-05,9424268035.619999,0.0,inf
2005-04-06,9153402056.4,0.0,inf
2005-04-07,9184536077.0,0.0,inf
2005-04-08,9056886592.539999,0.0,inf
2005-04-11,8938577314.26,0.0,inf
2005-04-12,9237463912.02,0.0,inf
2005-04-13,9028865974.0,0.0,inf
2005-04-14,8633463912.380001,0.0,inf
2005-04-15,8378164943.46,0.0,inf
2005-04-18,8549402056.76,0.0,inf
2005-04-19,8957257726.619999,0.0,inf
2005-04-20,8926123706.02,0.0,inf
2005-04-21,9196989685.24,0.0,inf
2005-04-22,9103587623.439999,0.0,inf
2005-04-25,9365113396.48,0.0,inf
2005-04-26,9452288654.16,0.0,inf
2005-04-27,9458515458.279999,0.0,inf
2005-04-28,9225010303.779999,0.0,inf
2005-04-29,9495876283.0,0.0,inf
