date,close price,NWS_SHE,NWS_TA,NWS_TL,market cap,PB Ratio
2014-02-07,17.0,12749000000.0,15983000000.0,3234000000.0,9853200000.0,0.7728606165189427
2014-02-10,17.15,12749000000.0,15983000000.0,3234000000.0,9940140000.0,0.7796799748999922
2014-02-11,17.5,12749000000.0,15983000000.0,3234000000.0,10143000000.0,0.7955918111224409
2014-02-12,17.3,12749000000.0,15983000000.0,3234000000.0,10027080000.0,0.7864993332810416
2014-02-13,17.26,12749000000.0,15983000000.0,3234000000.0,10003896000.0,0.7846808377127618
2014-02-14,17.22,12749000000.0,15983000000.0,3234000000.0,9980712000.0,0.7828623421444819
2014-02-18,17.29,12749000000.0,15983000000.0,3234000000.0,10021284000.0,0.7860447093889716
2014-02-19,17.25,12749000000.0,15983000000.0,3234000000.0,9998100000.0,0.7842262138206918
2014-02-20,17.11,12749000000.0,15983000000.0,3234000000.0,9916956000.0,0.7778614793317123
2014-02-21,17.22,12749000000.0,15983000000.0,3234000000.0,9980712000.0,0.7828623421444819
2014-02-24,17.5,12749000000.0,15983000000.0,3234000000.0,10143000000.0,0.7955918111224409
2014-02-25,17.62,12749000000.0,15983000000.0,3234000000.0,10212552000.0,0.8010472978272806
2014-02-26,17.59,12749000000.0,15983000000.0,3234000000.0,10195164000.0,0.7996834261510707
2014-02-27,17.66,12749000000.0,15983000000.0,3234000000.0,10235736000.0,0.8028657933955604
2014-02-28,17.89,12749000000.0,15983000000.0,3234000000.0,10369044000.0,0.8133221429131696
2014-03-03,17.7,12749000000.0,15983000000.0,3234000000.0,10258920000.0,0.8046842889638403
2014-03-04,17.89,12749000000.0,15983000000.0,3234000000.0,10369044000.0,0.8133221429131696
2014-03-05,17.89,12749000000.0,15983000000.0,3234000000.0,10369044000.0,0.8133221429131696
2014-03-06,17.86,12749000000.0,15983000000.0,3234000000.0,10351656000.0,0.8119582712369597
2014-03-07,17.54,12749000000.0,15983000000.0,3234000000.0,10166184000.0,0.7974103066907209
2014-03-10,17.48,12749000000.0,15983000000.0,3234000000.0,10131408000.0,0.794682563338301
2014-03-11,17.37,12749000000.0,15983000000.0,3234000000.0,10067652000.0,0.7896817005255314
2014-03-12,17.5,12749000000.0,15983000000.0,3234000000.0,10143000000.0,0.7955918111224409
2014-03-13,17.07,12749000000.0,15983000000.0,3234000000.0,9893772000.0,0.7760429837634324
2014-03-14,17.05,12749000000.0,15983000000.0,3234000000.0,9882180000.0,0.7751337359792925
2014-03-17,17.08,12749000000.0,15983000000.0,3234000000.0,9899567999.999998,0.7764976076555022
2014-03-18,17.35,12749000000.0,15983000000.0,3234000000.0,10056060000.0,0.7887724527413915
2014-03-19,17.24,12749000000.0,15983000000.0,3234000000.0,9992304000.0,0.7837715899286218
2014-03-20,17.11,12749000000.0,15983000000.0,3234000000.0,9916956000.0,0.7778614793317123
2014-03-21,17.01,12749000000.0,15983000000.0,3234000000.0,9858996000.0,0.7733152404110126
2014-03-24,16.96,12749000000.0,15983000000.0,3234000000.0,9830016000.0,0.7710421209506628
2014-03-25,16.84,12749000000.0,15983000000.0,3234000000.0,9760464000.0,0.7655866342458232
2014-03-26,16.52,12749000000.0,15983000000.0,3234000000.0,9574992000.0,0.7510386696995843
2014-03-27,16.5,12749000000.0,15983000000.0,3234000000.0,9563400000.0,0.7501294219154443
2014-03-28,16.54,12749000000.0,15983000000.0,3234000000.0,9586584000.0,0.7519479174837242
2014-03-31,16.7,12749000000.0,15983000000.0,3234000000.0,9679320000.0,0.7592218997568436
2014-04-01,16.93,12749000000.0,15983000000.0,3234000000.0,9814321000.0,0.7698110440034512
2014-04-02,16.95,12749000000.0,15983000000.0,3234000000.0,9825915000.0,0.7707204486626402
2014-04-03,16.69,12749000000.0,15983000000.0,3234000000.0,9675193000.0,0.7588981880931838
2014-04-04,16.71,12749000000.0,15983000000.0,3234000000.0,9686787000.0,0.7598075927523728
2014-04-07,16.73,12749000000.0,15983000000.0,3234000000.0,9698381000.0,0.7607169974115617
2014-04-08,16.65,12749000000.0,15983000000.0,3234000000.0,9652005000.0,0.7570793787748059
2014-04-09,16.82,12749000000.0,15983000000.0,3234000000.0,9750554000.0,0.764809318377912
2014-04-10,16.48,12749000000.0,15983000000.0,3234000000.0,9553456000.0,0.7493494391716997
2014-04-11,16.26,12749000000.0,15983000000.0,3234000000.0,9425922000.0,0.7393459879206212
2014-04-14,16.4,12749000000.0,15983000000.0,3234000000.0,9507080000.0,0.7457118205349439
2014-04-15,16.29,12749000000.0,15983000000.0,3234000000.0,9443313000.0,0.7407100949094046
2014-04-16,16.41,12749000000.0,15983000000.0,3234000000.0,9512877000.0,0.7461665228645384
2014-04-17,16.47,12749000000.0,15983000000.0,3234000000.0,9547659000.0,0.7488947368421053
2014-04-21,16.66,12749000000.0,15983000000.0,3234000000.0,9657802000.0,0.7575340811044003
2014-04-22,16.76,12749000000.0,15983000000.0,3234000000.0,9715772000.0,0.7620811044003452
2014-04-23,16.92,12749000000.0,15983000000.0,3234000000.0,9808524000.000002,0.7693563416738569
2014-04-24,16.95,12749000000.0,15983000000.0,3234000000.0,9825915000.0,0.7707204486626402
2014-04-25,16.78,12749000000.0,15983000000.0,3234000000.0,9727366000.0,0.762990509059534
2014-04-28,16.78,12749000000.0,15983000000.0,3234000000.0,9727366000.0,0.762990509059534
2014-04-29,16.81,12749000000.0,15983000000.0,3234000000.0,9744757000.0,0.7643546160483176
2014-04-30,16.54,12749000000.0,15983000000.0,3234000000.0,9588238000.0,0.7520776531492666
2014-05-01,16.76,12749000000.0,15983000000.0,3234000000.0,9715772000.0,0.7620811044003452
2014-05-02,16.83,12749000000.0,15983000000.0,3234000000.0,9756350999.999998,0.7652640207075063
2014-05-05,16.84,12749000000.0,15983000000.0,3234000000.0,9762148000.0,0.765718723037101
2014-05-06,16.65,12749000000.0,15983000000.0,3234000000.0,9652005000.0,0.7570793787748059
2014-05-07,16.54,12749000000.0,15983000000.0,3234000000.0,9588238000.0,0.7520776531492666
2014-05-08,16.57,12749000000.0,15983000000.0,3234000000.0,9605629000.0,0.7534417601380501
2014-05-09,17.4,13034000000.0,16543000000.0,3509000000.0,10086780000.0,0.7738821543655056
2014-05-12,17.45,13034000000.0,16543000000.0,3509000000.0,10115765000.0,0.7761059536596594
2014-05-13,17.31,13034000000.0,16543000000.0,3509000000.0,10034607000.0,0.7698793156360288
2014-05-14,16.81,13034000000.0,16543000000.0,3509000000.0,9744757000.0,0.7476413226944914
2014-05-15,16.56,13034000000.0,16543000000.0,3509000000.0,9599832000.0,0.7365223262237226
2014-05-16,16.7,13034000000.0,16543000000.0,3509000000.0,9680990000.0,0.742748964247353
2014-05-19,16.67,13034000000.0,16543000000.0,3509000000.0,9663599000.000002,0.741414684670861
2014-05-20,16.43,13034000000.0,16543000000.0,3509000000.0,9524471000.0,0.7307404480589228
2014-05-21,16.5,13034000000.0,16543000000.0,3509000000.0,9565050000.0,0.733853767070738
2014-05-22,16.77,13034000000.0,16543000000.0,3509000000.0,9721569000.0,0.7458622832591684
2014-05-23,16.74,13034000000.0,16543000000.0,3509000000.0,9704178000.0,0.7445280036826761
2014-05-27,16.86,13034000000.0,16543000000.0,3509000000.0,9773742000.0,0.7498651219886451
2014-05-28,16.71,13034000000.0,16543000000.0,3509000000.0,9686787000.0,0.7431937241061838
2014-05-29,16.64,13034000000.0,16543000000.0,3509000000.0,9646208000.0,0.7400804050943686
2014-05-30,16.59,13034000000.0,16543000000.0,3509000000.0,9617223000.0,0.7378566058002148
2014-06-02,16.78,13034000000.0,16543000000.0,3509000000.0,9727366000.0,0.7463070431179991
2014-06-03,16.92,13034000000.0,16543000000.0,3509000000.0,9808524000.000002,0.7525336811416298
2014-06-04,17.01,13034000000.0,16543000000.0,3509000000.0,9860697000.0,0.7565365198711064
2014-06-05,17.27,13034000000.0,16543000000.0,3509000000.0,10011419000.0,0.7681002762007059
2014-06-06,17.27,13034000000.0,16543000000.0,3509000000.0,10011419000.0,0.7681002762007059
2014-06-09,17.25,13034000000.0,16543000000.0,3509000000.0,9999825000.0,0.7672107564830444
2014-06-10,17.18,13034000000.0,16543000000.0,3509000000.0,9959246000.0,0.764097437471229
2014-06-11,17.17,13034000000.0,16543000000.0,3509000000.0,9953449000.000002,0.7636526776123985
2014-06-12,16.85,13034000000.0,16543000000.0,3509000000.0,9767945000.0,0.7494203621298143
2014-06-13,16.73,13034000000.0,16543000000.0,3509000000.0,9698381000.0,0.7440832438238453
2014-06-16,16.73,13034000000.0,16543000000.0,3509000000.0,9698381000.0,0.7440832438238453
2014-06-17,16.81,13034000000.0,16543000000.0,3509000000.0,9744757000.0,0.7476413226944914
2014-06-18,17.07,13034000000.0,16543000000.0,3509000000.0,9895479000.0,0.7592050790240908
2014-06-19,17.16,13034000000.0,16543000000.0,3509000000.0,9947652000.0,0.7632079177535676
2014-06-20,17.11,13034000000.0,16543000000.0,3509000000.0,9918667000.0,0.7609841184594138
2014-06-23,16.84,13034000000.0,16543000000.0,3509000000.0,9762148000.0,0.7489756022709836
2014-06-24,17.0,13034000000.0,16543000000.0,3509000000.0,9854900000.0,0.7560917600122756
2014-06-25,17.2,13034000000.0,16543000000.0,3509000000.0,9970840000.0,0.7649869571888906
2014-06-26,17.54,13034000000.0,16543000000.0,3509000000.0,10167938000.0,0.7801087923891361
2014-06-27,17.55,13034000000.0,16543000000.0,3509000000.0,10173735000.0,0.7805535522479669
2014-06-30,17.45,13034000000.0,16543000000.0,3509000000.0,10115765000.0,0.7761059536596594
2014-07-01,17.6,13034000000.0,16543000000.0,3509000000.0,10206240000.0,0.7830474144545037
2014-07-02,17.72,13034000000.0,16543000000.0,3509000000.0,10275828000.0,0.7883863740985115
2014-07-03,17.77,13034000000.0,16543000000.0,3509000000.0,10304823000.0,0.7906109406168482
2014-07-07,17.63,13034000000.0,16543000000.0,3509000000.0,10223637000.0,0.7843821543655056
2014-07-08,17.58,13034000000.0,16543000000.0,3509000000.0,10194641999.999998,0.7821575878471688
2014-07-09,17.67,13034000000.0,16543000000.0,3509000000.0,10246833000.000002,0.7861618075801751
2014-07-10,17.51,13034000000.0,16543000000.0,3509000000.0,10154049000.0,0.7790431947214976
2014-07-11,17.56,13034000000.0,16543000000.0,3509000000.0,10183044000.0,0.7812677612398343
2014-07-14,17.59,13034000000.0,16543000000.0,3509000000.0,10200441000.0,0.7826025011508363
2014-07-15,17.66,13034000000.0,16543000000.0,3509000000.0,10241034000.0,0.7857168942765076
2014-07-16,17.63,13034000000.0,16543000000.0,3509000000.0,10223637000.0,0.7843821543655056
2014-07-17,17.5,13034000000.0,16543000000.0,3509000000.0,10148250000.0,0.7785982814178303
2014-07-18,17.65,13034000000.0,16543000000.0,3509000000.0,10235235000.0,0.7852719809728402
2014-07-21,17.54,13034000000.0,16543000000.0,3509000000.0,10171446000.0,0.7803779346324996
2014-07-22,17.51,13034000000.0,16543000000.0,3509000000.0,10154049000.0,0.7790431947214976
2014-07-23,17.55,13034000000.0,16543000000.0,3509000000.0,10177245000.0,0.780822847936167
2014-07-24,17.73,13034000000.0,16543000000.0,3509000000.0,10281627000.0,0.7888312874021789
2014-07-25,17.61,13034000000.0,16543000000.0,3509000000.0,10212039000.0,0.7834923277581709
2014-07-28,17.49,13034000000.0,16543000000.0,3509000000.0,10142451000.0,0.7781533681141629
2014-07-29,17.39,13034000000.0,16543000000.0,3509000000.0,10084461000.0,0.7737042350774896
2014-07-30,17.38,13034000000.0,16543000000.0,3509000000.0,10078662000.0,0.7732593217738223
2014-07-31,17.21,13034000000.0,16543000000.0,3509000000.0,9980079000.0,0.7656957956114777
2014-08-01,17.36,13034000000.0,16543000000.0,3509000000.0,10067064000.0,0.7723694951664877
2014-08-04,17.39,13034000000.0,16543000000.0,3509000000.0,10084461000.0,0.7737042350774896
2014-08-05,17.22,13034000000.0,16543000000.0,3509000000.0,9985878000.0,0.766140708915145
2014-08-06,17.15,13034000000.0,16543000000.0,3509000000.0,9945285000.0,0.7630263157894737
2014-08-07,17.0,13034000000.0,16543000000.0,3509000000.0,9858300000.0,0.7563526162344637
2014-08-08,16.75,13034000000.0,16543000000.0,3509000000.0,9713325000.0,0.7452297836427805
2014-08-11,16.94,13034000000.0,16543000000.0,3509000000.0,9823506000.0,0.7536831364124598
2014-08-12,16.83,13034000000.0,16543000000.0,3509000000.0,9759716999.999998,0.7487890900721189
2014-08-13,16.76,13034000000.0,16543000000.0,3509000000.0,9719124000.0,0.7456746969464477
2014-08-14,16.97,13243000000.0,16489000000.0,3246000000.0,9840903000.0,0.7431022426942536
2014-08-15,16.81,13243000000.0,16489000000.0,3246000000.0,9748119000.0,0.7360959752321982
2014-08-18,16.84,13243000000.0,16489000000.0,3246000000.0,9765516000.0,0.7374096503813335
2014-08-19,16.75,13243000000.0,16489000000.0,3246000000.0,9713325000.0,0.7334686249339274
2014-08-20,17.09,13243000000.0,16489000000.0,3246000000.0,9910491000.0,0.7483569432907952
2014-08-21,17.19,13243000000.0,16489000000.0,3246000000.0,9968481000.0,0.7527358604545797
2014-08-22,17.14,13243000000.0,16489000000.0,3246000000.0,9939486000.0,0.7505464018726875
2014-08-25,17.31,13243000000.0,16489000000.0,3246000000.0,10038069000.0,0.7579905610511214
2014-08-26,17.25,13243000000.0,16489000000.0,3246000000.0,10003275000.0,0.7553632107528505
2014-08-27,17.29,13243000000.0,16489000000.0,3246000000.0,10026471000.0,0.7571147776183644
2014-08-28,17.29,13243000000.0,16489000000.0,3246000000.0,10026471000.0,0.7571147776183644
2014-08-29,17.26,13243000000.0,16489000000.0,3246000000.0,10009074000.0,0.755801102469229
2014-09-02,17.06,13243000000.0,16489000000.0,3246000000.0,9893094000.0,0.7470432681416598
2014-09-03,17.25,13243000000.0,16489000000.0,3246000000.0,10003275000.0,0.7553632107528505
2014-09-04,17.3,13243000000.0,16489000000.0,3246000000.0,10032270000.0,0.7575526693347429
2014-09-05,17.39,13243000000.0,16489000000.0,3246000000.0,10084461000.0,0.761493694782149
2014-09-08,17.26,13243000000.0,16489000000.0,3246000000.0,10009074000.0,0.755801102469229
2014-09-09,16.97,13243000000.0,16489000000.0,3246000000.0,9840903000.0,0.7431022426942536
2014-09-10,17.12,13243000000.0,16489000000.0,3246000000.0,9927888000.0,0.7496706184399305
2014-09-11,16.95,13243000000.0,16489000000.0,3246000000.0,9829305000.0,0.7422264592614967
2014-09-12,16.79,13243000000.0,16489000000.0,3246000000.0,9736521000.0,0.7352201917994412
2014-09-15,16.72,13243000000.0,16489000000.0,3246000000.0,9695928000.0,0.732154949784792
2014-09-16,16.71,13243000000.0,16489000000.0,3246000000.0,9690129000.0,0.7317170580684135
2014-09-17,16.67,13243000000.0,16489000000.0,3246000000.0,9666933000.000002,0.7299654912028998
2014-09-18,16.69,13243000000.0,16489000000.0,3246000000.0,9678531000.0,0.7308412746356566
2014-09-19,16.84,13243000000.0,16489000000.0,3246000000.0,9765516000.0,0.7374096503813335
2014-09-22,16.68,13243000000.0,16489000000.0,3246000000.0,9672732000.0,0.7304033829192781
2014-09-23,16.66,13243000000.0,16489000000.0,3246000000.0,9661134000.0,0.7295275994865211
2014-09-24,16.63,13243000000.0,16489000000.0,3246000000.0,9643737000.0,0.7282139243373857
2014-09-25,16.42,13243000000.0,16489000000.0,3246000000.0,9521958000.000002,0.7190181982934382
2014-09-26,16.63,13243000000.0,16489000000.0,3246000000.0,9643737000.0,0.7282139243373857
2014-09-29,16.5,13243000000.0,16489000000.0,3246000000.0,9568350000.0,0.7225213320244658
2014-09-30,16.13,13243000000.0,16489000000.0,3246000000.0,9353787000.0,0.7063193385184626
2014-10-01,15.82,13243000000.0,16489000000.0,3246000000.0,9194584000.0,0.6942976666918372
2014-10-02,15.65,13243000000.0,16489000000.0,3246000000.0,9095780000.0,0.6868368194517859
2014-10-03,15.76,13243000000.0,16489000000.0,3246000000.0,9159712000.0,0.6916644264894661
2014-10-06,15.76,13243000000.0,16489000000.0,3246000000.0,9159712000.0,0.6916644264894661
2014-10-07,15.33,13243000000.0,16489000000.0,3246000000.0,8909796000.0,0.6727928717058068
2014-10-08,15.74,13243000000.0,16489000000.0,3246000000.0,9148088000.0,0.6907866797553425
2014-10-09,15.26,13243000000.0,16489000000.0,3246000000.0,8869112000.0,0.6697207581363739
2014-10-10,14.97,13243000000.0,16489000000.0,3246000000.0,8700564000.0,0.6569934304915804
2014-10-13,14.53,13243000000.0,16489000000.0,3246000000.0,8444836000.0,0.6376830023408593
2014-10-14,14.58,13243000000.0,16489000000.0,3246000000.0,8473896000.0,0.6398773691761686
2014-10-15,14.48,13243000000.0,16489000000.0,3246000000.0,8415776000.0,0.6354886355055501
