date,close price,EFX_SHE,EFX_TA,EFX_TL,market cap,PB Ratio
,,339900000.0,685200000.0,345300000.0,,
1980-03-17,0.77,339900000.0,685200000.0,345300000.0,75460000.0,0.22200647249190938
1980-03-18,0.75,339900000.0,685200000.0,345300000.0,73500000.0,0.21624007060900266
1980-03-19,0.75,339900000.0,685200000.0,345300000.0,73500000.0,0.21624007060900266
1980-03-20,0.76,339900000.0,685200000.0,345300000.0,74480000.0,0.21912327155045602
1980-03-21,0.74,339900000.0,685200000.0,345300000.0,72520000.0,0.21335686966754927
1980-03-24,0.74,339900000.0,685200000.0,345300000.0,72520000.0,0.21335686966754927
1980-03-25,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-03-26,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-03-27,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-03-28,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-03-31,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-01,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-04-02,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-04-03,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-04-07,0.71,339900000.0,685200000.0,345300000.0,69580000.0,0.20470726684318918
1980-04-08,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-09,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-10,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-11,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-14,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-15,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-04-16,0.74,339900000.0,685200000.0,345300000.0,72520000.0,0.21335686966754927
1980-04-17,0.73,339900000.0,685200000.0,345300000.0,71540000.0,0.2104736687260959
1980-04-18,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-21,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-22,0.72,339900000.0,685200000.0,345300000.0,70560000.0,0.20759046778464255
1980-04-23,0.76,339900000.0,685200000.0,345300000.0,74480000.0,0.21912327155045602
1980-04-24,0.77,339900000.0,685200000.0,345300000.0,75460000.0,0.22200647249190938
1980-04-25,0.77,339900000.0,685200000.0,345300000.0,75460000.0,0.22200647249190938
1980-04-28,0.81,339900000.0,685200000.0,345300000.0,79380000.0,0.23353927625772286
1980-04-29,0.8,339900000.0,685200000.0,345300000.0,78400000.0,0.2306560753162695
1980-04-30,0.83,339900000.0,685200000.0,345300000.0,81340000.0,0.23930567814062959
1980-05-01,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-05-02,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-05-05,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-05-06,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-05-07,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-05-08,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-05-09,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-05-12,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-05-13,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-05-14,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-05-15,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-05-16,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-05-19,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-20,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-21,0.87,339900000.0,685200000.0,345300000.0,85260000.0,0.2508384819064431
1980-05-22,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-23,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-27,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-28,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-05-29,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-05-30,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-06-02,0.88,339900000.0,685200000.0,345300000.0,86240000.0,0.2537216828478964
1980-06-03,0.89,339900000.0,685200000.0,345300000.0,87220000.0,0.2566048837893498
1980-06-04,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-06-05,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-06-06,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-06-09,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-06-10,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-06-11,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-06-12,0.9,339900000.0,685200000.0,345300000.0,88200000.0,0.2594880847308032
1980-06-13,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-06-16,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-06-17,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-06-18,0.99,339900000.0,685200000.0,345300000.0,97020000.0,0.2854368932038835
1980-06-19,0.99,339900000.0,685200000.0,345300000.0,97020000.0,0.2854368932038835
1980-06-20,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-06-23,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-06-24,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-06-25,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-06-26,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-06-27,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-06-30,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-07-01,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-07-02,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-07-03,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-07-07,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-07-08,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-07-09,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-07-10,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-07-11,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-07-14,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-07-15,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-07-16,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-07-17,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-07-18,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-07-21,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-07-22,0.98,339900000.0,685200000.0,345300000.0,96040000.0,0.2825536922624301
1980-07-23,0.98,339900000.0,685200000.0,345300000.0,96040000.0,0.2825536922624301
1980-07-24,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-07-25,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-07-28,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-07-29,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-07-30,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-07-31,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-08-01,0.98,339900000.0,685200000.0,345300000.0,96040000.0,0.2825536922624301
1980-08-04,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-08-05,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-08-06,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-08-07,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-08-08,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-08-11,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-08-12,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-08-13,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-08-14,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-08-15,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-08-18,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-08-19,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-08-20,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-08-21,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-08-22,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-08-25,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-08-26,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-08-27,0.91,339900000.0,685200000.0,345300000.0,89180000.0,0.26237128567225654
1980-08-28,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-08-29,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-02,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-09-03,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-09-04,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-09-05,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-09-08,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-09,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-10,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-11,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-12,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-09-15,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-09-16,0.92,339900000.0,685200000.0,345300000.0,90160000.0,0.26525448661370993
1980-09-17,0.93,339900000.0,685200000.0,345300000.0,91140000.0,0.26813768755516326
1980-09-18,0.94,339900000.0,685200000.0,345300000.0,92120000.0,0.27102088849661665
1980-09-19,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-09-22,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-09-23,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-09-24,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-09-25,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-09-26,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-09-29,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-09-30,0.98,339900000.0,685200000.0,345300000.0,96040000.0,0.2825536922624301
1980-10-01,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-02,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-03,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-06,0.97,339900000.0,685200000.0,345300000.0,95060000.0,0.27967049132097677
1980-10-07,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-08,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-10-09,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-10-10,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-10-13,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-14,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-15,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-10-16,0.95,339900000.0,685200000.0,345300000.0,93100000.0,0.27390408943807004
1980-10-17,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
1980-10-20,0.96,339900000.0,685200000.0,345300000.0,94080000.0,0.2767872903795234
