date,close price,FTNT_SHE,FTNT_TA,FTNT_TL,market cap,PB Ratio
2010-03-30,8.83,142452000.0,387213000.0,244761000.0,,
2010-03-31,8.79,142452000.0,387213000.0,244761000.0,663056069.9999999,4.654592915508381
2010-04-01,8.85,142452000.0,387213000.0,244761000.0,667582050.0,4.686364880801954
2010-04-05,8.66,142452000.0,387213000.0,244761000.0,653249780.0,4.585753657372308
2010-04-06,8.61,142452000.0,387213000.0,244761000.0,649478130.0,4.559277019627664
2010-04-07,8.66,142452000.0,387213000.0,244761000.0,653249780.0,4.585753657372308
2010-04-08,8.51,142452000.0,387213000.0,244761000.0,641934830.0,4.506323744138377
2010-04-09,8.43,142452000.0,387213000.0,244761000.0,635900190.0,4.463961123746946
2010-04-12,8.51,142452000.0,387213000.0,244761000.0,641934830.0,4.506323744138377
2010-04-13,8.22,142452000.0,387213000.0,244761000.0,620059260.0,4.352759245219442
2010-04-14,8.53,142452000.0,387213000.0,244761000.0,643443490.0,4.516914399236234
2010-04-15,8.23,142452000.0,387213000.0,244761000.0,620813590.0,4.3580545727683715
2010-04-16,8.1,142452000.0,387213000.0,244761000.0,611007300.0,4.2892153146322975
2010-04-19,8.13,142452000.0,387213000.0,244761000.0,613270290.0,4.305101297279084
2010-04-20,8.33,142452000.0,387213000.0,244761000.0,628356890.0,4.4110078482576585
2010-04-21,8.21,142452000.0,387213000.0,244761000.0,619304930.0000001,4.347463917670514
2010-04-22,8.18,142452000.0,387213000.0,244761000.0,617041940.0,4.331577935023727
2010-04-23,8.29,142452000.0,387213000.0,244761000.0,625339569.9999999,4.389826538061943
2010-04-26,8.13,142452000.0,387213000.0,244761000.0,613270290.0,4.305101297279084
2010-04-27,8.22,142452000.0,387213000.0,244761000.0,620059260.0,4.352759245219442
2010-04-28,8.41,142452000.0,387213000.0,244761000.0,634391530.0,4.453370468649089
2010-04-29,8.9,142452000.0,387213000.0,244761000.0,671353700.0,4.712841518546598
2010-04-30,8.89,142452000.0,387213000.0,244761000.0,670599370.0,4.707546190997669
2010-05-03,9.32,142452000.0,387213000.0,244761000.0,703035560.0,4.9352452756016065
2010-05-04,8.96,142452000.0,387213000.0,244761000.0,675879680.0000001,4.744613483840172
2010-05-05,8.82,142452000.0,387213000.0,244761000.0,665319060.0,4.670478898155168
2010-05-06,8.6,142452000.0,387213000.0,244761000.0,648723800.0,4.553981692078735
2010-05-07,8.23,142452000.0,387213000.0,244761000.0,620813590.0,4.3580545727683715
2010-05-10,8.45,142452000.0,387213000.0,244761000.0,637408850.0,4.474551778844804
2010-05-11,8.38,142452000.0,387213000.0,244761000.0,632128540.0,4.437484486002303
2010-05-12,8.59,142452000.0,387213000.0,244761000.0,647969470.0,4.548686364529806
2010-05-13,8.38,151106000.0,404209000.0,253103000.0,632128540.0,4.183345069024393
2010-05-14,8.07,151106000.0,404209000.0,253103000.0,608744310.0,4.02859125382182
2010-05-17,8.38,151106000.0,404209000.0,253103000.0,632128540.0,4.183345069024393
2010-05-18,8.29,151106000.0,404209000.0,253103000.0,625339569.9999999,4.138416542030098
2010-05-19,8.27,151106000.0,404209000.0,253103000.0,623830910.0,4.128432424920255
2010-05-20,8.11,151106000.0,404209000.0,253103000.0,611761630.0,4.048559488041508
2010-05-21,8.13,151106000.0,404209000.0,253103000.0,613270290.0,4.058543605151351
2010-05-24,8.02,151106000.0,404209000.0,253103000.0,604972660.0,4.003630961047212
2010-05-25,7.86,151106000.0,404209000.0,253103000.0,592903380.0,3.9237580241684644
2010-05-26,8.1,151106000.0,404209000.0,253103000.0,611007300.0,4.043567429486585
2010-05-27,8.1,151106000.0,404209000.0,253103000.0,611007300.0,4.043567429486585
2010-05-28,8.16,151106000.0,404209000.0,253103000.0,615533280.0,4.073519780816116
2010-06-01,7.87,151106000.0,404209000.0,253103000.0,593657710.0,3.9287500827233863
2010-06-02,8.0,151106000.0,404209000.0,253103000.0,603464000.0,3.9936468439373685
2010-06-03,7.89,151106000.0,404209000.0,253103000.0,595166370.0,3.9387341998332297
2010-06-04,7.6,151106000.0,404209000.0,253103000.0,573290800.0,3.7939645017405
2010-06-07,7.52,151106000.0,404209000.0,253103000.0,567256160.0,3.754028033301126
2010-06-08,7.5,151106000.0,404209000.0,253103000.0,565747500.0,3.744043916191283
2010-06-09,7.55,151106000.0,404209000.0,253103000.0,569519150.0,3.7690042089658915
2010-06-10,7.73,151106000.0,404209000.0,253103000.0,583097090.0,3.8588612629544823
2010-06-11,7.9,151106000.0,404209000.0,253103000.0,595920700.0,3.943726258388151
2010-06-14,8.1,151106000.0,404209000.0,253103000.0,611007300.0,4.043567429486585
2010-06-15,8.21,151106000.0,404209000.0,253103000.0,619304930.0000001,4.098480073590725
2010-06-16,8.13,151106000.0,404209000.0,253103000.0,613270290.0,4.058543605151351
2010-06-17,8.25,151106000.0,404209000.0,253103000.0,622322250.0,4.118448307810411
2010-06-18,8.57,151106000.0,404209000.0,253103000.0,646460810.0,4.278194181567906
2010-06-21,8.53,151106000.0,404209000.0,253103000.0,643443490.0,4.258225947348219
2010-06-22,8.49,151106000.0,404209000.0,253103000.0,640426170.0,4.238257713128532
2010-06-23,8.39,151106000.0,404209000.0,253103000.0,632882870.0,4.188337127579315
2010-06-24,8.55,151106000.0,404209000.0,253103000.0,644952150.0,4.268210064458063
2010-06-25,8.78,151106000.0,404209000.0,253103000.0,662301740.0,4.383027411221262
2010-06-28,8.74,151106000.0,404209000.0,253103000.0,659284420.0,4.363059177001575
2010-06-29,8.54,151106000.0,404209000.0,253103000.0,644197819.9999999,4.26321800590314
2010-06-30,8.22,151106000.0,404209000.0,253103000.0,620059260.0,4.103472132145646
2010-07-01,8.13,151106000.0,404209000.0,253103000.0,623123850.0000001,4.12375319312271
2010-07-02,8.1,151106000.0,404209000.0,253103000.0,620824500.0,4.108536391672072
2010-07-06,8.14,151106000.0,404209000.0,253103000.0,623890300.0,4.128825460272921
2010-07-07,8.35,151106000.0,404209000.0,253103000.0,639985750.0,4.2353430704273825
2010-07-08,8.51,151106000.0,404209000.0,253103000.0,652248950.0,4.316499344830781
2010-07-09,8.49,151106000.0,404209000.0,253103000.0,650716050.0,4.306354810530356
2010-07-12,8.33,151106000.0,404209000.0,253103000.0,638452850.0,4.225198536126957
2010-07-13,8.43,151106000.0,404209000.0,253103000.0,646117350.0,4.275921207629081
2010-07-14,8.43,151106000.0,404209000.0,253103000.0,646117350.0,4.275921207629081
2010-07-15,8.3,151106000.0,404209000.0,253103000.0,636153500.0,4.20998173467632
2010-07-16,8.14,151106000.0,404209000.0,253103000.0,623890300.0,4.128825460272921
2010-07-19,8.07,151106000.0,404209000.0,253103000.0,618525150.0,4.093319590221434
2010-07-20,8.06,151106000.0,404209000.0,253103000.0,617758700.0,4.088247323071221
2010-07-21,8.0,151106000.0,404209000.0,253103000.0,613160000.0,4.057813720169947
2010-07-22,8.66,151106000.0,404209000.0,253103000.0,663745700.0,4.392583352083967
2010-07-23,8.91,151106000.0,404209000.0,253103000.0,682906950.0,4.519390030839278
2010-07-26,9.04,151106000.0,404209000.0,253103000.0,692870799.9999999,4.585329503792039
2010-07-27,8.97,151106000.0,404209000.0,253103000.0,687505650.0,4.549823633740553
2010-07-28,8.86,151106000.0,404209000.0,253103000.0,679074700.0,4.4940286950882165
2010-07-29,8.9,151106000.0,404209000.0,253103000.0,682140500.0,4.514317763689066
2010-07-30,9.01,151106000.0,404209000.0,253103000.0,690571450.0,4.570112702341403
2010-08-02,9.08,151106000.0,404209000.0,253103000.0,695936600.0,4.60561857239289
2010-08-03,9.1,151106000.0,404209000.0,253103000.0,697469500.0,4.615763106693315
2010-08-04,9.21,151106000.0,404209000.0,253103000.0,705900450.0000001,4.671558045345652
2010-08-05,8.99,151106000.0,404209000.0,253103000.0,689038550.0,4.559968168040978
2010-08-06,9.1,176354000.0,447597000.0,271243000.0,697469500.0,3.954940063735441
2010-08-09,9.09,176354000.0,447597000.0,271243000.0,696703050.0,3.950593975753314
2010-08-10,8.94,176354000.0,447597000.0,271243000.0,685206300.0,3.8854026560214114
2010-08-11,8.61,176354000.0,447597000.0,271243000.0,659913450.0,3.7419817526112253
2010-08-12,8.68,176354000.0,447597000.0,271243000.0,665278600.0,3.772404368486113
2010-08-13,8.78,176354000.0,447597000.0,271243000.0,672943100.0,3.815865248307382
2010-08-16,8.85,176354000.0,447597000.0,271243000.0,678308250.0,3.8462878641822695
2010-08-17,9.04,176354000.0,447597000.0,271243000.0,692870799.9999999,3.9288635358426793
2010-08-18,9.11,176354000.0,447597000.0,271243000.0,698235950.0,3.959286151717568
2010-08-19,8.9,176354000.0,447597000.0,271243000.0,682140500.0,3.868018304092904
2010-08-20,9.19,176354000.0,447597000.0,271243000.0,704367550.0,3.994054855574583
2010-08-23,9.21,176354000.0,447597000.0,271243000.0,705900450.0000001,4.002747031538838
2010-08-24,9.22,176354000.0,447597000.0,271243000.0,706666900.0,4.007093119520963
2010-08-25,9.3,176354000.0,447597000.0,271243000.0,712798500.0,4.041861823377978
2010-08-26,9.42,176354000.0,447597000.0,271243000.0,721995900.0,4.094014879163501
2010-08-27,10.0,176354000.0,447597000.0,271243000.0,766450000.0,4.346087982126859
2010-08-30,10.02,176354000.0,447597000.0,271243000.0,767982900.0,4.3547801580911125
2010-08-31,10.19,176354000.0,447597000.0,271243000.0,781012550.0,4.428663653787269
2010-09-01,10.49,176354000.0,447597000.0,271243000.0,804006050.0,4.5590462932510745
2010-09-02,10.92,176354000.0,447597000.0,271243000.0,836963400.0,4.74592807648253
2010-09-03,10.59,176354000.0,447597000.0,271243000.0,811670550.0,4.602507173072343
2010-09-07,10.24,176354000.0,447597000.0,271243000.0,784844800.0,4.450394093697903
2010-09-08,10.44,176354000.0,447597000.0,271243000.0,800173800.0,4.5373158533404405
2010-09-09,11.01,176354000.0,447597000.0,271243000.0,843861450.0,4.785042868321671
2010-09-10,10.76,176354000.0,447597000.0,271243000.0,824700200.0,4.6763906687685
2010-09-13,10.95,176354000.0,447597000.0,271243000.0,839262750.0,4.75896634042891
2010-09-14,11.46,176354000.0,447597000.0,271243000.0,878351700.0000001,4.98061682751738
2010-09-15,11.2,176354000.0,447597000.0,271243000.0,858424000.0,4.8676185399820815
2010-09-16,11.4,176354000.0,447597000.0,271243000.0,873753000.0,4.954540299624619
2010-09-17,12.5,176354000.0,447597000.0,271243000.0,958062500.0,5.432609977658573
2010-09-20,12.56,176354000.0,447597000.0,271243000.0,962661200.0,5.458686505551334
2010-09-21,12.34,176354000.0,447597000.0,271243000.0,945799300.0,5.363072569944543
2010-09-22,11.91,176354000.0,447597000.0,271243000.0,912841950.0,5.1761907867130885
2010-09-23,11.84,176354000.0,447597000.0,271243000.0,907476800.0,5.145768170838201
2010-09-24,12.0,176354000.0,447597000.0,271243000.0,919740000.0,5.21530557855223
2010-09-27,12.34,176354000.0,447597000.0,271243000.0,945799300.0,5.363072569944543
2010-09-28,12.18,176354000.0,447597000.0,271243000.0,933536100.0,5.293535162230514
2010-09-29,12.61,176354000.0,447597000.0,271243000.0,966493450.0,5.480416945461968
2010-09-30,12.5,176354000.0,447597000.0,271243000.0,958062500.0,5.432609977658573
2010-10-01,12.5,176354000.0,447597000.0,271243000.0,977537500.0,5.5430412692652276
2010-10-04,12.77,176354000.0,447597000.0,271243000.0,998652310.0,5.662770960681357
2010-10-05,12.77,176354000.0,447597000.0,271243000.0,998652310.0,5.662770960681357
2010-10-06,12.1,176354000.0,447597000.0,271243000.0,946256300.0,5.3656639486487405
2010-10-07,12.04,176354000.0,447597000.0,271243000.0,941564119.9999999,5.339057350556267
2010-10-08,12.1,176354000.0,447597000.0,271243000.0,946256300.0,5.3656639486487405
2010-10-11,12.5,176354000.0,447597000.0,271243000.0,977537500.0,5.5430412692652276
2010-10-12,12.5,176354000.0,447597000.0,271243000.0,977537500.0,5.5430412692652276
2010-10-13,12.51,176354000.0,447597000.0,271243000.0,978319530.0,5.54747570228064
2010-10-14,12.64,176354000.0,447597000.0,271243000.0,988485920.0,5.605123331480998
2010-10-15,13.02,176354000.0,447597000.0,271243000.0,1018203060.0,5.7736317860666615
2010-10-18,13.06,176354000.0,447597000.0,271243000.0,1021331180.0,5.7913695181283105
2010-10-19,12.59,176354000.0,447597000.0,271243000.0,984575770.0,5.582951166403937
2010-10-20,12.58,176354000.0,447597000.0,271243000.0,983793740.0,5.5785167333885255
2010-10-21,12.35,176354000.0,447597000.0,271243000.0,965807050.0,5.476524774034045
2010-10-22,14.82,176354000.0,447597000.0,271243000.0,1158968460.0,6.5718297288408545
2010-10-25,15.13,176354000.0,447597000.0,271243000.0,1183211390.0,6.709297152318632
2010-10-26,15.69,176354000.0,447597000.0,271243000.0,1227005070.0,6.957625401181714
2010-10-27,15.67,176354000.0,447597000.0,271243000.0,1225441010.0,6.948756535150889
2010-10-28,15.0,176354000.0,447597000.0,271243000.0,1173045000.0,6.651649523118273
2010-10-29,15.0,176354000.0,447597000.0,271243000.0,1173045000.0,6.651649523118273
2010-11-01,15.94,176354000.0,447597000.0,271243000.0,1246555820.0,7.0684862265670185
2010-11-02,15.5,176354000.0,447597000.0,271243000.0,1212146500.0,6.8733711738888825
2010-11-03,15.5,176354000.0,447597000.0,271243000.0,1212146500.0,6.8733711738888825
2010-11-04,15.28,176354000.0,447597000.0,271243000.0,1194941840.0,6.775813647549815
2010-11-05,15.65,206451000.0,488447000.0,281996000.0,1223876950.0,5.928171575821866
2010-11-08,15.49,206451000.0,488447000.0,281996000.0,1211364470.0,5.867564070893335
2010-11-09,15.6,206451000.0,488447000.0,281996000.0,1219966800.0,5.9092317305317
2010-11-10,15.49,206451000.0,488447000.0,281996000.0,1211364470.0,5.867564070893335
2010-11-11,15.22,206451000.0,488447000.0,281996000.0,1190249660.0,5.7652889063264405
2010-11-12,15.16,206451000.0,488447000.0,281996000.0,1185557480.0,5.742561091978242
2010-11-15,15.5,206451000.0,488447000.0,281996000.0,1212146500.0,5.871352039951368
2010-11-16,15.69,206451000.0,488447000.0,281996000.0,1227005070.0,5.943323452053998
2010-11-17,15.64,206451000.0,488447000.0,281996000.0,1223094920.0,5.924383606763833
2010-11-18,16.28,206451000.0,488447000.0,281996000.0,1273144840.0,6.166813626477953
2010-11-19,15.97,206451000.0,488447000.0,281996000.0,1248901910.0,6.049386585678926
2010-11-22,15.83,206451000.0,488447000.0,281996000.0,1237953490.0,5.9963550188664625
2010-11-23,15.72,206451000.0,488447000.0,281996000.0,1229351160.0,5.954687359228098
2010-11-24,15.94,206451000.0,488447000.0,281996000.0,1246555820.0,6.038022678504827
2010-11-26,15.85,206451000.0,488447000.0,281996000.0,1239517550.0,6.003930956982528
2010-11-29,15.76,206451000.0,488447000.0,281996000.0,1232479280.0,5.96983923546023
2010-11-30,15.94,206451000.0,488447000.0,281996000.0,1246555820.0,6.038022678504827
2010-12-01,16.1,206451000.0,488447000.0,281996000.0,1259068300.0,6.098630183433357
2010-12-02,16.22,206451000.0,488447000.0,281996000.0,1268452660.0,6.144085812129755
2010-12-03,16.63,206451000.0,488447000.0,281996000.0,1300515890.0,6.299392543509113
2010-12-06,16.46,206451000.0,488447000.0,281996000.0,1287221380.0,6.23499706952255
2010-12-07,16.36,206451000.0,488447000.0,281996000.0,1279401080.0,6.1971173789422185
2010-12-08,16.34,206451000.0,488447000.0,281996000.0,1277837020.0,6.189541440826153
2010-12-09,16.73,206451000.0,488447000.0,281996000.0,1308336190.0,6.337272234089445
2010-12-10,16.67,206451000.0,488447000.0,281996000.0,1303644010.0000002,6.314544419741248
2010-12-13,15.96,206451000.0,488447000.0,281996000.0,1248119880.0,6.045598616620893
2010-12-14,15.54,206451000.0,488447000.0,281996000.0,1215274620.0,5.886503916183501
2010-12-15,15.71,206451000.0,488447000.0,281996000.0,1228569130.0,5.950899390170065
2010-12-16,15.89,206451000.0,488447000.0,281996000.0,1242645670.0,6.019082833214661
2010-12-17,16.05,206451000.0,488447000.0,281996000.0,1255158150.0,6.079690338143191
2010-12-20,16.01,206451000.0,488447000.0,281996000.0,1252030030.0000002,6.06453846191106
2010-12-21,15.99,206451000.0,488447000.0,281996000.0,1250465970.0,6.056962523794993
2010-12-22,15.84,206451000.0,488447000.0,281996000.0,1238735520.0,6.000142987924495
2010-12-23,15.68,206451000.0,488447000.0,281996000.0,1226223040.0,5.939535482995965
2010-12-27,16.25,206451000.0,488447000.0,281996000.0,1270798750.0,6.155449719303854
2010-12-28,15.83,206451000.0,488447000.0,281996000.0,1237953490.0,5.9963550188664625
2010-12-29,16.09,206451000.0,488447000.0,281996000.0,1258286270.0,6.094842214375324
2010-12-30,16.09,206451000.0,488447000.0,281996000.0,1258286270.0,6.094842214375324
2010-12-31,16.17,206451000.0,488447000.0,281996000.0,1264542510.0000002,6.1251459668395905
2011-01-03,16.55,206451000.0,488447000.0,281996000.0,1347699600.0,6.5279393173198486
2011-01-04,17.49,206451000.0,488447000.0,281996000.0,1424245679.9999998,6.898710493046775
2011-01-05,18.25,206451000.0,488447000.0,281996000.0,1486134000.0,7.198482932996208
2011-01-06,18.19,206451000.0,488447000.0,281996000.0,1481248080.0,7.174816687737041
2011-01-07,17.62,206451000.0,488447000.0,281996000.0,1434831840.0,6.949987357774968
2011-01-10,18.0,206451000.0,488447000.0,281996000.0,1465776000.0,7.099873577749684
2011-01-11,18.03,206451000.0,488447000.0,281996000.0,1468218960.0,7.111706700379266
2011-01-12,18.29,206451000.0,488447000.0,281996000.0,1489391280.0,7.214260429835651
2011-01-13,18.4,206451000.0,488447000.0,281996000.0,1498348800.0,7.257648546144122
2011-01-14,18.68,206451000.0,488447000.0,281996000.0,1521149760.0,7.368091024020227
2011-01-18,18.33,206451000.0,488447000.0,281996000.0,1492648559.9999998,7.230037926675093
2011-01-19,17.8,206451000.0,488447000.0,281996000.0,1449489600.0,7.020986093552465
2011-01-20,17.48,206451000.0,488447000.0,281996000.0,1423431360.0,6.894766118836915
2011-01-21,17.55,206451000.0,488447000.0,281996000.0,1429131600.0,6.922376738305942
2011-01-24,17.25,206451000.0,488447000.0,281996000.0,1404702000.0,6.804045512010114
2011-01-25,16.96,206451000.0,488447000.0,281996000.0,1381086720.0,6.689658659924147
2011-01-26,19.83,206451000.0,488447000.0,281996000.0,1614796559.9999998,7.821694058154234
2011-01-27,18.9,206451000.0,488447000.0,281996000.0,1539064800.0,7.4548672566371685
2011-01-28,18.48,206451000.0,488447000.0,281996000.0,1504863360.0,7.289203539823009
2011-01-31,19.23,206451000.0,488447000.0,281996000.0,1565937360.0,7.585031605562579
2011-02-01,19.73,206451000.0,488447000.0,281996000.0,1606653360.0,7.782250316055626
2011-02-02,19.5,206451000.0,488447000.0,281996000.0,1587924000.0,7.691529709228824
2011-02-03,19.44,206451000.0,488447000.0,281996000.0,1583038080.0,7.667863463969659
2011-02-04,20.43,206451000.0,488447000.0,281996000.0,1663655760.0,8.058356510745892
2011-02-07,19.88,206451000.0,488447000.0,281996000.0,1618868160.0,7.8414159292035395
2011-02-08,20.24,206451000.0,488447000.0,281996000.0,1648183679.9999998,7.983413400758533
2011-02-09,20.08,206451000.0,488447000.0,281996000.0,1635154559.9999998,7.920303413400758
2011-02-10,20.33,206451000.0,488447000.0,281996000.0,1655512559.9999998,8.018912768647281
2011-02-11,20.32,206451000.0,488447000.0,281996000.0,1654698240.0,8.014968394437421
2011-02-14,20.5,206451000.0,488447000.0,281996000.0,1669356000.0,8.085967130214918
2011-02-15,20.23,206451000.0,488447000.0,281996000.0,1647369360.0,7.9794690265486725
2011-02-16,20.63,206451000.0,488447000.0,281996000.0,1679942160.0,8.13724399494311
2011-02-17,20.66,206451000.0,488447000.0,281996000.0,1682385120.0,8.149077117572693
2011-02-18,20.85,206451000.0,488447000.0,281996000.0,1697857200.0,8.22402022756005
2011-02-22,19.81,206451000.0,488447000.0,281996000.0,1613167920.0,7.813805309734513
2011-02-23,19.94,206451000.0,488447000.0,281996000.0,1623754080.0,7.865082174462706
2011-02-24,20.39,206451000.0,488447000.0,281996000.0,1660398480.0,8.042579013906447
2011-02-25,20.75,232454000.0,545422000.0,312968000.0,1689714000.0,7.269025269515689
2011-02-28,20.42,232454000.0,545422000.0,312968000.0,1662841440.0000002,7.153421494145079
2011-03-01,19.83,232454000.0,545422000.0,312968000.0,1614796559.9999998,6.946735956361257
2011-03-02,20.18,232454000.0,545422000.0,312968000.0,1643297760.0,7.06934602114827
2011-03-03,21.12,232454000.0,545422000.0,312968000.0,1719843840.0,7.398641623719102
2011-03-04,21.63,232454000.0,545422000.0,312968000.0,1761374160.0,7.5773020038373184
2011-03-07,21.56,232454000.0,545422000.0,312968000.0,1755673920.0,7.552779990879916
2011-03-08,21.64,232454000.0,545422000.0,312968000.0,1762188480.0,7.580805148545519
2011-03-09,21.61,232454000.0,545422000.0,312968000.0,1759745520.0,7.570295714420918
2011-03-10,21.08,232454000.0,545422000.0,312968000.0,1716586559.9999998,7.3846290448862995
2011-03-11,21.5,232454000.0,545422000.0,312968000.0,1750788000.0,7.531761122630714
2011-03-14,21.81,232454000.0,545422000.0,312968000.0,1776031920.0,7.640358608584925
2011-03-15,21.12,232454000.0,545422000.0,312968000.0,1719843840.0,7.398641623719102
2011-03-16,20.51,232454000.0,545422000.0,312968000.0,1670170320.0000002,7.184949796518882
2011-03-17,20.73,232454000.0,545422000.0,312968000.0,1688085360.0,7.262018980099288
2011-03-18,21.15,232454000.0,545422000.0,312968000.0,1722286800.0,7.409151057843703
2011-03-21,21.89,232454000.0,545422000.0,312968000.0,1782546480.0,7.668383766250527
2011-03-22,21.15,232454000.0,545422000.0,312968000.0,1722286800.0,7.409151057843703
2011-03-23,20.51,232454000.0,545422000.0,312968000.0,1670170320.0000002,7.184949796518882
2011-03-24,20.86,232454000.0,545422000.0,312968000.0,1698671520.0,7.307559861305893
2011-03-25,21.53,232454000.0,545422000.0,312968000.0,1753230960.0,7.542270556755315
2011-03-28,21.16,232454000.0,545422000.0,312968000.0,1723101120.0,7.412654202551903
2011-03-29,21.7,232454000.0,545422000.0,312968000.0,1767074400.0,7.601824016794721
2011-03-30,21.5,232454000.0,545422000.0,312968000.0,1750788000.0,7.531761122630714
2011-03-31,22.08,232454000.0,545422000.0,312968000.0,1798018559.9999998,7.734943515706332
2011-04-01,20.39,232454000.0,545422000.0,312968000.0,3331583270.0,14.332226031817047
2011-04-04,21.75,232454000.0,545422000.0,312968000.0,3553797750.0,15.288176370378656
2011-04-05,22.25,232454000.0,545422000.0,312968000.0,3635494250.0,15.639628700732187
2011-04-06,21.0,232454000.0,545422000.0,312968000.0,3431253000.0,14.760997874848357
2011-04-07,19.91,232454000.0,545422000.0,312968000.0,3253154630.0,13.994831794677657
2011-04-08,19.78,232454000.0,545422000.0,312968000.0,3231913540.0,13.903454188785739
2011-04-11,19.53,232454000.0,545422000.0,312968000.0,3191065290.0,13.727728023608972
2011-04-12,18.94,232454000.0,545422000.0,312968000.0,3094663420.0,13.313014273791804
2011-04-13,20.15,232454000.0,545422000.0,312968000.0,3292368950.0,14.163528913247353
2011-04-14,20.08,232454000.0,545422000.0,312968000.0,3280931439.9999995,14.114325586997856
2011-04-15,20.3,232454000.0,545422000.0,312968000.0,3316877900.0,14.268964612353411
2011-04-18,19.62,232454000.0,545422000.0,312968000.0,3205770660.0,13.790989443072608
2011-04-19,19.39,232454000.0,545422000.0,312968000.0,3168190270.0,13.629321371109983
2011-04-20,20.15,232454000.0,545422000.0,312968000.0,3292368950.0,14.163528913247353
2011-04-21,20.21,232454000.0,545422000.0,312968000.0,3302172530.0,14.205703192889777
2011-04-25,20.43,232454000.0,545422000.0,312968000.0,3338118990.0,14.36034221824533
2011-04-26,20.58,232454000.0,545422000.0,312968000.0,3362627939.9999995,14.465777917351389
2011-04-27,20.87,232454000.0,545422000.0,312968000.0,3410011910.0,14.66962026895644
2011-04-28,23.89,232454000.0,545422000.0,312968000.0,3903458770.0,16.792392344291773
2011-04-29,24.35,232454000.0,545422000.0,312968000.0,3978619550.0,17.115728488217023
2011-05-02,23.13,232454000.0,545422000.0,312968000.0,3779280090.0,16.258184802154403
2011-05-03,22.62,232454000.0,545422000.0,312968000.0,3695949660.0,15.899703425193803
2011-05-04,22.08,232454000.0,545422000.0,312968000.0,3607717439.9999995,15.520134908411984
2011-05-05,23.09,258092000.0,587753000.0,329661000.0,3772744370.0,14.617827635106861
