date,HSIC,HSIC_SHE,PB Ratio
2004-03-09,,1004118000.0,
2004-03-29,622007400.0,1004118000.0,0.619456478222679
2004-03-30,626514700.0,1004118000.0,0.6239452932822637
2004-03-31,630120540.0,1004118000.0,0.6275363453299313
2004-04-01,640938060.0,1004118000.0,0.6383095014729344
2004-04-02,651304850.0,1004118000.0,0.6486337761099791
2004-04-05,671587700.0,1004118000.0,0.66883344387811
2004-04-06,669784780.0,1004118000.0,0.6670379178542761
2004-04-07,679250110.0,1004118000.0,0.6764644294794038
2004-04-08,674742810.0,1004118000.0,0.6719756144198192
2004-04-12,680602300.0,1004118000.0,0.6778110739972792
2004-04-13,668432590.0,1004118000.0,0.6656912733364007
2004-04-14,662122370.0,1004118000.0,0.6594069322529822
2004-04-15,658065800.0,1004118000.0,0.6553669986993561
2004-04-16,673841350.0,1004118000.0,0.6710778514079022
2004-04-19,681503760.0,1004118000.0,0.6787088370091962
2004-04-20,675193540.0,1004118000.0,0.6724244959257777
2004-04-21,688264710.0,1004118000.0,0.6854420595985731
2004-04-22,699983690.0,1004118000.0,0.6971129787534931
2004-04-23,692772010.0,1004118000.0,0.6899308746581577
2004-04-26,689616900.0,1004118000.0,0.6867887041164484
2004-04-27,650403390.0,1004118000.0,0.6477360130980622
2004-04-28,627866890.0,1004118000.0,0.625291937800139
2004-04-29,627416160.0,1004118000.0,0.6248430562941806
2004-04-30,622908860.0,1004118000.0,0.6203542412345959
2004-05-03,625162510.0,1004118000.0,0.6225986487643882
2004-05-04,617500100.0,1029482000.0,0.5998163153896814
2004-05-05,626965430.0,1029482000.0,0.6090105800781364
2004-05-06,615697180.0,1029482000.0,0.5980650268775948
2004-05-07,612542070.0,1029482000.0,0.5950002719814431
2004-05-10,605781120.0,1029482000.0,0.5884329400611181
2004-05-11,612091340.0,1029482000.0,0.5945624498534214
2004-05-12,611640610.0,1029482000.0,0.5941246277253998
2004-05-13,611640610.0,1029482000.0,0.5941246277253998
2004-05-14,608034770.0,1029482000.0,0.5906220507012264
2004-05-17,599921630.0,1029482000.0,0.5827412523968365
2004-05-18,602626010.0,1029482000.0,0.5853681851649665
2004-05-19,595414330.0,1029482000.0,0.5783630311166198
2004-05-20,581441700.0,1029482000.0,0.5647905451479482
2004-05-21,577385130.0,1029482000.0,0.5608501459957532
2004-05-24,577835860.0,1029482000.0,0.5612879681237749
2004-05-25,580540240.0,1029482000.0,0.5639149008919049
2004-05-26,591357760.0,1029482000.0,0.5744226319644248
2004-05-27,594512870.0,1029482000.0,0.5774873868605764
2004-05-28,593611410.0,1029482000.0,0.5766117426045332
2004-06-01,605330390.0,1029482000.0,0.5879951179330964
2004-06-02,605781120.0,1029482000.0,0.5884329400611181
2004-06-03,605330390.0,1029482000.0,0.5879951179330964
2004-06-04,604428930.0,1029482000.0,0.5871194736770531
2004-06-07,608485500.0,1029482000.0,0.5910598728292481
2004-06-08,607584040.0,1029482000.0,0.5901842285732047
2004-06-09,595414330.0,1029482000.0,0.5783630311166198
2004-06-10,599020170.0,1029482000.0,0.5818656081407931
2004-06-14,588202650.0,1029482000.0,0.5713578770682731
2004-06-15,587751920.0,1029482000.0,0.5709200549402516
2004-06-16,574230020.0,1029482000.0,0.5577853910996016
2004-06-17,562511040.0,1029482000.0,0.5464020157710382
2004-06-18,562961770.0,1029482000.0,0.5468398378990599
2004-06-21,558003740.0,1029482000.0,0.5420237944908216
2004-06-22,558003740.0,1029482000.0,0.5420237944908216
2004-06-23,553496440.0,1029482000.0,0.5376455732106049
2004-06-24,569722720.0,1029482000.0,0.5534071698193849
2004-06-25,570624180.0,1029482000.0,0.5542828140754282
2004-06-28,562396520.0,1029482000.0,0.5462907753608125
2004-06-29,555663920.0,1029482000.0,0.5397509815616008
2004-06-30,555663920.0,1029482000.0,0.5397509815616008
2004-07-01,557459280.0,1029482000.0,0.541494926574724
2004-07-02,557010440.0,1029482000.0,0.5410589403214432
2004-07-06,553868560.0,1029482000.0,0.5380070365484778
2004-07-07,554766240.0,1029482000.0,0.5388790090550394
2004-07-08,545340600.0,1029482000.0,0.529723297736143
2004-07-09,535017280.0,1029482000.0,0.5196956139106852
2004-07-12,547135960.0,1029482000.0,0.5314672427492662
2004-07-13,582145480.0,1029482000.0,0.5654741705051667
2004-07-14,581696640.0,1029482000.0,0.5650381842518859
2004-07-15,573617520.0,1029482000.0,0.5571904316928319
2004-07-16,557459280.0,1029482000.0,0.541494926574724
2004-07-19,558805800.0,1029482000.0,0.5428028853345663
2004-07-20,561947680.0,1029482000.0,0.5458547891075317
2004-07-21,543096400.0,1029482000.0,0.5275433664697392
2004-07-22,540403360.0,1029482000.0,0.5249274489500545
2004-07-23,536812640.00000006,1029482000.0,0.5214395589238083
2004-07-26,536812640.00000006,1029482000.0,0.5214395589238083
2004-07-27,581696640.0,1029482000.0,0.5650381842518859
2004-07-28,579003600.0,1029482000.0,0.5624222667322012
2004-07-29,583043160.0,1029482000.0,0.5663461430117283
2004-07-30,590673440.0,1029482000.0,0.5737579093175014
2004-08-02,589775760.0,1029482000.0,0.5728859368109399
2004-08-03,578554760.0,1048554000.0,0.5517643917242221
2004-08-04,566884920.0,1048554000.0,0.5406349315342843
2004-08-05,559254640.0,1048554000.0,0.5333579767947096
2004-08-06,551624360.0,1048554000.0,0.526081022055135
2004-08-09,541301040.0,1048554000.0,0.5162357303486516
2004-08-10,545789440.0,1048554000.0,0.5205162919601661
2004-08-11,552522040.0,1048554000.0,0.5269371343774378
2004-08-12,537261480.0,1048554000.0,0.5123832248982885
2004-08-13,538159160.0,1048554000.0,0.5132393372205915
2004-08-16,540852200.0,1048554000.0,0.5158076741875001
2004-08-17,538159160.0,1048554000.0,0.5132393372205915
2004-08-18,537261480.0,1048554000.0,0.5123832248982885
2004-08-19,546238280.0,1048554000.0,0.5209443481213175
2004-08-20,556112760.0,1048554000.0,0.5303615836666495
2004-08-23,552073200.0,1048554000.0,0.5265090782162865
2004-08-24,551175520.0,1048554000.0,0.5256529658939835
2004-08-25,558805800.0,1048554000.0,0.5329299206335583
2004-08-26,552970880.0,1048554000.0,0.5273651905385893
2004-08-27,550726680.0,1048554000.0,0.5252249097328321
2004-08-30,543096400.0,1048554000.0,0.5179479549932574
2004-08-31,548033640.0,1048554000.0,0.5226565727659234
2004-09-01,557459280.0,1048554000.0,0.5316457521501039
2004-09-02,562396520.0,1048554000.0,0.5363543699227699
2004-09-03,563294200.0,1048554000.0,0.5372104822450727
2004-09-07,572719840.0,1048554000.0,0.5461996616292533
2004-09-08,562845360.0,1048554000.0,0.5367824260839212
2004-09-09,557459280.0,1048554000.0,0.5316457521501039
2004-09-10,557908120.0,1048554000.0,0.5320738083112553
2004-09-13,559703480.0,1048554000.0,0.5337860329558611
2004-09-14,552073200.0,1048554000.0,0.5265090782162865
2004-09-15,547584800.0,1048554000.0,0.5222285166047719
2004-09-16,545789440.0,1048554000.0,0.5205162919601661
2004-09-17,545340600.0,1048554000.0,0.5200882357990146
2004-09-20,543545240.0,1048554000.0,0.5183760111544088
2004-09-21,548931320.0,1048554000.0,0.5235126850882262
2004-09-22,537710320.0,1048554000.0,0.51281128105944
2004-09-23,537710320.0,1048554000.0,0.51281128105944
