date,WY,WY_SHE,PB Ratio
2001-11-14,,6855000000.0,
2001-12-31,18407045845.76,6855000000.0,2.685199977499635
2002-01-02,18264091717.52,6855000000.0,2.6643459835915393
2002-01-03,18376412818.28,6855000000.0,2.680731264519329
2002-01-04,18897174285.440002,6855000000.0,2.7566993851845374
2002-01-07,18839311900.2,6855000000.0,2.748258482888403
2002-01-08,18478522909.88,6855000000.0,2.6956269744536834
2002-01-09,18430871533.8,6855000000.0,2.6886756431509844
2002-01-10,18165385295.64,6855000000.0,2.649946797321663
2002-01-11,18172192635.08,6855000000.0,2.6509398446506203
2002-01-14,17736522910.92,6855000000.0,2.5873848155973738
2002-01-15,17562935755.2,6855000000.0,2.5620621087089717
2002-01-16,17372330250.88,6855000000.0,2.5342567834981766
2002-01-17,17471036672.76,6855000000.0,2.548655969768052
2002-01-18,17532302727.72,6855000000.0,2.557593395728665
2002-01-22,18284513735.84,6855000000.0,2.66732512557841
2002-01-23,18692954102.24,6855000000.0,2.726907965315828
2002-01-24,19138834835.559998,6855000000.0,2.7919525653625086
2002-01-25,19332844009.6,6855000000.0,2.8202544142377826
2002-01-28,20272256852.32,6855000000.0,2.9572949456338438
2002-01-29,19618752266.08,6855000000.0,2.8619624020539756
2002-01-30,19472394468.12,6855000000.0,2.8406118844814
2002-01-31,19850201807.04,6855000000.0,2.895726011238512
2002-02-01,19717458687.96,6855000000.0,2.876361588323851
2002-02-04,19479201807.559998,6855000000.0,2.841604931810357
2002-02-05,19445165110.36,6855000000.0,2.8366396951655726
2002-02-06,19227330248.28,6855000000.0,2.8048621806389495
2002-02-07,19826376119.0,6855000000.0,2.8922503455871627
2002-02-08,20047614650.8,6855000000.0,2.9245243837782637
2002-02-11,21211669695.04,6855000000.0,3.0943354770299054
2002-02-12,20684100888.440002,6855000000.0,3.0173743090357408
2002-02-13,20609220154.6,6855000000.0,3.0064507884172134
2002-02-14,20503706393.28,6855000000.0,2.9910585548183803
2002-02-15,20469669696.08,6855000000.0,2.9860933181735962
2002-02-19,19972733916.96,6855000000.0,2.913600863159737
2002-02-20,20381174283.36,6855000000.0,2.9731837028971553
2002-02-21,20507110063.0,6855000000.0,2.9915550784828593
2002-02-22,20422018320.0,6855000000.0,2.9791419868708973
2002-02-25,20541146760.2,6855000000.0,2.9965203151276443
2002-02-26,20830458686.4,6855000000.0,3.0387248266083153
2002-02-27,21017660521.0,6855000000.0,3.066033628154632
2002-02-28,21041486209.04,6695000000.0,3.142865751910381
2002-03-01,21181036667.559998,6695000000.0,3.1637097337654962
2002-03-04,22208944923.0,6695000000.0,3.3172434537714715
2002-03-05,21378449511.32,6695000000.0,3.193196342243465
2002-03-06,21783486208.0,6695000000.0,3.2536947286034352
2002-03-07,21940055015.12,6695000000.0,3.2770806594652724
2002-03-08,21494174281.8,6695000000.0,3.210481595489171
2002-03-11,21620110061.440002,6695000000.0,3.22929201813891
2002-03-12,21613302722.0,6695000000.0,3.228275238536221
2002-03-13,21204862355.6,6695000000.0,3.1672684623749063
2002-03-14,22181715565.24,6695000000.0,3.3131763353607173
2002-03-15,22277018317.4,6695000000.0,3.3274112497983572
2002-03-18,22031954097.56,6695000000.0,3.2908071841015687
2002-03-19,22300844005.44,6695000000.0,3.330969978407767
2002-03-20,22117045840.56,6695000000.0,3.3035169291351756
2002-03-21,21432908226.84,6695000000.0,3.2013305790649738
2002-03-22,21065311897.08,6695000000.0,3.146424480519791
2002-03-25,20724944925.08,6695000000.0,3.0955855003853623
2002-03-26,21242302722.52,6695000000.0,3.172860750189694
2002-03-27,21446522905.72,6695000000.0,3.2033641382703513
2002-03-28,21395467859.92,6695000000.0,3.1957382912501866
2002-04-01,21136788961.2,6695000000.0,3.157100666348021
2002-04-02,20956394466.04,6695000000.0,3.1301560068767738
2002-04-03,21014256851.28,6695000000.0,3.1387986334996265
2002-04-04,20758981622.28,6695000000.0,3.100669398398805
2002-04-05,21061908227.36,6695000000.0,3.1459160907184467
2002-04-08,20898532080.8,6695000000.0,3.1215133802539206
2002-04-09,20714733915.92,6695000000.0,3.0940603309813293
2002-04-10,21218477034.48,6695000000.0,3.169302021580284
2002-04-11,20912146759.68,6695000000.0,3.123546939459298
2002-04-12,20650064191.24,6695000000.0,3.084400924755788
2002-04-15,20343733916.440002,6695000000.0,3.0386458426348026
2002-04-16,20929165108.28,6695000000.0,3.126088888466019
2002-04-17,21038082539.32,6695000000.0,3.1423573621090366
2002-04-18,20973412814.64,6695000000.0,3.132697955883495
2002-04-19,21000642172.4,6695000000.0,3.13676507429425
2002-04-22,20306293549.52,6695000000.0,3.033053554820015
2002-04-23,20204183457.92,6695000000.0,3.017801860779686
2002-04-24,19959119238.08,6695000000.0,2.981197795082898
2002-04-25,20238220155.12,6695000000.0,3.0228857587931293
2002-04-26,19908064192.28,6695000000.0,2.9735719480627334
2002-04-29,19690229330.2,6695000000.0,2.941035000776699
2002-04-30,20289275200.92,6695000000.0,3.030511605813293
2002-05-01,20214394467.08,6695000000.0,3.0193270301837196
2002-05-02,20803229328.64,6695000000.0,3.1072784658162806
2002-05-03,21310376116.92,6695000000.0,3.1830285462165793
2002-05-06,21681376116.4,6695000000.0,3.2384430345631072
2002-05-07,21865174281.28,6695000000.0,3.265896083835698
2002-05-08,22086412813.08,6695000000.0,3.2989414209230774
2002-05-09,21970688042.6,6695000000.0,3.281656167677371
2002-05-10,21786889877.72,6695000000.0,3.2542031184047797
2002-05-13,22120449510.28,6695000000.0,3.3040253189365196
2002-05-14,23012210976.92,6695000000.0,3.437223446888723
2002-05-15,22940733912.800003,6695000000.0,3.4265472610604935
2002-05-16,22702477032.4,6695000000.0,3.390959974966393
2002-05-17,22450605473.12,6695000000.0,3.3533391296669155
2002-05-20,22297440335.72,6695000000.0,3.330461588606423
2002-05-21,22256596299.08,6695000000.0,3.3243609109902916
2002-05-22,22498256849.199997,6695000000.0,3.3604565868857352
2002-05-23,23087091710.76,6695000000.0,3.448408022518297
2002-05-24,22651421986.6,6695000000.0,3.3833341279462283
2002-05-28,22379128409.0,6695000000.0,3.3426629438386857
2002-05-29,22430183454.800003,6695000000.0,3.3502887908588503
2002-05-30,22127256849.72,6695000000.0,3.3050420985392086
2002-05-31,22294036666.0,6695000000.0,3.3299531988050783
2002-06-03,21579266024.8,6695000000.0,3.223191340522778
2002-06-04,21803908226.32,6695000000.0,3.2567450674115013
2002-06-05,21987706391.199997,6695000000.0,3.284198116684092
2002-06-06,21984302721.48,6695000000.0,3.283689726882748
2002-06-07,21783486208.0,6695000000.0,3.2536947286034352
2002-06-10,21957073363.72,6695000000.0,3.2796226084719944
2002-06-11,21477155933.2,6695000000.0,3.20793964648245
2002-06-12,21579266024.8,6695000000.0,3.223191340522778
2002-06-13,21412486208.52,6695000000.0,3.198280240256908
2002-06-14,21146999970.36,6695000000.0,3.158625835752054
2002-06-17,21885596299.6,6695000000.0,3.2689464226437637
2002-06-18,22035357767.28,6695000000.0,3.2913155739029123
2002-06-19,22123853180.0,6695000000.0,3.304533708737864
2002-06-20,22100027491.960003,6695000000.0,3.3009749801284545
2002-06-21,21902614648.199997,6695000000.0,3.271488371650485
2002-06-24,22123853180.0,6695000000.0,3.304533708737864
2002-06-25,22120449510.28,6695000000.0,3.3040253189365196
2002-06-26,21650743088.92,6695000000.0,3.233867526351008
2002-06-27,21429504557.12,6695000000.0,3.2008221892636293
2002-06-28,21732431162.2,6695000000.0,3.246068881583271
2002-07-01,21375045841.6,6695000000.0,3.1926879524421206
2002-07-02,20956394466.04,6695000000.0,3.1301560068767738
2002-07-03,20694311897.6,6695000000.0,3.091009992173263
2002-07-05,21225284373.92,6695000000.0,3.170318801182972
2002-07-08,21402275199.36,6695000000.0,3.1967550708528756
2002-07-09,20932568778.0,6695000000.0,3.1265972782673637
2002-07-10,20374366943.92,6695000000.0,3.0432213508469004
2002-07-11,20204183457.92,6695000000.0,3.017801860779686
2002-07-12,20033999971.92,6695000000.0,2.992382370712472
2002-07-15,19625559605.52,6695000000.0,2.9313755945511577
2002-07-16,19451972449.8,6695000000.0,2.905447714682599
2002-07-17,19659596302.72,6695000000.0,2.936459492564601
2002-07-18,19162660523.6,6695000000.0,2.8622345815683343
2002-07-19,18141559607.6,6695000000.0,2.709717641165048
2002-07-22,17613990801.0,6695000000.0,2.630917221956684
2002-07-23,17794385296.16,6695000000.0,2.657861881427931
2002-07-24,18866541257.96,6695000000.0,2.8180046688513816
2002-07-25,18556807313.440002,6695000000.0,2.7717411969290517
2002-07-26,18972055019.28,6695000000.0,2.8337647526930545
2002-07-29,20507110063.0,6695000000.0,3.063048553099328
2002-07-30,19853605476.76,6695000000.0,2.9654377112412247
2002-07-31,19996559605.0,6695000000.0,2.9867900828976848
2002-08-01,19758302724.6,6695000000.0,2.9512027968035843
2002-08-02,18893770615.72,6695000000.0,2.822071787262136
2002-08-05,18321954102.76,6695000000.0,2.7366623006362953
2002-08-06,18618073368.4,6695000000.0,2.780892213353249
2002-08-07,18434275203.52,6695000000.0,2.7534391640806573
2002-08-08,19230733918.0,6695000000.0,2.87240237759522
2002-08-09,19714055018.24,6695000000.0,2.944593729386109
2002-08-12,19673210981.6,6695000000.0,2.9384930517699774
2002-08-13,19002688046.76,6695000000.0,2.8383402609051527
2002-08-14,18771238505.8,6695000000.0,2.8037697544137417
2002-08-15,19077568780.6,6695000000.0,2.849524836534727
2002-08-16,18570421992.32,6695000000.0,2.773774756134429
2002-08-19,19261366945.48,6695000000.0,2.8769778858073187
2002-08-20,19053743092.559998,6695000000.0,2.845966107925317
2002-08-21,18856330248.8,6695000000.0,2.8164794994473485
2002-08-22,18549999974.0,6695000000.0,2.7707244173263628
2002-08-23,18481926579.6,6695000000.0,2.760556621299477
2002-08-26,18822293551.6,6695000000.0,2.811395601433906
2002-08-27,18924403643.2,6695000000.0,2.8266472954742348
2002-08-28,18284513735.84,6695000000.0,2.7310700128215086
2002-08-29,18039449516.0,6695000000.0,2.69446594712472
2002-08-30,18553403643.72,6695000000.0,2.7712328071277073
2002-09-03,17801192635.6,6695000000.0,2.6588786610306197
2002-09-04,17818210984.2,6695000000.0,2.661420610037341
2002-09-05,17052385297.2,6695000000.0,2.547032904734877
2002-09-06,17358715572.0,6695000000.0,2.5927879868558628
2002-09-09,17620798140.440002,6695000000.0,2.631934001559373
2002-09-10,17542513736.88,6695000000.0,2.620241036128454
2002-09-11,17865862360.28,6695000000.0,2.668538067256161
2002-09-12,17947550433.559998,6695000000.0,2.680739422488424
2002-09-13,17889688048.32,6695000000.0,2.6720967958655715
2002-09-16,17562935755.2,6695000000.0,2.62329137493652
2002-09-17,17106844012.72,6695000000.0,2.5551671415563852
2002-09-18,16943467866.16,6695000000.0,2.5307644310918596
2002-09-19,16565660527.24,6695000000.0,2.4743331631426435
2002-09-20,16967293554.2,6695000000.0,2.5343231597012696
2002-09-23,16926449517.56,6695000000.0,2.528222482085138
2002-09-24,14904669703.88,6695000000.0,2.2262389400866316
2002-09-25,15258651354.76,6695000000.0,2.2791114794264375
2002-09-26,15568385299.28,6695000000.0,2.325374951348768
2002-09-27,14972743098.28,6695000000.0,2.236406736113518
2002-09-30,14897862364.44,6695000000.0,2.2252221604839435
2002-10-01,15646669702.84,6695000000.0,2.337067916779686
2002-10-02,14741293557.320002,6695000000.0,2.2018362296221063
2002-10-03,14370293557.84,6695000000.0,2.146421741275579
2002-10-04,14104807319.679998,6695000000.0,2.1067673367707243
2002-10-07,13240275210.8,6695000000.0,1.9776363272292754
2002-10-08,13624889889.16,6695000000.0,2.0350843747811798
2002-10-09,12947559614.88,6695000000.0,1.9339148043136667
2002-10-10,13672541265.24,6695000000.0,2.042201832
2002-10-11,14247761447.92,6695000000.0,2.1281197084271843
2002-10-14,14309027502.88,6695000000.0,2.1372707248513816
2002-10-15,15309706400.56,6695000000.0,2.2867373264466018
2002-10-16,14979550437.72,6695000000.0,2.237423515716206
2002-10-17,15241633006.16,6695000000.0,2.276569530419716
2002-10-18,15265458694.2,6695000000.0,2.2801282590291265
2002-10-21,16245715573.56,6695000000.0,2.4265445218162807
2002-10-22,15612633005.64,6695000000.0,2.3319840187662435
2002-10-23,16024477041.76,6695000000.0,2.393499184728902
2002-10-24,15479889886.56,6695000000.0,2.312156816513816
2002-10-25,16068724748.12,6695000000.0,2.400108252146378
2002-10-28,16119779793.92,6695000000.0,2.407734099166542
2002-10-29,15850889886.04,6695000000.0,2.3675713048603435
2002-10-30,15428834840.76,6695000000.0,2.304530969493652
2002-10-31,15418623831.599998,6695000000.0,2.3030058000896187
2002-11-01,15707935757.8,6695000000.0,2.3462189332038834
2002-11-04,15816853188.84,6695000000.0,2.362487406846901
2002-11-05,15820256858.56,6695000000.0,2.362995796648245
2002-11-06,16126587133.36,6695000000.0,2.4087508787692307
2002-11-07,15595614657.04,6695000000.0,2.329442069759522
2002-11-08,15228018327.28,6695000000.0,2.2745359712143394
2002-11-11,14601743098.8,6695000000.0,2.1809922477669903
2002-11-12,15095275208.2,6695000000.0,2.254708768961912
2002-11-13,15006779795.480001,6695000000.0,2.2414906341269605
2002-11-14,15735165115.56,6695000000.0,2.3502860516146376
2002-11-15,15837275207.16,6695000000.0,2.3655377456549664
2002-11-18,15724954106.400002,6695000000.0,2.348760882210605
2002-11-19,15748779794.44,6695000000.0,2.352319610820015
2002-11-20,15874715574.08,6695000000.0,2.3711300334697536
2002-11-21,17025155939.44,6695000000.0,2.5429657863241224
2002-11-22,16926449517.56,6695000000.0,2.528222482085138
2002-11-25,17086421994.400002,6695000000.0,2.55211680274832
2002-11-26,16827743095.679998,6695000000.0,2.5134791778461536
2002-11-27,17583357773.52,6695000000.0,2.6263417137445857
2002-11-29,17903302727.2,6695000000.0,2.6741303550709485
2002-12-02,17426788966.4,6695000000.0,2.6029557828827485
2002-12-03,16977504563.36,6695000000.0,2.5358483291053027
2002-12-04,16640541261.08,6695000000.0,2.4855177387722183
