date,NOC,NOC_SHE,PB Ratio
2002-07-16,5489120000.0,7854000000.0,0.6988948306595365
2002-07-17,5567520000.0,7854000000.0,0.7088770053475936
2002-07-18,5565280000.0,7854000000.0,0.7085918003565063
2002-07-19,5037760000.0,7854000000.0,0.6414260249554368
2002-07-22,4856320000.0,7854000000.0,0.6183244206773618
2002-07-23,5059040000.0,7854000000.0,0.6441354723707665
2002-07-24,5344640000.0,7854000000.0,0.6804991087344029
2002-07-25,5360320000.0,7854000000.0,0.6824955436720143
2002-07-26,5233760000.0,7854000000.0,0.6663814616755793
2002-07-29,5460000000.0,7854000000.0,0.6951871657754011
2002-07-30,5435360000.0,8022000000.0,0.6775567190226877
2002-07-31,5601120000.0,8022000000.0,0.6982198952879581
2002-08-01,5527200000.0,8022000000.0,0.6890052356020943
2002-08-02,5456640000.0,8022000000.0,0.6802094240837696
2002-08-05,5222560000.0,8022000000.0,0.6510296684118674
2002-08-06,5376000000.0,8022000000.0,0.6701570680628273
2002-08-07,5602240000.0,8022000000.0,0.6983595113438046
2002-08-08,5853120000.0,8022000000.0,0.7296335078534032
2002-08-09,5897920000.0,8022000000.0,0.73521815008726
2002-08-12,5773600000.0,8022000000.0,0.7197207678883072
2002-08-13,5644800000.0,8022000000.0,0.7036649214659686
2002-08-14,5837440000.0,8022000000.0,0.7276788830715533
2002-08-15,5844160000.0,8022000000.0,0.7285165794066317
2002-08-16,5927040000.0,8022000000.0,0.738848167539267
2002-08-19,5932640000.0,8022000000.0,0.7395462478184991
2002-08-20,5808320000.0,8022000000.0,0.7240488656195463
2002-08-21,5818400000.0,8022000000.0,0.7253054101221641
2002-08-22,5816160000.0,8022000000.0,0.7250261780104712
2002-08-23,5855360000.0,8022000000.0,0.729912739965096
2002-08-26,6036800000.0,8022000000.0,0.7525305410122164
2002-08-27,6199200000.0,8022000000.0,0.7727748691099476
2002-08-28,6070400000.0,8022000000.0,0.756719022687609
2002-08-29,6210400000.0,8022000000.0,0.7741710296684119
2002-08-30,6212640000.0,8022000000.0,0.7744502617801047
2002-09-03,6023360000.0,8022000000.0,0.7508551483420594
2002-09-04,6106240000.0,8022000000.0,0.7611867364746946
2002-09-05,6180160000.0,8022000000.0,0.7704013961605585
2002-09-06,6227200000.0,8022000000.0,0.7762652705061082
2002-09-09,6323520000.0,8022000000.0,0.7882722513089006
2002-09-10,6336960000.0,8022000000.0,0.7899476439790576
2002-09-11,6366080000.0,8022000000.0,0.7935776614310646
2002-09-12,6415360000.0,8022000000.0,0.7997207678883071
2002-09-13,6375040000.0,8022000000.0,0.7946945898778359
2002-09-16,6475840000.0,8022000000.0,0.807260034904014
2002-09-17,6248480000.0,8022000000.0,0.7789179755671902
2002-09-18,6312320000.0,8022000000.0,0.7868760907504363
2002-09-19,6224960000.0,8022000000.0,0.7759860383944154
2002-09-20,6301120000.0,8022000000.0,0.785479930191972
2002-09-23,6435520000.0,8022000000.0,0.8022338568935428
2002-09-24,6391840000.0,8022000000.0,0.7967888307155323
2002-09-25,6344800000.0,8022000000.0,0.7909249563699825
2002-09-26,6413120000.0,8022000000.0,0.7994415357766144
2002-09-27,6413120000.0,8022000000.0,0.7994415357766144
2002-09-30,6276480000.0,8022000000.0,0.7824083769633507
2002-10-01,6379050000.0,8022000000.0,0.7951944652206432
2002-10-02,6364100000.0,8022000000.0,0.793330840189479
2002-10-03,6326150000.0,8022000000.0,0.7886000997257542
2002-10-04,6197350000.0,8022000000.0,0.7725442533034156
2002-10-07,6306600000.0,8022000000.0,0.7861630516080778
2002-10-08,5959300000.0,8022000000.0,0.7428696085764148
2002-10-09,5824750000.0,8022000000.0,0.7260969832959362
2002-10-10,5959300000.0,8022000000.0,0.7428696085764148
2002-10-11,6104200000.0,8022000000.0,0.7609324358015458
2002-10-14,5997250000.0,8022000000.0,0.7476003490401396
2002-10-15,5994950000.0,8022000000.0,0.7473136374968836
2002-10-16,5975400000.0,8022000000.0,0.7448765893792072
2002-10-17,5272750000.0,8022000000.0,0.6572862129144852
2002-10-18,5232500000.0,8022000000.0,0.6522687609075044
2002-10-21,5400400000.0,8022000000.0,0.6731987035651957
2002-10-22,5392350000.0,8022000000.0,0.6721952131637996
2002-10-23,5491250000.0,8022000000.0,0.6845238095238095
2002-10-24,5516550000.0,8022000000.0,0.687677636499626
2002-10-25,5457900000.0,8022000000.0,0.6803664921465968
2002-10-28,5298050000.0,8022000000.0,0.6604400398903016
2002-10-29,5411900000.0,8022000000.0,0.6746322612814759
2002-10-30,5333700000.0,8022000000.0,0.6648840688107703
2002-10-31,5357850000.0,8022000000.0,0.6678945400149588
2002-11-01,5234800000.0,8022000000.0,0.6525554724507604
2002-11-04,4884050000.0,8022000000.0,0.6088319621042134
2002-11-05,5011700000.0,8022000000.0,0.624744452754924
2002-11-06,5216400000.0,8022000000.0,0.650261780104712
2002-11-07,5140500000.0,8022000000.0,0.6408002991772626
2002-11-08,5119800000.0,8022000000.0,0.6382198952879581
2002-11-11,5060000000.0,8022000000.0,0.6307653951633009
2002-11-12,5054250000.0,7500000000.0,0.6739
2002-11-13,4844950000.0,7500000000.0,0.6459933333333333
2002-11-14,4701200000.0,7500000000.0,0.6268266666666666
2002-11-15,4770200000.0,7500000000.0,0.6360266666666666
2002-11-18,4543650000.0,7500000000.0,0.60582
2002-11-19,4696600000.0,7500000000.0,0.6262133333333333
2002-11-20,4779400000.0,7500000000.0,0.6372533333333333
2002-11-21,4987550000.0,7500000000.0,0.6650066666666666
2002-11-22,5045050000.0,7500000000.0,0.6726733333333333
2002-11-25,5032400000.0,7500000000.0,0.6709866666666666
2002-11-26,5122100000.0,7500000000.0,0.6829466666666667
2002-11-27,5094500000.0,7500000000.0,0.6792666666666667
2002-11-29,5034700000.0,7500000000.0,0.6712933333333333
2002-12-02,5022050000.0,7500000000.0,0.6696066666666667
2002-12-03,4961100000.0,7500000000.0,0.66148
2002-12-04,4995600000.0,7500000000.0,0.66608
2002-12-05,4894400000.0,7500000000.0,0.6525866666666666
2002-12-06,5008250000.0,7500000000.0,0.6677666666666666
2002-12-09,4953050000.0,7500000000.0,0.6604066666666667
2002-12-10,5019750000.0,7500000000.0,0.6693
2002-12-11,5012850000.0,7500000000.0,0.66838
2002-12-12,4930050000.0,7500000000.0,0.65734
2002-12-13,4739150000.0,7500000000.0,0.6318866666666667
2002-12-16,4809300000.0,7500000000.0,0.64124
2002-12-17,4741450000.0,7500000000.0,0.6321933333333334
2002-12-18,4902450000.0,7500000000.0,0.65366
2002-12-19,4927750000.0,7500000000.0,0.6570333333333334
2002-12-20,4958800000.0,7500000000.0,0.6611733333333333
2002-12-23,5091050000.0,7500000000.0,0.6788066666666667
2002-12-24,5130150000.0,7500000000.0,0.68402
2002-12-26,5091050000.0,7500000000.0,0.6788066666666667
2002-12-27,5087600000.0,7500000000.0,0.6783466666666667
2002-12-30,5058850000.0,7500000000.0,0.6745133333333333
2002-12-31,5039300000.0,7500000000.0,0.6719066666666667
2003-01-02,8204560000.0,7500000000.0,1.0939413333333334
2003-01-03,8171800000.0,7500000000.0,1.0895733333333333
2003-01-06,8257340000.0,7500000000.0,1.1009786666666668
2003-01-07,8091720000.0,7500000000.0,1.078896
2003-01-08,8077160000.0,7500000000.0,1.0769546666666667
2003-01-09,8128119999.999999,7500000000.0,1.0837493333333332
2003-01-10,8124480000.0,7500000000.0,1.083264
2003-01-13,8060780000.0,7500000000.0,1.0747706666666668
2003-01-14,8031660000.0,7500000000.0,1.070888
2003-01-15,7958859999.999999,7500000000.0,1.0611813333333333
2003-01-16,7966140000.000001,7500000000.0,1.0621520000000002
2003-01-17,7835099999.999999,7500000000.0,1.0446799999999998
2003-01-21,7778680000.0,7500000000.0,1.0371573333333333
2003-01-22,7376460000.0,7500000000.0,0.983528
2003-01-23,7573020000.0,7500000000.0,1.009736
2003-01-24,7420140000.000001,7500000000.0,0.9893520000000001
2003-01-27,7267260000.0,7500000000.0,0.968968
2003-01-28,7553000000.0,7500000000.0,1.0070666666666668
2003-01-29,7622160000.0,7500000000.0,1.016288
2003-01-30,7538440000.0,7500000000.0,1.0051253333333334
2003-01-31,7514780000.0,7500000000.0,1.0019706666666666
2003-02-03,7591220000.0,7500000000.0,1.0121626666666668
2003-02-04,7653099999.999999,7500000000.0,1.0204133333333332
2003-02-05,7600320000.0,7500000000.0,1.013376
2003-02-06,7522060000.0,7500000000.0,1.0029413333333332
2003-02-07,7538440000.0,7500000000.0,1.0051253333333334
2003-02-10,7549359999.999999,7500000000.0,1.006581333333333
2003-02-11,7514780000.0,7500000000.0,1.0019706666666666
2003-02-12,7502040000.0,7500000000.0,1.000272
2003-02-13,7514780000.0,7500000000.0,1.0019706666666666
2003-02-14,7578480000.0,7500000000.0,1.010464
2003-02-18,7547540000.0,7500000000.0,1.0063386666666667
2003-02-19,7669480000.0,7500000000.0,1.0225973333333334
2003-02-20,7503859999.999999,7500000000.0,1.0005146666666664
2003-02-21,7502040000.0,7500000000.0,1.000272
2003-02-24,7300020000.0,7500000000.0,0.973336
2003-02-25,7296380000.000001,7500000000.0,0.9728506666666668
2003-02-26,7232680000.0,7500000000.0,0.9643573333333333
2003-02-27,7152599999.999999,7500000000.0,0.9536799999999999
2003-02-28,7128940000.0,7500000000.0,0.9505253333333333
2003-03-03,7121660000.0,7500000000.0,0.9495546666666667
2003-03-04,7174440000.0,7500000000.0,0.956592
2003-03-05,6885060000.0,7500000000.0,0.918008
2003-03-06,6910540000.0,7500000000.0,0.9214053333333333
2003-03-07,6801340000.0,7500000000.0,0.9068453333333333
2003-03-10,6679400000.000001,7500000000.0,0.8905866666666667
2003-03-11,6495580000.0,7500000000.0,0.8660773333333334
2003-03-12,6553820000.0,7500000000.0,0.8738426666666667
2003-03-13,6664840000.0,7500000000.0,0.8886453333333333
2003-03-14,6939660000.0,7500000000.0,0.925288
2003-03-17,7085260000.0,7500000000.0,0.9447013333333333
2003-03-18,7083440000.0,7500000000.0,0.9444586666666667
2003-03-19,7190820000.0,7500000000.0,0.958776
2003-03-20,6985160000.0,7500000000.0,0.9313546666666667
2003-03-21,6770400000.000001,7500000000.0,0.9027200000000001
2003-03-24,6941480000.0,14322000000.0,0.48467253176930597
2003-03-25,6886880000.000001,14322000000.0,0.48086021505376353
2003-03-26,6881420000.0,14322000000.0,0.4804789833822092
2003-03-27,7045220000.0,14322000000.0,0.4919159335288368
2003-03-28,7108920000.0,14322000000.0,0.49636363636363634
2003-03-31,7054320000.0,14322000000.0,0.49255131964809384
2003-04-01,7174440000.0,14322000000.0,0.5009384164222874
2003-04-02,7152599999.999999,14322000000.0,0.4994134897360703
2003-04-03,7110740000.0,14322000000.0,0.4964907135874878
2003-04-04,6845020000.0,14322000000.0,0.47793743890518087
2003-04-07,6906900000.000001,14322000000.0,0.4822580645161291
2003-04-08,6881420000.0,14322000000.0,0.4804789833822092
2003-04-09,6877780000.0,14322000000.0,0.48022482893450635
2003-04-10,6690320000.0,14322000000.0,0.4671358748778104
2003-04-11,6595680000.0,14322000000.0,0.46052785923753664
2003-04-14,6679400000.000001,14322000000.0,0.4663734115347019
2003-04-15,6712160000.0,14322000000.0,0.4686608015640274
2003-04-16,6737640000.000001,14322000000.0,0.4704398826979473
2003-04-17,6890520000.0,14322000000.0,0.4811143695014663
2003-04-21,6963320000.0,14322000000.0,0.486197458455523
2003-04-22,7119840000.0,14322000000.0,0.4971260997067449
2003-04-23,7143500000.0,14322000000.0,0.4987781036168133
2003-04-24,7081619999.999999,14322000000.0,0.49445747800586504
2003-04-25,7025200000.0,14322000000.0,0.4905180840664712
2003-04-28,7114380000.000001,14322000000.0,0.4967448680351907
2003-04-29,7341880000.000001,14322000000.0,0.5126295210166179
2003-04-30,7230859999.999999,14322000000.0,0.5048778103616812
2003-05-01,7199920000.0,14322000000.0,0.5027174975562072
2003-05-02,7385560000.0,14322000000.0,0.5156793743890518
2003-05-05,7276359999.999999,14322000000.0,0.5080547409579667
2003-05-06,7320040000.0,14322000000.0,0.5111045943304008
2003-05-07,7325500000.0,14322000000.0,0.511485826001955
2003-05-08,7239960000.0,14322000000.0,0.5055131964809384
2003-05-09,7301840000.0,14322000000.0,0.5098338220918867
2003-05-12,7445619999.999999,14322000000.0,0.5198729227761485
2003-05-13,7527520000.0,14322000000.0,0.5255913978494624
2003-05-14,7556640000.000001,14517000000.0,0.5205373010952676
2003-05-15,7482020000.0,14517000000.0,0.5153971206172074
2003-05-16,7472920000.0,14517000000.0,0.5147702693393952
2003-05-19,7292740000.0,14517000000.0,0.5023586140387132
2003-05-20,7249060000.0,14517000000.0,0.4993497279052146
2003-05-21,7145320000.0,14517000000.0,0.49220362333815526
2003-05-22,7161700000.0,14517000000.0,0.49333195563821725
2003-05-23,7323680000.0,14517000000.0,0.5044899083832748
2003-05-27,7232680000.0,14517000000.0,0.4982213956051526
2003-05-28,7194460000.0,14517000000.0,0.49558862023834127
2003-05-29,7116200000.0,14517000000.0,0.4901976992491562
2003-05-30,7210840000.0,14517000000.0,0.49671695253840326
2003-06-02,7210840000.0,14517000000.0,0.49671695253840326
2003-06-03,7178080000.0,14517000000.0,0.4944602879382793
2003-06-04,7096180000.0,14517000000.0,0.48881862643796925
2003-06-05,7070700000.0,14517000000.0,0.48706344286009506
2003-06-06,7021560000.0,14517000000.0,0.48367844595990905
2003-06-09,6865040000.0,14517000000.0,0.4728966039815389
2003-06-10,6997900000.000001,14517000000.0,0.48204863263759734
2003-06-11,7158060000.0,14517000000.0,0.49308121512709235
2003-06-12,7192640000.000001,14517000000.0,0.49546324998277885
2003-06-13,7072520000.0,14517000000.0,0.4871888131156575
2003-06-16,7163520000.0,14517000000.0,0.4934573258937797
2003-06-17,7087080000.0,14517000000.0,0.48819177516015705
2003-06-18,7165340000.0,14517000000.0,0.49358269614934214
2003-06-19,7201740000.0,14517000000.0,0.49609010126059105
2003-06-20,7296380000.000001,14517000000.0,0.5026093545498382
2003-06-23,7249060000.0,14517000000.0,0.4993497279052146
2003-06-24,7263619999.999999,14517000000.0,0.500352689949714
2003-06-25,7198099999.999999,14517000000.0,0.49583936074946605
2003-06-26,7130760000.0,14517000000.0,0.4912006612936557
2003-06-27,7056140000.000001,14517000000.0,0.48606048081559555
2003-06-30,7094359999.999999,14517000000.0,0.4886932561824068
2003-07-01,7250880000.000001,14517000000.0,0.49947509816077706
2003-07-02,7234500000.0,14517000000.0,0.498346765860715
2003-07-03,7076160000.0,14517000000.0,0.4874395536267824
2003-07-07,7070700000.0,14517000000.0,0.48706344286009506
2003-07-08,7127119999.999999,14517000000.0,0.49094992078253075
2003-07-09,7083440000.0,14517000000.0,0.48794103464903216
2003-07-10,7210840000.0,14517000000.0,0.49671695253840326
2003-07-11,7249060000.0,14517000000.0,0.4993497279052146
2003-07-14,7234500000.0,14517000000.0,0.498346765860715
2003-07-15,7214480000.0,14517000000.0,0.49696769304952815
2003-07-16,7174440000.0,14517000000.0,0.4942095474271544
2003-07-17,7099820000.0,14517000000.0,0.48906936694909414
2003-07-18,7321859999.999999,14517000000.0,0.5043645381277123
2003-07-21,7223580000.0,14517000000.0,0.49759454432734035
2003-07-22,7327320000.0,14517000000.0,0.5047406488943996
2003-07-23,7267260000.0,14517000000.0,0.500603430460839
2003-07-24,7083440000.0,14517000000.0,0.48794103464903216
2003-07-25,7161700000.0,14517000000.0,0.49333195563821725
2003-07-28,7593040000.0,14517000000.0,0.5230447062065166
2003-07-29,7596680000.0,14517000000.0,0.5232954467176414
