date,EVRG,EVRG_SHE,PB Ratio
2020-05-26,13624975000.0,8529200000.0,1.5974505229095344
2020-05-27,13861575000.0,8529200000.0,1.62519052197158
2020-05-28,14175525000.0,8529200000.0,1.6619993668808328
2020-05-29,14034475000.0,8529200000.0,1.6454620597476903
2020-06-01,14323400000.0,8529200000.0,1.6793368662946115
2020-06-02,14341600000.0,8529200000.0,1.6814707123763073
2020-06-03,14425775000.0,8529200000.0,1.6913397505041505
2020-06-04,14198275000.0,8529200000.0,1.6646666744829526
2020-06-05,14346150000.0,8529200000.0,1.6820041738967313
2020-06-09,14462175000.0,8529200000.0,1.695607442667542
2020-06-15,13502125000.0,8529200000.0,1.5830470618580874
2020-06-16,13643175000.0,8529200000.0,1.5995843689912301
2020-06-17,13622700000.0,8529200000.0,1.5971837921493224
2020-06-18,13777400000.0,8529200000.0,1.6153214838437369
2020-06-19,13502125000.0,8529200000.0,1.5830470618580874
2020-06-22,13631800000.0,8529200000.0,1.5982507151901701
2020-06-23,13568100000.0,8529200000.0,1.5907822539042349
2020-06-24,13431600000.0,8529200000.0,1.5747784082915162
2020-06-25,13417950000.0,8529200000.0,1.5731780237302444
2020-06-26,13220025000.0,8529200000.0,1.5499724475918022
2020-06-29,13463450000.0,8529200000.0,1.578512638934484
2020-06-30,13399750000.0,8529200000.0,1.5710441776485484
2020-07-02,13982150000.0,8529200000.0,1.6393272522628148
2020-07-06,13982150000.0,8529200000.0,1.6393272522628148
2020-07-07,13841100000.0,8529200000.0,1.6227899451296721
2020-07-08,13963950000.0,8529200000.0,1.637193406181119
2020-07-09,13847925000.0,8529200000.0,1.623590137410308
2020-07-10,14100450000.0,8529200000.0,1.6531972517938376
2020-07-13,14013999545.0,8529200000.0,1.6430614295596304
2020-07-14,14189174772.5,8529200000.0,1.6635997247690288
2020-07-15,13929825000.0,8529200000.0,1.6331924447779393
2020-07-16,13970775000.0,8529200000.0,1.6379935984617549
2020-07-17,14382550227.5,8529200000.0,1.686271892733199
2020-07-22,14582749545.0,8529200000.0,1.7097441196126248
2020-07-23,14644175682.5,8529200000.0,1.7169459835037284
2020-07-24,14573649544.999998,8529200000.0,1.7086771965717766
2020-07-27,14555450000.0,8529200000.0,1.7065434038362333
2020-07-28,14728349545.0,8529200000.0,1.7268148882661913
2020-07-29,14635075454.999998,8529200000.0,1.7158790337898042
2020-07-30,14666925227.5,8529200000.0,1.7196132377596962
2020-07-31,14748825454.999998,8529200000.0,1.7292155718004032
2020-08-03,14259700000.0,8529200000.0,1.671868405008676
2020-08-04,12603500455.0,8529200000.0,1.4776884649205084
2020-08-05,12183427772.4,8547800000.0,1.4253290638994829
2020-08-06,12461100000.0,8547800000.0,1.4578137064507826
