date,XYL,XYL_SHE,PB Ratio
2012-01-31,4823198320.0,0.0,inf
2012-02-01,4992596640.0,0.0,inf
2012-02-02,4960950800.0,0.0,inf
2012-02-03,5031688560.0,0.0,inf
2012-02-06,4985150560.0,0.0,inf
2012-02-07,5067057440.0,0.0,inf
2012-02-08,5098703280.0,0.0,inf
2012-02-09,5050303760.0,0.0,inf
2012-02-10,5039134640.0,0.0,inf
2012-02-13,5031688560.0,0.0,inf
2012-02-14,5011211840.0,0.0,inf
2012-02-15,5026104000.0,0.0,inf
2012-02-16,5054026800.0,0.0,inf
2012-02-17,5135933680.0,0.0,inf
2012-02-21,5178748640.0,0.0,inf
2012-02-22,5124764560.0,0.0,inf
2012-02-23,5171302560.0,0.0,inf
2012-02-24,5074503520.0,0.0,inf
2012-02-27,5093118720.0,0.0,inf
2012-02-28,4996319680.0,1827000000.0,2.734712468527641
2012-02-29,4836228960.0,1827000000.0,2.647087553366174
2012-03-01,4968396880.0,1827000000.0,2.7194290530925014
2012-03-02,4951643200.0,1827000000.0,2.7102590038314176
2012-03-05,4880905440.0,1827000000.0,2.6715410180623973
2012-03-06,4812029200.0,1827000000.0,2.6338419266557196
2012-03-07,4879043920.0,1827000000.0,2.6705221237000547
2012-03-08,4955366240.0,1827000000.0,2.712296792556103
2012-03-09,5072642000.0,1827000000.0,2.7764871373836892
2012-03-12,5124764560.0,1827000000.0,2.805016179529283
2012-03-13,5290439840.0,1827000000.0,2.895697777777778
2012-03-14,5279270720.0,1827000000.0,2.889584411603722
2012-03-15,5348146960.0,1827000000.0,2.9272835030103996
2012-03-16,5247624880.0,1827000000.0,2.872263207443897
2012-03-19,5201086880.0,1827000000.0,2.8467908483853313
2012-03-20,5083811120.0,1827000000.0,2.782600503557745
2012-03-21,5087534160.0,1827000000.0,2.7846382922824304
2012-03-22,5067057440.0,1827000000.0,2.773430454296661
2012-03-23,5063334400.0,1827000000.0,2.771392665571976
2012-03-26,5184333200.0,1827000000.0,2.8376207991242475
2012-03-27,5210394480.0,1827000000.0,2.851885320197044
2012-03-28,5204809920.0,1827000000.0,2.8488286371100164
2012-03-29,5148964320.0,1827000000.0,2.8182618062397373
2012-03-30,5165718000.0,1827000000.0,2.827431855500821
2012-04-02,5271824640.0,1827000000.0,2.8855088341543516
2012-04-03,5258794000.0,1827000000.0,2.878376573617953
2012-04-04,5175025600.0,1827000000.0,2.832526327312534
2012-04-05,5206671440.0,1827000000.0,2.849847531472359
2012-04-09,5093118720.0,1827000000.0,2.787694975369458
2012-04-10,5014934880.0,1827000000.0,2.7449014121510675
2012-04-11,5026104000.0,1827000000.0,2.751014778325123
2012-04-12,5085672640.0,1827000000.0,2.7836193979200874
2012-04-13,4994458160.0,1827000000.0,2.733693574165298
2012-04-16,5007488800.0,1827000000.0,2.7408258347016967
2012-04-17,5063334400.0,1827000000.0,2.771392665571976
2012-04-18,5147102800.0,1827000000.0,2.8172429118773947
2012-04-19,5044719200.0,1827000000.0,2.7612037219485495
2012-04-20,5093118720.0,1827000000.0,2.787694975369458
2012-04-23,5005627280.0,1827000000.0,2.739806940339354
2012-04-24,5044719200.0,1827000000.0,2.7612037219485495
2012-04-25,5156410400.0,1827000000.0,2.8223373836891077
2012-04-26,5230871200.0,1827000000.0,2.863093158182813
2012-04-27,5282993760.0,1827000000.0,2.891622200328407
2012-04-30,5189917760.0,1827000000.0,2.8406774822112753
2012-05-01,5148964320.0,1827000000.0,2.8182618062397373
2012-05-02,5167579520.0,1827000000.0,2.8284507498631637
2012-05-03,5081949600.0,1949000000.0,2.6074651616213442
2012-05-04,4923720400.0,1949000000.0,2.5262803488968704
2012-05-07,4879043920.0,1949000000.0,2.503357578245254
2012-05-08,4906966720.0,1949000000.0,2.517684309902514
2012-05-09,4864151760.0,1949000000.0,2.495716654694715
2012-05-10,4866013280.0,1949000000.0,2.4966717701385326
2012-05-11,4845536560.0,1949000000.0,2.4861655002565417
2012-05-14,4733845360.0,1949000000.0,2.4288585736275015
2012-05-15,4692891920.0,1949000000.0,2.4078460338635197
2012-05-16,4722676240.0,1949000000.0,2.4231278809645973
2012-05-17,4545831840.0,1949000000.0,2.3323919138019495
2012-05-18,4592369840.0,1949000000.0,2.356269799897383
2012-05-21,4717091680.0,1949000000.0,2.420262534633145
2012-05-22,4763629680.0,1949000000.0,2.4441404207285786
2012-05-23,4800860080.0,1949000000.0,2.4632427296049255
2012-05-24,4866013280.0,1949000000.0,2.4966717701385326
2012-05-25,4774798800.0,1949000000.0,2.449871113391483
2012-05-29,4819475280.0,1949000000.0,2.472793884043099
2012-05-30,4737568400.0,1949000000.0,2.430768804515136
2012-05-31,4715230160.0,1949000000.0,2.419307419189328
2012-06-01,4557000960.0,1949000000.0,2.3381226064648537
2012-06-04,4562585520.0,1949000000.0,2.340987952796306
2012-06-05,4575616160.0,1949000000.0,2.347673760903027
2012-06-06,4745014480.0,1949000000.0,2.434589266290405
2012-06-07,4791552480.0,1949000000.0,2.458467152385839
2012-06-08,4825059840.0,1949000000.0,2.4756592303745513
2012-06-11,4748737520.0,1949000000.0,2.43649949717804
2012-06-12,4761768160.0,1949000000.0,2.4431853052847616
2012-06-13,4685445840.0,1949000000.0,2.4040255720882504
2012-06-14,4653800000.0,1949000000.0,2.3877886095433554
2012-06-15,4713368640.0,1949000000.0,2.4183523037455106
2012-06-18,4677999760.0,1949000000.0,2.400205110312981
2012-06-19,4668692160.0,1949000000.0,2.3954295330938944
2012-06-20,4601677440.0,1949000000.0,2.36104537711647
2012-06-21,4519770560.0,1949000000.0,2.319020297588507
2012-06-22,4471371040.0,1949000000.0,2.294187296049256
2012-06-25,4395048720.0,1949000000.0,2.255027562852745
2012-06-26,4452755840.0,1949000000.0,2.2846361416110827
2012-06-27,4521632080.0,1949000000.0,2.3199754130323242
2012-06-28,4577477680.0,1949000000.0,2.3486288763468446
2012-06-29,4685445840.0,1949000000.0,2.4040255720882504
2012-07-02,4661246080.0,1949000000.0,2.391609071318625
2012-07-03,4780383360.0,1949000000.0,2.4527364597229346
2012-07-05,4752460560.0,1949000000.0,2.438409728065675
2012-07-06,4691030400.0,1949000000.0,2.4068909184197023
2012-07-09,4653800000.0,1949000000.0,2.3877886095433554
2012-07-10,4534662720.0,1949000000.0,2.326661221139046
2012-07-11,4454617360.0,1949000000.0,2.2855912570548997
2012-07-12,4315003360.0,1949000000.0,2.2139575987685993
2012-07-13,4339203120.0,1949000000.0,2.2263740995382246
2012-07-16,4311280320.0,1949000000.0,2.2120473678809645
2012-07-17,4402494800.0,1949000000.0,2.2588480246280143
2012-07-18,4454617360.0,1949000000.0,2.2855912570548997
2012-07-19,4489986240.0,1949000000.0,2.3037384504874296
2012-07-20,4428556080.0,1949000000.0,2.272219640841457
2012-07-23,4445309760.0,1949000000.0,2.2808156798358135
2012-07-24,4391325680.0,1949000000.0,2.25311733196511
2012-07-25,4450894320.0,1949000000.0,2.2836810261672653
2012-07-26,4417386960.0,1949000000.0,2.2664889481785533
2012-07-27,4504878400.0,1949000000.0,2.3113793740379682
2012-07-30,4504878400.0,1949000000.0,2.3113793740379682
2012-07-31,4463924960.0,1949000000.0,2.2903668342739865
2012-08-01,4449032800.0,1949000000.0,2.282725910723448
2012-08-02,4387602640.0,1948000000.0,2.252362751540041
2012-08-03,4473232560.0,1948000000.0,2.296320616016427
2012-08-06,4491847760.0,1948000000.0,2.3058766735112934
2012-08-07,4512324480.0,1948000000.0,2.316388336755647
2012-08-08,4495570800.0,1948000000.0,2.307787885010267
2012-08-09,4555139440.0,1948000000.0,2.33836726899384
2012-08-10,4553277920.0,1948000000.0,2.337411663244353
2012-08-13,4562585520.0,1948000000.0,2.3421896919917864
2012-08-14,4478817120.0,1948000000.0,2.299187433264887
2012-08-15,4521632080.0,1948000000.0,2.32116636550308
2012-08-16,4642630880.0,1948000000.0,2.3832807392197126
2012-08-17,4679861280.0,1948000000.0,2.4023928542094457
2012-08-20,4707784080.0,1948000000.0,2.4167269404517455
2012-08-21,4691030400.0,1948000000.0,2.4081264887063654
2012-08-22,4657523040.0,1948000000.0,2.390925585215606
2012-08-23,4584923760.0,1948000000.0,2.353656960985626
2012-08-24,4560724000.0,1948000000.0,2.3412340862423
2012-08-27,4493709280.0,1948000000.0,2.3068322792607803
2012-08-28,4476955600.0,1948000000.0,2.2982318275154006
2012-08-29,4469509520.0,1948000000.0,2.2944094045174537
2012-08-30,4484401680.0,1948000000.0,2.302054250513347
2012-08-31,4521632080.0,1948000000.0,2.32116636550308
2012-09-04,4467648000.0,1948000000.0,2.2934537987679673
2012-09-05,4480678640.0,1948000000.0,2.300143039014374
2012-09-06,4648215440.0,1948000000.0,2.3861475564681727
2012-09-07,4672415200.0,1948000000.0,2.398570431211499
2012-09-10,4575616160.0,1948000000.0,2.348878932238193
2012-09-11,4724537760.0,1948000000.0,2.4253273921971252
2012-09-12,4653800000.0,1948000000.0,2.3890143737166323
2012-09-13,4720814720.0,1948000000.0,2.423416180698152
2012-09-14,4759906640.0,1948000000.0,2.4434839014373715
2012-09-17,4717091680.0,1948000000.0,2.421504969199179
2012-09-18,4785967920.0,1948000000.0,2.456862381930185
2012-09-19,4836228960.0,1948000000.0,2.4826637371663245
2012-09-20,4765491200.0,1948000000.0,2.4463507186858315
2012-09-21,4735706880.0,1948000000.0,2.4310610266940453
2012-09-24,4746876000.0,1948000000.0,2.436794661190965
2012-09-25,4730122320.0,1948000000.0,2.4281942094455853
2012-09-26,4650076960.0,1948000000.0,2.387103162217659
2012-09-27,4709645600.0,1948000000.0,2.417682546201232
2012-09-28,4681722800.0,1948000000.0,2.403348459958932
2012-10-01,4700445200.0,1948000000.0,2.4129595482546202
2012-10-02,4702307500.0,1948000000.0,2.4139155544147846
2012-10-03,4659474600.0,1948000000.0,2.391927412731006
2012-10-04,4683684500.0,1948000000.0,2.4043554928131416
2012-10-05,4681822200.0,1948000000.0,2.4033994866529773
2012-10-08,4676235300.0,1948000000.0,2.4005314681724848
2012-10-09,4616641700.0,1948000000.0,2.369939271047228
2012-10-10,4573808800.0,1948000000.0,2.34795112936345
2012-10-11,4529113600.0,1948000000.0,2.325006981519507
2012-10-12,4583120300.0,1948000000.0,2.352731160164271
2012-10-15,4605467900.0,1948000000.0,2.3642032340862422
2012-10-16,4724655100.0,1948000000.0,2.4253876283367557
2012-10-17,4670648400.0,1948000000.0,2.3976634496919917
2012-10-18,4588707200.0,1948000000.0,2.3555991786447636
2012-10-19,4510490600.0,1948000000.0,2.3154469199178647
2012-10-22,4523526700.0,1948000000.0,2.3221389630390146
2012-10-23,4506766000.0,1948000000.0,2.313534907597536
2012-10-24,4365231200.0,1948000000.0,2.2408784394250514
2012-10-25,4415513300.0,1948000000.0,2.2666906057494867
2012-10-26,4393165700.0,1948000000.0,2.2552185318275155
2012-10-31,4517939800.0,1948000000.0,2.3192709445585216
2012-11-01,4730242000.0,2054000000.0,2.302941577409932
2012-11-02,4773074900.0,2054000000.0,2.3237949853943527
2012-11-05,4841980000.0,2054000000.0,2.3573417721518988
2012-11-06,4851291500.0,2054000000.0,2.3618751217137293
2012-11-07,4713481300.0,2054000000.0,2.2947815481986367
2012-11-08,4640851600.0,2054000000.0,2.2594214216163584
2012-11-09,4601743300.0,2054000000.0,2.24038135345667
2012-11-12,4611054800.0,2054000000.0,2.2449147030185004
2012-11-13,4568221900.0,2054000000.0,2.2240612950340797
2012-11-14,4478831500.0,2054000000.0,2.1805411392405065
2012-11-15,4475106900.0,2054000000.0,2.178727799415774
2012-11-16,4504903700.0,2054000000.0,2.193234518013632
2012-11-19,4625953200.0,2054000000.0,2.2521680623174296
2012-11-20,4678097600.0,2054000000.0,2.277554819863681
2012-11-21,4719068200.0,2054000000.0,2.297501557935735
2012-11-23,4752589600.0,2054000000.0,2.313821616358325
2012-11-26,4815907800.0,2054000000.0,2.344648393378773
2012-11-27,4773074900.0,2054000000.0,2.3237949853943527
2012-11-28,4830806200.0,2054000000.0,2.351901752677702
2012-11-29,4866189900.0,2054000000.0,2.369128481012658
2012-11-30,4858740700.0,2054000000.0,2.3655018013631937
2012-12-03,4799147100.0,2054000000.0,2.336488364167478
2012-12-04,4786111000.0,2054000000.0,2.3301416747809154
2012-12-05,4841980000.0,2054000000.0,2.3573417721518988
2012-12-06,4858740700.0,2054000000.0,2.3655018013631937
2012-12-07,4912747400.0,2054000000.0,2.391795228821811
2012-12-10,4931370400.0,2054000000.0,2.4008619279454724
2012-12-11,4959304900.0,2054000000.0,2.414461976630964
2012-12-12,4989101700.0,2054000000.0,2.428968695228822
2012-12-13,4970478700.0,2054000000.0,2.419901996105161
2012-12-14,4983514800.0,2054000000.0,2.4262486854917236
2012-12-17,4944406500.0,2054000000.0,2.407208617332035
2012-12-18,5065456000.0,2054000000.0,2.4661421616358323
2012-12-19,5134361100.0,2054000000.0,2.499688948393379
2012-12-20,4998413200.0,2054000000.0,2.4335020447906524
2012-12-21,4983514800.0,2054000000.0,2.4262486854917236
2012-12-24,5004000100.0,2054000000.0,2.4362220545277506
2012-12-26,4987239400.0,2054000000.0,2.4280620253164558
2012-12-27,5000275500.0,2054000000.0,2.4344087147030185
2012-12-28,4922058900.0,2054000000.0,2.396328578383642
2012-12-31,5046833000.0,2054000000.0,2.4570754625121713
2013-01-02,5126962500.0,2054000000.0,2.4960869036027264
2013-01-03,5110183350.0,2054000000.0,2.4879178919182086
2013-01-04,5102725950.0,2054000000.0,2.4842872200584227
2013-01-07,5035609350.0,2054000000.0,2.4516111733203507
2013-01-08,4974085800.0,2054000000.0,2.421658130477118
2013-01-09,5052388500.0,2054000000.0,2.4597801850048686
2013-01-10,5123233800.0,2054000000.0,2.4942715676728335
2013-01-11,5067303300.0,2054000000.0,2.4670415287244403
2013-01-14,5072896350.0,2054000000.0,2.4697645326192794
2013-01-15,5057981550.0,2054000000.0,2.4625031888997078
2013-01-16,5024423250.0,2054000000.0,2.446165165530672
2013-01-17,5112047700.0,2054000000.0,2.488825559883155
2013-01-18,5128826850.0,2054000000.0,2.4969945715676727
2013-01-22,5160520800.0,2054000000.0,2.5124249269717622
2013-01-23,5201536500.0,2054000000.0,2.5323936222005843
2013-01-24,5216451300.0,2054000000.0,2.539654965920156
2013-01-25,5164249500.0,2054000000.0,2.514240262901655
2013-01-28,5205265200.0,2054000000.0,2.534208958130477
2013-01-29,5214586950.0,2054000000.0,2.5387472979552093
2013-01-30,5208993900.0,2054000000.0,2.53602429406037
2013-01-31,5207129550.0,2054000000.0,2.5351166260954234
2013-02-01,5222044350.0,2054000000.0,2.542377969814995
2013-02-04,5136284250.0,2054000000.0,2.5006252434274585
2013-02-05,5177299950.0,2054000000.0,2.5205939386562806
2013-02-06,5192214750.0,2054000000.0,2.5278552823758518
2013-02-07,5016965850.0,2054000000.0,2.442534493670886
2013-02-08,5050524150.0,2054000000.0,2.458872517039922
2013-02-11,5119505100.0,2054000000.0,2.4924562317429406
2013-02-12,5210858250.0,2054000000.0,2.5369319620253163
2013-02-13,5268653100.0,2054000000.0,2.5650696689386563
2013-02-14,5307804450.0,2054000000.0,2.5841306962025317
2013-02-15,5272381800.0,2054000000.0,2.566885004868549
2013-02-19,5361870600.0,2054000000.0,2.6104530671859787
2013-02-20,5212722600.0,2054000000.0,2.537839629990263
2013-02-21,5160520800.0,2054000000.0,2.5124249269717622
2013-02-22,5181028650.0,2054000000.0,2.5224092745861735
2013-02-25,5037473700.0,2074000000.0,2.4288687078109934
2013-02-26,5033745000.0,2074000000.0,2.4270708775313405
2013-02-27,5121369450.0,2074000000.0,2.4693198891031822
2013-02-28,5126962500.0,2074000000.0,2.4720166345226615
2013-03-01,5125098150.0,2074000000.0,2.471117719382835
2013-03-04,5125098150.0,2074000000.0,2.471117719382835
2013-03-05,5304075750.0,2074000000.0,2.5574135728061718
2013-03-06,5470002900.0,2074000000.0,2.6374170202507234
2013-03-07,5294754000.0,2074000000.0,2.5529189971070396
2013-03-08,5300347050.0,2074000000.0,2.555615742526519
2013-03-11,5361870600.0,2074000000.0,2.5852799421407906
2013-03-12,5318990550.0,2074000000.0,2.564604893924783
2013-03-13,5307804450.0,2074000000.0,2.5592114030858246
2013-03-14,5352548850.0,2074000000.0,2.5807853664416585
2013-03-15,5399157600.0,2074000000.0,2.603258244937319
2013-03-18,5365599300.0,2074000000.0,2.5870777724204435
2013-03-19,5302211400.0,2074000000.0,2.5565146576663453
2013-03-20,5315261850.0,2074000000.0,2.5628070636451303
2013-03-21,5324583600.0,2074000000.0,2.5673016393442625
2013-03-22,5302211400.0,2074000000.0,2.5565146576663453
2013-03-25,5169842550.0,2074000000.0,2.4926916827386694
2013-03-26,5162385150.0,2074000000.0,2.4890960221793637
2013-03-27,5087811150.0,2074000000.0,2.4531394165863065
2013-03-28,5138148600.0,2074000000.0,2.47741012536162
2013-04-01,5076075500.0,2074000000.0,2.4474809546769527
2013-04-02,5070487160.0,2074000000.0,2.444786480231437
2013-04-03,5051859360.0,2074000000.0,2.4358048987463836
2013-04-04,5163626160.0,2074000000.0,2.489694387656702
2013-04-05,5141272800.0,2074000000.0,2.4789164898746385
2013-04-08,5187842300.0,2074000000.0,2.501370443587271
2013-04-09,5208332880.0,2074000000.0,2.511250183220829
2013-04-10,5344315820.0,2074000000.0,2.5768157280617165
2013-04-11,5375983080.0,2074000000.0,2.5920844165863066
2013-04-12,5327550800.0,2074000000.0,2.568732304725169
2013-04-15,5107742760.0,2074000000.0,2.4627496432015428
2013-04-16,5152449480.0,2074000000.0,2.48430543876567
2013-04-17,5081663840.0,2074000000.0,2.4501754291224684
2013-04-18,5036957120.0,2074000000.0,2.428619633558341
2013-04-19,5027643220.0,2074000000.0,2.424128842815815
2013-04-22,4999701520.0,2074000000.0,2.4106564705882354
2013-04-23,5102154420.0,2074000000.0,2.460055168756027
2013-04-24,5158037820.0,2074000000.0,2.486999913211186
2013-04-25,5189705080.0,2074000000.0,2.5022686017357763
2013-04-26,5161763380.0,2074000000.0,2.4887962295081967
2013-04-29,5262353500.0,2074000000.0,2.537296769527483
2013-04-30,5169214500.0,2040000000.0,2.5339286764705884
2013-05-01,5122645000.0,2040000000.0,2.5111004901960783
2013-05-02,5111468320.0,2040000000.0,2.505621725490196
2013-05-03,5096566080.0,2040000000.0,2.498316705882353
2013-05-06,5105879980.0,2040000000.0,2.502882343137255
2013-05-07,5156175040.0,2040000000.0,2.5275367843137255
2013-05-08,5236274580.0,2040000000.0,2.5668012647058824
2013-05-09,5193430640.0,2040000000.0,2.5457993333333335
2013-05-10,5178528400.0,2040000000.0,2.53849431372549
2013-05-13,5130096120.0,2040000000.0,2.514753
2013-05-14,5273530180.0,2040000000.0,2.58506381372549
2013-05-15,5327550800.0,2040000000.0,2.6115445098039216
2013-05-16,5335001920.0,2040000000.0,2.615197019607843
2013-05-17,5389022540.0,2040000000.0,2.6416777156862743
2013-05-20,5379708640.0,2040000000.0,2.6371120784313726
2013-05-21,5346178600.0,2040000000.0,2.6206757843137254
2013-05-22,5310785780.0,2040000000.0,2.603326362745098
2013-05-23,5225097900.0,2040000000.0,2.5613225
2013-05-24,5187842300.0,2040000000.0,2.543059950980392
2013-05-28,5226960680.0,2040000000.0,2.5622356274509803
2013-05-29,5225097900.0,2040000000.0,2.5613225
2013-05-30,5318236900.0,2040000000.0,2.6069788725490195
2013-05-31,5241862920.0,2040000000.0,2.5695406470588233
2013-06-03,5262353500.0,2040000000.0,2.5795850490196077
2013-06-04,5189705080.0,2040000000.0,2.5439730784313728
2013-06-05,5066761600.0,2040000000.0,2.4837066666666665
2013-06-06,5085389400.0,2040000000.0,2.4928379411764707
2013-06-07,5131958900.0,2040000000.0,2.5156661274509804
2013-06-10,5122645000.0,2040000000.0,2.5111004901960783
2013-06-11,5068624380.0,2040000000.0,2.484619794117647
2013-06-12,5031368780.0,2040000000.0,2.466357245098039
2013-06-13,5079801060.0,2040000000.0,2.4900985588235294
2013-06-14,5051859360.0,2040000000.0,2.4764016470588235
2013-06-17,5079801060.0,2040000000.0,2.4900985588235294
2013-06-18,5152449480.0,2040000000.0,2.5257105294117648
2013-06-19,5076075500.0,2040000000.0,2.4882723039215686
2013-06-20,4919601980.0,2040000000.0,2.4115695980392156
2013-06-21,4861855800.0,2040000000.0,2.3832626470588236
2013-06-24,4800384060.0,2040000000.0,2.3531294411764705
2013-06-25,4830188540.0,2040000000.0,2.367739480392157
2013-06-26,4858130240.0,2040000000.0,2.381436392156863
2013-06-27,4960583140.0,2040000000.0,2.4316584019607843
2013-06-28,5018329320.0,2040000000.0,2.4599653529411767
2013-07-01,5148042900.0,2040000000.0,2.5235504411764706
2013-07-02,5120115000.0,2040000000.0,2.509860294117647
2013-07-03,5144319180.0,2040000000.0,2.521725088235294
2013-07-05,5209484280.0,2040000000.0,2.553668764705882
2013-07-08,5242997760.0,2040000000.0,2.5700969411764705
2013-07-09,5313748440.0,2040000000.0,2.6047786470588234
2013-07-10,5393808420.0,2040000000.0,2.644023735294118
2013-07-11,5404979580.0,2040000000.0,2.6494997941176472
2013-07-12,5414288880.0,2040000000.0,2.654063176470588
2013-07-15,5410565160.0,2040000000.0,2.6522378235294117
2013-07-16,5321195880.0,2040000000.0,2.6084293529411764
2013-07-17,5330505180.0,2040000000.0,2.612992735294118
2013-07-18,5386360980.0,2040000000.0,2.640373029411765
2013-07-19,5360294940.0,2040000000.0,2.6275955588235296
2013-07-22,5375189820.0,2040000000.0,2.6348969705882355
2013-07-23,5345400060.0,2040000000.0,2.6202941470588237
2013-07-24,5323057740.0,2040000000.0,2.609342029411765
2013-07-25,5367742380.0,2040000000.0,2.6312462647058825
2013-07-26,5337952620.0,2040000000.0,2.6166434411764707
2013-07-29,5298853560.0,2040000000.0,2.5974772352941176
2013-07-30,4755190440.0,2052000000.0,2.317344269005848
2013-07-31,4641616980.0,2052000000.0,2.2619965789473686
2013-08-01,4690025340.0,2052000000.0,2.2855873976608185
2013-08-02,4704920220.0,2052000000.0,2.292846111111111
2013-08-05,4706782080.0,2052000000.0,2.2937534502923977
2013-08-06,4734709980.0,2052000000.0,2.3073635380116957
2013-08-07,4636031400.0,2052000000.0,2.2592745614035086
2013-08-08,4650926280.0,2052000000.0,2.266533274853801
2013-08-09,4650926280.0,2052000000.0,2.266533274853801
2013-08-12,4622998380.0,2052000000.0,2.252923187134503
2013-08-13,4649064420.0,2052000000.0,2.2656259356725146
2013-08-14,4652788140.0,2052000000.0,2.267440614035088
2013-08-15,4602517920.0,2052000000.0,2.242942456140351
2013-08-16,4565280720.0,2052000000.0,2.22479567251462
2013-08-19,4583899320.0,2052000000.0,2.2338690643274854
2013-08-20,4524319800.0,2052000000.0,2.204834210526316
2013-08-21,4503839340.0,2052000000.0,2.194853479532164
2013-08-22,4539214680.0,2052000000.0,2.2120929239766083
2013-08-23,4524319800.0,2052000000.0,2.204834210526316
2013-08-26,4576451880.0,2052000000.0,2.230239707602339
2013-08-27,4518734220.0,2052000000.0,2.2021121929824563
2013-08-28,4563418860.0,2052000000.0,2.2238883333333335
2013-08-29,4645340700.0,2052000000.0,2.2638112573099414
2013-08-30,4613689080.0,2052000000.0,2.24838649122807
2013-09-03,4669544880.0,2052000000.0,2.2756066666666666
2013-09-04,4747743000.0,2052000000.0,2.3137149122807017
2013-09-05,4824079260.0,2052000000.0,2.3509158187134505
2013-09-06,4872487620.0,2052000000.0,2.3745066374269004
2013-09-09,4986061080.0,2052000000.0,2.4298543274853803
2013-09-10,5040055020.0,2052000000.0,2.45616716374269
2013-09-11,5047502460.0,2052000000.0,2.4597965204678363
2013-09-12,5019574560.0,2052000000.0,2.446186432748538
2013-09-13,5017712700.0,2052000000.0,2.4452790935672515
2013-09-16,5056811760.0,2052000000.0,2.464333216374269
2013-09-17,5073568500.0,2052000000.0,2.472499269005848
2013-09-18,5118253140.0,2052000000.0,2.494275409356725
2013-09-19,5121976860.0,2052000000.0,2.496090087719298
2013-09-20,5058673620.0,2052000000.0,2.4652405555555554
2013-09-23,5027022000.0,2052000000.0,2.4498157894736843
2013-09-24,5094048960.0,2052000000.0,2.48248
2013-09-25,5125700580.0,2052000000.0,2.4979047660818714
2013-09-26,5256030780.0,2052000000.0,2.5614185087719297
2013-09-27,5211346140.0,2052000000.0,2.5396423684210525
2013-09-30,5200174980.0,2052000000.0,2.5341983333333333
2013-10-01,5253713120.0,2052000000.0,2.560289044834308
2013-10-02,5231388560.0,2052000000.0,2.5494096296296296
2013-10-03,5190460200.0,2052000000.0,2.5294640350877193
2013-10-04,5242550840.0,2052000000.0,2.554849337231969
2013-10-07,5209064000.0,2052000000.0,2.5385302144249513
2013-10-08,5097441200.0,2052000000.0,2.4841331384015595
2013-10-09,5062093980.0,2052000000.0,2.466907397660819
2013-10-10,5196041340.0,2052000000.0,2.532183888888889
2013-10-11,5227667800.0,2052000000.0,2.5475963937621833
2013-10-14,5240690460.0,2052000000.0,2.5539427192982456
