date,close price,ED_SHE,ED_TA,ED_TL,market cap,PB Ratio
1962-05-03,9.7,5026000000.0,10130000000.0,5104000000.0,,
1962-05-04,9.63,5026000000.0,10130000000.0,5104000000.0,,
1962-05-07,9.69,5026000000.0,10130000000.0,5104000000.0,,
1962-05-08,9.59,5026000000.0,10130000000.0,5104000000.0,,
1962-05-09,9.56,5026000000.0,10130000000.0,5104000000.0,,
1962-05-10,9.59,5026000000.0,10130000000.0,5104000000.0,,
1962-05-11,9.39,5026000000.0,10130000000.0,5104000000.0,,
1962-05-14,9.44,5026000000.0,10130000000.0,5104000000.0,,
1962-05-15,9.5,5026000000.0,10130000000.0,5104000000.0,,
1962-05-16,9.61,5026000000.0,10130000000.0,5104000000.0,,
1962-05-17,9.56,5026000000.0,10130000000.0,5104000000.0,,
1962-05-18,9.61,5026000000.0,10130000000.0,5104000000.0,,
1962-05-21,9.53,5026000000.0,10130000000.0,5104000000.0,,
1962-05-22,9.36,5026000000.0,10130000000.0,5104000000.0,,
1962-05-23,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-05-24,9.09,5026000000.0,10130000000.0,5104000000.0,,
1962-05-25,8.94,5026000000.0,10130000000.0,5104000000.0,,
1962-05-28,8.42,5026000000.0,10130000000.0,5104000000.0,,
1962-05-29,8.72,5026000000.0,10130000000.0,5104000000.0,,
1962-05-31,9.06,5026000000.0,10130000000.0,5104000000.0,,
1962-06-01,9.16,5026000000.0,10130000000.0,5104000000.0,,
1962-06-04,8.75,5026000000.0,10130000000.0,5104000000.0,,
1962-06-05,8.84,5026000000.0,10130000000.0,5104000000.0,,
1962-06-06,8.98,5026000000.0,10130000000.0,5104000000.0,,
1962-06-07,8.89,5026000000.0,10130000000.0,5104000000.0,,
1962-06-08,8.94,5026000000.0,10130000000.0,5104000000.0,,
1962-06-11,8.88,5026000000.0,10130000000.0,5104000000.0,,
1962-06-12,8.64,5026000000.0,10130000000.0,5104000000.0,,
1962-06-13,8.75,5026000000.0,10130000000.0,5104000000.0,,
1962-06-14,8.63,5026000000.0,10130000000.0,5104000000.0,,
1962-06-15,8.75,5026000000.0,10130000000.0,5104000000.0,,
1962-06-18,8.97,5026000000.0,10130000000.0,5104000000.0,,
1962-06-19,8.94,5026000000.0,10130000000.0,5104000000.0,,
1962-06-20,8.81,5026000000.0,10130000000.0,5104000000.0,,
1962-06-21,8.64,5026000000.0,10130000000.0,5104000000.0,,
1962-06-22,8.44,5026000000.0,10130000000.0,5104000000.0,,
1962-06-25,8.47,5026000000.0,10130000000.0,5104000000.0,,
1962-06-26,8.47,5026000000.0,10130000000.0,5104000000.0,,
1962-06-27,8.53,5026000000.0,10130000000.0,5104000000.0,,
1962-06-28,8.67,5026000000.0,10130000000.0,5104000000.0,,
1962-06-29,8.73,5026000000.0,10130000000.0,5104000000.0,,
1962-07-02,8.86,5026000000.0,10130000000.0,5104000000.0,,
1962-07-03,8.88,5026000000.0,10130000000.0,5104000000.0,,
1962-07-05,8.91,5026000000.0,10130000000.0,5104000000.0,,
1962-07-06,8.94,5026000000.0,10130000000.0,5104000000.0,,
1962-07-09,9.05,5026000000.0,10130000000.0,5104000000.0,,
1962-07-10,9.14,5026000000.0,10130000000.0,5104000000.0,,
1962-07-11,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-07-12,9.2,5026000000.0,10130000000.0,5104000000.0,,
1962-07-13,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-07-16,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-07-17,9.03,5026000000.0,10130000000.0,5104000000.0,,
1962-07-18,9.13,5026000000.0,10130000000.0,5104000000.0,,
1962-07-19,9.08,5026000000.0,10130000000.0,5104000000.0,,
1962-07-20,9.13,5026000000.0,10130000000.0,5104000000.0,,
1962-07-23,9.09,5026000000.0,10130000000.0,5104000000.0,,
1962-07-24,9.08,5026000000.0,10130000000.0,5104000000.0,,
1962-07-25,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-07-26,9.28,5026000000.0,10130000000.0,5104000000.0,,
1962-07-27,9.31,5026000000.0,10130000000.0,5104000000.0,,
1962-07-30,9.36,5026000000.0,10130000000.0,5104000000.0,,
1962-07-31,9.3,5026000000.0,10130000000.0,5104000000.0,,
1962-08-01,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-08-02,9.3,5026000000.0,10130000000.0,5104000000.0,,
1962-08-03,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-08-06,9.2,5026000000.0,10130000000.0,5104000000.0,,
1962-08-07,9.16,5026000000.0,10130000000.0,5104000000.0,,
1962-08-08,9.19,5026000000.0,10130000000.0,5104000000.0,,
1962-08-09,9.14,5026000000.0,10130000000.0,5104000000.0,,
1962-08-10,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-08-13,9.16,5026000000.0,10130000000.0,5104000000.0,,
1962-08-14,9.2,5026000000.0,10130000000.0,5104000000.0,,
1962-08-15,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-08-16,9.27,5026000000.0,10130000000.0,5104000000.0,,
1962-08-17,9.34,5026000000.0,10130000000.0,5104000000.0,,
1962-08-20,9.42,5026000000.0,10130000000.0,5104000000.0,,
1962-08-21,9.59,5026000000.0,10130000000.0,5104000000.0,,
1962-08-22,9.66,5026000000.0,10130000000.0,5104000000.0,,
1962-08-23,9.8,5026000000.0,10130000000.0,5104000000.0,,
1962-08-24,9.8,5026000000.0,10130000000.0,5104000000.0,,
1962-08-27,9.66,5026000000.0,10130000000.0,5104000000.0,,
1962-08-28,9.67,5026000000.0,10130000000.0,5104000000.0,,
1962-08-29,9.63,5026000000.0,10130000000.0,5104000000.0,,
1962-08-30,9.5,5026000000.0,10130000000.0,5104000000.0,,
1962-08-31,9.48,5026000000.0,10130000000.0,5104000000.0,,
1962-09-04,9.44,5026000000.0,10130000000.0,5104000000.0,,
1962-09-05,9.38,5026000000.0,10130000000.0,5104000000.0,,
1962-09-06,9.5,5026000000.0,10130000000.0,5104000000.0,,
1962-09-07,9.5,5026000000.0,10130000000.0,5104000000.0,,
1962-09-10,9.61,5026000000.0,10130000000.0,5104000000.0,,
1962-09-11,9.53,5026000000.0,10130000000.0,5104000000.0,,
1962-09-12,9.56,5026000000.0,10130000000.0,5104000000.0,,
1962-09-13,9.56,5026000000.0,10130000000.0,5104000000.0,,
1962-09-14,9.5,5026000000.0,10130000000.0,5104000000.0,,
1962-09-17,9.52,5026000000.0,10130000000.0,5104000000.0,,
1962-09-18,9.53,5026000000.0,10130000000.0,5104000000.0,,
1962-09-19,9.56,5026000000.0,10130000000.0,5104000000.0,,
1962-09-20,9.52,5026000000.0,10130000000.0,5104000000.0,,
1962-09-21,9.42,5026000000.0,10130000000.0,5104000000.0,,
1962-09-24,9.13,5026000000.0,10130000000.0,5104000000.0,,
1962-09-25,9.28,5026000000.0,10130000000.0,5104000000.0,,
1962-09-26,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-09-27,9.22,5026000000.0,10130000000.0,5104000000.0,,
1962-09-28,9.3,5026000000.0,10130000000.0,5104000000.0,,
1962-10-01,9.19,5026000000.0,10130000000.0,5104000000.0,,
1962-10-02,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-10-03,9.19,5026000000.0,10130000000.0,5104000000.0,,
1962-10-04,9.27,5026000000.0,10130000000.0,5104000000.0,,
1962-10-05,9.31,5026000000.0,10130000000.0,5104000000.0,,
1962-10-08,9.36,5026000000.0,10130000000.0,5104000000.0,,
1962-10-09,9.36,5026000000.0,10130000000.0,5104000000.0,,
1962-10-10,9.38,5026000000.0,10130000000.0,5104000000.0,,
1962-10-11,9.36,5026000000.0,10130000000.0,5104000000.0,,
1962-10-12,9.3,5026000000.0,10130000000.0,5104000000.0,,
1962-10-15,9.31,5026000000.0,10130000000.0,5104000000.0,,
1962-10-16,9.33,5026000000.0,10130000000.0,5104000000.0,,
1962-10-17,9.3,5026000000.0,10130000000.0,5104000000.0,,
1962-10-18,9.22,5026000000.0,10130000000.0,5104000000.0,,
1962-10-19,9.06,5026000000.0,10130000000.0,5104000000.0,,
1962-10-22,8.94,5026000000.0,10130000000.0,5104000000.0,,
1962-10-23,8.63,5026000000.0,10130000000.0,5104000000.0,,
1962-10-24,8.77,5026000000.0,10130000000.0,5104000000.0,,
1962-10-25,8.78,5026000000.0,10130000000.0,5104000000.0,,
1962-10-26,8.8,5026000000.0,10130000000.0,5104000000.0,,
1962-10-29,9.0,5026000000.0,10130000000.0,5104000000.0,,
1962-10-30,9.0,5026000000.0,10130000000.0,5104000000.0,,
1962-10-31,9.08,5026000000.0,10130000000.0,5104000000.0,,
1962-11-01,9.08,5026000000.0,10130000000.0,5104000000.0,,
1962-11-02,9.16,5026000000.0,10130000000.0,5104000000.0,,
1962-11-05,9.17,5026000000.0,10130000000.0,5104000000.0,,
1962-11-07,9.25,5026000000.0,10130000000.0,5104000000.0,,
1962-11-08,9.33,5026000000.0,10130000000.0,5104000000.0,,
1962-11-09,9.38,5026000000.0,10130000000.0,5104000000.0,,
1962-11-12,9.44,5026000000.0,10130000000.0,5104000000.0,,
1962-11-13,9.44,5026000000.0,10130000000.0,5104000000.0,,
1962-11-14,9.55,5026000000.0,10130000000.0,5104000000.0,,
1962-11-15,9.63,5026000000.0,10130000000.0,5104000000.0,,
1962-11-16,9.63,5026000000.0,10130000000.0,5104000000.0,,
1962-11-19,9.63,5026000000.0,10130000000.0,5104000000.0,,
1962-11-20,9.69,5026000000.0,10130000000.0,5104000000.0,,
1962-11-21,9.78,5026000000.0,10130000000.0,5104000000.0,,
1962-11-23,9.88,5026000000.0,10130000000.0,5104000000.0,,
1962-11-26,9.94,5026000000.0,10130000000.0,5104000000.0,,
1962-11-27,9.98,5026000000.0,10130000000.0,5104000000.0,,
1962-11-28,9.92,5026000000.0,10130000000.0,5104000000.0,,
1962-11-29,10.0,5026000000.0,10130000000.0,5104000000.0,,
1962-11-30,9.94,5026000000.0,10130000000.0,5104000000.0,,
1962-12-03,9.94,5026000000.0,10130000000.0,5104000000.0,,
1962-12-04,9.98,5026000000.0,10130000000.0,5104000000.0,,
1962-12-05,9.92,5026000000.0,10130000000.0,5104000000.0,,
1962-12-06,9.98,5026000000.0,10130000000.0,5104000000.0,,
1962-12-07,9.97,5026000000.0,10130000000.0,5104000000.0,,
1962-12-10,9.95,5026000000.0,10130000000.0,5104000000.0,,
1962-12-11,10.0,5026000000.0,10130000000.0,5104000000.0,,
1962-12-12,10.16,5026000000.0,10130000000.0,5104000000.0,,
1962-12-13,10.19,5026000000.0,10130000000.0,5104000000.0,,
1962-12-14,10.28,5026000000.0,10130000000.0,5104000000.0,,
1962-12-17,10.25,5026000000.0,10130000000.0,5104000000.0,,
1962-12-18,10.25,5026000000.0,10130000000.0,5104000000.0,,
1962-12-19,10.27,5026000000.0,10130000000.0,5104000000.0,,
1962-12-20,10.33,5026000000.0,10130000000.0,5104000000.0,,
1962-12-21,10.38,5026000000.0,10130000000.0,5104000000.0,,
1962-12-24,10.34,5026000000.0,10130000000.0,5104000000.0,,
1962-12-26,10.42,5026000000.0,10130000000.0,5104000000.0,,
1962-12-27,10.42,5026000000.0,10130000000.0,5104000000.0,,
1962-12-28,10.44,5026000000.0,10130000000.0,5104000000.0,,
1962-12-31,10.47,5026000000.0,10130000000.0,5104000000.0,,
1963-01-02,10.23,5026000000.0,10130000000.0,5104000000.0,,
1963-01-03,10.41,5026000000.0,10130000000.0,5104000000.0,,
1963-01-04,10.44,5026000000.0,10130000000.0,5104000000.0,,
1963-01-07,10.44,5026000000.0,10130000000.0,5104000000.0,,
1963-01-08,10.53,5026000000.0,10130000000.0,5104000000.0,,
1963-01-09,10.56,5026000000.0,10130000000.0,5104000000.0,,
1963-01-10,10.63,5026000000.0,10130000000.0,5104000000.0,,
1963-01-11,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-01-14,10.64,5026000000.0,10130000000.0,5104000000.0,,
1963-01-15,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-01-16,10.56,5026000000.0,10130000000.0,5104000000.0,,
1963-01-17,10.64,5026000000.0,10130000000.0,5104000000.0,,
1963-01-18,10.67,5026000000.0,10130000000.0,5104000000.0,,
1963-01-21,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-01-22,10.77,5026000000.0,10130000000.0,5104000000.0,,
1963-01-23,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-01-24,10.97,5026000000.0,10130000000.0,5104000000.0,,
1963-01-25,10.94,5026000000.0,10130000000.0,5104000000.0,,
1963-01-28,10.95,5026000000.0,10130000000.0,5104000000.0,,
1963-01-29,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-01-30,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-01-31,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-02-01,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-02-04,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-02-05,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-02-06,10.84,5026000000.0,10130000000.0,5104000000.0,,
1963-02-07,10.89,5026000000.0,10130000000.0,5104000000.0,,
1963-02-08,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-02-11,11.0,5026000000.0,10130000000.0,5104000000.0,,
1963-02-12,11.02,5026000000.0,10130000000.0,5104000000.0,,
1963-02-13,11.13,5026000000.0,10130000000.0,5104000000.0,,
1963-02-14,11.08,5026000000.0,10130000000.0,5104000000.0,,
1963-02-15,11.16,5026000000.0,10130000000.0,5104000000.0,,
1963-02-18,11.11,5026000000.0,10130000000.0,5104000000.0,,
1963-02-19,11.0,5026000000.0,10130000000.0,5104000000.0,,
1963-02-20,10.97,5026000000.0,10130000000.0,5104000000.0,,
1963-02-21,10.95,5026000000.0,10130000000.0,5104000000.0,,
1963-02-25,10.97,5026000000.0,10130000000.0,5104000000.0,,
1963-02-26,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-02-27,10.77,5026000000.0,10130000000.0,5104000000.0,,
1963-02-28,10.53,5026000000.0,10130000000.0,5104000000.0,,
1963-03-01,10.47,5026000000.0,10130000000.0,5104000000.0,,
1963-03-04,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-03-05,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-03-06,10.63,5026000000.0,10130000000.0,5104000000.0,,
1963-03-07,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-03-08,10.64,5026000000.0,10130000000.0,5104000000.0,,
1963-03-11,10.67,5026000000.0,10130000000.0,5104000000.0,,
1963-03-12,10.72,5026000000.0,10130000000.0,5104000000.0,,
1963-03-13,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-03-14,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-03-15,10.84,5026000000.0,10130000000.0,5104000000.0,,
1963-03-18,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-03-19,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-03-20,10.73,5026000000.0,10130000000.0,5104000000.0,,
1963-03-21,10.63,5026000000.0,10130000000.0,5104000000.0,,
1963-03-22,10.58,5026000000.0,10130000000.0,5104000000.0,,
1963-03-25,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-03-26,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-03-27,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-03-28,10.61,5026000000.0,10130000000.0,5104000000.0,,
1963-03-29,10.61,5026000000.0,10130000000.0,5104000000.0,,
1963-04-01,10.61,5026000000.0,10130000000.0,5104000000.0,,
1963-04-02,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-04-03,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-04-04,10.64,5026000000.0,10130000000.0,5104000000.0,,
1963-04-05,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-04-08,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-04-09,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-04-10,10.73,5026000000.0,10130000000.0,5104000000.0,,
1963-04-11,10.72,5026000000.0,10130000000.0,5104000000.0,,
1963-04-15,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-04-16,10.89,5026000000.0,10130000000.0,5104000000.0,,
1963-04-17,10.95,5026000000.0,10130000000.0,5104000000.0,,
1963-04-18,10.95,5026000000.0,10130000000.0,5104000000.0,,
1963-04-19,10.92,5026000000.0,10130000000.0,5104000000.0,,
1963-04-22,10.91,5026000000.0,10130000000.0,5104000000.0,,
1963-04-23,10.92,5026000000.0,10130000000.0,5104000000.0,,
1963-04-24,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-04-25,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-04-26,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-04-29,10.91,5026000000.0,10130000000.0,5104000000.0,,
1963-04-30,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-05-01,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-05-02,10.77,5026000000.0,10130000000.0,5104000000.0,,
1963-05-03,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-05-06,10.72,5026000000.0,10130000000.0,5104000000.0,,
1963-05-07,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-05-08,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-05-09,10.77,5026000000.0,10130000000.0,5104000000.0,,
1963-05-10,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-05-13,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-05-14,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-05-15,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-05-16,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-05-17,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-05-20,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-05-21,10.83,5026000000.0,10130000000.0,5104000000.0,,
1963-05-22,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-05-23,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-05-24,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-05-27,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-05-28,10.84,5026000000.0,10130000000.0,5104000000.0,,
1963-05-29,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-05-31,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-06-03,10.78,5026000000.0,10130000000.0,5104000000.0,,
1963-06-04,10.72,5026000000.0,10130000000.0,5104000000.0,,
1963-06-05,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-06-06,10.64,5026000000.0,10130000000.0,5104000000.0,,
1963-06-07,10.63,5026000000.0,10130000000.0,5104000000.0,,
1963-06-10,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-06-11,10.53,5026000000.0,10130000000.0,5104000000.0,,
1963-06-12,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-06-13,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-06-14,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-06-17,10.56,5026000000.0,10130000000.0,5104000000.0,,
1963-06-18,10.63,5026000000.0,10130000000.0,5104000000.0,,
1963-06-19,10.58,5026000000.0,10130000000.0,5104000000.0,,
1963-06-20,10.56,5026000000.0,10130000000.0,5104000000.0,,
1963-06-21,10.5,5026000000.0,10130000000.0,5104000000.0,,
1963-06-24,10.5,5026000000.0,10130000000.0,5104000000.0,,
1963-06-25,10.48,5026000000.0,10130000000.0,5104000000.0,,
1963-06-26,10.48,5026000000.0,10130000000.0,5104000000.0,,
1963-06-27,10.5,5026000000.0,10130000000.0,5104000000.0,,
1963-06-28,10.48,5026000000.0,10130000000.0,5104000000.0,,
1963-07-01,10.59,5026000000.0,10130000000.0,5104000000.0,,
1963-07-02,10.73,5026000000.0,10130000000.0,5104000000.0,,
1963-07-03,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-07-05,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-07-08,10.7,5026000000.0,10130000000.0,5104000000.0,,
1963-07-09,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-07-10,10.66,5026000000.0,10130000000.0,5104000000.0,,
1963-07-11,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-07-12,10.72,5026000000.0,10130000000.0,5104000000.0,,
1963-07-15,10.7,5026000000.0,10130000000.0,5104000000.0,,
1963-07-16,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-07-17,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-07-18,10.69,5026000000.0,10130000000.0,5104000000.0,,
1963-07-19,10.7,5026000000.0,10130000000.0,5104000000.0,,
1963-07-22,10.67,5026000000.0,10130000000.0,5104000000.0,,
1963-07-23,10.7,5026000000.0,10130000000.0,5104000000.0,,
1963-07-24,10.7,5026000000.0,10130000000.0,5104000000.0,,
1963-07-25,10.75,5026000000.0,10130000000.0,5104000000.0,,
1963-07-26,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-07-29,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-07-30,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-07-31,10.86,5026000000.0,10130000000.0,5104000000.0,,
1963-08-01,10.8,5026000000.0,10130000000.0,5104000000.0,,
1963-08-02,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-08-05,10.81,5026000000.0,10130000000.0,5104000000.0,,
1963-08-06,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-08-07,10.88,5026000000.0,10130000000.0,5104000000.0,,
1963-08-08,10.89,5026000000.0,10130000000.0,5104000000.0,,
1963-08-09,10.89,5026000000.0,10130000000.0,5104000000.0,,
1963-08-12,10.89,5026000000.0,10130000000.0,5104000000.0,,
1963-08-13,10.88,5026000000.0,10130000000.0,5104000000.0,,
